date,GRAND CHINA SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,KOALA SECURITIES LTD,YUANTA SECURITIES (HONG KONG) CO LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-03-19,31.297008961989327,15.301941544373443,14.380287771683282,7.956240301234466,6.337878122224715,6.043544746780905,5.012529438051404,4.773253939372227,4.355228895580474,4.5420862787097604
2025-03-20,31.288985403977854,15.298018613085713,14.376601123118945,7.979837394695817,6.336253291786603,6.041995374061947,5.011244384876537,4.772030228827473,4.35411235336587,4.54092183220324
2025-03-21,31.2687088734456,15.386064491335283,14.38235521286436,7.949799465366566,6.332147142875981,6.038079916206853,5.007996895433763,4.7689377598520055,4.327931111785107,4.537979130834484
2025-03-24,31.33103676088906,15.440139681940446,14.231324618942004,7.922608654617526,6.3447690057099715,6.050115615119626,5.017979330848001,4.778443678920297,4.33655797272427,4.547024680288802
2025-03-25,31.327252240775028,15.438274645694259,14.22885065085809,7.934485758881471,6.344002612114245,6.049384813122477,5.017373202048169,4.7778664839696585,4.33603415377124,4.546475438765361
2025-03-26,31.297245011285064,15.423486886887265,14.215221355075073,8.022671948742992,6.3379259239705314,6.043590328596183,5.01256724371025,4.773289940359802,4.331880825195579,4.542120536177258
2025-03-27,31.292524701796854,15.421160687521562,14.220618482844955,8.02900304848735,6.336970026035628,6.042678822910599,5.011811238869816,4.7725700237733,4.331227482763887,4.54143548499605
2025-03-28,31.288985403977854,15.419416498425031,14.21901007941759,8.040159325299207,6.336253291786603,6.041995374061947,5.011244384876537,4.7712762046949315,4.330737605257056,4.54092183220324
2025-03-31,31.294412654719594,15.403237210003864,14.221476446799084,8.043062246061897,6.337352350606623,6.0430433921888405,5.01211361343904,4.772103809425051,4.331488796085936,4.541709480670067
2025-04-01,31.282616685042264,15.397431185744306,14.216115869919618,8.040030531761513,6.334963578623998,6.04076555564979,5.010224370753588,4.770305034913635,4.367549637670916,4.539997549920372
2025-04-02,31.27695777768984,15.39464584852579,14.213544228185517,8.05666574334217,6.333817607609701,6.0396728039480605,5.009318040064746,4.76944210472761,4.366759564416959,4.539176281489605
2025-04-03,31.275543370735704,15.393949671669352,14.21290146312051,8.060823605890167,6.333531179635021,6.039399677793165,5.009091508625157,4.769226420960402,4.366562090764346,4.5389710108061765
2025-04-07,31.285918660079652,15.399056431289686,14.217616424051766,8.043894982272745,6.3356322532368035,6.041403176769285,5.0107532151265035,4.757237450969674,4.368010645777219,4.540476760426661
2025-04-08,31.28615454211315,15.39917253338611,14.216969662698975,8.043955629694553,6.335680021110765,6.04144872628573,5.010790993996626,4.757273318442704,4.368043578651738,4.540510993619648
2025-04-09,31.280494354834147,15.396386566182526,14.21439757571646,8.267892377188668,6.334533790901775,6.0403557274264035,5.0098844583147235,4.7564126483375455,4.367253326699721,4.3323891743980285
2025-04-10,31.27813654787995,15.395226044008433,14.213326147462363,8.267269174309506,6.334056317379318,6.0399004279487665,5.009506831916574,4.7560541276987065,4.366924139438559,4.339600241957823
2025-04-14,31.277900786733877,15.395110001413295,14.200028265887784,8.267960616196355,6.334008573985961,6.03985490177604,5.009469072407782,4.756018278607434,4.380081971074575,4.339567531916899
2025-04-16,31.287098105817137,15.34308856044741,14.204203807969176,8.29753505529491,6.335871099809809,6.041630931220183,5.010942115174009,4.757416793743485,4.381369941510107,4.340843589013777
2025-04-22,31.287098105817137,15.34308856044741,14.204203807969176,8.308844735061328,6.335871099809809,6.041630931220183,5.010942115174009,4.746107113977067,4.381369941510107,4.340843589013777
2025-04-23,31.287098105817137,15.361938026724772,14.204203807969176,8.289995268783965,6.335871099809809,6.041630931220183,5.010942115174009,4.746107113977067,4.381369941510107,4.340843589013777
2025-04-28,31.28756990901225,15.286770679590056,14.20441800452771,8.364011302310415,6.335966643481473,6.04172203780883,5.011017679181016,4.746178684325113,4.381436011694386,4.340909048068749
2025-04-30,31.28756990901225,15.305620430113606,14.20441800452771,8.345161551786862,6.335966643481473,6.04172203780883,5.011017679181016,4.746178684325113,4.381436011694386,4.340909048068749
2025-05-02,31.321577174559145,15.17129459273307,14.223631200052836,8.392727409965373,6.342853368809383,6.0482889410965495,5.016464283355506,4.7513374281751535,4.38619830733958,4.345627293913404
