date,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CHINA MERCHANTS BANK CO LTD,BOCI SECURITIES LTD
2024-10-25,64.66164535016415,20.00187033849754,0.0,3.6291954460692075,2.750614927448453,2.6792115916096626,1.9273951897926134,1.3650444651007534,1.5786198735551193,1.4064028177625107
2024-10-28,64.64721584540982,19.97859189611012,0.0,3.6283855765915627,2.7456255481155156,2.6786137148283093,1.9536560523789648,1.3625520656634713,1.5782675982171293,1.427091702685103
2024-10-29,64.63109637100267,19.95873710588488,0.0,3.6548213408864902,2.7641886408746563,2.677945815296084,1.9546999847308313,1.353900812405175,1.5778740647319762,1.4267358641872305
2024-10-30,64.62897598595198,19.952614391921173,0.0,3.6689180210388224,2.772846622878194,2.677857958573977,1.9561668728243837,1.337015208131884,1.5789158821370965,1.4266890565424961
2024-10-31,64.6332168951916,19.951517627232544,0.0,3.669158772932187,2.7730285751787465,2.678033677783289,1.9562952351578207,1.332947052102043,1.5790194895183212,1.4267826749034505
2024-11-01,64.62289831981845,19.94242760811966,0.0,3.6740404018026895,2.772585866216708,2.6776061345836233,1.9586072698117531,1.3454186253896723,1.5776739212550543,1.4287418530023943
2024-11-04,64.62954140836165,19.93944711661697,0.0,3.674418084889259,2.772870881805327,2.677881386469539,1.9588086102321458,1.3403076845906265,1.5778361025843308,1.4288887244501571
2024-11-05,64.63661002333555,19.939221751332788,0.0,3.674819960658903,2.7731741542130948,2.6781742697556377,1.9590228476160352,1.3319233167429314,1.5780086725215154,1.4290450038235458
2024-11-06,64.66291885102223,19.934645316252688,0.0,3.675878047447043,2.7753970680693163,2.679264358257378,1.959820222269712,1.3037985091270843,1.5786509642233615,1.429626663331192
2024-11-07,64.6688625183512,19.934289146300674,0.0,3.676215925734076,2.7756521762081316,2.6795106300977904,1.9619700296369447,1.2949454321304061,1.578796070202594,1.4297580713381686
2024-11-08,64.66560751757274,19.92103070905631,0.0,3.6760308894548817,2.7766066716807694,2.6793757613395157,1.9618712771040387,1.2977251819123066,1.5787166041004015,1.4430353877790472
2024-11-11,64.6925064855356,19.915305635911807,0.0,3.677560008888255,2.7777616574108084,2.6804903019049187,1.9390427332697437,1.294324226312891,1.5793733032173876,1.4436356475485796
2024-11-12,64.89111220236119,19.898767465303948,0.0,3.6904466603237047,2.758390819967851,2.4373163066396923,1.9446796902233443,1.324435112080593,1.5861603530620365,1.468691390037647
2024-11-13,64.89923459133213,19.885008107111382,0.0,3.69090859173826,2.7587360864059383,2.4376213843370205,1.944923104834865,1.3283340168329927,1.5863588919824003,1.4688752254250104
2024-11-14,64.90593352949028,19.884644848290456,0.0,3.6912895695503893,2.759020844809545,2.437872997087302,1.945123860971416,1.3260553269143847,1.5810321792740403,1.469026843612176
2024-11-15,64.90065978151402,19.880393972208253,0.0,3.6909896442609953,2.7587966683775065,2.4376749146149352,1.9449658154358604,1.331217993099026,1.5863937284967606,1.4689074819926402
2024-11-18,64.86177454719162,19.84346317979781,0.0,3.688778187587337,2.8192534302395864,2.4362143815390658,1.932827044690954,1.3642186023734815,1.5854432405962082,1.4680273859839474
2024-11-19,64.83673037188674,19.809694585769776,0.0,3.692838494613124,2.8177261028121987,2.4352737199478978,1.9375653527205137,1.417879739833635,1.5848310754383688,1.4674605569777477
2024-11-20,64.84085563806367,19.803934247149222,0.0,3.6930734531258578,2.8179053819047923,2.4354286653353485,1.9396632141345311,1.4166535644403715,1.584931911029463,1.467553924816733
2024-11-21,64.84427004845728,19.79225132883992,0.0,3.6932679241620368,2.823539009517543,2.4294134404826395,1.9397653535368147,1.4248463203878312,1.585015370877994,1.4676312037379433
2024-11-22,64.85494239901581,19.790681016277475,0.0,3.6951924527960758,2.82400371978574,2.419060441148989,1.9400846085124472,1.4228863700648653,1.5852762395664077,1.4678727528321844
2024-11-25,64.869747206279,19.7848824422105,0.0,3.6960359754335244,2.8272823215716216,2.419612653860379,1.9192363838990842,1.4293570646290914,1.5856381196069649,1.468207832509827
2024-11-26,64.86248631207597,19.773011176181225,0.0,3.6956222767936504,2.8269658628415795,2.4193418257432886,1.919021563078374,1.4500468492480525,1.5854606385603047,1.4680434954775576
2024-11-27,64.86419461153459,19.77067874091706,0.0,3.6957196093180973,2.827040317345679,2.4165523425668125,1.9190721048272907,1.453157718553641,1.5855023952320653,1.4680821597047735
2024-11-28,64.86405224980949,19.770635348904737,0.0,3.695711498078573,2.82747306584198,2.4165470388000374,1.9188484163191462,1.4531545292125743,1.5854989154254095,1.4680789376080516
2024-11-29,64.85305096505107,19.74456528686237,0.0,3.695022172829353,2.826945684693103,2.4160963037005474,1.9340704437821692,1.4629775266129192,1.5884947225365116,1.4787768939319728
2024-12-02,64.83498253915646,19.726998740910357,0.0,3.6939927188049824,2.8261580816759455,2.415423165638914,1.9330928518022668,1.5029348447202395,1.5880521589446523,1.4783648983461823
2024-12-03,64.8456516519936,19.70040513123486,0.0,3.6713430689040245,2.8310113609212384,2.4158206427615165,1.9340691894926625,1.5347772940481184,1.5883134855774594,1.4786081750665145
2024-12-04,64.8446557195609,19.6961532318916,0.0,3.6712866825536565,2.823727441522108,2.4157835393618527,1.9340394850763474,1.5487957862363486,1.588289091452745,1.4772690223444307
2024-12-05,64.83711608085086,19.69057238831154,0.0,3.670859813525203,2.82120530277279,2.4155026505995276,1.9338146098139744,1.5657274798899983,1.5881044173915788,1.4770972568445229
2024-12-06,64.83697384036935,19.690529190885943,0.0,3.67085176034673,2.8211991135770798,2.415497351439403,1.9338103673871379,1.5659434262362708,1.588100933388115,1.4770940163699653
2024-12-09,64.83284913787084,19.6859860384459,0.0,3.6703988662378277,2.8210196387135364,2.4153436859092206,1.933687345105536,1.5746184984747633,1.5890967404501515,1.477000048792224
2024-12-10,64.81806141604267,19.67118795116245,0.0,3.669561685115077,2.8076557909666464,2.41479277026967,1.9332462904404653,1.6200966526481133,1.5887342834415774,1.476663159913327
2024-12-11,64.83683160051193,19.659553304001395,0.0,3.6486862486610594,2.808249458527244,2.41549205230253,1.9338061249789158,1.6310960818191098,1.5891943532881818,1.4770907759096255
2024-12-12,64.83612041058618,19.653633822308947,0.0,3.648646226518733,2.808657411810184,2.415465556966916,1.9447538317809598,1.62647124466216,1.5891769215447382,1.477074573821193
2024-12-13,64.83825402717093,19.65384180973723,0.0,3.648766295579798,2.8087498386549243,2.4155450447175655,1.944817829426138,1.6236727556382269,1.5892292179223506,1.4771231811528418
2024-12-16,64.83754280604002,19.650116092672313,0.0,3.6487262716814053,2.80564766445378,2.42188066055748,1.9467709450663888,1.6229967957610614,1.5892117854140482,1.4771069783535045
2024-12-17,64.82844055342754,19.641654338738125,0.0,3.653697852967276,2.801963506340276,2.4215406635647563,1.9464976466014292,1.6183819027837103,1.6109239216648912,1.476899613911998
2024-12-18,64.82445912149205,19.63606127029245,0.0,3.6541314782365926,2.8072748969014842,2.4213919448967043,1.9463781026508673,1.6182825100274363,1.6152117652266251,1.476808910275783
2024-12-19,64.83560688564081,19.632997364213047,0.0,3.655816368607587,2.8075581680113273,2.4216362780699012,1.9465745040385336,1.6074777522257562,1.6153747499168214,1.476957929276203
2024-12-20,64.84190645041906,19.62382903568551,0.0,3.656233426907691,2.805465209583137,2.4219125401705566,1.9511842921691824,1.6067835902177776,1.6155590330917142,1.4771264217553655
2024-12-23,64.83721240457719,19.618459760840764,0.0,3.655968744262561,2.805262115889221,2.4217372126838903,1.9624502915992783,1.6064479014886661,1.6154420792793303,1.4770194893791053
2024-12-27,64.83699303438716,19.618459760840764,0.0,3.655968744262561,2.805262115889221,2.4217372126838903,1.9661795848295538,1.6029379784484068,1.6154420792793303,1.4770194893791053
2024-12-30,64.8261851256499,19.604442142579508,0.0,3.6597459902911766,2.8045751631574976,2.4213335247033814,1.966948503480745,1.596310103971304,1.6436861664139806,1.4767732797525128
2025-01-02,64.82817578545809,19.601096022491113,0.0,3.65985837249039,2.804661285070202,2.4214078781659594,1.9670089038470946,1.5972364843339388,1.6437366401536029,1.4768186279896196
2025-01-03,64.83784644382884,19.60138751343569,0.0,3.6604043270784516,2.805079666750775,2.421769088520598,1.9550174374915326,1.5974747499983688,1.6439818424179864,1.4770389304777558
2025-01-06,64.83636132822862,19.59291959624625,0.0,3.6600109022294394,2.8047781732692503,2.426992531214817,1.9609490957356115,1.597303051408224,1.643805145187206,1.4768801764805786
2025-01-07,64.8767764833289,19.593280407825254,0.0,3.6074207795611666,2.808721368473501,2.4285053748964622,1.9643662977726324,1.5982987157120554,1.6448297961475067,1.4778007762825145
2025-01-08,64.87378631376515,19.589963116616826,0.0,3.6090103224954393,2.8083724384393554,2.4283934451235756,1.9642757601621954,1.603711952959281,1.6447539859691873,1.4777326644689803
2025-01-09,64.8885974707584,19.584996020124084,0.0,3.609834285786532,2.809013610281554,2.428947864999473,1.9647242185968714,1.5906869926147753,1.6451294952601607,1.478070041578151
2025-01-10,64.91481839945713,19.54986562385651,0.0,3.6134891383175085,2.816297926731357,2.423560549169816,1.942458579346503,1.582105948640239,1.64579427805524,1.511609556425703
2025-01-13,64.90883132113619,19.54542740829409,0.0,3.613155867070413,2.81603818024083,2.4233370247545722,1.9532591605511689,1.5828384100793764,1.6456424868389077,1.5114701410344542
2025-01-14,64.91282258396775,19.52554687729984,0.0,3.6133780410708285,2.816211339243886,2.4234860364498743,1.999057767822783,1.5741514121945268,1.6457436778719008,1.4896022640786097
2025-01-15,64.92864992127546,19.520422906719183,0.0,3.614259071209401,2.815799691986269,2.424076941750746,1.9995451871080558,1.5598178934685378,1.6474629208581937,1.4899654656241503
2025-01-16,64.92907779426807,19.517695923044364,0.0,3.6142828887975798,2.818014879514177,2.4240929161635307,1.9995583639011063,1.5598281725048462,1.6474737774660395,1.4899752843402863
2025-01-17,64.92850729819776,19.51642612559127,0.0,3.614251132083098,2.817990119168436,2.424071616993271,2.0017374072849927,1.5595948059129376,1.647459302020709,1.489962192747529
2025-01-20,64.92761083270413,19.51717130079335,0.0,3.6091004962576063,2.818256315689848,2.4243006026904554,2.007418547672334,1.5584240383748893,1.6476149263901423,1.4901029394272447
2025-01-21,64.9337446856371,19.5150604811198,0.0,3.6098808613371163,2.8180831570195473,2.4245296316531957,2.01310076147911,1.558571266091049,1.6477705801639226,1.4792585754991587
2025-01-23,64.92525662305891,19.50888752247776,0.0,3.6097143178675544,2.817733450883598,2.4244177748932576,2.0130078861742806,1.5602569015714665,1.661535193830611,1.479190329242563
2025-01-24,64.9262550903402,19.507649672272382,0.0,3.6077925667711703,2.817557088028188,2.424455059333095,2.0130388436570215,1.5624778561892954,1.6615607461135602,1.4792130772950682
2025-01-27,64.92654037234699,19.507735387695803,0.0,3.6078084191917674,2.817349771250408,2.4244657122408237,2.01304768882698,1.5622650246698833,1.6615680469101852,1.4792195768671528
2025-02-03,64.93110522543464,19.50097757818332,0.0,3.607402939673782,2.8173281409881366,2.424636171497222,2.013189222118377,1.5643522759331452,1.661684868382356,1.4793235777890261
2025-02-04,64.92283190179553,19.49234165973268,0.0,3.6069432953798337,2.8182872720376895,2.4243272317420117,2.012053970067252,1.5615167380927208,1.6825628442673255,1.479135086884959
2025-02-05,64.9276815254448,19.48786578210161,0.0,3.6072127278274713,2.817399289173288,2.424508324807921,2.009787558085126,1.5636106880212017,1.6826885288119133,1.4792455757266758
2025-02-06,64.92568453384763,19.468592395792367,0.0,3.607101780180221,2.8166535517828444,2.424433753798482,1.9987410399172987,1.5969560922804735,1.6826367740784356,1.4792000783222492
2025-02-07,64.92383029449944,19.464521379743864,0.0,3.6019459444999256,2.816573109814717,2.4243645133970038,1.9986839570492527,1.6083342487952033,1.6825887189622266,1.4791578332383695
2025-02-10,64.94052226244433,19.461175441521974,0.0,3.603750984695332,2.8157590431371853,2.4249878194244023,1.9866723972527918,1.604572611792577,1.6830213138481716,1.4795381258832405
2025-02-11,64.93938065793455,19.457756963395713,0.0,3.601490229515294,2.811314736245078,2.4249451900008254,1.9866374730777288,1.61597090546564,1.6829917276259636,1.4795121167392105
2025-02-12,65.00010593600976,19.406190679313216,0.0,3.5900277180480265,2.7913634455001985,2.42031131452908,1.9759934754736581,1.6584489606752726,1.6832839371603383,1.4742745332904488
2025-02-13,64.96640932870645,19.36427897555186,0.0,3.589264940259574,2.7899163789683925,2.3970901427856974,1.9940799254204353,1.7485303584489484,1.682411308462374,1.4680186413962717
2025-02-14,64.95613596206047,19.329590131113125,0.0,3.583206610140367,2.7892555698040504,2.3967110824963145,2.046256136245438,1.7489127468424424,1.6821452628489597,1.4677864984488314
2025-02-17,64.93559897306817,19.304596553892488,0.0,3.6268640484592995,2.7883736991372476,2.395953321456654,2.0456091775074667,1.7540683697701909,1.6816134239666907,1.467322432741793
2025-02-18,64.92619052583662,19.261406264302032,0.0,3.6570725643264343,2.787969694750978,2.434023684668378,2.051898650351319,1.7511798811814792,1.6813697768545754,1.448888957728189
2025-02-19,64.9186673936848,19.237248263487874,0.0,3.6646182085363734,2.786266502985764,2.4328363623173033,2.0744982988452914,1.7387279229805293,1.6792485911037653,1.4678884560582908
2025-02-20,64.91966479767059,19.219546109943288,0.0,3.6811358339819606,2.7863093109087718,2.424533336716903,2.070140485201643,1.7367792779107278,1.679274390913052,1.4826164567530604
2025-02-21,64.91837174053504,19.21257890090172,0.0,3.6810625138412614,2.786253813747048,2.424485045337994,2.0700992525499604,1.7442234636925216,1.6792409434554827,1.4836843259389705
2025-02-24,64.9487347707285,19.204437392030112,0.0,3.6641196673519514,2.7875569750310607,2.4146398742736443,2.0710674605382913,1.7450392560217545,1.6800263427515714,1.4843782612731176
2025-02-25,64.9452080834306,19.18410750005644,0.0,3.671663877079998,2.797163352990612,2.4144026445596687,2.077395212051721,1.7521133254930659,1.673713577909185,1.4842324264287146
2025-02-26,64.94278406987787,19.160118874456565,0.0,3.6715268359762474,2.7970589517256546,2.441756631314217,2.0773176753974094,1.7625864647698501,1.6736511082595225,1.4731993882226677
2025-02-27,64.93380253842481,19.152200507591886,0.0,3.6710190669572507,2.796672120866603,2.4629321386570315,2.0770303841408553,1.7599279536096815,1.6734196437437097,1.4729956460081717
2025-02-28,64.93223458926357,19.119908054802607,0.0,3.6775159377820126,2.795287487041148,2.4687996295691996,2.078077816074801,1.78139813754735,1.6738182701698436,1.4729600777494622
2025-03-03,64.92852882860387,19.10476856285972,0.0,3.677306057528024,2.7951279566250524,2.490170185171191,2.0779592176765274,1.7795404340382328,1.6737227433496698,1.4728760141477095
2025-03-04,64.98016250317045,19.022643535891508,0.0,3.6802303933736327,2.79163909166635,2.4921504647074166,2.079611691126085,1.8040219073085777,1.6754931106988817,1.4740473020570994
2025-03-05,64.97987700864766,19.0203631765292,0.0,3.680214224044726,2.791626826420473,2.4921395152840815,2.0817993363729808,1.8044533376532321,1.6754857493121504,1.4740408257354831
2025-03-06,64.97730767082865,19.017634075805177,0.0,3.685560444709759,2.7915164440573186,2.492040974803526,2.0817170209545344,1.8048213276970233,1.6754194997422973,1.4739825414017065
2025-03-07,64.96888737673339,19.00308935587617,0.0,3.6795918128991563,2.7911546963907354,2.491718035632029,2.0823258191874467,1.834238987563643,1.675202385099871,1.4737915306175604
2025-03-10,64.98754306687285,18.986079399130823,0.0,3.6969012436578774,2.786294013939126,2.486789596207773,2.083456083258933,1.8287223912764006,1.6755814523854131,1.4686327532708123
2025-03-11,64.99516699465782,18.960209640794716,0.0,3.673333375105504,2.7859145493287936,2.4877688860837712,2.1268848458614324,1.8324272332680476,1.6753532554113215,1.4629412194885802
2025-03-12,65.00725025218084,18.937963611046843,0.0,3.664414551206663,2.7958772784814823,2.4884248174778407,2.1164596876580273,1.8504878764433963,1.6757949832593255,1.463326942245589
2025-03-13,65.00596477948261,18.921549973804826,0.0,3.687192389176145,2.7925262757430525,2.488375610625497,2.1186149803079033,1.8467161392855147,1.675761845590982,1.4632980059834717
2025-03-14,65.0066792182125,14.29264834348835,4.627963483369883,3.6873949326315576,2.79267967373847,2.4885123011318075,2.1187313592633545,1.8461584029430957,1.6758538979058137,1.4633783873151593
2025-03-17,65.00310849208354,14.291863268269832,4.627709275797173,3.687192389176145,2.7925262757430525,2.488375610625497,2.1186149803079033,1.8515498564223971,1.675761845590982,1.4632980059834717
2025-03-18,65.00710773171015,14.29274255831067,4.627993990155386,3.7052172019131997,2.79159944296552,2.4885287050017313,2.119404509396168,1.847269212185107,1.6686139230747559,1.4515227252873106
2025-03-19,65.00653638163537,14.292616938823596,4.627953314530757,3.705184636610739,2.7902565514754385,2.4885068332232243,2.1193858818650075,1.8494502364798346,1.6685992575601223,1.4515099677959136
2025-03-20,65.0049652207139,14.292271496619632,4.610263804956272,3.7053148056716876,2.7890905095388194,2.4884466878146734,2.1450419787091857,1.8518224642094083,1.6685589287240854,1.4442241030423246
2025-03-21,65.01353611216778,14.294155929711948,4.576810469801208,3.705803350675812,2.7883595022492176,2.488774789004753,2.146423550364636,1.89535730990024,1.6463644624275846,1.444414523696812
2025-03-24,65.0208231471383,14.295758088590896,4.565895197914689,3.7062187152325654,2.794386166803885,2.4835593857526117,2.146664132009758,1.895569750813699,1.646548995005404,1.4445764207381901
2025-03-25,65.01796529168159,14.295349512819444,4.549431930676961,3.7060558160740125,2.7929447575611244,2.483450226049626,2.1465697798390773,1.917243133562576,1.6464766243585505,1.4445129273770356
2025-03-26,65.02068024839869,14.29594644406774,4.531600449083603,3.711704915157173,2.7893252278701386,2.4835539275395533,2.1038035214676074,1.9722666441559682,1.6465453763219622,1.4445732459375678
2025-03-27,65.01439332562255,14.294564152911104,4.524130201655002,3.722333654166575,2.7908135453433505,2.4833137899142135,2.1064568856000427,1.9731747062673306,1.6463861699957778,1.4444335685240588
2025-03-28,65.04097815937585,14.30040929876485,4.517186453009076,3.7260541662366684,2.775906231800998,2.4794927008717615,2.100722957834186,1.9671664360821997,1.6470593886537426,1.445024207370669
2025-03-31,65.02839767926699,14.297643257726985,4.508180125068228,3.7308284556394002,2.7777871040094033,2.4790131077062507,2.090645432443626,1.9960193250045257,1.6467408079917745,1.4447447051428104
2025-04-01,65.06623638410267,14.333345362567279,4.495348406306217,3.7377137472572755,2.7780987009257636,2.482864678832733,2.073783167700606,1.9390637572255205,1.6478382578566537,1.4457075372252781
2025-04-02,65.08942860220532,14.33889439167795,4.478028598259178,3.7456467616981906,2.7874498682488897,2.4837496714548806,2.085523585998545,1.8966300614932392,1.6484256135482984,1.4462228454155053
2025-04-03,65.10232031324044,14.341734374867702,4.469452584207382,3.7463886301817286,2.7873417497411404,2.484241606685157,2.0859366479658266,1.8873227033753297,1.6487521032276384,1.446509286507644
2025-04-07,65.12066398977507,14.345775400364985,4.463227495554481,3.747444238351674,2.7865862177514455,2.4800987156994867,2.0865243957904496,1.8735460148867888,1.649216666934767,1.4469168648908468
2025-04-08,65.13385489366543,14.348681294330817,4.45730614769361,3.742698950457383,2.7858296216102465,2.4806010868639228,2.0840847698001257,1.8701825479877223,1.6495507338378828,1.447209953752857
2025-04-09,65.19941278537448,14.35172795721754,4.356368298561726,3.749328372734906,2.794914812179694,2.461207783756656,2.1256023186809676,1.8398897235231317,1.6730527370981358,1.448495210872767
2025-04-10,65.19452802241247,14.350652720705867,4.329158732752873,3.754556321151576,2.7854505491548878,2.461023389202927,2.1258837757603235,1.8719235589410448,1.6784362408164655,1.448386689101566
2025-04-11,65.20635900325753,14.352044233915226,4.296522208774245,3.741036735638658,2.7843983887278805,2.461262022707707,2.142618063156477,1.8853275908954767,1.681904620791084,1.4485271321357172
2025-04-14,65.21455086031044,14.35384727730821,4.281854170677428,3.735996645333656,2.775050458656224,2.4560611546554334,2.168013184994087,1.883801219852523,1.6821159180087288,1.4487091102032723
2025-04-15,65.22705819015765,14.35660016451061,4.270330439623204,3.736713162456519,2.7795506937912338,2.456532196264721,2.169972099726434,1.8718175724322221,1.6824385266650828,1.4489869543723257
2025-04-16,65.22360741311488,14.355840641888642,4.255555901697598,3.736074607836573,2.7780810424156805,2.4564022357062827,2.1808789812222997,1.8822993602426188,1.6823495188145867,1.4489102970608332
2025-04-17,65.2256203220162,14.356283686984735,4.252821509502396,3.73618990930689,2.776844135972094,2.456478044360872,2.1809462867714426,1.8834596533290813,1.6824014389161552,1.448955012840132
2025-04-22,65.22979031428488,14.357201510252441,4.250888854766202,3.7364287707076596,2.7759193919903655,2.4566350914598893,2.184392536624208,1.877186884857793,1.6825089978931105,1.4490476471634455
2025-04-23,65.23309792868109,14.3579295225023,4.248899747952024,3.7311065914292882,2.775398753715047,2.456759660334871,2.192219600780799,1.8728727573490607,1.6825943130682224,1.4491211241872939
2025-04-24,65.22303231910526,14.355714062598048,4.239206433999949,3.725020081189512,2.774970503621778,2.475117270900891,2.205548101504761,1.8701590203605536,1.6823346850884446,1.4488975216308106
2025-04-25,65.21316073822531,14.355967223411445,4.211726744152308,3.684746060057046,2.7856003476798152,2.5688460410615606,2.177150806081392,1.8715146138126513,1.6823643528023198,1.4489230727161486
2025-04-28,65.22121190063241,14.357739599145397,4.208939778487471,3.685200975730855,2.7859442555742735,2.569163188650196,2.1663964555226314,1.873729834605669,1.6825720561014543,1.449101955549641
2025-04-29,65.23660090108197,14.361127320021888,4.2013328036641004,3.6860705020370914,2.786601601492144,2.569769384890851,2.15588187791011,1.8702026761027306,1.6829690604099175,1.4494438723892018
2025-04-30,65.23890268420047,14.361634032511061,4.19817320295545,3.6862005599300223,2.7866999228705684,2.569860055644797,2.1557374226219985,1.870268663614167,1.6830284416425187,1.4494950140089458
2025-05-02,65.24883098483578,14.363819639785595,4.192415968201625,3.6867615397419944,2.788888462541589,2.566501691949671,2.153859929274589,1.8659216088618666,1.6832845712164215,1.4497156035908727
