date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-04-10,88.4398918160395,4.065778603363671,1.6926061945991,0.9158392837202128,1.2295737662937603,1.0543436814711609,0.9906213231108417,0.6981384067302906,0.5108407040621915,0.40236622060925975
2025-04-11,88.45962540107112,4.078415788696637,1.6882665314328245,0.9340928295360545,1.2068086605835697,1.0472333737757138,1.0128116597838066,0.6744305362156083,0.4972744186269684,0.40104080027769196
2025-04-14,88.46491878929812,4.067347668988275,1.6799432414121704,1.0303901240391453,1.203006364475787,1.0417696890213914,0.9402519731549019,0.6669941456333475,0.498719460282026,0.4066585436948304
2025-04-15,88.45646362072004,4.085890259481577,1.6797826782928897,1.0709394591146948,1.19142058628762,1.0655928888216086,0.9092249133517324,0.646041439518295,0.4905178366949069,0.40412631771663093
2025-04-16,88.46518588998424,4.121050631197092,1.6785330244093923,1.0998502388115237,1.1799266293845787,1.0664393038219244,0.913695224810775,0.6139470755288978,0.4809287586198275,0.38044322343174414
2025-04-17,88.46804361054048,4.143121446548878,1.6719823502070823,1.102782486499794,1.1780776316879529,1.0776616391363352,0.9100192585300149,0.6012673097822856,0.47258707834779357,0.3744571887193869
2025-04-22,88.45517548655188,4.105725452545982,1.718236250233555,1.0780520710491566,1.1752107903834863,1.166253697184763,0.9055478363259281,0.5872880019554658,0.4864674676616219,0.32204294610817163
2025-04-23,88.31990701452152,4.237705473457092,1.6769876247881084,1.111559394822238,1.173750040849828,1.1393059907422398,0.9578557144312112,0.5633417516219174,0.48989515712093634,0.3296918376449097
2025-04-24,88.32278804263437,4.245850771937053,1.6714575705498447,1.089189335273079,1.1749321951479499,1.1030758701714356,1.0004791520673744,0.5668940015383923,0.48795983662604064,0.3373732240544633
2025-04-25,88.26890152384193,4.292013104366326,1.6853662319045375,1.1149555336464745,1.1464430945166537,1.0794722635036715,1.0125074845579152,0.5651554865506323,0.49055367121827403,0.3446316058935784
2025-04-28,88.24536223008306,4.273853303640935,1.697824417002188,1.127548355121755,1.171750949951417,1.0530329893704427,0.9799482196830307,0.5961538505494746,0.5107254839028161,0.34380020069487977
2025-04-29,88.25471698462066,4.275343122449165,1.6838179454477544,1.2059744286521108,1.1519737874108844,1.0487071503412424,0.906006201605572,0.6131964195619009,0.5158894384052316,0.34437452150548625
2025-04-30,86.99734730986165,4.215623731592184,1.6653294500433575,1.185374967678611,1.1460332411873573,1.0281326615212159,0.8849177751951449,0.6150624280162721,0.5048943268368805,0.33860660485818095
2025-05-02,88.24036379395496,4.281086469712891,1.6924175954101763,1.1990398178750006,1.1556181743492897,1.0455115399405577,0.9321398625301944,0.6082256819234232,0.5029658583118422,0.3426312059916638
