date,HANG TAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,SOUTH CHINA SECURITIES LTD,GET NICE SECURITIES LTD,DBS BANK LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-08,57.035526897770296,8.13624417988891,7.100020025692065,6.993717063893549,5.974110464673381,4.550328604756055,3.9433475838408802,3.5263096785476384,2.7403955009372263
2024-11-11,57.01643216182265,8.169605388829702,7.097643033403441,6.9913756604229205,5.972110411933455,4.548805215249396,3.9394209584130957,3.525129116960083,2.739478052965258
2024-11-14,57.05467184257387,8.10801674078481,7.102403268188269,6.996064623992364,5.976115776473194,4.551855999955407,3.942063042354211,3.52749334437538,2.7413153613024943
2024-11-15,57.05892386246393,8.101168457761942,7.102932577340145,6.996586008218626,5.976561148645643,4.552195228656992,3.9423568260168387,3.52775623208252,2.7415196588133686
2024-11-18,56.92440016965402,8.044894091666315,7.086186507568713,6.9800906640520175,5.9624706432243,4.541462847618284,4.2059998030923715,3.5194390966802334,2.735056176443748
2024-11-19,56.939217108822405,8.00608515486461,7.088030981890893,6.981907522524848,5.964022623825774,4.54264495192765,4.22196839088089,3.520355176864599,2.735768088398335
2024-11-20,56.90959093991974,8.06510025739547,7.084342992949011,6.978274750912802,5.960919470137254,4.540281358372203,4.208622102264329,3.5185234931435563,2.7343446349056313
2024-11-22,56.93709993099259,8.02809733654772,7.087767426773457,6.981647913408899,5.963800862847721,4.542476042208317,4.20321984415007,3.5202242790702143,2.7356663640010153
2024-11-25,56.99050086593621,7.998408841375966,7.094414997649237,6.988195955484717,5.969394272808532,4.502074806473496,4.195252258138597,3.523525874478857,2.7382321276543893
2024-11-26,57.02021135738552,7.96534120247929,7.098113483413056,6.99183906675812,5.972506258750137,4.5044218441904755,4.182544382845017,3.525362771571785,2.739659632606597
2024-11-29,57.25901515159107,8.021136501478452,7.127840774687311,7.021121274906234,5.488969881555965,4.523286611638513,4.267369140138565,3.540127185553447,2.7511334784504444
2024-12-02,57.3684202205187,8.036462524629545,7.216389569278759,7.034536564271527,5.240950576633442,4.531929276592068,4.268029862800763,3.5468913231782846,2.7563900820969116
2024-12-03,57.396374687022124,8.040378529664846,7.2199059694117,7.037964351127034,5.191028110236222,4.53413759372319,4.270109587105122,3.5486196513125434,2.7614815203972207
2024-12-04,57.51926655926265,8.05759385339254,7.235364572273287,7.053033397222512,5.003057127467348,4.543845674781047,4.264227031918461,3.5562176314148983,2.7673941522672605
2024-12-05,57.540880818133274,8.079410401794807,7.238083435920954,7.055683745510832,4.952328753401866,4.545553134951488,4.2620716761712245,3.55755396640461,2.7684340677109414
2024-12-10,57.534611010906374,8.08942631341745,7.2372947551223605,7.054914939467036,4.951789134505412,4.545057839406989,4.261607269519521,3.5571663258740602,2.76813241178079
2024-12-11,57.54109704275532,8.090338256259967,7.238110634876427,7.055710259052672,4.952347363047698,4.545570216033575,4.250814422335792,3.557567334826345,2.7684444708122045
2024-12-12,57.61687560994394,8.100992801839366,7.247642841964104,7.065002254537774,4.823411949843378,4.551556490465749,4.260175224370495,3.56225246196443,2.7720903650707642
2024-12-13,57.66026732887135,8.107093722775623,7.253101098382134,7.07032296290325,4.751733718189498,4.554984303199879,4.2633835955978565,3.564935222109643,2.7741780479707683
2024-12-16,57.66461009568549,8.107704320318947,7.2536473762301,7.070855474550367,4.752091601918744,4.555327368461057,4.259938875878139,3.56520372038574,2.770621166571419
2024-12-19,57.67329759210017,8.108925791375409,7.254740178825485,7.071920738522186,4.752807531128799,4.556013654037524,4.245515099555405,3.565740838290241,2.7710385761647744
2025-01-02,57.67764232199646,8.109536664930129,7.255286703610102,7.0724534908831505,4.753165576633979,4.556356874376173,4.238301581504258,3.566009457936929,2.771247328128825
2025-01-06,57.67699057078127,8.109445028029537,7.255204719643088,7.072373572911967,4.753111866369207,4.556305388028775,4.238253689147794,3.5659691624098584,2.7723460026784963
2025-01-16,57.66048445167679,8.107124250468514,7.2794872828757535,7.070349586580665,4.755517164317913,4.555001455235698,4.2355345557514035,3.564948646062955,2.771552607030315
2025-01-17,57.63878026220277,8.10407261879225,7.3143885431630515,7.067688210969032,4.753727123069338,4.5532868908233635,4.233940243018932,3.563606750974576,2.770509356986681
2025-01-20,57.63986508360597,8.102343042482069,7.314526207513455,7.067821232164266,4.753816593125864,4.5533725883876,4.234019930149273,3.5636738217359354,2.770561500835571
2025-01-21,57.635526042984274,8.10173311052714,7.313975581201324,7.067289177424223,4.753458733105273,4.553029817484198,4.233701199624083,3.56340555383745,2.7778807838120345
2025-02-04,57.666021635753125,8.105831531167345,7.317845486382361,7.071028558107131,4.755973840569724,4.5027160681583585,4.235941297642664,3.565290991033929,2.779350591185361
2025-02-06,57.672537331664174,8.106747410776602,7.318672331282716,7.071827515110858,4.75651121905409,4.503224830993763,4.225120896511935,3.565693834012741,2.7796646305931207
2025-02-10,57.671038591225255,8.109135447441734,7.31848214041043,7.071643739012836,4.7563876112497185,4.503107805361252,4.225011097986677,3.5656011720667076,2.7795923952453934
2025-02-11,57.67538298075861,8.109746312860892,7.319033445501989,7.072176449638373,4.756745912418895,4.5034470268300355,4.217796317925364,3.565869770669931,2.779801783395908
2025-02-17,57.66734637467462,8.103720482439233,7.31801359637959,7.071190998075768,4.756083097693374,4.502819507290429,4.2360386082624535,3.565372895066986,2.7794144401175434
2025-02-18,57.66951820950563,8.100259536978005,7.318289203249362,7.071457309253096,4.756262218592464,4.502989089920089,4.224899714009632,3.5655071721150176,2.7908175463767013
2025-02-20,57.672472167416586,8.080486888427432,7.318664061908803,7.071819524647107,4.756505844668134,4.503219742796306,4.22134978645703,3.565689805132332,2.8097921785462656
2025-02-21,57.67399270489676,8.078063426078891,7.318857018835959,7.072005973506261,4.756631250171655,4.503338470399667,4.221461082545544,3.565783814714158,2.809866258851104
2025-02-27,57.684856019046805,8.07958498781939,7.32023557855215,7.073338037040587,4.757527196110944,4.504186706809763,4.20342050119692,3.5664554559159143,2.810395517507527
2025-02-28,57.688985151519454,8.073005244075187,7.320759567420647,7.073844352767009,4.757867744070855,4.504509120435757,4.203721385714721,3.566710745918379,2.8105966880779882
2025-03-04,57.69985411480755,8.07452624842969,7.322138844015134,7.0751771090006965,4.758764155919738,4.50535779794555,4.185672771535445,3.5673827363868336,2.811126221959371
2025-03-06,57.72813259597325,8.07848354333002,7.32572739668255,7.078644626652003,4.761096408307888,4.507565856832153,4.187724153994751,3.5201214738952054,2.8125039443321858
2025-03-11,57.72815435932017,8.078448889171588,7.325730158461593,7.078647295281523,4.761098203228116,4.507567556172062,4.187725732755219,3.5201228009713015,2.8125050046384232
2025-03-13,57.70639920581843,8.075404483931363,7.322969419167595,7.075979670442263,4.759303958749011,4.505868856028391,4.223833083789889,3.5187962244900324,2.8114450975830287
2025-03-14,57.701615272354324,8.086039740575114,7.322362335742826,7.075393062779982,4.758909406432673,4.505495313802539,4.22348292268619,3.5154899203969996,2.811212025229357
2025-03-17,57.702267580210744,8.086131152006583,7.3224451139190805,7.075473049006717,4.758963205169142,4.505546247731796,4.223530668508884,3.515529662468057,2.810113320978996
2025-03-24,57.71096642780801,8.087350168615332,7.3235490018035,7.0765397048646745,4.75968063790409,4.50622547684696,4.209091982733481,3.516059642623776,2.810536956800175
2025-03-25,57.7174922848948,8.088264672299433,7.324377136161875,7.077339907835468,4.760218854425911,4.506735033093943,4.20956793963465,3.505149404155841,2.8108547674980806
2025-03-26,57.71096642780801,8.087350168615332,7.3235490018035,7.0765397048646745,4.75968063790409,4.50622547684696,4.220398532669115,3.504753092688142,2.810536956800175
2025-03-31,57.71118393260234,8.087003762321435,7.323576603265024,7.076566375381707,4.759698576493968,4.5062424601987585,4.220414438777982,3.5047663016265425,2.810547549332246
2025-04-03,57.715969452903394,8.080135998529236,7.324183888060156,7.077153177622512,4.7600932596838215,4.506616126329053,4.22001056816841,3.50505692346349,2.8107806052399216
2025-04-30,57.72140850761035,8.071473627027919,7.324874106681251,7.077820116489995,4.760541842769146,4.5070408221608425,4.220408254780309,3.5053872340610317,2.8110454884191536
