date,THE HONGKONG AND SHANGHAI BANKING,DL SECURITIES (HK) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CITIBANK N.A.,CHIEF SECURITIES LTD
2024-07-31,44.41869832576977,0.0,16.59196605398084,11.443450582896904,8.603950460484898,5.753673569947065,2.045839539889487,4.992896319740962,4.166628918871493,1.9828962284185851
2024-08-01,44.32019542092151,0.0,16.600723924374428,11.507735065651582,8.686757589009234,5.682085203320836,2.054199936084277,4.995531760213456,4.168828224000911,1.9839428764237659
2024-08-02,44.27506702262727,0.0,16.674734365075043,11.574203424333406,8.61063614665632,5.676299502202825,2.05210827669489,4.9904451322140675,4.164583374926437,1.9819227552697418
2024-08-07,44.30084341885463,0.0,16.724467588504982,11.555471073662053,8.542875699048148,5.679604173543,2.053302988743875,4.993350507625767,4.167007943841017,1.9830766061765233
2024-08-08,44.29681387870183,0.0,16.622891958460762,11.667208597663405,8.542098651525052,5.679087565024898,2.049477881593007,4.992896319740962,4.166628918871493,1.9828962284185851
2024-08-12,44.29761972808795,0.0,16.62319436276724,11.667420847982624,8.542254049720809,5.6773716752638,2.0495151657755053,4.992987150707839,4.166704718349208,1.9829323013450213
2024-08-19,44.38572013977588,0.0,16.51153750148932,11.673366993866777,8.546607495904068,5.680265072241548,2.054199936084277,4.995531760213456,4.168828224000911,1.9839428764237659
2024-08-20,44.45854848703302,0.0,16.33990991392734,11.727159955849926,8.560630819094998,5.689585284145087,2.057570479263697,5.003728457723854,4.175668461550214,1.9871981414118638
2024-08-23,44.460169609352555,0.0,16.34050572718625,11.723941203189886,8.560942971204376,5.689792747366602,2.0576455058568146,5.003910912080997,4.175820721791998,1.9872706019705193
2024-08-30,44.50497753333458,0.0,16.3509394973534,11.73872458869979,8.548165838649757,5.605857091728482,2.058959357499598,5.025349500415021,4.17848707462084,1.9885395176985308
2024-09-02,44.52934864419964,0.0,16.359893339852015,11.690392347063923,8.552846849828576,5.608926882395691,2.0600868522102895,5.028101402709961,4.180775231527951,1.9896284502119574
2024-09-03,44.528535843816506,0.0,16.324913756656965,11.72668523838362,8.552690733527573,5.6088245018745795,2.0600492491589595,5.0280096240769705,4.180698919257204,1.9895921332476214
2024-09-09,44.550491874279494,0.0,16.314701069419907,11.732467406008148,8.556907875069,5.611590088465089,2.0300193772252646,5.030488823771782,4.182760328892359,1.9905731568689622
2024-09-10,44.62220279905114,0.0,16.340962110585572,11.75135263156104,8.570681545147405,5.620622812858319,1.872321501966212,5.038586175572614,4.189493130229984,1.9937772930277171
2024-09-11,44.61995111558831,0.0,16.346783685691793,11.748448992263352,8.56989776223172,5.620108810778903,1.8721502794562892,5.038125400342218,4.1891100039729245,1.9954239496744934
2024-09-12,44.6068974515743,0.0,16.338344496210333,11.70844293526526,8.594817386917338,5.618464635688975,1.9154854049556655,5.036651485768306,4.187884470704904,1.9930117329149253
2024-09-13,44.576740086965934,0.0,16.32364420923234,11.771788597513474,8.589006692686452,5.614666162891318,1.9141904036204582,5.033246359118857,4.185053169580277,1.991664318390893
2024-09-16,44.5482503564718,0.0,16.309559404400385,11.831828798290411,8.583517316715719,5.611077737055709,1.912967012932687,5.03002952827833,4.182378433009761,1.9903914128451974
2024-09-17,44.55720034691639,0.0,16.312836085294848,11.843337948438066,8.585241792926364,5.582982409185489,1.9133513386098921,5.0310400890939375,4.183218696021475,1.9907912935135381
2024-09-20,44.542589034670414,0.0,16.312836085294848,11.857949260684038,8.585241792926364,5.582982409185489,1.9133513386098921,5.0310400890939375,4.183218696021475,1.9907912935135381
2024-09-23,44.50199680048786,0.0,16.311346521687472,11.904348911989455,8.5844578542128,5.5824726138700775,1.8930879061560202,5.048843165501576,4.182836716438114,1.9906095096566294
2024-09-24,45.53721819336442,0.0,16.755176476970185,9.201379214638791,8.728935460936574,5.644007512689509,2.4586366147269527,5.215278598646553,4.228943603462461,2.2304243245645528
2024-09-25,45.385612034157305,0.0,16.732119278114396,9.50155652708766,8.69106456863873,5.6287125594927785,2.4369395025356413,5.192651869992586,4.2105961350389505,2.2207475249419546
2024-09-26,45.500989266310505,0.0,16.827927819436596,9.457084772949198,8.719150753317615,5.626968716535339,2.1180287245634526,5.1995340999495285,4.216176769285704,2.3341390776520576
2024-09-27,45.62599326163633,0.0,16.867894039845517,9.449578080402592,8.736036147263091,5.637865830966056,2.094464942961611,5.117385021786972,4.22434176238048,2.246440912757346
2024-09-30,45.61421514219969,0.0,16.86353967829756,9.472953213921137,8.73378098370851,5.63641044441164,2.0939242674279828,5.116063994721452,4.223251269916389,2.245861005395635
2024-10-02,45.64692702795185,0.0,17.05467851436461,9.070842205048727,8.796225263146713,5.676709324069348,2.0866103757276626,5.1526425315895095,4.253446426278603,2.2619183318229736
2024-10-03,45.71702759109501,0.0,16.74325673432165,9.151745078520921,8.863158578091925,5.695854842011395,2.1215978549836993,5.170020558965197,4.267791785574096,2.2695469764361027
2024-10-04,45.694434621452224,0.0,16.761730702055385,9.20339115031842,8.866922094641344,5.675157539196033,2.1180458811225265,5.153924045527904,4.260646659163037,2.265747306523131
2024-10-07,45.74586711484871,0.0,16.716130481541217,9.22294169551751,8.93684226144315,5.672308569718878,2.0444704678323324,5.114151026572947,4.258507784215327,2.288780598309932
2024-10-08,45.035469592201345,0.0,17.439803403457315,8.925173049932312,8.760913285467964,6.189087724642376,2.6266548652415294,4.678154006978924,4.215968729486159,2.128775342592077
2024-10-09,34.51713742895288,16.870313162720812,16.66737172003651,8.282367368742923,7.020053007021641,5.609446583872514,2.670708186485107,3.8858384379247277,2.868283028749778,1.6084810754931074
2024-10-10,34.63033602042651,17.02471463936968,16.689817595930574,7.831725747852267,6.84679744604471,5.462612809913267,3.009807379286468,3.930479258575644,2.9338663205610054,1.639842782039873
2024-10-14,35.05556480428281,17.0911619860969,16.545380771012177,7.982268200394193,6.879595148126795,5.298655071040704,2.7907161245469756,3.7483922173524404,2.939242483374084,1.6690231937729245
2024-10-15,34.690063344017055,16.93938208854965,17.11040151212358,8.07093070480202,6.833552042119726,5.236547919500998,2.8065729378274105,3.7692909744220753,2.8890572223886792,1.654201254248806
2024-10-16,34.687669106510306,16.93453905325303,17.16118560311983,7.919652218077017,6.887274324394804,5.265145916770247,2.8674655784502376,3.735108658075766,2.888231229679569,1.6537283116691917
2024-10-17,34.95519608342868,16.94167712487305,17.04798788003197,7.7890105750448395,6.86458571969265,5.267365226579953,2.8837281589129917,3.7065752103129923,2.8894486470127356,1.6544253741101367
2024-10-18,34.8995878707542,16.964406011085682,16.856806997306467,7.760267588406427,6.879824865345216,5.256342967891929,2.9147303592531792,3.711547936777605,2.9641734476807255,1.7923119554985674
2024-10-21,34.87435427394122,16.952140164765645,16.770809203948648,8.274337505572259,6.868825231147266,4.9693540433234284,2.9713694410002405,3.5552195856477584,2.9725744980583366,1.7910160525951975
2024-10-22,34.88564693368898,17.065245434288663,17.175364336317987,7.719962810077891,6.9935055929393375,5.044968149980307,3.0291038101595014,3.3378370579310648,2.9575310729550917,1.790834801661179
2024-10-23,34.51771651056555,17.128724694759704,16.254511358152623,8.285340992666672,7.030174103882627,5.09113062946252,3.3995663300351224,3.604429164930685,2.8589476156599103,1.829458599884589
2024-10-24,34.66048306140964,17.23681139635357,16.272842642431677,8.01751581064675,7.0745363283949825,4.970095342204313,3.352095736809972,3.6363637477539226,2.876988317656882,1.9022676163382917
2024-10-25,34.49362921388786,17.132636106797676,16.150135601145898,7.787899000202443,7.078972622766056,4.9400572388980315,3.7961561574471907,3.69811619252114,2.90070417965988,2.0216936866738324
2024-10-28,34.692004854782596,17.106593717851982,16.061744740619257,7.885504324849077,7.06821226124149,4.871746300490102,3.7341441378421174,3.6757743849750906,2.8962949768966744,2.007980300451615
2024-10-29,34.7518580643273,17.11960500839262,15.988774017532581,7.886938441131422,7.040121910328866,4.846548920982664,3.7643659635479283,3.69378220022916,2.8984979014564867,2.0095075720709663
2024-10-30,34.55933471952632,17.058364860386817,15.992209477811834,8.195224088314976,6.998264666821213,4.838306436320839,3.8660978685714076,3.604780816684906,2.888129412207308,1.9992876533543817
2024-10-31,34.608355313671254,17.078815897497236,15.902116744253822,8.224777734857316,6.903459527076146,4.844107014822391,3.935988707281752,3.6091025384243767,2.8915919505145937,2.001684571601107
2024-11-01,34.628029865056355,17.08477921664997,15.860607876262357,8.232203858488234,6.905869971258283,4.851870834939871,3.9373630154881254,3.6103627095287862,2.9168913085899457,1.9720213437380765
2024-11-04,34.618335989873856,17.077001800475006,15.885253473297375,8.196590614677682,6.902726247588483,4.848144726543242,3.9461925433015197,3.6390675064776223,2.915563467161247,1.971123630603966
2024-11-05,34.61897835537043,17.078815897497236,15.859624577457135,8.195943764530993,6.891318907991377,4.851694901750371,3.976963296692844,3.6394540861362965,2.9158731886841296,1.9713330238891873
2024-11-06,34.66276912957279,17.06302028073535,15.76308316252877,8.285398739616824,6.859170406081992,4.84417538625817,3.9732851384125705,3.666411555258062,2.913176396606087,1.9695098049293782
2024-11-07,34.56561629087201,17.10347395051555,15.801974659441932,7.8931848385834185,6.873912624682942,4.855660145005969,4.002462146443731,3.644708657199786,2.920083068110945,2.33892361914372
2024-11-08,34.58389808755896,17.111015336998054,15.775492531621094,7.813041038551965,6.876943519570126,4.856280698984521,3.9996656251561298,3.6463157082982707,2.9213706120941945,2.4159768411666884
2024-11-11,34.593768120118,17.121167693454968,15.784852491875355,7.776600496766406,6.8505969542942715,4.860683381960959,4.062892344245676,3.6089242937989945,2.923103928043752,2.417410295441616
2024-11-12,34.549567698229836,17.127160629969048,15.734068369665064,7.776278800346343,6.852994874422483,4.862384770992635,4.084098833000261,3.671062455270245,2.924127104533724,2.418256463570359
2024-11-13,34.49130979346,17.11335711969335,15.783734123574861,7.777614798251707,6.847471753152582,4.858465967426715,4.121864742193069,3.6681037892415405,2.921770425606789,2.41630748739939
2024-11-14,34.4962901932227,17.112056050179227,15.81294476102407,7.789187741150518,6.839348508415332,4.8033574784535435,4.141318274237439,3.6678249159625316,2.921548293479151,2.4161237838754923
2024-11-15,34.5339201074344,17.106593717851982,15.806377071826017,7.70309884713962,6.83716532280951,4.801824200701477,4.200798151648813,3.666654111089618,2.9282159354958295,2.415352534002737
2024-11-18,36.01377007774918,16.658402595075383,15.469222972111845,7.65374111397672,6.621026728965007,4.673056423729606,4.099618964574443,3.600192535253452,2.858898060434387,2.3520705281299787
2024-11-19,36.040759648109386,16.654458231539234,15.505516674599265,7.672647048699477,6.619459007435134,4.671949941084891,4.026134624553549,3.5993400844810486,2.858221132787887,2.351513606710134
2024-11-20,36.09196656449495,16.66580331467338,15.474614504449727,7.6808354427702925,6.623968209217525,4.684017761179305,3.9726038716849836,3.5929067000231516,2.8601681643824564,2.3531154671242223
2024-11-21,36.13615722467224,16.673210612932646,15.485936975026837,7.992408844547097,6.626912304216076,4.686099624018656,3.885477355027293,3.59450360663739,2.861439397353662,2.057854055568104
2024-11-22,36.112780586467125,16.66037547754981,15.52731006231904,8.22163918967984,6.621810868231767,4.682492237025951,3.7107603671606855,3.547324659614791,2.8592366445121473,2.0562699074388386
2024-11-25,36.111752410338646,16.657169780785786,15.528762716855141,8.217097005501483,6.620536736223103,4.696392368440847,3.6686032538346938,3.5466421031383413,2.897169373459223,2.0558742514227344
2024-11-26,36.21569739179365,16.619288256755393,15.4934474018429,8.201363277823374,6.605480395634163,4.6857118925435275,3.672074122911672,3.5385763746967545,2.9171620776963394,2.051198808302225
2024-11-27,36.18677157589432,16.59992231342559,15.541769454957025,8.209506772853855,6.5977832333350515,4.684676849781382,3.6677951683458394,3.5344529809339256,2.928513040792178,2.0488086096808376
2024-11-28,36.18463664730969,16.59894295972516,15.540852529616075,8.213447244107913,6.5973939807046955,4.684400465619967,3.6675787776481767,3.5342444570902276,2.9298152030565183,2.0486877351215784
2024-11-29,36.19241863948198,16.598453326208222,15.562517512518676,8.161583686543326,6.685692991620923,4.625266539096231,3.6674705918739434,3.526765736060876,2.92972877973876,2.0501021968570665
2024-12-02,36.18708142975989,16.596005591854055,15.560222545150088,8.188398964435205,6.683232392241209,4.624584462062761,3.6669297587261673,3.5144482429808583,2.9292967396178153,2.049799873171951
2024-12-03,36.180923400578536,16.631814340596442,15.373595565645582,8.353852653238434,6.6976526205423035,4.634562801858046,3.639373200209064,3.514641981944772,2.9208386229567096,2.05274481243011
2024-12-04,36.18252757975326,16.6325517571048,15.321071947417607,8.351267196786024,6.697949579100671,4.642157905550576,3.683872268505369,3.514797813110595,2.920968126243285,2.0528358264278093
2024-12-05,36.17931936364244,16.631076989473005,15.31528008793693,8.34313774778923,6.726911538660131,4.641746296777565,3.674678873469306,3.5144861645961165,2.9207091311528743,2.0526538065023994
2024-12-06,36.16523368620058,16.62935675774414,15.313695955366299,8.346707696188655,6.7720225715960005,4.5910264302746615,3.6654329459090205,3.5436754377485338,2.92040702825711,2.0524414907149997
2024-12-09,36.16416493411148,16.62886532832523,15.313243406250034,8.35089382293654,6.860478205030571,4.502234996926157,3.663847029333147,3.543570715335842,2.920320724622533,2.0523808371284646
2024-12-10,36.13906743169953,16.61732509261272,15.278991067604517,8.314090419688307,6.9738427592331504,4.4991104991283954,3.6672106451051136,3.5411115192024014,2.9182940566056317,2.0509565091202298
2024-12-11,36.180344834437,16.611193192900114,15.25859276477591,8.269693747398689,7.006693983179034,4.500402349844718,3.6658574208180847,3.5398048263029196,2.9172171873509676,2.0501996929925594
2024-12-12,36.154071404145085,16.598453326208222,15.274913247491964,8.286949648221636,7.010169598317724,4.4969507900843135,3.6630459108735325,3.5518389283965375,2.9149798430707237,2.048627303190263
2024-12-13,36.161946500916706,16.601391560680977,15.277617190792592,8.279565663696168,7.009935373765417,4.468243738875305,3.675495576025655,3.5613185983469005,2.915495848634253,2.048989948266028
2024-12-16,36.2343784426971,16.5994326221301,15.1828906724552,8.30956328211404,7.009108212223407,4.464766531649885,3.6750618732272393,3.5608983682554185,2.9151518246292807,2.0487481706183317
2024-12-17,36.093490941515256,16.54768867724917,15.464928148712403,8.28660138029544,6.994611252681206,4.450848909368512,3.663605927513242,3.549798294350004,2.9060646793775775,2.0423617889371863
2024-12-18,36.09455239773708,16.548175320315416,15.465382949391845,8.286845076994306,6.997757806058385,4.4509798022565095,3.681358781939015,3.5263758710840976,2.9061501424445875,2.042421851778755
2024-12-19,36.134253902415296,16.548175320315416,15.465382949391845,8.288315503093498,6.997757806058385,4.439216393462968,3.681358781939015,3.4969673491002418,2.9061501424445875,2.042421851778755
2024-12-20,36.15142309976459,16.554017270485257,15.470842644784181,8.28241582979446,7.000228202438185,4.440783556032966,3.68265840042535,3.498201872460285,2.8762862422877977,2.043142881526926
2024-12-23,36.16259367040923,16.559132361497365,15.457966244854626,8.274675248105211,7.002391230528342,4.442155731238719,3.6837963195525862,3.499282795638265,2.8742321978806604,2.043774200294992
2024-12-27,36.354453599369485,16.87355083351353,15.510982366614613,7.524692074190008,7.133850618967244,4.3885625812772435,3.7972236396797907,3.573222529449924,2.880828200774204,1.9626335561639605
2024-12-30,36.36521339174082,16.786467511801316,15.620364386567974,7.363546409302406,7.1029996704458735,4.386795890546265,3.8611560157320852,3.7397397676904442,2.8227040269533332,1.9510129292194884
