date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,IFAST SECURITIES (HK) LTD,DBS BANK LTD,BNP PARIBAS
2024-11-19,78.18869201619117,14.554994405105953,1.3486271039696076,0.0,0.6440966711175602,1.003518517222668,0.763373832435627,0.4643857480650064,0.9367233068845505,2.0955883990078683
2024-11-20,78.08002573681814,14.546897212946739,1.347876839661149,0.0,0.6437383491306194,1.0029602427195576,0.7629491545251786,0.4641274023361503,0.9362021916986046,2.215222870163856
2024-11-21,77.84660652754656,14.528084774452912,1.345545640971611,0.0,0.76956324984815,1.0012255889776964,0.7616296080971382,0.4633246782590924,0.9345829982691968,2.349436933577647
2024-11-22,79.08857661105978,14.75986683234171,1.3670125681330025,0.0,0.7818409145572007,1.0171992104857601,0.773780698943209,0.4707165918571188,1.1751794365199986,0.5658271361022216
2024-11-25,81.75354837403904,12.868934762540324,1.1918803711920267,0.0,0.6816768632407227,0.886882681865765,0.6746492667124678,0.41041163725008456,1.0246235738195604,0.5073924693400018
2024-11-26,81.80263787194137,12.641505891085336,1.1721973024826835,0.0,0.6696297899930524,0.8712090669806516,0.6627263900962168,0.4031585539751986,1.0065157049586293,0.7704194284868521
2024-11-27,81.79546932791476,12.641075787324882,1.1743075868006723,0.0,0.6700460936450894,0.8717506909073225,0.6631384019580266,0.4034091945244662,1.007141447973753,0.773661468951031
2024-11-28,81.78288550688012,12.649813888749103,1.1751193229985506,0.0,0.6705092607697613,0.8723532856612769,0.6635967941638874,0.40368804978303147,1.0078376311364041,0.7741962598578687
2024-11-29,81.06589897851852,12.584224910768906,1.1704016829578512,0.0,0.667032686527095,0.8678301550486535,0.6601560608927951,0.401594937043117,1.0026120174809325,1.5802485707621283
2024-12-02,81.30908946415987,12.624332428060622,1.1741319012327418,0.0,0.669158604110317,0.8705960395744539,0.6622600617999014,0.40287487092827334,1.0058074688586003,1.2817491612752259
2024-12-03,81.42182017792376,12.645268568920445,1.1760790767378468,0.0,0.670268333981029,0.8720398324577925,0.6633583511564823,0.4035429969535268,1.0074754958189076,1.140147166050204
2024-12-04,81.41233129369954,12.651936510181777,1.1810684262698352,0.0,0.6699627915097894,0.8716423122529425,0.6630559586076267,0.40335904148630625,1.007016237135333,1.1396274288568584
2024-12-05,81.36574054840338,12.683649102049161,1.1840288221696726,0.0,0.6716420804120364,0.8738271190515361,0.6647179352531495,0.40437007727899926,1.0095403641657208,1.1424839512163507
2024-12-06,81.26637938811673,12.751280557687188,1.1903422728270057,0.0,0.6752233945275998,0.8784865194781764,0.6682623286046349,0.4065262499011528,1.0149234115682892,1.1485758772892163
2024-12-09,81.26455352662477,12.752523353867694,1.1904582888477868,0.0,0.6752892047850018,0.878572140658425,0.6683274604057751,0.40656587174684644,1.0150223304912709,1.1486878225724257
2024-12-10,81.2846801898507,12.756011976021206,1.163437465863212,0.0,0.6757690669983927,0.8791964562391459,0.6688023755860381,0.4068547784815065,1.0157436079212954,1.149504083038503
2024-12-11,76.31996648472234,14.572205877015994,1.3306787671420395,0.0,0.7719846914639822,1.004375959409841,0.7640260863973433,0.46478253589171714,1.160364618715965,3.6116149792407746
2024-12-12,77.51958476602918,14.829090480290835,1.3962507912627744,0.0,1.1095496427088172,1.0220814956923558,0.7774946401463245,0.47297590608901413,1.1808199847222303,1.6921522930584632
2024-12-13,77.31382739042927,14.946509292141155,1.4399586232297652,0.0,1.1183352119188086,1.030174479884333,0.7836509514175592,0.47672099544568186,1.1901698824654183,1.7006531730680068
2024-12-16,77.19652177104696,15.001124060197194,1.4796302595694226,0.0,1.122421625476251,1.0339387528109698,0.7865144236913875,0.47846294107892734,1.1945187809812947,1.7068673851475928
2024-12-17,77.2683263407414,14.948588247077547,1.5122066499123772,0.0,1.121062289166643,1.0326865758600758,0.7855618960583778,0.47788348676884645,1.193072129638661,1.6606123847760723
2024-12-18,77.2086778402903,14.963036352937632,1.551346116294278,0.0,1.1221458180164523,1.0336846878370534,0.7863211571502148,0.478345370599714,1.1942252574218888,1.6622173994524585
2024-12-19,76.92084979644113,15.059992653018691,1.5696423259988828,0.0,1.1294170097786078,1.0403826761610242,0.7914162988229662,0.48144491511730436,1.2019635038373797,1.8048908208240095
2024-12-20,80.29022628699838,13.589479297096311,1.416376646686631,0.0,1.0191365577524603,0.9387958656084706,0.7141394857243517,0.4344348538156473,1.084599343943859,0.5128116623738949
2024-12-23,80.30339609522683,13.782226932650268,1.4364659557568487,0.0,1.0335915753082368,0.9521113635321129,0.7242685491211001,0.4405967007153359,1.0999828589776708,0.2273599687115987
2024-12-27,79.99374524226278,13.847439670679732,1.4424731990903934,0.0,1.037914014051386,0.9560930552794519,0.7272974113060807,0.4424392585445324,1.10458294342111,0.44801520536454575
2024-12-30,81.33548253442319,12.168575834925429,1.4806344829817242,0.0,1.065372500884959,0.9813869314721302,0.7465383947807013,0.45414419015825996,1.13380518707319,0.6340599433004089
2025-01-02,81.01805709623673,12.237857398929751,1.4890644483360331,0.0,1.071438179737587,0.9869744400210471,0.7507887974803529,0.456729851800548,1.140260486173286,0.8488293012846623
2025-01-03,81.68637654781836,11.555192610735158,1.4578096630692636,0.0,1.0807355186173655,0.9955388499964344,0.7573037210749421,0.46069309698725647,1.1501550263825684,0.856194965318645
2025-01-06,81.7358906211262,11.55555022839836,1.4619892263853254,0.0,1.1386798505395954,0.9951620300422227,0.7570170751509776,0.4605187207168447,1.1497196828855472,0.7454725647549252
2025-01-07,81.94841754478949,11.585149504875977,1.3961630971482855,0.0,1.141596552821135,0.9977111147231802,0.7589561570002005,0.4616983288417887,1.1526646634440545,0.5576430363558973
2025-01-08,84.32784605227003,8.671410358420466,1.4373672510766418,0.0,1.1752878315711612,1.0271559857637158,0.78135479107224,0.4753241645689461,1.1866825889409647,0.9175709763158341
2025-01-09,84.50326690079073,5.4339329901054345,1.4193962790886299,0.0,1.1806499003479156,1.0318422259273334,0.7849196013393345,0.4774927574814285,1.1920966445341141,3.9764027003850684
2025-01-10,77.2729585821294,5.954262377447555,1.5553113883913565,0.0,1.293703712463778,1.1306468733582327,0.8600800304468331,0.5232153518551568,1.306246546241128,10.10357513766656
2025-01-13,88.55114376038485,2.18271747709892,1.7823130480920626,0.0,1.482523065348467,1.2956676651452665,0.9856109021707259,0.5995799654871916,1.49689655767179,1.6235475586007284
2025-01-14,88.1013389594564,2.1748577442530967,1.7677112803712849,0.0,1.477184657902856,1.2910021040674546,0.9820618224284915,0.5974209419773324,1.4915063928132715,2.116916096729816
2025-01-15,87.9710733967987,2.18961269002199,1.7664102373286643,0.0,1.4760974436936292,1.2900519210120223,0.9813390207381468,0.596981237615706,1.4904086377460606,2.238025415045072
2025-01-16,87.98278739343206,2.189150797365504,1.7643901948916,0.0,1.474409398971916,1.2885766353895831,0.9802167749397779,0.5962985380883649,1.4887042269397877,2.2354660399814086
2025-01-17,87.9831117182062,2.189463777445909,1.7626000372535626,0.0,1.4746201933917407,1.2887608615376571,0.9803569152742876,0.5963837901251916,1.4889170650728243,2.235785641692619
2025-01-20,88.00034975349733,2.198217074344682,1.7855406347372234,0.0,1.4750118286959668,1.289103135605478,0.980617282235546,0.5965421800266237,1.4484534439687542,2.226164666888395
2025-01-21,87.76165328372676,2.1966912440213657,1.7843012521140091,0.0,1.47398799087679,1.2882083410571394,0.9799366144333231,0.5961281071136049,1.4474480409025543,2.471645125754449
2025-01-23,88.27974753320753,2.2098648696385106,1.795001762141318,0.0,1.48282754263848,1.2959337664887547,0.985813324745804,0.5997031058870307,1.4561284317599479,1.8949796634926217
2025-01-24,87.79239867781743,2.2219148732444625,1.808630522972472,0.0,1.477184657902856,1.2910021040674546,0.9820618224284915,0.5974209419773324,1.4505871502120844,2.3787992493774137
2025-01-27,87.7866733626059,2.261542388537971,1.8375031906871016,0.0,1.500766180629058,1.311611440411268,0.9977392890608696,0.606958067512029,1.4737440748836594,2.2234620056721477
2025-02-03,87.86536277844664,2.1442236533733143,1.8480371175960666,0.0,1.5059625269800905,1.3161528456017135,1.0011939237540768,0.6090596369503967,1.4788468582117509,2.23116065908596
2025-02-04,87.64441973703812,2.1387810945066614,1.8454268782367789,0.0,1.5021400294103207,1.3128121309666376,0.998652651131515,0.607513696105005,1.4750931867755086,2.47516059582946
2025-02-05,88.89021181445716,2.2144929592212415,1.8725026261479898,0.0,1.6022880419913466,1.3320734578347029,1.0133046905874128,0.6164270201073427,1.4967354700551576,0.9619639195976505
2025-02-06,88.83323769314163,2.2398452578428487,1.9643676007760842,0.0,1.6083657054898035,1.3371261662240659,1.0171482722465162,0.618765198949964,1.3540786374281746,1.0270654679009197
2025-02-07,88.59393610024048,2.2369063732996763,2.0887668783791677,0.0,1.6062553806380835,1.3353717327834396,1.0158136794549144,0.6179533216684062,1.3523019607743547,1.1526945727614641
2025-02-10,88.5798007323945,2.240509945998835,2.087892428390589,0.0,1.608842998120261,1.3375229668167123,1.0174501173883073,0.6189488214112203,1.3544804687731842,1.1545515207063817
2025-02-11,88.59902946985831,2.2429822454268202,2.117782668813592,0.0,1.6106182821939041,1.2562398195767999,1.0185728266838918,0.6196318028993676,1.355975075522931,1.1791678090243856
2025-02-12,88.75562678511514,2.250288258306693,2.124680872081438,0.0,1.6158645109316745,1.226268719758425,1.0218905997986876,0.6216501148775349,1.3603918609820027,1.0233382781484024
2025-02-13,88.53852406882736,2.2469397403498506,2.35535405137903,0.0,1.6134600406107253,1.2244439833883767,1.0203699861569806,0.6207250749121631,1.3583675440714804,1.0218155103040363
2025-02-14,88.481584359597,2.252254171890675,2.1947226083702884,0.0,1.617276174517523,1.206032035279207,1.0227833514735325,0.6221932054797322,1.3615803366491401,1.2415737567429121
2025-02-17,88.13002671805279,2.2571117169936383,2.229351591808286,0.0,1.6207642319755644,1.2086331426853352,1.024989237613005,0.6235351195479114,1.364516922572313,1.541071318751153
2025-02-18,88.43046608823421,2.262668158843158,2.249824252548873,0.0,1.6247541462270167,1.2116084937608584,1.0275125035427775,0.6250701063218563,1.3678760203413225,1.2002202301799259
2025-02-19,88.44289365538587,2.3162904253973826,2.1743450511390474,0.0,1.6323718039708575,1.1828781188194617,1.0323299946060758,0.6280007467186961,1.3742893053193384,1.2166008986432604
2025-02-20,88.29597366525725,2.300359941185969,2.182885663780929,0.0,1.6211450281895547,1.174742774050402,1.0252300573530782,0.6236816182231225,1.5784271091331763,1.197554142826508
2025-02-21,87.95232536708238,2.359327749448779,2.229202077914986,0.0,1.6191046671172,1.1732642515342029,1.02393971042985,0.6228966571781587,1.5764405125159566,1.443499006778481
2025-02-24,87.54564856128695,2.570729157696115,2.2147492494579297,0.0,1.6178967086992964,1.1723889193473163,1.0231757841576576,0.6224319353625751,1.5752643843593939,1.657715299632765
2025-02-25,87.50035293543891,2.5796372080368317,2.2224237638061926,0.0,1.6235030189883544,1.1764514630350393,1.0267212768305798,0.6245887767386027,1.5807229657870803,1.6655985913384082
2025-02-26,87.61592679084784,2.6423631463716495,2.557536079072399,0.0,1.6095936020032762,1.1663721753646927,1.0179248075910046,0.6192375912845277,1.5671800683536508,1.2038657391109615
2025-02-27,88.17434740021783,2.4530285698629384,2.5857404122115444,0.0,1.6952867603241253,1.177282472447309,1.0274465214085606,0.6250299671902078,0.7684443774701527,1.493393518867343
2025-02-28,88.34311998350401,2.4085169952317353,2.5304401468553666,0.0,1.6940901067704568,1.1764514630350393,1.0267212768305798,0.6245887767386027,0.7679019549628712,1.4281692960713366
2025-03-03,88.22987970853572,2.4080534202912935,2.523537332099224,0.0,1.6937640398496485,1.176225027673367,1.0350780243525628,0.6244685601465876,0.7677541544267977,1.541239732624804
2025-03-04,88.49185654341404,2.414559752419706,2.4424365524032376,0.0,1.6983404297659033,1.179403076226322,1.0378747070791632,0.6261558150147017,0.7698285533913629,1.3395445702855613
2025-03-05,88.21548561630851,2.691125675354607,2.4423841786684437,0.0,1.6983040118572497,1.179377786011979,1.0378524516905416,0.6261423882099961,0.7698120457787281,1.3395158461199328
2025-03-06,88.27176759488064,2.6929735492060987,2.379687383322361,0.0,1.6994701601364384,1.18018761120586,1.0385650978611567,0.6265723317674747,0.7703406407689158,1.3404356308510483
2025-03-07,86.81316918838064,2.6484749848899756,2.340365544416719,1.8993047700406198,1.6713881976357454,1.1606862483581566,1.0214038985551777,0.6162188809465122,0.7576115693828694,1.07137671739358
2025-03-10,86.80871509587551,2.6493695555983394,2.3411560455446683,1.8999462948513988,1.671952739469231,1.161078291298077,1.0217488963423078,0.6164270201073427,0.7578674665018358,1.071738594411287
2025-03-11,87.09629659539817,2.6393403457767186,2.3322935804513,1.8927540328279262,1.665623548888575,1.1566830200615104,1.017881057654129,0.6140935306508383,0.7549985530946949,0.8300357351961397
2025-03-12,87.10477011798584,2.637177350281873,2.332483552838948,1.891202880680228,1.6642585349986003,1.155735093749028,1.0170468824991448,0.6135902679540295,0.754379815738002,0.8293555032743026
2025-03-13,87.07261919383794,2.6394513642703674,2.355526317117778,1.8928336476839287,1.6656936099618576,1.1567316735846231,1.0263364667441746,0.6141193612485636,0.7550303105761449,0.8216580549746192
2025-03-14,87.0937912591841,2.6351285522792707,2.3516685088069984,1.8897336231484811,1.6629655883706633,1.154837214146294,1.0246555645516207,0.613113575510396,0.7537937452336718,0.8203123687684983
2025-03-17,86.88906606076134,2.6653036044175353,2.3597944956107826,1.89626343397295,1.668711821896196,1.1588276540945806,1.0281961730875553,0.7753610485578284,0.756398414218099,0.8020772933831362
2025-03-19,86.84443596396207,2.6700855018367653,2.3851356656723675,1.8996655744293194,1.6717057054978008,1.1609067399290285,1.0300408892461197,0.7767521459888772,0.757755490244584,0.8035163231930592
2025-03-20,86.6709245470455,2.66468602204717,2.3803124149512267,1.8958240473062868,1.6683251616295323,1.1585591400205086,1.0279579278727422,0.775181388231904,0.756223147758841,1.0020062031362829
2025-03-21,86.58589640377473,2.671551628738377,2.4371308929360374,1.9007086686676202,1.6726236284275058,1.16154418640799,1.0306064781219986,0.7771786556329824,0.7581715689463062,1.0045878883464594
2025-03-24,86.55810657885347,2.6868154461515457,2.45742724995837,1.9115683016097955,1.68218010541662,1.1681806287615417,1.0364948124284223,0.7816190388804496,0.7625033558643518,0.9551044820754364
2025-03-25,86.44718550718243,2.6839651224567045,2.620313775679075,1.9095404033288805,1.6803955549294152,1.1669413575898715,1.0353952409161042,0.7807898538055867,0.7616944497722978,0.9137787343396471
2025-03-26,86.39894680946718,2.6825991140848964,2.6741165872419406,1.908568539665144,1.6795403149053267,1.166347440906477,1.0348682748406557,0.78039246955197,0.7613067841553184,0.9133136651810935
2025-03-27,86.58255652442975,2.6883000083305424,2.6797994549445168,1.912624511855722,1.6831095704330352,1.1688260905784966,1.0370675130951026,0.7820509115143396,0.7629246663957824,0.7027407484227223
2025-03-28,86.59195952494821,2.6864160364384198,2.6779214402757687,1.911284136596504,1.6819300402049238,1.1680069723645303,1.0363407318434377,0.7815028469639039,0.7623900055979389,0.7022482647663688
2025-03-31,86.66502206275571,2.671777329641986,3.0054854862296807,1.9008692463856027,1.6727649368193303,1.161642317235646,1.0306935469290823,0.7772443140776687,0.7582356216138126,0.35626513831147055
2025-04-01,86.54305592685213,2.675450321646233,2.8911783317710675,1.9034824422779526,1.6750645492045981,1.163239270280971,1.0321104798129341,0.7783128208425406,0.759277996419761,0.5788278608918112
2025-04-02,86.64200885242069,2.6785094190366006,2.9537712565660534,1.9056588752039056,1.6769798101794366,1.1645693126246088,1.033290590110562,0.7792027400833748,0.7601461513313357,0.40586299244342733
2025-04-07,86.5540395331561,2.6757898762494774,3.052304182947032,1.903724022628087,1.6752771399127164,1.1633869027171642,1.0322414700472293,0.7784116003634844,0.7593743601372035,0.40545091184150184
2025-04-08,86.78843337841117,2.6745521768861003,3.0605700168490424,1.908879428388176,1.679813896981595,1.166537428459441,1.0350368456149222,0.7805195884964987,0.761430794212617,0.14422644570043996
2025-04-09,86.42759865230659,2.663367273489168,3.0794524066195135,1.9008965472959958,1.6727889616204763,1.1616590011253307,1.0307083500893843,0.7772554771165849,0.758246511643625,0.5280268186933321
2025-04-10,85.728085651611,2.643490598313533,3.0501814595925376,1.8867101811912603,1.6603049594483092,1.152989555172437,1.0230161871348167,0.7714548296426488,0.7525877278307361,1.3311788500627226
2025-04-11,82.61012911494284,6.890897954104316,2.9393891888659573,1.8181788797109015,1.5999974141455935,1.1111093153788842,0.9858569925543554,0.7434331419262353,0.7252513531291263,0.5757566452417855
2025-04-14,82.58879090553637,6.888949567476564,2.9385580828725892,1.8176647935294363,1.5995450183059041,1.1107951516013224,0.9855782436026278,0.743222937798703,0.7250462898634086,0.6018490094130801
2025-04-15,82.37004051585568,6.874233173344339,2.9322806412242786,1.8137818399325434,1.5578370691865069,1.108422235514332,0.9834728198745347,0.7416352412168622,0.7234974228175367,0.8947990410333881
2025-04-16,82.12946672914187,6.853652910602326,2.939576138437761,1.8083516914518012,1.5531731749913802,1.1051038114427674,0.9805284726983098,0.7394149138380698,0.7213313969235517,1.1694007604721648
2025-04-22,82.12946672914187,6.849634351287988,2.939576138437761,1.8083516914518012,1.5531731749913802,1.1051038114427674,0.9805284726983098,0.7394149138380698,0.7213313969235517,1.173419319786502
2025-04-23,82.28984975060436,6.863010367192193,2.94531656415435,1.8118830538201742,1.5562062228922164,1.10726186622344,0.9824432558491611,0.7408588486731379,0.7227400181349362,0.9804300524560275
2025-04-24,82.23415472677813,6.865083488598202,2.9462062610205835,1.8124303724665245,1.556676308796248,1.1075963387295429,0.9827400241818487,0.7410826411863123,0.722958337461647,1.031071500780956
2025-04-25,82.23451249021308,6.864945241539745,2.946146931174141,1.8123938742698065,1.5566449609006228,1.1075740342759928,0.9827202340485173,0.7410677174792099,0.7229437787365117,1.0310507373623787
2025-04-28,82.40543653647619,6.879213997838366,2.9542884402567813,1.8161609263873655,1.5598804401082593,1.1098761216811677,0.984762813418927,0.7426080232339449,0.7244464139700713,0.8233262866289389
2025-04-29,82.03350650239227,6.941831160982062,2.9811794718913873,1.8326922982938858,1.5740790517568597,1.1199786267351524,0.9937264906304625,0.7493675175246111,0.7310405945416721,1.0425982852516327
2025-04-30,82.39159714720721,6.804244539239473,2.934068487146385,1.7963684615181947,1.542880911948405,1.0977807264833412,0.9740308991343101,0.7345151042652175,0.7165514196500354,1.0079623034074316
2025-05-02,82.79656162284773,6.790149522717622,2.8881539477678353,1.7926472779248632,1.5396848287065772,1.095506669842972,0.9720131906970371,0.7329935536403885,0.71506708086114,0.6772223049938373
