date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL
2024-12-11,47.88717606414671,13.656458763744897,8.838604560338684,8.907460001638551,5.683086701772928,5.072751345430582,0.0,4.250979305176488,2.327661626439658,3.375821631311502
2024-12-12,47.89001862797946,13.657269405736255,8.839258259028417,8.90450459424144,5.683424047551998,5.073052461944275,0.0,4.251231641626866,2.3277997955132594,3.373441166378032
2024-12-13,47.89001862797946,13.657269405736255,8.839258259028417,8.9030851254377,5.683424047551998,5.073052461944275,0.0,4.251231641626866,2.3277997955132594,3.3748606351817716
2024-12-16,47.89082202239946,13.65749851765451,8.839406544850089,8.901944034174337,5.6835193916612115,5.073137566568517,0.0,4.251302959531449,2.327838846267888,3.3745301168925392
2024-12-17,47.88637279204686,13.656229686709892,8.868133842014588,8.881245961051754,5.6804107162884305,5.072666253763875,0.0,4.252714457254631,2.32762258163067,3.374603709239294
2024-12-18,47.89008042659325,13.657287029457057,8.867659078162669,8.87535241544269,5.680850525899837,5.073059008352459,0.0,4.253043726525162,2.327802799370946,3.3748649901959262
2024-12-19,47.89063662129468,13.657445644991089,8.867762067026948,8.874294095103592,5.680916503215682,5.073117926786409,0.0,4.253093121313489,2.3278298344389907,3.374904185829111
2024-12-20,47.89267611240289,13.658027266805266,8.866849215537526,8.871703874659293,5.681158433152557,5.073333972753481,0.0,4.2532742453539125,2.32792896839468,3.3750479109403986
2024-12-23,47.894035869649585,13.658415042203492,8.867100960970332,8.869116582173389,5.681319731225169,5.073478013621404,0.0,4.2533950032849095,2.3279950623894514,3.3751437344822715
2024-12-27,47.895333891777774,13.658785211988494,8.86734127676438,8.867162984600625,5.68147370611149,5.073615514807282,0.0,4.253510278615835,2.3280581556128648,3.3747189797212536
2024-12-30,47.83929363711136,13.663052426419958,8.85823462252902,8.869804125342325,5.681312226916733,5.075200590273985,0.0,4.256775599505003,2.3804243808425203,3.375902391059091
2025-01-02,47.839664195285955,13.663158258997775,8.857141353148126,8.869872829919165,5.681356233768174,5.075239902247959,0.0,4.25667947378426,2.3804428193612828,3.3764449334873015
2025-01-03,47.84337009278988,13.664345783218174,8.858989445564296,8.863588088150383,5.681796339781453,5.0756330554860085,0.0,4.2570092172743585,2.3806272202606396,3.374640757474809
2025-01-06,47.842258263253896,13.664028238212413,8.858267150937486,8.86080000248915,5.681664300818149,5.075515103119066,0.0,4.258201341467563,2.3805718969911345,3.378693702711143
2025-01-07,47.84232003020576,13.664045879214429,8.857116638597157,8.850870324375546,5.681671636155111,5.075521655884518,0.0,4.269180800340745,2.3805749704386496,3.3786980647880793
2025-01-08,47.844790839068224,13.664751556648847,8.854088036392284,8.849648968907099,5.681965065165731,5.075783780377667,0.0,4.269401281491122,2.380697914847094,3.37887255710193
2025-01-10,47.83241437284536,13.66789270530776,8.85612334648527,8.84225590907639,5.702642457977856,5.076950562762884,0.0,4.260697065777178,2.3812451714899607,3.379778408277334
2025-01-13,47.832476144553624,13.667910356289667,8.856134783454841,8.842267328137284,5.702649822481004,5.076957119235375,0.0,4.260702568124061,2.381248246676191,3.379653631047951
2025-01-14,47.80929233705505,13.667928007317165,8.857566783637454,8.839954189291033,5.702657187003173,5.076963675724801,0.0,4.268069170617842,2.3812513218703635,3.3963173274831187
2025-01-15,47.80990976430612,13.664230206838187,8.857552029823585,8.840068351796852,5.686717005123821,5.0770292415504565,0.0,4.2681242900744705,2.381282074248947,3.4150870362375594
2025-01-20,47.81108292001925,13.6645654986179,8.857769375721526,8.83783147674,5.686856545327441,5.077153821284863,0.0,4.268229020964362,2.3813405059565946,3.4151708353680568
2025-01-24,47.81114466665163,13.664583146009484,8.857780815274783,8.837842890544035,5.686863889738381,5.07716037828235,0.0,4.268234533258838,2.3813435813890633,3.4150460988514397
2025-01-27,47.81478800027682,13.665624422799597,8.859101585982474,8.831025253926523,5.687297243563641,5.077547271113627,0.0,4.26855978383595,2.3815250459660717,3.4145313925352916
2025-02-03,49.12167208194227,11.305914678991547,9.101240458176378,9.072396737766947,5.842743676480381,5.216327886484834,0.0,4.385228979004194,2.446617401340367,3.5078580998130797
2025-02-04,49.12160690390755,11.305899677521355,9.102555251240679,9.071057830662834,5.842735923923635,5.21632096509992,0.0,4.382569421938578,2.446614154999044,3.5106398707064135
2025-02-05,49.100560512067034,11.306227388949903,9.102712266654123,9.059935719839682,5.864465050127944,5.216410944536504,0.0,4.383308465550751,2.4466563581082235,3.519723294165834
2025-02-06,49.09821518283413,11.305687337566932,9.102277468009156,9.056716624123396,5.864184929062644,5.216161778316169,0.0,4.3906620169148045,2.4465394915262597,3.5195551716465086
2025-02-07,49.094502203067314,11.30935411740918,9.101456448925031,9.047927801006637,5.86374145876725,5.215767313811274,0.0,4.388074541345601,2.4463544756026274,3.532821640065083
2025-02-10,49.087468623347824,11.309845453610457,9.100152518410933,9.022632073479105,5.862901383175198,5.215020070972386,0.0,4.387711186516192,2.446003995845136,3.568264694642769
2025-02-12,49.07926915281285,11.313612446643829,9.095885133758818,9.02417758157875,5.864854151562384,5.21675704822436,0.0,4.3891726103296165,2.4468186913287964,3.5694531837605985
2025-02-14,49.08871441647969,11.326952124302004,9.102944571217005,9.002408603982124,5.865982837763,5.217761008687848,0.0,4.3767449476482065,2.4472895795079297,3.571201910412193
2025-02-17,49.09607772907505,11.317619854925269,9.104044526988606,8.948551292791718,5.8668627358378815,5.218543673416627,0.0,4.389348371344429,2.443674369392483,3.615277446227939
2025-02-18,49.082925118691165,11.315719536770485,9.10270345916826,8.925065647279991,5.871525811073437,5.217851037812063,0.0,4.388765791384753,2.443350030653531,3.6520935671663155
2025-02-19,49.079488850372464,11.332405024227471,9.117803397281836,8.891728168746257,5.872702794805095,5.218896988384934,0.0,4.390309308922583,2.4438398153073604,3.6528256519520013
2025-02-20,49.09532643556327,11.327084679912119,9.14942942629538,8.842621653703617,5.8745978722191365,5.220581087539014,0.0,4.391726029009177,2.444628424198248,3.6540043915600346
2025-02-21,49.11143520028684,11.330934070942346,9.194142865089942,8.794247224625138,5.8765253981536745,5.222294022731937,0.0,4.39316700692842,2.445430536068787,3.6318236751729134
2025-02-24,49.119199877000995,11.332725528259191,9.195065049366688,8.795637623548833,5.877454495821725,5.22311968430398,0.0,4.393861580838162,2.445817166544196,3.6171189943162254
2025-02-25,49.14301449252498,11.397557895238808,9.187912433793432,8.79206676710152,5.818637836614238,5.224945392206841,0.0,4.396726489907954,2.4466720862090336,3.5924666064031845
2025-02-26,49.15307493268139,11.40002410948582,9.179291614014888,8.772464363027108,5.846415715963046,5.22601503050603,0.0,4.3956325745866405,2.447172963055109,3.5799086966799667
2025-02-27,49.126038676370264,11.399732334808673,9.173844036802713,8.753688798139633,5.942845234011007,5.223140502675491,0.0,4.393214791994223,2.4458269151108567,3.5416687100871402
2025-02-28,37.85048502891349,8.783232063851349,7.068236229264888,6.710018961595403,4.57882582475106,4.024309851295292,0.0,3.381800167154167,1.887524466411464,2.6990883308522005
2025-03-03,49.172031103503244,11.410404910348463,9.182432707185269,8.70682841680252,5.948409001897696,5.228030473767139,0.0,4.393338232736263,2.4521062728815473,3.5064188808778605
2025-03-04,49.18229968391131,11.412787741760571,9.184483284381447,8.68802971643943,5.949651206353466,5.229122241792395,0.0,4.393856654593262,2.4526183454941104,3.5071511252740066
2025-03-05,49.18890785322492,11.414321172165868,9.18571731819018,8.676160065405202,5.950450605787433,5.229824830434191,0.0,4.394447016347387,2.4529478810667222,3.5072232573780977
2025-03-06,49.193532804022595,11.42465257170234,9.186829454455598,8.652162437925357,5.951171040750218,5.230458017550041,0.0,4.395644294941247,2.453244865199939,3.5123045134526687
2025-03-07,49.185483736092436,11.413835288235761,9.19197753906271,8.59384748999796,6.087611879763806,5.229602207660217,0.0,4.39492507764763,2.4528434641733456,3.4498733173661282
2025-03-10,49.19183115545869,11.438032676366666,9.193163769873383,8.410719212957513,6.407831145560365,5.23027709130086,0.0,4.395625287572194,2.453160005252628,3.2793596556577036
2025-03-11,49.21821994443046,11.568389028761192,9.164817087976948,8.231509013778227,6.411268604583441,5.233082855493498,0.0,4.4094310487972,2.468852230072442,3.294430186106592
2025-03-12,49.205840536230994,11.629889966517819,9.168500536965395,8.184191481806803,6.409656036895658,5.231766626079209,0.0,4.40832198498014,2.4682312622768827,3.293601568247098
2025-03-13,49.19091493191519,11.683170115498626,9.169045442419362,8.152174214912868,6.407711796359076,5.230179674658757,0.0,4.406984808967548,2.46748257385333,3.2923364414152445
2025-03-14,49.18260503433117,11.73972392613912,9.17547751953187,8.119139016670255,6.406629331663119,5.229296132291176,0.0,4.406240330185895,2.467065738193586,3.2738229709938107
2025-03-17,49.17946501669385,11.757994626663676,9.17489171971053,8.099999470958782,6.406220306376981,5.228962272747244,0.0,4.405959017873516,2.4669082306779724,3.2795993382974555
2025-03-18,49.29144457095949,12.038858480259279,9.201781568642517,8.018592638199634,6.4208069980823925,5.240868397882508,0.0,4.425456304109757,2.5525120752488077,2.8096789666156132
2025-03-19,49.28868486006082,12.066044961641827,9.201266382749646,8.002280535917942,6.420447512350029,5.24057497410964,0.0,4.425208533323156,2.552369166160742,2.8031230736862027
2025-03-20,49.29032750789234,12.089376117138226,9.201573034069595,7.988283239275044,6.412662988448192,5.2407496271591505,0.0,4.425356012591916,2.5524542291663384,2.799217244259195
2025-03-21,49.10239880013032,12.290955170352564,9.427840788320205,7.834056752186721,6.826719254069038,5.22076827676178,0.0,4.394937899892276,2.5427225140578895,2.3596005442292034
2025-03-24,49.138942461997175,12.46130885776265,9.297439861519896,7.721740015425772,6.831799928866538,5.224653748658332,0.0,4.398208760959435,2.5814278842606626,2.3444784805495393
2025-03-25,49.158607165037466,12.466295695612706,9.302490084842065,7.6927886975427615,6.834533917635949,5.2267445804774155,0.0,4.39066221665908,2.5824609348356353,2.3454167073569234
2025-03-26,49.24280071187651,12.620826391074125,9.318422383982448,7.600352514870762,6.846239368312891,5.235696383427707,0.0,4.39818206814209,2.586883894683687,2.1505962836297776
2025-03-27,49.24922853289149,12.662432975065949,9.306718623414314,7.581231842667678,6.847133029937516,5.236379815701155,0.0,4.392096319152854,2.587221568951218,2.1375572922178216
2025-03-28,49.22326519300938,12.724850440289556,9.30181228262472,7.574572609862846,6.8435233400526165,5.233619286999349,0.0,4.3760688075361935,2.5858576305719567,2.1364304090533826
2025-03-31,37.84946137011073,9.845994632878076,7.147365054718333,5.818514510270632,5.262220441474468,4.024309851295292,0.0,3.3700280909224127,1.988354858483447,1.6744058692881918
2025-04-01,46.85464781197,12.362679252767512,8.850408609310021,7.141655842437891,6.5142138505817835,4.981778179744031,4.635338611452107,4.157889669240538,2.4614264839454645,2.0399616885506573
2025-04-02,46.850729414457945,12.35999814311141,8.849668460345194,7.14105859439972,6.513669074758314,4.981361559661783,4.634950963691834,4.157541949957689,2.471230750593538,2.0397910890225766
