date,HEAD & SHOULDERS SECURITIES LTD,BNP PARIBAS,DBS BANK (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD
2025-03-18,41.193788426312445,23.25405713019003,0.0,12.228469042437824,2.802460071833579,6.184440962783819,5.496671976412669,4.693087775555915,4.1470246144737155
2025-03-19,37.8330711351029,19.94565771828466,13.02862171432956,9.151847216869507,2.4391710641273585,5.304568657934524,4.714649887433144,4.0253931556561575,3.557019450262191
2025-03-20,37.8310094979103,19.944570819744598,13.027911745767964,9.151348505344455,2.444487445468864,5.304279596124109,4.71439297206079,4.025173799944461,3.556825617634455
2025-03-21,37.869702623259116,19.964969899467793,13.041236545420487,9.16070840029644,2.3447087790827896,5.309704752841362,4.719214799461975,4.029290701831538,3.5604634983385
2025-03-25,37.86996084302139,19.965106033353827,13.040643605162941,9.160770863843325,2.344724766801245,5.3097409577915995,4.7192469780754625,4.029318176102924,3.5604877758472853
2025-03-26,37.865313426010694,19.962655907414053,13.039043252071153,9.159646650313762,2.3444370212233765,5.321361384927611,4.718667830165211,4.028823696536104,3.560050831338036
2025-03-31,25.314272156641582,13.345726177524167,6.665980606221641,6.123540707454847,3.6065575892546997,3.5493099199116958,3.154592709314229,2.6934080375308427,2.380017157709918
2025-04-01,37.734951632282915,19.969436059339156,9.974419654504926,9.16275764897834,5.5397756258220285,5.310892532758654,4.7202704868919,4.026236386093641,3.561259973328436
2025-04-03,37.72980519931826,19.966712553422866,9.973059306077465,9.161507998032146,5.544475439311046,5.326534259535158,4.711443695837252,4.025687273009761,3.560774275456048
2025-04-07,37.72980519931826,19.966712553422866,9.973059306077465,9.161507998032146,5.573116019882345,5.326534259535158,4.682803115265953,4.025687273009761,3.560774275456048
2025-04-08,37.71283192586855,19.95773025228798,9.968572787744336,9.157386567252402,5.649675847232579,5.307779361055995,4.680696491673103,4.006154354866959,3.5591724120180928
2025-04-09,37.71283192586855,19.95773025228798,9.968572787744336,9.157386567252402,5.651039070861673,5.307779361055995,4.680696491673103,4.004791131237866,3.5591724120180928
2025-04-10,37.69491038802759,19.954737947556907,9.967078178530876,9.156013580905606,5.661095952519825,5.323339785321199,4.679994704942864,4.004190684428661,3.5586387777664736
2025-04-11,37.66667316793808,19.939789873096636,9.959611850125281,9.525066323864431,5.36266361956797,5.303008098332348,4.669678934529509,4.017535127568021,3.555973004977722
2025-04-15,37.67693635184964,19.945222944653366,9.962325584031376,9.527661655472713,5.336877419022948,5.3044530294297925,4.670951299983695,4.018629800880461,3.556941914676009
2025-04-16,37.671290908680774,19.94223438896049,9.96083284740361,9.526234048092276,5.336077751080551,5.318642036831421,4.670251413191883,4.018027656747888,3.5564089490111064
2025-04-22,37.67693635184964,19.945222944653366,9.962325584031376,9.527661655472713,5.336877419022948,5.3044530294297925,4.670951299983695,4.018629800880461,3.556941914676009
2025-04-24,37.67077777046456,19.941962746488603,9.960697166255553,9.526104286817079,5.336005065877769,5.319931735749658,4.670187797520065,4.01797292531993,3.5563605055067775
2025-04-29,37.677449657860805,19.944132288080294,9.962461309546839,9.527791459179536,5.336950127993616,5.30452529665451,4.671014936457684,4.018684550205465,3.5569903740212467
2025-05-02,37.67667970408886,19.943724721750225,9.962257722660445,9.527596754945598,5.339565785341431,5.304416896555839,4.6709194823969185,4.017921246762147,3.5569176854985334
