date,THE HONGKONG AND SHANGHAI BANKING,CHINA PA SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIC SECURITIES BROKERAGE (HK) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-11-26,51.04698376794992,26.979591997097035,17.92880524022159,1.2799750330527084,0.6437851916041172,0.6425376908386438,0.7524868725356775,0.2233624332185367,0.1242299934576794,0.3782417800240947
2024-11-27,51.042971796274706,26.978991993345815,17.932516131448445,1.279946567469486,0.6437708743553617,0.6425234013332707,0.7524701378516868,0.22438486906991864,0.12419086061072002,0.3782333682405915
2024-11-28,51.04286691306034,26.978936556851796,17.932479283673572,1.2799439374323722,0.6437695515335071,0.6427275613018357,0.7524685916743385,0.22438440800338003,0.12419060542305758,0.3782325910458074
2024-11-29,51.06702145924603,26.994800684489494,17.943023922437117,1.2806965688027652,0.6523721424051862,0.5819391839444591,0.7529110575126984,0.2245163503014382,0.12426363186024436,0.378454999000563
2024-12-02,50.928042779417595,26.99502269269357,17.943171487835478,1.2807071013919302,0.6523775075852969,0.7205202195176913,0.7529172495358832,0.22451819674854842,0.12426465381799331,0.37845811145601815
2024-12-03,50.93003424900697,26.996132788490794,17.94390935123661,1.2807597669364983,0.6537408076039035,0.71479273534758,0.7529482111795863,0.2249386518379212,0.12426976385888927,0.37847367450124086
2024-12-04,50.93590297321925,26.999352582661594,17.932785994239804,1.280912521513018,0.6538187784324673,0.716420255677134,0.753038014348072,0.2249654799827392,0.12428458535441289,0.37851881457150605
2024-12-05,50.94310987353383,27.004044864505914,17.935902575864535,1.2646814175512961,0.6539324071564939,0.7172646141712107,0.7531688866196197,0.22500457726976078,0.12430618506876166,0.3785845982585744
2024-12-06,50.95889924175909,27.012850763848828,17.941751394198967,1.2650938245562353,0.649207926930217,0.690341025210436,0.7534144916553491,0.22538655805801064,0.12434672076476237,0.37870805301810284
2024-12-09,50.95910892680086,27.012961915989575,17.94182522069339,1.2650990301484946,0.6492105982828814,0.6899323870667612,0.753417591795884,0.22538748547580306,0.12434723242509502,0.3787096113212667
2024-12-10,50.95952040555115,27.012961915989575,17.94182522069339,1.2650990301484946,0.6498278164083287,0.6889036901910159,0.753417591795884,0.22538748547580306,0.12434723242509502,0.3787096113212667
2024-12-11,50.96916786111896,27.018075903479357,17.936682095850017,1.2653385337110301,0.6528317357983442,0.6757614087654912,0.7535602258450864,0.22543015494628404,0.12437077335307575,0.3787813071323584
2024-12-12,50.97806097409091,27.01504618801045,17.93467073710631,1.2651966429360288,0.6476146482190872,0.674348222048621,0.7534757241551382,0.2284912047171712,0.1243568268360383,0.3787388318802476
2024-12-13,50.995273816466714,27.018715288066293,17.937106568640527,1.2653684780326986,0.6540818842734126,0.6339005205884738,0.7535780588986116,0.23881139741994506,0.1243737165958082,0.3787902710175169
2024-12-16,51.006357716099714,27.02486048271527,17.941186222692483,1.2656562761577124,0.6472324301151426,0.6044051765083728,0.7537494543112268,0.2532738130884666,0.12440200442110075,0.37887642389050596
2024-12-18,51.006781809650505,27.025194238456557,17.941407795488807,1.2656719069525109,0.6519745718349196,0.5924743535381897,0.7537587630811288,0.2594519172211258,0.12440354077993708,0.37888110299631644
2024-12-19,51.018280648084925,27.031286729125082,17.94545246057464,1.265957236790087,0.6521215513148808,0.5667701121198812,0.7539286885288377,0.26280447048253996,0.12443158599599162,0.3789665169831362
2024-12-20,51.01681018791242,27.03050762739837,17.944626423260072,1.2659207490905184,0.6601318030707487,0.5586217926943579,0.7539069586293721,0.26609086401651105,0.12442799960128985,0.3789555943263383
2024-12-23,51.00671550153908,27.027558577650197,17.942668650333122,1.2657826361361568,0.6758073490914109,0.5539292092851664,0.7538247067842665,0.2693554420609538,0.12441442440818033,0.3799435027114665
2024-12-27,51.00661257626508,27.027558577650197,17.942668650333122,1.2657826361361568,0.6729254414193794,0.5539292092851664,0.7538247067842665,0.27234027500698654,0.12441442440818033,0.3799435027114665
2024-12-30,50.9911109595243,27.03707574827936,17.94898677331849,1.2662283541351738,0.6752216279084406,0.5507265334265152,0.7536783037953318,0.2724361737489683,0.12445823425887108,0.3800772916045461
2025-01-07,51.00285151834449,27.045485373762464,17.95456963508838,1.2666222024319902,0.6657502562206395,0.5505888510549436,0.7539127282696598,0.27571371223741525,0.1244969458099334,0.3600087767800796
2025-01-08,50.96867962771486,27.02741948742238,17.97345373640093,1.265776122118447,0.6914484323636146,0.5502210678384174,0.753409128446213,0.2792348313489858,0.12441378414203923,0.3659437822041104
2025-01-09,50.96754546383991,27.0273638517321,17.973416738214485,1.2657735165301358,0.6927850279453794,0.5501170106810407,0.7534075775605672,0.27923425654669654,0.12441352803742795,0.3659430289122566
2025-01-10,50.95737259290901,27.022023891716085,17.99044646078724,1.2655234299880418,0.6928539586043706,0.5490821829571958,0.7532587222611009,0.27917908654294626,0.12438894690295937,0.36587072733104253
2025-01-14,50.9447073135038,27.015907781062133,17.986374539242462,1.2652369939548271,0.7162568668812292,0.5491636666097248,0.7530882311937084,0.2791158977088157,0.12436079295836824,0.3657879168849276
2025-01-15,50.916695313760464,27.001434754986736,17.97673883609238,1.264559178197035,0.7666690924641608,0.5147313049710917,0.7526847849835914,0.3166006083284806,0.12429417009994612,0.36559195611610795
2025-01-16,50.90389560757029,26.995355711846592,17.968579487364394,1.2642744781480455,0.780169237448524,0.5145126168662728,0.7525153272003156,0.3309216992155486,0.12426618678613474,0.3655096475538746
2025-01-20,50.893450015300466,26.990361287119896,17.965255111177125,1.2640405740727523,0.7936951194951171,0.5130812395509786,0.7523761039503053,0.3380553286738462,0.12424319623462647,0.36544202442487883
2025-01-21,50.879193230741336,26.98339992374313,17.96062150632631,1.263714552287957,0.8017109782353432,0.5125378770160193,0.7521820508437211,0.3570809599292255,0.12421115138621264,0.3653477694907525
2025-01-22,50.879036385258004,26.983316741913104,17.96056613904978,1.2637106566302791,0.8037636426778733,0.5125362970135479,0.7521797320892395,0.35533299365636484,0.12421076848002177,0.36534664323178784
2025-01-23,50.87971605600321,26.983677200213833,17.955873674379315,1.2637275379870174,0.8075764319713777,0.5123376274279107,0.7521897801285768,0.35533774039407356,0.12421242775723246,0.365351523737452
2025-02-03,50.871757932017225,26.98703269719893,17.958106538326366,1.2638846860996424,0.809526733406132,0.5124013380686594,0.7522833170665084,0.3553819276524571,0.12422787392580906,0.3653969562382674
2025-02-04,50.86052875885952,26.981348254953502,17.966653829237913,1.2636184664087402,0.818089908187769,0.512293407869537,0.7521248590724027,0.35582081789176645,0.12420170705587093,0.3653199904629746
2025-02-05,50.81602596303749,26.960571906238854,17.94973892729389,1.2626454469120014,0.8138665011831475,0.6104622993555981,0.7515457031235827,0.3501053070562045,0.12410606847056513,0.36093187732866105
2025-02-06,50.7617370819334,26.932367366527593,17.93629424681256,1.2613245426755288,0.8227585458782484,0.6711562069949816,0.7507594809061053,0.3816360694606036,0.12397623611579314,0.35799022269517977
2025-02-07,50.771535629413435,26.930710113581256,17.926986040349064,1.2612469284878791,0.8272204025754953,0.6588081330086557,0.7507132837655128,0.3908426672719084,0.12396860737748792,0.357968194169308
2025-02-10,50.77164135134517,26.93082059076574,17.927059581779485,1.2612521024698875,0.8269161254205092,0.6588108356209278,0.7507163633980065,0.3908442706160932,0.12396911593083278,0.35796966265335683
2025-02-11,50.753371424247554,26.921129666545518,17.920608616970856,1.2607982470626065,0.8318470824509584,0.6585737657603216,0.7812022144782232,0.3907036272147649,0.12392450625011084,0.35784084901909635
2025-02-12,50.7709155469141,26.889522068118026,17.92687572933475,1.26123916759446,0.8395220118148786,0.6576759650187074,0.7814754129036616,0.39084026228029595,0.12396784455529393,0.357965991465825
2025-02-13,50.7624329217097,26.885138076220027,17.923952982037317,1.277132178679129,0.8377445127831826,0.656850965626469,0.781348003354694,0.3907765407853988,0.12394763318728354,0.36067618561679377
2025-02-14,50.67574845115882,26.838793958486306,17.879748888196932,1.4635844977301773,0.8460248473843341,0.6422068671459145,0.7800011297118724,0.3901029272089168,0.12373397448525406,0.3600544584914732
2025-02-17,50.674753976413,26.835882155402064,17.87658085774853,1.4634257100491388,0.8615928010439483,0.6420348413840508,0.7799165055779147,0.38320307045718016,0.12372055029901496,0.35888953162515475
2025-02-18,50.671976615233085,26.87073581157382,17.862667911406554,1.464265278303764,0.9310090047834076,0.6404369058228794,0.7496409542420575,0.37010961866540926,0.12379152885690317,0.315366371112118
2025-02-19,50.67211715219867,26.8702129738282,17.86846482670438,1.4642367873401199,0.9141959819612941,0.6404244445121657,0.7569997422043112,0.3741987362032675,0.12378912018137123,0.3153602348662157
2025-02-20,50.63537092430301,26.84286118972965,17.861324924032164,1.462746308328454,1.0155691320926554,0.6240177678172684,0.7562291754234823,0.36215520576286897,0.12366311249798413,0.3160622600124564
2025-02-21,50.63923173515076,26.850332728358296,17.857905268625,1.4631534544023888,1.0130888396985251,0.6083299672348035,0.7564396669748988,0.3716705723015195,0.12369753333395374,0.31615023391985947
2025-02-24,50.661871050061194,26.86168533644832,17.866274785913383,1.46377209134486,0.9535251572194986,0.6085871756566621,0.7567594977632095,0.38749116599482525,0.12374983397513575,0.3162839056229096
2025-02-25,50.656331473457946,26.859128100616157,17.864573914300244,1.4636327400571345,0.956710084769038,0.596347716564886,0.7751132850279431,0.388068471149093,0.12373805297533243,0.31635616108222486
2025-02-26,50.50462718907137,26.868942597220265,17.87504442889097,1.4648263262314525,1.0516410978685564,0.6056446672521612,0.7757453865621733,0.38418452187112384,0.12383896082279054,0.3455048242091391
2025-02-27,50.51720778623382,26.859889259696278,17.855195551615648,1.4643327613247799,1.0591726842105358,0.5930484216984349,0.7754840035623842,0.37504258069802576,0.12379723398866257,0.376829716971423
2025-02-28,50.286606098203876,26.839301207509063,17.836699778692473,1.463210353148852,1.111268638338519,0.7627789277374537,0.7748895966018295,0.3697406382095101,0.12370234365276624,0.43180241790565105
2025-03-03,50.29975672632089,26.82905503582646,17.851620694314335,1.4637121520551921,1.1254698639617324,0.7050983729556975,0.7751553401781188,0.3739622897082235,0.12374476660352181,0.45242475807583027
2025-03-04,50.00389488700265,26.69025917070974,17.757593923830395,1.4565789392802897,1.9845759866762,0.5466938904730962,0.7632279293762174,0.21739567555910944,0.12762409747405967,0.45215549961824236
2025-03-06,49.904697794580514,26.597538207959648,17.68575285757638,1.525627333946815,1.7857101850925459,0.5845899432079392,0.7632159847371097,0.5306371311812812,0.1316475495545794,0.4905830121631878
2025-03-07,49.87164321249064,26.55766298121611,17.639978650556444,1.5233401021213875,1.703257765163099,0.6733213216848032,0.7594362421354482,0.5752536938225666,0.12252994908081363,0.5735760817286876
2025-03-10,49.52206547964545,26.50425262277411,17.573041212435296,1.5202764989368405,1.8307365136250995,0.8833117033555928,0.7579089329766948,0.6810254854243338,0.122283527981754,0.6050980228448279
2025-03-11,49.52016436445512,26.48322649385163,17.529813816395784,1.520370319594937,1.7907866987579366,0.8833662150745933,0.7984231753345932,0.7110134409847341,0.12229107445180575,0.640544401098861
2025-03-12,49.46158908384285,26.473209803199193,17.51054225354809,1.5250540546588138,1.697271657906909,0.8830321014758868,0.7981211895490274,0.9104770741903058,0.12224482057625842,0.6184579610526608
2025-03-13,49.480248590125306,26.483669969799315,17.503770504818334,1.5256449819169566,1.680831654378375,0.876798234669881,0.7984304451880423,0.9096158302946893,0.12229218794427048,0.6186976008648268
2025-03-14,49.52508757923131,26.496617519288524,17.480646324401757,1.526390851501076,1.5987549861797425,0.9210547419962606,0.7988207882830344,0.9112751592640849,0.12235197513227564,0.6190000747219313
2025-03-17,49.523082507370866,26.49554477767852,17.482873837026723,1.5263290540668057,1.561645584444529,0.9591754912935087,0.7987884472380727,0.9112382653933564,0.122347021592274,0.618975013895346
2025-03-18,49.51096675629464,26.513121863228683,17.489711677825127,1.5273416173707932,1.4987725692760525,0.9716618123065944,0.7993183617195976,0.9118427788344574,0.1224281863346252,0.6548343768094237
2025-03-19,49.4810016150674,26.507215508823794,17.48449910340853,1.5270013699666563,1.494590823672871,0.9967602394675541,0.7991402967768495,0.9206517458559447,0.12229965334545495,0.6668396436149396
2025-03-20,49.51719649025361,26.526985281007125,17.497438163474985,1.5281402473865733,1.411597426252349,1.0068264750198501,0.7997363164381578,0.9223517425519656,0.12239086761441256,0.6673369900009715
2025-03-21,49.50618412162645,26.527926154180065,17.49582932142879,1.5281944482747642,1.4066818993396186,1.0232790481266423,0.7997646819096802,0.9223844570124061,0.12239520863857087,0.6673606594630136
2025-03-24,49.51954725831391,26.5346775218736,17.439196872072305,1.5285600175127518,1.3842117485069463,1.0512972676205417,0.7999559987710032,0.9404449767609436,0.12242448758485015,0.6796838509831504
2025-03-25,49.61264456955364,26.58298502749491,17.450636182592614,1.5313428258426303,1.3616495483857591,0.9107604578457803,0.8014123525885906,0.9450004248846203,0.12264736655586142,0.6809212442555962
2025-03-26,49.64054603798074,26.579546663403598,17.465473352723055,1.5311447550022628,1.351421530761727,0.9553177478751683,0.8013086942728436,0.9467058116320318,0.04770223554119384,0.6808331708073796
2025-03-27,49.690224384538176,26.57136175690188,16.8203929597709,1.5330157121994348,1.2629019056971191,1.0022313483153071,0.8022878402770397,0.947354331416844,0.7068631634002972,0.6633665974829965
2025-03-28,49.69659487081309,26.53811741939429,16.81899538465192,1.5334444027017888,1.2663056657974874,1.0103414942369435,0.8025121909960468,0.9630756412726251,0.7070608296878651,0.6635521004479413
2025-03-31,49.6758986417908,26.477347657722678,16.819149310337774,1.5334584366245054,1.2769944661498702,1.0463481958663263,0.8025195355036452,0.9976582821624764,0.7070673006345929,0.6635581732073318
2025-04-01,49.640935880506255,26.448209260065646,16.796576755144667,1.5317708611809788,1.2339430444191808,1.1583521485777288,0.8016363604343244,1.0195164913430455,0.7062312728091421,0.6628279255190271
2025-04-02,49.582980227653074,26.438970933267868,16.78867892488302,1.5312358155128298,1.2416352567030429,1.2153178287423945,0.8013563498446526,1.0312436757504173,0.7059845870986327,0.6625964005440685
2025-04-03,49.57717385863304,26.43695762005265,16.787400476140405,1.531119212740703,1.2212341856442597,1.24588812998162,0.8012953269957181,1.031165147107009,0.7059308267574099,0.661835215947192
2025-04-07,49.58590807865019,26.440044825706355,16.78936084383497,1.531298010920055,1.2054343160140975,1.2473536979927264,0.8013888991646244,1.0312855625843798,0.7060132626288447,0.6619125025037564
2025-04-08,49.586455195512315,26.444018986379465,16.79188442569847,1.5183254135332775,1.1523982066819267,1.3005553625006732,0.8015093546429687,1.0367216791935407,0.7061193823484415,0.6620119935089279
2025-04-09,49.781709380172494,26.480298072452406,16.809938298754695,1.4738302666446979,1.150114640974431,1.3174927803483152,0.8432885845751156,0.7714890499984114,0.7070881218529468,0.6647508042264851
2025-04-10,49.788835849180394,26.44751078890045,16.776529558825757,1.4720054046009352,1.2307616899796077,1.2590821086374218,0.8422444444425935,0.8128898081131302,0.7062126219365946,0.6639277253831152
2025-04-11,49.87348756051278,26.502696008842815,16.811535366403003,1.479148285511484,1.245136859106414,1.0423624588572247,0.8562160760895247,0.816418110593685,0.7076862010260868,0.6653130730569868
2025-04-14,49.905597966091705,26.503478329839396,16.78149519368583,1.4791919478151392,1.2583042763813859,1.024071373021746,0.8562413503413864,0.8267228064042724,0.7077070908923055,0.657189665526824
2025-04-15,49.9133797287667,26.50501612985807,16.782468899223687,1.4615656203312124,1.259904196261937,1.0261666720491935,0.8562910316680467,0.8302317705996897,0.7077481538789838,0.6572277973624774
2025-04-16,49.85844411688791,26.498812064382875,16.752894523017105,1.4599004975626646,1.3284059179259349,1.0353911008275032,0.8764446307498776,0.8301392072720333,0.7075824902979808,0.6519854510761208
2025-04-17,49.862736344431305,26.495360624857085,16.75071247794325,1.459710347216726,1.3232468062002543,1.0401405738280738,0.8763304748536288,0.8313539223820422,0.7074903284996015,0.652918099788036
2025-04-22,49.85091215801937,26.489942600310485,16.750847895599296,1.4566649770539013,1.3195171887216883,1.0494910691383645,0.8761512744233755,0.8463425977621994,0.7073456541160154,0.6527845848553028
2025-04-23,49.85225778851519,26.49492925813274,16.70373410282064,1.4618234421427518,1.335334137304272,1.0699379275273513,0.8763162074574709,0.8452808564037634,0.7074788099628345,0.6529074697329875
2025-04-24,49.84908433377319,26.49827271768414,16.704417234384536,1.4620079131976649,1.3243081564553552,1.078316160894219,0.8764267919306478,0.8466087415317067,0.7075680884342559,0.6529898617142829
2025-04-25,49.85288448736905,26.49201790009437,16.700474219537583,1.4616628117297585,1.3043589533490851,1.0979017217051847,0.8762199146834885,0.8542431959687143,0.7074010696488184,0.6528357259139421
2025-04-28,49.80698573705023,26.493689157037327,16.701019021559546,1.4617550211692805,1.3042377382538777,1.1416219419519538,0.8762751912811978,0.8540935851851341,0.7074456962587492,0.6528769102526987
2025-04-29,49.7966070157367,26.487086225947525,16.696246333223673,1.4613907129894064,1.3047264885870784,1.164022122928506,0.8760568002270326,0.853880722376418,0.7072693819993614,0.6527141959842944
2025-04-30,49.78402517619222,26.483152982851543,16.693766996876185,1.4611737013904946,1.3168396537497116,1.1691381907033254,0.8759267087427601,0.8561949644910073,0.7071643548782194,0.6526172701245336
2025-05-02,49.79033460956246,26.482722013533717,16.694105583752517,1.4611499232159806,1.320479725575204,1.1695259983886017,0.8657416178153075,0.8561810313403735,0.7071528469531695,0.6526066498626679
