date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,GRANSING SECURITIES CO LTD,GRAND CHINA SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,USMART SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD
2024-11-22,0.0,5.345914766039402,4.681734678411385,12.783501151325247,35.51397933295809,15.528803914553693,4.187445225652707,8.582040802876477,7.942814470470718,5.4337656577122795
2024-11-25,0.0,5.3591045528778345,4.364317129321063,12.897283589530218,35.60160172083489,15.567117584421744,4.197776761477938,8.603214969278785,7.9624114963021535,5.447172195955371
2024-11-26,0.0,5.3591045528778345,4.172418763082071,13.089181955769208,35.60160172083489,15.567117584421744,4.197776761477938,8.603214969278785,7.9624114963021535,5.447172195955371
2024-11-27,0.0,5.357635807794379,4.171275247503316,13.11300120307855,35.59184455394727,15.562851176257825,4.196626296149443,8.60085712580636,7.960229274883955,5.445679314578902
2024-11-28,0.0,5.357635807794379,4.143868708426422,13.11300120307855,35.59184455394727,15.562851176257825,4.224032835226337,8.60085712580636,7.960229274883955,5.445679314578902
2024-11-29,0.0,5.3591045528778345,3.596723664365097,13.116596008089065,35.60160172083489,15.567117584421744,4.746057807875056,8.603214969278785,7.9624114963021535,5.447172195955371
2024-12-02,0.0,5.359141281822707,3.5967483147267174,13.11668590346747,35.601845718550194,15.56722427459693,4.746090335267248,8.602588575924115,7.962466067167492,5.447209528477124
2024-12-03,0.0,5.363552413248766,3.462524788295898,13.127482302060429,35.63114974548591,15.607474526469897,4.7225600569368575,8.664543012233317,7.969020006026495,5.451693149242432
2024-12-05,0.0,5.360610852558214,3.460625817982462,13.175126244630734,35.611608370409265,15.598914838783717,4.71997003898757,8.659791072257223,7.964649515317006,5.448703249073813
2024-12-06,0.0,5.362485724554836,3.4618361707977248,13.179734240981789,35.62406351948178,15.5693955852125,4.721620847056722,8.662819831520773,7.967435149034858,5.4506089313590165
2024-12-09,0.0,5.364325107943365,3.463023613389361,13.266577287545594,35.63628291064391,15.574736035346989,4.778121922990669,8.494286525552114,7.970168054745957,5.452478541842044
2024-12-10,0.0,5.366092103537613,3.4641643249130856,13.27094726571547,35.64802141523328,15.546926559510437,4.779695824686933,8.497084522795923,7.972793408645053,5.454274574962204
2024-12-11,0.0,5.378012851246414,3.4718599492412427,13.191761045249931,35.727213322753606,15.46798203023613,4.790313895892482,8.515960755052507,7.99050493072202,5.466391219605664
2024-12-13,0.0,5.371252496126372,3.467495696712824,13.09274994595776,35.68230293369506,15.44853822182452,4.894197075887257,8.615160663267082,7.968783196823587,5.4595197697055315
2024-12-16,0.0,5.366828695316704,3.54700053678582,13.466316569660641,35.65291474151405,15.435814698597266,4.286187761653918,8.608065157191904,7.962220051712906,5.674651787566789
2024-12-17,0.0,5.359471864983118,3.6243861144613763,13.75628621601684,35.604041848499975,15.414655336850295,4.198064476375932,8.42491568058987,7.951305467826479,5.666872994396115
2024-12-19,0.0,5.3591045528778345,3.6241377166849533,13.836214881485281,35.60160172083489,15.413598891430553,4.197776761477938,8.405148441267826,7.895932419426502,5.66648461451422
2024-12-23,0.0,5.366349887659743,3.629037432821116,14.107471253363704,35.64973392663428,15.434437575031618,3.8191364057582287,8.413080538758333,7.90660746284646,5.67414551712651
2024-12-27,0.0,5.35752568436661,3.6230699941084,14.248709366958273,35.59111298202573,15.409057825718136,3.8128563761749708,8.399246417884811,7.893606165303117,5.664815187459958
2024-12-30,0.0,5.35605780446358,3.6220773284741243,14.272203905966544,35.58136156270444,15.40483598010515,3.811811711981562,8.396945153132428,7.891443438228135,5.663263114944035
2025-01-02,0.0,5.3710680254918115,3.6322281116184794,14.471557861125934,35.68107745843218,15.448007656253296,3.382890213638618,8.420477386598137,7.913559015498582,5.679134271342964
2025-01-03,0.0,5.36959271644396,3.6312304219650433,14.495050560145447,35.67127668581829,15.443764443291105,3.3819610113800755,8.41816447482403,7.911385342560376,5.677574343571668
2025-01-06,0.0,5.381417931879693,3.639227319365665,14.389331393146183,35.74983395337151,15.395190975817375,3.3894089538343235,8.436703424376644,7.928808234949286,5.690077813259327
2025-01-07,0.0,5.382899746994418,3.640229408799346,14.393293607012314,35.75967794708684,15.371894386260971,3.390342253845836,8.439026536019513,7.930991493717335,5.691644620263425
2025-01-09,0.0,5.382899746994418,3.640229408799346,14.475900930963888,35.75967794708684,15.371894386260971,3.307734929894262,8.439026536019513,7.930991493717335,5.691644620263425
2025-01-10,0.0,5.361860621520525,3.6260015303536717,14.775887665814313,35.7364804759223,15.311813160534154,3.2125221576601652,8.406042503896684,7.899993122391197,5.669398761906988
2025-01-13,0.0,5.370699122232909,3.631978637811576,14.745297538929242,35.79538855474792,15.337053180944999,3.1079242314858893,8.41989903951061,7.913015485292581,5.678744209044273
2025-01-14,0.0,5.378012851246414,3.636924606098988,14.889175933270412,35.84413412136118,15.357938925664302,3.1121565511720726,8.171388283861965,7.923791298575347,5.686477428749325
2025-01-15,0.0,5.35444406531826,3.6209860243497616,15.536070615253323,35.68704957224364,15.318023985197781,2.7972253989161833,8.135577714693556,7.889065806833131,5.66155681719437
2025-01-16,0.0,5.34565894142212,3.6150450133947394,15.94810468891437,35.62849724670706,15.29289145287278,2.4098021316596934,8.231610629025353,7.876122087617397,5.652267808386481
2025-01-17,0.0,5.345878218166387,3.6151933010632207,15.921412479540626,35.629958713097835,15.32086515513575,2.4099009807579153,8.227846327211774,7.876445162925371,5.652499662101118
2025-01-20,0.0,5.340036987925486,3.6112431219579224,15.985965321549173,35.59102726276854,15.30412465016936,2.3253182356782762,8.328122139235413,7.8678388820115766,5.646323398704254
2025-01-21,0.0,5.35789278006561,3.623318245538327,15.951713391689678,35.71003504984838,15.355297941526302,1.9767914406917688,8.46560077980825,7.894147032308446,5.665203338523239
2025-01-22,0.0,5.359637171858022,3.6244979045700134,16.066573965974545,35.72166131685384,15.35515658509513,1.7581008179315591,8.550607291889357,7.896717163114812,5.6670477827127215
2025-01-23,0.0,5.36994302895278,3.6314673236271244,16.207345796380853,35.79034923823998,15.38468247357589,1.3494389733221066,8.676926935330695,7.911901481752666,5.677944748817901
2025-01-24,0.0,5.393648758722732,3.6474985147548837,15.837441310141736,35.94834650987573,15.452598487460723,1.3553961008875464,8.715231417157328,7.946828742150343,5.703010158848974
2025-01-27,0.0,5.395137318129296,3.6485051650703646,15.814213811648129,35.958267669324826,15.456863153526932,1.3557701681851866,8.717636679399407,7.949021937741239,5.704584096974618
2025-02-03,0.0,5.381769789093401,3.639465265646896,16.02280089199935,35.86917388749744,15.418565691418909,1.352410977117275,8.696036995357135,7.929326650060115,5.690449851809482
2025-02-04,0.0,5.389188004885314,3.644481893961704,15.851911082085133,35.9186158522419,15.494954480848447,1.3542751364664805,8.708023587406606,7.940256410804235,5.698293551300184
2025-02-05,0.0,5.326995211597079,3.602423515432617,16.486469418537645,35.486392233480096,15.316138210166397,1.338646408438936,8.961777864129365,7.848623547900754,5.63253359031711
2025-02-06,0.0,5.319747109447597,3.5975219278417923,16.65452639079633,35.43810816608224,15.295298519144865,1.282399552568415,8.949584145377983,7.83794442713035,5.6248697616104275
2025-02-07,0.0,5.321195151523235,3.5985011779851486,16.659059774520692,35.447754465173105,15.299461919276391,1.2555284934535929,8.952020233811389,7.84007792578799,5.626400858468458
2025-02-10,0.0,5.3168533883202755,3.5955650255691043,16.727060781299688,35.41883130945678,15.2325826730075,1.2545040605474655,8.944715943903473,7.833680911418618,5.676205906477096
2025-02-11,0.0,5.363423652441093,3.62705854263169,16.407844350900906,35.72906448845614,15.230195783654189,1.155747663452042,8.858445740939539,7.902296041917493,5.725923735606911
2025-02-12,0.0,6.82716619301138,3.5746378363923146,15.90031086775753,35.21268385336495,15.037118301111457,1.3553609799482962,8.661466451908987,7.788086708221606,5.643168808283479
2025-02-13,0.0,6.162840540200623,3.5814166466927735,16.201372600957107,35.2794598779406,15.06563413323046,1.2766585436868152,8.975891607151915,7.802855746321378,5.653870303818319
2025-02-14,0.0,6.157835901167935,3.5785082966510293,16.26942269552491,35.25081059506438,15.026330932028847,1.2756218114953084,8.995671480215986,7.796519305165754,5.649278982685853
2025-02-17,0.0,6.172120600096032,3.5868095756149043,16.307163844959476,35.33258400124209,15.088320098607419,1.2785809474345866,8.757431624577162,7.814605355646617,5.662383951821713
2025-02-18,0.0,6.169358745346539,3.585204576668224,16.381225487740032,35.31677363860365,15.054448938530623,1.2780088175150532,8.753512914024855,7.801616691323988,5.659850190247036
2025-02-19,0.0,6.093752375270944,3.541267383969751,17.412682277664427,34.88396154778297,14.890044920119575,1.2623466374400494,8.646237366572135,7.679219571100821,5.590487920079328
2025-02-20,0.0,6.110283789929793,3.5508742987140773,17.56735967583365,34.978596379948115,14.927753339403216,1.265771190067329,8.293655155714367,7.700052114855205,5.6056540555342504
2025-02-21,0.0,6.10380786518188,3.5471109391814695,17.60240387869337,34.94152465533894,14.911932305453742,1.318092472672388,8.284865206094993,7.690549719689022,5.599712957694195
2025-02-24,0.0,6.085805069513411,3.536648959567769,17.84543038269043,34.83846683592377,14.867950503233446,1.3142048421994452,8.260429519595597,7.667866929168773,5.583196958107363
2025-02-25,0.0,6.084177414466307,3.535703079037072,17.867402709827562,34.82914925086622,14.863974054037286,1.313853356714797,8.258220258923387,7.665816149992441,5.581703726134924
2025-02-26,0.0,6.0829572444213715,3.5349940006044513,17.48946303721898,34.82216433216456,14.85430817700667,1.84838472232816,8.122865374686969,7.664278785349857,5.58058432621898
2025-02-27,0.0,6.088655562356043,3.5383054688432067,17.2649634757615,34.854784611342104,14.868223213277854,2.037469771676922,8.103709820945552,7.658076038371879,5.58581203742494
2025-02-28,0.0,3.600487714836783,2.0923544190402668,10.209526266506522,20.611155042552387,8.792229166621327,1.2523263495201296,4.7920772256045145,4.528554524568051,3.3031343967753686
2025-03-03,0.0,6.0740242628549606,3.529802769600201,17.223475030750603,34.77102707448171,14.832494237536903,2.2728779180197964,8.084236259952352,7.639673354401342,5.572389092402133
2025-03-04,0.0,6.041760687051005,3.511053410970462,17.211664532125905,34.586332773100764,14.727149386491886,2.7388606883988564,8.041294981139044,7.599093473630282,5.542790067091795
2025-03-07,0.0,8.553644069870199,3.506466905033033,14.8550727760973,34.541152480450684,14.654863329683415,2.6822349907070007,8.018854818941843,7.5361188305031055,5.651591798713416
2025-03-10,0.0,6.870689953628574,3.5139231563216695,16.508062785726374,34.6146017727636,14.579704422446394,2.661358215028042,8.035906340657705,7.552143848637627,5.663609504790013
2025-03-11,0.0,6.438665253072562,3.4815340107620747,17.51465743594896,34.29554602639975,13.839604648374612,3.374217436678448,7.96183638278097,7.482532910800109,5.61140589518252
2025-03-12,0.0,6.292392866933764,3.4590335755856074,17.37529866707502,34.07390099641491,14.508951655753943,3.378575721993128,7.902531132119842,7.434174846166873,5.575140537956909
2025-03-13,0.0,6.295687419757718,3.460844646361954,17.41057483071934,34.091741310763496,13.783540267365957,3.380344666879632,7.906668716471023,7.438067209891,6.2325309317898805
2025-03-14,0.0,6.283735266453891,3.483242527282161,16.917242096619535,34.31237610956721,13.95178936763932,3.402221568345757,7.943018157192122,7.433508305669287,6.272866601230715
2025-03-17,0.0,6.181309908223813,3.499841190073079,16.65369779599354,34.475884552099416,14.018273698038227,3.4184341427245566,7.980868946765549,7.468931132748619,6.302758633333195
2025-03-18,0.0,5.986490708554579,3.4789343224173437,16.821318499002995,34.269937277208896,13.89769130471024,3.7401175535065425,7.921351873877841,7.424314264084668,6.459844196636894
2025-03-19,0.0,5.980195789224502,3.4752761507136833,16.829918552487023,34.23390172631451,13.88307759362363,3.736184742210153,7.913022407841927,7.495371501302866,6.453051536281705
2025-03-20,0.0,5.975554109596305,3.472578727572423,16.73805274162816,34.20733022099306,13.871116567040717,3.890890499407452,7.906880516137623,7.4895537798720655,6.448042837752197
2025-03-21,0.0,5.9583378637196285,3.462573836293137,16.29694949405857,34.10877504149539,14.616910371164932,3.7749126638105013,7.884099900886444,7.467975530053559,6.429465298517835
2025-03-24,0.0,5.958267442296739,3.4625329122331063,16.296756880883827,34.108371910869636,14.617919511431893,3.774868048226902,7.88400671893773,7.467887266266751,6.429389308853417
2025-03-25,0.0,5.049446084901856,3.4147286779155976,17.44075255247417,33.63746675434236,14.622742545020273,4.394332196145166,7.735122441076396,7.364784525648145,6.3406242224760305
2025-03-26,0.0,3.700456739473592,3.4575519459910513,16.61854558155854,34.05930590821612,14.71393661512203,6.01867731899539,7.999511967327441,7.011873500152804,6.420140423163034
2025-03-27,0.0,2.431390537462549,3.513374275748589,15.823804545833257,34.60919491506843,14.92225995009786,7.019440095174705,8.005085091028153,7.151656714099435,6.5237938754870255
2025-03-28,0.0,0.013139623390092912,3.5631963326569904,15.83257235822144,35.180836256843385,15.13386783075195,8.736164987310493,7.980805099090279,7.077877132796716,6.481540378938652
2025-03-31,0.0,0.007715754760076628,2.0132184727830706,9.0755081566409,20.611155042552387,8.844858527679676,4.797616741842519,4.6713949075622905,4.156219897427943,3.8060433352398504
2025-04-01,0.0,0.013327129497598655,3.4773556350657415,15.358662442809528,35.60086354331604,15.796803785287505,7.931350657417047,8.068722607623064,7.178880422706476,6.574033776276998
2025-04-02,0.0,0.013463310201295127,3.5128883232917754,15.239431508619832,35.96464410464431,15.82013514677908,7.598139936679636,7.902617875078157,7.307470521564495,6.6412092731414285
2025-04-03,0.0,0.013470750648253968,3.514829707605959,15.164956595168988,35.98451982783966,15.828878084042012,7.6299713287161595,7.906985226662304,7.311508967236923,6.644879512079741
2025-04-07,0.0,0.01346702939707488,3.5138587472983067,14.995019270973758,35.974579220939944,16.07312748898328,7.572614222509028,7.9048009476368755,7.30948918659695,6.643043885664782
2025-04-08,0.0,0.01334902539792418,3.483068780750678,15.739870074962651,35.659354230285615,15.932287719006164,7.506259666063519,7.835535625878983,7.245440246750231,6.584834630904239
2025-04-09,0.0,0.013496857101091045,3.5216414836077554,14.889801968575442,36.054258196122206,16.025669776342543,7.589386569921194,7.922309045081441,7.325678746561416,6.657757356686911
2025-04-10,0.0,0.013494055142106932,3.5209103878482093,14.997431285503204,36.046773301534415,15.856262155029672,7.643171233054927,7.920664367002869,7.379518155662991,6.621775059221601
2025-04-11,29.307997696352604,21.843450105676165,10.907448928133284,5.063020900001247,5.152788760638097,2.5302314152692413,1.767204599856012,1.7333739828310608,1.0738253307437413,0.9851436109692709
2025-04-14,36.45807242302321,27.172449451248053,13.568465750964615,6.3523552107978105,6.409879916131667,3.122904373003538,2.203259709512051,2.151331443808947,1.3357992614693144,1.2254824600407996
2025-04-15,36.32932422049487,27.076492539852726,13.520550009390716,6.516302158891059,6.431386593854009,3.038305206370561,2.2003838366976525,2.335018634841649,1.3310820138908532,1.221154785715905
2025-04-16,36.65119192513924,26.36633158271977,13.640338320635903,6.578735556887634,6.443833242123888,3.0850164773877373,2.2644122728151537,2.3656026163913784,1.3725641285452355,1.2319738773540625
2025-04-17,36.69658728302731,25.660795885662065,13.657232942809294,7.156629687229467,6.451814431843304,3.1581978755341384,2.2424453650574097,2.368532599612972,1.3742641561996405,1.233499773024399
2025-04-22,36.98056783993929,25.040579957353522,13.76292093463979,6.747695482672861,6.501742503936675,3.342402775574597,2.4794754291224317,2.386861748356822,1.3898917010316054,1.3678616273724002
2025-04-23,37.06986745395385,24.705675349412715,13.7961552411679,6.944159089237348,6.517442725159251,3.350473913882474,2.5004769173324815,2.3513366378498537,1.3932479716265123,1.3711647003776164
2025-04-24,40.587681259435655,22.633204038040798,12.988791870137609,7.112623618178573,6.136036134910126,3.173248486829023,2.443671487482565,2.317394513051073,1.316425678879798,1.290922913054781
2025-04-25,40.88434683761488,22.29553148541449,13.083730219174438,6.670999771431631,6.180885967450597,3.300860440126354,2.689353729610347,2.263138922782182,1.33079403284557,1.3003585935495166
2025-04-28,40.88046624518197,22.29341527523964,13.082488359430796,6.622908416187682,6.180299300396597,3.310038768221816,2.71757336703591,2.2629241139260383,1.3496509861042127,1.3002351682753344
2025-04-29,40.78562131187443,21.749273470609335,13.052136265878216,7.000531825278593,6.165960665620488,3.378116196478504,2.607102708944841,2.62698889532862,1.3370501089165245,1.2972185510704433
2025-04-30,34.08385205297439,17.787732859994858,10.907448928133284,5.775046576450369,5.041998435878022,2.8230344164208674,2.245977074712049,2.2784228126774995,1.1173501011851992,1.0840635437907662
2025-05-02,40.94483364574921,21.368352431395984,13.079320645164428,6.723648860595569,5.999898778705307,3.5006287948107584,3.002296325922492,2.7364686243159766,1.3422694696005346,1.3022824237397423
