date,BOCI SECURITIES LTD,CENTRAL CHINA INTERNATIONAL SECURITIES,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,HING WONG SECURITIES LTD
2025-01-21,65.00164069792807,15.800461110179537,4.213439784603993,3.7062256645778855,2.757873449026133,2.7042178609812826,2.154462071834297,1.8093826562281523,1.0526144544596439,0.7996822501810096
2025-01-22,64.99751959880189,15.79945936213479,4.221097643427454,3.7059906901497985,2.7576986000571093,2.7040464137725007,2.1543254791011552,1.8092679415039787,1.0509627206647703,0.7996315503865574
2025-01-23,64.98503070920026,15.796423589309041,4.232171786212114,3.705872866009991,2.757168724554424,2.693226339017664,2.1539115381809393,1.824767237049002,1.051949304560852,0.7994779059057158
2025-01-24,64.99211144915044,15.798144760575076,4.255811590480455,3.7062766562639364,2.7574691444284216,2.6580584097007702,2.1541462274210788,1.824966062872952,1.053450682445244,0.7995650166616216
2025-01-27,64.99236895967854,15.79820735568869,4.2558284527775205,3.7062913412039658,2.757480070021078,2.6580689414100735,2.154154762538961,1.8249732937193446,1.053058638278651,0.799568184683172
2025-02-03,64.99301274492653,15.798363845642866,4.25587060910479,3.7063280540631585,2.7575073843815043,2.6580952710484604,2.1541761006295737,1.8249913710860148,1.0520785142702205,0.799576104846882
2025-02-04,64.99367817476309,15.798525596917775,4.255914182762392,3.7063327182455232,2.757535617073152,2.658122485910906,2.154198156124311,1.8250100562285938,1.0510987206812603,0.7995842912929982
2025-02-06,64.99354941405659,15.798494298038026,4.255905751257476,3.706325375531081,2.7575301540459125,2.6581172198336676,2.153995775722143,1.8250064406525743,1.0514928636472722,0.7995827072152671
2025-02-07,64.99380693597978,15.79855689592154,4.255922614300714,3.7063400609890587,2.757541080122038,2.6581277520090096,2.1540043104327373,1.8250136718189394,1.0511008030491757,0.7995858753770059
2025-02-10,64.99251934677079,15.798243911464468,4.255838300420811,3.706266634862904,2.7574864506072347,2.658075091966908,2.1539616375560895,1.8249775165601403,1.053061074971283,0.7995700348193693
2025-02-11,64.9902018147522,15.79768057069125,4.255686543855189,3.713464266139626,2.7573881229349992,2.6581784116076155,2.1538848306387393,1.824912440704175,1.0490614752790024,0.7995415233972021
2025-02-12,64.9864683607941,15.796773050612705,4.25544206992946,3.7134490320171096,2.7572297208787795,2.658025708793422,2.1537610976817447,1.8248076060308753,1.05454776065696,0.799495592604839
2025-02-13,64.98762697301424,15.797054683616574,4.255517938141854,3.713515237298546,2.7572788781899695,2.658073097444403,2.153799496043588,1.8248401396404883,1.0527837101864,0.7995098464239325
2025-02-14,64.98762697301424,15.797054683616574,4.255517938141854,3.713515237298546,2.7572788781899695,2.658073097444403,2.1577613882458864,1.8248401396404883,1.0488218179841011,0.7995098464239325
2025-02-17,64.98751754676016,15.797028084514562,4.255510772695001,3.713112795923447,2.7572742354800694,2.658266716053894,2.1577577550043467,1.8248073528307116,1.049216240529633,0.7995085002081731
2025-02-19,65.0006513289013,15.800220616452561,4.256370798643026,3.7136650705583447,2.75783147232307,2.6590020780853556,2.158788234299432,1.8251761409168912,1.0286241813448405,0.7996700784751714
2025-02-20,65.01791358342983,15.804416688712022,4.257501165102312,3.714651310393962,2.733790504785173,2.659906417487514,2.159361544738817,1.8256608538306813,1.0269154842735693,0.7998824472461187
2025-02-21,65.01984649598936,15.804886537001975,4.257627736027471,3.714761742977482,2.7338717774331336,2.660381879283779,2.160416704338993,1.8257151287619935,1.0225857712958624,0.7999062268899614
2025-02-24,65.01945990428335,15.804792565109105,4.2437290062355935,3.714739655935494,2.73385552251696,2.66056425296304,2.177448340334521,1.8257042735175668,1.0198050082562813,0.7999014708480826
2025-02-25,65.01945990428335,15.804792565109105,4.2437290062355935,3.714739655935494,2.73385552251696,2.6607624446059663,2.177448340334521,1.8257042735175668,1.0196068166133556,0.7999014708480826
2025-02-26,65.01945990428335,15.804792565109105,4.2437290062355935,3.714739655935494,2.73385552251696,2.6609606362488916,2.1772501486915954,1.8257042735175668,1.0196068166133556,0.7999014708480826
2025-02-27,65.02010422634734,15.804949185551376,4.2437710602335255,3.7147764678180573,2.7338826141513035,2.6619779735529208,2.1772717245446045,1.8257223656633257,1.0176349845215729,0.7999093976159678
2025-02-28,52.89478438642073,12.857552127228269,3.452368431077102,3.022023767063779,2.2240525931780892,2.1657183733570196,1.7712416765670111,1.4852512469842394,0.828021842460181,0.6507377313373038
2025-03-03,65.01907331717449,15.804698594333694,4.2437037742369,3.7147175691561536,2.733839267794081,2.662133957725363,2.1772372033850442,1.8256934184022249,1.019006182929292,0.7998967148627599
2025-03-04,65.01894445582643,15.80466727099021,4.243695363637346,3.7147102069547384,2.733833849596075,2.662326871711903,2.177232888317069,1.825689800059129,1.0190041633602072,0.7998951295468869
2025-03-05,65.01907331717449,15.804698594333694,4.2437037742369,3.7147175691561536,2.733839267794081,2.6623321481898974,2.1772372033850442,1.8256934184022249,1.0188079924647573,0.7998967148627599
2025-03-10,65.01907331717449,15.804698594333694,4.2437037742369,3.7147175691561536,2.733839267794081,2.6623321481898974,2.1766426319914394,1.8256934184022249,1.019402563858362,0.7998967148627599
2025-03-11,65.01882848104991,15.804639080087235,4.243687794126251,3.7147035809984152,2.733828973236232,2.66232212289959,2.176634435615831,1.825666724590783,1.0197951046277869,0.7998937027679738
2025-03-12,65.01741104498866,15.804294532732408,4.243595280061439,3.7146225989977313,2.733769374688204,2.6622640832290547,2.1761906133328837,1.825626924337353,1.022349282861957,0.7998762647703054
2025-03-13,65.0168066794511,15.804388498702968,4.243620510769987,3.713851938343968,2.733785628579958,2.6622799119791423,2.176203552085872,1.8256377787798257,1.0235444807947385,0.7998810205124482
2025-03-18,65.01693553428942,15.80441982094146,4.243628921072841,3.7138592987145467,2.7337910465868265,2.6622851882709986,2.176207865037725,1.8256413969559995,1.023348322357794,0.7998826057723961
2025-03-19,65.02363668976393,15.806048748443722,4.244066302763359,3.7037370862337027,2.734072812540381,2.662757791665216,2.176432162094002,1.8258295618816633,1.0234537966647008,0.7999650479493242
2025-03-20,65.0054694534115,15.801632627813907,4.281322026016731,3.6943798983072194,2.7333089280590013,2.662013832197349,2.175824079256641,1.825319435427983,1.0209881772705818,0.7997415422390988
2025-03-21,65.00289336252013,15.801006427553785,4.281152362221254,3.688487313562059,2.733200610216025,2.6619083396958185,2.183663620482421,1.8252471001489519,1.0227310141844659,0.799709849415099
2025-03-24,64.99465124354946,15.799002920200566,4.294874099377239,3.688019627437833,2.7328540508025156,2.661570819870317,2.1833867402633893,1.8250156657777712,1.0210163834647894,0.7996084492561225
2025-03-25,64.98911474368295,15.797657099030898,4.303026638188286,3.6877054674295193,2.7326212555524765,2.6613440968060806,2.183200750798645,1.8248602037697959,1.0209294092759507,0.7995403354654049
2025-03-27,64.98917911616816,15.797672746796716,4.303030900386961,3.6877091201453114,2.732623962246083,2.6613467328988207,2.1831038621044527,1.8248620113153666,1.0209304205185807,0.7995411274195442
2025-03-31,52.893978219756534,12.857552127228269,3.5021895309242836,3.001385900460416,2.2240525931780892,2.1660408400226974,1.7961522264906025,1.4852351236509556,0.8228623758093402,0.6507377313373038
2025-04-02,64.98003949972382,15.795451074333968,4.302425752691413,3.6871905069334687,2.7322396654255785,2.661170534502373,2.2065657859949384,1.8246053756865728,1.010883119072257,0.7994286856356121
2025-04-03,64.98235634232779,15.796014256109167,4.31010625371175,3.6873219725361555,2.732337082560284,2.6612654176898602,2.2066444603949664,1.8246704314098745,0.9998265942494681,0.7994571890106791
2025-04-07,64.99214038834752,15.798392577535308,4.310755203369931,3.6878771528943246,2.732748475948612,2.6616661101975345,2.206976703055358,1.8249451622826318,0.9849206673627897,0.7995775590059879
2025-04-08,64.99201163177166,15.798361279182613,4.3107466632899145,3.687869846804211,2.732743062073421,2.6618589481391113,2.2069723307918574,1.8249415468656165,0.9849187161266577,0.7995759749549316
2025-04-09,64.99188287570597,15.798329980953929,4.310738123243736,3.687862540743045,2.7327376482196812,2.6620517853166232,2.20696795854568,1.8249379314629264,0.984916764898257,0.7995743909101518
2025-04-10,64.99188287570597,15.798329980953929,4.314898445892179,3.687862540743045,2.7327376482196812,2.6620517853166232,2.20696795854568,1.8249379314629264,0.9807564422498147,0.7995743909101518
2025-04-14,64.99484439429303,15.799049871589693,4.319255577315127,3.6115564104042472,2.732862172283005,2.6621730884008405,2.3001847505567254,1.82502108934919,0.9554418202800787,0.7996108255280708
2025-04-16,64.97926725556799,15.795263355999618,4.342781339220398,3.610888910585536,2.732207194590993,2.6615350525705446,2.299435399346267,1.8245836914763305,0.9546186156800798,0.799419184962248
2025-04-17,64.98937223438898,15.797719690280159,4.347220644722935,3.612044751711399,2.7326320823590757,2.6619489500562112,2.3042503027784678,1.8248674339735638,0.9304004064378366,0.7995435032913754
2025-04-23,64.98937223438898,15.797719690280159,4.347220644722935,3.6124409576099574,2.7326320823590757,2.6619489500562112,2.303854096879909,1.8248674339735638,0.9304004064378366,0.7995435032913754
2025-04-29,64.98911474368295,15.797657099030898,4.347203420846559,3.612426644962509,2.7326212555524765,2.6619384032992413,2.3038449689102487,1.8248602037697959,0.9307929244799251,0.7995403354654049
2025-05-02,64.98859976839195,15.797531918020303,4.347168973503254,3.612398020007854,2.7325996021966525,2.66191731003602,2.3038267131879184,1.8248457435341374,0.9315779512331352,0.7995339998887697
