date,BANK OF CHINA (HONG KONG) LTD,DAH SING SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,UNICORN SECURITIES CO LTD,EVERBRIGHT SECURITIES INVESTMENT
2025-01-06,32.68832457559955,20.710541913914472,13.514881487549365,8.767723588606287,7.162694052066891,4.548693665794223,4.172410807642871,3.070201727571211,3.3399266081929766,2.0246015730621436
2025-01-07,32.61178915598856,20.582375833951076,13.37498676268135,8.978211373504182,7.052181510113312,4.503997670231918,4.139971407391719,3.3258763104945457,3.3192576511701786,2.1113523244731547
2025-01-08,32.598843517611876,20.574205414560563,13.415989626061872,8.96472331754307,7.049382062614126,4.502209754677534,4.138327996400879,3.327864080239236,3.317940032286236,2.110514198004605
2025-01-10,32.41141024202543,20.52464144990859,13.386970094975348,8.943126992403293,7.032399860078013,4.491363777365639,4.128358622692442,3.319847141829414,3.309947001247418,2.4519348174744082
2025-01-13,31.907308963550463,20.342285274965008,13.360887878409548,8.985891985307164,7.0014390569248866,4.471590125046818,4.04447277291156,3.6732092283632207,3.2953746476281847,2.9175400668931486
2025-01-14,31.997734905370105,20.26637774708189,13.373223439146859,9.057105261435128,6.975313087140678,4.454904322664694,4.029380765025891,3.6562293375580186,3.283077910090146,2.9066532244865892
2025-01-15,31.873207715172384,20.26836805510089,13.214131388390577,9.558852413937592,7.070931922638766,4.596105749715199,3.983946365671935,3.2441173774699155,3.2834003325956864,2.9069386793070486
2025-01-16,32.327008235055565,20.24914477083783,12.518069373311617,9.543245488380004,6.78950570043759,4.303944846712845,3.9801678407671224,4.10444588345336,3.2802862319551553,2.904181629088911
2025-01-17,32.38030131555707,20.31721214420756,12.709419545606195,9.616453948960835,6.708621445346487,4.304507958106278,3.980688590437189,3.797518039028411,3.2807154118393593,2.9045616009106197
2025-01-20,32.35788358681296,20.307248689011235,12.712994808353711,9.713086348716473,6.705331572271117,4.214125985693549,3.9787364814499995,3.828348742627732,3.279106566059449,2.9031372190037796
2025-01-21,32.409042163632556,20.308576585059637,12.713826114249843,9.658139778196276,6.705770035572295,4.19805398618958,3.978996652019251,3.844946641556811,3.279320987654321,2.903327055869429
2025-01-22,32.44879687357043,20.296631768811512,12.755362114261068,9.619783293468743,6.701825928975675,4.195584833156883,3.9766563410840554,3.8426851742932207,3.277392202224575,2.885281470153838
2025-01-23,32.450744551504144,20.30193884087908,12.739086666056556,9.622298631175724,6.703578292303468,4.1966818758252815,3.97769613931415,3.843689942344651,3.278249160009936,2.8860359005870126
2025-01-24,32.38251301776696,20.316547609702486,12.751524190805139,9.639034984431012,6.714943611481801,4.199701703430411,3.9805583902451787,3.846455765758694,3.2806081063401105,2.888112620038203
2025-01-27,32.381360478352455,20.317876722186604,12.749087388295019,9.639665571968756,6.715382904394929,4.199976448730195,3.980818799146921,3.8467074016407388,3.280822724358555,2.888301560925827
2025-02-03,32.400437264348554,20.3298465647256,12.75332530372853,9.589704650188521,6.719339128613322,4.20245077503142,3.9831640134059487,3.8489736070381233,3.2827555509007125,2.890003142019271
2025-02-04,32.400437264348554,20.3298465647256,12.75332530372853,9.5929775869292,6.719339128613322,4.20245077503142,3.97989107666527,3.8489736070381233,3.2827555509007125,2.890003142019271
2025-02-06,32.39273884182825,20.331177417876642,12.750887023920187,9.600151874206261,6.719778996844683,4.202725880150303,3.980151612354181,3.8492255724741096,3.2829704499927987,2.890192330352584
2025-02-07,32.38955836437067,20.329181203484907,12.74308942025096,9.615573432478254,6.7191192160918485,4.202313235977561,3.9797608216111486,3.848847636689729,3.2826481119045905,2.8899085571403327
2025-02-10,32.25579784035349,20.339830574947054,12.721912829764426,9.657620205506316,6.709676575940597,4.196407561377363,3.974167908594138,3.980704368970115,3.2780348785525657,2.885847255993934
2025-02-11,32.225949466415564,20.429548545720863,12.726904164051057,9.49793366813141,6.7123090604729025,4.19805398618958,3.975727139568948,4.067273488177443,3.279320987654321,2.8869794936179116
2025-02-12,32.21614092906466,20.449165620422683,12.72036513915045,9.511011717932622,6.6894224733207786,4.19805398618958,3.975727139568948,4.07381251307805,3.279320987654321,2.8869794936179116
2025-02-14,32.007548502727666,20.292324598699615,13.015607216211619,9.49776946323212,6.691610303640812,4.166721176362851,3.954133361242298,4.205968157615877,3.280393516398697,2.8879237038684438
2025-02-17,31.947990049816212,20.254565397648257,13.112174611361752,9.480096367921757,6.679158804672147,4.158967896946391,3.9467756573062687,4.26343176876922,3.274289482446805,2.8825499631111953
2025-02-18,31.931667569843892,20.254565397648257,13.112174611361752,9.496418847894073,6.679158804672147,4.158967896946391,3.9467756573062687,4.26343176876922,3.274289482446805,2.8825499631111953
2025-02-19,31.927498482207557,20.251920905061265,13.110462649249591,9.508235248036662,6.678286755057676,4.158424890490459,3.946260355261354,4.262875123218634,3.2738619820737287,2.882173609343073
2025-02-21,31.887946379088888,20.226832623734296,13.17572193280434,9.522536561193952,6.67001362690956,4.1532733923180745,3.9413716886283763,4.2738943621106715,3.2698062892425654,2.8786031439692774
2025-02-25,31.744353269604943,20.18734585776291,13.312683425195058,9.617824861882049,6.656992444996844,4.145165383639286,3.9336773538617713,4.2655508775126405,3.2634229825668792,2.872983542977621
2025-02-27,31.738157355419215,20.18340565896567,13.388157680721912,9.547634073505398,6.65569312245044,4.144356323559071,3.932909572357078,4.274477401221837,3.2627860223938376,2.8724227894055416
2025-02-28,31.6091767425551,20.144742139508306,13.362511201444175,9.617008013091079,6.642943414849543,4.133170560656632,3.925375654229276,4.441616124884739,3.256535799166223,2.86692034961493
2025-03-03,31.407108051666793,19.995423724443757,13.3923737334674,9.58439683399077,6.593704076107974,4.102534354293964,3.89627968133653,4.950112150978421,3.2323974527547894,2.8456699409596
2025-03-04,31.384856174883097,20.01990235607827,13.386105707918434,9.574385860954026,6.589032449213566,4.0964072704788155,3.8935191745352897,4.982029911502145,3.230107305259632,2.843653789176725
2025-03-05,31.340301062535797,20.003797069177452,13.362465649395364,9.660001415856303,6.583731811073283,4.093111859083684,3.890386979270576,4.997329180154844,3.227508800834068,2.8413661726186263
2025-03-06,31.30955140090647,20.010880201895347,13.36719715698393,9.66985990935311,6.5860630407911,4.094561186650186,3.891764524103832,4.9990986814997935,3.228651627523692,2.8423722702925422
2025-03-07,31.31761630003606,20.01603472257998,13.344881768069653,9.67235072896811,6.587759517799185,4.095615887898614,3.892766987790428,5.000386378857349,3.229483282674772,2.8431044253258464
2025-03-10,31.22161890591486,20.020547106980217,13.347890217902393,9.716398394878038,6.589244652277252,4.0965391973101974,3.8936445672547393,5.040160254552247,3.2302113324702257,2.84374537045983
2025-03-11,31.21960801994036,20.01925764670269,13.347030522403921,9.72221327682706,6.588820259817213,4.096275352144426,3.8933937898919897,5.039835633731153,3.230003284749103,2.8435622137920817
2025-03-12,31.081868723098992,20.094089465054317,13.314716130354581,9.687564050010248,6.552316048370568,4.073580651772904,3.871823119491699,5.284125845460135,3.212108013937282,2.8278079524492723
2025-03-14,31.116099735481928,20.09344597234409,13.314289740157431,9.687253815657163,6.552106217135391,4.073450199509392,3.8396751487513847,5.283956626722089,3.2120051494559125,2.827717394785215
2025-03-17,31.084075755926037,20.09344597234409,13.304682546290664,9.70006340747952,6.552106217135391,4.073450199509392,3.8396751487513847,5.312778208322392,3.2120051494559125,2.827717394785215
2025-03-18,31.005232383135972,20.09215911055891,13.303830463101132,9.715453142311855,6.551686594980242,4.041167391429651,3.8394292411443356,5.331651114683335,3.2918542617984796,2.827536296856087
2025-03-19,31.007218204991897,20.09344597234409,13.304682546290664,9.709670601346287,6.552106217135391,4.041426219953501,3.8396751487513847,5.331992596055927,3.292065098345641,2.827717394785215
2025-03-20,31.867889274242057,20.07480259537491,13.196355213145806,9.665467948143693,6.6068160585623055,4.0376764483804495,3.756126902059151,4.680761207591599,3.2890106092988134,2.825093743201218
2025-03-21,31.888294125933232,20.087656392065465,13.15358117020323,9.658850798447926,6.611046370167372,4.0402617526156055,3.758531931514042,4.683758275813495,3.2911165465046293,2.826902636735008
2025-03-24,31.866869717115748,20.074160337336757,13.144743830103081,9.613969529635341,6.606604685090509,4.111131728978839,3.7560067313783327,4.712604697887806,3.2889053831830717,2.825003359290518
2025-03-25,31.740065134075103,20.072875944540062,13.13110631954086,9.878881331857473,6.612580217924028,4.1108686889368045,3.7557664130831196,4.584338390075051,3.2886949511494437,2.8248226088180535
2025-03-26,31.7406219798647,20.079299552619958,13.119307744986974,10.275660349583662,6.6146963383959605,4.249790390609499,3.75056802544754,4.0545816452577075,3.2897473806826545,2.8257265925513466
2025-03-27,31.770590004671913,20.07801450212156,13.099268494044914,10.268602842825418,6.614273005958285,4.249518409246543,3.7503279937025207,4.054322157014585,3.2895368408926546,2.825545749521609
2025-03-28,31.62500479239351,20.046582064946517,13.069176602895885,10.498536722514027,6.603918260936243,4.322738948740559,3.744456798169945,3.9840764738207515,3.284387020920395,2.8211223146621682
2025-03-31,32.12760781753119,19.897511730777847,13.10262270105561,10.373656481854903,6.836818958729427,4.330625492116534,3.751288305070641,3.4632200905174346,3.290379161785511,2.8262692605609008
2025-04-01,32.13629054473935,19.91280838987014,13.119102073763717,10.314363872819408,6.842074916876477,4.333954757740577,3.754172192218742,3.4658825187548445,3.292908714676507,2.8284420185402293
2025-04-03,32.1523151205812,19.93068424461216,13.137291363423595,10.240264695132508,6.848217091046662,4.337845376491635,3.757542336473168,3.468993863535809,3.2958647797733933,2.83098112892987
2025-04-07,32.15334598712391,19.93132326160002,13.121681586169748,10.263036396747633,6.848436658373304,4.337984456357248,3.757662810680483,3.4594864954984996,3.2959704516890245,2.831071895760125
2025-04-08,32.162626761511966,19.937076258955887,13.09660494025131,10.009428939789485,7.235268083359525,4.33923657658929,3.7587474262842924,3.332200150093327,3.296921803942195,2.8318890592227217
2025-04-09,32.13187996577044,19.92397703927105,12.868456560826381,9.784911429404733,7.6311412097650395,4.336385576149559,3.7562778235382726,3.4421863331741505,3.2947556336154813,2.8300284284848933
2025-04-10,32.12467276123827,19.919508076428876,12.859161563824776,9.811555333391011,7.62942953912606,4.335412921645342,3.7554352876336594,3.4414142482240186,3.294016617480718,2.8293936510072704
2025-04-11,32.07787755782027,19.916317187334805,12.850694099592799,9.877263072235696,7.628207387282904,4.334718435528672,3.7548337076419838,3.437659187969154,3.293488951754232,2.828940412839481
2025-04-14,32.05684617133925,19.91121389060603,12.783342034713705,9.88113807649314,7.626252758551108,4.333607720419844,3.7538715804375884,3.5328671955824746,3.2926450381312637,2.828215533725589
2025-04-15,32.04465346185984,19.90165225492299,12.770800452041067,9.930817227502793,7.622590528266973,4.331526663059729,3.75206892025573,3.5279692407182712,3.2910638652072444,2.8268573861653663
2025-04-16,32.0377528895949,19.909300828526682,12.772505852850843,9.91862055271409,7.6255200310016935,4.333191348990043,3.7535109098420767,3.5293251046467313,3.292328682011651,2.827943799821292
2025-04-17,32.053151164243765,19.918869816816247,12.778644690170497,9.958633859995963,7.62918507742934,4.335274006619864,3.755314956214694,3.447712365944548,3.2939110708094756,2.82930299175561
2025-04-22,32.034050896927795,19.916955283367667,12.777416450671375,9.960880555938243,7.6284517863264565,4.334857314951574,3.754954008221171,3.469808183364785,3.2935944713748833,2.8290310488560526
2025-04-23,32.067387031502825,19.997683852268377,12.681230517819861,10.322941764968908,7.3344678168055815,4.571174898105585,3.789475038682884,3.0881969754970875,3.3069442612614646,2.840497843087425
2025-04-24,32.04520551026507,19.975835553227654,12.635242174671676,10.305236808365011,7.352161464776784,4.646514632022391,3.708214305223955,3.1908637825713924,3.3033312874958627,2.8373944813802012
2025-04-25,31.884165428222346,20.040231978620312,12.714659204838153,10.344905400047066,7.372639030821951,4.661493676680604,3.720168535884797,3.1012150186491985,3.3139802901989355,2.846541436036634
2025-04-28,31.871054148114524,20.013779293070755,12.742948575549482,10.205691363151981,7.424077061018444,4.645682219882747,3.7345747574941,3.209802614846222,3.3096059057792546,2.842784061092492
2025-04-29,31.90318854940466,19.999613938120714,12.730712187651811,10.053694773043873,7.418822446924535,4.597353545817502,3.7319314997538857,3.4166476316712298,3.307263432540512,2.8407719950712766
2025-04-30,31.923729441040976,20.012490704404907,12.819390208961758,9.992563523923884,7.423599061265618,4.600313555311607,3.7343343066210393,3.3415853536833096,3.3093928165572652,2.8426010282296357
2025-05-02,31.910715033113224,20.014423649634097,12.823847959278947,9.99352867505256,7.4049986960763166,4.642612225974804,3.718597171290498,3.3386885425352784,3.309712460681067,2.842875586363212
