date,TFI SECURITIES AND FUTURES LTD,INTERACTIVE BROKERS HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-07-12,72.87665598664444,7.837308287701895,7.363644859156008,0.885358141541123,4.890974821605905,1.5872291268160483,1.1156306308215924,1.0420509669410072,2.4011471787719825
2024-07-16,73.39063028574682,7.8925821607890345,7.415578144980994,0.893954216909746,4.9254692056007325,1.6003048707953242,1.1234047168848806,1.0494001984351171,1.7086761998573514
2024-07-17,73.3901469788672,7.892530184954497,7.415529310410152,0.8946068701647084,4.925436769400863,1.6002943321427667,1.1233973188120454,1.0493932877118626,1.7086649475359144
2024-07-18,73.39014442426203,7.892529910226904,7.415529052286271,0.8946068390247336,4.925436597953514,1.600294276438829,1.1233972797082052,1.0493932511839956,1.708668368915522
2024-07-19,73.41084960760949,7.894756589028923,7.417621157293702,0.8939181925983966,4.92682618600552,1.600745759218479,1.1237142179950947,1.0496893110955794,1.6818789791548168
2024-07-22,72.87121008103803,7.723974372597178,7.363094590839231,0.9990677634587353,4.890609330258351,1.5936493549047632,1.1154538503268034,1.0419730968586578,2.4009675597182554
2024-07-23,72.84337990584501,7.758375035934935,7.36028255832052,0.9986862104303745,4.887714422980645,1.5949082517366424,1.1150278483976492,1.0415751578948373,2.4000506084593787
2024-07-24,73.7503282626767,7.8549719470011174,6.884689586739294,1.0111205156302574,4.948569706883102,1.6100389717685115,1.1289106840957313,1.0545434589153346,1.7568268662899542
2024-07-25,73.36467674098263,7.813897121226297,6.8486885128720605,1.0058332148865907,4.922692894092909,1.6016198366395427,1.1220669955390943,1.049029093092111,2.2714955906687697
2024-07-26,73.31630240256452,7.808744885566063,6.844172705121533,1.01043302188774,4.919447026700512,1.5817672740638,1.1213271401893374,0.9821736979285077,2.415631845977992
2024-07-29,73.3178872406298,7.808913682896685,6.844320651827422,1.0082932190243765,4.919553367673155,1.581801466254407,1.1213513792995649,0.9821949290355356,2.415684063359062
2024-07-31,52.44317107803164,5.5855973435469,4.895638600150246,0.725250367665231,3.518881798129863,1.131438561970605,0.8020856087981384,0.7025491136471442,1.2209842385021323
2024-08-01,73.83560403075407,7.864054466113723,6.89265019120457,1.02307954615007,4.954291621518328,1.5929709803872323,1.129269534862164,0.9890358162759525,1.719043812733891
2024-08-02,73.83616310759405,7.864114012057419,6.892702381758688,1.0232765906690418,4.954329134988156,1.5920365529829825,1.1292780855939053,0.9890433051700444,1.719056829185713
2024-08-05,73.7189428232801,7.851629158544278,6.881759714928834,1.0243925257916002,4.946463776803958,1.5895090790525326,1.1274852744199289,0.9874731269192879,1.8723445202594822
2024-08-06,73.83413873053193,7.863898400474289,6.89251340351266,1.0259932788934651,4.954193301409637,1.5919929038801004,1.129247124008728,0.9890161884226925,1.7190066688664936
2024-08-07,73.83497703614995,7.863987686410606,6.892591660438355,1.0248691590738588,4.95424955083773,1.5920109792124344,1.1292599453705596,0.989027417616143,1.7190265648903573
2024-08-08,73.8354644725184,7.864039602098173,6.89263716326077,1.02894579019008,4.954282257307026,1.5872890877523897,1.129267400405949,0.9890339468784531,1.7190402795887627
2024-08-09,73.31202995158343,7.806410295984232,6.843773866235357,1.0238128578019934,4.919160349718901,1.5760364748086164,1.1212617957150086,0.9820224854639259,2.4154919226885467
2024-08-12,73.33691002264744,7.772302078568001,6.846096453404892,1.0286727407737446,4.920829776403132,1.5767593557930386,1.1197621420319712,0.982355756677954,2.416311673699817
2024-08-13,74.2253675640147,7.372073331393122,6.929035126728826,1.0415154341356545,4.9804443459736225,1.5958613842278757,1.133327768390085,0.9942567405080136,1.7281183046280986
2024-08-14,74.22550881194671,7.372087360156426,6.92904831240799,1.0422786002413147,4.980453823561777,1.5949129409099798,1.1333299250679008,0.994258632539176,1.7281215931687255
2024-08-15,73.69759424499003,7.319654815488207,6.879766797227887,1.0338264111475073,4.945031309582456,1.583474959976763,1.125269335303173,0.9871871604288309,2.428194965855145
2024-08-16,74.22635680520804,7.372171582959387,6.929127473687857,1.041243867654461,4.980510723020578,1.5948360129725374,1.133342872855726,0.9942699914996455,1.7281406701417683
2024-08-19,74.229393835172,7.372473221177408,6.9294109844065215,1.038146422034703,4.975956854646705,1.5949012669465634,1.137195364394096,0.9943106728409695,1.7282113783810387
2024-08-20,73.93847457955829,7.343579082201958,6.90225329145942,1.0340777267549461,4.956455123737596,1.5886505424641872,1.1327384772796532,0.9988492049706076,2.104921971573344
2024-08-21,74.22311204862204,7.37184931330577,6.92882457141738,1.038058567158166,4.975535755979079,1.5947662957604931,1.1370991273352218,1.0026944277899297,1.7280598926319164
2024-08-22,74.22310759959132,7.37184887142745,6.928824156094544,1.0380585049355735,4.975535457738937,1.594766200168109,1.1370990591760082,1.0026943676871098,1.728065783180948
2024-08-23,74.22247202925418,7.371785746497437,6.928764824772436,1.03586130119311,4.975492852371814,1.593896247105064,1.1409902313585818,1.0026857816440577,1.728050985803313
2024-08-26,74.22021231176133,7.365757696123339,6.928553877189442,1.0389694247336239,4.975341372531185,1.5938477206260488,1.146663967395847,1.0026552546818228,1.7279983749573735
2024-08-27,74.2520055536365,7.368912919056993,6.931521817894561,1.0394144814801973,4.977472627976858,1.594530467070928,1.147155156570998,1.0030847557575622,1.6859022205554124
2024-08-28,74.25023074654652,7.368736783762106,6.931356137331794,1.0392944571877913,4.9773536540360945,1.594492353838066,1.1496024091354777,1.0030607795440838,1.6858726786180718
2024-08-29,74.2476511977362,7.368480784339438,6.934256154333607,1.0392583507574993,4.977180734348603,1.594436959116554,1.1524177625160175,1.0001706398671035,1.686147416984982
2024-08-30,74.21611692449234,7.365351261954592,6.9313110547272725,1.0388169595986534,4.975066838828286,1.593759773913685,1.1519283105801243,0.9997458499412369,1.7279030259638148
2024-09-02,74.21611692449234,7.365351261954592,6.931406190705906,1.0388169595986534,4.975066838828286,1.593759773913685,1.1518331746014898,0.9997458499412369,1.7279030259638148
2024-09-03,74.23397951501167,7.3671239800524315,6.9331696242863785,1.0390669856407426,4.976264255042323,1.594143365502781,1.152110401775278,0.9999864722141467,1.7041554004742467
2024-09-04,74.24172651808354,7.367892807649673,6.9338931647287465,1.0360348512701265,4.97678357429103,1.5943097291226522,1.1569890755126881,1.000090830061088,1.6922794492804594
2024-09-05,74.23503708482264,7.367228935329863,6.933268397259844,1.007298271168397,4.976335149084134,1.64174619235007,1.1535542187245276,1.0000007184597512,1.685531032800785
2024-09-09,74.23475451696424,7.363965457176634,6.93324200650314,1.007294436993506,4.976316207187949,1.6417399432159168,1.1571659028921413,0.9999969120622266,1.6855246170042435
2024-09-11,74.20298670108478,7.360814142131431,6.930275014062154,1.0068633781933654,4.974186656170281,1.6410373815576023,1.156670708510692,0.9995689761447561,1.727597042144938
2024-09-12,74.20291597874147,7.360807126591383,6.9302684088659126,1.006957537615618,4.974181915308059,1.641035817496447,1.156669606095997,0.9995680234626145,1.7275955858224945
2024-09-13,74.19698763886704,7.3602190450339275,6.929714724606921,1.0127739984769975,4.97378450988804,1.640524263368826,1.1590500934573262,0.9994881643507111,1.7274575619502082
2024-09-16,74.26642270582944,7.264385588202206,6.936199694162225,1.013340971355453,4.9784390797228895,1.642059499713391,1.1677507935308578,1.0023275152200957,1.7290741522634496
2024-09-17,74.26642270582944,7.264385588202206,6.936199694162225,1.013436171819942,4.9784390797228895,1.642059499713391,1.1676555930663686,1.0023275152200957,1.7290741522634496
2024-09-19,74.2982449438374,7.267498287033615,6.939171769421764,1.013870416609048,4.980572278920199,1.6427631017763327,1.1681559189584756,1.0027570000880772,1.6869662833550858
2024-09-20,74.29831556496156,7.267409953506336,6.939178365164523,1.0138713803016444,4.98057701299721,1.6427646632368633,1.1681570293007757,1.002757953217275,1.686968077313817
2024-09-23,74.29831556496156,7.3150306271219465,6.939178365164523,1.0138713803016444,4.98057701299721,1.5951439896212531,1.1681570293007757,1.002757953217275,1.686968077313817
2024-09-24,74.2976787059701,7.314967925255933,6.939118884971713,1.014338892407561,4.980534321245328,1.5951303166088207,1.1681470162701724,1.0031303200527182,1.6869536172176471
2024-09-26,74.2642035784117,7.311672136092012,6.935992436153082,1.0138818778089598,4.978290320832172,1.5944116240231196,1.1637551082316924,1.0087710031926416,1.72902191525462
2024-09-27,74.19978280366412,7.233517741992988,6.92997578230304,1.0436294249699634,4.96826498094509,1.5987354478220976,1.277739688008743,1.0208315863078308,1.7275225439861313
2024-09-30,52.44317107803164,5.040665601813843,4.897991500589508,0.7691487672891746,3.5114869681778966,1.1507995712993888,0.9397231585679156,0.7380442974165811,1.2209841712764054
2024-10-02,74.13716495590963,6.9388877454938696,6.924127514935104,1.0579542604409449,4.951717698191377,1.6306484311057339,1.3343474988020771,1.299087222567699,1.726064672553569
2024-10-03,73.84893242105628,7.218720759192627,6.8972076991252536,0.9902260394768889,4.913911874768541,1.626580717749904,1.3708049411450918,1.4142615172417743,1.7193540302436452
2024-10-04,73.77691758961721,7.438287713772894,6.871846386683962,0.925519405206622,4.9091262969693465,1.6421143487060232,1.4039891183283157,1.4216794895621958,1.610519651153426
2024-10-07,73.70637860908853,7.4258848492668905,6.865276133354015,0.8763538569323718,4.904432623452096,1.666527040165686,1.4485653291045004,1.4108719372830638,1.6957096213528464
2024-10-08,73.77158389013894,7.428104204225687,6.87134958680827,0.9060664109189545,4.908771391868614,1.6737698964497436,1.442659784782146,1.4187397214096618,1.578955113397985
2024-10-09,73.67406621313363,7.446711910293385,6.862266441045874,0.9150683495223513,4.902282552157676,1.6947899114808238,1.4504802014458456,1.4971393766857204,1.557195044234703
2024-10-10,73.66520128186427,7.441472099561016,6.861440729591645,0.9454590982115735,4.891777539613626,1.7144162611849412,1.467869630606849,1.479017551654986,1.533345807711092
2024-10-14,73.67137472848198,7.442473476733498,6.862015746524031,0.9385499338614736,4.8921874906757425,1.7318420549703037,1.4613819976338438,1.479141499404302,1.5210330717148268
2024-10-15,73.66979933688003,7.442125455010393,6.861869008906885,0.938624299659833,4.892082875944221,1.7386988336716578,1.4566897746599967,1.4791098693837565,1.5210005458832359
2024-10-16,73.67230396561261,7.440111936731145,6.8621022989990745,0.9379951380593937,4.891777002179878,1.738757946022924,1.4567392992561938,1.479160156219215,1.5210522569195604
2024-10-17,73.66778184313443,7.43880535208818,6.86168109231239,0.9402039592643765,4.891476737174591,1.7386512183115783,1.4566498822952,1.483791023091691,1.5209588923275597
2024-10-18,73.66996595897581,7.437326051129022,6.861884528685756,0.9428760426308209,4.891621760569649,1.7372862261452984,1.4562780230923937,1.481757422776863,1.5210039859943931
2024-10-21,73.68283883736306,7.43862562813488,6.8630835546917455,0.94407977561123,4.8924765085150375,1.7331505269375713,1.4424590660658587,1.4820163408156395,1.5212697618649718
2024-10-22,73.67455820750747,7.43778965999857,6.862312267164268,0.9581399611285124,4.891926681883987,1.7329557518960006,1.4391803772378076,1.4818497887534243,1.5212873044299513
2024-10-23,73.69871025876138,7.440227922018114,6.864561875735113,0.9623274460758101,4.893530357112258,1.7336183236527418,1.4217968022554646,1.4634410003660312,1.521786014023092
2024-10-24,73.69641269646998,7.444152648118807,6.8643478725530045,0.9622974454524029,4.89337780097144,1.733564277983908,1.4207133087160009,1.4633953774935777,1.5217385722408803
2024-10-25,73.69850138354244,7.442663122171353,6.864542420348991,0.9623247186691122,4.893516487979118,1.733329992530979,1.4199033210318257,1.4634368527146235,1.5217817010115653
2024-10-29,73.69933689152217,7.442747498438336,6.864620242555166,0.961201944576855,4.893571964983372,1.7333496430125095,1.4199194182459196,1.4634534434613187,1.5217989532043608
2024-10-30,73.70664839450657,7.44348587238907,6.865301262134273,0.9612973027060163,4.89405744243182,1.7240733013884089,1.4195878693223518,1.4635986285426332,1.5219499265788488
2024-10-31,52.443103852304795,5.29612336379085,4.884738553575322,0.6837048684805493,3.4821765512773775,1.2266974168972944,1.0100526299862638,1.041366776900859,1.0828843774089036
2024-11-01,73.70003316264322,7.440550424411109,6.864685095741551,0.9658402781208122,4.893618196781128,1.7248633098373694,1.422578120088357,1.4660180820459525,1.5218133303305041
2024-11-04,73.68631904437316,7.439260342126486,6.863407713639402,0.9706667734257053,4.892707591238102,1.7250146317142727,1.4353484674283024,1.465745285081006,1.5215301509735688
2024-11-05,73.70017241844614,7.441603705232088,6.864698066525876,0.9945624185673952,4.893627443245506,1.7253389425671481,1.435618319681777,1.4225624799457326,1.5218162057883313
2024-11-06,73.68694546643498,7.443857557559394,6.863466060834199,1.0089304207598357,4.892749185118986,1.725029296406936,1.4597307734129958,1.397748153668512,1.5215430858041676
2024-11-07,73.03213377586405,7.399193262286639,6.802430954843827,1.0878653448028766,4.849239176844574,1.7190508152744377,1.4575157930802747,2.1445584975052276,1.508012379498076
2024-11-08,72.83352624797679,7.404746373284326,6.783932056814752,1.1303748175439399,4.836051893997233,1.773754923161102,1.476519490154125,2.143394628727853,1.6176995683398758
2024-11-11,72.47772196740688,7.4018810963876485,6.750834652475401,1.4233723541597592,4.811993256499852,1.7825677843576138,1.5290554997918449,2.326185440084998,1.4963879488359964
2024-11-12,72.37853526225196,7.547901179332552,6.741596047452386,1.4180843510407877,4.805407981143728,1.8003544754861236,1.5445912705811946,2.2691893102452294,1.4943401224660484
2024-11-13,72.00907629043228,7.5088187905281645,6.707183315347619,1.4093687747593235,4.78087859428263,1.7930106367660386,1.536706845998093,2.1911451500422605,2.0638116018435992
2024-11-14,72.01632218141005,7.508281935880302,6.707858223589393,1.4192037961364055,4.781359668709031,1.7931910579055017,1.5368614766480684,2.1729023874750304,2.0640192722462203
2024-11-15,72.0104721743774,7.507672025504466,6.707313332978579,1.4273962975546113,4.780971270817549,1.7930453939784659,1.5367366348042437,2.172541261497072,2.063851608487611
