date,CHINA INDUSTRIAL SECURITIES,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,UBS SECURITIES HONG KONG LTD
2025-02-11,60.20935393270281,7.072969662050824,5.908643972314886,5.082617265988933,4.905394408823318,4.57660790235054,4.114676078103775,3.6752463007024194,2.324203098715167,2.130287378247327
2025-02-12,60.20870806905061,7.072893790550476,5.908580590495846,5.082562744929734,4.9053417888275614,4.576558809236241,4.11463194011614,3.6762795729958087,2.3241781670691064,2.1302645267284763
2025-02-13,60.209803751832894,7.0616183745729435,5.906261704871253,5.082655237804404,4.905431056621401,4.5766420938116825,4.114706818510259,3.688357205880771,2.324220462645316,2.13030329344908
2025-02-14,60.21038813228953,7.061565591076908,5.908745463474566,5.0827045687140515,4.905478667439943,4.576686513491369,4.11474675476814,3.6851173182197474,2.324243020915409,2.1303239696103335
2025-02-17,60.20396057110254,7.0608117569575715,5.907750768617535,5.082161981369506,4.904954999261336,4.576197944433575,4.1143074985640915,3.695763021759426,2.3239949040257195,2.1300965539086993
2025-02-19,60.208050678522426,7.061291450955834,5.901358375109117,5.08250725082075,4.905288229710735,4.576508839945928,4.114587014387768,3.69601410271181,2.3241527904622696,2.130241267373355
2025-02-20,60.210022893174795,7.061522755279878,5.8988826227049405,5.082673736783306,4.90544891057005,4.57665875109052,4.114721794516118,3.695528566972582,2.3242289219452856,2.130311046962517
2025-02-21,60.20994984588359,7.05969437593972,5.900816599191719,5.082667570442043,4.9054429592393936,4.576653198650768,4.114716802502053,3.6955240835271614,2.3242261021717874,2.130308462451767
2025-02-24,60.21813224439251,7.05009742733278,5.90161850706685,5.083358293680581,4.906109598046734,4.5742417230736745,4.115275983380223,3.6960262970454947,2.3245419593389416,2.1305979666422092
2025-02-25,60.22646304134046,7.036024856509179,5.902434958584261,5.084061544083407,4.906788327215879,4.5760880813224585,4.115845305730892,3.6965376188591637,2.324863544986627,2.130892721367676
2025-02-26,60.22587834880906,7.035956549141013,5.902377656370864,5.084012186829737,4.906740690971889,4.5770144788858875,4.115805348145985,3.696501732010947,2.3248409746698155,2.130872034164801
2025-02-27,60.22326198879868,7.0356508899152015,5.90197562542748,5.083791324859059,4.9065275301101945,4.578029118537146,4.115626547457334,3.69961753317219,2.324739977870377,2.1307794638523325
2025-03-03,60.22568101764204,7.035933495703604,5.901848636566431,5.083874176458988,4.906724613948301,4.578188736852695,4.115791862636186,3.696259050580465,2.3248333572868027,2.1308650523244888
2025-03-04,60.235110507534614,7.0225918963887315,5.902772684599192,5.0846701548415,4.907492856156129,4.5776918253035594,4.116436269093912,3.6968377710991684,2.325197354709066,2.1311986802741245
2025-03-05,60.23532983312998,7.022617466760159,5.902430061663356,5.084688668932359,4.90751072511633,4.577708493405875,4.1164512576915575,3.696851231872101,2.3252058211215925,2.1312064403066944
2025-03-06,60.2360609299833,7.02270270267646,5.901287967190262,5.084750383542311,4.907570289256823,4.577764054623589,4.116501220472033,3.69689610182318,2.325234042941974,2.131232307490067
2025-03-07,60.22379547392532,7.0212727178786825,5.90006205864278,5.083715010687045,4.92695757842791,4.576831915918155,4.11566300555471,3.696143328219001,2.3247605714775736,2.1307983392688175
2025-03-10,60.23278575441544,7.0081209428225595,5.902156495287389,5.084473913767101,4.927693080570283,4.577272417221852,4.116277396669245,3.6949959573164146,2.325107614526679,2.1311164274030365
2025-03-11,60.234247842355636,7.00829105763604,5.909581950515643,5.074887751997297,4.927812695171133,4.577383525727235,4.116377315002173,3.695085649482577,2.3251640540846417,2.131168158027623
2025-03-12,60.25223733167066,7.010384145565483,5.881481017395713,5.076403411979113,4.929284429890196,4.578750601684461,4.117606707389019,3.696189219398207,2.3258584848346713,2.1318046501924743
2025-03-13,60.261089960992905,6.960294708573424,5.918771991412534,5.077149268393525,4.930008670678824,4.579423339886905,4.118211691494002,3.696732286253702,2.3262002142696945,2.1321178680444803
2025-03-14,60.263724244474226,6.9605989743838785,5.919030727577059,5.077371213440628,4.9302241835481135,4.575859222834945,4.118391717063378,3.6962867412130347,2.3263019029514402,2.1322110725132952
2025-03-18,60.2684079838254,6.954217956458739,5.919490758839434,5.077765830329164,4.930607364065216,4.576214861856198,4.118711801385922,3.695723948987436,2.3264827047837557,2.1323767894687364
2025-03-20,60.268421523814766,6.954219518803593,5.919469622573574,5.077766971107518,4.930608471782733,4.576215889955374,4.118712726701785,3.6957247792742245,2.326483227454789,2.1323772685316484
2025-03-21,60.31741021378636,6.949055375160822,5.924281214694366,5.035710201113243,4.934616276262896,4.5556524678408605,4.122060588413589,3.6987288187173464,2.3283742901817077,2.1341105538288137
2025-03-24,60.32348074189133,6.9396904443301155,5.924877452422214,5.036217010344542,4.935112911093307,4.556110962597922,4.122475445161645,3.6991010700651263,2.328608624870769,2.1343253372230313
2025-03-25,60.322894164111,6.939622963671391,5.926035323622914,5.036168038817055,4.935064922689098,4.556795949928915,4.1224353587398,3.6980927133227732,2.3285859817795274,2.13430458331753
2025-03-26,60.36346823127236,6.944047395996169,5.936224399924269,5.036514685870376,4.938384320048816,4.559860918005713,4.125208169484902,3.630399508368598,2.3301522230105713,2.1357401480182343
2025-03-27,60.398142461090565,6.946697523855351,5.9225963077462405,5.033079380292578,4.944020147326881,4.557733911250465,4.12636078822676,3.602911793057326,2.331490718561929,2.136966968591907
2025-03-28,60.42093747141991,6.939823109940067,5.925440299013269,5.034978927063178,4.945886082035046,4.559210564830761,4.129135587605453,3.574443819418872,2.332370652163308,2.1377734865101345
2025-03-31,43.53396654727505,5.000220780338668,4.270574600962314,3.6277590740905814,3.5635666749426727,3.2854889219404653,2.975088736830788,2.575690223036507,1.6804993466900835,1.5402898952272195
2025-04-01,60.416891939923545,6.939358448613291,5.927843525814834,5.034641806080197,4.945554926333733,4.559635726074627,4.132511251982914,3.5743262275121714,2.3316057974634896,2.1376303502012037
2025-04-02,60.418907282440614,6.939589926659805,5.920493267308948,5.034809747981282,4.9457198965398055,4.5585704044931825,4.138736194157113,3.573788051242119,2.3316835734652965,2.137701655711836
2025-04-03,60.44134992121444,6.9432637251433365,5.872637948649778,5.036679931034092,4.94755698711471,4.560141901081963,4.146362884098358,3.5809613167046463,2.3325496787049946,2.1384957062536816
2025-04-07,60.45754840727785,6.932942571476334,5.853502483387171,5.038029778278983,4.948882949109406,4.561364034524186,4.147474123365506,3.5880120123471135,2.3331748099026264,2.139068830330817
2025-04-08,60.45072925919802,6.92229430449068,5.844924864614769,5.037461527134276,4.9483247530437575,4.583334931123248,4.147006320072955,3.5941848348936865,2.3329116456668277,2.138827559761777
2025-04-09,60.46744848267823,6.921406532928725,5.844835675474258,5.012050041698298,4.9496933411222255,4.583871533762648,4.1542452659908555,3.593473144982483,2.3335568731378853,2.139419108224393
2025-04-10,60.46951140650564,6.917378131696621,5.835287573618869,5.012221034153157,4.949862206199022,4.587683233057536,4.160479184502333,3.594448647646135,2.3336364853953393,2.1394920972253497
2025-04-11,60.47113237397623,6.908790570991859,5.8330070546498956,5.013573864446008,4.949994893985537,4.595117037503234,4.160590711803668,3.594545001729326,2.3336990416942585,2.1395494492199756
2025-04-14,60.47290080124308,6.907774106219133,5.832446532106044,5.012501975659065,4.9501396524115435,4.597688430878258,4.1607123847701235,3.5924568094190015,2.3337672887545646,2.13961201853919
2025-04-15,60.46733797287393,6.907138668506427,5.831788173021267,5.0120408817174615,4.949684295103975,4.598483889565967,4.1688584069755565,3.5916999056467307,2.3335526083488145,2.139415198239882
2025-04-16,60.46343355238532,6.906692669482177,5.831411610169464,5.01171725055121,4.949364690348386,4.606227846126336,4.1746807995457145,3.5837925976239875,2.3334019291404893,2.139277054626922
2025-04-17,60.474234558558734,6.906586073575896,5.832380204021334,5.0126125286686145,4.950248829991706,4.607050688834384,4.175426551985474,3.5692011280571014,2.3338187610529526,2.138440675253803
2025-04-22,60.47386611143,6.900207659222982,5.832344669487402,5.012581988675722,4.9502186699577475,4.606900767181981,4.18246856332326,3.5691793822356432,2.333804541959023,2.1384276465262384
2025-04-24,60.47128710723298,6.90076632070106,5.8308774658623195,5.012368219144882,4.950007560009817,4.606704298572022,4.186920396541381,3.5690271689045208,2.333705013152685,2.13833644987833
2025-04-25,60.47253973893984,6.901274816312462,5.82856125099725,5.0124720477825395,4.950110096878394,4.60679972408956,4.187007126450626,3.5691010994723693,2.3337533546554665,2.1383807444214953
2025-04-28,60.4691503846749,6.9011317010674516,5.8282345728220015,5.012191109631332,4.949832653978836,4.606541522989359,4.192133550022051,3.5689010591220596,2.333622552858154,2.1382608928338582
2025-04-29,60.46841361880426,6.901047616566947,5.828163560672964,5.013348456398583,4.9497723444203,4.606485396145271,4.192082472391472,3.56885757505656,2.333594119624994,2.1382348399186393
2025-04-30,43.53396654727505,4.968290944856701,4.193328960507861,3.609338015158677,3.5635666749426727,3.3164187570804153,3.023685244679717,2.5700849579615133,1.680060750048848,1.5394127019447477
2025-05-02,60.46193085322537,6.900185932757241,5.823883871912506,5.012810979708471,4.949241683669381,4.605991538886933,4.205034183252343,3.573104445813227,2.333343937046546,2.1344725737279813
