date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,SOCIETE GENERALE,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2025-01-15,18.54,18.846,12.8323,7.448,4.25314,4.176,2.979001,2.044,1.478,3.866,76.462441
2025-01-16,19.062,18.354,12.8523,7.5120000000000005,4.24914,4.176,2.989001,2.044,1.478,3.866,76.582441
2025-01-17,18.964,18.39,12.848300000000002,7.452,4.24714,4.204,2.969001,2.044,1.478,3.8960000000000004,76.492441
2025-01-20,18.994,18.546000000000003,12.778300000000002,7.452,4.257140000000001,4.204,2.981001,2.044,1.508,3.8960000000000004,76.660441
2025-01-21,18.838,18.622,12.7363,7.448,4.257140000000001,4.204,2.9750010000000002,2.044,1.508,3.8960000000000004,76.528441
2025-01-22,18.916,18.454,12.760299999999999,7.494000000000001,4.34114,4.204,2.9350009999999997,2.044,1.536,3.8760000000000003,76.560441
2025-01-23,19.614,18.534,12.680299999999999,7.5200000000000005,4.34114,4.204,2.9270009999999997,2.044,1.524,3.474,76.862441
2025-01-24,19.046,18.796,12.6943,7.580000000000001,4.28114,4.204,2.937001,2.044,1.524,3.474,76.580441
2025-01-27,18.852,18.756,12.7443,7.638,4.2831399999999995,4.204,2.931001,2.044,1.508,3.466,76.426441
2025-02-03,18.844,19.134,12.778300000000002,7.57,4.31914,4.204,2.939001,2.044,1.508,3.4259999999999997,76.766441
2025-02-04,18.626,19.054,12.856300000000001,7.593999999999999,4.289140000000001,4.204,2.9350009999999997,2.044,1.538,3.4259999999999997,76.566441
2025-02-05,18.626,19.054,12.7883,7.656000000000001,4.26914,4.204,2.947001,2.044,1.538,3.4259999999999997,76.552441
2025-02-06,18.626,19.054,12.7423,7.6499999999999995,4.26314,4.204,2.929001,2.044,1.538,3.4259999999999997,76.476441
2025-02-07,18.426000000000002,18.94,12.876299999999999,7.652,4.27114,4.204,2.929001,2.044,1.538,3.4160000000000004,76.296441
2025-02-10,18.337999999999997,18.768,13.084299999999999,7.506,4.9852929999999995,4.1739999999999995,2.867001,2.044,1.528,3.386,76.680594
2025-02-11,18.028,18.498,13.6523,7.3660000000000005,5.049293,4.1739999999999995,2.781001,2.044,1.528,3.376,76.496594
2025-02-12,17.584,18.512,13.9263,7.306,5.333293,4.1739999999999995,2.727001,2.044,1.528,3.376,76.510594
2025-02-13,18.052,18.240000000000002,13.9943,7.256,5.317293,4.1739999999999995,2.7850010000000003,2.044,1.512,3.376,76.750594
2025-02-14,17.596,18.136,14.142299999999999,7.234,5.629293,4.1739999999999995,2.799001,2.044,1.512,3.366,76.632594
2025-02-17,17.322000000000003,18.762,14.072299999999998,7.199999999999999,5.5652930000000005,4.1739999999999995,2.813001,2.044,1.512,3.3360000000000003,76.800594
2025-02-18,17.14,18.54,14.108299999999998,7.192,6.130548999999999,4.1739999999999995,2.831001,2.044,1.512,3.3360000000000003,77.00785
2025-02-19,17.082,18.44,14.2103,7.252,6.144549,4.1739999999999995,2.803001,2.044,1.512,3.3360000000000003,76.99785
2025-02-20,17.816000000000003,18.784,13.8123,7.312,5.606049,4.1419999999999995,2.847001,2.044,1.492,3.282,77.13735
2025-02-21,17.962,16.706,12.906300000000002,6.895999999999999,5.440049,4.042,5.749001,2.044,1.466,3.086,76.29735
2025-02-24,20.233999999999998,17.684,12.8243,6.958,5.230049,4.134,3.5830010000000003,2.044,1.6660000000000001,3.0220000000000002,77.37935
2025-02-25,17.727999999999998,15.068000000000001,15.234300000000001,6.529999999999999,8.8442,4.05,3.4970010000000005,2.044,1.392,2.562,76.949501
2025-02-26,18.552,14.75,15.4783,6.436,8.66,4.008,3.249001,2.044,1.392,2.5020000000000002,77.071301
2025-02-27,16.546,15.537999999999998,15.640299999999998,6.550000000000001,10.026440000000001,3.998,3.0670010000000003,2.044,1.392,2.662,77.463741
2025-02-28,17.118,14.504,17.1343,6.012,11.084534999999999,3.956,2.863001,2.044,1.392,2.5100000000000002,78.617836
2025-03-03,18.148,15.772,16.6423,6.072,9.684595,3.88,3.181001,2.044,1.3719999999999999,2.53,79.325896
2025-03-04,17.66,16.248,16.9803,6.088,8.335995,3.862,3.253001,2.044,1.362,2.938,78.771296
2025-03-05,17.72,16.172,16.9863,6.178,9.481634999999999,3.856,2.939001,2.044,1.362,2.9139999999999997,79.652936
2025-03-06,20.562,17.71,14.532300000000001,6.32,7.3119950000000005,3.956,3.025001,2.044,1.392,2.7439999999999998,79.597296
2025-03-07,19.822,16.811999999999998,15.0703,6.35,7.9444989999999995,3.956,2.863001,2.044,1.392,2.834,79.0878
2025-03-10,18.407999999999998,15.473999999999998,17.3103,6.15,8.713387,3.962,3.031001,2.044,1.392,2.5180000000000002,79.00268799999999
2025-03-11,25.172,13.34,16.1403,5.3580000000000005,11.649766,3.324,2.747001,0.10219999999999999,1.3599999999999999,1.504,80.697267
2025-03-12,25.806,17.296,14.6483,5.144,7.308001,3.45,2.363001,2.044,1.3679999999999999,1.44,80.867302
2025-03-13,28.032,18.386,11.7723,5.738,8.997800999999999,3.528,2.034001,0.10219999999999999,1.388,1.474,81.452302
2025-03-14,29.274,18.128,11.1783,5.284,8.559801,3.5839999999999996,2.4680009999999997,0.10219999999999999,1.3679999999999999,1.49,81.43630200000001
2025-03-17,31.71,17.549999999999997,10.684299999999999,5.242,7.139800999999999,3.5839999999999996,2.216001,0.10219999999999999,1.836,1.568,81.632302
2025-03-18,29.572,16.974,12.3743,5.292,8.173922000000001,3.588,2.802001,0.10219999999999999,1.7160000000000002,1.476,82.070423
2025-03-19,31.048,15.892000000000001,12.1943,5.124,8.347922,3.4619999999999997,3.4380010000000003,0.10219999999999999,1.6680000000000001,1.388,82.664423
2025-03-20,29.892000000000003,17.79,10.9543,5.044,8.291922,3.258,3.3580010000000002,0.10219999999999999,1.7579999999999998,1.344,81.792423
2025-03-21,30.764000000000003,18.868,10.516300000000001,4.922,7.859821999999999,3.318,3.3090010000000003,0.10219999999999999,1.744,1.4000000000000001,82.80332299999999
2025-03-24,30.325999999999997,20.102,10.1423,4.988,7.385822,3.3520000000000003,3.113001,0.10219999999999999,1.748,1.476,82.73532300000001
2025-03-25,27.250000000000004,20.47,10.5523,5.061999999999999,8.651099,3.3419999999999996,3.161001,0.10219999999999999,1.806,1.58,81.9766
2025-03-26,27.628000000000004,20.444000000000003,10.5543,5.028,8.345799,3.3640000000000003,2.881001,0.10219999999999999,1.822,1.6,81.7693
2025-03-27,30.48,20.671999999999997,10.022300000000001,5.024,6.40894,3.3680000000000003,2.829001,0.10219999999999999,1.8239999999999998,1.6820000000000002,82.412441
2025-03-28,30.78,19.862,10.0263,5.074,6.41094,3.35,3.5610009999999996,0.10219999999999999,1.796,1.6740000000000002,82.636441
2025-03-31,30.118000000000002,21.018,9.5463,5.013999999999999,6.404940000000001,3.4000000000000004,3.623001,0.10219999999999999,1.882,1.6680000000000001,82.776441
2025-04-01,29.959999999999997,21.112000000000002,9.5743,5.032,6.41494,3.386,3.5290009999999996,0.10219999999999999,1.8579999999999999,1.624,82.59244100000001
2025-04-02,28.614,21.006,9.0943,5.098,8.061462,3.4259999999999997,3.3870009999999997,0.10219999999999999,1.8679999999999999,1.624,82.280963
2025-04-03,27.542,20.382,10.1243,5.2459999999999996,8.195462000000001,3.438,3.433001,0.10219999999999999,1.8679999999999999,1.628,81.958963
2025-04-07,26.188,20.87,10.4643,5.284,8.429462000000001,3.454,3.1490009999999997,0.10219999999999999,1.796,1.6480000000000001,81.384963
2025-04-08,25.974000000000004,21.664,10.4543,5.2,6.8299639999999995,3.454,2.117001,2.044,1.9380000000000002,1.672,81.34726500000001
2025-04-09,25.88,19.722,11.5643,5.276,7.737964,4.232,2.305001,2.044,1.966,1.756,82.48326499999999
2025-04-10,24.964,17.736,12.9323,5.3420000000000005,7.8954189999999995,4.232,2.2490010000000002,2.044,1.966,1.818,81.17872
2025-04-11,26.386,15.604000000000001,13.8603,5.426,7.3260190000000005,4.228,2.259001,2.044,1.854,1.7160000000000002,80.70332
2025-04-14,26.607999999999997,14.786,14.954300000000002,5.428,6.798019,4.2459999999999996,2.2490010000000002,2.044,1.8239999999999998,1.706,80.64332
2025-04-15,26.723999999999997,14.968,15.024299999999998,5.416,8.163499,4.276,2.2930010000000003,2.044,1.8239999999999998,1.706,82.4388
2025-04-16,27.276,15.096000000000002,14.9763,5.404,7.890019,4.276,2.239001,2.044,1.664,1.68,82.54532
2025-04-17,28.567999999999998,15.598,14.9743,5.382,7.706019,4.2459999999999996,2.269001,2.044,1.6820000000000002,1.6400000000000001,84.10932
2025-04-22,28.648,15.506,14.944299999999998,5.398,6.288019,4.2459999999999996,2.175001,2.044,1.9619999999999997,1.6400000000000001,82.85132
2025-04-23,28.964000000000002,15.840000000000002,14.7683,5.404,6.296019,4.2459999999999996,2.2410010000000002,2.044,1.9800000000000002,1.66,83.44332
2025-04-24,33.52,16.802,9.1863,5.454,5.5951189999999995,4.2139999999999995,2.747001,2.044,1.886,1.7080000000000002,83.15642
2025-04-25,32.440000000000005,18.458,9.5498,5.044,4.669119,4.156,2.989001,2.044,1.8599999999999999,1.746,82.95592
2025-04-28,35.022,17.31,9.7278,5.162,3.17914,3.8739999999999997,3.237001,2.044,1.9879999999999998,1.646,83.189941
2025-04-29,33.382,17.733999999999998,10.1698,5.418,4.002999,3.8240000000000003,3.2870009999999996,2.044,2.092,1.616,83.5698
2025-04-30,31.497999999999998,17.802,11.1623,5.366,4.226999,3.8080000000000003,3.253001,2.044,2.114,1.636,82.9103
2025-05-02,31.624000000000002,18.118000000000002,10.7523,5.398,4.132999,3.846,3.571001,2.044,1.8739999999999999,1.756,83.1163
