date,BOCOM INTERNATIONAL SECURITIES LTD,KGI ASIA LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,UZEN SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHIEF SECURITIES LTD,TOTAL_CCASS_PCT
2025-01-27,60.471873983434676,4.5876811050221455,2.765057678352476,2.7250211132797837,2.403786002051898,1.150439156219503,1.302235818131772,0.9074018467082051,1.081312714260691,77.39480941746115
2025-02-03,60.471873983434676,4.5876811050221455,2.765057678352476,2.7287745852413483,2.403786002051898,1.150439156219503,1.302235818131772,0.9070890573780747,1.081312714260691,77.39825010009258
2025-02-04,60.471873983434676,4.5876811050221455,2.765057678352476,2.7265850599304358,2.403786002051898,1.150439156219503,1.302235818131772,0.9074018467082051,1.081312714260691,77.39637336411181
2025-02-05,60.471873983434676,4.5876811050221455,2.765057678352476,2.7262722706003055,2.403786002051898,1.150439156219503,1.302235818131772,0.9077146360383355,1.081312714260691,77.39637336411181
2025-02-06,60.471873983434676,4.5876811050221455,2.765057678352476,2.7262722706003055,2.403786002051898,1.150439156219503,1.2975439781798164,0.9114681079998999,1.081312714260691,77.39543499612141
2025-02-07,60.471873983434676,4.5876811050221455,2.765057678352476,2.7328408465330427,2.403786002051898,1.150439156219503,1.30067187148112,0.9114681079998999,1.081312714260691,77.40513146535545
2025-02-10,60.471873983434676,4.5876811050221455,2.765057678352476,2.7400350011260417,2.403786002051898,1.150439156219503,1.30067187148112,0.9136576333108125,1.081312714260691,77.41451514525937
2025-02-11,60.471873983434676,4.5876811050221455,2.765057678352476,2.7531721529915174,2.403786002051898,1.150439156219503,1.30067187148112,0.9133448439806822,1.081312714260691,77.42733950779471
2025-02-12,60.471873983434676,4.5876811050221455,2.765057678352476,2.75567446763256,2.403786002051898,1.150439156219503,1.30067187148112,0.9217901558942022,1.081312714260691,77.43828713434927
2025-02-13,60.471873983434676,4.5876811050221455,2.765057678352476,2.75567446763256,2.403786002051898,1.150439156219503,1.30067187148112,0.9261692065160273,1.081312714260691,77.4426661849711
2025-02-14,60.471873983434676,4.5876811050221455,2.765057678352476,2.7603663075845155,2.403786002051898,1.150439156219503,1.30067187148112,0.9271075745064185,1.081312714260691,77.44829639291343
2025-02-17,60.471873983434676,4.5876811050221455,2.765057678352476,2.7613046755749067,2.403786002051898,1.150439156219503,1.299733503490729,0.9274203638365489,1.081312714260691,77.44860918224357
2025-02-18,60.471873983434676,4.5876811050221455,2.765057678352476,2.7609918862447764,2.403786002051898,1.150439156219503,1.299733503490729,0.9286715211570703,1.081312714260691,77.44954755023397
2025-02-19,60.471873983434676,4.5876811050221455,2.765057678352476,2.7613046755749067,2.403786002051898,1.150439156219503,1.299733503490729,0.930861046467983,1.081312714260691,77.45204986487501
2025-02-20,60.471873983434676,4.5876811050221455,2.765057678352476,2.771001144808948,2.403786002051898,1.150439156219503,1.2994207141605987,0.930861046467983,1.081312714260691,77.46143354477893
2025-02-21,60.471873983434676,4.5876811050221455,2.765057678352476,2.77550421640017,2.403786002051898,1.150439156219503,1.2994207141605987,0.9311738357981133,1.081312714260691,77.46624940570027
2025-02-24,60.471873983434676,4.5876811050221455,2.765057678352476,2.7778696857092813,2.403786002051898,1.150439156219503,1.2994207141605987,0.9311738357981133,1.081312714260691,77.46861487500938
2025-02-25,60.471873983434676,4.5876811050221455,2.765057678352476,2.779433632359933,2.403786002051898,1.150439156219503,1.2994207141605987,0.9311738357981133,1.081312714260691,77.47017882166004
2025-02-26,60.471873983434676,4.5876811050221455,2.765057678352476,2.776305739058629,2.403786002051898,1.150439156219503,1.2994207141605987,0.9311738357981133,1.081312714260691,77.46705092835873
2025-02-28,60.471873983434676,4.5876811050221455,2.765057678352476,2.775992949728499,2.403786002051898,1.150439156219503,1.2987951355003378,0.9314866251282435,1.081312714260691,77.46642534969848
2025-03-03,60.471873983434676,4.5876811050221455,2.765057678352476,2.775367371068238,2.403786002051898,1.150439156219503,1.28378124765408,0.9330505717788954,1.0831894502414734,77.45422656582339
2025-03-04,60.471873983434676,4.5876811050221455,2.765057678352476,2.7747417924079776,2.403786002051898,1.150439156219503,1.2809661436829067,0.935240097089808,1.0831894502414734,77.45297540850287
2025-03-05,60.471873983434676,4.5876811050221455,2.765057678352476,2.772552267097065,2.403786002051898,1.150439156219503,1.2809661436829067,0.9358656757500688,1.0831894502414734,77.45141146185222
2025-03-06,60.471873983434676,4.5876811050221455,2.765057678352476,2.7662964804944576,2.403786002051898,1.150439156219503,1.2809661436829067,0.9330505717788954,1.0831894502414734,77.44234057127844
2025-03-07,60.471873983434676,4.5876811050221455,2.765057678352476,2.765045323173936,2.403786002051898,1.150439156219503,1.2809661436829067,0.9364912544103295,1.0831894502414734,77.44453009658935
2025-03-10,60.471873983434676,4.5876811050221455,2.765057678352476,2.765045323173936,2.367502439756775,1.150439156219503,1.2809661436829067,0.937742411730851,1.0831894502414734,77.40949769161475
2025-03-11,60.471873983434676,4.5876811050221455,2.765057678352476,2.758476747241198,2.349986237269474,1.150439156219503,1.2966056101894252,0.9499411956059354,1.086317343542777,77.41637905687762
2025-03-12,60.471873983434676,4.5876811050221455,2.765057678352476,2.7572255899206763,2.349673447939344,1.150439156219503,1.2966056101894252,0.9505667742661962,1.086317343542777,77.41544068888722
2025-03-13,60.471873983434676,4.5876811050221455,2.765057678352476,2.7553488539398945,2.349673447939344,1.150439156219503,1.2966056101894252,0.9502539849360659,1.086317343542777,77.41325116357632
2025-03-17,60.471873983434676,4.5876811050221455,2.765057678352476,2.7537849072892424,2.349673447939344,1.150439156219503,1.2966056101894252,0.9480644596251533,1.086317343542777,77.40949769161475
2025-03-18,60.471873983434676,4.5876811050221455,2.765057678352476,2.756912800590546,2.318394514926307,1.150439156219503,1.2966056101894252,0.9480644596251533,1.086317343542777,77.38134665190302
2025-03-19,60.471873983434676,4.5876811050221455,2.765057678352476,2.7559744326001554,2.3180817255961763,1.150439156219503,1.2966056101894252,0.9480644596251533,1.086317343542777,77.38009549458249
2025-03-20,60.471873983434676,4.596439206265797,2.765057678352476,2.755036064609764,2.311825938993569,1.150439156219503,1.2966056101894252,0.9480644596251533,1.086317343542777,77.38165944123314
2025-03-21,60.471873983434676,4.623026299326877,2.765057678352476,2.7556616432700247,2.2724144833971427,1.150439156219503,1.2966056101894252,0.9549458248880214,1.086317343542777,77.37634202262093
2025-03-24,60.471873983434676,4.5876811050221455,2.765057678352476,2.7556616432700247,2.229875134499412,1.150439156219503,1.2966056101894252,0.9590120861797162,1.086317343542777,77.30252374071016
2025-03-25,60.471873983434676,4.5876811050221455,2.765057678352476,2.7522209606385903,2.229875134499412,1.150439156219503,1.2966056101894252,0.9536946675675,1.086317343542777,77.2937656394665
2025-03-26,60.471873983434676,4.5876811050221455,2.765057678352476,2.7512825926481996,2.229875134499412,1.150439156219503,1.2966056101894252,0.9533818782373695,1.086317343542777,77.29251448214598
2025-03-27,60.471873983434676,4.5876811050221455,2.765057678352476,2.7500314353276782,2.229875134499412,1.150439156219503,1.2966056101894252,0.9536946675675,1.086317343542777,77.29157611415559
2025-03-28,60.471873983434676,4.5876811050221455,2.765057678352476,2.7487802780071564,2.229875134499412,1.150439156219503,1.2966056101894252,0.9524435102469784,1.086317343542777,77.28907379951455
2025-03-31,60.471873983434676,4.5876811050221455,2.765057678352476,2.74315007006481,2.229875134499412,1.150439156219503,1.3122450766959437,0.9508795635963266,1.086317343542777,77.29751911142807
2025-04-01,60.471873983434676,4.5876811050221455,2.765057678352476,2.7428372807346797,2.229875134499412,1.150439156219503,1.3119322873658132,0.9508795635963266,1.086317343542777,77.29689353276781
2025-04-02,60.471873983434676,4.5876811050221455,2.765057678352476,2.7359559154718114,2.229875134499412,1.150439156219503,1.3119322873658132,0.9508795635963266,1.086317343542777,77.29001216750494
2025-04-03,60.471873983434676,4.5876811050221455,2.765057678352476,2.7375198621224635,2.229875134499412,1.150439156219503,1.3119322873658132,0.9455621449841103,1.086317343542777,77.28625869554338
2025-04-07,60.471873983434676,4.5876811050221455,2.765057678352476,2.733140811500638,2.229875134499412,1.2677351550183922,1.295667242199034,0.9421214623526762,1.086317343542777,77.37946991592223
2025-04-08,60.471873983434676,4.5876811050221455,2.765057678352476,2.7322024435102468,2.229875134499412,1.2677351550183922,1.295667242199034,0.9414958836924154,1.086317343542777,77.37790596927158
2025-04-09,60.471873983434676,4.5876811050221455,2.765057678352476,2.7250082889172482,2.229875134499412,1.2677351550183922,1.3081788154042489,0.9364912544103295,1.086317343542777,77.3782187586017
2025-04-10,60.471873983434676,4.5876811050221455,2.765057678352476,2.723757131596727,2.229875134499412,1.2677351550183922,1.3081788154042489,0.9364912544103295,1.086317343542777,77.3769676012812
2025-04-11,60.471873983434676,4.5876811050221455,2.765057678352476,2.7181269236543804,2.2289367665090207,1.3087105572654705,1.3081788154042489,0.9361784650801992,1.086317343542777,77.4110616382654
2025-04-14,60.471873983434676,4.5876811050221455,2.765057678352476,2.7168757663338585,2.2289367665090207,1.3087105572654705,1.2346733228236118,0.9361784650801992,1.086317343542777,77.33630498836423
2025-04-15,60.471873983434676,4.5876811050221455,2.765057678352476,2.7181269236543804,2.2032880414383302,1.3087105572654705,1.2346733228236118,0.9393063583815029,1.086317343542777,77.31503531391537
2025-04-16,60.471873983434676,4.5876811050221455,2.765057678352476,2.718752502314641,2.2032880414383302,1.3794009458749343,1.2346733228236118,0.9393063583815029,1.0628581437829991,77.36289208142531
2025-04-17,60.471873983434676,4.589245051672798,2.765057678352476,2.717188555663989,2.198596201486375,1.4056752496058855,1.2346733228236118,0.9393063583815029,1.0472186772764807,77.3688350786978
2025-04-22,60.471873983434676,4.589245051672798,2.765057678352476,2.7206292382954236,2.140104596751996,1.5849035357705876,1.2346733228236118,0.9393063583815029,0.9455621449841103,77.39135591046718
2025-04-23,60.471873983434676,4.5876811050221455,2.765057678352476,2.7193780809749017,2.1347871781397796,1.5849035357705876,1.2346733228236118,0.9399319370417636,0.9455621449841103,77.38384896654405
2025-04-24,60.471873983434676,4.5876811050221455,2.765057678352476,2.7193780809749017,2.1113279783800016,1.6587218176813554,1.2346733228236118,0.9399319370417636,0.9142832119710733,77.40292911568201
2025-04-25,60.471873983434676,4.5876811050221455,2.765057678352476,2.7190652916447715,2.0900583039311362,1.751307459399945,1.2346733228236118,0.9399319370417636,0.851725345944999,77.41137442759552
2025-04-28,60.471873983434676,4.5876811050221455,2.765057678352476,2.7190652916447715,2.0900583039311362,1.8072967494932812,1.2346733228236118,0.9418086730225459,0.7969872131721842,77.41450232089683
2025-04-29,60.471873983434676,4.5876811050221455,2.765057678352476,2.717188555663989,2.0900583039311362,1.8711057728398768,1.2346733228236118,0.9414958836924154,0.7406851337487175,77.41981973950904
2025-04-30,60.471873983434676,4.5876811050221455,2.765057678352476,2.71781413432425,2.0900583039311362,1.91583464704852,1.2346733228236118,0.9421214623526762,0.6884493156169457,77.41356395290644
2025-05-02,60.471873983434676,4.5876811050221455,2.765057678352476,2.7131222943722944,2.0900583039311362,1.91583464704852,1.2190338563170933,0.9411830943622851,0.6881365262868153,77.39198148912745
