date,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-10-16,21.384269020792203,19.47105226072568,16.241648915084806,12.07658410382112,9.333443722033655,8.930373266158792,5.61236218956813,4.766054739190199,0.8694708865211941,1.3147408961042253
2024-10-17,21.384858432498362,19.464704604292553,16.238900284669914,12.083375704423357,9.371626811959388,8.930069089217364,5.616822324358896,4.692249850941223,0.8989743244357393,1.3184185732032043
2024-10-18,21.393884304203453,19.4557232274647,16.192284659163974,12.07780021007293,9.381635374208114,8.925948589203642,5.614230618042476,4.667347718571854,0.9748009238016757,1.3163443752671817
2024-10-21,21.71565870096619,19.7548437918727,16.383184452361306,12.275628109474882,9.570557455045158,7.543035804149493,5.70388680019419,4.734607257011759,0.9807252758001008,1.337872353124223
2024-10-22,21.724830780144448,19.772553694208593,16.245588605759785,12.274483470471855,9.592015161449458,7.5497980154236,5.709000243723821,4.794733037303045,0.9981569923355322,1.3388399991798694
2024-10-23,21.673201077927526,19.711896506622058,16.083315903652824,12.249006742535519,9.744636407051523,7.526637147002435,5.691519480173759,4.969496909486127,1.0139398786022946,1.3363499469459381
2024-10-24,21.624412826652573,19.68259934948804,16.023625668026014,12.224935552469345,9.938820617910213,7.5154505485382845,5.683027403600288,4.948632550851992,1.0205067238650896,1.3379887585981642
2024-10-25,21.612309517912642,19.653163426721633,15.886369489199073,12.230607726013652,9.933466393517762,7.505263929038576,5.674692789843885,5.03030590752758,1.1484943263468148,1.3253264938783818
2024-10-28,21.609000159858226,19.636491172223668,15.802042297650406,12.190116675806774,10.042838656825449,7.502184753441932,5.669714424441858,5.143969149483279,1.0754295026510918,1.3282132076173137
2024-10-29,21.612425202116096,19.637362761665706,15.690824681164278,12.195819700853852,10.107233443011815,7.502517746997958,5.6699660815830635,5.166982392471409,1.0856367474280595,1.3312312427077648
2024-10-30,21.618499683782815,19.6407905758815,15.600961094616808,12.19452857201972,10.186078785034235,7.503827354469161,5.670955806658339,5.089093262832903,1.1473261565221842,1.3479387081823326
2024-10-31,3.7693105801512936,3.428793649007343,2.6685040334461885,2.137017922148401,1.869474620198455,1.3097979611880775,0.990007870535972,0.9111684516321611,0.17539125258889413,0.23748086273994085
2024-11-01,21.601619518280916,19.56768104297709,14.93401051581283,12.14730156001697,10.732538748418929,7.474847237508719,5.649879391387685,5.520529285797178,1.0079986396585519,1.363594060141133
2024-11-04,21.58782963309973,19.565100460605308,14.859155168201063,12.147369038745365,10.681593720788578,7.473861455955428,5.649101528589755,5.654206027877153,1.0177790981833486,1.364003867954268
2024-11-05,21.60336180108749,19.56543135388995,14.798311174320597,12.145904989227734,10.682560570213104,7.477263681144115,5.649229826833637,5.725747377198027,0.9886864213699813,1.3635028047153632
2024-11-06,21.59307851044226,19.567155605135984,14.859863025175077,12.146975376659173,10.660470924147392,7.477922633200215,5.649741897287608,5.731592036418286,0.9520668705145275,1.361133121019473
2024-11-07,21.606944332709382,19.584950229054748,14.719161074978468,12.184353102448393,10.581466252721949,7.482755697322512,5.654847054586017,5.728377153513406,1.0929706489581004,1.364174453707027
2024-11-08,21.56821346533957,19.581343684924835,14.772152075374144,12.155783108314969,10.39733209634485,7.480066361900409,5.643839117253031,5.810595881804083,1.1721313516564378,1.4185428570876661
2024-11-11,21.554397750658342,19.56276417057785,14.648476063731808,12.153191025334092,10.524606773341546,7.472968993991263,5.630131818078715,5.731222807414706,1.2850639037353344,1.4371766931363419
2024-11-12,21.567129773859907,19.565430072031816,14.582498667063998,12.16876970605418,10.557554431970393,7.474085642119464,5.630866301957316,5.749660516218711,1.2703012680988006,1.4337036206254137
2024-11-13,21.56866301534133,19.565691715577614,14.71639814828226,12.152913443059738,10.496109303407621,7.4741855911756225,5.630974360784251,5.855154826373534,1.0996023088139704,1.4403072871840614
2024-11-14,21.537388425396184,19.53589721456291,14.647639498364438,12.143271152522093,10.596143985245634,7.462803952671983,5.616871765849099,5.870770230760534,1.1775938989656307,1.4116198756614917
2024-11-15,21.545102168334182,19.537701534142677,14.71994426461874,12.141154225693409,10.510043790545016,7.4621847386601186,5.620353113604824,5.807164585226224,1.2423442123593949,1.4140073668154107
2024-11-18,21.30944170522297,19.320243302632527,15.689745755523269,11.993696191925931,10.365925318608184,7.379129242411735,5.6498732064630355,5.67152651437675,1.2200146097203224,1.4004041531152749
2024-11-19,21.26920020887454,19.279456145805185,15.746991773435626,11.985723859600963,10.246880612423306,7.363551089644968,5.637945703226302,5.666364259364357,1.4095374273135157,1.3943489203112358
2024-11-20,21.264790044523263,19.27747726503081,15.835036084332716,11.977004334963928,10.190313923658367,7.36279528047835,5.6373347374220835,5.696670901067881,1.3630805820271663,1.395496846495434
2024-11-21,21.229089276880337,19.259875608852408,15.953298702209917,11.98648096294888,10.164628170745981,7.3560725444451425,5.686509077256257,5.636392170311344,1.384316039646463,1.3433374467032668
2024-11-22,21.203151035283025,19.238915080145418,16.016111288064586,11.96386923944351,10.107149148773233,7.345490003796151,5.701869979398384,5.577205648224659,1.5159592453270998,1.3302793315439354
2024-11-25,21.174701631720332,19.21972922672777,16.106267639619592,11.96081950477646,10.123135217459174,7.338196952368784,5.696183835394135,5.580686245812373,1.468752670189137,1.3315270759322444
2024-11-26,21.15969119340505,19.208439942685942,16.06053005941938,11.935816221027327,10.156746546065696,7.332953986983237,5.78825831228129,5.618927510483602,1.4161243604841847,1.3225118671642893
2024-11-27,21.148302741756506,19.206421335864675,16.087044088463546,11.930220675473159,10.171982854539102,7.33218336995331,5.787696140023513,5.69811891683736,1.298645858098696,1.3393840189901367
2024-11-28,21.149966543553845,19.205304119341555,16.002214032693324,11.933128099240694,10.151776439008305,7.332014107127016,5.870513036987955,5.6949256433366084,1.3279903429711708,1.3321676357395305
2024-11-29,21.22841852323561,19.25693762330316,16.239677255872255,12.000828203418578,10.164661974355441,7.357096859843934,5.927926943412327,5.720570601043922,0.792323969310329,1.3115580462044387
2024-12-02,21.18595915054913,19.202689999574126,16.266004271763254,11.941410857860701,10.275632373889035,7.336178554362033,5.900660553026669,5.817741544257784,0.7818500373452683,1.2918726573719985
2024-12-03,20.987271483292144,18.992028869365956,15.849706229199946,11.783342426783424,11.305198374091823,7.253152049973082,5.8359279649828615,6.269266621086291,0.5123396763715686,1.2117663048529048
2024-12-04,20.93733627343762,18.95623956842836,16.149872104566647,11.780067597194359,10.95100255062767,7.239483934615416,6.0651244769186645,6.215241594481191,0.4876370216684751,1.217994878061597
2024-12-05,20.938766724626486,18.940352884131187,16.067403882686083,11.74982668380376,10.79654271555488,7.23341672939106,6.156356717791632,6.222663245145359,0.669953003889852,1.224717412979701
2024-12-06,20.83551963752622,18.935141292111794,16.48351083150137,11.716405205235134,10.57858474443585,7.203922868275176,6.3642070090512926,6.0653141171124245,0.5993165153857777,1.2180777793649618
2024-12-09,20.880462895212172,18.868196475027034,16.46929291084418,11.710053339906201,10.705018872437043,7.20250875310442,6.3629577283682694,6.106833946818356,0.4762673540762182,1.2184077242061033
2024-12-10,20.79072535528819,18.839390899980543,17.041751002350644,11.704328698833075,10.317936894591135,7.189618933260919,6.353198304408095,5.743186049430631,0.7983920023506735,1.2214718595060985
2024-12-11,20.70222179772554,18.766516482014982,17.216274085707372,11.64679649834333,10.291388633984713,7.160550349669846,6.32596384355454,5.83599089892309,0.8387452965823992,1.2155521134941898
2024-12-12,20.562158635764927,18.70311911526292,17.414244893718497,11.568684086630663,10.112146461479927,7.112526169193932,6.283537044709256,5.941145277469159,1.088573466079865,1.213864849690858
2024-12-13,20.45080368549322,18.6302999504559,17.748479419778658,11.542135789376399,9.89002904571866,7.0592918867505405,6.255121464962271,5.769022869367613,1.4596771192080829,1.1951387688886592
2024-12-16,20.258020765998154,18.543113492452463,17.774734242452105,11.500011417288148,10.50262931652183,7.0138694699530655,6.223450837604692,5.703844421424295,1.2909041642085455,1.189421872096704
2024-12-17,20.311206560944264,18.468207448580586,17.099975219114324,11.485506956745143,11.243302974281146,6.993277456926496,6.203464443808391,6.058721767671598,0.9020978238538427,1.23423934807421
2024-12-18,20.20277526080929,18.422062388375643,16.98114032353235,11.445888032591157,11.231422501597965,6.975803903514328,6.187930309906132,6.019003397920382,1.2661177531632852,1.2678561285894674
2024-12-19,20.2462390053123,18.41819592963497,17.009963297853616,11.429737415397096,11.375037447979535,6.974339808050567,6.1866315749041,5.952535502112334,1.1179541092757914,1.2893659094796888
2024-12-20,20.252841541515313,18.40552464591526,17.08739447379775,11.452394610009303,11.3584520067023,6.969541627012473,6.182375318522942,5.984923614671509,1.0661747295218977,1.2403774323312533
2024-12-23,20.277786456601238,18.410033860618803,16.879141050810254,11.428269260933813,11.639614998365055,6.971249112139144,6.183889953841707,6.200270764289265,0.7538145679517327,1.2559299744489902
2024-12-27,20.323098186185618,18.41401369393004,16.743246847573182,11.439626518528884,11.514119344286728,6.972756138668671,6.185226771113074,6.27584140574695,0.8615094078123084,1.2705616861545441
2024-12-30,20.404134705923127,18.515649162823664,17.51001784054173,11.438887152833942,11.314421344687497,7.001254967305536,6.138109106151413,5.561823604193116,0.8251413651500613,1.290560750389912
2025-01-02,20.366119177933037,18.516000694153995,17.65981856164475,11.449586281981636,11.344721530342273,6.955595044538268,6.128764054678617,5.535739772478742,0.7390318498013104,1.3046230324473704
2025-01-03,20.456360264840434,18.480706496656122,17.48968784622751,11.53722666700563,11.151415526659305,6.940052931208824,6.092488566424404,5.728594552832808,0.7446406324445416,1.37882651570042
2025-01-06,20.541862487856534,18.493501923451987,17.43432076010288,11.502751016800874,11.085079803702001,6.945166819629765,6.112052205966859,5.786976068825892,0.6901265898745181,1.4081623237886927
2025-01-07,20.582868725734276,18.495078360585882,17.225712376400303,11.416295372768726,11.236930212095936,6.954406723644749,6.1075627567085,5.881453278360151,0.6773570311700525,1.4223351625314284
2025-01-08,20.53794261736678,18.47772220446024,17.161213558162626,11.434034065382798,11.210957100113447,6.956921462886136,6.1017766187570714,5.955666677944437,0.7371494342527353,1.4266162606737305
2025-01-09,20.58890888530859,18.499756339684918,17.06122599551268,11.434353826555373,11.32648929348906,6.972013865761934,6.113872128814205,5.802186334246997,0.7676240465346422,1.4335692840916034
2025-01-10,20.595215222591136,18.501175416658935,16.984154480696844,11.498519546254498,11.242951719130838,6.983207608901046,6.119321150647494,5.870786799287065,0.7574256973751126,1.4472423584570329
2025-01-13,20.584758613222544,18.478282454871028,16.91200815039767,11.414091747460068,11.489567553754002,6.974566736018793,6.111749232533385,5.891386494370637,0.7437444373587595,1.3998445800131087
2025-01-14,20.58493064890446,18.494183773012374,16.946690010478164,11.41650193141093,11.34880368059837,6.98087747395492,6.130931363137761,5.871131567637108,0.8280504936536885,1.3978990572122203
2025-01-15,20.572628736338753,18.481162675886566,16.898182483028794,11.393958817948429,11.51617152252219,6.975962486371398,6.130163927385636,5.903445986026148,0.7482900560761477,1.3800333084159366
2025-01-16,20.56124953202066,18.46321987813636,16.849593718615274,11.45834361133582,11.627455846045093,6.9691897369399305,6.124238360280848,5.974733047168175,0.5679079911176255,1.4040682783402099
2025-01-17,20.563553760619826,18.463434001880692,16.753931078808325,11.40566053099711,11.70454845860595,6.969270560816334,6.12434021742949,5.969437493802294,0.6376077885846364,1.4082161084553453
2025-01-20,20.560318022753705,18.470110705001268,16.33754514818036,11.396120569306152,11.7411359529711,6.971790771872241,6.126498011207324,5.943744388016951,1.0235926314960437,1.4291437991948515
2025-01-21,20.55683977469977,18.46842674590042,16.49214368345491,11.39637687343532,11.79844707677495,6.969304692415543,6.125939445411639,5.927967141157117,0.83227194341825,1.4322826233320807
2025-01-22,20.55843536898328,18.468364035288946,16.45554315394614,11.4026283162284,11.797882723062026,6.969281027738264,6.125918644429848,5.958109188426799,0.8196552830407681,1.4441822588555275
2025-01-23,20.558187385245137,18.469332651325626,16.573462803280297,11.425808706805004,11.781137281980499,6.969461494059699,6.1262399323916314,5.9433706385470595,0.693690067346351,1.4593090390187016
2025-01-24,20.535807934719447,18.457008000620448,16.608425876418217,11.38803615653285,11.772474323207877,6.967430592972209,6.122151870915441,5.975527647144955,0.6932271655220622,1.4799104319464933
2025-01-27,20.534095454271327,18.454084006388133,16.625515286809264,11.39174825378268,11.806880707676862,6.965094126424293,6.121181987998376,5.95661478415364,0.6683759941428163,1.476409398352606
2025-02-03,20.51310382608893,18.464536874184475,16.6658591888271,11.398200832974622,11.779897395098402,6.9690393348706925,6.124649182905246,5.927150256047644,0.6763089780303654,1.4812541309725216
2025-02-04,20.458132493719532,18.467158809833574,16.615199999235696,11.394299240036593,11.739907095125389,6.9700289276666885,6.125518873606958,6.057976846324356,0.6839604841057738,1.4878172303454362
2025-02-05,20.471328502840258,18.484643353727943,16.57561592696442,11.403543869765093,11.75102233613427,6.976628089886809,6.131318461119269,6.063712485637981,0.6508620770789735,1.491324896844981
2025-02-06,20.49813957066696,18.488835691922308,16.54777234789905,11.413910670431399,11.753687481402144,6.978333896521597,6.132709051139019,6.065087742545388,0.6169547263017736,1.5045688211703656
2025-02-07,20.043690554002527,18.469743641800203,16.88368284288876,11.40089065196105,11.747842286410929,6.971312946227867,6.1263762570929465,6.212114359840353,0.6429351299793735,1.5014113297959917
2025-02-10,20.0612109218699,18.48548997540068,16.961714971666503,11.41588909780216,11.69775541174338,6.972934623828916,6.131658429320376,5.992867414452293,0.7362995011621709,1.5441796527536225
2025-02-11,20.048704675323748,18.487934196608055,17.483040940837572,11.458336613626916,11.436755153075397,6.973547878031461,6.122507399533441,5.751520119228239,0.6785734784737496,1.5590795452614188
2025-02-12,20.024262629037878,18.47651979349216,17.88716533114252,11.395354292104308,11.149814863058468,6.967699712960254,6.113073330494982,5.553062594041216,0.8977318006013775,1.5353156530668346
2025-02-13,19.970788574542386,18.446819702219393,17.887954299063622,11.413540385758095,11.008426875887283,6.956499480462518,6.103246867616579,5.627863477622766,1.0495174475261038,1.5353428893012495
2025-02-14,19.98180485137557,18.430755166249956,17.62935497077135,11.382056321076275,10.91413942388287,6.950441366493321,6.134188141725375,5.600125237849356,1.4476222634547424,1.529512257121187
2025-02-17,19.974717270829615,18.4280212797504,16.95292860695261,11.365442936886724,11.092451993195517,6.943840420095943,6.133278240096543,5.4556447831881965,2.055764626118679,1.5979098428857696
2025-02-18,19.933240493563677,18.53714690223497,18.0312047246315,11.812846007400292,9.543869298559704,6.967005705073702,6.028347714706259,4.762353911941973,2.8180934345079836,1.5658918073799415
2025-02-19,19.928416283953624,18.57541164636062,17.78363972380896,11.56745432028404,9.336321585728433,6.969599751602347,5.994572595811547,4.8875147035285345,3.328915258436015,1.628154130485878
2025-02-20,19.480090455382953,18.19164497613308,17.532033454230287,11.335702070516367,9.350615716125247,6.825608321403537,5.876466706790118,4.90559262603463,4.8884994539530595,1.6137462194307155
2025-02-21,19.475769960243223,18.16746649397421,17.274308417880103,11.37154330292836,9.714108419946983,6.816536417832474,5.872114859983958,5.038749667499436,4.613476962671237,1.6559254970400137
2025-02-24,19.466576873532194,18.11335049862829,17.297211012182622,11.183829300216741,9.668929621139652,6.796322533082151,5.858162405262869,5.127097412451579,4.785107918935059,1.7034124245688465
2025-02-25,19.4238235272666,18.12589906152537,17.498300746898902,11.301919714927546,9.589180418533084,6.800940081536641,5.851324060166667,5.207895293609268,4.5667416497849995,1.6339754457509181
2025-02-26,19.575071440547568,18.10758251172741,17.15470242351113,11.230757136979927,9.807637558184048,6.79403737002313,5.857264563458213,5.5083105330389115,4.243502600228945,1.7211338623007204
2025-02-27,19.60931973699502,18.136069561025632,17.080142884367163,11.210455436258039,9.977221590858225,6.80472582483859,5.770473398866966,5.492202511613107,4.155842846869752,1.7635462083075093
2025-02-28,3.724283985373458,3.437772261756702,3.1701566142326714,2.1441410046831675,1.9169453035900446,1.2896305273079645,1.0931643235367552,1.0320065716841107,0.8128153842282551,0.3392652643039614
2025-03-03,19.631191351042933,18.121564861179877,17.064043179771442,11.272624302926008,10.164882983562103,6.798042880137369,5.7624085263799,5.385223373025914,4.000358451623325,1.7996600903511302
2025-03-04,19.624743810814504,18.139800747981734,16.338838004470198,11.378236735670649,9.889397879722715,6.801369937619152,5.780445254389968,5.439261224437513,4.598965415504351,2.0089409893892123
2025-03-05,19.62868077774331,18.135545698417076,16.241462524892114,11.263695357001959,9.791438439348475,6.797957448115581,5.786115431205404,5.544406445446403,4.810102197037476,2.0005956807922054
2025-03-06,19.588812338184276,18.11545215067899,16.154797020837485,11.18793528780503,9.972655605138405,6.790425549998112,5.784030559633965,5.421795792121975,4.977185727660219,2.006909967941539
2025-03-07,19.59697757585756,18.11553361919902,15.978829697605882,11.199330025234774,9.993604221564443,6.789790555393695,5.784056571483163,5.460481556904766,5.065825262211203,2.015570914545494
2025-03-10,19.650332034784523,18.123309468632215,15.645819262769084,11.222537977428802,9.945173156729393,6.792281279365471,5.783876027789379,5.7955528424182186,5.023622622783523,2.0174953272993923
2025-03-11,19.699764732714335,18.11783610657689,15.50414626859208,11.216183673923737,10.029214195773697,6.788414645419031,5.782129258103743,5.975788281362274,4.854509148692478,2.0320136888417375
2025-03-12,19.99244165488883,18.203083499053395,16.018665684296533,11.289080919019218,9.400997380628194,6.820355250476233,5.825567483061673,5.57472058973491,4.801291357868934,2.0737961809720815
2025-03-13,20.05739451097875,18.227718427302552,16.020775183280307,11.317234480993841,9.334274809850871,6.829585497771312,5.845535654484319,5.487539488727552,4.78732840287078,2.0926135437397146
2025-03-14,20.144804920031838,18.268839785348383,15.955607929172661,11.31418041919525,9.281565651758417,6.844992902251394,5.858723062748081,5.458215537845922,4.743366916945163,2.1297028747028937
2025-03-17,20.313888714138653,18.362695141473832,15.74703212910243,11.429341403437695,9.31882345246768,6.8801587504423765,5.889128635397299,5.473684551641469,4.438286265168814,2.1469609567297527
2025-03-18,20.369551089005373,18.361512720910646,15.693984320261295,11.443967220237923,9.277933209362473,6.878489230041689,6.011091748071505,5.470204538945036,4.349294802812149,2.1439711203519165
2025-03-19,20.387425476931732,18.367782007962578,15.662106150035646,11.453273002539861,9.271960565921406,6.880837795986238,6.013144153025114,5.4634839074225905,4.3793311924953535,2.120655747679481
2025-03-20,20.451396567082934,18.423198514105465,15.552778784085111,11.479183058570278,9.284921088178685,6.910088832155529,6.154347098226667,5.378380659430276,4.27126269018641,2.0944427079786423
2025-03-21,20.507356908158872,18.431409352930206,15.529239166295348,11.492086169961736,9.250831717968385,6.913168515936932,6.157089963536204,5.356246861846546,4.257592150207064,2.104979193158707
2025-03-24,20.59273563424437,18.500897919296285,15.585800652191715,11.508665887388494,9.224690809732275,6.939231968818967,6.180302911952712,5.361950783343521,4.008441092280951,2.0972823407507075
2025-03-25,20.602767834479334,18.554645545795967,15.55770254561511,11.558986261321074,9.235439689525279,6.9593913821448306,6.198257533075186,5.345272851330837,3.8697841994991258,2.1177521572132556
2025-03-26,20.6530926050599,18.561779416183892,15.567026029190034,11.563957391403907,9.217912788066911,6.960207321528896,6.200640632540104,5.343236436122193,3.773409311296942,2.1587380686072204
2025-03-27,20.736658213173396,18.57388317457962,15.56616597776958,11.561717149865373,9.222931061163479,6.96350525582941,6.20468394403693,5.322930705461908,3.679903712490542,2.167620805629765
2025-03-28,20.94093282619722,18.58952025412265,15.413572602615163,11.56164120436142,9.186180061105583,6.978804798187352,6.206865363151365,5.3119836357241,3.6311818893670673,2.1793173651680786
2025-03-31,3.893448168164603,3.437772261756702,2.8450861692741825,2.150576534446489,1.6984446770853527,1.2905949818743916,1.1477248961517832,0.9815391901754077,0.652447073009335,0.4038952018565696
2025-04-01,20.830118000669913,18.53620741101087,15.434619627194223,11.711461765426288,8.85249313030016,6.970262333901527,6.166715946202348,5.274617325804167,4.039912806002466,2.1835916534880373
2025-04-02,20.8648819037421,18.555093446869762,15.445232622242342,11.744665801234163,8.83232435119656,6.984149968877171,6.187500259658505,5.267380390187089,3.931064684947002,2.1877065710453087
2025-04-03,20.89964486308035,18.527786781581458,15.39552299952914,11.706156951814572,8.816201301447496,6.979069624759984,6.176568950005586,5.215817731067352,4.078199676460331,2.2050311202537336
2025-04-07,20.928927944428697,18.53437511137683,15.406073470126655,11.721492842024066,8.810700968495382,6.9815513249703125,6.1456478203212175,5.162115560741266,4.078569973949689,2.230544983565887
2025-04-08,20.92688484429803,18.538652127434084,15.454641594476486,11.73373278690219,8.799236428954103,6.983162396665045,6.208982090252656,5.103310083584719,4.0110505265999565,2.240347120832729
2025-04-09,21.01918588282066,18.581715382071156,15.45705939570432,11.742900046402447,8.624994130993679,6.993177524978335,6.3303030808235645,5.094591650539239,3.827361415948732,2.328711489717866
2025-04-10,21.094221770229446,18.59799817827334,14.895021968737304,12.223690094213346,8.62391815828963,6.986882650870108,6.335850202434444,5.068247250132142,3.831864372927158,2.3423053538930825
2025-04-11,21.114726362622044,18.617200140787386,14.837838474175252,12.268083922669716,8.6319827267625,6.987878587407994,6.34948014846861,5.057189338503866,3.7934458893325695,2.3421744092700636
2025-04-14,21.097360887637116,18.55468007502246,15.093303565373809,12.25684769820038,8.560049953564489,6.958215012201441,6.209857387236476,5.02192530504612,3.8890041530764856,2.358755962641226
2025-04-15,21.051864321161066,18.52810927353683,14.985236264492526,12.262655594826407,8.545904364666516,6.942062572844124,6.293786025706861,5.012320418426933,4.017113724462138,2.3609474398765995
2025-04-16,21.05410954788614,18.54354876674567,14.971185424573314,12.303747403325033,8.550827074037226,6.941654156348625,6.299030644311339,5.015846899687839,3.9484647206968893,2.371585362387934
2025-04-17,21.079823504006935,18.5518986477151,14.921528507648993,12.31830282417865,8.548791151102733,6.938583845395733,6.364477920153193,5.018043499735513,3.878151806770454,2.380398293292697
2025-04-22,21.10405974070185,18.55070901031164,14.91388038019818,12.318225413211595,8.545423946897849,6.938138909865075,6.364069799069141,5.015615202279246,3.862816747168528,2.387060850296897
2025-04-23,21.092238191421124,18.532727879344836,15.032563368246956,12.29452510643859,8.537140900299974,6.925224167841145,6.3300168446465035,5.007163599965682,3.8537494513898256,2.394650490405364
2025-04-24,21.1332207521198,18.55564143730225,15.077888117702457,12.295781966119627,8.502889721048122,6.927589116967738,6.271470267539185,5.008334574602717,3.8330433286681487,2.394140717929959
2025-04-25,21.13417149079234,18.559415176421197,15.091578875456833,12.270575120582953,8.500868870644151,6.928998010006494,6.27274572291818,5.009353140744385,3.811756055078001,2.42053753735547
2025-04-28,21.134796323455042,18.56385683514953,15.101049633667394,12.230049536809949,8.502903307508609,6.930656265086042,6.274246923011284,5.009931981677761,3.802128242293919,2.45038095134047
2025-04-29,21.143513768544253,18.563198749064117,15.10741792053614,12.196041483364532,8.500930828739474,6.92391014530869,6.27375210875666,5.00761501991367,3.818553380292368,2.465066595480097
2025-04-30,3.915775279895792,3.437772261756702,2.7912656203516537,2.2606929623442924,1.5731344730616956,1.2811663821801829,1.1619046745986605,0.927414918435668,0.704599023679129,0.45736502228337655
2025-05-02,21.150316374180417,18.573047625451323,15.042717197959654,12.20876122603715,8.496127264928008,6.915397440180235,6.277279865603093,5.00981052019381,3.856461003612642,2.4700814818536676
