date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,KINGKEY SECURITIES GROUP LTD,CITIBANK N.A.
2025-02-05,26.085116896485104,18.6640832464773,15.850089188510989,9.312866195245693,9.402351525879489,7.730893385826813,7.066145215404333,5.8884543461702785
2025-02-06,26.076783005238358,18.65812028910917,15.845025269492627,9.309890842887693,9.391360374971988,7.768359500508382,7.063887664250065,5.886573053541721
2025-02-07,26.06762187326886,18.651565435228733,15.83945869452344,9.30662015038639,9.388061061105283,7.799164861785712,7.0614060235086855,5.8861019001929025
2025-02-10,26.03062652898097,18.64901422259615,15.816979228211302,9.309358275460994,9.401845904782121,7.863043106594408,7.051384428586589,5.877748304787465
2025-02-13,26.026891272213508,18.646338188021875,15.81470957562967,9.314399973871211,9.40049678978854,7.869886729035998,7.050372592341406,5.876904879097789
2025-02-14,26.022742243975276,18.643365716862238,15.812188503254088,9.312915136204293,9.398998227158595,7.884573478888468,7.0492486703689465,5.87596802328809
2025-02-17,26.027306247805143,18.646635487270586,15.814961727083107,9.314548483679758,9.400646672334107,7.868417796466895,7.05048500425058,5.876998581109823
2025-02-18,26.026476309854278,18.64604089825321,15.814457432216638,9.314251468798226,9.40034691202231,7.87135561476495,7.050260184016734,5.876811180073649
2025-02-19,26.021497793441213,18.642474160307376,15.811432338271814,9.312469777213826,9.398548751532475,7.873038039996421,7.048911563649356,5.891627575587521
2025-02-20,26.018594538345376,18.640394193253425,15.809668234534477,9.311430771867164,9.38793687885957,7.892880038049675,7.048125106675214,5.890970238415105
2025-02-25,26.016106549556365,18.63861173372406,15.808156458897729,9.310540380369043,9.387039171580565,7.901687642223505,7.047451140361504,5.890406923287228
2025-02-26,25.97677670753942,18.6104348174931,15.784258482660457,9.235995184329196,9.372848317660056,8.101387230086136,7.036797158012355,5.881502102219281
2025-02-27,25.97594998890053,18.6098425348741,15.783756143943242,9.23570124603756,9.37255002397678,8.104311930749363,7.036573209851499,5.881314921666924
2025-02-28,3.2726179,2.339,1.9838000000000002,1.1625999999999999,1.184,1.0198,0.8844,0.7392
2025-03-03,25.99416390287901,18.578505412695446,15.757177869903902,9.2376236831829,9.406013727966629,8.13037970946347,7.02472432107219,5.871411372836457
2025-03-04,25.992099369493697,18.577029852842205,15.755926388229312,9.236890003786014,9.405266674534305,8.137676266448107,7.024166396688177,5.870945047978178
2025-03-05,25.998993937456028,18.564939097356152,15.745671732080005,9.230878225833777,9.422956689346398,8.14984158408093,7.019594757461214,5.867123976385493
2025-03-06,25.988680165235245,18.557574406491444,15.73942544146974,9.227216346622294,9.419218612820282,8.189452031800114,7.016810091962817,5.861622903598066
2025-03-07,25.977138450801114,18.549332886605548,15.732435476891016,9.223118489577706,9.415035486523346,8.230225596288687,7.0136938883770625,5.85901972493552
2025-03-10,25.84820130027094,18.547861956867315,15.73118792220324,9.262036240111597,9.4380783672781,8.296183488360233,7.01313771468724,5.863313010221331
2025-03-11,25.81570578952564,18.530228978887177,15.716232684188277,9.253231059145028,9.42910582756371,8.391286248156177,7.006470504030705,5.857738908503283
2025-03-12,25.794962336925565,18.517612620711738,15.705532243252648,9.24693097092403,9.422685994515225,8.456825054059118,7.001700129011312,5.853750650600366
2025-03-13,25.780959240435692,18.523478556586877,15.710507379460047,9.216598693525357,9.425670875609107,8.483262176064928,7.0039180998056585,5.855604978512329
2025-03-14,25.7281452965367,18.519665275617314,15.707273182458156,9.216284899879673,9.461735786388497,8.510019768376868,7.002476258980741,5.854399531762054
2025-03-17,25.724616723890716,18.5205451241759,15.708019417417765,9.2167227552547,9.462185302860282,8.510424069886387,7.002808938786305,5.854677667727944
2025-03-18,25.68813516457106,18.52964179033605,15.715734665954962,9.221249698140728,9.466832808658221,8.514604102716197,7.006248481989398,5.85755328763338
2025-03-19,25.680792601493902,18.534634079531045,15.719968827265365,9.22373410370848,9.456704707358849,8.516898122565184,7.00813611797232,5.859131440104854
2025-03-20,25.651411229061473,18.53287178796867,15.718474156892794,9.222857101836482,9.45580555440864,8.512918960664189,7.007469777374729,5.898191431793022
2025-03-21,25.642552916624638,18.528761077281974,15.714987697781948,9.220811412550756,9.453708195651265,8.536380049969669,7.005915475309182,5.896883174830569
2025-03-24,25.628827065437378,18.52113173632823,15.708516946784068,9.198010527968734,9.449815568248871,8.596212318494196,7.003030742885286,5.894455093853241
2025-03-25,25.60781569444349,18.508234847011792,15.697578576101751,9.191605642705813,9.44323534263526,8.66144243845195,6.998154296151017,5.8919331624989235
2025-03-26,25.609514023497766,18.511750398859366,15.700560257057381,9.193351544811902,9.43078314462626,8.663087638559839,6.999483562527244,5.891469430060244
2025-03-27,25.602700934688077,18.532853387823405,15.698323890163993,9.192042056061343,9.413613317743263,8.671349591108832,6.9984865654103405,5.890630257000744
2025-03-28,25.35626835915018,18.191074170477542,15.343304821170642,9.47761151722074,8.990350601940092,10.02365311434477,6.840215134511199,5.777522281184832
2025-03-31,3.2942179,2.352,1.9838000000000002,1.2309999999999999,1.1702000000000001,1.3406,0.8844,0.7464000000000001
2025-04-01,25.44321346301972,18.15397795217303,15.327656393224743,9.475671842247618,8.848287176893324,10.158686674973229,6.8332388921100735,5.759267605358264
2025-04-02,25.516652515386156,18.128205810131625,15.305896614802144,9.528572597681546,8.750855903069157,10.196729996029093,6.8235381420158365,5.749548420884443
2025-04-03,25.677300959754962,18.13268266410813,15.309676484958166,9.530925727857312,8.513779160301366,10.257899981755415,6.825223249973285,5.752511771291369
2025-04-07,25.884442567274252,18.044672221823763,15.235368042923895,9.507705230940509,8.510855361008298,10.292590105417181,6.792095723944899,5.7322707466672025
2025-04-08,25.990636421025844,17.992715752866925,15.19150047264956,9.457356126485637,8.501665402124983,10.370163292701902,6.772539075517326,5.723423456627826
2025-04-09,26.706647969514393,18.319443568087372,15.451578295226073,9.633285631381998,8.866859931084466,8.284251776793251,6.888484647796118,5.849448180116333
2025-04-10,27.078334376986774,18.474890853539094,15.614971470773739,9.72874881140487,8.77910488902669,7.4888448820930344,6.941033759927771,5.8940709562480285
2025-04-11,27.068808414958106,18.445937015556623,15.590499696750834,9.713501922040777,8.881319037141834,7.484944365870725,6.930155775938096,5.8848337717430015
2025-04-14,27.089994603096397,18.43582460087556,15.581952687299069,9.708176794921556,8.931272036889757,7.4808409765320025,6.926356532291565,5.845581768094102
2025-04-15,27.079814714274715,18.428896779459475,15.576097294992596,9.70452865242904,8.927915839972636,7.51560786248135,6.923753743310942,5.843385113079249
2025-04-16,27.072807220177047,18.437581763269257,15.567566065269276,9.70390803887563,8.930850375401262,7.527140407513591,6.919961513934533,5.8401846155594015
2025-04-17,27.095624744870083,18.431812996350814,15.562695271405358,9.70087187153042,8.928056083022755,7.524785309153575,6.917796390244721,5.838357333422275
2025-04-22,27.404726612594565,18.36115130091258,15.503032858723337,9.663681821164397,8.84707655196747,7.511521751009901,6.891275764100784,5.817533339526962
2025-04-23,27.436845544097032,18.356574178714492,15.499168216758767,9.66906292251758,8.844871126511812,7.487836997360538,6.889557886460319,5.816083127579461
2025-04-24,27.48823816500194,18.408128628753868,15.528200084697996,9.687174278813405,8.669443432892306,7.48937515142551,6.902462884452608,5.826977373962366
2025-04-25,27.636107630216973,18.37256739040348,15.498202357308049,9.668460376905283,8.593494592170407,7.518528807435529,6.889128550866124,5.823510294694159
2025-04-28,27.696453683834253,18.348555479902362,15.477947079968516,9.672938982324512,8.582263378880812,7.51025839917652,6.880124847971529,5.831458147941495
2025-04-29,27.649274956643232,18.358552810833682,15.486380341064487,9.678209346642332,8.586939481434632,7.522134078008001,6.883873529170402,5.834635456203227
2025-04-30,3.5824179,2.3586,1.9896,1.2404,1.1038,0.98,0.8844,0.749
2025-05-02,27.815029410790643,18.297596039862135,15.434960180153354,9.62280086824599,8.563082552700681,7.594906522099986,6.861016678391449,5.810607747755761
