date,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,CGS INTERNATIONAL SECURITIES HK LTD,FUTU SECURITIES INTERNATIONAL
2024-11-18,89.0247984837709,4.516706465855785,3.151816722107374,1.0914776924079548,1.0660038887850176,0.7852556419097131,0.36394110516326045
2024-11-25,89.02479879146115,4.516706135843482,3.15181673300078,1.0914776961803536,1.066003892469373,0.7852556446237378,0.3639411064211249
2024-11-27,89.02479879146115,4.516706135843482,3.1449042713403594,1.0914776961803536,1.066003892469373,0.7852556446237378,0.3708535680815451
2024-11-28,88.98789126826314,4.514833618985818,3.1436004702767715,1.0910251959900836,1.0655619531005165,0.7849300966717765,0.4121573967118967
2024-12-04,15.619630846078877,0.8834284491822504,0.5516602948993837,0.19150258043268922,0.1870331357879106,0.13777513069761557,0.07234407170873915
2024-12-05,15.626330292499432,0.9141405981436639,0.5518969085956001,0.19158471817907066,0.18711335653604652,0.1378342240984321,0.07237510094605171
2024-12-06,15.629269627702916,0.9262054144366754,0.5511512308313553,0.19162075554011782,0.18714855282753745,0.13786015091423298,0.07238871480663729
2024-12-09,15.632115198689359,0.9267988682007209,0.551190888237249,0.191655643316409,0.1871826263642264,0.13788525066969007,0.07240189438773778
2024-12-10,15.634012821732405,0.9335879674945177,0.5512577987299969,0.19107194591307247,0.18720534894914415,0.13790198891820224,0.07241068344164404
2024-12-16,15.646183607003659,0.9349584817912938,0.5511009026021135,0.1912281159277639,0.18735835865423714,0.13801470120326542,0.07246986731315831
2024-12-18,15.65380986415444,0.9354141989160916,0.550761764844917,0.19132132426681675,0.18744968079760033,0.1380819722789732,0.0725051905496545
2024-12-19,15.661424513399187,0.9358692223950477,0.5533402707753929,0.19141439073370087,0.1875408639397683,0.13814914096155284,0.07254046002074495
2025-01-06,15.678393715819194,0.9411442069731386,0.5539398166885949,0.19162178882444816,0.18774406505212524,0.13829882598765764,0.07261905783594876
2025-01-08,15.688134224428696,0.9417289112111472,0.5550148679822824,0.19174083760697297,0.18713716933224367,0.1383847468370529,0.07266417384533633
2025-01-09,15.691001383655056,0.9419010213357728,0.5648634881259152,0.19177588011131097,0.18717137047139573,0.1384100379964735,0.07267745393036659
2025-01-15,15.707364223721695,0.9428832515576614,0.5666722060567287,0.1919758672235529,0.18736655592356627,0.13855437431128087,0.07275324320130197
2025-01-20,15.722830188106704,0.943811644035235,0.5474520799801931,0.19216489269485226,0.18755104292212196,0.13869079930200265,0.07282487833067305
2025-01-21,15.728330103040546,0.9442151113061419,0.5446936991993034,0.19224704070108817,0.18763121856725387,0.13875008782492768,0.07285601002426881
2025-01-23,88.25759239334823,5.366884005370441,3.0564817859375792,1.0787706543458173,1.0528695354235111,0.7785790745469177,0.4088225510274968
2025-01-24,87.84607775339933,5.80812550765629,3.042230468090104,1.073740719749006,1.0479603687894161,0.7749488295011886,0.4069163528146646
2025-02-20,87.84573666676663,5.80812550765629,3.042230468090104,1.073740719749006,1.0479603687894161,0.7749488295011886,0.4072574394473676
2025-03-10,15.7711782575502,1.0428534666263414,0.5462348542127593,0.19279098400543346,0.1881621018758011,0.13914266698232045,0.07471569265776011
2025-03-13,87.83652732768364,5.80812550765629,3.042230468090104,1.073740719749006,1.0483014554221193,0.7749488295011886,0.41612569189764537
2025-03-27,87.83652732768364,5.80812550765629,3.042230468090104,1.0669189870949463,1.0483014554221193,0.7749488295011886,0.4229474245517051
2025-04-07,89.22922821395447,4.314656775728713,3.0904668590091453,1.0838356283160069,1.0649229044987523,0.7872361085466649,0.42965350994624313
2025-04-28,89.23046492951741,4.314716576797153,3.0905096928264695,1.0838506502591083,1.064937664311828,0.7872470196255416,0.42827346666248645
2025-05-02,89.22457443685296,4.314716576797153,3.0905096928264695,1.0838506502591083,1.064937664311828,0.7872470196255416,0.4341639593269382
