date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,BNP PARIBAS
2024-06-12,42.702109496126816,8.459092073865358,7.413205596627506,9.037999878034634,7.871195832193986,7.476031310667781,6.88607734160735,5.256816618008191,3.71350689850106,1.1839649543673187
2024-06-13,42.68009714099001,8.476391790228961,7.431268203783313,9.041129003885409,7.857746043657926,7.4606968934492635,6.9102949627217995,5.245808680185248,3.7114032922806057,1.1851639888174612
2024-06-14,42.63588510460489,8.470576412419797,7.4538142805610414,9.048430933714496,7.869506957955943,7.466741288760106,6.894148116070006,5.24647015470983,3.713130768066915,1.2012959831369814
2024-06-17,42.65909302886369,8.472673483083229,7.45678822442524,9.028476463334714,7.890660762934491,7.455368643527629,6.8771404556624285,5.250315962976132,3.7035756440074583,1.2059073311849888
2024-06-18,42.65924131074917,8.493076471853232,7.427176283629685,9.017506164863667,7.857428087108774,7.455848477026662,6.904919922004031,5.283722720963494,3.700694458406696,1.2003861033945902
2024-06-19,42.65331588773655,8.50118301611425,7.4389548277202895,9.059761104162964,7.814872057984733,7.435471726064183,6.8690095664878505,5.321552811683402,3.6998863804528006,1.2059926215929784
2024-06-20,42.63922692621512,8.486250357155122,7.438113477794081,9.069991975081406,7.80767037760321,7.4351483741835676,6.893146738863715,5.321662688470536,3.6971809551051655,1.2116081295280752
2024-06-21,42.634313535817896,8.48145122673505,7.444800858975281,9.088571190214468,7.796262493328177,7.442062856898686,6.865866882353262,5.333314289980672,3.690486989892768,1.2228696758037374
2024-06-24,42.6468368508084,8.493323808125307,7.46418089349294,9.064922232939526,7.807153612260819,7.439843080570389,6.859966378398038,5.338317423478789,3.689106575844916,1.1963491440808711
2024-06-25,42.666364808302944,8.487908011375058,7.4793476419645515,9.066853844985493,7.810341552294914,7.422093708256444,6.8581517084604195,5.324292217507513,3.687097708346227,1.1975487985064364
2024-06-26,42.647637436951165,8.484735508906839,7.4928978740468635,9.073165887190678,7.814194399807589,7.460029979988214,6.865061261243309,5.314377466324249,3.655206254939427,1.1926939306016653
2024-06-27,42.69140826922536,8.487441629982904,7.48834908571295,9.07131493374282,7.818514413516825,7.491197262971711,6.850363680356305,5.32055213474624,3.616153514902619,1.1647050748422694
2024-06-28,42.77641269108118,8.496328976245836,7.502065037321367,9.040831241075416,7.836914953189266,7.425950682176838,6.7916086416993915,5.33562636451422,3.618660381362456,1.1756010313340302
2024-07-02,42.79842413008408,8.475147358023847,7.512980987725748,8.994955196795443,7.852386414850322,7.420802289154362,6.807171448097911,5.335589610515805,3.622321901651605,1.1802206631008794
2024-07-03,42.767670164364304,8.457285202936431,7.518149320808891,9.036016928981697,7.815089761619961,7.392070714909421,6.845279210450331,5.358475871429951,3.619731663848818,1.19023116065019
2024-07-04,42.75936207825648,8.440418672469638,7.521951998250619,8.888026058518449,7.867368979480684,7.3875587648986425,6.809098672416508,5.370768422841667,3.6238010151565923,1.331645337710721
2024-07-05,42.77887843563058,8.428112190298334,7.52027833531677,8.852484889005583,7.941678792796624,7.413743123187257,6.763524616945617,5.369407846819774,3.623163290533588,1.3087284794658725
2024-07-08,42.862134400430776,8.435253334271845,7.514710288870324,8.878847021066276,7.967458464945235,7.375120170064797,6.749706155585191,5.3348463344716155,3.622461611913783,1.2594622183801534
2024-07-09,42.871231129395184,8.436052216453065,7.512922815827415,8.938153189991453,7.961012742349885,7.359848344738635,6.7799549425511305,5.343726246518029,3.6190621815431925,1.1780361906320092
2024-07-10,42.899565612844334,8.438110378552027,7.51779497739625,8.905947162508966,7.950545276402675,7.354722153298949,6.788937165817259,5.3561162556521325,3.6201439819550316,1.1681170355723758
2024-07-11,42.913823687608456,8.446190210105131,7.522457849501402,8.88244037217698,7.935373968048422,7.344229162985499,6.801176170099575,5.368782028477313,3.6221137065354716,1.1634128444617546
2024-07-12,42.94589357386213,8.451115490758177,7.522719373264784,8.861057469645576,7.941913526839938,7.340427689095766,6.785832050603842,5.365739549025047,3.6240226783178233,1.1612785985869207
2024-07-15,42.963857608396154,8.453972754035703,7.503201262866886,8.848677648172261,7.959243562744138,7.329990387155619,6.791119658252219,5.359694857319334,3.6224036156575004,1.1678386454001828
2024-07-16,42.94550193929803,8.45273574476366,7.496004022963438,8.890635139109637,8.021584241156,7.318615429227897,6.781565336187516,5.348206764053117,3.5760242821515886,1.169127101089114
2024-07-17,42.98190205577568,8.459241273100083,7.496732358721428,8.923509378590385,8.009989571292595,7.291262664995359,6.752121119182646,5.3431821867125295,3.5736212879245803,1.1684381037047153
2024-07-18,42.921501358516714,8.486731173381424,7.528458797063239,8.932898922931791,8.011072703937987,7.290136775665807,6.744251396886582,5.3416001510867614,3.576107119435478,1.1672416010942166
2024-07-19,42.85122531999562,8.54158913387278,7.544457208334222,8.95825823657694,8.041662060377913,7.29120716896351,6.676494540877374,5.345390762811222,3.583626772666966,1.1660887955234498
2024-07-22,46.19782488164639,8.071654702410894,7.115345224952992,8.43412033505238,7.57486630798078,6.852940110916235,6.25585664141134,5.031799444093847,3.366095702367316,1.0994966491678209
2024-07-23,46.174118448462394,8.09491777825078,7.135787165380261,8.396170311246845,7.584960741393333,6.869519389124225,6.239595571996144,5.0389573368937475,3.3668137047776407,1.099159552474629
2024-07-24,46.19077477145822,8.128274185138553,7.149341799325505,8.38827351605573,7.5756454160735895,6.835112398127777,6.249854432832969,5.021974268801336,3.363158234716822,1.0975909774694992
2024-07-25,46.1813873538292,8.145482832848707,7.162105897722815,8.425620949466573,7.5808810428187945,6.81726844156052,6.237658754712417,5.033975763435882,3.3660336018145136,1.0495853617905797
2024-07-26,46.14945147679167,8.150449301162034,7.145431941323062,8.432030444856006,7.583672624349165,6.822449781558112,6.262013159088384,5.036324511585696,3.360880708739717,1.057296050546158
2024-07-29,46.12686689151448,8.15346254389314,7.17882198892975,8.395251362243453,7.592537605864521,6.850076970570875,6.260683062346539,5.019429920881898,3.3645426880270994,1.0583269657282466
2024-07-30,46.11737304496329,8.171035802714352,7.187692766089106,8.331441212810033,7.597689275553073,6.882951288627622,6.259747088052819,5.014656575098911,3.364415347513637,1.0729975985771654
2024-07-31,46.084133584664414,8.196075282222344,7.194530636668091,8.382768973387451,7.610908412229729,6.824897088646699,6.248883358551996,5.019031308768105,3.3637830600763934,1.0749882947847793
2024-08-01,46.06714040325626,8.205137384256252,7.196116421575459,8.350854843686555,7.623184510545797,6.845203030066297,6.250991308933497,5.0241715236118845,3.362560876029629,1.0746396980383681
2024-08-02,45.98362294717678,8.26598602213342,7.233101069981974,8.359244639652944,7.632327191524276,6.833313923090628,6.23554701396944,5.022761324145007,3.3602446792899623,1.0738511890355689
2024-08-05,45.995683954679336,8.275250687634799,7.2425172511387155,8.383464257501387,7.63490521893741,6.821196344689945,6.193391751499768,5.018051910073988,3.3561594528006804,1.0793791710439746
2024-08-06,46.021924892087036,8.279464247998366,7.242877113953047,8.368238611833643,7.6361696957699605,6.805306984355955,6.21346563838091,5.039351846339981,3.320574174781114,1.0726267944999888
2024-08-07,46.01875170060394,8.303974538415261,7.257531664954546,8.378362893717194,7.646812021405141,6.778224400176086,6.2083960104328995,5.016021754472177,3.32111201804362,1.0708129977791307
2024-08-08,46.01570104186329,8.326115278244336,7.276269609924993,8.387477849711175,7.6343282006649735,6.739418536727268,6.164312199844909,5.067553245269461,3.3228267022767732,1.0659973354728245
2024-08-09,46.023473001708794,8.367149606739085,7.280440727161268,8.329137015711806,7.6394051335848046,6.758791821116534,6.192592598283441,5.034952812739054,3.3206944789944335,1.053362803960782
2024-08-12,50.51050261366831,7.68811500901398,6.666165658976652,7.6209248533589315,6.975140955598867,6.181035661189265,5.672054449088567,4.681280089027172,3.037943632428645,0.966837077649612
2024-08-13,50.547566800253506,7.708162158179648,6.6900172185912625,7.635464272212604,6.973896049791377,6.162300419621889,5.670020946968962,4.608744379659338,3.03664872799589,0.9671790267255265
2024-08-14,50.545448211221775,7.717479219131182,6.696360469798549,7.616399117506085,6.972918154022512,6.17494700650506,5.669308560935977,4.604543381904938,3.0354893772864604,0.9671065016874647
2024-08-15,50.51483812778829,7.725605996377451,6.705565440433564,7.627596977429429,6.96847798644301,6.190107234720351,5.669387246079603,4.6063714478456035,3.031599905499346,0.9604496373833588
2024-08-16,50.54625702792093,7.711514984727495,6.714967632744032,7.64059094277892,6.961961244726439,6.174924745997114,5.664061701600241,4.594284123042679,3.0305915200617437,0.9608460764004054
2024-08-19,50.57417662716587,7.7330505116368045,6.724222593077196,7.665263817592019,6.936146430214854,6.17198964534589,5.610236417095393,4.59682074562241,3.029638295125524,0.9584549171240387
2024-08-20,50.59370552759741,7.730890231980268,6.722107509138588,7.654700192524136,6.91628592449271,6.203871871408637,5.594623374961026,4.592882627449376,3.027095493861062,0.9638372465867848
2024-08-21,50.44016013227333,7.706681744241761,6.695435362256136,7.62924141219905,6.881746814351415,6.207773478494185,5.563898569876751,4.5733846221826,3.3451510055536016,0.956526858571172
2024-08-22,50.42707973359254,7.707385809640995,6.698392892075302,7.601131669957108,6.882903968394438,6.255746883723636,5.555102328964921,4.567853473504868,3.344872940180078,0.9595302999661154
2024-08-23,50.40752394650473,7.709760890575665,6.692987341348096,7.567784575643616,6.873004521878426,6.3168380078717705,5.558181939587557,4.575037756581461,3.3439812147077577,0.9548998053009267
2024-08-26,50.40532364233332,7.7028561037191166,6.676591396139164,7.584525497656079,6.885989207337275,6.326946376313796,5.557130441680847,4.564357631200968,3.3406826580565485,0.9555970455628812
2024-08-27,50.3844321366103,7.697126930946349,6.674261125027865,7.587558950975193,6.8607859782373115,6.3597169049447215,5.54867158534783,4.574773397984661,3.3378181174839554,0.9748548724418172
2024-08-28,50.30345955326816,7.6761059733944785,6.6593211069238825,7.694466582242768,6.849176983547685,6.38038448754384,5.540686053683194,4.5997484245201345,3.328314359576929,0.968336475298931
2024-08-29,50.293924592562725,7.67568129781619,6.665291495408433,7.6909500741340135,6.858505437122673,6.4330319776316935,5.536085439475976,4.573993604961905,3.3271232247951983,0.945412856091199
2024-08-30,50.284442383807395,7.654756794248771,6.657869965400565,7.659584795470082,6.85781299110723,6.518643319872741,5.528438350565016,4.562938700530047,3.3271092189555853,0.9484034800425645
2024-09-02,50.454984480890744,7.614957112045907,6.628635089807827,7.661881108369695,6.845518976237799,6.478110890737039,5.505729403272857,4.553597299046756,3.3115773589765216,0.9450082806148525
2024-09-03,50.359946355018515,7.637220931030308,6.630867093865701,7.712572279807375,6.806682357114243,6.520820056803382,5.502370574566387,4.567321397337643,3.3043449586071563,0.9578539958492843
2024-09-04,50.369655492256,7.629327059867842,6.627581177631072,7.700245657671544,6.804297683340878,6.547213894290792,5.502294085808847,4.565327764089249,3.302666568369604,0.951390616674173
2024-09-05,50.27418219510837,7.629935997210765,6.636916616906284,7.686855951308734,6.808704023422204,6.584376269157908,5.495620836237639,4.561915090300882,3.3017857596808073,1.0197072606664117
2024-09-09,50.28454995357677,7.621880638866097,6.636074566643055,7.615516130269532,6.810245102962338,6.658733437420899,5.494767491719674,4.565555099319562,3.303025531426819,1.009652047795252
2024-09-10,50.354449458523256,7.623506145120109,6.633304466676812,7.611951168465897,6.830376837940342,6.651904665889862,5.495595419094487,4.562953617075992,3.3012508449721727,0.9347073762410653
2024-09-11,50.3648508795387,7.594524627858583,6.612765926862075,7.575185953844121,6.843265287222044,6.702343010405816,5.479578640287238,4.562533689469933,3.3017098475973583,0.9632421369141279
2024-09-12,50.367835809310634,7.587091568164069,6.603814103774737,7.590106286475784,6.8327933641701355,6.727621407474022,5.466989598916083,4.560892925570635,3.3013063001590695,0.9615486359848284
2024-09-13,50.400578627804336,7.563452384777271,6.594257825066106,7.6335290577687775,6.83033961134011,6.792523042199876,5.463396029464144,4.4840739603810515,3.301193782640081,0.9366556785582452
2024-09-16,50.39132408663012,7.570662679130347,6.59380543080673,7.61342923105038,6.817988977814242,6.8340640032590425,5.462069135151853,4.484714698431748,3.2991141283656162,0.9328276293599221
2024-09-17,50.40810081370451,7.571045280084879,6.589309032446297,7.597135262950173,6.8167482965688615,6.8532155152160685,5.4626436432726075,4.4739221219273855,3.298565579044107,0.9293144547851101
2024-09-19,50.27497162462412,7.56933316185249,6.58781892431513,7.57956739609172,6.814781814024459,6.88452705568375,5.469867164363281,4.474577103452713,3.29530772902897,1.049248026563365
2024-09-20,50.25788638724066,7.568508956802283,6.587101593803819,7.560072112196082,6.810386744918589,6.921791054484181,5.469101557888694,4.481735820299987,3.2919249024381934,1.051490869927512
2024-09-23,50.18419423786239,7.568706936173703,6.5803224579310555,7.552811594378142,6.799244045162581,6.95172923262667,5.451513671011898,4.485329819189908,3.282774459071659,1.1433735465919932
2024-09-24,50.27491431063103,7.544243454695899,6.561805465733664,7.10756183653629,7.765248438650748,6.503964174994614,5.450801804515097,4.460926049801277,3.2732254768327946,1.05730898760858
2024-09-25,50.82078569223405,7.598373820667627,6.628629534438524,7.648757638829052,6.840843974454171,6.082040502287722,5.479750285206538,4.504278228261613,3.303939251591815,1.0926010720288861
2024-09-26,50.834802590565445,7.5742139328017,6.605724801743601,7.672077614408311,6.815720464290501,6.155699935818803,5.450573615867438,4.510827357520586,3.27710094579837,1.1032587411852497
2024-09-27,50.95859754998152,7.51535434432859,6.5804887350723,7.6059932146134015,6.856449079352646,6.194225505839994,5.440042635413855,4.500882991741174,3.2682514637190194,1.0797144799375002
2024-09-30,50.94771388493382,7.53642630452844,6.551403988499802,7.614641310808974,6.851071480285964,6.205128640019381,5.4377004160372895,4.522465092146592,3.2482335143668233,1.085215368372914
2024-10-02,51.03393772100825,7.462565236750739,6.533075939521359,7.594458858165471,6.8688868000154555,6.199608140987648,5.431621688421868,4.5472167875199805,3.233626160785973,1.0950026668232649
2024-10-03,51.06819581822506,7.434031556216328,6.525981442919428,7.53162053568934,6.87670847885284,6.210505016438869,5.4173881162274355,4.562708638252923,3.2240934839797166,1.1487669131980616
2024-10-04,50.97202793833265,7.42408582172643,6.517250557366083,7.646024694981598,6.8894836050911,6.150892488272954,5.4449469377676705,4.552983775072137,3.213024156805816,1.1892800245835602
2024-10-07,51.03892827887372,7.419919873175108,6.513593469992631,7.698010717955761,6.903006843723255,6.145516253453449,5.429950532227226,4.511010398047775,3.2085456543587596,1.1315179781923177
2024-10-08,51.18726546129305,7.420673158114245,6.514254742882969,7.610856217912319,6.817302255925369,6.209077684631164,5.432845155451367,4.509044937783288,3.1571906607171094,1.1414897252891145
2024-10-09,51.22199438891945,7.421182203651397,6.514701609660965,7.609648807612122,6.861573484399686,6.181263060128995,5.39942538258849,4.486399307816758,3.1586662612322596,1.1451454939898777
2024-10-10,51.2044112490179,7.432394077872477,6.496724533150465,7.632288106885491,6.881119709248025,6.188837877594483,5.389605528392808,4.484446116860729,3.158016957585624,1.1321558433919954
2024-10-14,51.210871770243884,7.4010110379558345,6.508433808068164,7.643017472248456,6.871890094915342,6.205801185020589,5.385232435478407,4.467891110875353,3.1514296781852,1.1544214070087697
2024-10-15,51.20641418793367,7.384068729544959,6.540223940252851,7.640897997139446,6.871240483206983,6.222721330212924,5.368958531949456,4.4767616750463475,3.1462071149650708,1.1425060097482973
