date,SOLITON SECURITIES LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,SEAZEN RESOURCES SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2025-02-20,76.85881756294447,0.0,6.394566534070802,4.178531932025816,3.5113115825024264,3.2511240288427863,1.5591726949134923,1.5738173977461176,1.4957123159721166,1.1769459509819755
2025-02-21,76.85919275629043,0.0,6.394597749732061,4.17855232991153,3.5113287232909935,3.251139899502018,1.5591803061575744,1.5738250804796554,1.4952314582844868,1.176951696351256
2025-02-26,76.85928533581199,0.0,6.394605452243356,4.17404347211791,3.5113329528063133,3.251143815611017,1.5591821842434819,1.5738269762056938,1.4996266969304872,1.176953114029754
2025-02-27,69.73424007259479,9.265817509630029,5.806238820800365,3.7826702890659134,3.190695697491682,2.9497547675311777,1.4146421512754626,1.4279293349129907,1.3601646983615985,1.0678466583359862
2025-03-04,69.73269582070327,9.265612319809351,5.806110242712007,3.7825865225296638,3.190625040123638,2.949689445755612,1.4146108242857995,1.4278977136810949,1.3623490593309704,1.0678230110685856
2025-03-05,69.7445303969321,9.267184818821686,5.80709561769933,3.7826470782641146,3.1969251613219627,2.950190047721251,1.4148509027660172,1.4113071309369227,1.3572646105432302,1.0680042349933838
2025-03-07,69.74507052011603,9.267256586763086,5.80714058964131,3.7832308660938776,3.1969499192977793,2.950212894904144,1.4148618598083837,1.4099891358077914,1.3572751216195642,1.0680125059480317
2025-03-10,69.74552955029873,9.267317579611072,5.8071788095869765,3.7923431234289775,3.1969709601612344,2.950232311857257,1.4148711717825941,1.400252903570689,1.3572840545841796,1.0680195351182953
2025-03-11,69.74274904608583,9.266948124884175,5.8069472981876205,3.7921919363048797,3.19684350839077,2.9501146966720975,1.4148147659415433,1.4001970805075825,1.3612165860170202,1.0679769570084725
2025-03-12,69.74639294196466,9.2674323012974,5.807250697632263,3.787165302853955,3.197010536003601,2.950268833280308,1.414888686711307,1.4002702375373954,1.361287706406965,1.0680327563121357
2025-03-13,69.76246281738317,9.269567558423244,5.80858871371164,3.7880378823815697,3.186670006939603,2.9509485881837816,1.4152146832821317,1.3983774390852874,1.352739645604367,1.0673926650052146
2025-03-14,69.76679058760931,9.270142603467074,5.808949054162305,3.7882728763439504,3.1802210016530768,2.9511316526417013,1.415302477257897,1.3984641885491307,1.3532666767519155,1.0674588815636425
2025-03-18,69.7667593639155,9.27013845467233,5.808946454403236,3.7869865973175267,3.18021957836492,2.9511303318810596,1.4153018438480638,1.3984635626751687,1.3545954090931531,1.06745840382905
2025-03-19,69.77232442399477,9.270877902482631,5.806750926503942,3.787288672519609,3.1804732537997578,2.951365733636114,1.415414737722785,1.398575113416753,1.3493856845228178,1.0675435514008105
2025-03-24,69.76768681227917,9.270261687782469,5.806364964643726,3.787036939838162,3.180261854793852,2.9511695628991297,1.4153206582432163,1.3984821532296778,1.3559427721428434,1.0674725941477483
2025-03-27,69.76768681227917,9.270261687782469,5.806364964643726,3.786593821285174,3.180261854793852,2.9511695628991297,1.4153206582432163,1.3989252717826657,1.3559427721428434,1.0674725941477483
2025-04-01,69.76923261434914,9.27046708358045,5.80427797104157,3.78667771864274,3.1803323180065908,2.951234950247164,1.4153520166800964,1.398956266956501,1.3559728149784267,1.06749624551733
2025-04-03,69.76428628882422,9.269809849062522,5.803866473778291,3.7864092601840107,3.1801068467159834,2.9510257209319284,1.4152516745730597,1.3988570872345492,1.3629662338718636,1.0674205648235757
2025-04-07,69.76923261434914,9.27046708358045,5.80427797104157,3.78667771864274,3.1803323180065908,2.951234950247164,1.4153520166800964,1.398956266956501,1.3559728149784267,1.06749624551733
2025-04-08,69.77912736988027,9.271781832245646,5.769645843373184,3.787214749779491,3.180783356517626,2.9516534978970865,1.4155527435860802,1.4031433895408671,1.3734495780755362,1.0676476391042165
2025-04-09,69.78283862681226,9.272274959143243,5.7699527064558636,3.7834272426427797,3.1809525289439087,2.951810483874381,1.415628030855071,1.3987858689350672,1.3766251295666407,1.0677044227707786
2025-04-10,69.86791776008171,9.268862270682316,5.751436146697387,3.77542097652877,3.1465528953125315,2.9507240612195806,1.415107004735036,1.398714093283816,1.3579533404861883,1.067311450972668
2025-04-11,69.8694655492194,9.269067604472149,5.751563558686743,3.772403183377652,3.1466226011310057,2.9507894288274423,1.4151383537049327,1.3983020176245358,1.3593126077541433,1.0673350952019984
2025-04-14,69.86915598590576,9.269026536986381,5.751538075837263,3.772386469386488,3.147494778745788,2.950776355074176,1.4151320837998376,1.3982958223144295,1.3588635256775523,1.067330366272326
2025-04-15,70.03537515457705,9.291077610362462,5.769662157223499,3.779617744180449,3.1549826889421824,2.9591286115458564,1.4184986920722595,1.153029815057171,1.3687579740033513,1.0698695520357149
2025-04-16,70.03848565865663,9.291490258038682,5.769918407120614,3.772235343843854,3.155122812222786,2.9592600362951043,1.4185616923197606,1.1530810249483965,1.371927698051265,1.0699170685029127
2025-04-17,70.0356861925522,9.291118873480714,5.77190835882179,3.771196335044981,3.1549967007101642,2.959141753495471,1.418504991845195,1.1530349358416054,1.374537554715366,1.0698743034925093
2025-04-22,69.86665644003749,9.268694940638087,5.757977971408336,3.7620946267895,3.147382178164621,2.951999923016733,1.4150814579191724,1.3942584057832297,1.3685618733601514,1.067292182882682
2025-04-24,69.8635611792357,9.268284315175308,5.7577228791451525,3.761927956955501,3.1472427415695314,2.951869142325139,1.4150187664094993,1.3986268771304915,1.3685012427798822,1.0672448992737897
2025-04-25,69.87164085059437,9.269356185690656,5.758388755717324,3.758330371688998,3.147606717963071,2.95221052390033,1.415182412327428,1.3912563477483169,1.3686595089791562,1.0673683253903488
2025-04-29,69.86978339620585,9.269109770891802,5.758235675807723,3.75823046095043,3.1475230425857585,2.9521320428982136,1.4151447913877975,1.3912193628546285,1.3712815057436547,1.0673399506741403
2025-05-02,69.87288965721778,9.269521855671476,5.758491674640235,3.7548379242624415,3.1476629747228877,2.952263288369735,1.4152077056960728,1.3957120453796585,1.3660254717160278,1.0673874023236818
