date,GRANSING SECURITIES CO LTD,TIGER FAITH SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,PLUTUS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,EDDID SECURITIES AND FUTURES LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD
2025-01-17,49.98104414512153,12.361055293098174,7.873582658738158,7.464900153670049,4.6038456128303835,4.382856903062761,4.122906029286956,3.244717092751183,3.6341502561708627,2.3309418552699412
2025-01-20,49.96927894474072,12.358145584128925,7.870552304286997,7.463142966567762,4.602761898652665,4.406541499303733,4.121935525040488,3.243953308251916,3.6332948017339035,2.330393167292883
2025-01-22,49.97516085248744,12.35960026736193,7.871478750766657,7.464021456699239,4.603303691959267,4.405883090625823,4.111826776958153,3.24433515554883,3.633722478604408,2.33066747898825
2025-01-23,49.96045867871499,12.355964201208485,7.867986284898565,7.461825619034572,4.5925353798148905,4.404586925536716,4.111793878680704,3.243380705809814,3.6714865055019494,2.3299818207993144
2025-01-24,49.96104659957522,12.35610960277793,7.866902100842005,7.461913427734748,4.592589423501088,4.404638757497485,4.111842265133874,3.243418873016942,3.6715297105397275,2.3300092393809813
2025-01-27,49.94929081077829,12.353202221433296,7.888580934930298,7.46015764629605,4.591508791389307,4.4036023500063655,4.110874752390944,3.242655699507852,3.670665802940179,2.3294609903274215
2025-02-03,49.94870316655837,12.353056888281111,7.900252943310511,7.460069878913384,4.597337181174867,4.40355054243461,4.110826388705537,3.2426175502599235,3.654151875714393,2.3294335846472953
2025-02-04,49.97398436016276,12.359309303318941,7.893657908476367,7.507397593958877,4.583185012793615,4.361050440438818,4.1129070552938245,3.2442587788980277,3.6336369351757685,2.330612611483
2025-02-05,49.97280792322966,12.359018352975113,7.894649133342435,7.495450368737669,4.5830771200932565,4.362124826372566,4.112810233400909,3.244182405843189,3.6453218894441837,2.3305577465610217
2025-02-06,49.984574785651404,12.361928472991798,7.908281314514919,7.430107675528689,4.584156275741729,4.389053138889193,4.113778657513829,3.250832930846602,3.6461802362719613,2.3311065120498813
2025-02-07,49.986928823132146,12.362510661458629,7.908653757227545,7.4304575985205155,4.584372167859187,4.388082460602286,4.110440251162983,3.250986029729521,3.6463519541464167,2.33121629616077
2025-02-10,49.989871681806584,12.363238474160758,7.905587006103547,7.430895048612242,4.584642061603785,4.388340798268499,4.1083273407539,3.2511774236131483,3.646566624235797,2.331353540841743
2025-02-11,50.07182209414621,12.38350602950196,7.939775821130884,7.443076814493987,4.480116605168486,4.349538902747631,4.099730327573526,3.2565072098576557,3.652544587939768,2.3233816074398916
2025-02-12,50.060604389260874,12.380731724308442,7.9356388203705786,7.441409324962911,4.4791129143933786,4.3379524098303115,4.116498615212798,3.25577764709542,3.6694130596236065,2.322861094941679
2025-02-13,50.07536557181186,12.384382384210111,7.887261777883205,7.443603545404763,4.496946163455037,4.343949385534007,4.117712431711248,3.2567376660320773,3.6704950456820824,2.3235460282756115
2025-02-14,50.08422646055335,12.386573813732104,7.888657437171777,7.444920698901268,4.497741902820609,4.344718051958393,4.118441065268092,3.2573139491962526,3.653449438202698,2.3239571821954517
2025-02-17,50.039363568598084,12.375478553567927,7.862733308679966,7.438251919196875,4.4913558213410765,4.451616273918361,4.114751976115826,3.25439621373153,3.650176864799988,2.3218755000503637
2025-02-18,50.02580247845424,12.372124694360505,7.885346690935859,7.436236090105633,4.490138625980912,4.453944741080994,4.112458545988456,3.253514244872,3.6491876360413795,2.3212462521800186
2025-02-19,50.03995334799759,12.375624414781768,7.852218303214249,7.438339588732165,4.524410422954549,4.443418325766644,4.0994782721975405,3.2544345710508042,3.650219886912298,2.3219028663923886
2025-02-20,49.99163756334061,12.36367520291776,7.789294474504699,7.072022216068959,5.059333642321594,4.4202881231340285,4.086100101886339,3.2512922707608416,3.646695438422505,2.3196609666426653
2025-02-21,49.8659835249302,12.332599091100601,7.889518465070905,7.078911878291745,5.164070326080192,4.409177723861638,4.06525888536809,3.243120143905505,3.637529465251292,2.3138304961398273
2025-02-24,49.86715493755813,12.332888798859061,7.888529238621311,7.079078170545102,5.164191636375584,4.408106739973295,4.065354383245751,3.243196328743783,3.6376149152444297,2.313884850833557
2025-02-25,49.83613108657586,12.3252161392747,7.955225184879944,7.074674063943677,5.1609788380522925,4.405364324714473,4.053434563628035,3.2411786391495974,3.6353518460317846,2.3124453137496337
2025-02-27,49.83905621581414,12.325939567223678,7.95803991443976,7.075089311586391,5.1612817614487945,4.422057483444285,4.053672479768373,3.2413688799688005,3.6109133436933365,2.3125810426124422
2025-02-28,49.857785177248054,12.330571517832688,7.950461395776681,7.077748051235963,5.163221313567141,4.396709419999298,4.0551958046726515,3.2425869502405003,3.6122702846526993,2.313450084774323
2025-03-03,49.863640864770176,12.332019716414331,7.939650379348547,7.078579317221825,5.16030428838187,4.397225803877915,4.055672078526149,3.242967784966239,3.612694537875284,2.3172452286176646
2025-03-04,49.866569224364774,12.332743943278453,7.933069371738711,7.078995023441833,5.16178188643103,4.39748404130601,4.0559102574083505,3.2431582358772304,3.6129067018594787,2.317381314294132
2025-03-05,49.697290986574785,12.290878918386923,7.903798466631617,7.058476178845062,5.144259579298573,4.382556237753441,4.042141968318333,3.232148934062757,3.600642243138874,2.64780648698964
2025-03-06,49.69496414929016,12.290303456932982,7.9069399244512475,7.058145699552941,5.144018724017465,4.382351045577902,4.043123219499349,3.2319976041914513,3.600473660335796,2.6476825161507054
2025-03-07,49.66124947699006,12.281965317231853,7.9740976813804085,7.053357225038864,5.140528855203698,4.379377916772299,4.035701389901355,3.2298049123973147,3.598030982457636,2.6458862426265193
2025-03-10,49.536092787570325,12.251012207214256,8.210689169630802,7.035581296143044,5.127573652099475,4.368340972523946,4.020863529793513,3.2216651314903824,3.5889631951800998,2.6392180583541567
2025-03-11,49.55459469826204,12.25558800479912,8.171736733003254,7.038209111327495,5.129488819494352,4.369972563753621,4.027034132365846,3.2228684351259167,3.5903036859773425,2.6402038158910104
2025-03-12,49.554016304349844,12.25544495938556,8.172808538932955,7.038126962389993,5.129428948858259,4.369921558079117,4.0269871294180755,3.222830818281423,3.5902617804828556,2.640172999821918
2025-03-13,49.47778664491751,12.236592231289661,8.357187054881575,6.999330756297686,5.107553597340305,4.362033854856195,4.020792356919141,3.217873091057524,3.584738828899714,2.636111583540687
2025-03-14,49.48182323754297,12.23759054065859,8.440618288854358,6.999901789256715,5.107970291670896,4.271481911306237,4.021120388989228,3.218135617812859,3.585031286006269,2.636326647901879
2025-03-17,49.48182323754297,12.23759054065859,8.452273136988318,6.999901789256715,5.107970291670896,4.259827063172277,4.021120388989228,3.218135617812859,3.585031286006269,2.636326647901879
2025-03-18,49.49162913370772,12.240015684565927,8.462108148633304,7.025769002940842,5.107816830958336,4.260671240268596,4.01842011384385,3.2187733611627927,3.539113106508777,2.6356833774098627
2025-03-19,49.49797619661725,12.241585407586232,8.692868832771756,6.784170046356598,5.108471883849581,4.2612176508206865,4.018935456856516,3.219186153333356,3.5395669807077907,2.6360213911002353
2025-03-20,49.494513960503795,12.240729145121769,8.698089711110143,6.783695513853674,5.103451426533293,4.267914293697373,4.01865434428292,3.218960980843238,3.5381536148042443,2.635837009249554
2025-03-21,49.48009318862766,12.23716267384093,8.67108110150659,6.781719009436225,5.101964479740327,4.266670789852373,4.017483465070041,3.218023101101254,3.537122734772116,2.6886794560524785
2025-03-24,49.4829766706996,12.237875801826496,8.657600270178731,6.78561075411751,5.102261799776748,4.266919432648628,4.017717586325667,3.218210633325248,3.537328862718421,2.6934981883829554
2025-03-25,49.496822064094005,12.241299973454565,8.656525162345345,6.787509375757379,5.103689418456386,4.272776673950613,3.9896957959778114,3.2191110923364548,3.5383186113747245,2.6942518322527147
2025-03-26,49.44033542626484,12.227329988123723,8.760767931194852,6.779763351510125,5.097864998953259,4.267900506583871,3.9851426854531775,3.215437386534308,3.534280620376714,2.691177105005136
2025-03-27,49.39202082327392,12.2153810685033,8.861563386500016,6.773137960078687,5.092883209865419,4.252096087844123,3.9812482825319644,3.2122951630960337,3.53082681361024,2.688547204696298
2025-03-28,49.43830356304041,12.226827478140292,8.668415566451024,6.779484721688836,5.112793467454342,4.289849842925615,4.020529048280715,3.2153052408091667,3.534135371062456,2.714355700147145
2025-03-31,49.38137596409748,12.21274843657018,8.77358276343677,6.771678228353483,5.1069061486141605,4.284910133554884,4.015899458494992,3.211602856341332,3.5300658576181423,2.7112301529185796
2025-04-01,49.3888438267908,12.21459535004012,8.7795627568291,6.772702297898436,5.103025278287714,4.285558133330221,4.0165067762369695,3.2120885416566636,3.518966755606797,2.708150283323181
2025-04-02,49.44175793929492,12.227681796744786,8.579351583525726,6.7799584210141095,5.1667196026302475,4.299465914306955,4.020809972565612,3.215529902119818,3.5227368985859977,2.7459879692118294
2025-04-03,49.476328270641474,12.236231553649318,8.417539204078889,6.777706925335661,5.2320960768018425,4.319952488554138,4.049259194593689,3.217778243174105,3.525200042837066,2.7479080003338185
2025-04-07,49.46364687063659,12.233095254891749,8.441012930998,6.7759697145190865,5.230755025322618,4.318845230852843,4.048221318959724,3.216953486478226,3.524296490099766,2.7472036772414046
2025-04-08,49.4321515357462,12.225305990327282,8.43913117018412,6.771655203785093,5.227424409978323,4.3762760192235275,4.0456436665984965,3.2149051331158383,3.522052440070479,2.745454430970641
2025-04-09,49.42812304288802,12.22430968415122,8.45590671938031,6.771103345049857,5.22699839894607,4.3922184524469134,4.008058926220735,3.2146431331428222,3.5206011890355513,2.758037108738499
2025-04-10,49.53827934018709,12.2515529741842,8.395408296234542,6.786193533129077,5.254982774269846,4.211816245262407,4.018158164347158,3.2218073377066414,3.5284472565650495,2.7933540781139974
2025-04-11,49.67216278961412,12.284664341693713,8.14432542666441,6.804534077265774,5.268015060128026,4.287547451797458,4.061776848608925,3.2305146784844543,3.31568940422476,2.9307699215183574
2025-04-14,49.69483792459824,12.290272239690067,8.157407294172165,6.807640318670232,5.270419887014521,4.289504699313175,4.020322454418213,3.2319893949511616,3.317203002598253,2.920402784573973
2025-04-15,49.73948563642954,12.301314282610472,8.153020678341777,6.813756558825,5.2985861053297505,4.232803633390229,4.0180766946433195,3.2348931358058266,3.2850366903275967,2.923026584296488
2025-04-16,49.730163786919924,12.299008850637346,8.13860801652138,6.812479569076839,5.321019762456217,4.243723690743597,4.013809650425728,3.2342868732639882,3.2844210302082977,2.922478769746684
2025-04-17,49.685385343024784,12.287934475733941,8.133620342969968,6.806345420082724,5.316228565992055,4.239902522086146,4.010195502863144,3.3167363362124176,3.283804203705661,2.9198472873291603
2025-04-22,49.72728561461028,12.298297035834931,8.042093144668742,6.812085291468187,5.320711804255938,4.2434780819000615,4.013577348037955,3.3195333790914314,3.300628671141223,2.9223096289912527
2025-04-23,49.694690411208626,12.290235757435712,8.036821719563077,6.807620110975819,5.317224188124115,4.299221502288564,4.01094653140659,3.3173574938736334,3.3054881694284237,2.920394115695438
2025-04-24,49.66678565669275,12.283334496779581,8.095480286942063,6.803797469835242,5.314238439859105,4.296807386823954,4.004014923694569,3.3154947184796844,3.3036320589433843,2.916414561949666
2025-04-25,49.670272037069765,12.28419673047938,8.096048552499049,6.8042750651874355,5.314611475004636,4.29359923248526,4.0007862166689145,3.3157274509904306,3.303863958749883,2.916619280865247
2025-04-28,49.66039523030759,12.281754049327061,8.092099292193858,6.802922052465352,5.313554678083623,4.303272678998097,3.999990670545686,3.3150681270534688,3.3032069938380593,2.927736227187203
2025-04-29,49.71214681133204,12.294552984713267,8.046670296424622,6.8100114437230825,5.3190919851101865,4.307757161324197,4.004159099740093,3.3185227918015667,3.2563001762369135,2.930787249594029
