date,FUTU SECURITIES INTERNATIONAL,ARISTO SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,RUISEN PORT SECURITIES LTD,FULBRIGHT SECURITIES LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,KGI ASIA LTD
2024-12-03,26.280890233776795,29.012151270067466,14.175158875782984,6.733720676143958,8.941377227959837,0.0,4.635935877906727,4.572885098343921,5.647880740018317
2024-12-04,26.24805060299456,29.079268436991523,14.19142751318514,6.749298571434578,8.96206235062977,0.0,4.4997771868530645,4.607332657558896,5.662782680352467
2024-12-05,26.326149249891284,29.13114993421028,14.192835852334168,6.761340267594204,8.979891247998658,0.0,4.299962262671853,4.635785305668955,5.672885879630596
2024-12-06,26.360495756731805,29.118296046881525,14.149803208818575,6.758356880182882,8.975928942679886,0.0,4.323804056260637,4.642932344416824,5.6703827640278694
2024-12-09,26.230689678015835,29.0400419411078,14.205956414760315,6.785177281860564,9.011549733937436,0.0,4.340962984624504,4.692736403116611,5.692885562576934
2024-12-10,26.405652056018695,28.952826968818652,14.351002214025533,6.814610829643832,9.050641104534963,0.0,3.9779085740614075,4.729777415271132,5.717580837625787
2024-12-11,26.637020293605325,28.780676415302835,14.451463883600502,6.840225415572071,9.084660424210462,0.0,3.7118829322587503,4.754998700338564,5.739071935111493
2024-12-12,26.654444823598794,28.40228737387658,14.363041729287835,6.81328689548227,9.04888275717781,0.0,3.762135402733926,5.239450984748858,5.716470033093929
2024-12-13,26.802550974524518,28.220409990930605,14.51049158530794,6.848763922008377,9.096000610650398,0.0,3.764957054840732,5.010589966422985,5.746235895314445
2024-12-16,27.093368365807912,27.66214001731157,14.44386049503482,6.8771829232813015,9.131873705512032,0.0,3.760000609143297,5.261493936283424,5.77007994762565
2024-12-17,27.338003235657048,27.399841556216614,14.411649032056728,6.884137622900162,9.141108509833465,0.0,3.810621119444301,5.238723858419058,5.775915065472625
2024-12-18,27.41531989818072,27.362992453211497,14.508220109624403,6.874879383364465,9.128814947902871,0.0,3.7230389383181373,5.2185870331209285,5.76814723627698
2024-12-19,27.323129783792776,27.43379592777166,14.408882699737525,6.892668568825687,9.1524363342711,0.0,3.7964240962968048,5.205839815319983,5.786822773984467
2024-12-20,27.15426803982359,27.420433281078143,14.426228042686517,6.889311239234725,9.147978301068486,0.0,3.8001785636007215,5.383220842587877,5.778381689919935
2024-12-23,26.960175491939044,27.438431421146653,14.437572448776764,6.893833224259114,9.153982823065588,0.0,3.783919286340483,5.549910818065271,5.782174486407081
2024-12-27,26.935707777140895,27.403998488931048,14.39885140329319,6.885182041235086,9.142495341685494,0.0,3.7698057384096457,5.689040867357623,5.774918341947021
2024-12-30,26.90027407501671,27.392710992632573,14.377942724838766,6.882346087684871,9.138729618140816,0.0,3.8468869712639018,5.686697595161119,5.774411935261238
2025-01-02,26.870158083134786,27.438431421146653,14.407566645842016,6.768183924469843,9.153982823065588,0.0,3.872061332461315,5.699939832739028,5.7896759371407684
2025-01-03,26.662357229892514,27.506523234683662,14.443320779396988,6.784979998221129,9.17669954771876,0.0,3.9098705742035134,5.715964945134817,5.80028369074862
2025-01-06,26.578349946612832,27.516869669170717,14.43746921607803,6.787532132871105,9.180151315136541,0.0,3.97340513635821,5.725637870509873,5.8005847132626895
2025-01-07,26.882336933048673,27.397327480680445,14.371003070069877,6.758044896300714,9.14026976639654,0.0,3.972996358127244,5.702636399638754,5.775385095737752
2025-01-08,26.917487295667026,27.377846219586495,14.377625359276925,6.753239491934089,9.13377044700439,0.0,3.972042524114295,5.696710236756526,5.771278425660259
2025-01-09,26.85964191450303,27.40091915841142,14.387869440229242,6.7589308483840345,9.141468018430363,0.0,3.9735172017224727,5.701511193184645,5.776142225134799
2025-01-10,26.89437362424001,27.38860875358356,14.375789533133638,6.755894265031991,9.137361033136287,0.0,3.971732020537095,5.702693591329497,5.77354717900793
2025-01-13,26.68582012169538,27.399354097353267,14.379650514131622,6.758544797850314,9.140945884281242,0.0,3.97329024594043,5.886582030109926,5.775812308637816
2025-01-14,26.3784921430532,27.395249868514597,14.519799804029688,6.757532415793123,9.13957663544502,0.0,3.972695075253053,6.061706924976542,5.774947132934781
2025-01-15,26.239603855793913,27.416425483885103,14.622842197924479,6.762755763197413,9.146641223664158,0.0,3.9626488258336297,6.069671675047281,5.779410974654019
2025-01-16,25.866555801067047,27.485956960384172,14.659927550616873,6.779906955780635,9.169838247275512,0.0,3.961426932018461,6.282319270721723,5.79406828213558
2025-01-17,27.642516894656627,21.85530827779504,15.755954030193031,7.295209727576979,9.866786317000331,0.0,4.31102626378593,7.038755513629155,6.23444297536291
2025-01-20,27.534939141178473,21.806930049552275,15.706958707956739,7.279061279026466,9.84494550677706,0.0,4.300979280814627,7.305543427708544,6.220642606985813
2025-01-21,27.5606820293136,21.798576515856418,15.692877290929685,7.27627290471012,9.841174224719573,0.0,4.309412446708962,7.302744908932575,6.218259678829064
2025-01-22,27.57883166044945,21.78583871721145,15.687737238605449,7.272021081244555,9.835423624646522,0.0,4.327043965341818,7.298477616793665,6.214626095707092
2025-01-23,27.46175162930714,21.677513543483716,15.69394137756348,7.235862595119564,9.790529095936812,0.0,4.688474060836061,7.268202429882456,6.183725267870771
2025-01-24,27.094631957887433,21.74815193509975,15.71893241194548,7.2594413923210315,9.822432534816906,0.0,4.864670555627265,7.287863644156303,6.203875568145829
2025-01-27,27.03330588381021,21.73765795312688,15.7455263741102,7.255938545397235,9.817692985899937,0.0,4.906554509037042,7.302441692683197,6.200882055935304
2025-02-03,27.002587129852383,21.753402726527074,15.720715563012448,7.253146210611367,9.824804025723498,0.0,4.928216084766162,7.311754851142604,6.205373408364466
2025-02-04,27.21890357015836,21.704493719498004,15.663288183824294,7.2368386846827875,9.802714543209238,0.0,4.88300922567452,7.299330442867026,6.1914216300857685
2025-02-05,27.205574695898292,21.70667246689085,15.644784037380449,7.2375651353257044,9.8036985624188,0.0,4.92365232070167,7.2860096420428775,6.192043139341359
2025-02-06,27.19079934225668,21.704493719498004,15.667303073524536,7.2368386846827875,9.802714543209238,0.0,4.923158122676922,7.283270884066065,6.1914216300857685
2025-02-07,27.247193881027716,21.701444207828942,15.628972865146018,7.235821898744296,9.797322922527792,0.0,4.920459249286187,7.278233248736105,6.190551726702947
2025-02-10,27.32539183638713,21.66795604900012,15.608863452577168,7.2246560818207035,9.782204375440106,0.0,4.9168744698871025,7.293054836903239,6.180998897984429
2025-02-11,27.614758341865826,21.579301067355104,15.562962191376029,7.195096221588527,9.742180242688898,0.0,4.890769358166881,7.259223389854723,6.155709187104017
2025-02-12,27.5101439057812,21.61943008486866,15.603900647481137,7.208476272285565,9.760296868447947,0.0,4.861872297433768,7.268723537218704,6.167156386483025
2025-02-13,27.48575134166673,21.615972260221998,15.649387130607433,7.20732334425641,9.758735800698338,0.0,4.883086519328452,7.233573595438127,6.16617000778251
2025-02-14,27.393508925081463,21.63154118788892,15.692669778538193,7.212514426779464,9.765764540834224,0.0,4.898607752634724,7.234782189766996,6.170611198476013
2025-02-17,27.42278110040168,21.656237908875912,15.626460862168642,7.22074895130389,9.776914109882252,0.0,4.8781617291131925,7.241039155707971,6.177656182546462
2025-02-18,27.51183476199194,21.64908306061569,15.613288868749109,7.218363340133145,9.773683985739558,0.0,4.821486270422637,7.236644521075009,6.175615191272913
2025-02-19,27.653714049544075,21.597940295740734,15.541325401061865,7.202643364120755,9.902246043935644,0.0,4.723075944691611,7.218886773427356,6.160168127477957
2025-02-20,27.64347435083252,21.676368875084385,15.51577877585929,7.204140296365742,9.904304037182236,0.0,4.674098182020708,7.220387081555605,6.161448401099514
2025-02-21,27.8533143908464,21.689627135102562,15.456548616360616,7.184041328743544,9.87667183153736,0.0,4.615223443912236,7.180314794129189,6.144258459368088
2025-02-24,27.833077407269176,21.698707780547753,15.467006969284428,7.187049021396054,9.880806829088126,0.0,4.61117476672344,7.175346392337636,6.146830833353386
2025-02-25,27.82515366337035,21.503082454225588,15.351271640415515,7.803856642244679,9.791726129913982,0.0,4.499130798544547,7.134364768736462,6.091413902548876
2025-02-26,27.724543606534226,21.578545121116523,15.553839709197979,7.6091929598351,9.81419353984276,0.0,4.4831786775107645,7.125697939742606,6.110808446220046
2025-02-27,27.71071245872479,21.705925827437213,15.717450549268214,7.177474003394573,9.87212788611385,0.0,4.521609192463576,7.147818810721475,6.146881271876314
2025-02-28,28.59517723888798,22.098151241135845,15.772036698117956,7.751813803625198,10.050516934109318,0.0,4.635799869932767,7.274949343683487,3.8215548705074527
2025-03-03,25.233877585766518,19.49364207985985,13.975815704772266,18.567676170700757,8.865953431723689,0.0,4.081539519159336,6.412143772452099,3.3693517355654854
2025-03-04,25.65046945979031,19.62050121727688,14.027107153769226,17.801584851213633,8.920045177628179,0.0,4.13514141191427,6.453872199835491,3.391278528572012
2025-03-05,25.605964582870012,19.668011412434097,14.027642627462006,17.844690619054273,8.88201179108488,0.0,4.115338032923102,6.456850571307483,3.3994903628641486
2025-03-06,25.820078865529084,19.678323771308442,13.966293439642087,17.703982577053683,8.796268581927087,0.0,4.160887906796776,6.472892069402287,3.4012727883405534
2025-03-07,25.94801427446138,19.650611619870293,13.899683374916355,17.691689017191198,8.78388116875786,0.0,4.178499266324808,6.451138358811755,3.3964829196663535
2025-03-10,25.763531012414433,19.747230729390747,13.931739317177266,17.568213446590462,8.827070194782918,0.0,4.248031386702831,6.495557988902398,3.41862592403895
2025-03-11,25.923711284152812,19.765609724113382,14.055483250543505,17.226807593066848,8.835285659459938,0.0,4.282403491604764,6.494339388340095,3.416359608718653
2025-03-12,26.118551147101815,19.511191190413456,14.014483240154119,16.932251116960227,8.748353993316835,0.0,4.760690638696698,6.493054530632998,3.421424142723854
2025-03-13,25.914482922130432,19.226549078534934,14.103299492186686,17.21979284109415,8.758907192796315,0.0,4.837395369782144,6.483884132886741,3.4556889705885974
2025-03-14,25.449763050772837,19.28636285054529,13.82692495935892,17.319113579804597,8.786156142971919,0.0,5.269684346528012,6.500395490303392,3.5615995797150357
2025-03-17,25.147937669758647,19.243048688309337,13.934639439514756,15.625961730197485,8.766423806939654,1.6999030580525658,5.549991766151622,6.465711832397081,3.566382008678854
2025-03-18,24.346831962511708,18.995126039951632,13.862092461498463,16.228810069916353,9.053892713605958,1.7010833342819325,5.778585568027263,6.464719632140638,3.5688582180660564
2025-03-19,25.047695752094995,19.011187469381813,14.466313121243262,13.861562237198358,9.174927813354467,1.70252169430497,5.979142810866243,7.184773216521205,3.57187588503469
2025-03-20,24.993778845694827,18.920535407472457,14.506531561376782,13.939244005947629,9.187597963956744,1.6944034690608751,5.970651949125454,7.232412879133468,3.554843918231765
2025-03-21,24.810730047331443,19.600771797390962,15.047596193725067,13.807058699607802,9.532480978080024,0.09823054485970797,6.240680967384229,7.170814662367166,3.691636109253599
2025-03-24,25.545258513498435,19.67094084570369,16.0202301993085,10.673580684448245,9.532423404733438,1.2400997988326792,6.366623066603353,7.254758271460918,3.696085215410739
2025-03-25,25.18063788959537,19.410417110067094,15.714488286645631,10.918125289649485,9.450589774669503,2.127759650369534,6.367550401798821,7.17625279254394,3.6541788046606225
2025-03-26,25.30579059644215,19.341297138270715,15.618610205820058,10.698049904469421,9.435616503659482,2.3368710372780246,6.557828003340213,7.064770238223174,3.6411663724967576
2025-03-27,24.21562189781488,18.476708025238747,14.94898356781092,10.21982874836221,9.013828283071804,6.649045209777822,6.250405862109473,6.74717840735595,3.4783999984581926
2025-03-28,23.6657767039497,18.46122432364905,14.906145071881008,10.211264410038448,9.008057591602594,7.187289477364237,6.2558659720106515,6.8288913917115375,3.4754850577927794
2025-03-31,23.691676918128852,18.460566018355625,14.87352060734228,10.210900288499387,9.007736374987049,7.18703318717322,6.264557597812874,6.828647881569817,3.475361126130899
2025-04-01,23.716843217831325,18.470445530015713,14.749472239218278,10.35550862485428,9.01077313620869,7.190879460256262,6.214393350668152,6.814463411347864,3.4772210295994332
2025-04-02,23.804754292179428,18.444571133348354,14.664680137307842,10.889671946895739,8.998150359025162,7.180806088325982,6.069411121705863,6.475604970443172,3.472349950768457
2025-04-03,23.669757152722436,18.426845361625414,14.631010430210246,10.879206654009675,8.989502873646424,7.455095153549244,6.040442351781576,6.439127101434979,3.469012921020003
2025-04-07,23.680062209047755,18.419633514759788,14.502534069428426,10.87494878073465,8.962857753659693,7.797300917055451,5.909991181738326,6.385016345067586,3.467655228508327
2025-04-08,23.723724858498993,18.412099890034206,14.500159056429851,10.870500929860835,8.964526726254842,7.795890082857829,5.8862348818815065,6.380626615648873,3.4662369585330666
2025-04-09,23.703109254221832,18.40120342519723,14.544893933519193,10.864067658704915,9.003651609876929,7.791276397147448,5.8543160338976685,6.373296082596344,3.4641856048384394
2025-04-10,23.806322335081507,18.549569863211204,14.76120644347315,10.08316246777111,9.055948150592974,7.875393596776865,5.966023820299183,6.400787223194242,3.501586099599765
2025-04-11,23.825862507952486,18.542408324841013,14.739346191378377,10.079269603654136,9.05245186897366,7.872353098596069,6.012204409886059,6.400111735697813,3.475992259020385
2025-04-14,23.57914045415891,18.51365141541132,15.794926366639972,9.34467859549911,9.03303392292243,7.9193103139523355,6.011844828348814,6.332812664528065,3.4706014385390427
2025-04-15,23.21214996838343,18.60932543466048,15.904484492400012,9.39477178877446,9.077912249948003,7.960235371382465,6.0429125710066245,6.309671466110095,3.4885366573344303
2025-04-16,22.902222582110866,18.693209938596446,15.95807344367758,9.438930526810175,9.118832388001088,7.9961174025547646,6.08282409904874,6.305527826207964,3.504261792992378
2025-04-17,22.86058774868462,18.705061592202885,15.957322280766162,9.444914888799714,9.13367106904644,8.001187008789477,6.08668066110564,6.304091225922237,3.506483524682829
2025-04-22,22.435673097451918,18.80897990901853,16.091513100829737,9.49738729862702,9.137054894443207,8.045638607218171,6.120495979284548,6.335471362672343,3.5277857504545276
2025-04-23,22.410954365065294,18.777242521733896,16.044486439864535,9.765114180639554,9.109086662999948,7.794223883912264,6.200938665219378,6.366887263561763,3.531066017003368
2025-04-24,22.230471438461443,18.809369813233626,16.093590331888937,9.782771870234928,9.125558096084829,7.808317726895877,6.219457491235186,6.393012193085395,3.5374510388797784
2025-04-25,22.026449818509487,18.834827252645248,16.13366190577908,9.856368621528961,9.137909033124988,7.822543810406265,6.251651911103054,6.394348864128046,3.542238782774872
2025-04-28,22.00069761349517,18.830005696360143,16.124046292118997,9.861159518398741,9.135569805791475,7.864425568075838,6.25005154115222,6.392711964965583,3.5413319996418315
2025-04-29,22.152071511499972,18.935956986361386,16.268097073681194,9.916645564910366,9.225587946478212,7.112476366599907,6.360609649552586,6.467296795051585,3.5612581058647974
2025-04-30,21.858920188773528,18.775761633082126,16.161466554357297,9.832752232201583,9.14936410098078,7.963927637726037,6.465422031917738,6.261255224025668,3.531130396935244
2025-05-02,21.44606280461395,18.75114634089806,16.165770585350955,10.182211141804425,9.137369153716044,7.962591080670735,6.58258464249796,6.24576321599385,3.5265010344540206
