date,BOCI SECURITIES LTD,BOOM SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,CATHAYSIA SECURITIES LTD
2024-12-06,28.63348758145245,20.5063430604086,17.46466458903894,7.024585261434822,5.788239367897504,6.02748134856927,5.364844020524444,5.582837535807599,3.6075172348663704
2024-12-09,28.63529041397765,20.51156933732095,17.347709743428304,7.052573587281599,5.827955296710216,6.027860853140249,5.404533291358414,5.584763104045333,3.6077443727372893
2024-12-10,28.637209449017565,20.568801841864573,17.22017220172202,7.073359195130413,5.878039549626266,6.038887311950043,5.408900242848582,5.56028637209449,3.61434383574605
2024-12-11,28.65905095275261,20.562427567938318,17.21813580568104,7.0725227249434335,5.89705383820944,6.038173174712045,5.379090686912167,5.559628832493713,3.613916416357229
2024-12-12,28.65365207518607,20.544499810773306,17.218840671124006,7.092847230982717,5.897565283209285,6.038696858836887,5.379557209537025,5.560111012993566,3.6142298473571337
2024-12-13,28.66403785488959,20.549684542586753,17.160883280757098,7.094637223974763,5.932965299684543,6.040220820189274,5.380914826498423,5.561514195583596,3.615141955835962
2024-12-17,28.66403785488959,20.548107255520502,17.160883280757098,7.094637223974763,5.932965299684543,6.040220820189274,5.380914826498423,5.563091482649842,3.615141955835962
2024-12-18,28.66197849326732,20.54097947084608,17.15335372583646,7.092176216454858,5.970325754470058,6.038125571568226,5.386931979439312,5.542240862792091,3.613887925325597
2024-12-19,28.656353974486336,20.54259898765315,17.15470615134743,7.092735386410584,5.970796474131542,6.0386016367850885,5.387356702461485,5.542677830865541,3.614172855858839
2024-12-20,28.64935597282,20.538712576266377,17.150672405366628,7.091393526620315,5.969666871620237,6.037459206356713,5.40762111967712,5.541629223225969,3.613489098046635
2024-12-23,28.651512642808147,20.543084892494736,17.15274656826801,7.073191885264643,5.970937704504419,6.038744470988954,5.412714557166623,5.54280893472416,3.6142583437803064
2024-12-27,28.677236157122575,20.499290108849976,17.158857864016404,7.076037229846979,5.973339643476889,6.041173686701373,5.4235683861807855,5.534784666351159,3.6157122574538567
2024-12-30,28.610683406372146,20.46192111808599,17.177148722807846,7.083580086067354,6.004974535117849,6.047613407556556,5.453827628410123,5.540684590785266,3.6195665047968726
2025-01-02,28.627754644079044,20.495579137003293,17.18882102418635,7.119209222576031,6.009055065226495,6.051722911843488,5.4290884093584815,5.456743495128754,3.6220260905980606
2025-01-03,28.63357721969547,20.477753608859008,17.207039746885506,7.087205853272692,6.016215147320546,6.058137235515128,5.432469843780898,5.461736207237493,3.625865137433261
2025-01-07,28.677810346193453,20.509387625762496,17.233621167709735,6.943674245425018,6.0255089915234095,6.067495840925295,5.440861918719797,5.470173492830548,3.6314663709102435
2025-01-08,28.67281310395083,20.505813769286824,17.23061812882172,6.967810410924183,6.024459018470994,6.066438551468491,5.431201089883725,5.470012356239901,3.6308335709533313
2025-01-09,28.69009027574127,20.519303473911975,17.241953253176295,6.972394169724734,6.028422195626501,6.0704293447677315,5.370574388320428,5.473610791874391,3.6332221068566763
2025-01-10,28.740254086357698,20.49234178968615,17.219297898444612,6.963232675030673,6.020501048798828,6.062453001939288,5.407052677405312,5.466418648830491,3.628448173506946
2025-01-13,28.584850542405533,20.665098138293672,17.17538568428366,6.984951601951712,6.005147720633517,6.046992688973456,5.465900298441472,5.452478327464511,3.619194997552464
2025-01-14,28.587107573747712,20.666729833870253,17.176741835638936,6.985503126776578,6.005621881119323,6.047470153496304,5.458435980039163,5.4529088497252225,3.6194807655865073
2025-01-15,28.57695495993368,20.66395610468559,17.174436505743497,6.984565586389295,6.004815852840169,6.046658508664588,5.477440492638061,5.452177002328978,3.6189949867761415
2025-01-17,28.576503746042775,20.66362983255307,17.174165331143865,6.984455304064989,6.004721040207789,6.046563035360434,5.478932950176447,5.452090915550222,3.6189378449004077
2025-01-20,28.586656138965655,20.666403474141333,17.176470588235293,6.979076194236083,6.005527043031978,6.04737465455981,5.466245558626135,5.452822739834189,3.619423608369522
2025-01-21,28.606532766549204,20.68077305984419,17.188413583856132,6.983928825397828,6.009702754381252,6.051579463029977,5.400515162529037,5.4566141495867635,3.6219402348256193
2025-01-23,28.60098553288268,20.667761703202984,17.17891212331796,6.980068229199571,6.0237538694800685,6.048234253585192,5.426748373238992,5.453597826773644,3.619938088318908
2025-01-24,28.589245682169807,20.659278204035235,17.17186069274731,6.977203119573111,6.0607495816361965,6.045751633986928,5.423731489375138,5.453727384673676,3.6184522118025955
2025-01-27,28.601765160964366,20.642752261711163,17.173216287478095,6.977753919509923,6.061228034166443,6.046228902537221,5.424159653914773,5.454157917173216,3.6187378625448
2025-02-05,28.604474901706904,20.63523392967109,17.174843283699925,6.97841499423663,6.061802276925992,6.046801724274052,5.424673540604127,5.454674645908007,3.6190807029732674
2025-02-07,28.60063625383844,20.645884479669085,17.172538463360144,6.977478508671524,6.060988798459097,6.045990258843218,5.423945563195163,5.453942642426922,3.618595031536403
2025-02-10,28.598378706912204,20.624521465952057,17.198809683555794,6.97692775221211,6.060510383695506,6.045513027966122,5.423517432452699,5.453512143911468,3.6183094033420424
2025-02-14,28.594993054678618,20.622869049122365,17.196773582523043,6.9784695037252185,6.059792903144336,6.044797322894305,5.432346255840384,5.4520772824851615,3.6178810455865644
2025-02-17,28.595444428659373,20.623194582563812,17.19704503480608,6.9770011523101445,6.059888557402409,6.044892740446086,5.432432005808906,5.45216334390933,3.617938154093858
2025-02-19,28.57875955283269,20.630960651803196,17.202204256931726,6.979094296722037,6.061706562243415,6.046706246447293,5.427745847280995,5.453799027347944,3.619023558390703
2025-02-20,28.599758238459046,20.593974923165653,17.21089349061001,6.944718774442802,6.066160494900095,6.051149157389924,5.453855938564126,5.457806290540487,3.621682691927851
2025-02-21,28.468180817263832,20.499229293151718,17.26147409481267,6.991412123690585,6.097234892572902,6.023309949982698,5.621441379093397,5.432696844820535,3.605020604611658
2025-02-24,28.438206480783723,20.46910324039186,17.260895503642303,6.978460185882944,6.085939462446621,6.01215146948003,5.7342690278824415,5.422632504395881,3.598342125094198
2025-02-25,28.423571876961706,20.469240426867547,17.254394224733208,6.975831763967358,6.104048964218456,6.009887005649717,5.745448838669177,5.420590081607031,3.5969868173258006
2025-02-26,28.422902787913028,20.46875858226815,17.253988057406055,6.975667553337571,6.103905275299545,6.009745533297239,5.747667584724151,5.420462481266135,3.596902144488124
2025-03-03,28.430818498634263,20.47502433204609,17.259269724655425,7.036670748171173,6.10577375906565,6.011585193557502,5.660732787039653,5.422121754419013,3.598003202411227
2025-03-05,28.71336820395392,20.425191540084224,17.24370485966797,7.0303248927610795,6.100267411130891,6.006163787357178,5.468988934982238,5.417231941906697,3.5947584281558047
2025-03-06,28.705714487311155,20.419747085525234,17.239108449036873,7.032370857604291,6.098641349086263,6.0045628091852015,5.490266791059403,5.415787946971063,3.5938002242205203
2025-03-07,28.75760003770561,20.459222950150036,17.236178536079557,7.050164176525113,6.090242101459522,6.016401941839091,5.365194576675936,5.424109597649683,3.600886081915445
2025-03-10,28.767983423463022,20.44047123829557,17.20600585515937,7.181596276558171,6.085127424279289,6.0113492767386925,5.289265279532843,5.420339222503904,3.5978620034691424
2025-03-11,28.778571989631608,20.436729243578668,17.219385751315684,7.183253475767811,6.089859398319064,6.0160238787212315,5.249391249705444,5.4261252061896155,3.6006598067708744
2025-03-12,28.83735183533636,20.45251855373216,17.23719311203743,7.19362278072219,5.866083109719445,6.018127457952076,5.36280453068585,5.430379796567019,3.601918823247463
2025-03-13,28.826605789368216,20.474575738405743,17.23922499322203,7.194470748641459,5.866774590276659,6.018836861151822,5.346147952267378,5.431019917407004,3.6023434092596887
2025-03-14,28.823887633827717,20.472645123268833,17.237599449955802,7.213436794028091,5.866221392790492,6.018269325213634,5.335428739809449,5.4305078086631955,3.602003732442786
2025-03-17,28.79645175623125,20.418129701206734,17.251290681534897,7.219166178442374,5.8708807304097546,6.023049429269079,5.38134576896309,5.43482107398859,3.604864679954231
2025-03-18,28.793281724860524,20.415881989848675,17.249391588788722,7.218371463056957,5.870234439809555,6.0223863873151675,5.39176177801542,5.434222786621637,3.604467841683343
2025-03-19,28.788075331077017,20.405114840190723,17.246272558245575,7.217066238988668,5.869172985530489,6.021297420960153,5.415944370413174,5.433240171857372,3.603816082736825
2025-03-20,28.78649115014681,20.403991965756198,17.245323511955064,7.216669090566052,5.8688500104162165,6.020966074580109,5.4211492427607295,5.432941185719171,3.60361776809965
2025-03-21,28.78671745103357,20.39864941884918,17.245459083601602,7.216725823378891,5.86889614754195,6.021013407544545,5.425908674614498,5.432983896009968,3.6036460974257984
2025-03-24,28.771245275003636,20.412770962070226,17.257397741441906,7.221721806374467,5.853292058859393,6.025181624730071,5.415504674845516,5.436745033099558,3.606140823575224
2025-03-25,28.746842851587513,20.384867684548336,17.23380770756655,7.211064454927901,5.982771691524505,6.016945490826102,5.393961057580888,5.428527659173308,3.601211402264898
2025-03-26,28.764963733218014,20.421834765003048,17.236648123759167,7.116545122166965,6.005936351306194,6.022054921077979,5.394610107522654,5.433137420635701,3.6042694553102828
2025-03-27,28.73252727808906,20.403027622137028,17.23935908778138,7.108227661456798,6.0658606114223925,6.02300206428782,5.389167403912317,5.433991939447557,3.604836331465645
2025-03-28,28.703685511409404,20.38878824911684,17.228655745177477,7.103814400176043,6.140685232412381,6.019262583355274,5.381891914194662,5.430618155240232,3.602598208917688
2025-03-31,12.124333333333333,8.647666666666666,7.307333333333334,3.016,2.6045,2.553,2.2826666666666666,2.3033333333333332,1.528
2025-04-01,28.604460033896572,20.403219781127238,17.24085048151221,7.157603331458928,6.1450317141362865,6.023523120057569,5.385701309068317,5.4344620393782215,3.6051481893646558
2025-04-03,28.608509952136927,20.406108539448688,17.243291500666622,7.144458384296821,6.14590174894894,6.024375951263829,5.386463835259786,5.43523146928229,3.605658618696095
2025-04-07,28.54859850974804,20.423458281998496,17.257952143467257,7.150532767042837,6.151127135890038,6.029498014178255,5.391043530629677,5.4390653845094095,3.608724232535987
2025-04-08,28.565914524393747,20.416153006928006,17.26841987105007,7.109969790899459,6.1548580723679285,6.033155177099375,5.3982520470899615,5.442364423368532,3.610913086802916
2025-04-09,28.575819308774104,20.42548496538354,17.285770014303672,7.113219665774821,6.0591612453256944,6.035912853996162,5.447216300668687,5.444852057482633,3.612563588290692
2025-04-14,28.57086575396435,20.421944252930167,17.282773564463703,7.133261105092091,6.058110903181325,6.034866541908795,5.442332315571752,5.443908204471585,3.611937358416232
2025-04-15,28.580999862060814,20.429187932291565,17.288903777563206,7.096380081581177,6.060259719786392,6.037007113721008,5.4482038347094415,5.445839162906182,3.6132185153802197
2025-04-16,28.582126317863825,20.42605182776628,17.289585180805993,7.096659769435412,6.060498571287812,6.037245048773278,5.448418563405261,5.446053798403783,3.6133609222583503
2025-04-22,28.588436111625782,20.43056108550907,17.293402031781575,7.0982264289290375,6.061836487706421,6.038577831741364,5.427545344523769,5.447256069917885,3.6141586082651016
2025-04-24,28.592493878951082,20.418478667996673,17.295856611718506,7.099233932493012,6.062696888811788,6.039434931574361,5.4291042569381744,5.448029239097436,3.614671592418968
2025-04-25,28.592268417213713,20.418317661206064,17.29572022788653,7.099177952569638,6.062649082342737,6.039387308533916,5.429849981272301,5.447986279496126,3.614643089478976
2025-04-28,28.59474869190459,20.420088875570258,17.297220568346262,7.099793780287287,6.063174994972655,6.039911203290052,5.43110960400295,5.438995635081798,3.6149566465441443
2025-04-29,28.61234844569296,20.371897402715252,17.307866817645596,7.104163625388132,6.06690681259543,6.043628702304533,5.43524148080345,5.44076510019451,3.6171816126601355
2025-04-30,12.055666666666667,8.605666666666668,7.311333333333334,3.001,2.5628333333333333,2.553,2.3033333333333332,2.2983333333333333,1.528
