date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES (INTERNATIONAL),CITIBANK N.A.,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-30,35.711541802027504,31.952580101827067,12.017764023737556,3.586180706656788,3.9520676347172228,3.5998193119079245,3.6146736145630616,1.745665491057729,2.0228191721407134,1.7968881413644346
2024-07-31,35.71099912991579,31.952094550847093,12.017581401956146,3.586126211102722,3.9520075791502904,3.5997646091017956,3.6146186860311484,1.7456389639482688,2.024308032070471,1.7968608358762657
2024-08-01,35.71950288829865,31.959703212002104,12.020443114343882,3.5869801651105244,3.9529486594448526,3.5768090959605416,3.6154794248707516,1.7460546479765735,2.024790074769265,1.7972887172228589
2024-08-02,35.72031729037959,31.960431890922514,12.020717179577005,3.587315280527966,3.953038786388225,3.5768906469490864,3.6155618575399977,1.7460944578961906,2.0223029145438822,1.797329695275547
2024-08-05,35.73244722663104,31.97128504203688,12.024799185117429,3.576622792016388,3.9543811627195606,3.556311294742139,3.6167896331638425,1.7466873981629611,2.0227362313612076,1.797940034048557
2024-08-06,35.73099844294549,31.96998875589445,12.024311635726507,3.5764777766829132,3.9542208310501774,3.547297813103005,3.6166429892527394,1.7605540336206142,2.0216405857385444,1.797867135985561
2024-08-07,35.72466139541708,31.964318739744407,12.022179071912104,3.5758434728391144,3.9535195328375297,3.550469134524392,3.616001561934307,1.7602417917277604,2.03521702261112,1.797548276452187
2024-08-08,35.72488767983701,31.964521205689273,12.022761951765927,3.5758661226735535,3.9530378450328545,3.550491623634637,3.6160244661350456,1.7602529413167902,2.0352299139272416,1.7969262499876644
2024-08-09,35.72470665207174,31.96435923272819,12.022701029146715,3.5763547301012584,3.9530178139101944,3.5504736323236497,3.616006142751242,1.7602440216342667,2.0352196008612795,1.7969171444714673
2024-08-13,35.72461613887709,31.964278246863216,12.02267056806864,3.5765990319581853,3.9530077984249914,3.5504646367365305,3.615996981128978,1.760239561826904,2.0352144443674924,1.796912591747974
2024-08-19,35.726969631010355,31.966384012733645,12.023462606266975,3.576834653739335,3.9659372029558417,3.5314416789780703,3.6162351983967547,1.760355524163499,2.0353485216985323,1.7970309700569922
2024-08-22,35.710773021403575,31.951892242294065,12.021051018948402,3.5752131169811685,3.9641392688667016,3.529840720855558,3.614595799635549,1.7598107422763183,2.07646777200476,1.7962162967339004
2024-08-26,35.69960682420899,31.941901388013093,12.018558153559603,3.6038445177312806,3.962899744850897,3.525445581738904,3.6134655723662243,1.7592604771291136,2.079363092259622,1.795654648142271
2024-08-27,35.66529305090758,31.911199448676864,12.020412088774801,3.6322513005944814,3.959090682075203,3.5220569914646775,3.6099923789752393,1.7575695099011666,2.1282058490906577,1.7939286995393249
2024-09-02,35.672692019516674,31.917819609141052,12.02290579187115,3.6330048318584773,3.9599120180343776,3.5235466465866407,3.610741292498899,1.7579341277276204,2.112708687317811,1.788734975447301
2024-09-03,35.67341403447799,31.918465625519005,12.02188413594448,3.633078363843159,3.959486166845404,3.5236179631386504,3.6108143738697467,1.7579697082983416,2.1124984486363236,1.7887711794268994
2024-09-11,35.674767891309756,31.91967697671474,12.022340383556564,3.6332162443375373,3.959636434980439,3.523751689455042,3.6109514094140196,1.7580364257506527,2.108783478642375,1.7888390658388753
2024-09-12,35.67043591112497,31.9158009764955,12.020374555552676,3.632775063589691,3.9591556170917968,3.53597273921068,3.610512932280785,1.7578229477265297,2.1085274094712645,1.788621847456107
2024-09-13,35.67043591112497,31.9158009764955,12.020121576787803,3.633028042354565,3.9591556170917968,3.53597273921068,3.610512932280785,1.7578229477265297,2.1085274094712645,1.788621847456107
2024-09-16,35.67490328264484,31.919798116891307,12.021626978878523,3.6334830434105583,3.9566153370455277,3.5269276932446676,3.6109651135405256,1.7580430977744075,2.1087914818061644,1.7888458547634762
2024-09-20,35.676166984663574,31.920928802880788,12.022052817574181,3.633611751253733,3.956755491112636,3.5207271413503944,3.6110930237374337,1.7581053724383098,2.111649394444217,1.788909220544736
2024-09-23,35.671563929647974,31.91681026090032,12.008864302060935,3.628083195557795,3.956244977659308,3.5202728856918895,3.6106271087790844,1.8148005580736242,2.0840543719661113,1.7886784096629609
2024-09-26,35.6753997263325,31.920242305405594,12.009396584582147,3.6284733267424043,3.95667039638775,3.5198923820264496,3.61101536289433,1.81499570527764,2.0756759973453267,1.7882382130058567
2024-09-27,35.66628541722202,31.912087359490915,12.00000470485752,3.639181997788489,3.968307017349377,3.5210167186985544,3.610345774270877,1.8145320123122075,2.080457641996995,1.78778135601304
2024-09-30,35.6700681883775,31.907325506908474,11.998214090136853,3.6295341498862044,3.96771487516809,3.5331368994347288,3.5971614670637226,1.8142612517740009,2.0950689841005743,1.7875145871498483
2024-10-02,35.6936229696887,31.882731794643615,11.988713320880047,3.6012121755998066,3.9315507366759666,3.588791152552036,3.5817529940193724,1.8128628450291375,2.13262521455801,1.786136796353309
2024-10-03,35.93549925593916,31.80737317651394,11.959872336357828,3.592952402809925,3.8694390530479086,3.56392086332613,3.5480751641810455,1.8085779286756718,2.132374768962584,1.7819150501857999
2024-10-04,35.95571449633432,31.825266171140846,11.94894199089718,3.592450979258218,3.880444916514741,3.548519700693664,3.5245927310017433,1.7894144386888682,2.151737122595095,1.782917452875316
2024-10-07,35.965333698244784,31.83177040543333,11.926152765323868,3.592932867575861,3.9168140666955074,3.512911894334872,3.525313063607439,1.789780147201501,2.156718508810741,1.7822725827720962
2024-10-08,35.93660233227268,31.805448672186177,11.9074673715261,3.589331606454111,3.916096288575656,3.461224926501896,3.509792774367279,1.9277137228271366,2.1710697754845665,1.7752525298044042
2024-10-09,36.19862958297866,31.814391571385197,11.924432901724561,3.590340837013291,3.849992773296398,3.4371067292267328,3.4003270129086713,1.743411510215374,2.268263231660555,1.7731038495905542
2024-10-10,36.00093477865581,31.82354018495717,11.96746476881728,3.6004541917405373,3.87758586916764,3.5152828351817966,3.387178960079303,1.743912849308033,2.3100318350174445,1.7736137270749779
2024-10-14,35.87962827685917,31.71075488374468,11.929575430418641,3.6078021577665607,3.8638433789327506,3.5103649817148517,3.375174513149362,1.9828019174097964,2.3626724299003112,1.7773820301038774
2024-10-15,35.86667318221263,31.704857730293817,11.92735692325365,3.6071312256798693,3.8631248316323403,3.5298167085530077,3.374546842124171,1.9937419848072766,2.3556990757151888,1.7770514957280559
2024-10-16,35.866181257006374,31.707088827688324,11.918394608970555,3.6073850625255575,3.8633966829624997,3.5270492116713204,3.374784311811975,1.9938822861007077,2.3646612029324183,1.7771765483302702
2024-10-17,35.86690239528172,31.70772634176292,11.91235100764709,3.607708923373778,3.863474361798754,3.4894207068015626,3.3748521664330413,2.0434342820363303,2.356917533986876,1.7772122808779274
2024-10-18,35.85943100633257,31.701121345502532,11.909869560916729,3.6107265628899703,3.868675089500827,3.467837829114447,3.3741491552584657,2.080951461816576,2.3503959166262014,1.7768420720416778
2024-10-21,35.86177392957466,31.70319258009595,11.91064770795982,3.6087008326447996,3.8696817351024615,3.474346743290422,3.3746209032824077,2.08284647828254,2.337482218940524,1.7767068708264149
2024-10-22,35.860692542344104,31.702236592037707,11.909032120740793,3.6050740113163364,3.867052187909781,3.474241976744012,3.3745191439003994,2.0943428255892385,2.3361553039700076,1.7766532954476193
2024-10-23,35.85843986173155,31.700245135412576,11.908284024597894,3.604847549422927,3.8730910235376204,3.472264842180533,3.3743071648973957,2.094211264117756,2.3377674436497426,1.776541690452006
2024-10-24,35.84515480476828,31.68850063219388,11.900858044773043,3.6035120031687495,3.871656096779233,3.4672107597630744,3.373057030673205,2.217265689051137,2.256901432549553,1.775883506279848
2024-10-25,35.80544846670006,31.653398696497685,11.88491535783087,3.582961002578751,3.8119187465585305,3.4602338309523097,3.281506036394208,2.3588255219175887,2.386876013153071,1.7739163274169252
2024-10-28,35.81012052005722,31.657528972027766,11.886466154178214,3.577155233518879,3.8078993740248093,3.4559176374279215,3.2819342218226946,2.3606389014295437,2.3881911896439427,1.7741477958690113
2024-10-29,35.83961851893229,31.68360634178924,11.848038884343774,3.6165169080923905,3.8291180253137096,3.510247741767659,3.272080746886272,2.1978367224173154,2.4273268894681004,1.775609220989249
2024-10-30,35.840338589432626,31.684242911909504,11.934921378763336,3.616589569221249,3.81663779125265,3.510318267793106,3.2721464877874835,2.145894210215684,2.403265898041658,1.7756448955827016
2024-10-31,35.83831346489546,31.682452623639694,11.967396054100702,3.611362634386895,3.860369735678667,3.5101199205693585,3.271961598235587,2.058631146023196,2.415058738039143,1.7843340844313005
2024-11-01,35.803337457909024,31.651532483231943,11.99435275043375,3.611601425668718,3.8641287720621635,3.5217473010740004,3.2687683633800653,2.095007308189825,2.4069314548004965,1.7825926832500105
2024-11-04,35.79211286985473,31.641609514072183,11.99059243985489,3.610469164234513,3.8629173415996787,3.5206432095145934,3.26774358242586,2.1257011844999902,2.4061768655366653,1.7820338284068944
2024-11-05,35.75050867780671,31.604829802192118,12.02750907834081,3.6067734391016253,3.8584271469154494,3.537844547851838,3.2639452084080625,2.1557971057606555,2.39937174127644,1.794993252346291
2024-11-06,35.73300892842577,31.59046616457874,12.048334865551904,3.605134247023799,3.8615563845938436,3.5412446826460857,3.2624618235438843,2.1698413486775294,2.3937740840214,1.7941774709370404
2024-11-07,35.69448657920227,31.55640972751343,12.123391815286347,3.6057500350901224,3.8824063998580063,3.538177396473383,3.2576940416228197,2.1619992666436456,2.3874414994227187,1.792243238887262
2024-11-08,35.706990528096824,31.567464088350167,12.131141744957384,3.607263364217662,3.8962773099631343,3.385783173683394,3.2588352273832637,2.2458288992151783,2.4075445938909925,1.792871070241999
2024-11-11,35.74431010319162,31.578328591056504,12.152337551607483,3.599869386466191,3.894114029579828,3.315111257727958,3.2599568133316414,2.271632222004861,2.390851926411331,1.7934881186225795
2024-11-12,35.74556271826397,31.579435214467004,12.153514352967196,3.5999955394298073,3.8942504939824913,3.3152274316956727,3.26007105448017,2.283977145009545,2.374415080511978,1.7935509691921658
2024-11-13,35.78676895937591,31.615838888732334,12.168777507155006,3.6091575116956487,3.853631446602932,3.3190491105420263,3.169853726249011,2.2866100344026488,2.3946943028927428,1.7956185123517352
2024-11-14,35.805304754161696,31.587974631321003,12.162809919600518,3.618495635477577,3.8594991625969333,3.3161239046317084,3.167060011981447,2.284594756844392,2.4008463153520196,1.797290908032711
2024-11-15,35.79517723529685,31.57903998291688,12.161121838887347,3.631239164807983,3.8709229769167504,3.315185940058221,3.1661642100817664,2.2839485599566034,2.400417546196705,1.7967825448808907
2024-11-18,35.7425706208995,31.53262964197906,12.14449887519416,3.6383995695806055,3.871982472496835,3.3290593739845735,3.16151103631415,2.3258313659910916,2.459875034959016,1.7936420086010145
2024-11-19,35.73881892182547,31.529319837021706,12.143224134614702,3.6372679209576244,3.8680772371868684,3.328709941116321,3.1611791900641055,2.3255872363935124,2.474361840855933,1.7934537399637591
2024-11-20,35.75505343449578,31.521599660218342,12.1402507803601,3.6228851860587032,3.8671301111367504,3.327894882960758,3.1604051529970025,2.325017799922018,2.4867483917106936,1.7930146001398508
2024-11-21,35.75487476441838,31.521442144955188,12.140190114822275,3.6228670822911395,3.867110786863119,3.3278782532768614,3.1603893602690087,2.325006181673117,2.487235671089092,1.793005640341819
2024-11-22,35.75952076684222,31.52553805348719,12.143766698823997,3.6233378390580553,3.8676132807526207,3.3133175569872018,3.160800022499678,2.325308293886533,2.4875588634658707,1.7932386241966327
2024-11-26,35.75639351699626,31.522781074872615,12.142454835826614,3.623270833598032,3.8695238209818363,3.31302779997711,3.16052360348814,2.3251049404900694,2.493837772289859,1.7930818014794643
2024-11-27,35.75585747194209,31.522308498384138,12.142272801168755,3.623216515021151,3.868216511835439,3.315726589898002,3.1604762222262286,2.3250700834790234,2.4938003857060274,1.793054920339146
2024-11-29,35.75049790524612,31.51758351269639,12.139703287782856,3.6226734188142857,3.883625320036441,3.3152295843984665,3.1600024877306327,2.324721570841758,2.493176759194732,1.792786153258322
2024-12-03,35.74572031315689,31.513371594919438,12.135583083988818,3.6224390842542933,3.8831063236953067,3.3241536317331057,3.1595801942306276,2.3244109018430787,2.4990883016237317,1.7925465705547132
2024-12-04,35.74924757086584,31.516481219845705,12.137779833521483,3.6227965333719276,3.8702493747821856,3.3271046897141097,3.1598919701159507,2.3246402662593075,2.499085088990904,1.7927234525325908
2024-12-05,35.749515492299004,31.516717418965705,12.162602529413927,3.622823684288528,3.8927617709012687,3.3118908820095516,3.15991565181117,2.3246576881910697,2.491109723830392,1.768005158289378
2024-12-06,35.75250755445818,31.51560767092064,12.163620480630442,3.6231268971714385,3.8929626581209638,3.312168071315389,3.1601801215226546,2.324852250836355,2.497564126716552,1.7574101683073855
2024-12-09,35.746523930898384,31.51033314486751,12.16008598128147,3.622520522152037,3.891062150019885,3.330348330127824,3.159651226361958,2.3244631581082453,2.497895512164938,1.757116044017746
