date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,HANG SENG SECURITIES LTD,DBS BANK LTD,REALINK FINANCIAL TRADE LTD,FUTU SECURITIES INTERNATIONAL
2025-03-10,43.224854807204785,23.872017277278474,11.91666296088837,4.964605110895767,3.802290988381616,4.023187257716528,3.6047143808357087,2.640195908669622,1.9514713081291273
2025-03-11,43.22517041261982,23.872191578336373,11.916019822160258,4.96464135986094,3.8023187507334106,4.023216632938027,3.604740700585846,2.6402151860073766,1.9514855567579512
2025-03-13,43.15691289490883,23.877247416460378,11.91854348937806,4.965692810163558,3.8410997726797924,4.0240687010008696,3.605504140565848,2.640774351283392,1.9701564235592754
2025-03-14,43.12301763670158,23.878293719318894,11.919065760890549,4.965910407212797,3.872672479636234,4.024245036007635,3.605662134040676,2.640890070223027,1.9702427559686078
2025-03-17,43.12301763670158,23.863687026452617,11.919065760890549,4.965910407212797,3.887279172502512,4.024245036007635,3.605662134040676,2.640890070223027,1.9702427559686078
2025-03-18,43.1299474815598,23.86752190763444,11.920981148103795,4.96670842624272,3.9083565123103603,3.98836912955398,3.6062415619325403,2.6413144597828775,1.9705593728794866
2025-03-19,43.12490737353226,23.864732780918814,11.919588078177,4.966128023333111,3.9195856533597286,3.9879030540672136,3.605820141362684,2.6410057993047324,1.9703290959444577
2025-03-27,43.000488184927754,23.804750405543114,11.88962900790404,4.953645999838696,4.1042517986162625,3.9778797321994643,3.596757158791623,2.7072209038018378,1.965376808377211
2025-04-24,42.9848302959176,23.796082314656296,11.885299603768509,4.988255496720552,4.102757305836178,3.976431255636253,3.5954474614657084,2.7062351158206543,1.9646611501782536
2025-04-29,43.76419639982201,23.470802918698723,11.722834075839677,4.92006877953745,4.046674863333409,3.9220756209650984,3.5462996663371618,2.6692423658312525,1.937805309635221
2025-05-02,43.76419639982201,23.398971853956223,11.722834075839677,4.92006877953745,4.161604566921406,3.8861600885938494,3.5462996663371618,2.6692423658312525,1.9306222031609712
