date,CNI SECURITIES GROUP LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,EMPEROR SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BOCI SECURITIES LTD,VALUABLE CAPITAL LTD
2024-12-17,53.285112955544236,15.830058169814048,8.361126059452006,8.897647322202882,5.516144524348549,0.0,3.3998388708565663,2.155004061089804,2.555068036691906
2024-12-18,53.29490660814752,15.869727122244083,8.36266281070309,8.899282684540069,5.458775747745919,0.0,3.400463751596447,2.155400144722967,2.5587811302999013
2024-12-19,53.34358256628978,15.867989247546932,8.343247019483785,8.907410686614146,5.536265289002327,0.0,3.40356950488079,2.1573687412343707,2.440566944947864
2024-12-20,53.228752175081304,15.864727333071135,8.341531933986596,8.905579628412173,5.659548573481354,0.0,3.402869847699016,2.156925260197367,2.4400652480710456
2024-12-23,53.20687715612333,16.048548033668187,8.338103877499488,8.90191976949678,5.670200473382251,0.0,3.4014713959339797,2.156038844885534,2.276840449010446
2024-12-27,52.567983026203,15.75091519318535,8.237982128080347,8.795027867740078,5.6865252319282495,1.208466748837063,3.360627425678454,2.130149699806869,2.2623226785405843
2024-12-30,52.55394463216936,15.705048738276497,8.249668869994853,8.792679136447065,5.751235571618471,1.208144025167253,3.3597299628258566,2.10287562152454,2.276673441976103
2025-01-02,52.52140441630323,15.73695887049399,8.244560861305256,8.990068890587203,5.5672590466931995,1.2073959696663488,3.3576496938944294,2.098370926592551,2.2763313244637913
2025-01-03,52.38984496121672,15.865146581373383,8.258057411413235,9.093524820223275,5.500815182685613,1.2078085753479768,3.3587971098005798,2.0488961385169127,2.2771092194223117
2025-01-07,52.37138870826627,15.890516039531771,8.260485885859929,9.090321291096256,5.497809782005277,1.207383080281159,3.3576138497792227,2.048174339369966,2.276307023810155
2025-01-08,52.36020942781655,16.053624072871564,8.243780277293343,9.088380856565156,5.3664246344762265,1.207125350356526,3.3568971281532676,2.0477371327975518,2.2758211196698124
2025-01-09,52.33180132825049,16.12534048176662,8.243340368136403,9.087895877365556,5.328784481687367,1.207060935066776,3.3567179955543978,2.047627860317521,2.271430671854866
2025-01-10,52.2921770229395,16.154722060358402,8.23709872104536,9.081014754382217,5.324749661981574,1.206146979311268,3.3541763742969057,2.046077448723783,2.3038369769609877
2025-01-13,52.2921770229395,16.15898783216852,8.23709872104536,9.081014754382217,5.324749661981574,1.206146979311268,3.3541763742969057,2.046077448723783,2.2995712051508685
2025-01-14,50.27567406196286,15.553291640839962,7.919457825093403,8.730830574196887,5.1194154404758425,5.004579764663046,3.2248318532715046,1.9671761394145708,2.2047427000819275
2025-01-15,50.23292512017259,15.65685374598648,7.922968450324524,8.72340682951398,5.07306013343941,5.0003244166635215,3.2220898085003293,1.9655034676932253,2.202868027705936
2025-01-16,50.220063175483865,15.660014160476067,7.92093980513345,8.72117323519571,5.0717611961650455,4.999044103085943,3.2212648049633086,1.965000208191086,2.2207393113055267
2025-01-17,50.209778361042844,15.666022840891443,7.93467725672867,8.71938718311293,5.070722525173943,4.998020324186999,3.2206051062554697,1.9645977861063666,2.216188616501332
2025-01-20,50.172787883320126,15.719967488403446,7.948272817724004,8.712963448376769,5.066986829563882,4.994338189640812,3.2182324265638766,1.963150430371822,2.203300486035261
2025-01-21,50.142004094020564,15.78599425948283,7.943396111325204,8.707617561845742,5.050584249776025,4.991273886041057,3.2162578624003957,1.9609233361754415,2.201948638932735
2025-01-22,50.12611393202957,15.812681948124446,7.940878823609082,8.704858089899746,5.048983703421164,4.989692135330776,3.2152386199636047,1.9603019132780772,2.2012508343435346
2025-01-23,50.11996560509158,15.84958384443253,7.939904817939129,8.693568946432157,5.032010120974052,4.98908011384813,3.2148442479154147,1.960061468206346,2.2009808351606654
2025-01-24,50.11177018165923,15.858233916412988,7.938606515332375,8.692147407574454,5.036297185540229,4.988264318713851,3.214318568985618,1.959740966516222,2.200620939265031
2025-01-27,50.080038214853595,15.901301199893272,7.933579600547397,8.686643332743191,5.043321369675594,4.985105630900481,3.2122831858857186,1.9585000118448603,2.199227453655893
2025-02-03,50.06316500143476,15.978643410869136,7.930906579788088,8.683716586037892,5.042643133610547,4.983426024529881,3.2112008875950377,1.9578401443635522,2.148458231771099
2025-02-04,50.05805415099851,15.987220986557082,7.930096929072797,8.682830082423894,5.042128340052079,4.982917276330066,3.210873062387487,1.957640272298819,2.148238899879262
2025-02-05,50.0606094457708,15.982932417641257,7.930501733765475,8.683273311604383,5.042385723692076,4.983171637445034,3.2110369666240772,1.9577402032297884,2.1483485602271037
2025-02-06,50.06316500143476,15.983748334065744,7.92580165659148,8.683716586037892,5.042643133610547,4.983426024529881,3.2112008875950377,1.9578401443635522,2.148458231771099
2025-02-07,50.06214274785962,15.983421957499697,7.9256398174612706,8.683539270833682,5.044582094072594,4.983324266579301,3.211135317198365,1.9578001666856117,2.148414361809853
2025-02-10,50.04783558002721,15.99008147682748,7.923374763413969,8.68105761809355,5.06049183642794,4.981900091489467,3.2102176127335937,1.9572406505716455,2.147800370415142
2025-02-11,50.04732476099053,15.989918272206904,7.923293892570764,8.680969013872438,5.06146084752585,4.981849243148552,3.210184847275318,1.9572206737680116,2.147778448641633
2025-02-12,50.04681395238121,15.997920280335318,7.923213023378378,8.680880411460008,5.074677652969547,4.9613853723018835,3.2101520824858842,1.9572006973721647,2.147756527315613
2025-02-14,50.03455767313583,16.040940905233537,7.921272657875241,8.678754496021718,5.073434883220922,4.939762322942977,3.2073251256918747,1.9567213861754706,2.147230549702435
2025-02-17,50.039663726544816,15.958896452653478,7.922081027992601,8.679640167566367,5.07395262996808,4.914753794434086,3.207652434938791,2.033458972339983,2.169900793561803
2025-02-18,50.05253560447242,16.040579973147988,7.929426845530307,8.681872861800745,5.075257820570885,4.873145783468504,3.2084775506070806,1.9682445956606553,2.1704589647414174
2025-02-19,50.05049200711939,16.060339575290023,7.941351808831174,8.676414758265526,5.07505060262832,4.8494701152629025,3.208346551524806,1.9681642341085932,2.1703703469692774
2025-02-20,50.04998113385527,16.06221707640843,7.944332897506413,8.676326196731951,5.074998800786561,4.849420615956748,3.2083138034256478,1.9640612816720637,2.1703481936569116
2025-02-21,50.04640531300123,16.069234654072222,7.942744671806756,8.675706316615157,5.074636217502113,4.8490741491054985,3.2080845854490434,1.963920959315681,2.1701931331323006
2025-02-24,50.01220543129785,15.875683305390826,8.057670444869013,8.669777656447343,5.198661568524114,4.845760469307057,3.205892297858544,1.9625788876111636,2.1717699386940925
2025-02-25,49.99537788835522,15.903988506880937,8.05495929077654,8.66686054742248,5.196912381499985,4.844130022465456,3.204813615368011,1.961918541197228,2.1710392060341404
2025-02-26,49.99588764752246,15.922503692565229,8.055041420155568,8.666948915823756,5.196965369872904,4.823787162030353,3.204846292051111,1.9619385451656743,2.172080954812947
2025-02-27,50.05815635778078,15.908645676713476,8.07834525850845,8.681826928228945,5.0717442272017275,4.8093774263984175,3.2088378532488866,1.964382093796611,2.2186841781226994
2025-02-28,50.076560379956526,15.895090636453135,8.101740441370168,8.683997568528099,5.073608868251629,4.770295294606151,3.21308136499462,1.965104304406156,2.220521141433521
2025-03-03,50.08576746669537,15.898013111101978,8.103230029041793,8.685594210115434,5.080670376580891,4.745636222274794,3.213672122798312,1.9654656088896165,2.221950852501811
2025-03-04,50.08014051142825,15.903376342545132,8.124788938790942,8.684618414943259,5.073971596574952,4.7451030671673164,3.213311078330136,1.9652447959197916,2.20944525430022
2025-03-05,50.14638717040136,15.811061846261628,8.139769516414388,8.693488209437977,5.080773641396246,4.730058133447179,3.2169712277240627,1.9674833247684957,2.214006930148662
2025-03-06,50.14689691548507,15.830327371736791,8.139686288594818,8.69339931993482,5.080721691312027,4.704447675936131,3.2169383347164215,1.9674632075714633,2.2201191947124626
2025-03-07,50.16279035504778,15.917542920238468,8.141934037283804,8.700913805195983,4.983939171641183,4.685291472458088,3.2178266820885475,1.9680065163291536,2.221755039716999
2025-03-10,50.173563126776656,15.923705601489207,8.143516530675164,8.703627908636326,4.95831077972823,4.686202121298747,3.218452109589635,1.96838902462411,2.2242327971819242
2025-03-11,50.180130002817094,15.566364703345542,8.191682526974613,8.724028073810345,4.958858635457662,4.666258352862058,3.2188077241338755,1.9686065166799323,2.5252634639188787
2025-03-12,50.13191847588592,15.638287090869502,8.183812210123326,8.715646295716002,4.954094316460523,4.66177515522518,3.215715192582649,1.9759139947558249,2.5228372683810787
2025-03-13,50.130893705200606,15.643077791493956,8.183644920877233,8.715468134993275,4.9509268252044265,4.6616798616344735,3.215649458599952,1.9758736041464073,2.522785697849668
2025-03-14,50.147801736111866,15.645671043427292,8.20856358096539,8.717029801469751,4.952394722340089,4.6119431446069665,3.2166028644563154,1.9764594296506732,2.5235336769716605
2025-03-17,50.12729953169218,15.636911824502048,8.205040349879377,8.685695995646707,4.985014986699499,4.609963633661632,3.2152222532090944,1.9756111054299859,2.5592403192794797
2025-03-18,50.144101731441594,15.628021850750395,8.207455953772055,8.687639763412356,4.979326925335187,4.601098437884146,3.2161688303201736,1.976192734973924,2.5599937721101704
2025-03-19,50.27360308447088,15.13206223884401,8.254106108794353,8.860552929592497,4.967488087675068,4.612887122472762,3.224409123466742,1.9915046115061257,2.683386693177564
2025-03-20,50.413016906140896,14.777280602436127,8.311329102650882,8.912889181786536,5.018339546563393,4.5790548015075165,3.2367158428449674,1.999105659467402,2.7522683566022823
2025-03-21,50.77448491573796,14.00043900483058,8.50251301486544,8.981976509495896,5.054321705908386,4.611887231036946,3.25992352421668,2.013439511873959,2.801014582034146
2025-03-24,50.80763398899683,13.75631397283081,8.559730501666365,9.13280937837662,5.057518306559979,4.61480401445233,3.2619852595528918,2.0147129096571037,2.7944916679070704
2025-03-25,51.00998053287672,13.356213130849534,8.593820494597953,9.183130188490237,5.07766038501542,4.63318293843863,3.2885085461953087,2.02273670770028,2.8347670758359147
2025-03-26,51.137734554488915,12.987901593322022,8.615343638063777,9.206129252601068,5.0903773382036,4.644786701997586,3.29674458525068,2.027802632963763,2.993179703108594
2025-03-27,50.52611400622984,11.923170822610063,10.417694877327774,9.384717468756774,5.0810479473739125,4.589233850195066,3.2583457230704216,2.4829910038282983,2.3366843006078497
2025-03-28,50.38836594431535,11.940903503814567,10.602460650123096,9.457559538909596,5.144384272558477,4.572901471122977,3.273245674694751,2.2113267236636944,2.4088522207974927
2025-03-31,50.12010222595335,12.039766054439413,10.631956773357672,9.483870538861742,5.134731130166564,4.5856233165306515,3.355288389886845,2.2331079054734135,2.415553665330343
2025-04-01,50.06444853977901,11.98368618017827,10.605196379278963,9.601571456398641,5.115878535562604,4.592082691211712,3.376709385434979,2.2414705833358326,2.418956248819992
2025-04-02,49.934793199889256,12.19431831152303,10.57758704639526,9.410567746766224,5.117453519580499,4.656173855628236,3.449229267011855,2.2791024130412056,2.3807746401644363
2025-04-03,49.472114023727634,12.368270213294029,10.543190696453534,9.820113359380697,5.113852268449716,4.645214413508195,3.4442771356873307,2.255794647705002,2.337173241793865
2025-04-07,49.41685007874818,12.13253082347453,10.559429027754323,9.914151701786897,5.099487635384505,4.639827389565268,3.3970578992631695,2.4935514069074696,2.3471140371156567
2025-04-08,49.50820142569894,12.03323735830861,10.57872336295143,9.917480275450696,5.092962595088989,4.648305346533936,3.334612506266063,2.511838167490799,2.3746389622105397
2025-04-09,49.53593076218108,11.863494102901743,10.666020872668065,10.109029096993499,5.097928711247585,4.650908842910576,3.336480208779203,2.390658028728086,2.3495493735901603
2025-04-10,49.476638271095155,11.70299896295724,10.919245027129044,10.096929000994527,5.091826698263929,4.645341894498248,3.3324865778936306,2.387796508460336,2.346737058707891
2025-04-11,49.47193859688317,11.696610224650604,10.91820783268614,10.110745787664303,5.091343037136941,4.644900643955157,3.332170032514252,2.387569697058704,2.34651414745073
2025-04-14,49.475593821884814,11.606701654539062,10.91901452244553,10.111492818240354,5.091719210072329,4.64524383157718,3.3324162292786808,2.462686413959527,2.3551314980025264
2025-04-15,49.45512969299607,11.622475677532723,10.920915570677577,10.1289192254821,5.089921245945052,4.653249564479472,3.338159401266664,2.4320392293150834,2.359190392305257
2025-04-16,49.56623293996322,11.508706800798985,10.99419573458925,10.019212846888697,5.101355990545706,4.66370330585618,3.3456587314812847,2.4375029184572563,2.3634307314194194
2025-04-17,49.59040618990456,11.602316858874788,10.973052345628428,9.944583535853042,5.094302024246089,4.612967348073826,3.347290395619095,2.4704979348383427,2.3645833669618233
2025-04-22,49.58988043375831,11.629758981160574,10.972936009624004,9.9709830360852,5.094248014593701,4.559908576642561,3.3472549077367812,2.4704717426860023,2.3645582977128687
2025-04-23,49.5956643645844,11.378759034603855,10.995422260440666,10.237226243221414,5.1213502076132285,4.560440422969875,3.347645315833641,2.3986580620419558,2.36483408869096
2025-04-24,49.61302425522271,11.373195694461979,10.999270970411766,10.24080956305993,5.1507208200965815,4.509002101777299,3.3488170867398943,2.3994976604659155,2.365661847763923
2025-04-25,49.60934083872126,11.386139288558491,10.998454352259484,10.264443362300646,5.193823562716584,4.434424405905255,3.3485684607328565,2.3993195147186963,2.365486214086724
2025-04-28,49.629343105336865,11.337678080410067,11.015621372151674,10.2685819404257,5.195917689385059,4.436212346195411,3.349918588712785,2.4002869097257262,2.3664399676567123
2025-04-29,49.65779514142901,11.346301163260248,11.012381680980733,10.274468821970032,5.198896460176291,4.388858069505573,3.351839065564343,2.4016629716583227,2.3677966254554415
2025-04-30,49.72589612633853,11.304453863899239,11.054061754814736,10.174807028994435,5.242171834023357,4.366173133712011,3.35643579687255,2.404956626024668,2.3710438353204726
2025-05-02,49.772989519512606,11.315159856790311,11.064530611425532,10.089737207049488,5.247136483803392,4.3703081604097616,3.359614542012588,2.4072342635692627,2.373289355427059
