date,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,DELTA ASIA SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,HANG SENG BANK LTD,CITIBANK N.A.,HSBC BROKING SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD
2024-06-06,79.86895161714756,5.9176247979035015,3.601590341347711,2.470837737809716,2.2718397950284697,1.7087537627924876,1.1324225925195435,1.144849704909853,1.1068331260779438,0.7762965244632228
2024-06-07,79.8802090552893,5.911458138570234,3.6015304336262646,2.4707966386715836,2.2716521731836834,1.7087253399196065,1.132403756158158,1.1401261374265816,1.1068147153636982,0.7762836117908922
2024-06-11,79.87312731361773,5.905286365627795,3.6008734304479275,2.4703459077185768,2.2712377708274176,1.7084136285513645,1.1321971792929426,1.1557635978310616,1.1066128065365413,0.7761419995486422
2024-06-12,79.87303781074453,5.90556828278811,3.600712836877426,2.470338506315497,2.271230965972203,1.7084085099734951,1.1321937871171084,1.1557601350478839,1.1066094910140434,0.7761396741496898
2024-06-14,79.87255919841434,5.906132112040856,3.600691260816111,2.4703237036423884,2.271217356384101,1.708398272909771,1.1321870028264198,1.155753209543777,1.106602860028649,0.7761350233935874
2024-06-18,79.85389779045174,5.905201511862713,3.599849996065865,2.469746537730891,2.270686709637777,1.707999123095951,1.1548371506101156,1.1554831796065388,1.106344313568753,0.7759536873696642
2024-06-21,79.85390107261738,5.905518149533918,3.599769125940592,2.469691055221309,2.270635698979314,1.707960753135202,1.154811207355496,1.1554572218389685,1.1063194596989163,0.7759362556789069
2024-06-24,79.85390107261738,5.9059674467288685,3.599769125940592,2.469691055221309,2.2701864017843643,1.707960753135202,1.154811207355496,1.1554572218389685,1.1063194596989163,0.7759362556789069
2024-06-25,79.85595255645994,5.905366040132218,3.5994025602731914,2.4694395657734423,2.269955227960605,1.7077868309331206,1.1546936125525693,1.1553395612521757,1.1062068028265128,0.7758572418362207
2024-06-26,79.85713216325613,5.905637231648472,3.5991115171856047,2.469239890048431,2.2694722055393712,1.7076487414741368,1.1546002455038478,1.1552461419728683,1.1061173563592137,0.7757945070119245
2024-06-27,79.85964965933601,5.9033116003592765,3.5990630145802123,2.469206613900294,2.2694416215148667,1.7076257287353922,1.1545846857970072,1.1552305735617516,1.1061024500209697,0.775784052194212
2024-06-28,79.86072588419191,5.902792202574312,3.5991115171856047,2.469239890048431,2.2694722055393712,1.7069000496125155,1.1546002455038478,1.1552461419728683,1.1061173563592137,0.7757945070119245
2024-07-02,79.86623505450872,5.903144714955833,3.599143852982143,2.469262074645465,2.2690433761941113,1.7069153850564025,1.1546106188747323,1.1497161515943817,1.1061272941412503,0.7758014770469497
2024-07-03,79.86855620157533,5.902763608211024,3.5987289210397435,2.4689774025815576,2.2687817866011604,1.7064191562047304,1.154477508099955,1.1495836050845794,1.105999772829114,0.7757120377727953
2024-07-09,79.87783990827185,5.904216633067602,3.5987019807150302,2.458328704947833,2.2687648023493936,1.7064063818371205,1.1544688656043336,1.1495749992250424,1.105991493241052,0.775706230740746
2024-07-10,79.87829180562042,5.904084037966992,3.5986211621609603,2.458273496549797,2.268713851119802,1.7063680598818225,1.1544429388938315,1.1495491824195025,1.105966655220628,0.7756888101662479
2024-07-11,79.90335343646566,5.90475363367174,3.598664264938059,2.4324014214226777,2.268741024824124,1.7063884980437796,1.1544567663278476,1.149562951238153,1.105979902026021,0.7756981010419406
2024-07-12,79.90275528537954,5.9092009904044,3.5987870442253067,2.4284905278882953,2.26872404118264,1.706375724135182,1.154448124142771,1.1495543456878443,1.1059716227354637,0.775692294218551
2024-07-15,79.90263565623698,5.909341861661833,3.598781656178213,2.428486891990653,2.2687206444848567,1.7063731693764124,1.1544463957212823,1.1495526245932435,1.105969966892227,0.7756911328643058
2024-07-18,79.91224442551643,5.907907244453126,3.598910973761551,2.4285741565390593,2.268802168038949,1.6977505053148296,1.1544878792655069,1.149593932286106,1.1060097084984222,0.7757190063260222
2024-07-19,79.90949262435655,5.916686922601066,3.5987870442253067,2.4284905278882953,2.26872404118264,1.6921524529615162,1.154448124142771,1.1495543456878443,1.1059716227354637,0.775692294218551
2024-07-22,79.90919352695423,5.917039071934251,3.598773574137823,2.428481438164602,2.268715549457252,1.6921461193159582,1.1544438030987534,1.149550042961005,1.1059674831366684,0.7756893908394583
2024-07-23,79.90907388862023,5.917179930929403,3.5987681861310636,2.428477802294177,2.2687121527848957,1.6921435858710105,1.1544420746902035,1.1495483218792881,1.105965827305827,0.7756882294939068
2024-07-24,79.91433831423366,5.921911859877227,3.599005273691886,2.4286377908927417,2.2688616159908297,1.681324940858897,1.1545181295627165,1.1496240543503966,1.1060386885535618,0.7757393319880876
2024-07-25,79.91409900711233,5.922193580991708,3.598994496306878,2.4286305182264,2.2688548217815114,1.6813199060548794,1.1545146723056594,1.1496206117488705,1.106035376470396,0.7757370090013702
2024-07-26,79.9109881449541,5.928401066526946,3.5988543961752955,2.4285359775274578,2.2687665007631272,1.6790086346573756,1.1544697298480728,1.1492764169133083,1.1059923211942797,0.7757068114400384
2024-08-02,79.91038992999778,5.929105288045826,3.5988274550927812,2.428517797467651,2.2687495167402205,1.6789960655714415,1.1544610874689076,1.149267813411368,1.105984041717784,0.7757010044862378
2024-08-07,79.90775789058962,5.932203737474728,3.5987089191215107,2.42843780843804,2.2686747900602415,1.678940763828895,1.154423062537731,1.1492299595330668,1.1059476134938053,0.7756754549223508
2024-08-08,79.90799715973476,5.931922068688227,3.598719694796231,2.428445079950266,2.2686815831913716,1.6789457911094985,1.1544265192461483,1.1492334006916884,1.1059509250513693,0.7756777775404283
2024-08-09,79.90787752498309,5.932062903292328,3.5987143069508045,2.4284414441887097,2.2685284710028424,1.6789432774654334,1.1545745065072306,1.1492316801098017,1.1059492692701083,0.7756766162296509
2024-08-12,79.90704009175148,5.933048733713484,3.5988263065333945,2.4284159941626373,2.2683549828132166,1.6789256821677219,1.1545624065855449,1.149219636180848,1.1059376789401028,0.7756684871515732
2024-08-13,79.90680082833781,5.934677818158065,3.598815530668511,2.4284087228245936,2.2670007683361866,1.6789206550075424,1.1545589495116453,1.1492161951046564,1.1059343674618642,0.775666164589132
2024-08-14,79.90668119716828,5.935118073280829,3.598810142760268,2.428405087171901,2.2666979475799214,1.678918141438742,1.154557220982459,1.149214474574288,1.1059327117301814,0.775665003313127
2024-08-15,79.90656156635697,5.935109187628469,3.598804754868158,2.4284014515300942,2.266844267187266,1.678915627877468,1.1545554924584485,1.1492127540490715,1.1059310560034563,0.7756638420405993
2024-08-19,79.90656156635697,5.93540861393306,3.5985053285635678,2.4284014515300942,2.266844267187266,1.678915627877468,1.1545554924584485,1.1492127540490715,1.1059310560034563,0.7756638420405993
2024-08-21,79.90620267607224,5.93583109323041,3.5984891663288705,2.428390544669991,2.266834085940964,1.6789080872388036,1.1545503069174705,1.1492075925043321,1.1059260888530273,0.775660358243879
2024-08-23,79.90488677260942,5.937380151519349,3.598429906043732,2.428350553687817,2.2667967554869635,1.678880438809873,1.1545312936657328,1.149188667236958,1.1059078763498522,0.7756475845903051
2024-08-27,79.90512602456077,5.937397929277939,3.5984406804958535,2.4283578246775144,2.2668035427507838,1.678586044803898,1.1545347505740153,1.1491921081482992,1.1059111876694485,0.7756499070414801
2024-09-02,79.90680082833781,5.937672090169603,3.598516103467357,2.4284087228245936,2.2668510547356098,1.6763755237977345,1.1545589495116453,1.1492161951046564,1.1059343674618642,0.775666164589132
2024-09-03,79.91135504149365,5.9530462291928234,3.5983975830744934,2.4283287409799703,2.2667763939393692,1.659103813842132,1.154520923065092,1.1491783446265669,1.1036523124656834,0.7756406173202259
2024-09-04,79.91212003033344,5.965403668650201,3.597724319922483,2.427874398672172,2.2663522782087826,1.6483157480212802,1.154304911249338,1.1489633324116397,1.1034458182088762,0.7754954943217833
2024-09-05,79.90613982849928,5.972440722169023,3.59745508519853,2.4276927093498695,2.2661826763505677,1.6481923967592202,1.1542185291542963,1.148877350052202,1.1033632421402717,0.7754374603267427
2024-09-09,79.90518307926578,5.973566552993277,3.597412011382142,2.427663641581813,2.266155542408881,1.6481726622705362,1.1542047092188643,1.1488635940689147,1.103350031116207,0.7754281756935796
2024-09-10,79.90578104485179,5.972862911887526,3.597438932396507,2.427681808855276,2.2661725010462894,1.6481849962705832,1.1542133466397266,1.148872191519866,1.1033582879691735,0.7754339785632511
2024-09-11,79.90518307926578,5.972818214665064,3.597412011382142,2.427663641581813,2.266155542408881,1.6489210005987485,1.1542047092188643,1.1488635940689147,1.103350031116207,0.7754281756935796
2024-09-12,79.90398717494219,5.97422547648338,3.5973581705621553,2.4276273078505914,2.2661216258955,1.6488963219524093,1.1541874347649568,1.1488463995530342,1.103333517781004,0.7754165702147832
2024-09-13,79.90733579726074,5.974475844775052,3.597508928919576,2.4277290450388302,2.2605290701740963,1.6504621410020306,1.1542358045389882,1.1488945454945596,1.1033797563652483,0.7754490664308671
2024-09-16,79.90243255283714,5.980245404257816,3.5972881799055,2.427580075625905,2.26039036042427,1.6503608659537699,1.1541649787478931,1.148824047451829,1.1033120511841965,0.7754014836116824
2024-09-17,79.90028009901908,5.982778157933603,3.5971912742615784,2.427514680195059,2.2610777612482313,1.6503164076634076,1.15413388724372,1.1487930998244764,1.1025340371727845,0.775380595438061
2024-09-24,79.89645380078035,5.987280494219517,3.597019010451989,2.4273984303504554,2.2609694818048456,1.6502373766167557,1.1540786175944202,1.1487380859370522,1.1024812385588203,0.7753434636857945
2024-09-25,79.89298653453403,5.99734615684895,3.5970125554458754,2.4272930885456128,2.260871362516751,1.6501657612686127,1.1540285340469532,1.1425527965034494,1.1024333941827085,0.7753098161070466
2024-09-26,79.89274742381676,5.997627496212546,3.597001789992116,2.427285823930574,2.2608645959832083,1.650160822508204,1.1540250801694287,1.142549376971516,1.102430094723631,0.7753074956920228
2024-09-27,79.89631208076388,5.998558743601308,3.595855637925554,2.426512391270358,2.260144191941122,1.6496350136965043,1.1536573605218656,1.1421853139529186,1.1020788153512318,0.7750604509752589
2024-09-30,26.985911300429073,2.0249133815749696,1.2144466787601278,0.8195184154413464,0.7630774140277031,0.5571396533332171,0.38963058893021146,0.385705552032533,0.37221070359969466,0.26176512221392945
2024-10-02,79.89886430223353,5.998319539732059,3.5953833267685225,2.4262946118845927,2.2591934277756986,1.6494869590229273,1.1535538198219448,1.1419332196049785,1.1019799038235858,0.7749908893321565
2024-10-03,79.90284411013334,5.996717048223222,3.5942435327706637,2.4255254377008346,2.25847722733893,1.6489640452847887,1.1531881248179512,1.1438142461685492,1.101481022732098,0.7747452048296226
2024-10-04,79.92269946474913,5.9968006639075355,3.594383279945865,2.42561974414535,2.2451062896341845,1.6487290750620582,1.1532329617304893,1.1371293440288797,1.1015238492295407,0.7747753275669632
2024-10-08,79.93986360958907,5.992637027776831,3.594576793975721,2.4257503344066076,2.25180734860588,1.6287781782233766,1.1532950493656708,1.1371905646791811,1.1015831529549496,0.77451794042271
2024-10-09,79.93890950635617,5.986957773499444,3.5943994053192094,2.42563062613008,2.2510980549226742,1.6286977997005767,1.1532381354447576,1.1371344454979735,1.1015287909627767,0.7824054621663382
2024-10-10,79.93711640897921,5.987272097893094,3.594318779899308,2.425576217182797,2.2510475608886362,1.62866126663088,1.1532122673376188,1.1371089386102256,1.101504082739986,0.7841823798382416
2024-10-14,79.93717688218415,5.987508500229692,3.594281155941157,2.4255508271760458,2.251023997781296,1.6286442184258954,1.1532001959514278,1.137097035787538,1.1014925526153503,0.7840246339074507
2024-10-15,79.92693358478859,5.9865811266217355,3.593544959861227,2.4250540154539895,2.2505629333928696,1.6432613105153135,1.152963992541956,1.136864130696387,1.1012669401871276,0.7829670059408075
2024-10-16,79.92696468726473,5.986781683091779,3.5934858623062693,2.4250141342880225,2.2505259218156866,1.6432342863019829,1.1529450315010688,1.1368454344253804,1.1012488293288392,0.7829541296762327
2024-10-17,79.92672624718294,5.987167538535846,3.593448255783333,2.424988756047185,2.2505023696276614,1.643217089538104,1.1529329657088458,1.1368335371185474,1.101237304547347,0.7829459359101896
2024-10-18,79.9289098376822,5.987095931548219,3.5934052778637855,2.4249597529937823,2.250026950539584,1.6431974365344022,1.1529191765412505,1.1368199405013653,1.1012241336638644,0.781441562131553
2024-10-21,79.92733566490335,5.984284602304993,3.592884252378755,2.4246081461657782,2.2497007080780227,1.6426602226821705,1.1594785772467753,1.1366551073931876,1.1010644617665963,0.7813282570803692
2024-10-22,79.93277791691393,5.980888775608205,3.5928198061196284,2.4245646555009275,2.2496603547616885,1.640837038644254,1.1594577794554768,1.1366347189908783,1.101044711760575,0.7813142422444375
2024-10-23,79.93229999654352,5.9814509185692355,3.592798324547021,2.4245501589593528,2.2496469039779416,1.640827228032566,1.159450847024178,1.1366279230193124,1.1010381285826825,0.7813095707441869
2024-10-24,79.96324751284753,5.957601565487575,3.592207681947785,2.4241515719866076,2.249277070445775,1.6405574821767406,1.159260237643937,1.1316586290546522,1.1008571220347556,0.7811811263746493
2024-10-25,79.96795306658296,5.958511838534861,3.5907748387158573,2.423184637588426,2.248379889182199,1.6399031041749512,1.158797837267172,1.131207238280215,1.1004180172233735,0.7808695324499828
2024-10-28,80.00640633181187,5.962139743627335,3.5907104681077597,2.423141197975623,2.1691634912024336,1.6398737061857211,1.1587770638896147,1.1685341727329646,1.1003982904011382,0.7808555340655374
2024-10-29,80.015872321137,5.960461774398373,3.5895200280074557,2.4223378459715033,2.168444341266236,1.6408234266951225,1.1583928907026038,1.1614264950913926,1.1000334717217057,0.7826874050086151
2024-10-30,80.01575282615143,5.964634367967976,3.5895146674504623,2.422334228473905,2.168441102930919,1.6409703154066337,1.1583911607690573,1.1572432657577678,1.1000318289415918,0.7826862361502693
2024-10-31,27.070741186589505,2.0181936824330178,1.2143961547064288,0.8195184154413464,0.7336218907212524,0.5556744557759494,0.3919041713466614,0.39030324091913154,0.3721601795459958,0.2647965654358626
2024-11-01,80.01369029049555,5.970632391985027,3.589080515499473,2.4220412470464225,2.1681788298877196,1.642265050376708,1.1582510533091224,1.1533702711378013,1.099898780045312,0.7825915702168722
2024-11-04,80.01404872392445,5.970957781753624,3.5890965933285437,2.4220520969465578,2.1681885425727567,1.6445122327838,1.1582562418699183,1.150389003657886,1.0999037072082731,0.7825950759541894
2024-11-05,80.01434683176875,5.971033523938963,3.5891119319556584,2.4219616840822136,2.1681076061895883,1.6444508447312463,1.158213005283635,1.1503460607480032,1.0998626488657226,0.7825658624362276
2024-11-06,80.01252351065794,5.975166908330588,3.5886350333656614,2.421639869066672,2.1673716328213857,1.6442323404594266,1.158059109233691,1.1501932100081045,1.0997165060436602,0.7824618800128731
2024-11-07,80.00893999917484,5.974899299232788,3.5884743095903517,2.4215314113665776,2.1672745630028927,1.6456515964997844,1.1580072433765232,1.1501416964400406,1.099667253169802,0.7854126281463927
2024-11-11,80.00582291349967,5.97883151229997,3.587310384027173,2.420745985007471,2.1665716051303607,1.6488488572523676,1.1576316424618645,1.1497686467241248,1.0993105748947105,0.7851578787022905
2024-11-12,80.00379305222677,5.979292164100192,3.587139072382714,2.420630382527865,2.166468140722551,1.651008627524633,1.1575763598798967,1.1497137396387231,1.0992580774294243,0.785120383567228
2024-11-13,80.00283792036903,5.9819069608189155,3.5870962470281222,2.4206014836331256,2.1664422761646214,1.65098891682246,1.1575625400593994,1.1497000136867637,1.0977526310745462,0.7851110103430108
2024-11-14,80.01874641682689,5.983954140314863,3.5871604854434724,2.4206448322339984,2.1672272479815065,1.651018483052211,1.1575832699138895,1.130767764128324,1.0977722898415854,0.7851250702632654
2024-11-15,80.02041507581833,5.98344003629504,3.5866734015510895,2.420316144094244,2.1669329702406834,1.651540372335241,1.1574260870481785,1.1306142224158278,1.097623228431577,0.7850184617697833
2024-11-18,79.97318958832093,6.038504304714283,3.5849973566199447,2.418883240470879,2.1656500774614806,1.6505626082570126,1.1567408542375992,1.1299448630761895,1.0969734008026755,0.7845537060389988
2024-11-19,79.9743822170599,6.037103070366891,3.5850508191728157,2.4189193129307074,2.1656823734913653,1.6505872228611342,1.1567581045485271,1.1299617137823335,1.096989759810118,0.784565405976214
2024-11-21,79.97402442470327,6.037672572962006,3.5850347802395266,2.418908491079791,2.1656726845812586,1.6504307105001403,1.156752929401226,1.129956658517719,1.0969848520566539,0.7845618959584088
2024-11-26,79.97766337869942,6.037907799330486,3.5849973566199447,2.418883240470879,2.1656500774614806,1.646685323262332,1.1567408542375992,1.1299448630761895,1.0969734008026755,0.7845537060389988
2024-11-29,79.97718631047726,6.038468284925864,3.5849759720452643,2.4188688117881894,2.165637159319232,1.6466755007543163,1.1567339542572856,1.1299381229344527,1.096966857336313,0.7845490261618192
2024-12-02,79.97706704431101,6.03911543107561,3.584970625941456,2.4188652046444132,2.16563392980775,1.6466730451456222,1.1567322292750695,1.1294294121159,1.0969652214819197,0.7845478562012479
2024-12-03,79.97670924794652,6.039535787362051,3.5849545877257,2.418854383277634,2.165624241331096,1.646665678363483,1.1567270543592891,1.1294243593457431,1.0969603139480137,0.7845443463404704
2024-12-04,79.97658998320311,6.039675905288394,3.5849492416856705,2.4188507761768907,2.1656210118581423,1.6466632227840843,1.1567253293976516,1.1294226750990708,1.0969586781131362,0.7845431763938567
2024-12-05,79.9767399747066,6.040047223145659,3.5848155958667025,2.4187606021545682,2.1655402781645265,1.6466018356792362,1.1566822070286733,1.1293805705647526,1.0969177838267663,0.7845139288625091
