date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,MASON SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),CMB WING LUNG BANK LTD
2025-03-19,31.154140274431153,27.991400580027992,8.002077712208001,7.214278500007214,6.247565181006247,6.071536785606072,4.556538300604557,3.803367625203803,2.5365403206025365,2.4225547203024225
2025-03-20,31.14600320378682,27.997055979680486,8.003694456871544,7.215736077237239,6.248827442887449,6.066990893741071,4.55745890638304,3.8041360599194727,2.537052804756613,2.423044174736265
2025-03-21,31.15191938441105,28.007564929908902,8.006698716560555,7.21844456956415,6.251172997242555,6.037507037983455,4.559169590136718,3.80556397707422,2.538005110658755,2.4239536864596416
2025-03-25,31.145624341450034,28.001905284277072,8.005080758072198,7.216985898009555,6.249909787676275,6.0564945656096185,4.558248293182835,3.804794965430638,2.5374922417401597,2.423463864551609
2025-03-27,31.22946667631522,28.07728489760475,8.026630002170924,7.236413633403285,6.2667342065272456,5.823865692162964,4.570518850857515,3.794775309356683,2.544323033504595,2.429987698096823
2025-03-31,31.228187044733758,28.09436230142065,8.03151202699376,7.240815026139343,6.27054581263667,5.827407933036943,4.576195096520064,3.753638509550635,2.5458705631905927,2.431465685777591
2025-04-01,31.229091541034887,28.09517602931167,8.031744652503223,7.241024749822595,6.270727433346367,5.824680308757295,4.57632764188788,3.7537472303080333,2.5459443020376242,2.4315361109904274
2025-04-07,31.234519619345587,28.100059386723448,8.033140688596301,7.242283347093672,6.271817378583119,5.808311244369125,4.5771230753632,3.7543996871333594,2.546386824838135,2.431958747954055
2025-04-08,31.23994958494502,28.10494444202993,8.034537210077216,7.243542381966477,6.272907702782969,5.7919364886203955,4.577918785402813,3.7550523708114216,2.5468295014994133,2.432381531864343
2025-04-09,31.2653144075046,28.1277638427745,8.041060735671515,7.24942367081817,6.278000898928535,5.7270446999463545,4.581635759957083,3.758101230952139,2.537298284786359,2.4343564686607415
2025-04-10,31.258969341161126,28.122055519315794,8.03942886134667,7.247952453431905,6.27672682467203,5.746176705080814,4.580705950568964,3.7573385518590996,2.536783358701167,2.433862433862434
2025-04-14,31.259875621529943,28.122870852238957,8.039661945696766,7.248162590783236,6.276908803618282,5.743444036936637,4.580838757375005,3.7574474870620294,2.536856906774133,2.4339329979850106
2025-04-15,31.268941316358045,28.13102678247756,8.041993532763945,7.250264634659165,6.278729173614837,5.719008743819149,4.582167249104592,3.7556370807534476,2.537592622130708,2.434638864318548
2025-04-17,31.258969341161126,28.122055519315794,8.03942886134667,7.247952453431905,6.27672682467203,5.749075886062188,4.580705950568964,3.754439370877727,2.536783358701167,2.433862433862434
2025-04-23,31.191147754393576,28.06103999421422,8.021985969480003,7.232226802632531,6.263108411079771,5.736602299848123,4.787734143342735,3.7462934837636506,2.5312793809213856,2.428581760324004
2025-04-29,31.14609662742832,28.020509857730918,8.01039936448328,7.221780891167762,6.254062251751281,5.728316602874268,4.925254567776414,3.7408825016249008,2.527623311908717,2.4250740232541346
2025-04-30,31.153296060330256,28.02698680997992,8.012250971554053,7.22345020875771,6.255507880784178,5.7209725653361065,4.9119461419552435,3.7417472081364944,2.528207573065199,2.4256345801008394
2025-05-02,31.159598294920887,28.032656599956653,8.013871830070082,7.224911494834188,6.256773354526407,5.701900151723142,4.912939816487248,3.7425041543241098,2.528719023191966,2.4261252799653206
