date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CATHAY SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD,EDDID SECURITIES AND FUTURES LTD
2025-01-06,40.22346368715084,13.519553072625698,26.182495344506517,6.33147113594041,2.644320297951583,3.9478584729981376,4.692737430167598,0.0,1.86219739292365,0.5959031657355679
2025-01-08,40.22346368715084,12.029795158286777,26.182495344506517,6.33147113594041,2.644320297951583,3.9478584729981376,4.692737430167598,1.48975791433892,1.86219739292365,0.5959031657355679
2025-01-09,39.633027522935784,13.321100917431192,25.79816513761468,6.238532110091743,2.6055045871559632,3.8899082568807337,4.623853211009174,1.4678899082568808,1.834862385321101,0.5871559633027523
2025-01-10,39.633027522935784,14.788990825688073,24.3302752293578,6.238532110091743,2.6055045871559632,3.8899082568807337,4.623853211009174,1.4678899082568808,1.834862385321101,0.5871559633027523
2025-01-14,39.34426229508197,15.40983606557377,24.153005464480877,6.193078324225866,2.586520947176685,3.8615664845173043,4.590163934426229,1.4571948998178506,1.8214936247723135,0.5828779599271403
2025-01-20,40.31354983202687,15.789473684210526,22.284434490481523,6.345651362448675,2.6502426278462115,3.9567002612915263,4.703247480403135,1.4930944382232176,1.8663680477790219,0.597237775289287
2025-01-23,35.305655442955214,26.250408630271334,19.51618175874469,5.557371690094802,2.3210199411572408,3.465184700882641,4.118993135011442,1.3076168682576006,1.6345210853220007,0.5230467473030402
2025-01-24,35.305655442955214,38.672768878718536,7.093821510297483,5.557371690094802,2.3210199411572408,3.465184700882641,4.118993135011442,1.3076168682576006,1.6345210853220007,0.5230467473030402
2025-02-10,35.22504892367906,38.71493803000652,7.175472928897586,5.544683626875408,2.3157208088714936,3.457273320287019,4.10958904109589,1.304631441617743,1.6307893020221786,0.5218525766470972
2025-02-11,35.22504892367906,38.71493803000652,8.023483365949119,5.544683626875408,2.3157208088714936,3.457273320287019,3.2615786040443573,1.304631441617743,1.6307893020221786,0.5218525766470972
2025-02-13,35.22504892367906,38.71493803000652,8.317025440313111,5.544683626875408,2.3157208088714936,3.457273320287019,3.2615786040443573,1.304631441617743,1.6307893020221786,0.228310502283105
2025-02-18,35.77343491222259,14.143756210665783,32.063597217621734,5.631003643590593,2.351772109970189,3.5110963895329577,3.3123550844650547,1.3249420337860218,1.6561775422325273,0.23186485591255385
2025-02-19,35.305655442955214,15.266426936907488,31.644328211833933,5.557371690094802,2.3210199411572408,3.465184700882641,3.2690421706440014,1.3076168682576006,1.6345210853220007,0.2288329519450801
2025-02-20,34.78260869565217,15.0402576489533,32.65700483091788,5.475040257648954,2.2866344605475044,3.413848631239936,3.22061191626409,1.288244766505636,1.610305958132045,0.22544283413848631
2025-02-24,34.08015146733985,14.73650994004418,34.01704007573367,5.364468286525717,2.2404544020195645,3.3449037551278002,3.1555695803092454,1.2622278321236984,1.5777847901546227,0.2208898706216472
2025-02-27,33.34362457548627,16.579191108366782,32.510033961099104,5.248533497993208,2.192034578573634,3.272615004631059,3.0873726458783572,1.234949058351343,1.5436863229391786,0.9879592466810744
2025-03-03,33.44688758129452,16.63053576958811,32.301021988231646,5.264787860018581,2.198823165066584,3.2827500774233505,3.096934035305048,1.2387736141220191,1.548467017652524,0.9910188912976153
2025-03-04,33.44688758129452,16.63053576958811,32.301021988231646,4.955094456488077,2.198823165066584,3.592443480953856,3.096934035305048,1.2387736141220191,1.548467017652524,0.9910188912976153
2025-03-05,39.79560235366987,16.63053576958811,25.9523072158563,4.955094456488077,2.198823165066584,3.592443480953856,3.096934035305048,1.2387736141220191,1.548467017652524,0.9910188912976153
2025-03-11,40.04362729822375,16.73418510439389,25.490807105017137,4.985976939856653,2.21252726706139,3.6148332813960735,3.1162355874104084,1.2464942349641632,1.5581177937052042,0.9971953879713306
2025-03-20,39.10875662200063,16.73418510439389,26.425677781240264,4.985976939856653,2.21252726706139,3.6148332813960735,3.1162355874104084,1.2464942349641632,1.5581177937052042,0.9971953879713306
2025-03-25,39.10875662200063,16.73418510439389,26.394515425366155,4.985976939856653,2.21252726706139,3.6148332813960735,3.1162355874104084,1.2464942349641632,1.5581177937052042,1.0283577438454348
2025-03-27,39.602398232881036,16.945408646260653,25.717892079520354,5.0489113284947935,2.2404544020195645,3.6604607131587255,3.1555695803092454,1.0097822656989588,1.5777847901546227,1.041337961502051
2025-04-02,39.602398232881036,16.945408646260653,24.708109813821395,5.0489113284947935,2.2404544020195645,3.6604607131587255,3.1555695803092454,2.0195645313979176,1.5777847901546227,1.041337961502051
2025-04-09,39.58990536277602,16.94006309148265,24.069400630914828,5.047318611987381,2.239747634069401,3.659305993690852,3.7854889589905363,2.018927444794953,1.5772870662460567,1.0725552050473186
2025-04-10,39.58990536277602,16.94006309148265,22.52365930599369,5.047318611987381,3.7854889589905363,3.659305993690852,3.7854889589905363,2.018927444794953,1.5772870662460567,1.0725552050473186
2025-04-14,39.58990536277602,28.927444794952685,10.53627760252366,5.047318611987381,3.7854889589905363,3.659305993690852,3.7854889589905363,2.018927444794953,1.5772870662460567,1.0725552050473186
2025-04-15,39.58990536277602,28.927444794952685,11.167192429022082,5.047318611987381,3.7854889589905363,3.659305993690852,3.1545741324921135,2.018927444794953,1.5772870662460567,1.0725552050473186
