date,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,SINO GRADE SECURITIES LTD,CHIEF SECURITIES LTD,REALINK FINANCIAL TRADE LTD,VALUABLE CAPITAL LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2025-02-27,80.6745826880055,11.187833419377045,2.3877129581827568,1.5563156083290313,1.3229220443985545,0.7851488556186543,0.5501419721218379,0.544226467045259,0.5108845293409052,0.4802314575804508
2025-02-28,75.008,10.402000000000001,2.2165,1.448,1.224,0.73,0.5115,0.506,0.475,0.4465
2025-03-03,80.6819587490252,11.188856320757253,2.385242154516363,1.557533546669535,1.3155134858956088,0.7852206416220722,0.5501922714927259,0.5442762255626966,0.5109312394116223,0.48027536504692503
2025-03-04,80.66070199587061,11.185908465244323,2.3878398141775636,1.55712319339298,1.3296842739160357,0.7850137646249139,0.5500473158981418,0.5527357192016518,0.510796627666896,0.48014883000688235
2025-03-05,80.64682607947702,11.18398417340444,2.373989334250817,1.586960261482883,1.3299931188714949,0.7848787201100981,0.5499526922415277,0.5526406330638225,0.5107087562360226,0.4800662308618613
2025-03-06,80.63598884116942,11.18248128100795,2.3871082180809604,1.5867470073800936,1.329814395751474,0.7847732489074989,0.5498787901591585,0.5525663697787047,0.5106401277137835,0.4800017200509565
2025-03-07,80.61865531677064,11.18007749313471,2.38659508493613,1.6079019351787662,1.3295285386471483,0.7846045539308152,0.5497605881309753,0.5524475900279986,0.5105303604344344,0.47989853880836836
2025-03-10,80.60782564774914,11.178575650435773,2.403468990790195,1.6076859424199113,1.3250513148420793,0.7844991563947428,0.5496867376656315,0.5529107068015002,0.5104617798458942,0.47983407305514064
2025-03-12,80.59916400717793,11.177374466759076,2.4032107282163695,1.6182585990135716,1.3249089326585215,0.7844148587515984,0.5496276715773186,0.552851294284517,0.5104069286397387,0.4797825129213544
2025-03-13,80.57751804743899,11.174372636644895,2.4100850807837744,1.6339377793056034,1.334221381918185,0.7842041938810588,0.5569998281196287,0.5387375386730836,0.5102698521828807,0.4796536610519079
2025-03-18,80.57968212020133,11.174672747098098,2.4085383867519643,1.6339816620204006,1.3353314963125298,0.7842252552760633,0.554866225137105,0.5387520075629394,0.5102835565152467,0.47966654312433193
2025-03-19,80.57924929634962,11.174612723717853,2.4085254495842556,1.6339728852888726,1.3358614614442559,0.7842210429065596,0.5548632447414219,0.538749113722794,0.5102808155898846,0.47966396665449157
2025-03-20,80.59873097401237,11.171941738705293,2.3876170571706417,1.634367931573603,1.3399453061619218,0.7844106443449902,0.5549973942523115,0.5378048321844762,0.5104041863888635,0.47977993520553175
2025-03-21,80.59829794549988,11.171881715808476,2.3274305854035933,1.634359150691997,1.4027980744433939,0.7844064299836673,0.554994412447348,0.5351156193587209,0.5109387088455257,0.4797773575174074
2025-03-24,80.55761403056567,11.21994178990667,2.3262557592550825,1.6335341688951894,1.4026269721085587,0.7840104821127472,0.5509553114025196,0.5348455069755453,0.510680800335084,0.4795351784429337
2025-03-25,80.55631628406498,11.21976104175057,2.326218284333468,1.6335078534031413,1.402604376426366,0.7839978520606793,0.5514834205933682,0.5359108605181904,0.5106725734997987,0.47952745334944286
2025-03-26,80.55545114295994,11.219640546215102,2.326193301723166,1.6334903102128047,1.4042002502322435,0.7839894322520364,0.5514774978923571,0.5359051050599537,0.51013011002701,0.47952230342538943
2025-03-27,80.53858460481247,11.217291400470295,2.325706248053858,1.6417381594064404,1.40820117466419,0.7838252821234148,0.559415030118218,0.5357928983281973,0.5100233000118111,0.47942190201110235
2025-03-28,80.52993783751864,11.216087091890964,2.3351191179154633,1.6463931803785576,1.4042923247050234,0.7837411292313969,0.5593549703144627,0.535735374638996,0.5099685429930322,0.47937043041345023
2025-03-31,75.008,10.447,2.175,1.5350000000000001,1.3065,0.73,0.521,0.49899999999999994,0.475,0.4465
2025-04-02,80.52993783751864,11.216087091890964,2.3351191179154633,1.6490772253416788,1.4016082797419023,0.7837411292313969,0.5593549703144627,0.535735374638996,0.5099685429930322,0.47937043041345023
2025-04-03,80.54247625592595,11.21783342371025,2.319375916072953,1.654702910494639,1.3921624422169367,0.7838631568209516,0.5594420612379669,0.5358187880187053,0.514879977665269,0.4794450678363766
2025-04-07,80.54031418109973,11.214847902417025,2.3193136549591435,1.6600272734105723,1.3921250711363564,0.7838421148704512,0.5594270436267194,0.5358044045484318,0.5148661562744951,0.4794321976570637
2025-04-09,80.54463844683546,11.215450035435861,2.3194381805296054,1.661190215407083,1.3943474432489316,0.7838841999012091,0.5594570796555205,0.5272426604814983,0.514893799798123,0.47945793870669845
2025-04-10,80.54463844683546,11.211691686532225,2.3194381805296054,1.6783712389665615,1.3809247685930888,0.7838841999012091,0.5594570796555205,0.5272426604814983,0.514893799798123,0.47945793870669845
2025-04-11,80.54463844683546,11.211691686532225,2.3194381805296054,1.6799819599252623,1.379314047634388,0.7838841999012091,0.5594570796555205,0.5272426604814983,0.514893799798123,0.47945793870669845
2025-04-14,80.52777643579132,11.20934452013248,2.3189526064061066,1.6812406396444273,1.39620271510701,0.7837200938316934,0.5593399573785099,0.5271322822895362,0.5169331851780279,0.47935756424089193
2025-04-15,80.52086072987059,11.2164330916176,2.3187534553183724,1.6810962551058202,1.3966195580412974,0.7836527881400055,0.5592919213985519,0.5270870122969078,0.5168887910813872,0.4793163971294691
2025-04-17,80.51773091518037,11.216071879042257,2.3186787824789468,1.6842625044951238,1.3971113126834949,0.7836275514859403,0.5592739100331163,0.527070038054242,0.5168721452609318,0.4793009612855786
2025-04-22,80.5155701542524,11.215770886334116,2.318616558786591,1.6863641730804326,1.3976105368241394,0.7836065221825051,0.5592589014480619,0.527055893687137,0.5168582745628442,0.47928809884176515
2025-04-23,80.51729875371684,11.205277112831027,2.3186663374732976,1.6917676610453318,1.3949569007159954,0.783623345534957,0.5592709082516611,0.5329712206275428,0.516869371061756,0.4792983887415868
2025-04-24,80.51729875371684,11.205277112831027,2.3186663374732976,1.6928411176830513,1.3938834440782766,0.783623345534957,0.5592709082516611,0.5329712206275428,0.516869371061756,0.4792983887415868
2025-04-25,80.50865649854563,11.206757757575108,2.314660770444471,1.7023194908068306,1.3958805156332177,0.7835392359955778,0.5592108793886248,0.5329140146189101,0.5168138933313298,0.47924694366030895
2025-04-28,80.5056321475145,11.206336769685683,2.3075973618259,1.712988553243784,1.3958280786300383,0.7835098019222824,0.5591898723308344,0.5328939954170043,0.5167944789391492,0.4792289404908206
2025-04-30,75.007,10.441,2.139,1.5965,1.3065,0.73,0.521,0.4965,0.4815,0.4465
