date,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,SINO-RICH SECURITIES & FUTURES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2025-02-18,20.813435060958387,20.79637486828547,19.557035859238923,14.560874446334413,10.332352588058786,8.163958355247297,2.534094773184782,1.9938553385424198,1.2480187101495224
2025-02-19,20.81352610782136,20.79646584051987,19.557121410074664,14.560938141824206,10.332397786186224,8.163994067891341,2.533668415647359,1.9938640605180697,1.248024169516905
2025-02-20,20.817404440491465,20.801652573836197,19.561999045244356,14.564569706127312,10.334974733262046,8.16603020520193,2.510672524109129,1.9943613392975617,1.248335432430001
2025-02-21,20.81540072072379,20.799650370219428,19.560116160935017,14.56316783509621,10.333979969806753,8.175306931236621,2.5099933567646633,1.99416937774679,1.2482152774707311
2025-02-24,20.811394438139637,20.795647119061655,19.556351479496932,14.560364902476723,10.331991017274275,8.185543941839692,2.516946499297044,1.9937855654841723,1.247975036929869
2025-02-25,20.805023984090422,20.789281485332044,19.550365199296404,14.561592705681715,10.328828352023367,8.200529978217366,2.523610009294109,1.993175259463273,1.2475930266012984
2025-02-27,20.80720770036634,20.79146354925944,19.55241722532236,14.563121105121152,10.329912476252243,8.20051603904343,2.5142534642664756,1.99338446514639,1.2477239752221698
2025-02-28,20.810393108443918,20.794646547040216,19.555410535557087,14.565350596183624,10.33149389876296,8.201771468912119,2.4993292183544265,1.9936896355021834,1.2479149912434684
2025-03-03,20.809482892332408,20.793737019660234,19.55455521054502,14.564713529083864,10.331042014353395,8.20141273544202,2.50359375487548,1.993602434437882,1.2478604092696968
2025-03-05,20.811303404185434,20.795556153989946,19.55626593539703,14.56598771901702,10.331945822705507,8.202130233765917,2.495064308751575,1.9937768441952455,1.247969577992329
2025-03-10,20.809391875100506,20.793646071298173,19.554469682158963,14.564649825438957,10.330996828086553,8.201376863820956,2.504020188009971,1.9935937147509952,1.2478549513349253
2025-03-11,20.809118828181866,20.793373230985434,19.554213101489797,14.564458717847742,10.330861271657643,8.201269250840493,2.5052994650319635,1.9935675561479904,1.2478385778170726
2025-03-12,20.809318557714075,20.79400986952003,19.554811800192297,14.564904643362194,10.33117757552561,8.205894263100591,2.4983779132685133,1.993628593956212,1.2478767833604811
2025-03-14,20.80586044447241,20.790554300291383,19.551562162130534,14.562484233031551,10.329460730167275,8.204530599435573,2.5145808297401286,1.9932972907748707,1.247669409956276
2025-03-17,20.806679367417818,20.79137262078381,19.552331715637628,14.563057415405451,10.329867299865665,8.228906990443368,2.48669032459933,1.993375747366118,1.2477185184808104
2025-03-18,20.813415178784112,20.798103476849157,19.558661453116738,14.556835029562215,10.33321142010427,8.242507890185628,2.4551220359705828,1.9940210691293505,1.2481224462979459
2025-03-19,20.839124108171035,20.82379349307548,19.645895029386203,14.57481577134137,10.345975101626866,8.259697395909306,2.460782731623189,1.9964841030150406,1.0534322658515078
2025-03-20,20.946765996701213,20.80019638752553,19.62363269477432,14.55829988213791,10.334251249939063,8.255587926972913,2.4348055972019855,1.9942217272321021,1.0522385375149639
2025-03-21,20.948049126946866,20.80147053939721,19.6248347742096,14.559191675883397,10.334884292306896,8.255218541191965,2.439330225639752,1.984717830224559,1.0523029941997497
2025-03-24,20.948049126946866,20.80147053939721,19.6248347742096,14.559191675883397,10.334884292306896,8.25478099316943,2.4397677736622887,1.984717830224559,1.0523029941997497
2025-03-25,20.94786581300161,20.801288508144154,19.624663039559483,14.56125199105579,10.334793852934624,8.254271212345964,2.4388713351506177,1.984700462189308,1.052293785618449
2025-03-26,20.97011003667726,20.801652573836197,19.625006511865433,14.549255391323578,10.334974733262046,8.253540575508975,2.4284127760205063,1.9847351985637869,1.0523122029422194
2025-03-27,20.97011003667726,20.801652573836197,19.625006511865433,14.549255391323578,10.334974733262046,8.25310302365744,2.4288503278720412,1.9847351985637869,1.0523122029422194
2025-03-31,20.9877525560425,20.800924455195474,19.62431957927607,14.548746124859225,10.33461297893854,8.277753723477487,2.3889494862406617,1.9846657270307033,1.0522753689393392
2025-04-01,21.007096077344407,20.801015467237992,19.624405443219846,14.548809781217562,10.334658196844016,8.277789941832852,2.369270708548279,1.9846744107063699,1.0522799730486816
2025-04-02,21.02124440430422,20.79510134056821,19.61882584929121,14.544673276243744,10.331719855792286,8.244380010244413,2.4079643440362632,1.9841101297999073,1.051980789719748
2025-04-03,21.020185685713706,20.812415829697514,19.61865421979134,14.544546036468061,10.331629471794525,8.183507865698719,2.452996531660614,1.984092772398813,1.0519715867767077
2025-04-07,21.03993948740906,20.810322220729443,19.616680696354553,14.54308293904258,10.330590169471627,8.122328113347061,2.485989607251343,1.9992010018905504,1.051865764503779
2025-04-08,21.051356356140356,20.82161449261037,19.62732526444317,14.55097442889039,10.336195841101635,8.126297915717924,2.4335133392195676,2.000285825134444,1.0524365367421435
2025-04-09,21.064076802533215,20.840764135313076,19.63918522893371,14.559766968765503,10.342441568116962,8.029622924476243,2.469575378669757,2.001494513457351,1.0530724797341784
2025-04-10,21.072657951652666,20.84925431062363,19.647185901292332,14.565698371915742,10.346654904129132,7.983832865480844,2.478904322712394,2.0023098885171153,1.0535014836761456
2025-04-11,21.071713028071176,20.849619634618957,19.647530162451197,14.565953594430884,10.34683619988444,7.983534705456982,2.4789477584735837,2.0023449733137926,1.0535199432989872
2025-04-17,21.073374657878013,20.851263751041763,19.6490794869748,14.567102206440987,10.347652109412692,7.984164254616694,2.4712576439118115,2.0025028701153857,1.0536030196078543
2025-04-22,21.073097701378586,20.850989713631485,19.648821249252553,14.566910758526289,10.347516115555418,7.984059322861875,2.472539413894783,2.0024765522524897,1.053589172646519
2025-04-23,21.073374657878013,20.851263751041763,19.6490794869748,14.567102206440987,10.347652109412692,7.982849988895769,2.472571909632736,2.0025028701153857,1.0536030196078543
2025-04-24,21.07383626822161,20.851720496066267,19.649509898263005,14.567421297481879,10.347878773785304,7.983024852494318,2.47043558024451,2.00254673475752,1.0536260986855905
2025-04-28,21.078195760069445,20.852999488594165,19.650715150191324,14.568314826770923,10.348513486860117,7.982200136202561,2.4627008598493108,2.0026695659795766,1.0536907254825818
2025-04-29,21.0839229447345,20.858665484880138,19.656054472197184,14.572273203010585,10.35132529525315,7.957197857151202,2.46337000358247,2.0032137139967037,1.0539770251940652
