date,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD
2025-01-14,45.71189344990641,17.54896565910955,11.28355507436895,7.0995079729512165,6.525143416136989,3.5913708328250027,3.9294770815641895,2.39311087285511,1.916975640282583
2025-01-17,45.710452922184906,17.54841263516747,11.283199493519962,7.099284244786132,6.5249377880330455,3.5975602958663395,3.926201931892663,2.39303545829026,1.91691523025922
2025-01-20,45.7068520000616,17.54703022779132,11.282310639437789,7.098724986059465,6.5244237744687075,3.6051545692913236,3.925892638361462,2.3928469426713432,1.916764221856987
2025-01-21,45.70613188371644,17.54675377245206,11.27189206585808,7.0513478238041785,6.524320981473846,3.6641794210494454,3.9258307855027654,2.3928092431116608,1.9167340230315244
2025-01-22,45.716215577887134,17.523047419979196,11.260984077015662,7.037144910373651,6.525760378218597,3.699656695331398,3.9266969029223624,2.393337145071899,1.9171568932001046
2025-01-23,45.71628762027807,17.52307503386229,11.261001822758763,7.037155999934288,6.525770661908408,3.739059044863693,3.887306571461563,2.393183330560475,1.917159914372453
2025-01-24,45.711605337098625,17.51734106402961,11.259848465778942,7.0364352511840105,6.525102289479374,3.752857383095023,3.886908431736744,2.3929382196243667,1.9169635579733084
2025-02-03,45.710164827535486,17.516789040158702,11.259493634237261,7.036213512039323,6.524896663967447,3.784252113724252,3.858424248650446,2.392862810975645,1.9169031487114356
2025-02-04,45.70908450494236,17.534494588618017,11.193051801057024,7.0360472168519,6.5247424533381375,3.8463993689987137,3.8465159643223035,2.3928062576079925,1.9168578442635476
2025-02-10,45.71592741059395,17.537119600547655,11.194727463526693,7.037100552480616,6.525719243783465,3.8390959547066514,3.840000491664688,2.393164474090354,1.9171448086059286
2025-02-11,45.70548379840634,17.55438241190962,11.168537749469227,7.000832212340541,6.5478607959926505,3.8460963711264498,3.8682697943471713,2.39183002150581,1.9167068449021902
2025-02-12,45.677777347842714,17.559486360467435,11.236557766300917,6.996588340588718,6.543891513395361,3.8437648854902937,3.836796001063282,2.389592838676112,1.9155449461751695
2025-02-13,45.67130535860169,17.561721324027953,11.26881335147306,6.995597008542955,6.542964323021221,3.8432202704405194,3.8118505650573264,2.389254262238284,1.915273536596986
2025-02-14,45.58563836053857,17.53663707787894,11.27517486161548,6.9824751634221345,6.525773146062644,4.011217762182231,3.7929153866161456,2.3784872394596404,1.9116810022242168
2025-02-17,45.58621141832448,17.534029052639205,11.29417312591,6.98256294022863,6.525855181660805,3.991625974877375,3.7953201329023516,2.3785171394606115,1.911705033996545
2025-02-18,45.58298815567993,17.540645604083185,11.293374549208728,6.982069224396841,6.525393758248408,3.9913437391202113,3.7950517773354404,2.377563328791197,1.9115698631360638
2025-02-19,45.604126737186604,17.566071814762765,11.29861172053191,6.9216412990632765,6.528419833839391,3.9931946784369234,3.7968116885339622,2.3786658961797427,1.9124563314654242
2025-02-20,45.644632804847355,17.539192633862573,11.259947674843467,6.539161645930726,6.540512008586685,4.139133343776977,4.01180511972084,2.4114597730268907,1.9141549954044796
2025-02-21,45.53655613623574,17.486041799378558,11.471324617144933,6.3694562580181175,6.508208927373749,4.292858006937818,4.0338677853552625,2.3912406073036934,1.9104458622521296
2025-02-24,45.51689993406076,17.48320280830493,11.502475207292395,6.366706833586948,6.481854647327745,4.222724572298507,4.131800207843937,2.3847145855773153,1.9096212037074556
2025-02-25,45.526189841599006,17.54407552887695,11.336834498192488,6.368006265619727,6.483177580797231,4.218876468383931,4.204862786769738,2.407966076214599,1.910010953546333
2025-02-26,45.501187186142694,17.551700793990776,11.33845400172586,6.367647247002825,6.479617066379513,4.237742642497466,4.208045434374744,2.4066436385943293,1.908961989291792
2025-02-27,45.48227486476592,17.556953285463678,11.422359794126697,6.341473517876752,6.476923848731006,4.224217722217095,4.193748622540172,2.3938798046718337,1.9081685396068457
2025-02-28,13.912909447626657,5.371825769899005,3.4938302223298785,1.9398402362475098,1.978635289735632,1.2955357379625392,1.277579083300257,0.7322815987091859,0.5837037874929669
2025-03-03,45.43808852984891,17.5704520404238,11.40577858298273,6.432463404184717,6.469848000646647,4.220897339531243,4.156768495429057,2.3993888658734948,1.9063147410794001
2025-03-04,45.520115242206906,17.637490883237287,11.291368114100479,6.550820253359646,6.481527637227318,4.215173989977128,4.107760565011632,2.285987215768001,1.9097560991116072
2025-03-05,45.4975007966085,17.647223505890146,11.2771880990533,6.567219019308198,6.482219579816953,4.217978899390644,4.109769036089707,2.2909410866246205,1.909959977217935
2025-03-06,45.49500093771444,17.754573966775702,11.167463459023175,6.582556746990171,6.481863414445534,4.2146074299903145,4.103263799608216,2.290815210931431,1.909855034521023
2025-03-07,45.51000421307799,17.76042904440392,11.116968344549297,6.6043572084914866,6.484000993952545,4.210501007972059,4.111683651164869,2.2915706726460856,1.910484863741746
2025-03-10,45.48714602643827,17.665966163366846,11.0925496314445,6.601040055871586,6.4807442923227665,4.313548425587056,4.151212497182496,2.2982676181063684,1.909525289680111
2025-03-11,45.4461303692014,17.657093566423406,11.106854139403868,6.5950879129039635,6.4749006197745,4.4061013637018025,4.10983327820301,2.2961952753656734,1.9078034750223805
2025-03-12,45.43900476078993,17.66216468874476,11.105112668949998,6.594053853160597,6.4738854044867535,4.413250141056333,4.109188887529063,2.295835249369277,1.9075043459132877
2025-03-13,45.4357989659533,17.624858884046184,11.10432918539789,6.59358863206022,6.473428661463622,4.47094787880046,4.094004749361769,2.2956732745014974,1.9073697684150532
2025-03-14,45.43259362343273,17.623615509639087,11.080030268894047,6.593123476599404,6.472971982883852,4.512176595335427,4.082742010823374,2.29551132248728,1.9072352099047971
2025-03-17,45.436155143041255,17.613238354133166,11.100496669181538,6.593640320051882,6.473479407505776,4.497635965635234,4.082278149338119,2.295691270580369,1.907384720532661
2025-03-18,45.43900476078993,17.614343002985336,11.101192858641848,6.594053853160597,6.4738854044867535,4.49791804371236,4.076262480940608,2.295835249369277,1.9075043459132877
2025-03-19,45.40056505456425,17.61197470637122,11.091801662807184,6.588475529113092,6.468408738472671,4.568526364112417,4.070464218073912,2.2938930582277037,1.905890668257557
2025-03-20,45.41318603450906,17.57731877059067,11.09488509153037,6.605977402769839,6.467072835931238,4.572146926319579,4.0715957733133825,2.2913966750046675,1.906420490031189
2025-03-21,45.4096281147232,17.59631150220465,11.094015856961382,6.605459854018944,6.466566169731203,4.5717887190799305,4.05874149842377,2.2912171543350306,1.9062711305218933
2025-03-24,45.39753535639713,17.591625536887143,11.09106147794104,6.603700794696869,6.464844098330562,4.597201618159252,4.057660639978411,2.290606994409256,1.9057634832003358
2025-03-25,45.39184687493189,17.589421240221597,11.093587468553554,6.602873326216968,6.464034029115565,4.609155946650143,4.05323645766202,2.290319972760844,1.905524683887417
2025-03-26,45.381184813655196,17.592336352963773,11.090981703035927,6.601322381612304,6.46251569638275,4.6315622397303695,4.0452377151834025,2.289782000997763,1.9050770964385115
2025-03-27,45.38402754021473,17.59343835596348,11.085412345851159,6.601735895594792,6.4629205153641625,4.643597568846328,4.0337459102126365,2.2899254354218863,1.9051964325308206
2025-03-28,45.35348688125585,17.644980470033918,11.074040112126262,6.597293333410434,6.453876447695116,4.639690226694433,4.049811126119291,2.28290705014416,1.903914352520534
2025-03-31,13.904513106671438,5.488299811629769,3.377097093506782,2.022604168520359,1.978635289735632,1.4224404341142411,1.2418346603766206,0.6967770712414129,0.5837037874929669
2025-04-01,45.22502851556389,17.9648512879294,10.976351231753837,6.578607283497244,6.435596609079414,4.615625070687614,4.039120787350801,2.266297472923703,1.898521741214096
2025-04-02,45.22502851556389,17.9648512879294,10.976351231753837,6.575486202234221,6.435596609079414,4.615625070687614,4.042241868613824,2.266297472923703,1.898521741214096
2025-04-03,45.226188806462055,17.94970638650082,10.983430729823105,6.574874612220088,6.435761720399736,4.622766101925035,4.0423455761537035,2.2663556169297254,1.898570449585734
2025-04-07,45.196212563821994,18.031381970514047,10.96835310155746,6.570516738123129,6.431496051326229,4.598648224251842,4.0388865073317195,2.267192779612519,1.8973120634610583
2025-04-08,45.191279111358355,18.056702812354235,10.967155836442503,6.586172973400747,6.430794012853546,4.595807188606731,4.000240923602853,2.2747421815320363,1.89710495984899
2025-04-09,45.16486823083278,18.135761759054727,10.952954040680215,6.582323854036531,6.403658729730462,4.627407511449358,3.9830976707380907,2.253931957819373,1.8959962456584583
2025-04-10,45.142706936068286,18.12764183491612,10.94757969436757,6.645296320303627,6.400516611215791,4.632925456070231,3.953883511686742,2.2543837086384397,1.8950659267331895
2025-04-11,45.11782044132877,18.141082007885586,10.950991366289085,6.647367241137187,6.402511249612158,4.634369247495752,3.9551156884540597,2.255086258226002,1.8956564995714016
2025-04-14,45.10727761564536,18.144632029936652,10.948432413043871,6.64581392953234,6.401015154291496,4.648864533217328,3.9541914838968983,2.254559304993577,1.8952135354424808
2025-04-15,45.106574935784685,18.145128271933732,10.94826185868171,6.645710401235956,6.400915439463323,4.648792113340643,3.9549087841646813,2.2545241835342016,1.895184011861067
2025-04-16,45.068662706572674,18.13765966889225,10.94684224626866,6.64012465910486,6.395535448327816,4.644884787803051,3.9515846699185584,2.252629248311746,1.9620765648003795
2025-04-17,45.07883658190521,18.118401507643007,10.933745013492931,6.64162361195629,6.396979187201538,4.66228014269209,3.9524767072541116,2.2531377606075718,1.9625194872472496
2025-04-22,45.06270084546958,18.127478938156667,10.93761274532595,6.639246277130613,6.394689421582555,4.667614572011788,3.9565089251792203,2.252331261597947,1.9618170135456827
2025-04-23,45.06270084546958,18.1313696428158,10.93761274532595,6.639246277130613,6.394689421582555,4.667614572011788,3.9526182205200824,2.252331261597947,1.9618170135456827
2025-04-24,45.09006825909999,18.14315977324439,10.944255360316054,6.6432784144781625,6.3985730350179475,4.670449300873196,3.893508251454012,2.2536991441285634,1.96300846138768
2025-04-25,45.097090899958474,18.145985515143764,10.930385199211063,6.644313084866321,6.39956959328824,4.671176709133021,3.894114653510721,2.254050150909066,1.9633141939793288
2025-04-29,45.13821721844549,18.061205914350303,10.940353170402059,6.650372370079681,6.40540568453096,4.675436591471664,3.9077986779444553,2.2561057332657555,1.9651046395096357
2025-04-30,13.892518333878273,5.558829075653589,3.3671922899250966,2.0348388367693886,1.971438426059732,1.438993220568811,1.2041710738060776,0.6919791621241462,0.60481458760894
2025-05-02,45.149199223231626,18.069656495804526,10.957169150652788,6.614493502918535,6.408402682779093,4.677624161777747,3.9080674621114864,2.2493632366934744,1.9660240840307268
