date,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,SILVERBRICKS SECURITIES CO LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,SINOPAC SECURITIES (ASIA) LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-07-15,15.290529288082618,12.317198831886827,46.17069922487402,6.103345429915004,7.705258213390014,5.78020406143117,6.632764950420346,0.0
2024-07-24,15.293962313376298,12.319964285870824,46.15639296088599,6.104715751297749,7.709208720440019,5.781501831205626,6.634254136923494,0.0
2024-07-30,15.296226689951723,12.321788341531965,46.14842104360141,6.105619596557965,7.7103501219476165,5.782357822416348,6.635236383992975,0.0
2024-07-31,15.298491737139566,12.323612937401125,46.14044676537263,6.106523709498859,7.71149186148999,5.783214067135405,6.6362189219624295,0.0
2024-08-02,15.302268306845136,12.326655131630607,46.12715105226599,6.108031159569354,7.713395512323629,5.784641705324975,6.6378571320403115,0.0
2024-08-06,15.303779456855752,12.327872429919953,46.12183092882894,6.10863434800956,7.714157235845698,5.7852129579784455,6.638512642561656,0.0
2024-08-08,15.305290905358046,12.329089968657572,46.11650975452826,6.109237655595272,7.7149191098281005,5.785784323469267,6.6391682825634835,0.0
2024-08-12,15.30642468767314,12.330003280547825,46.112518183986175,6.10969021449503,7.715490614081314,5.786212921657008,6.639660097559502,0.0
2024-08-14,15.307558637976882,12.330916727760378,46.108526022026744,6.110142840448893,7.71606220301236,5.786641583348678,6.640151985426068,0.0
2024-08-15,15.309448928559307,12.332439440579218,46.11421984392025,6.110897366088269,7.717015039454847,5.787356160659638,6.628623220738467,0.0
2024-08-16,15.311339686053524,12.333962529516192,46.119915072217935,6.111652078099474,7.7179681112529845,5.78807091447498,6.617091608384912,0.0
2024-08-19,15.313230910632544,12.33548599471067,46.12561170744093,6.11240697655157,7.718921418493982,5.788785844860107,6.605557147310193,0.0
2024-08-20,15.315313689331516,12.337163765236117,46.117061166280045,6.113238335467562,7.71997128218397,5.790796181077332,6.606455580423462,0.0
2024-08-21,15.317190756312508,12.33867582585809,46.110358355544314,6.113987582793422,7.7209174530219915,5.791505909426724,6.607364117042954,0.0
2024-08-22,15.319083426680905,12.340200455699971,46.10369947601956,6.114743058344703,7.721871489040258,5.7922215374944,6.6081805567202085,0.0
2024-08-23,15.320976564843154,12.341725462370526,46.09703895068106,6.115498720619897,7.722825760858792,5.792937342437254,6.608997198189316,0.0
2024-08-26,15.912769031092333,12.832302728859077,47.02193850526056,3.211156174187769,8.022054007023545,6.135501320604984,6.864278232971737,0.0
2024-08-27,15.962120509535719,12.87364554620706,47.167771212313255,3.2211151765712707,8.046933412023751,6.1545298165613795,6.5738843267875655,0.0
2024-09-03,15.002481344182387,12.099684814634053,44.33205520761822,3.0274624424182375,7.563153549658025,5.784520841076019,6.178663850615927,6.011977949797133
2024-11-12,15.002460772845131,12.099687743033622,44.33206593698624,3.0274631751331675,7.563155380113606,5.784522241061936,6.178665345993438,6.011979404832856
2024-11-18,14.914429071326468,12.028688983830616,44.07193346569631,3.0096985738035995,7.5187761647940405,6.337361468045646,6.142410065492608,5.976702207010713
2025-02-25,14.94655014754648,12.054595066713752,41.732983044396086,5.234679166116816,7.534969287649469,6.351010188340292,6.155638920646546,5.989574178590558
2025-02-28,39.2455023787758,12.054595066713752,16.859729206375977,5.808980772907607,7.534969287649469,6.351010188340292,6.155638920646546,5.989574178590558
2025-03-03,39.2455023787758,12.054595066713752,15.015154812241477,7.653555167042107,7.534969287649469,6.351010188340292,6.155638920646546,5.989574178590558
2025-04-17,40.511052068521245,12.443319586008911,12.27464856461098,7.900359355547999,7.777949437379526,6.555811209763093,6.354139804926786,6.182719973241462
