date,SORRENTO SECURITIES LTD,GRANSING SECURITIES CO LTD,YUEN META (INTERNATIONAL) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2025-04-16,31.25168133430691,23.488720648706813,17.286038199915453,9.976557395949426,5.9528842089081895,5.560893124783829,2.444179701010722,2.313516006302602,1.72552938011606
2025-04-17,31.267302368501998,23.500461396493385,17.286988618886497,9.985389111042755,5.91741002768379,5.563672716087358,2.437711473392802,2.3146724084896952,1.7263918794217163
2025-04-22,31.2588891024409,23.494137997309245,17.313088602729195,9.978858350951374,5.9158177974245625,5.562175667883913,2.437055544877955,2.3140495867768593,1.7259273496059966
2025-04-23,31.26129243070772,23.495944335524545,17.306731249759736,9.97962557182947,5.916272632914312,5.5626033137277515,2.437242917003037,2.3142275016337983,1.726060046899627
2025-04-24,31.272111982771882,23.50407629595447,17.281956622058146,9.979233964005537,5.918320258421781,5.564528534071681,2.4380864482387326,2.315028457160437,1.7266574373173356
2025-04-25,31.278126081772378,23.508596484480172,17.266048694180544,9.981153121273895,5.919458440709258,5.565598676872187,2.4385553290511175,2.3154736720643103,1.7269894995961383
2025-04-28,31.272111982771882,23.50407629595447,17.30118443316413,9.967697277341948,5.918320258421781,5.564528534071681,2.4342408860175357,2.31118289493924,1.7266574373173356
2025-04-29,31.2588891024409,23.494137997309245,17.305400730347877,9.963482606188737,5.9158177974245625,5.592927157409187,2.4332116086872957,2.3102056505862003,1.7259273496059966
2025-04-30,31.26129243070772,23.495944335524545,17.29519855456887,9.964248644908315,5.916272632914312,5.6010456310306385,2.4295544535424596,2.31038326990351,1.726060046899627
2025-05-02,31.24567739952355,23.484208099592717,17.336509644201954,9.959271497733036,5.91331745177899,5.598247905940214,2.4283408898793515,2.3092292323061554,1.725197879044033
