date,BANK OF CHINA (HONG KONG) LTD,OSHIDORI SECURITIES LTD,VC BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING,GF SECURITIES (HONG KONG) BROKERAGE LTD,EVERBRIGHT SECURITIES INVESTMENT,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CCB INTERNATIONAL SECURITIES LTD,FUNDERSTONE SECURITIES LTD
2025-02-28,40.70652309631267,18.779950697477396,17.513452720976513,9.407827544453776,5.55509181927516,2.2457731776285828,2.0923856573561097,1.888748815592209,1.8102464709275845
2025-03-03,40.20823946358455,18.550557653132312,18.52207033138492,9.292912961563754,5.487237571701913,2.2183415429867543,2.0668276181675735,1.8656781564732758,1.7881347010049509
2025-03-04,40.19027980328347,18.55073679238915,18.521283514296076,9.314247688958673,5.487290560926229,2.2154659213482133,2.06684757713433,1.8656961729773986,1.7881519686864644
2025-03-05,40.06703599377503,18.597970834168386,18.568442561891334,9.308919502390253,5.501262346225665,2.221106959278975,2.0721102017892035,1.8704466242380697,1.7927049762430818
2025-03-06,40.128905665505485,18.61274702613066,18.462081635055007,9.3279424022662,5.5056331299626375,2.222871641194636,2.07375650494677,1.8719327045541092,1.7941292903844948
2025-03-07,40.056880004470244,18.64509575517956,18.49416850947782,9.307271710901038,5.515201853704156,2.231587931301866,2.077360668652307,1.8751861009373718,1.7972474653756374
2025-03-10,40.111891386504475,18.670701655727445,18.348508131579937,9.353779519904027,5.522776055093184,2.2346526416891486,2.0802135738549428,1.877761353402677,1.7997156822441702
2025-03-11,40.14781198812912,18.690138670992535,18.28588293867617,9.346977266882723,5.528525505995882,2.236979012615619,2.0823791669716463,1.87971618492231,1.8015892648139968
2025-03-13,40.15470124528068,18.67614720657449,18.27219410067487,9.377896282398567,5.524386843931193,2.2353044069420127,2.0808202949625914,1.8783090267101465,1.8002405925254545
2025-03-14,40.14946689595842,18.668379187091872,18.264594098479865,9.406065282929408,5.522089071046962,2.222713007637508,2.079954813853864,1.8872458293249565,1.799491813677148
2025-03-17,40.163422776181704,18.664026115358244,18.260335180900597,9.403871987169907,5.520801436507035,2.222194717909806,2.079469812321772,1.8868057634578712,1.799072210193069
2025-03-18,40.16419525325393,18.663482124127995,18.259802955852347,9.40456944746258,5.520640524410854,2.222129948688472,2.0794092030333755,1.8867507696541677,1.7990197735162836
2025-03-19,40.160020382717256,18.66154214696325,18.257904939151526,9.413986396847113,5.520066680983304,2.221898969210533,2.079193058674932,1.8865546511922244,1.7988327742598569
2025-03-20,40.161971148769574,18.662448628149196,18.25879181372983,9.40958619688538,5.520334817268723,2.222006897569122,2.0792940551185697,1.8866462902584975,1.798920152251112
2025-03-24,40.16041052076701,18.661723436155565,18.25808230717469,9.41310639105167,5.520120306156522,2.2219205540434674,2.0792132571787483,1.8865729782932903,1.7988502491790352
2025-03-26,40.15182710234592,18.662249194732446,18.258596693930194,9.420269139185997,5.520275825050921,2.221983152430612,2.0792718350591284,1.8866261289000734,1.7989009283647095
2025-04-02,40.15198313073006,18.662321715481724,18.258667646102097,9.419917149997401,5.520297276620605,2.221991786967715,2.079279915025796,1.88663346025328,1.7989079188213175
2025-04-11,40.15308780351781,18.661977246942353,18.25833062819667,9.419743277466901,5.520195383149429,2.2219507735141355,2.0792415357434,1.886598636833006,1.7988747146362911
2025-04-15,40.154831940682826,18.66143337513854,18.257798519991734,9.419468754960524,5.520034506379475,2.22188601851207,2.0791809397610104,1.886543655102501,1.7988222894713186
2025-04-16,40.11896364219108,18.673224366084106,18.26933447935282,9.423476212327719,5.523522270452874,2.2232898891258497,2.0804946439734415,1.887735643880028,1.7999588526120738
2025-04-23,40.11974361613596,18.673587402093766,18.269689663126044,9.42171526632717,5.5236296561643625,2.223333113277921,2.0805350919677923,1.8877723443449295,1.7999938465620524
2025-04-24,40.115844049659806,18.671772363191234,18.267913882352822,9.430519311686854,5.523092769357707,2.2231170093228005,2.080332867721926,1.8875888562892962,1.7998188904175538
2025-04-25,40.10980922325286,18.670320586092096,18.266493506262773,9.440477034796674,5.522663335052114,2.222944156403427,2.080171116627429,1.887442091524771,1.799678949987857
2025-04-28,40.10957639172578,18.670393169585264,18.26656451982146,9.44051373597688,5.522684805181382,2.2229527984110056,2.0801792035847653,1.8874494292209567,1.7996859464925057
2025-04-29,40.10783009756671,18.67093756377344,18.267097139111915,9.440789003924618,5.52284583647214,2.223017615609714,2.0802398577690937,1.8875044637609588,1.7997384220114148
2025-04-30,40.1082199247765,18.671119035557798,18.267274685777775,9.439908815580905,5.522899515655913,2.223039222182603,2.0802600766165726,1.8875228093208352,1.799755914531097
