date,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CITIBANK N.A.
2024-11-07,68.44153669963255,9.569380643542015,5.5915172349632245,4.579649854048661,3.971293767009233,2.6479844705916755,2.0270463869174264,1.869115723862831,1.3024752194323939
2024-11-08,68.42561105648,9.566944505172707,5.604877065792909,4.57858421653004,3.9703696877083132,2.647368311782484,2.0229094841517377,1.8812473022481295,1.3020883701336805
2024-11-11,68.39547154194389,9.562521191699433,5.642184674862154,4.576567481810127,3.9654596772457076,2.646202222149034,2.022646499041992,1.8835589087065068,1.305387802541157
2024-11-12,68.38333156280598,9.560614562240385,5.642020454169548,4.590407016275065,3.962662697785161,2.6457325296526255,2.025720207349892,1.8842711444542353,1.3052398252671091
2024-11-13,68.38328862241669,9.560399246617788,5.644528657305008,4.590404133790988,3.9603996381152604,2.6457308683006233,2.025698004109869,1.8842699612516236,1.305280868092159
2024-11-14,68.38693874803911,9.560700233021606,5.658854611393173,4.592742391225508,3.945079242592452,2.6458720906698168,2.022624415992366,1.884370538778732,1.3028177282872233
2024-11-15,68.37764099988728,9.559191084918776,5.657700142534144,4.594210920146952,3.9445428776972227,2.645512363318492,2.028732917873528,1.8841562025944683,1.3083124910291375
2024-11-18,68.29220762979564,9.547038470309767,5.650530881889917,4.735421219475892,3.9393635904713653,2.642206969427852,2.0047513248968656,1.8818020732063696,1.3066778405263249
2024-11-19,68.29182790757613,9.546776354108392,5.650491102197936,4.735332179652907,3.939341686597733,2.6421922780782876,2.0055763068233827,1.8817916099033851,1.3066705750618306
2024-11-20,68.28802235345532,9.546035340546483,5.650126064306361,4.735026499707886,3.939122167243104,2.642045042222697,2.00567356688475,1.881707649342714,1.31224131629068
2024-11-21,68.2880708837336,9.545833103916552,5.650192785898381,4.735029864751208,3.9391249666607515,2.64199675487439,2.0058004046866365,1.8817089866167,1.3122422488617818
2024-11-22,68.29755559496603,9.546949900240929,5.640474896895772,4.735687525604164,3.9364945260264324,2.6423637088089897,2.0061626155218386,1.881970342167246,1.312340889768598
2024-11-25,68.30640313366908,9.547977573513755,5.641205586589116,4.736280097837393,3.924167158070214,2.6427060111795146,2.006556311026075,1.8822141401376897,1.3124899879771603
2024-11-26,68.30758564462674,9.547933786327434,5.641202887741608,4.73558849400602,3.9170636333720887,2.642751761338691,2.0066328643394695,1.8822467247672892,1.3189942034806568
2024-11-27,68.31497869431297,9.548758072855271,5.64181344501494,4.7361428556619,3.920624130176029,2.6430377909925795,1.992785772824255,1.8824504436284757,1.3194087945335857
2024-11-28,68.31481870411905,9.548526607564641,5.641750047554999,4.735349720183487,3.9205940380157402,2.64303160113295,1.9940566315993593,1.8826551376121068,1.319217512217664
2024-11-29,68.30937091385297,9.547556070897686,5.641149602272525,4.734650105679997,3.9228949627009437,2.6428208316088164,1.992413104850162,1.8825050045878582,1.3266394035490336
2024-12-02,68.26804515779959,9.541571037598834,5.680523354093582,4.7321326129633166,3.9228202460226806,2.6412219796867626,1.9941540639519912,1.8813661280098994,1.3381654198733428
2024-12-03,68.26214841240092,9.540537930032714,5.6925691733349355,4.729208214470862,3.9224814070800673,2.640993840540262,1.9932087331101453,1.8812036224477011,1.3376486665823857
2024-12-04,68.25001293863984,9.538591152027141,5.6915571626461,4.728430138947658,3.9217631877381183,2.6405243312704765,2.009608504272389,1.8808691867797587,1.3386433976785244
2024-12-05,68.23740574381823,9.536620310506008,5.700999223373026,4.731692239287077,3.9214356013371323,2.6400365715874794,2.0110335323128083,1.88052175117864,1.3402550265996036
2024-12-06,68.23755396961116,9.536641026022549,5.700794386392335,4.731702517503642,3.9196478711393077,2.640042306294271,2.003978226872309,1.8805258360617723,1.3491138601026575
2024-12-09,68.22651006123911,9.53488873586759,5.699871741203745,4.742652206224583,3.9190134956463227,2.6396150285911166,2.003737425887795,1.8802214823178793,1.3534898230218615
2024-12-10,68.19584812288359,9.530394886406517,5.6973017903796634,4.7860591692731065,3.9172522367147127,2.63842874904646,2.0036259498209015,1.8793764847482575,1.3517126107267814
2024-12-11,68.20691343347008,9.531732495332667,5.699032083315162,4.7959799717289275,3.9210194261189315,2.627733466486304,1.985787863483104,1.8796814283054548,1.3521198317593617
2024-12-12,68.19304677136499,9.530107761429667,5.698812738029934,4.791957479238034,3.9207858421861426,2.627199240698216,2.0054639595024883,1.8792992836529636,1.3533269238975645
2024-12-13,68.1669773437948,9.526255859366122,5.713255210697485,4.789879361222646,3.91928697027221,2.626244968270959,2.0151506615925565,1.8785808488729165,1.364368775910307
2024-12-16,68.14811711764335,9.523411572345934,5.711724547270043,4.791203235033327,3.938978390782971,2.625518347024709,2.016720757826283,1.878061088997474,1.3662649430759057
2024-12-17,68.1367752960098,9.521618043050765,5.710773950778532,4.7881534176768055,3.9383228306264146,2.6250813846837513,2.0256242195814296,1.8777485252057031,1.375902332386804
2024-12-18,68.12116443796955,9.519228029511764,5.708990149457159,4.786922954638954,3.9374205190867437,2.6244799506906933,2.0384630551540694,1.8773183130987328,1.3860125903923268
2024-12-19,68.11523623233724,9.518191132409754,5.709348143766335,4.785213726903879,3.939141935044689,2.6242515568140767,2.0411086365619164,1.87715494053913,1.3903536956229832
2024-12-20,68.11255226200966,9.51760760006113,5.713472141474458,4.785025173323733,3.9483684759609137,2.6241481524408385,2.031696489612505,1.8770809742954617,1.3900487308213052
2024-12-23,68.15021817105061,9.522662191855998,5.645895822092337,4.787420971236231,3.9505310445851682,2.625599293564425,2.0390779708415683,1.8781189909148999,1.4004755438587553
2024-12-27,68.06174158236763,9.51009098835551,5.665127804549131,4.802638462500338,3.9493188002138053,2.622190587400639,2.0857211140914416,1.8756807072832935,1.4274899532382102
2024-12-30,68.0450539498458,9.507342714910676,5.672998797060266,4.808917266488716,3.9492460820014887,2.6215476688988866,2.082827041762361,1.8752208208677579,1.4368456581640519
2025-01-02,68.04505960455846,9.507135228104692,5.672928454358021,4.8086677546816725,3.949267237882602,2.6215478867559967,2.082848042539425,1.8752209767032564,1.437324814415872
2025-01-03,68.04257961429624,9.506372189659407,5.672455112436035,4.812424537615743,3.948769243918938,2.621452341050418,2.082938745885911,1.875152631847822,1.4378555832894753
2025-01-06,68.03293607590615,9.504816630807078,5.656033183154072,4.8254571543256874,3.9523952123734336,2.621080807865873,2.0930138762583566,1.8748868702248054,1.4393801890845492
2025-01-07,68.02607985968828,9.503650536581326,5.670017673813313,4.82347167957625,3.9519552545371504,2.6208166608544436,2.090033636744841,1.8746979230690932,1.4392767751353004
2025-01-08,68.03035491660809,9.504039555741372,5.669774294751318,4.8238789236113195,3.954285931527491,2.6209813644567186,2.0854589431138546,1.87481573730071,1.4364103328891276
2025-01-09,68.02725268464343,9.503397942477445,5.669565722433794,4.824025422742202,3.954480413604967,2.6208618458656785,2.0893617145155625,1.8747302443863305,1.4363240093305873
2025-01-10,68.02280522922885,9.50256842478922,5.669195060092226,4.823127055195866,3.955512773733194,2.6206905003277177,2.0933892925972657,1.874607679107751,1.4381039849279051
2025-01-13,68.02293269597044,9.502378022323311,5.6692056834974105,4.823136093169056,3.955520185899201,2.6206954111936787,2.093414036278963,1.8746111919022,1.438106679765738
2025-01-14,68.02311681544056,9.502195532935332,5.6692210284863,4.823128327106442,3.9548438003152144,2.620702504699226,2.093732017166728,1.8746162659618686,1.438443707888335
2025-01-15,68.01876053272441,9.5006292974326,5.66853734226795,4.827503866946612,3.9545697076932798,2.6205346717394944,2.0966375993544957,1.8744962132677094,1.438330768573434
2025-01-16,68.00699456088111,9.498777706096572,5.6649547867364465,4.847921973740215,3.953885641187676,2.620081368313783,2.0960875759718167,1.8741719605248932,1.437124426547484
2025-01-17,68.00747588058452,9.498636771872695,5.6649948804705605,4.847997917292387,3.9539344410099897,2.62009991194735,2.096164859593065,1.8741852249824391,1.436510112246992
2025-01-20,68.0073484717647,9.498410815160762,5.664984267368064,4.847968018649328,3.9539270334990615,2.62009500331292,2.0963066455490833,1.874181713784228,1.4367780309118516
2025-01-21,68.00488532841152,9.497858640365074,5.665403550300638,4.850685770661135,3.953763011684207,2.6200001066622325,2.0962515352670894,1.8741138332046337,1.4370382234434638
2025-01-22,67.97456930997419,9.493416511989013,5.662877960004346,4.888566819601909,3.952021262772053,2.6188321321681087,2.101621295765055,1.8732783686751848,1.434816339050143
2025-01-23,67.97480691094655,9.493241633793412,5.664878503114809,4.888459070176532,3.952035076821989,2.6188412861365324,2.1017950913389143,1.873284916605778,1.432657511065475
2025-01-24,67.97504734219277,9.493067149405668,5.664898540152941,4.888393135932797,3.9520490554232053,2.6188505491459124,2.1019689755959807,1.873291542534522,1.4324337096162154
2025-01-27,67.97012874028773,9.492172193658313,5.664488634138296,4.888929860476172,3.9541556360374366,2.6186610519141538,2.1059778300896155,1.8731559931570658,1.4323300602412108
2025-02-03,67.98942539355355,9.494608959902461,5.665996885769211,4.890213769595542,3.9552782169664686,2.6194044872331097,2.0786478093142877,1.8736877803168468,1.432736697348524
2025-02-04,67.97961303005913,9.492822526703005,5.665179158296451,4.887460531207168,3.9547073836734703,2.6190264497836258,2.0846733425199013,1.873417366124212,1.4431002116330318
2025-02-05,67.9713703443328,9.491463448620854,5.663451985502344,4.886842949123213,3.967667982582564,2.618708886753001,2.084170909438678,1.873814363934149,1.4425091297123978
2025-02-06,67.97312393984537,9.49150026247945,5.663181983669081,4.886469688847406,3.967791150243547,2.618776446905596,2.082976338803951,1.8738627065296176,1.4423174826759801
2025-02-07,67.97087822249675,9.490978629491961,5.662895017771189,4.8862583161727615,3.9678140179918318,2.6186899269495,2.086590002777193,1.8737508653075912,1.442145001041226
2025-02-10,67.97277604192809,9.491035572100929,5.6526420276483105,4.886294879010724,3.9696724709626,2.6187630435658797,2.092910737340408,1.8738031824306691,1.442102045012397
2025-02-11,67.97278452720077,9.490828701233841,5.6527426000061824,4.886253877850459,3.9696521609437765,2.6187633704749724,2.0931190542708893,1.8738034163438895,1.4420522916752203
2025-02-12,67.97877848740076,9.491457545260339,5.6531411933073175,4.886684756348003,3.9700230192841315,2.618994297654505,2.084772594712699,1.8739686516388434,1.4421794543933986
2025-02-13,67.97777423441755,9.491109256672402,5.652974450870254,4.886612565175201,3.96996436998873,2.6189556071558675,2.086323135420784,1.8739409674313492,1.4423454128678581
2025-02-14,67.97454102425479,9.490449772334603,5.649742790602148,4.868466088730753,3.966488183090223,2.6188310424142256,2.1155188988211906,1.873851837637846,1.4421103621142244
2025-02-17,67.97684073008602,9.490562783916166,5.670590931029069,4.855763867924483,3.966622376802556,2.61891964236545,2.105956918639552,1.8725835978322694,1.4421591514044363
2025-02-18,67.97743760414224,9.490438046370473,5.670282841695514,4.855423655572141,3.9666572059290943,2.6189426379205982,2.106037831072132,1.8726000401463814,1.4421801371514396
2025-02-19,67.98157923698817,9.490808183726337,5.670736515585401,4.855719479933894,3.9668988807899264,2.6191022011408838,2.1001733663152082,1.8727141312640656,1.4422680042561187
2025-02-20,67.98120861950133,9.490548360914335,5.670605721142172,4.841023265593414,3.9689580688159016,2.6190879224923664,2.113603978421114,1.8727039217247659,1.4422601413946041
2025-02-21,67.97996948503283,9.490167293310947,5.6704316131899,4.845367079449397,3.968885724224698,2.61904018279802,2.11123498272308,1.8726697868215205,1.442233852449614
2025-02-24,67.98312965013317,9.490400372631639,5.6729550413054195,4.84548828095656,3.9703187486450147,2.619161933358439,2.1034882347357864,1.8727568410780846,1.442300897155894
2025-02-25,68.01175709444514,9.494188570152462,5.67529393969029,4.851642235254275,3.9744887346392597,2.6202648527559007,2.080121623569574,1.8643024840437596,1.4279404654493348
2025-02-26,68.02176568497123,9.495377526609529,5.6742802486664905,4.860788527924618,3.9750736192532576,2.620650450174663,2.066373856332445,1.8645768342587328,1.4211132518090424
2025-02-27,68.01864441058645,9.494733621821018,5.67166726112638,4.864313012460737,3.985301019226257,2.620530197943054,2.0592711592789534,1.8644912755283376,1.4210480420288187
2025-02-28,68.0109953840429,9.493457720339665,5.686505007472035,4.876189739045269,3.984852852792711,2.6202355066092897,2.07579748045297,1.8644273252757526,1.3875389839694066
2025-03-03,67.99524114979967,9.491050508042186,5.685499958069281,4.872937337560166,4.025554672088974,2.619628548812091,2.0949635811735594,1.8327767844357346,1.3823474600183394
2025-03-04,67.98397278769612,9.491400375306261,5.6765670884810575,4.872254634661684,4.0170841742100105,2.6191944166204015,2.124976715961476,1.8324730515257137,1.3820767555372848
2025-03-05,67.93815397852558,9.484795555249907,5.658600704423796,4.87728889284778,3.94367391423385,2.6174291716040443,2.2702530455409193,1.8333175257275625,1.376487211846563
2025-03-06,67.95521041332326,9.486968789655252,5.61883697196498,4.941745945996534,3.9537120876371366,2.618086298820322,2.260506118407447,1.8337777952375474,1.331155578957532
2025-03-07,67.9724140056003,9.4886423269639,5.618357822551784,4.934687304147932,3.957771413977307,2.6187490955206356,2.241583680266154,1.8342420358060645,1.3335523151659205
2025-03-10,67.96663670271998,9.487642324905876,5.627150703695212,4.931134071677998,3.967905349972989,2.6185305229079137,2.2355507432148665,1.83200857003114,1.333441010874026
2025-03-11,67.95121674098752,9.485231904162074,5.6174546074255725,4.924773971203006,3.977404628010433,2.6179364426000253,2.257693659080723,1.8254156302154805,1.3428724163151633
2025-03-12,67.95300887438039,9.484275692366221,5.611362897591678,4.925764957497609,3.9775095273778414,2.6180054875935395,2.261492961339545,1.825463773405016,1.34311582844817
2025-03-13,68.01803617792336,9.40409864491682,5.61043686273093,4.9301455332868,3.960517156028937,2.6205107752965997,2.284039326991239,1.8070157762993593,1.3651997465259527
2025-03-14,68.02700126010855,9.405129925355316,5.6131669451596515,4.9196762972898895,3.959998060279421,2.620856170368081,2.2815377063825357,1.8072539490819735,1.3653796859745833
2025-03-17,68.04544871864857,9.407472115757127,5.628206383346838,4.921010407611432,3.9596556334023356,2.621566890150618,2.22229719828048,1.828571877405429,1.3657707753971688
2025-03-18,68.0397660620035,9.406478211700582,5.647700256842196,4.917600482445284,3.737381198313746,2.621397938759064,2.4355999651953373,1.8284191684979876,1.3656567162423152
2025-03-19,68.04279291508169,9.4066884030031,5.644590021262872,4.952483753237644,3.720281856014153,2.6215145556564954,2.4070170041298007,1.838914022043778,1.3657174695704728
2025-03-20,68.02838659732745,9.404488551612378,5.6250085527599785,4.98862855101159,3.722159476700254,2.620909542845641,2.406486557343265,1.8385246791231058,1.3654074912763297
2025-03-21,68.04786661551637,9.406973253507363,5.622232782418759,4.9888448280157895,3.719267891766239,2.6216600437485704,2.395032595779019,1.832177711676048,1.3659442775718436
2025-03-24,68.00588256422205,9.40096119864616,5.618264409768876,4.979667810764994,3.711457016246903,2.6200425366138513,2.467534014627753,1.831047297941523,1.3651431511678878
2025-03-25,67.95786846250148,9.394115840338626,5.591042199488024,4.97798251348659,3.7093150449993244,2.618192711508701,2.5615847809629897,1.8321466448497143,1.3577518018645534
2025-03-26,67.96464873500838,9.394845076226,5.591600027309405,4.97791749137789,3.6988259072569494,2.6184539330634853,2.5675071212976053,1.832329441247037,1.3538722672132508
2025-03-27,67.92463699337002,9.389106290594789,5.56979599131238,4.996650998749335,3.7534697797804495,2.616912412519913,2.592150497032696,1.8122062945101447,1.3450707421302772
2025-03-28,67.91436434097831,9.387381897467796,5.570975114295142,4.94778323845223,3.8217740956374042,2.616489731711829,2.593062215928366,1.8098556261587315,1.3383137393701912
2025-03-31,67.94742714238564,9.391743987474653,5.566250006375252,4.897902587993573,3.8177489255303803,2.6177635193887565,2.618179471846941,1.8107367195433828,1.3322476394614287
2025-04-01,67.86917261444775,9.378434747884729,5.556370196196238,4.865775281527488,3.809924397905424,2.614748661327486,2.7284014123446014,1.810728675069722,1.3664440132965625
2025-04-02,67.81899221671883,9.371293035955794,5.554437456414825,4.924473366978903,3.825208703140525,2.6128153958590534,2.7179562412183818,1.8093898774743784,1.3654337062393207
2025-04-03,67.81684397016701,9.370788612663244,5.554211694690141,4.927036631084452,3.872518773356217,2.6127326318503123,2.669587844744399,1.8095401394511907,1.3667397019930259
2025-04-07,67.81253099484881,9.36998509148751,5.55390827643742,4.921202099666928,3.89095319122636,2.6125664688339505,2.658313427540902,1.8127460707296312,1.3677943792284752
2025-04-08,67.8220388495131,9.371091245274817,5.550132400389844,4.923303719792864,3.9066737407608776,2.612932771373054,2.6315122943540317,1.813000232105573,1.3693147464358386
2025-04-09,67.77696424530663,9.383098455225996,5.555916147151596,4.910239835583171,3.9324778778037777,2.611196213279466,2.614432503001681,1.8120027645573447,1.4036719580903285
2025-04-10,67.74863547664688,9.36053423570282,5.553593938345429,4.913425610005272,3.9328871590509094,2.610104810407194,2.622028456580373,1.8133190785306947,1.4454712347304248
2025-04-11,67.73006794375783,9.357761529530933,5.552071892368013,4.950991272840394,3.931767829965835,2.609389471912623,2.594442354055806,1.8107490018814831,1.4627587036870853
2025-04-14,67.69772408586292,9.355364937669972,5.549420552575201,4.945324015322096,3.9527457268083306,2.6081433824750326,2.6229383141265603,1.8098842957003405,1.4584546894595452
2025-04-15,67.69369835358296,9.354601409249181,5.5490905491407405,4.9440975370396485,3.960798655927818,2.6079882858724894,2.6228444976060987,1.8097145087199062,1.457166202861158
2025-04-16,67.6955638773046,9.354652000910901,5.549243472681701,4.943529289923592,3.9609078088331686,2.608060157614341,2.620326712312007,1.809349970756254,1.4583667096634343
2025-04-17,67.6909128832329,9.353802102561778,5.5488124884798005,4.94416344498402,3.9824528971089355,2.607880971983305,2.609165556678614,1.8092256601588437,1.4535839948117995
2025-04-22,67.66538307547046,9.354209437037236,5.546719739097248,4.936106063772859,4.080551515920696,2.6068974027411986,2.5459440653168146,1.8085433058909612,1.4556453947525352
2025-04-23,67.63589566919667,9.349926011304902,5.54430257435215,4.926046727517033,4.140776574939128,2.6057613618391176,2.534835391336109,1.8077551739274567,1.4547005155874406
2025-04-24,67.65623852953242,9.352531105262319,5.5192064766412,4.927486918475464,4.138998556814442,2.6065450971460535,2.5352664583107565,1.808298892771727,1.4554279650456239
2025-04-25,67.68456298008432,9.356239393753171,5.474182528811745,4.929881297615257,4.127203050390146,2.607636333657572,2.5415900135986824,1.8090559415477836,1.4696484605413147
2025-04-28,67.6845068908421,9.356024468897447,5.4741779924339315,4.927805497570511,4.129582102165153,2.6076341727461396,2.541670776007771,1.809054442408653,1.46954365692829
2025-04-29,67.67320960831431,9.35425570946161,5.473115153849677,4.924580205119955,4.127795004332443,2.607198930157667,2.557651785354546,1.8087524914883781,1.4734411119214137
2025-04-30,67.6671517359802,9.353211230400463,5.472525802648287,4.926210557191881,4.140039005923802,2.6069655427010954,2.5519963323962953,1.8085905782033296,1.4733092145546491
2025-05-02,67.6739918004605,9.353949550856662,5.473078987294012,4.92670851812256,4.1404574975113,2.6010148865187133,2.548898641870529,1.8087733977229343,1.4731267196427864
