date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,IFAST SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD
2024-11-11,33.09882155429511,27.93026421184239,9.046443972842841,5.039336943253125,4.5492969819139475,4.432656867468455,5.819924215330139,4.9166560753354,5.166599177718598
2024-11-12,32.83545464846705,28.24957813595813,9.236506475727888,5.221447996643462,3.4494467532547075,4.602414195457037,6.0445996808839695,5.094333699816554,5.2662184137912025
2024-11-13,31.628664169326726,28.187974454197356,9.35838905417289,5.283401152346199,3.979779701688666,4.619040255181058,6.217307042790989,5.2393361045651465,5.486108065730972
2024-11-14,32.01350231005623,27.997851075090242,8.985021065019057,5.225658041670424,4.720063341540187,4.512437930198749,6.055189474833647,5.056517714362679,5.433759047228789
2024-11-15,31.27755899973615,27.91409690122596,8.977323966473353,5.221734227640855,5.710715190022606,4.503346809790341,5.922328768269065,5.0527209035131815,5.420174233328493
2024-11-18,31.31262941220851,27.90635909777828,8.347825722479257,5.236331365365959,6.359897971548175,4.541096782994445,5.829903298549059,5.064080238808153,5.401876110268156
2024-11-19,32.56819099676711,29.694481812426098,8.874237399496332,5.5300764656249,1.1223356831616433,4.84771079086042,6.257283718375446,5.383419796159179,5.722263337128867
2024-11-20,32.37875063152815,29.573474365203246,8.924219043822,5.508035136369726,0.9859102640877183,4.829273528761365,6.23247660722904,5.867360527110111,5.700499895888651
2024-11-21,32.279790804217484,29.94784770977222,9.014316826181574,5.560500648950151,0.6232854557764711,4.875273654905175,6.288787298338638,5.655398914912981,5.754798686945307
2024-11-22,32.67444114647648,29.938901613759803,9.048584661299413,5.549865112748149,0.6231204569224204,4.873983051123572,5.88392691326489,5.653901792957843,5.753275251447432
2024-11-25,32.2516242718712,29.54780046015007,8.850995464418759,5.477365504179455,1.9966766939294598,4.810312699466696,5.807063351828301,5.580043120981524,5.678118433174538
2024-11-26,32.02847089432618,29.510518944784025,8.784797904765806,5.473060327948652,2.4903999893969133,4.841674629022496,5.7623358278701335,5.4391023362536,5.669639145632191
2024-11-27,31.722083631664947,29.25303341991425,8.718953092110059,5.432543984738172,3.589223166391146,4.803188791417293,5.736453752523617,5.1199482347334895,5.624571926507028
2024-11-28,30.959118250364213,29.25036381693664,8.79923081550368,5.431678306551175,4.503920219616754,4.8113868625933245,5.74350716738288,4.877118912465226,5.6236756485861035
2024-11-29,30.552085497972502,29.24661400671824,8.748227483970721,5.432816367737462,4.976460668655546,4.807987050780146,5.742434411930734,4.873672653212663,5.619701859021977
2024-12-02,30.498177061811433,29.209127723282112,8.750242369724287,5.422347124303087,5.114875302763491,4.798721877165434,5.733355159852766,4.864280900947864,5.608872480149523
2024-12-03,30.472316479272887,29.18345165526319,8.743245646488688,5.417396420014005,5.1816589629060354,4.79434055438495,5.750945966759769,4.859839721553117,5.596804593357352
2024-12-04,30.65411704199664,29.19105240015937,8.691857188890422,5.415676554297842,4.958776403657899,4.7888501045272935,5.846345671839855,4.858296863863716,5.595027770766962
2024-12-05,31.118471010591836,29.335220446418703,8.657289726919208,5.407842610649038,4.397203238197324,4.780171527646563,5.869420806015945,4.849492432335865,5.584888201225515
2024-12-06,30.821626778175325,29.21717085041135,8.674726031693805,5.35254593163427,4.884500714288251,4.760935356617433,5.896103312001345,4.829977302953299,5.562413722224918
2024-12-09,32.06400122260789,30.115962879718143,9.002251718367999,5.578785288116013,1.3067032682165907,4.957601059264849,6.15301250009757,5.029495004603267,5.7921870590076745
2024-12-10,31.412443701598235,30.35158940277037,9.046659752031037,5.627589891639512,1.513553731838759,4.982625326394475,6.189231996485427,5.054882167672207,5.821424029569977
2024-12-11,31.834537034928417,28.925353748489318,8.529208054133983,5.351498665418597,4.466548298968222,4.7381762526964515,5.811966550262166,4.806888151948316,5.535823243154528
2024-12-12,32.34411013227325,28.62857939794285,8.777782569020113,5.316161779793725,4.04628184703169,4.7141939777191695,5.873726419803733,4.75595548184812,5.543208394567353
2024-12-13,32.64652895184858,28.991372078947897,8.875188719796476,5.382687763170469,3.137575994251985,4.7713319734103194,5.769172535218192,4.814591525611031,5.611550457745053
2024-12-16,33.11788520201855,29.426792476027536,9.013474556177115,5.463530161274742,1.64088926641987,4.8429924404211135,5.911704054741283,4.886901706314073,5.695830136605718
2024-12-17,33.63627634917542,28.205786801742548,9.107432887109196,5.545040170705749,1.7909600010695441,4.9152446926903535,5.979643817446617,4.9598090377302,5.859806242330375
2024-12-18,33.35427997076613,28.06076353316802,9.084259529644466,5.520494362154723,2.3517373340066374,4.893486751991275,5.963257608146763,4.937853827426596,5.833867082695388
2024-12-19,33.105413540420635,27.954495867589273,9.07898813094653,5.477488416834054,3.6808571080719124,4.875959370621532,5.095869759046844,4.919153901510844,5.811773904958371
2024-12-20,32.932506338305295,28.240231415658407,9.148662955666586,5.536062449414374,3.2183930451846137,4.928100896317387,5.150362916964648,4.9717573319460735,5.873922650542619
2024-12-23,32.34899550767759,28.03981759743614,9.122043508713073,5.488709920004323,4.244944272379657,4.89312740397313,5.113812086972265,4.936474020860408,5.812075681983412
2024-12-27,32.025987680745146,28.04411756992672,8.952883510136333,5.491920910496784,5.019045340457903,4.89699861895561,4.967523468273299,4.939361943774588,5.662160957233618
2024-12-30,31.92312092160467,29.47480030187654,8.865804397097813,5.496291421621039,3.6794740524823766,4.894175456240635,4.979992796679197,4.948746068389508,5.737594584008224
2025-01-02,32.021584023141294,29.69327132952332,8.840033502539308,5.52871144048321,3.4014586852813564,4.920329872406692,4.933456170558973,4.975192109266069,5.685962866799772
2025-01-03,31.900302872121877,29.63177893534314,8.744273311414014,5.50934473278288,3.716551542323332,4.903094284792126,4.910100151496805,4.957764342892224,5.7267898268336035
2025-01-06,32.12949176688797,29.783001274655774,8.795953604631936,5.490782900612021,3.3554211680180663,4.940150201588044,4.73793554276363,4.9492462228266465,5.818017318015903
2025-01-07,32.89872336853795,29.4225296640469,8.841609081855175,5.4828851645061265,2.8701609792081304,4.9312291270191,4.744512292561511,4.940308722383906,5.868041599881199
2025-01-08,32.98761469890377,29.416301498414686,8.925052614916956,5.486427531936407,2.6246888734189278,4.960661970761773,4.772815007082622,4.943500543512496,5.882937261052363
2025-01-09,32.87630927143853,29.344401595926417,8.907447201059234,5.468431575418617,2.936289157556332,4.938030431290834,4.77214315746147,4.920947297930649,5.836000311917918
2025-01-10,33.125968982829264,29.571290405672713,8.885987678021486,5.50995834892616,2.2842479235214355,4.975529386606531,4.80838237986233,4.958316525480705,5.880318369079383
2025-01-13,33.795147254084604,30.182498830135707,8.929102916641176,5.646579449080726,0.37204164882244684,5.078368506426399,4.9336029670734876,5.060799873009784,6.001858554725673
2025-01-14,33.94472159606145,30.288297601377895,8.938623615198326,5.6663724148916845,0.02281557465795305,5.097206792901784,4.955045021351229,5.078539504545277,6.0083778790144
2025-01-15,33.81287205055797,30.259492222010103,8.874978616002915,5.645395891132108,0.3047477845352586,5.120795823529752,4.937864509341605,5.058813223285292,5.985039879604997
2025-01-16,33.86614862918208,30.304447748639777,8.870929685766608,5.65532762862905,0.3839333317879413,5.127734929944068,4.942412069953274,5.067713007454309,5.781352968642891
2025-01-17,33.77858446103188,30.343902243437388,8.933716209345603,5.647262728615752,0.32964979824192286,5.160724427649413,4.972565696414651,5.060486087745129,5.773108347518264
2025-01-20,33.542353800880846,30.276697015780226,8.954449173463946,5.6244404176459355,0.5657542182634514,5.095902540503888,4.94975279626594,5.289287618746667,5.701362418449101
2025-01-21,33.512024004844385,30.10225244798683,8.99081976675112,5.619526998666808,0.8016414327757883,5.081173389286535,5.014287716921088,5.284666983760388,5.593607259007058
2025-01-22,33.51966038296173,30.11834852536331,8.995627278444593,5.622531834984159,0.8020700811818318,5.034532201879806,5.02313869354712,5.287492765944845,5.596598235692612
2025-01-23,33.73952436193935,30.28899139923308,9.054631886016447,5.659411451515008,0.25904976719884276,5.067554979245381,4.983633950299872,5.3221747759966815,5.625027428555341
2025-01-24,33.710631738763944,30.099930641487106,8.808916688210148,5.547686717053387,1.2094111669234975,5.047668251211745,4.844665745944921,5.217107567383074,5.513981483022181
2025-01-27,33.459635602107795,30.150300374173,8.647389690174398,5.534729954555459,1.6881886272123465,5.032197975063765,4.769127814389477,5.201117987493041,5.517311974830716
2025-02-03,31.475906829778605,28.3718848456567,8.103461553711346,5.215262464429824,7.479077264672602,4.741736892028316,4.531975795506186,4.900906753529568,5.1797876006868515
2025-02-04,31.46191901570663,28.554360994375095,8.068713369025492,5.208213562055546,7.108227039893639,4.735328002607239,4.565827055732003,5.124624314781381,5.172786645822974
2025-02-05,31.967360219805048,28.431157335392747,8.019487597616513,5.17040218626226,6.851905517380263,4.711511541314137,4.513076428122623,5.201742994790889,5.13335617931552
2025-02-06,31.915323355563373,28.787014378811094,8.190341574954235,5.156652847312084,6.455241343811021,4.738548915013608,4.483175984619593,5.187910313117284,5.085791286797706
2025-02-07,31.916386871375124,29.01278868444107,8.10073837295471,5.161728152491231,6.271852034268591,4.761202591150159,4.507510632095371,5.192067855339392,5.075724805884356
2025-02-10,32.272527354163486,28.78432921337893,8.056930619010434,5.210549267414063,5.95429902431581,4.7226510724746955,4.426183402298438,5.516460369748704,5.056069677195439
2025-02-11,32.4330948295278,28.72519947040238,7.808960362998469,5.2528986025923,5.955987035126502,4.732163836487297,4.509112249437031,5.527572091719472,5.055011521708743
2025-02-12,33.32908061915042,28.64016479640504,7.799533768229315,5.216867905847892,5.117507342460255,4.710627047784467,4.6443369328455395,5.502415280524323,5.03946630675275
2025-02-13,33.34929288488859,28.635391170101325,7.815360054573456,5.238309193112191,5.059613216598481,4.712297052160118,4.650648153089293,5.5043659884665805,5.0347222870099575
2025-02-14,34.032352699875304,29.752616899722806,8.027420824226692,5.49783209770744,1.8870528932387345,4.871024297380748,4.915661582500628,5.783794565838246,5.232244139509402
2025-02-17,34.05662041141048,29.71487794967575,7.82368644110593,5.505278009343246,2.3310333897118634,4.8664357141025825,4.665329845478284,5.797769150507368,5.238969088664497
2025-02-18,38.8143441708857,28.108185527545302,7.21878876758618,5.164899362808482,0.7500958484151847,5.203329839543193,4.476193877655147,5.439306451072117,4.824856154488694
2025-02-19,38.70519868773164,27.892384747607217,7.14619555225831,5.127804579936511,1.204814925445372,5.156862157282219,4.53825541122883,5.390731409380992,4.837752529128912
2025-02-20,38.40150162252809,27.826122377766065,7.243068477822806,5.119578986224553,1.480930879077859,5.197244766346583,4.523071909608496,5.380189224048743,4.828291756576808
2025-02-21,38.42276023607883,27.459025673446813,7.274670406510318,5.1026474225737,1.6886084165890627,5.181880687534122,4.658858473107235,5.437066072527999,4.7744826116319246
2025-02-24,38.22591171776221,27.464436312045738,7.253552778860742,5.087673384870436,1.9468933782218767,5.173993364364729,4.661458389426063,5.430673694322805,4.755406980125403
2025-02-25,38.1952108336782,27.408234469122178,7.037698446912217,5.10470912654619,2.2194871706442267,5.170432990757346,4.679991780475468,5.470402526785303,4.713832655078861
2025-02-26,38.104534398252184,27.452785973847384,6.990772872417161,5.088539083588905,2.341842970882441,5.16495930833865,4.665168526422844,5.464611281412319,4.726785584838113
2025-02-27,38.117880110222835,27.327304571920468,6.9886742554697525,5.028494821947316,2.6434159166627462,5.132802856916095,4.564414745554115,5.468585307237351,4.728427414069321
2025-02-28,29.00283057247264,27.90194504803672,6.829637177928906,5.002806957533541,11.413243186285015,5.076317400524752,4.527914110319693,5.448431592351765,4.796873954546967
2025-03-03,31.809376393240857,30.63422678664498,7.45884248764529,5.507049406283163,2.83973883994449,5.563151879737019,4.989097399702357,5.936972138322522,5.261544668479319
2025-03-04,31.052793911624914,30.520108031419003,7.285999080375602,5.484908243898785,4.23461413815919,5.543758729048572,4.794603201239518,5.8586450071846885,5.224569657049727
2025-03-05,31.11835984329708,30.61331221249365,7.271343590363512,5.542670107699406,3.9221650482941004,5.586019898515569,4.965817640048377,5.8784200267006455,5.101891632587661
2025-03-06,31.163921516527992,30.73183280804401,7.225979092849546,5.554715939899067,3.7559447572640563,5.594198620484181,4.977018878774413,5.8870268637485905,5.109361522408141
2025-03-07,31.133346826048214,30.667396660494173,7.469022539181058,5.565077451258876,3.7693358227457727,5.587829230913289,4.84571682534348,5.8803240685757086,5.081950575439424
2025-03-10,30.208053682048792,30.650206297954774,7.543931968906738,5.576319441812272,4.543759342030403,5.590243498162869,4.936185990828191,5.882864710608422,5.068435067647544
2025-03-11,35.790032800348406,28.758221973044996,6.994839709192484,5.233108797375235,3.074426767974165,5.24617585756499,4.636981770805976,5.502356586249877,4.763855737443873
2025-03-12,35.7515057819189,28.696015606824727,6.9835419910490275,5.237536763845835,3.196112956070163,5.243228517268761,4.657401572729096,5.4992653217305065,4.735391488562983
2025-03-13,35.745454672724094,28.697072802050283,7.112743421223507,5.260755461659654,3.4522769418205845,5.201054321038141,4.657573156923002,5.137503276562909,4.7355659459978225
2025-03-14,36.07434962729906,28.492387698226263,7.144768242174505,5.222897274114004,3.48321167829816,5.163625763228144,4.616740461922763,5.10053205370756,4.701487201029543
2025-03-17,36.09976708422649,28.512463016133903,7.259607844285548,5.228407342547601,3.3840958074977756,5.1672639781033185,4.539469313662532,5.104125813681656,4.70479979986117
2025-03-18,36.1067053353949,28.85840549704136,7.314085976295391,5.288901636910673,2.856663280956414,5.182900656159067,4.53942656233383,5.105106809121539,4.747804245786822
2025-03-19,36.3316820147222,28.857895622239223,7.364760190865413,5.289143673871806,2.528214373775721,5.183137842178167,4.5918043268904265,5.105340435046761,4.748021520410287
2025-03-20,36.16933012757932,28.848126275331182,7.375991283784439,5.291012939825138,2.693880075545903,5.181383179526556,4.590249850084825,5.103612109376502,4.746414158946134
2025-03-21,36.51410812581272,28.50425361762092,7.478630307600537,5.351609051797316,2.410127768324473,5.230773834935879,4.658944863413347,5.152261425264407,4.699291005230404
2025-03-24,36.26980197062604,28.45119664882716,7.719055689051585,5.334560240510145,2.5663401809460975,5.214109972696589,4.628450239086692,5.135847682800914,4.680637375454773
2025-03-25,36.174037481484994,28.453162476179237,7.733627184706498,5.3230426553051,2.706879764036906,5.204689935535344,4.609269731930446,5.124759128052277,4.670531642769193
2025-03-26,36.159639046412146,28.404310908622882,7.731257465855816,5.309703804047471,2.799321834982049,5.20154184496284,4.606586808096705,5.120755455559959,4.666882831460129
2025-03-27,36.1262573629112,28.314011094448706,7.935760260788825,5.307692617862481,2.765987629905965,5.196055323418245,4.6388035913081636,5.111745431045322,4.603686688311093
2025-03-28,36.39409593176257,28.310638347781598,7.942145379855122,5.341879871981516,2.3514893217747246,5.195436372672774,4.638251020028178,5.222925454009667,4.603138300133853
2025-03-31,36.36352479855343,28.371217061158582,7.932577124109261,5.369362682965071,2.3685999774338806,5.192771808176262,4.580922250926457,5.2202467912883055,4.60077750538876
2025-04-01,35.76624149765716,28.351455311122226,7.939059189999216,5.364484975319499,2.986007426483887,5.261219358065336,4.578322604644079,5.164196175748891,4.589013460959702
2025-04-02,36.006241727425895,28.53874504198441,7.989772324754122,5.3766617484282335,2.380437230536621,5.295737498023429,4.6082407462354835,5.184238587764018,4.619925094847792
2025-04-03,35.693758155768066,28.485277707825773,8.233864041361699,5.386240928496576,2.494529588960367,5.305172501648693,4.616450890368015,5.149165166903847,4.63554101866697
2025-04-07,34.82515888243085,28.23106685339416,8.161947918545927,5.342573831339992,3.9094208215302113,5.257657223803291,4.57510408276707,5.103047154058596,4.594023232129912
2025-04-08,34.82420311216954,28.230292056810047,8.145257022580866,5.342427205356058,3.9285249030648917,5.257512928340473,4.574978519853218,5.102907101841511,4.593897149983387
2025-04-09,33.11684985680363,28.387408447922365,7.331720316786034,5.379831495536076,6.854227130220993,5.146925515779606,4.616221944787962,4.576682649434953,4.590132642728381
2025-04-10,33.12303987206886,28.47136624426926,7.340411224124834,5.394342269004189,6.711064210909027,5.159884365384103,4.617588462550287,4.589027126249235,4.593276225440206
2025-04-11,33.73616697737435,29.049347513861278,7.450202625618087,5.558094550584065,4.853030492555826,5.283223744195896,4.725532334949415,4.679453656831023,4.664948104030056
2025-04-14,33.979278043778365,29.127347923096902,7.458792595541854,5.583573527893764,4.430771976431629,5.289762928630549,4.754661249102461,4.696129776525477,4.679681978998999
2025-04-15,34.84562433050626,28.93094190280315,7.393704597941883,5.534844049326864,4.065271900941271,5.24626213198118,4.738060956765962,4.605966901298459,4.639323228434965
2025-04-16,34.48985126373572,28.78573599011457,7.328874592770693,5.481221557059622,4.8254781922220715,5.193676040466124,4.742542722069095,4.559798831367204,4.5928208101949
2025-04-17,34.329891421628766,28.653693231366823,7.291090838681451,5.455726895687314,5.282479654488428,5.169518831976966,4.707550823132248,4.538589959235074,4.5714583438029335
2025-04-22,33.22591868162413,28.95009546621746,7.372025366871031,5.513274328028825,5.773117795145447,5.219628264716115,4.747585828653297,4.582583641371617,4.615770627372082
2025-04-23,33.03185280875574,29.51246573979262,7.320872708739643,5.494486280571452,5.472704833490974,5.204482402320626,4.79147194034376,4.5692862995441885,4.602376986441003
2025-04-24,32.84476498807854,29.427241036179865,7.300889264374617,5.479719597480124,5.819678440369951,5.1896166861570965,4.792623992981591,4.55623491269184,4.589231081686385
2025-04-25,32.885575694358735,29.46295253146643,7.339243506496519,5.492711889730386,5.656579529815503,5.19313237012297,4.818142926213161,4.559321514843022,4.592340036953275
2025-04-28,32.81642354761766,29.501413439691536,7.355824048792662,5.534838713867296,5.632791429740404,5.19173515841936,4.818702121875891,4.558094829881608,4.590176710113585
2025-04-29,32.79910838880405,29.50643349031105,7.35152717161012,5.568694210554132,5.657317544694144,5.188702425690567,4.815887295004066,4.555432235787396,4.556897237544471
2025-04-30,32.84360283736933,29.5479769324941,7.337972904946345,5.6131463318212855,5.514342359385384,5.196446473630332,4.822213197841354,4.561416018201768,4.5628829443101
2025-05-02,32.961160474595665,29.56475326403923,7.293108706402894,5.617921983454978,5.306241617236588,5.199009149698569,4.937822824086902,4.565296860170164,4.554685120315014
