date,GOLDMAN SACHS (ASIA) SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD
2025-01-15,28.197551685914263,16.366010400648783,0.0,11.837290526316062,10.25866020945956,9.867655748902479,8.3993737683394,8.951581254782857,6.121876405636603
2025-01-16,28.242377629766708,16.423130650573036,0.0,11.856108391299808,10.300455715568653,9.87902259933304,8.412726340971561,8.742042645798376,6.14413602668882
2025-01-17,28.282940891738846,16.41557075419275,0.0,11.873136788729758,10.32044108262668,9.895374431949168,8.424809162996754,8.63476631370695,6.152960574059094
2025-01-20,28.281228039765764,16.4145766057107,0.0,11.87241773600278,10.317220578439247,9.893909993520372,8.424298945510783,8.643760158348794,6.15258794270156
2025-01-21,28.2578438029071,16.412045698124526,0.0,11.859335927657815,10.291592951499897,10.067084600676788,8.415016500544949,8.551271900712493,6.145808617876434
2025-01-22,28.298351786037713,16.449259868111564,0.0,11.872160952563828,10.302722574332968,10.108251434223037,8.42238645421584,8.394412059503315,6.15245487101174
2025-01-23,28.32803895199544,16.471210092660954,0.0,11.89206888777782,10.319998783302596,10.045908228865114,8.436509605388375,8.343493782125979,6.1627716678837245
2025-01-24,28.564062944484547,16.642960823996013,0.0,11.991151411019379,10.411225991908745,9.434053025386174,8.515539185331951,8.226887873818129,6.214118744055062
2025-01-27,28.60580651679306,16.609964423617672,0.0,12.008675300984228,10.42644097606062,9.466654421228235,8.549861081509945,8.109397211584156,6.223200068222085
2025-02-03,28.603804042540617,16.608801686742105,0.0,12.007834665252386,10.425711100481445,9.484804869924877,8.532199493279094,8.114079712311261,6.222764429468215
2025-02-04,28.604054336490076,16.608947019948967,0.0,12.007939738282476,10.42055210564815,9.496700868811391,8.527461448154325,8.111525601687667,6.222818880976948
2025-02-05,28.605180713471366,16.61003858672589,0.0,12.008412589674618,10.420962448527733,9.496637296196338,8.52779724447785,8.107907196366842,6.223063924559366
2025-02-06,28.59145593726807,16.672676167552726,0.0,12.00247837793243,10.415812708937663,9.492818970786567,8.523583052621493,8.081186119351793,6.2199886655492564
2025-02-07,28.610974878133177,16.61491466729485,0.0,12.010672282650246,10.422923421759489,9.500174806591353,8.5294019697808,8.086703019027333,6.22423495476275
2025-02-10,28.60421530646447,16.656928316129303,0.0,12.007834665252386,10.421335952355337,9.495305225427538,8.527386830340374,8.064229274562377,6.222764429468215
2025-02-11,28.604465604012642,16.657074070462112,0.0,12.007939738282476,10.42142714293021,9.494950794247277,8.527461448154325,8.06386232093401,6.222818880976948
2025-02-12,28.635034806107228,16.639398375132476,0.0,12.020772459637271,10.43256437992168,9.43764804207681,8.536574629850188,8.068538184667162,6.229469122607188
2025-02-13,28.630520487757387,16.628016827755225,0.0,12.018877382712756,10.433109270097628,9.422584763136518,8.535228837335627,8.103175385517089,6.228487045687766
2025-02-14,28.61823871821653,16.66640767682655,0.0,12.013721588139708,10.430822376494566,9.41766725385135,8.5315674399257,8.095759764351055,6.225815182194538
2025-02-17,28.622623854675417,16.623430625844374,0.0,12.015562435477023,10.46744438858649,9.418234718312396,8.532874721194847,8.093060099942784,6.226769155966667
2025-02-18,28.623876997648363,16.6569945915332,0.0,12.016088495481458,10.452579125418787,9.400696625830006,8.533248303716498,8.089474086770402,6.2270417736012895
2025-02-19,28.6349093891525,16.63056581132276,0.0,12.02071981054201,10.451352011523893,9.403881916105949,8.536537240994155,8.092591981847828,6.229441838510899
2025-02-20,28.63478397329639,16.630492972375706,0.0,12.020667161907937,10.451306236444172,9.404278711135252,8.536499852465637,8.092556537721297,6.229414554653609
2025-02-21,28.631147391298807,16.643270429972688,0.0,12.019140552109144,10.449978933533624,9.403084379419912,8.53541572758749,8.089339159335664,6.228623426742671
2025-02-24,28.62964286891934,16.624441798630052,0.0,12.018508964918611,10.466945952913349,9.402152358183889,8.54810431690323,8.08190761728737,6.228296122244157
2025-02-25,28.63327906870921,16.622611605073303,0.0,12.020035414269477,10.469589219087371,9.401156711974584,8.54918999636012,8.087751638854861,6.216386345671072
2025-02-26,28.637041626805303,16.623481849827744,0.0,12.02161490788789,10.452130249232933,9.402392071648704,8.550313403286678,8.095822680944673,6.217203210366073
2025-02-27,28.639299636342834,16.6226023418493,0.0,12.022562803325984,10.452954391967292,9.402257340417092,8.5509875891703,8.09164246468944,6.217693432237756
2025-02-28,28.564224038855716,16.578590637017427,0.0,11.991046631588297,10.602498587819866,9.392027889798527,8.528571869843587,8.141646091077961,6.201394253998614
2025-03-03,28.678620922715986,16.376092031830932,0.0,12.049597253050381,10.635310179567382,9.417798402066511,8.557464119619938,8.0588868683075,6.226230222841366
2025-03-04,28.784176472559082,16.235164254302152,0.0,12.093947428285833,10.674454879613501,9.317299792471156,8.588961025724428,8.056849440303461,6.249146706740392
2025-03-05,28.832540718521493,16.21701944519624,0.0,12.114268129440363,10.690626467864757,9.22402629919716,8.607802589673403,8.054069594192711,6.259646755913872
2025-03-06,25.786832699241398,14.246387068271504,10.967327334732504,10.82511861540337,9.555806696955882,8.05283545964063,7.782139949551106,7.185139423510976,5.598412752692628
2025-03-07,25.83002949013161,14.079032035607666,10.984513996760088,10.843252303656024,9.593938709848324,8.095956336131161,7.795176194676669,7.170310004129006,5.6077909290594485
2025-03-10,25.877057906456947,13.940012061660042,11.00451336600465,10.86299447947707,9.619718110843387,8.025994987013549,7.8723012411667455,7.179406882492303,5.618000964885307
2025-03-11,25.934541541396488,13.842850653724184,11.02895893594948,10.887125677516114,9.63672398851228,7.953777471293294,7.890978916846121,7.194561949042449,5.630480865719586
2025-03-12,25.957194332878647,13.83231127233423,11.038592293325108,10.896635149176493,9.621319640440877,7.929359615858529,7.8883427159508415,7.200846113016468,5.635398867018812
2025-03-13,26.002722260070055,13.824754716795026,11.057953562489303,10.91574743093318,9.6537062942848,7.787359694490878,7.902178567708434,7.210294331891492,5.645283141336827
2025-03-14,26.03316304234039,13.782007009008915,11.070898851578058,10.928526242610651,9.66779498933629,7.73515501253321,7.9126240325043575,7.217938877055808,5.651891943032321
2025-03-17,26.040836238615846,13.774120011969915,11.074161965618243,10.93174739275382,9.671042849480004,7.719909429828291,7.914956254568827,7.219668036031942,5.653557821133112
2025-03-18,26.07885406111502,13.680546129050954,11.090329477294066,10.947706988988571,9.68476301591257,7.6992689056768535,7.926511544084788,7.23020825276622,5.661811625110956
2025-03-19,26.11427075734595,13.605658548346142,11.105390830422454,10.96257465195971,9.697915522882363,7.688555201558543,7.937276236845824,7.21885753527995,5.669500715359068
2025-03-20,26.11875678123846,13.531691562019017,11.107298563135496,10.964457851083633,9.69358899483724,7.754195244297168,7.9382402383823925,7.2212961179645765,5.670474647042019
2025-03-21,26.115731154070787,13.350370505977024,11.106011880749591,10.963187715531971,9.708843621979286,7.928257091007095,7.9373206633991735,7.220459594622238,5.669817772662836
2025-03-24,26.221863892335577,13.1583651563455,11.151146035529766,11.007741441617446,9.758326661105887,7.772268290883956,7.969577450372606,7.267851505595828,5.6928595662134365
2025-03-25,26.249447288452256,13.053764976912085,11.16287618863848,11.019320744056843,9.769394669790959,7.806541462871536,7.991210255307064,7.248596394720741,5.698848019250041
2025-03-26,26.217447516963944,12.996547761486646,11.14926792164286,11.005887480419277,9.779941599588375,7.938981647183222,7.980265429658309,7.239759887586206,5.691900755471164
2025-03-27,26.198642014505037,12.923110201368837,11.141270667708058,11.00320243759851,9.772926549184248,8.04669098478773,7.974541268255371,7.251797862340744,5.687818014251462
2025-03-28,26.20042685245546,12.923990615609855,11.142029690358646,11.003952054058628,9.773592350494942,8.049242921382147,7.965466604828618,7.253093401916769,5.688205508894937
2025-03-31,26.196017694523178,12.855302761452613,11.140154645769961,11.00210024596562,9.723865957531974,8.047888348669439,7.964126130474409,7.383295950528483,5.687248265084321
2025-04-01,26.285012137432425,12.623577009223597,11.178000545409523,11.03947714018058,9.756900369246992,8.035024892199601,7.9911822645977555,7.384256367724541,5.706569273984983
2025-04-02,26.30246036125765,12.562759607094353,11.185420601158977,11.046805242866942,9.763377086114877,8.04035861287766,8.004533050097494,7.383928093328146,5.7103573452038985
2025-04-03,26.264948897545736,12.534398026550884,11.169468424320003,11.031050753427209,9.736195724796183,8.189183913436148,8.005169360679089,7.367371425731739,5.702213473513012
2025-04-07,26.270859089481334,12.536414892069994,11.171981800700967,11.033532982783846,9.718295331198865,8.19102666016728,8.006970700083295,7.36742194638987,5.703496597124548
2025-04-08,26.26136186395162,12.568034010066015,11.167942997462227,11.029544230426335,9.714782052770842,8.18806550738402,8.004076085701273,7.364758536428319,5.701434715809349
