date,CHINA CITIC BANK INTERNATIONAL LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHIYU BANKING CORPORATION LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DEUTSCHE BANK AG,"INDUSTRIAL BANK CO., LTD.",BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.
2024-10-31,45.67590667716347,0.1755705052851641,6.017151117546779,6.770001641899756,5.636672478384704,3.78304855434891,0.0,1.7372820385568448,1.7321356985517171,1.284161018315782
2024-11-01,62.7262145332875,0.2411090218323128,8.312498933299564,9.281628715336723,7.740779611273899,5.183785936093579,0.0,2.3857900977327913,2.381044018298383,1.7471491328452513
2024-11-04,62.717420729413696,0.24107521992881883,8.362705188444325,9.250734464167211,7.739694404742014,5.153272951804796,0.0,2.385455625608822,2.380710211543622,1.7689312043466945
2024-11-05,62.71531492292504,0.2410671255627483,8.380740396905185,9.243577120961238,7.739434535976556,5.155362830451747,0.0,2.385375531308444,2.380630276575748,1.7584972593333021
2024-11-06,62.702821398736376,0.24101910255643783,8.39918157694069,9.24179352531999,7.737892762444834,5.1649906379915835,0.0,2.384900340409123,2.380175368198496,1.747225287402469
2024-11-07,62.69132143495643,0.2409748986292804,8.412528059471775,9.258032958760202,7.736473600044862,5.151998478572962,0.0,2.3844629395566304,2.3797388339259764,1.7444687960818817
2024-11-08,62.68880742168253,0.24096523518496366,8.423229789353801,9.227394616393768,7.73616335618848,5.173870044945441,0.0,2.3843673191207557,2.379643402933617,1.7455588141966374
2024-11-11,62.70331789643648,0.24102101101011555,8.408104600516742,9.230729383286935,7.737954033148041,5.18723083941371,0.0,2.3849192246874944,2.380194215063275,1.726528796437205
2024-11-12,62.70417249035852,0.2410242959254598,8.403616838585554,9.237007033915445,7.738059495007279,5.182099712941649,0.0,2.3849517291472644,2.3802266551251043,1.728841748993716
2024-11-13,62.6942528749322,0.2409861665916527,8.403795508148944,9.238697302641489,7.736835356783491,5.184528128948852,0.0,2.3845744368073145,2.3798501102779497,1.7364801148681135
2024-11-14,62.69948235647429,0.24100626783941145,8.43556974613592,9.2374993462676,7.737480705213963,5.168331460065838,0.0,2.384773340015044,2.3794685337284047,1.7163882442595355
2024-11-15,62.701543451665046,0.2410141903427706,8.435112245910322,9.259560493336789,7.737735056345276,5.170879786083972,0.0,2.3848517337222552,2.379005321944866,1.6902977206487086
2024-11-18,62.68912044731667,0.2409664384028689,8.485756086199475,9.265931291048602,7.736201985371902,5.140565797943617,0.0,2.3843792250434044,2.3787273015516424,1.6783514271218176
2024-11-19,62.69759189362395,0.24099900121807863,8.480348031700386,9.262846691038062,7.737247411105644,5.156477586797245,0.0,2.3847014363048964,2.3790487490447787,1.6607391991669627
2024-11-20,62.67851645131594,0.24092567842520612,8.480976660556474,9.263556962054476,7.7348933906057225,5.160920297292963,0.0,2.3839759023043685,2.3785182320860883,1.6777164253587558
2024-11-21,62.65586849539654,0.2408386234906965,8.520576793462439,9.254258308878697,7.732098501152845,5.160156871133985,0.0,2.3831144878324695,2.377658789662692,1.6754291289896388
2024-11-22,62.672361854336835,0.24090202118925702,8.548158506391017,9.222348827942724,7.734133877550997,5.121332666765069,0.0,2.383741812352702,2.378709890208243,1.6983105432631616
2024-11-25,62.69907994951126,0.2410047210547066,8.546175909583345,9.191579436895726,7.737431045854826,5.141015101080089,0.0,2.3847580344756487,2.3826243769861186,1.6763314245582823
2024-11-26,62.66943769351981,0.24089078120674706,8.567492456705414,9.187717182540124,7.733773019102886,5.162202083563939,0.0,2.38363059196465,2.3856339049488606,1.6692222864475665
2024-11-27,62.669333093818004,0.24089037914308076,8.580021309722646,9.178863080175926,7.733760110891459,5.175896233757235,0.0,2.383626613517446,2.3860937685607015,1.6515154104135086
2024-11-28,62.64677649585772,0.24080367537320507,8.579348091174111,9.185296575804271,7.730976495541963,5.201313020216165,0.0,2.382768673843379,2.385659979462306,1.6470569927268703
2024-11-29,62.65457648112387,0.24083365720507266,8.528245962746324,9.168546565876076,7.731939059078846,5.22686711945499,0.0,2.383065346099929,2.385957011707709,1.6799687967071824
2024-12-02,62.62889969848005,0.24073495996990366,8.681738584713337,9.104489686337008,7.7287703947962765,5.190963460885051,0.0,2.3820887302746465,2.384515664698592,1.6577988198451448
2024-12-03,62.5969911179831,0.24061230875160652,8.739958724139873,9.095275885611835,7.724832690422224,5.192990443766721,0.0,2.380875088164267,2.3833007860978253,1.6451629550625413
2024-12-04,62.56576271694375,0.24049227202877846,8.792190623495042,9.082877553430317,7.720978924148321,5.1650269026668525,0.0,2.3796873166635946,2.3824977034888577,1.670485987134484
2024-12-05,62.56553822621618,0.24049140912416772,8.812939664347939,9.083024367185784,7.720951220687178,5.175427606431103,0.0,2.3796787781640396,2.3808297950542747,1.6411189327893336
2024-12-06,54.98836192490643,12.307530556440174,7.764701589035576,7.988629266628128,6.785883605645939,4.538891902250857,0.0,2.0914810553627214,2.0924926750999813,1.4420274246301978
2024-12-09,54.9799410117055,12.30564578222786,7.799441258248316,7.989291105473757,6.7848444159913575,4.517799321565814,0.0,2.0911607661267437,2.092172230944641,1.4397041077160067
2024-12-10,54.994593348748374,12.30892527773501,7.861371825332066,7.989385073008519,6.7866525995822675,4.505028255064506,0.0,2.0917180674223124,2.091440838567241,1.3708847145397036
2024-12-11,54.992304833229646,12.308413060718724,7.870575833677358,7.9838693588479535,6.786370183460087,4.497616107776167,0.0,2.0916310237882643,2.0922696106544865,1.3769499878473124
2024-12-12,54.98904396334163,12.3076832107217,7.8809794236520085,7.980524250750465,6.785967773154732,4.489684247687696,0.0,2.0915069966785986,2.092823878923488,1.3817862550896798
2024-12-13,54.98928586072034,12.307737352348685,7.886440781993562,7.972742549626901,6.78599762469784,4.491603339296358,0.0,2.091516197239721,2.092527833974609,1.3821484601019909
2024-12-16,54.97496467153174,12.304531974567402,7.900628790566534,7.965461285848926,6.784230306677692,4.495570622836969,0.0,2.0909714911450177,2.0910673489996263,1.3925735078260952
2024-12-17,54.9644004625148,12.302167486506127,7.912467750331274,7.94438872319099,6.782926621856665,4.492384485837713,0.0,2.0905696817029766,2.0906655211371565,1.4200292669222931
2024-12-18,54.90377533469919,12.288598331380216,7.890381010226201,7.958765367067712,6.775445128563666,4.501753936649309,0.0,2.088263806389243,2.0883595401135833,1.504657544910881
2024-12-19,54.87772080575807,12.281886741962344,7.892593886077588,7.967647695054417,6.772229848191507,4.529860821413607,0.0,2.0872728229924076,2.0875377512828757,1.5032496272671856
2024-12-20,54.85768379333072,12.275676748594696,7.900911730775004,7.964432394084032,6.769757164347561,4.5497601768699925,0.0,2.0865107156949567,2.0858958205969635,1.5093714557060656
2024-12-23,54.85650290225795,12.275412496878577,7.9145801313466695,7.957469333865948,6.769611435522581,4.550744953888584,0.0,2.0864658005307164,2.0854448997214607,1.503768045987514
2024-12-27,54.855922405522264,12.275282597294996,7.929552755156416,7.9518117640504,6.769539798849948,4.545706200717468,0.0,2.086443721350997,2.085422831345011,1.500317925712506
2024-12-30,54.846422127634916,12.273156690178572,7.955225508948803,7.944732795087725,6.7683674093168165,4.5396585860242045,0.0,2.086082378504502,2.0850616653023746,1.5012928390020794
2025-01-02,54.84633065741228,12.273136221598646,7.960235794376504,7.945841133743698,6.768356121359466,4.539837072510138,0.0,2.0860788994367305,2.085058187936899,1.4951259116256435
2025-01-03,54.830676489690546,12.269633239164241,7.992002600566151,7.94970665292523,6.76642430603738,4.535260876833534,0.0,2.085483493534802,2.0844630733651077,1.4863492678830068
2025-01-06,54.83190898965914,12.269909039565587,7.991505852275038,7.950799665507725,6.766576403700196,4.5380684011966705,0.0,2.0855303716421836,2.0857950787710227,1.4799061976824321
2025-01-07,54.825200587416425,12.268407879258831,8.014993723098298,7.945346358321355,6.765748547855697,4.541858497143202,0.0,2.0852752177203127,2.086216204571127,1.466952984614752
2025-01-08,54.83005650557522,12.269494503365301,8.051838793009711,7.943496780580669,6.766347796392489,4.5044008504941075,0.0,2.0854599124535254,2.0863333454474944,1.4625715126814764
2025-01-09,54.844070994492235,12.272630569707257,8.07847232529689,7.843128676047457,6.768077265815735,4.507936990044543,0.0,2.0859929532105954,2.0878475995417602,1.5118426258435302
2025-01-10,54.83266123777444,12.270077372496537,8.061166744829336,7.827901268877959,6.766669235491765,4.54474251018862,0.0,2.085558983381595,2.087413243872266,1.5238094030874896
2025-01-13,54.83048786914214,12.269591030949815,8.076589911660319,7.819900656538508,6.766401029164924,4.553964017902923,0.0,2.08547631935667,2.0892581817425753,1.508330983542123
2025-01-14,54.82711138776547,12.268835465073504,8.080268925133657,7.8149214719493765,6.765984351729615,4.5592971692768245,0.0,2.0853478949667466,2.089129524464191,1.5091038096406157
2025-01-15,54.82838145964317,12.269119673059334,8.079543030517602,7.817402099444629,6.7661410859844855,4.560298951082544,0.0,2.0853962021208092,2.089177919219828,1.5045395789275948
2025-01-16,54.84151615495668,12.272058865214575,8.05477320166543,7.837925634646329,6.767761983761271,4.564638681175605,0.0,2.0858957799488174,2.089678402996554,1.4857512956347338
2025-01-17,54.84316720000979,12.272428324768237,8.06054635998869,7.837079147303369,6.767965732321253,4.577545677393209,0.0,2.085958577408666,2.0897413143351113,1.4655676664716808
2025-01-20,54.84518940185974,12.272880839247776,8.061198765377824,7.799108725944059,6.768215283788156,4.614299373618966,0.0,2.0860354918085724,2.08981836821379,1.4632537501411131
2025-01-21,54.84869614204548,12.273665553548213,8.053527305908815,7.801501877692182,6.768648035917929,4.615913780560182,0.0,2.0861688705892423,2.0882604840080123,1.463617949729937
2025-01-22,54.864319237211475,12.277161582778916,7.996754016976341,7.8186812862472355,6.770576016705957,4.63934284255739,0.0,2.0867630946472424,2.0887537846408533,1.4576481382345852
2025-01-23,54.90637385525079,12.286572277163703,7.892633995968199,7.858373720963916,6.7757658011095065,4.646167030695663,0.0,2.088362641057442,2.09054111815253,1.4552095596382504
2025-01-24,54.89479352247771,12.283980909611639,7.866760507658012,7.840769007437588,6.774336720708457,4.6861389966226765,0.0,2.0879221833721817,2.0905065033582746,1.474791648753459
2025-01-27,54.883048338730845,12.281352652837754,7.87108595394322,7.805104788982489,6.772887296738671,4.724962396502877,0.0,2.087475455584002,2.0893821969288067,1.4847009197513361
2025-02-03,54.87605620095651,12.279788000137092,7.843479451776767,7.806665927435247,6.772024426279717,4.766516837423933,0.0,2.087209509787845,2.089116008212502,1.479143637990387
2025-02-04,54.86793032728148,12.27796964778174,7.840947414622097,7.803293190969771,6.771021646218214,4.7737469663812675,0.0,2.0869004423733104,2.0896696284857312,1.4885207358863948
2025-02-05,54.87343430679278,12.279201290618982,7.841733965411637,7.794437788832393,6.771700869294229,4.774225836375788,0.0,2.087109786104857,2.0892023428947737,1.4889538136745624
2025-02-06,54.88061336598241,12.280807771313698,7.842759894861801,7.800568847844019,6.772586806942732,4.774850445538617,0.0,2.0873828414526585,2.0903557663787917,1.4700742596852743
2025-02-07,54.878614445492616,12.280360466577477,7.839021685310467,7.799117155268953,6.77234012853105,4.797575075220982,0.0,2.0873068125587393,2.0900596136236906,1.4556046174160298
2025-02-10,54.871090421053545,12.278676791921974,7.857864072551653,7.782665951057051,6.771411620164875,4.813873111912029,0.0,2.087020636465771,2.0879116450775457,1.4494857497955564
2025-02-11,54.86622537559528,12.277588125370942,7.843732528435704,7.775241574234378,6.7708112452662546,4.85381850308236,0.0,2.0868355945759376,2.0881833764600017,1.4375636769791387
2025-02-12,54.856822722676746,12.275484064101386,7.841271756798919,7.785265548806099,6.769650903221939,4.860971769906065,0.0,2.0864779648928398,2.0875886700348922,1.4364665995611103
2025-02-13,54.856052958679555,12.275311811586352,7.845052709207994,7.761112059236526,6.769555909868694,4.867061463125309,0.0,2.086448686937271,2.0950029961482644,1.4444014052100373
2025-02-14,54.86377967918889,12.277040844180155,7.834787681398349,7.735042021378454,6.770509432108568,4.864870661462722,0.0,2.0867425725705147,2.095315006394513,1.4719121013178453
2025-02-17,54.892493400727695,12.283466204120389,7.860014963597065,7.693762295362171,6.774052872309848,4.854940413773603,0.0,2.087834698295398,2.0953112625183654,1.4581238892954707
2025-02-18,54.879952795501694,12.280659953375897,7.894302718513925,7.704088824402007,6.772505288704354,4.824179212580192,0.0,2.0873577166699264,2.085997885689447,1.4709556045625616
2025-02-19,54.86824608445797,12.278040305760015,7.950319621136664,7.686430541251112,6.771060612489846,4.798986844381571,0.0,2.0869124521901083,2.075400264666299,1.4846032736664154
2025-02-20,54.85287640963449,12.274600985197836,7.987490730908404,7.6870434451080545,6.769163905245663,4.7866131015613,0.0,2.0863278669688885,2.074480577479897,1.4814029778954643
2025-02-21,54.85796123270864,12.275738832078451,7.9795184441451354,7.701628711467157,6.7697914019800365,4.775518805407391,0.0,2.0865212680951846,2.0750112384887576,1.47831006562925
2025-02-24,54.85172105638052,12.274342448159896,8.003866322135849,7.677190064450526,6.769021327936022,4.765096649723967,0.0,2.0862839231349875,2.074775202811893,1.4977030052663363
2025-02-25,54.835688296989595,12.2707547470748,8.011927137964879,7.655805793826477,6.767042792200536,4.789763754689639,0.0,2.0856741175078053,2.076874527026831,1.5064688327194393
2025-02-26,54.85352651093444,12.27474646041407,7.992305110638354,7.679681224590748,6.76924413152626,4.7810027908766095,0.0,2.0863525935565757,2.0804936181985583,1.482647559264386
2025-02-27,54.86021823494816,12.276243888580973,7.943150295108145,7.698550859449024,6.77006992918032,4.805576615370696,0.0,2.086607113122398,2.0807135858088834,1.4788694784314071
2025-02-28,45.67590667716347,10.221041553271043,6.590262604872852,6.409542040823463,5.636390754210627,4.0522500888887665,0.0,1.7372820385568448,1.7356149921015755,1.230010645781821
2025-03-03,54.81350517563677,12.26579076011487,7.869158775904103,7.745590118236588,6.763967182118378,4.890316252743742,0.0,2.0848303830077377,2.0860585404555656,1.4807828117822501
2025-03-04,54.81856739171719,12.26692354815727,7.866656520237026,7.776162978184485,6.7645918577950575,4.870971248800283,0.0,2.0850229242775584,2.083884389163557,1.4672191416675708
2025-03-05,54.81539685037205,12.266214066130694,7.857377241665904,7.83582459476748,6.7642006141126965,4.837522349525514,0.0,2.084902332811901,2.0805519554865275,1.4580099951272278
2025-03-06,54.81625638007404,12.266406405800323,7.86302839832113,7.866655443204867,6.764306679774392,4.806949358626725,0.0,2.084935025003945,2.0839655883311132,1.4474967208634646
2025-03-07,54.81791328127357,12.266777175802321,7.859073492088749,7.87089314633623,6.764511140797304,4.803003511285531,0.0,2.0849980452021857,2.0840285792267177,1.4488016279873956
2025-03-10,54.818831979942786,12.266982755898178,7.885882616434782,7.861348220973698,6.764624507888661,4.785924579059301,0.0,2.0850329878845093,2.0840127881457384,1.447359563772343
2025-03-11,54.807202814891085,12.264380460993266,7.933445980827512,7.8584380108155365,6.7631894730279445,4.770525485239129,0.0,2.084590672864678,2.08242133639481,1.4358057649460374
2025-03-12,54.8038574327704,12.263631854295454,7.940651785815973,7.850175664813458,6.762776654055622,4.766803348899381,0.0,2.084463431334226,2.082294227278695,1.4453456007367964
2025-03-13,54.81118932826513,12.265272535651723,7.916730774388736,7.85975684559982,6.763681407370525,4.777667678752829,0.0,2.0847422998073055,2.0822347359125395,1.4387243942513857
2025-03-14,54.81143092345313,12.265326598168162,7.910240896835672,7.855430913025666,6.763711220131407,4.789453612732173,0.0,2.0847514888746113,2.0816522894601976,1.438002057318978
2025-03-17,54.78808053909636,12.260366081344308,7.784506713211083,7.899292247569951,6.761381265671466,4.824402133545568,0.0,2.0839083441975133,2.02768711108689,1.5703755642768567
2025-03-18,53.02652277964663,11.865729112507772,7.459075480061584,7.5338501520706425,6.543091643152228,4.740052811175234,3.2722689117993746,2.0168314505035605,1.9873579607135907,1.5552196983693745
2025-03-19,52.92363485327761,11.843144188881602,7.469132146806371,7.529964772304695,6.530637690795954,4.712717744260171,3.2823133163362397,2.0129926653901817,1.9828897623505672,1.7125728595966088
2025-03-20,53.01397829743502,11.863361062470172,7.530571412325174,7.603417769668969,6.541785834780516,4.498081265439717,3.3051979093268677,2.016428950349806,1.99175177078145,1.6354257274223176
2025-03-21,53.0235744912606,11.865508479355952,7.53415848598153,7.529407875801651,6.542969979922082,4.511944804351304,3.31734108739385,2.0167939492362223,1.9901009399123908,1.6681999067844178
2025-03-24,52.95719464024054,11.850654130272666,7.547411772509347,7.532352034174848,6.534778880459944,4.66759187528345,3.313367783520227,2.014269138655779,1.9861396596411531,1.596240085242049
2025-03-25,52.95160153750963,11.849402517032399,7.544393721322888,7.54235651051505,6.534088706256978,4.746072463896425,3.326555698184336,2.014056400532154,1.9845091522249958,1.5069632925251426
2025-03-26,52.92795345255226,11.844110596310824,7.549267551673602,7.528628127142743,6.531170594616197,4.749045669788146,3.3492771538733805,2.013156926758259,1.9839819813854405,1.523407945899157
2025-03-27,52.910679380389325,11.840245039307382,7.567282447664201,7.539107673293463,6.529039019431433,4.739826394354455,3.3481840518077304,2.0124998936451366,1.9808868110799338,1.5322492890269384
2025-03-28,52.9061113615927,11.839222817280948,7.579992194247399,7.510382768170083,6.528801664255029,4.757756725002451,3.3478949879011175,2.012326145406595,1.976016692580047,1.5414946435636325
2025-03-31,45.6749206425542,10.221041553271043,6.533312063083065,6.353565081434452,5.636165374871364,4.12548428794024,2.890305750253974,1.7372820385568448,1.7034984362567285,1.2586142420380075
2025-04-01,52.982627397336415,11.855979781266916,7.657565274182495,7.307425276583782,6.537715591907209,4.864095798080395,3.3526335215537806,2.015174345602421,1.9741404294742007,1.452642584012388
2025-04-02,52.907952921676696,11.839269793161593,7.676957899683328,7.2804562909827935,6.528501241698096,4.910399046354163,3.347908271738899,2.0123341299503683,1.9750455500946809,1.5211748546593822
2025-04-03,52.9070639103396,11.83799399497309,7.657673792525061,7.270933072746024,6.528065221244608,4.953358431234806,3.3478520168992243,2.0123003167378593,1.972548631057955,1.5122106122417756
2025-04-07,52.902676093296186,11.836359627507889,7.6986250190788414,7.2319000032988106,6.527784855979697,4.97219903858328,3.3475743647096516,2.012133427763616,1.972466612643661,1.4982809571383644
2025-04-08,52.74676441778349,11.801150866625312,7.789168395118924,7.264254457631024,6.508026016365734,4.972803403823019,3.3446869920694624,2.006203385708192,1.9649942736169224,1.6019477912579208
2025-04-09,52.74495957762772,11.8099862200908,7.834024080654115,7.2302602100698525,6.5083238464704065,4.865716063021782,3.34457254665355,2.0061347392903275,1.9555740200706204,1.7004486960508336
2025-04-10,52.744135266697626,11.809801650782124,7.8838378469154025,7.214076541543022,6.507961879015937,4.853652079680602,3.3445202768683657,2.0061033869335136,1.9526156026153805,1.6832954689480255
2025-04-11,52.84739594199779,11.832922479049655,7.934247436733008,7.20865906424316,6.520702945582996,4.837192146888809,3.3510680649892293,2.01003086795883,1.9562427945859562,1.5015382579705683
2025-04-14,52.9830502629562,11.863296483960148,7.951885204045251,7.224931918503888,6.5377677708060595,4.8332692244864255,3.359669943184713,2.0151904291375438,1.961934208037778,1.269004554881989
2025-04-15,52.98049814304755,11.862725045453141,7.989195680617185,7.2260991597133835,6.537452855617085,4.80022819254244,3.359508112551974,2.015093360214777,1.9612351704574145,1.2679642797850448
2025-04-16,52.86722469140081,11.837362282569961,7.990847699295639,7.232264982817019,6.523410424636984,4.7666996462016735,3.35232541150004,2.0107850469994935,1.9565691963675884,1.4625106182107999
2025-04-17,52.83811646785199,11.830844736215663,8.026826637216415,7.226955258038709,6.519818692896773,4.78993506386352,3.350479650954524,2.00967792664282,1.9547912484121295,1.4525543179074574
2025-04-22,52.695089111983464,11.798819854304107,8.059847575313436,7.19427643471733,6.502170213149115,4.745524025002766,3.3414102465661433,2.004237934848829,1.949012307104497,1.7096122970103191
2025-04-23,52.69879956036606,11.798350500598774,8.109560787364705,7.150068655228161,6.502628054047714,4.750977516866346,3.3416455271293595,2.0043790603603147,1.9490520326945835,1.6945383053439789
2025-04-24,52.65167896620155,11.787476266888664,8.220550011025225,7.136713695145541,6.496488986798579,4.738724420216489,3.3386575971567773,2.002586846248361,1.9463999976129798,1.6807232127058318
2025-04-25,52.669594207482106,11.791487069308577,8.24447911248558,7.117970580504986,6.498699479796337,4.767868489618969,3.339793607585706,2.0032682457258377,1.9467374214781423,1.6201017860137532
2025-04-28,52.66025796751583,11.78939690410995,8.226664016260417,7.091903941048619,6.49787231682018,4.794144127317314,3.3521935904572144,2.0029131453431526,1.9473992215033982,1.6372547696239266
2025-04-29,52.68530096001916,11.7950034428867,8.151352393952523,7.101447336797562,6.500962430199763,4.875436675188241,3.3537877520165313,2.0038656461629287,1.9476429180662544,1.585200444710327
2025-04-30,45.676329263424584,10.22585903664777,7.067545614386428,6.168367948431386,5.6361090300365495,4.276544790080653,2.9076177007510426,1.7372820385568448,1.6891023309613629,1.3564171555521107
2025-05-02,52.66824451084838,11.791184903881948,8.139065437762817,7.112115271296311,6.498857795069446,4.914902983881235,3.3527019897777377,2.0032169105209934,1.947012384087526,1.5726978128735973
