date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,DBS BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-24,76.03426953617527,5.243452846455547,0.936238360777549,3.1276840859498916,3.4451141546700965,3.449767546716283,2.605505319876591,2.1743500348117077,1.7884158915909993,1.1952022229760666
2024-05-27,75.99188375312534,5.258730156148554,0.9624771536253329,3.095313930215251,3.453073406001158,3.4580563328652114,2.624531174406292,2.173445998044303,1.7877828058078293,1.1947052897607355
2024-05-28,75.92905493649617,5.256038303742309,0.9521871220424317,3.1348616502250466,3.494764260283327,3.4598892063547604,2.6223612559919784,2.171649029298165,1.7860287006619469,1.1931655349038612
2024-05-29,75.94239663930199,5.242199230013956,0.932765222898453,3.1101598532389914,3.541383707274484,3.45892616861539,2.6223844165779076,2.1716682092123882,1.7849404799740243,1.193176072892415
2024-05-30,75.92959010070989,5.230780596427542,0.940750717239762,3.0974342390078062,3.5705694752965993,3.4588582669528813,2.622332936941471,2.1716255775184363,1.7849054400743094,1.1931526498313072
2024-05-31,66.54860423411337,4.575211420324789,0.8272548680116188,2.714844352274673,3.153086548124905,3.028560484639321,2.29760606321475,1.9027103780948906,1.5638782946313796,1.045403016518014
2024-06-03,75.90753470131199,5.2396051727847475,0.9373476292969807,3.0677875949112328,3.6193656234236697,3.4616717368423067,2.6205348737137846,2.170136552215725,1.7836815783779232,1.1923345371216447
2024-06-04,75.8655818580175,5.279425344024032,0.9477168596477962,3.0068116743973623,3.6756041465578293,3.4604403803455432,2.6197697005900507,2.169502891438589,1.7831607590525385,1.19198638592875
2024-06-05,75.8346387153922,5.321137711881861,0.9539429013920997,3.020510761270237,3.676577467537275,3.4595726555628663,2.618695469996362,2.1410522463811357,1.7823744559575052,1.1914976146284573
2024-06-06,75.83553729065538,5.334980297231776,0.9611289288440718,3.001604928218926,3.6699946663931295,3.4594467988823556,2.6225688499502087,2.1409743564925985,1.7823096145002537,1.1914542688312901
2024-06-07,75.826849330674,5.34225105271379,0.965448213566458,2.9767334868377437,3.6798819608563327,3.459518171844593,2.6344740198693253,2.1410185276247997,1.7823463859045294,1.1914788501084366
2024-06-11,75.82805650635073,5.3417257420254245,0.9646479719444165,2.9692205786217505,3.6884171263466436,3.4579046816025825,2.6350427081159826,2.141077515786573,1.7823954921292497,1.1915116770766543
2024-06-12,75.82691463888658,5.341483820121725,0.9703117078708609,2.9678550977914098,3.685663289420598,3.457303904412217,2.6350049434551,2.141046830490256,1.7823699473587185,1.1920458201925335
2024-06-13,75.84128958967464,5.294424480512855,0.9743675573360838,2.9862609190663933,3.676663732934932,3.4600137074782142,2.649116898938934,2.141359322284043,1.7841737291555053,1.192330062618392
2024-06-14,75.8113738461095,5.268502512194349,0.9901800033393005,3.0092056353775947,3.6795482946073257,3.467173034845026,2.6581983417595234,2.140503767236482,1.78346088342998,1.1918536811009066
2024-06-17,75.82267682428838,5.254695321652839,0.9609430217623451,3.0097404546746303,3.7091685788808157,3.4676622401605792,2.6585734037323516,2.1408057844160027,1.783712523176681,1.1920218472553779
2024-06-18,75.80634935714293,5.252320944233359,0.96657570041881,3.029798125901244,3.703735745541127,3.4684533884705306,2.657997048917262,2.140341676966388,1.7833258303360675,1.1911021820722782
2024-06-19,75.80304619213112,5.244638143262658,0.9660348617020729,3.062847857096171,3.682514919484667,3.4685125755431256,2.6578735020294504,2.140242191320552,1.783242939214581,1.1910468182156024
2024-06-20,75.80109712621838,5.247837286563111,0.9710495601623194,3.0689378904656865,3.6710126956520366,3.4683175052824375,2.6577240223704828,2.140121823412665,1.7831426490592341,1.1907594408136395
2024-06-21,75.8127366103472,5.249865998511928,0.9685148314937109,3.047735101671547,3.681127986507314,3.4673888971842435,2.6580258605031934,2.1403648773827215,1.783345160848652,1.1908946755494876
2024-06-24,75.8379148342441,5.255774251909291,0.9945652247920567,3.015119635253017,3.6433836760675486,3.4767883224105463,2.659314532525869,2.141402575464139,1.7842648986766554,1.1914720486567771
2024-06-25,75.82541955247571,5.264866244877026,1.0046504024684302,3.0168443315698887,3.6372579579256312,3.4758169882833214,2.658866711461235,2.1410419693119045,1.7839644335016107,1.1912714081252471
2024-06-26,75.82441034426473,5.272343928357515,1.010534253221016,3.004976590433562,3.6374825085398013,3.4752169891902795,2.658829390076598,2.141011916413609,1.7839393927492804,1.191254686753605
2024-06-27,75.81923375841836,5.257534401161271,1.0224362363836093,3.0003965378206954,3.651184945920241,3.4745525963072335,2.658531911690797,2.1407723731126165,1.7836846849857064,1.1916725541994615
2024-06-28,75.82522048941355,5.265326327650251,1.0282032190912964,2.9901824699404136,3.6427410628965067,3.4748572605314414,2.6587650235922453,2.1409600855550623,1.783841086391562,1.1899029749376788
2024-07-02,75.81831901691218,5.264064001652732,1.045413370227989,2.9733749258457425,3.650999438578077,3.475194783127142,2.6585172299988145,2.1407605507378507,1.783674834620915,1.1896818482985545
2024-07-03,75.82382948437302,5.253263454310115,1.043395352859297,2.9641208503675323,3.6631991539567794,3.4851862945805703,2.6530597337787807,2.1408040935904498,1.7837111143862452,1.189430467797204
2024-07-04,75.82412364711858,5.251004848244372,1.0671636689981148,2.9200284356953743,3.679835354272097,3.4897497606799215,2.6541954965333807,2.1408310727830173,1.7837876074316539,1.189280108243488
2024-07-05,75.83196842718756,5.2580825063205365,1.0795498268512873,2.8937175186346202,3.6800496512002345,3.4900575357118253,2.6522247303852007,2.141019881264115,1.7839449268171215,1.1893849956275007
2024-07-08,75.82474353681921,5.257589185883553,1.0919047774309634,2.904316296167987,3.665594665961331,3.4900056742065533,2.651975895061411,2.1408190078730747,1.7837775546829273,1.189273405912984
2024-07-09,75.85180346037357,5.245592094595801,1.0815359027870717,2.869308299252919,3.6798907879865763,3.503909469719677,2.661450948748397,2.1415690016341475,1.7844024660052922,1.1805375688965483
2024-07-10,75.88637360822443,5.172908107791198,1.0873123775804139,2.882693695681419,3.693166534495772,3.5060749464167142,2.6626348978083794,2.142521680701017,1.7852514191108906,1.181062732189761
2024-07-11,75.87959113755552,5.174695841125678,1.0926180038309647,2.8741565339243857,3.6949794389147432,3.5272091854111065,2.6483817773608354,2.1423255176578664,1.785087966692035,1.1809545975268614
2024-07-12,75.83375575476829,5.178153353313342,1.0926210504330787,2.907918762353795,3.6947372184003577,3.5386987284685087,2.648825359582665,2.141034549536961,1.7840122703802388,1.1802429527627591
2024-07-15,75.83803782773167,5.165149598435142,1.1062056434957284,2.894508281385468,3.7073325112834836,3.5355805249061207,2.647781978280305,2.1410823004116546,1.7840520586902375,1.1802692753801862
2024-07-16,75.85036421514477,5.157435736003858,1.116674050109164,2.9137471811533526,3.6537969124146663,3.537751741550051,2.6482931836176045,2.1414956776113434,1.784341370814332,1.1960999315808616
2024-07-17,75.85694429882004,5.153179759282165,1.1179491417691085,2.9068136671658533,3.6444757700808914,3.5444088178574633,2.653588730166602,2.1417203730996652,1.7845837313365531,1.1963357104216552
2024-07-18,75.87190349403583,5.127310948305673,1.109558113349673,2.9023701895209744,3.62487286104175,3.5796609185993624,2.660710704603716,2.1421271553619956,1.7849226817507478,1.1965629334302723
2024-07-19,75.88085826705966,5.111393335179636,1.1260688450527676,2.9021062711245564,3.6127749600430468,3.581732888912452,2.6608553976248843,2.1423768651812107,1.7851307519015123,1.1967024179202745
2024-07-22,75.05602059649864,6.061377299176261,1.1195542597504289,2.9355768410681886,3.583163033962975,3.542963670549384,2.6325994882126835,2.1191874540558557,1.7658082267234514,1.1837491300021323
2024-07-23,75.0683766812927,6.04956704683086,1.1242092533613985,2.916695559533887,3.589917201259972,3.5472537302194547,2.6383357603705604,2.1196318537480434,1.766233092392969,1.179779820990154
2024-07-24,75.08149908735759,6.027849013188288,1.1342301998245623,2.9368938965215587,3.5789191674869754,3.5499478575039394,2.6384694764817156,2.1162909276742017,1.7610838251210879,1.1748165488400832
2024-07-25,75.09243811688737,6.012099722802878,1.219066036913121,2.8616426132706163,3.5737764261427065,3.5504779736193037,2.6377717148051145,2.1166069548302593,1.7613468089601976,1.1747736317684434
2024-07-26,75.06980713403378,5.996786890774207,1.251928349476917,2.8949268416533434,3.5459462823079315,3.54939504722236,2.6396957544635935,2.115961371458,1.7608095829957586,1.1747427456141097
2024-07-29,75.08499717508825,5.989483393358014,1.25751889207218,2.8869486007538874,3.539916663662463,3.551171345853036,2.640204934435359,2.116369526507518,1.75842012249604,1.1749693457732502
2024-07-30,75.06250101757885,5.975834853664389,1.2624825720302237,2.9320800058379874,3.528850939589054,3.5506333338193667,2.6393992555610026,2.1157237000432163,1.7578835270498079,1.1746107948261026
2024-07-31,66.53061989222714,5.294270250454374,1.1199497795115496,2.632756245883071,3.13867427389705,3.148017925386979,2.3393919858082626,1.8752400030565628,1.5580737270044427,1.0411954062568616
2024-08-01,75.00703646941771,5.957737744320426,1.2578429093987082,2.9989358803838186,3.546965587895081,3.549429965457008,2.637450890248774,2.1141619042448965,1.756585883550127,1.1738527650834507
2024-08-02,75.03657660864059,5.945517432609365,1.251367223422205,2.986506327933205,3.584121861734877,3.551022459560854,2.636330730172589,2.076284468521111,1.7572930117885879,1.1749798756166072
2024-08-05,75.00223733409568,5.922316283880487,1.2531317238778419,3.027922981787114,3.599689738019368,3.5533023280789555,2.6351089315337775,2.0753222214447518,1.756478600233458,1.1744898570485625
2024-08-06,74.99317395499746,5.915166429835968,1.2629991783603765,3.030744846427744,3.603854492067059,3.5528393668897817,2.6355833243204905,2.0750518268779943,1.7562497479303207,1.1743368322928036
2024-08-07,75.0085896899679,5.88758295251314,1.2582832148265586,3.0221200016888488,3.64217854583313,3.5598013713386285,2.6360963558073394,2.054190832230176,1.7565916120676242,1.1745654237266518
2024-08-08,74.98662807571293,5.88360923910373,1.2905932738397214,3.038167491031099,3.6282804592217035,3.558411542965946,2.6414284241221977,2.042644437380991,1.7560402844935257,1.1741967721281616
2024-08-09,74.92447898511433,5.886915561074616,1.2963279348701184,3.1311214965745613,3.6473106638338386,3.557235833882492,2.6393427927059747,1.9892895883868833,1.7546537419879455,1.1733234015692287
2024-08-12,74.5672476188208,6.263246573051766,1.3131523156290281,3.117521223198894,3.7106406572987956,3.5406597709909957,2.618021174300029,1.9554450622910862,1.746316950746251,1.1677486536723614
2024-08-13,74.60037516722734,6.213511243031864,1.2970619144085356,3.163242242168809,3.7233818763369024,3.542312586249811,2.6100238869974324,1.934665164301965,1.7471321488984626,1.1682937703788758
2024-08-14,74.59868717035177,6.214111785645541,1.3262705564960808,3.1414967085466476,3.702874236271376,3.567090780343728,2.620988878314101,1.912940284995206,1.7472654695147527,1.168274129520805
2024-08-15,74.84838548087308,6.234911792631228,1.3113390598316632,2.6753278932038853,3.8869941387692903,3.5829483158421307,2.6310133933794435,1.903019596620439,1.7531139536143963,1.1729463752344418
2024-08-16,74.82850516471065,6.220254639664289,1.2719330249745262,2.6871434139137156,3.931492812555727,3.6201840224127415,2.6283562492160577,1.886194752714341,1.7526483128468269,1.1732876069911253
2024-08-19,74.85468441204507,6.215574296362412,1.2674804902118688,2.7250915430056843,3.98418349122856,3.6358166526281903,2.625085688934923,1.8705295539473972,1.7532614884484419,1.0682923831874402
2024-08-20,74.91020842471957,6.132021182477885,1.2525952394810247,2.697064686275365,4.06503972864032,3.6379282224819516,2.626964115636658,1.8555312664149397,1.7545160658547747,1.068131068017511
2024-08-21,75.02344228187903,6.112385043256091,1.2513254374552796,2.45030157924731,4.21525907731128,3.6423365298313652,2.6306623288664666,1.8474284287116518,1.7571136444032673,1.0697456490382677
2024-08-22,75.13056136683227,6.094155709207943,1.266331322583218,2.2113654470315165,4.338234267630563,3.6550504849411434,2.6350605767663002,1.8388288467730607,1.7593219152349866,1.0710900629990003
2024-08-23,74.91121727844042,6.0578453699516075,1.259857445978426,2.5031276672995637,4.344135318261544,3.6511854647939526,2.627911976467917,1.8225709039578992,1.7541855651976053,1.0679630096510695
2024-08-26,74.9275765092347,6.03335460756688,1.2518547697179332,2.508521177512557,4.350203166901755,3.659770489171468,2.632951522529902,1.8130028772210256,1.7545686470318036,1.0681962331119792
2024-08-27,74.80760590287076,6.04900849943271,1.233403103424568,2.580455834567274,4.433290015937237,3.6505687092850936,2.628678443361161,1.799186338788732,1.7517211161632695,1.0660820361691978
2024-08-28,74.57959404737598,5.99151925653969,1.2425210226482624,2.8743844709224953,4.448593284955076,3.637522170138463,2.6219295254945134,1.79382501463521,1.7465012317478272,1.0636099755424906
2024-08-29,74.67059334247156,5.850352531551488,1.2482434947184822,2.8814666571662375,4.470835483581289,3.6422027877677947,2.630559293702038,1.79214505400946,1.7486703798275942,1.0649309752040597
2024-08-30,74.65707501890525,5.85229618178105,1.259328053221384,2.8993330097872643,4.4668767608825695,3.630600396465579,2.630018051526416,1.7903111617994527,1.7483105878384573,1.065850777792577
2024-09-02,74.5392724041316,5.874422983695704,1.2564951024115198,3.0109108522761305,4.476790448705552,3.6256722141777984,2.625168047956384,1.7813532860391712,1.745806959394746,1.0641077012113993
2024-09-03,74.58296191344132,5.875243578646996,1.2441720108301424,3.035261314975879,4.4155158255394085,3.6261376176541202,2.626722007096488,1.7824077519514578,1.7468403837820037,1.0647375960821825
2024-09-04,74.63802949698191,5.917116111554634,1.2604975556016427,2.9225886774544727,4.3794826149286195,3.6342329549585646,2.628926984610998,1.8054236005806492,1.748180592695316,1.0655214106331834
2024-09-05,74.64994188273279,5.977641737659986,1.2818914042739327,2.834772383057268,4.371518255188273,3.634738987675207,2.629293037937893,1.8056749888159696,1.7484240103808262,1.0661033122778538
2024-09-09,74.67589657368538,6.015740294609485,1.3163754576568771,2.712046630253174,4.391029021341128,3.636156044968656,2.630589547114493,1.806378958185208,1.7491056596008536,1.06668181258475
2024-09-10,74.71107648783693,6.0235708124273595,1.3100310805362674,2.7484934912781323,4.306535397837384,3.6381062147032064,2.6318039392320665,1.8072128596087798,1.7499131212317085,1.0732565953081603
2024-09-11,74.71850458037666,6.003758018960515,1.218321790829249,2.8217449375530483,4.332804888406498,3.6392685690661586,2.6318589685077334,1.807250647231618,1.7499497107550035,1.076537888313511
2024-09-12,74.71771709139927,5.978593112940351,1.2339589451235613,2.819924883248882,4.345467295185249,3.6390926566487285,2.6317317515506176,1.8071632896144976,1.7498651229104525,1.076485851378398
2024-09-13,74.74860902215606,5.9768807960435195,1.2113359271228483,2.7470795816218407,4.406204900071247,3.641126573995753,2.6332026470092464,1.8081733273108274,1.7508431362132844,1.076544088455374
2024-09-16,74.87881640350238,5.984518214040811,1.2162984203895288,2.5622735550877067,4.426717066740327,3.6500928339061702,2.6377185690207496,1.8112743304708732,1.753900253666972,1.0783903531744723
2024-09-17,74.91203784329636,5.9831915764724055,1.2098329662271388,2.593037839208218,4.365765742333242,3.651826568655899,2.638814028189904,1.812026562758454,1.754628658181854,1.0788382146765245
2024-09-19,74.90957996751317,5.994177253810803,1.2097959098206343,2.5768473718730136,4.365632021733319,3.6533483974633922,2.645267930648284,1.8119710615489644,1.7545749150333065,1.0788051705551034
2024-09-20,74.91785698894337,6.012418770517787,1.2099146319450444,2.549143410476049,4.366060438711592,3.653597992377802,2.645527521398931,1.8121488775359837,1.7547470985062863,1.0785842695871528
2024-09-23,74.97430870804929,6.011539871124841,1.2520930833611699,2.485621874069982,4.321793460391574,3.655603792986819,2.6477692638003907,1.8136844393260882,1.7562340197130175,1.0813514871768166
2024-09-24,74.90379856386103,6.026130872207523,1.2841855382683396,2.504298920273986,4.334982188283415,3.652430168653881,2.6452733801042543,1.8119747943491111,1.7545785295929643,1.0823470444054881
2024-09-25,74.69239715734298,6.040661820550431,1.2718653740091375,2.722986548070964,4.354434849653835,3.6428066241153174,2.63779225713828,1.8068503310895756,1.7496163892591645,1.0805886487703082
2024-09-26,74.60803595729307,6.080105441547456,1.3380788642788852,2.7460899640816057,4.322434031986513,3.6377476635343036,2.6348359938367487,1.8048253326043064,1.748469154437493,1.079377596399612
2024-09-27,74.39109487655962,6.1437856358586025,1.5256484173568592,2.6499571411454466,4.423670236653857,3.6266397346336827,2.6269117861566897,1.799582595594744,1.7336550489155338,1.0790545271249539
2024-09-30,66.53681170508811,5.531442117308174,1.4246871617589165,2.430226843392746,4.035580374545022,3.233669394036414,2.3490646530752795,1.6092416532135987,1.3893824098676681,0.9641012979752206
2024-10-02,74.24802331067565,6.295041478626834,1.6572172580522733,2.7125313834809766,4.620353077399737,3.600956427629952,2.6215668302072883,1.7421266338679218,1.431422553701924,1.070761046357444
2024-10-03,74.29058590811296,6.279951345574345,1.7206665263531786,2.6430068509266196,4.675824703986692,3.5859863185958405,2.6223432479840874,1.6778482957259446,1.4318464917469125,1.0719403109934202
2024-10-04,74.31238388292462,6.315001476569981,1.7216105935011543,2.587429290316241,4.678390158957262,3.580174237321618,2.623025684151286,1.6787688700679346,1.432578068973422,1.0706377372164728
2024-10-07,74.31955247374103,6.349792390077899,1.7217128340754755,2.530263586038837,4.678667992573386,3.5761726613829294,2.6231814566897564,1.6966978329088471,1.4326631448930784,1.0712956276187613
