date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,USMART SECURITIES LTD,CMB WING LUNG BANK LTD,LONG BRIDGE HK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-10-31,43.525938422606494,19.44079192199866,10.85667501922743,7.537152355670231,4.902374277420796,4.398739673009651,2.9176073634852506,3.513037437665914,2.907683528915573
2024-11-01,43.30464545251618,19.45980803095315,11.041940524318559,7.534909099928074,4.920756963218334,4.39247005134056,2.91673900642377,3.521912745851832,2.90681812544954
2024-11-04,43.08440672077036,19.472364926910384,11.054029235847418,7.514952969498425,4.973568609932246,4.544213635122726,2.918621100439282,3.5291489836944385,2.9086938177847266
2024-11-05,42.8036223793574,19.4665674233966,11.080511102840838,7.477980399454162,5.0663689368564695,4.542860687259645,3.1063143530579334,3.547946904850515,2.9078278129264357
2024-11-06,42.28560061665465,19.469378620981175,11.368326826963722,7.4943431882039935,5.102319914464033,4.612477310590049,3.1479225203272247,3.5557102717756175,2.9639207300395354
2024-11-07,41.416677022492856,19.833478314899963,11.646576363862309,7.545669193488257,5.4281098546042,4.565676649683112,3.126631042624581,3.5541195476575123,2.8830620106872127
2024-11-08,40.676869478661196,19.96267263904442,12.477292522085355,7.555057857409481,5.400024884907303,4.436978972253328,3.0907054871220607,3.5585417444320018,2.8418564140848575
2024-11-11,40.82342132055325,19.69655583422314,12.465545926348986,7.514092026520325,5.467954607533958,4.427503662685307,3.252961187951628,3.5509423654739143,2.801023068709493
2024-11-12,40.92585716053967,19.660849114989478,12.412427280604035,7.491026117093699,5.495729669513554,4.3891570738952845,3.218220076742171,3.63906424062384,2.767669265998267
2024-11-13,41.07934150266122,19.631142468127244,12.412427280604035,7.491026117093699,5.451169699220201,4.369352642653794,3.218220076742171,3.5796509468993687,2.767669265998267
2024-11-14,41.14984043737476,19.622492145560695,12.4285678945155,7.485837270860649,5.462236845360315,4.331692353363184,3.2159908962719244,3.5375899858991167,2.765752170793855
2024-11-15,41.169920570113575,19.627347635661792,12.431643283101971,7.48768960483013,5.45369064409967,4.332764209536536,3.1969910672308415,3.5384653453096777,2.7614876401158046
2024-11-18,40.931378588148334,19.54416656400148,12.842183072563756,7.431316989035358,5.479857090057903,4.314401872613034,3.1834421584329182,3.5234692620426262,2.7497844031045955
2024-11-19,40.86095821094464,19.534470416903215,12.874879668254636,7.44452397995705,5.484659245180559,4.327006146175302,3.1890997951274898,3.529731197393429,2.7546713400636835
2024-11-20,40.820761006444606,19.546161633620585,12.874391960295316,7.447097459196524,5.506308797748092,4.328501938319464,3.190202227215487,3.530951381515593,2.755623595644337
2024-11-21,40.795749413073025,19.537872235265045,12.885209440257011,7.453354751019399,5.510935376251081,4.332138885456568,3.1928827381687874,3.5339182009143704,2.7579389595947115
2024-11-22,40.78605858361142,19.52292670868867,12.913113335805216,7.4551971326164885,5.482635026572735,4.348041033246817,3.198615745890496,3.5347917439129897,2.7586206896551726
