date,CITIBANK N.A.,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUBON SECURITIES (HONG KONG) LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-18,80.14870366791267,3.575634383109011,4.572646143304819,2.447710691526656,2.0390052377994112,1.893869581417871,1.796107581421997,1.6987762510296287,0.8884713920329887,0.93907507044495
2024-11-19,80.10919460819727,3.6126340506000942,4.5701464998648715,2.446372647037488,2.0378906127208563,1.892834294949829,1.7996452955509346,1.704734559442592,0.8879857078980097,0.9385617237380562
2024-11-20,80.10195409826662,3.6127379251433216,4.5783413417483985,2.4461515365203796,2.0377064220384864,1.8926632148937046,1.799482638196834,1.7045804804062574,0.8879054490791842,0.9384768937068159
2024-11-21,80.05802194060664,3.665601808946855,4.575830336668545,2.444809937352514,2.036588835822201,1.891625178060646,1.7984957065313385,1.7036455981146534,0.8874184746649489,0.9379621832316631
2024-11-22,80.0576775651238,3.6660161984619473,4.5758106533970455,2.4435089487079016,2.036580075285197,1.8916170410955016,1.7997784422839294,1.7036382697575292,0.8874146573689642,0.9379581485181903
2024-11-25,80.0678415357562,3.6714112290819103,4.576637496626472,2.4254503783851025,2.0369480827431072,1.8919588539154744,1.800103659984615,1.7039461150499684,0.8875750120813243,0.9381276363758253
2024-11-26,80.06749705727987,3.6713954334500816,4.585007354772863,2.4254399432911278,2.0369393191151826,1.8919507140794205,1.7921366002269075,1.7039387841072302,0.8875711934385093,0.9381236002388122
2024-11-27,80.06577470935906,3.7188562087253048,4.53779919836277,2.4253877691680827,2.0368955021066584,1.891910015949737,1.7938189451966866,1.7039021303397235,0.8875521007172957,0.9381034200746793
2024-12-02,80.06853050160136,3.7189842084246445,4.536664668938836,2.4254712488424266,2.0369656102251827,1.8919751337977064,1.7917294928255938,1.703960777124688,0.8875826494655301,0.9381357087540417
2024-12-03,80.03433574966353,3.7169720278037084,4.5303536986146105,2.4261236316711132,2.0375134960792702,1.8924840213345846,1.804476521081504,1.7315314291846962,0.8878213839711763,0.9383880405958069
2024-12-04,80.0345079657266,3.7169800258995656,4.533806290530581,2.4261288521487554,2.037517880354463,1.8924880935386523,1.8042652261877883,1.7280923114507012,0.8878232943650347,0.9383900597978467
2024-12-10,80.03708531046992,3.716500201064081,4.533221021618099,2.425815663250985,2.037254857234907,1.8922437923097484,1.804032313646076,1.7278692320681737,0.8877086852836863,0.9382689230543276
2024-12-19,80.03501896685003,3.716404250962338,4.5352554299013335,2.425753035174271,2.0372022607596607,1.8921949396326132,1.8044160271402758,1.7278246231028445,0.8876857670180969,0.9382446994585363
2024-12-20,80.01504981120219,3.7569894964192536,4.518852419288081,2.4251477971103843,2.0366939681452974,1.891722827102956,1.8000941830613577,1.7299746103910263,0.8874642847784876,0.9380106025009655
2024-12-23,80.02124606889667,3.7572804326260076,4.51898724576347,2.4253355972896453,2.0368516869832063,1.8918693195709473,1.792704821978883,1.730108577294955,0.8875330088174791,0.9380832407787267
2024-12-27,80.00833828147445,3.7908709212580707,4.50858004251462,2.424944379733618,2.036523133631719,1.8915641525283517,1.7883292698434619,1.7255280495434868,0.8873898457455349,0.9379319237266792
2024-12-30,80.00799413081246,3.805264422131745,4.507270218668047,2.4247188772459896,2.03651437365995,1.8909108008467925,1.7790734923344709,1.7229397663311707,0.8873860286958446,0.9379278892735284
2025-01-02,80.10619703540497,3.8097197199193635,4.391353152451981,2.410683487706154,2.039014019213003,1.8932317305861996,1.7943926309116016,1.7278538906077872,0.8884752184256892,0.9390791147732502
2025-01-07,80.10757703728584,3.809785350551869,4.391428802973841,2.4107250169244954,2.039049145623765,1.8932643455828642,1.7944235431917661,1.7261609411046677,0.8884905243260802,0.9390952924348124
2025-01-08,80.08515789644503,3.808719132879257,4.362213512342616,2.410050344369392,2.038478491365232,1.8927344910849215,1.7943519089163806,1.730413994465491,0.8882418687689247,0.9896383593627597
2025-01-09,80.08912344610957,3.8089077279357753,4.356186109431935,2.4101696820167873,2.038579430014914,1.8928282129782574,1.7957324982315341,1.730499678789722,0.8882858515409794,0.9896873629505288
