date,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,DBS VICKERS (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,DBS BANK (HONG KONG) LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,BANK OF CHINA (HONG KONG) LTD
2024-11-21,35.773217518726455,21.905472340621102,12.851196719184221,9.260946180667496,7.659409631849886,6.588324022909547,0.0,2.8812753055634,1.6280468994567836,1.4521113810211146
2024-11-22,35.773336233938494,21.90540604630305,12.851157826559154,9.260918153510536,7.659386451553643,6.588304084127064,0.0,2.8812665857248807,1.628117631905197,1.452106986377975
2024-11-25,35.77800193098402,21.907892357876015,12.852616461124642,9.261969288008235,7.650191947791994,6.587160167895951,0.0,2.8815936157941584,1.6283024268230264,1.4522718037019626
2024-11-26,35.777904739670696,21.907925512509856,12.852635911822393,9.261983304746831,7.650203525323447,6.5871701366724915,0.0,2.8815979766965967,1.6283048910386553,1.452274001519037
2024-11-27,35.77655605169402,21.9069143413207,12.852042692024776,9.261555813304664,7.650607073868942,6.590044022023418,0.0,2.881464975109975,1.6286080595627095,1.4522069710907906
2024-11-28,35.77611184327644,21.90654967953198,12.851828757337138,9.261401645745666,7.651236357006481,6.58917768946759,0.0,2.8814170103370462,1.6300942195972197,1.4521827977004436
2024-11-29,35.77628535132855,21.90674858445718,12.851945448102004,9.261485736505213,7.651305827946339,6.588480875466242,0.0,2.8814431727425047,1.6301090203656456,1.4521959830863205
2024-12-03,35.77682675615602,21.907080100692625,12.85213993741915,9.261625891164593,7.652178268865758,6.588580579371123,0.0,2.881486777807382,1.6278637292618037,1.4522179592615427
2024-12-04,35.78142935886861,21.909898393857176,12.85379333431043,9.262817377059644,7.653162703195206,6.589428184415958,0.0,2.8818574741508614,1.6281488250710514,1.4394643490710641
2024-12-05,35.78089478258798,21.910080778981538,12.853900333469149,9.262894483765884,7.653756140412167,6.588953307160504,0.0,2.8818814636703176,1.6281623783117192,1.4394763316407497
2024-12-09,35.77988739126834,21.909417574902037,12.85351125415791,9.262614101896387,7.653524466127301,6.588753863773826,0.0,2.881794230968502,1.6281130948817637,1.4423840220239366
2024-12-10,35.779563175513395,21.909450734152454,12.853530707564055,9.26262812058673,7.653536049508443,6.584980160176544,0.0,2.88179859247817,1.6275101709056248,1.4470022891145846
2024-12-11,35.779888086277936,21.9096496917628,12.853647429237505,9.262712233619903,7.653605550531613,6.584888609353115,0.0,2.881824761813422,1.6267682082008073,1.4470154292029007
2024-12-12,35.780201892953826,21.909749171923018,12.853705790869189,9.262754290709358,7.653640301516548,6.584918507858252,0.0,2.8818378466592804,1.6261701981739738,1.4470219993365523
2024-12-13,35.7802504909541,21.90973259183358,12.853696063893771,9.262747281167929,7.653634509663812,6.5849135247552075,0.0,2.881835665843386,1.626168967578082,1.4470209043101339
2024-12-16,35.78071565011627,21.90983207274661,12.853754425967104,9.26278933857565,7.65139901611041,6.584943423486601,0.0,2.8818487507882633,1.627689847715581,1.4470274744935046
2024-12-17,35.78066705224735,21.90984865298661,12.853764153030852,9.262796348180736,7.651404806297739,6.584948406634897,0.0,2.8818509316239616,1.6276910794679844,1.447028569529867
2024-12-18,35.78559148693642,21.909898393857176,12.85379333431043,9.262817377059644,7.646730323454047,6.584963356125035,0.0,2.8818574741508614,1.6274677495690466,1.4468805045373416
2024-12-19,35.7857866210205,21.91006419839021,12.85389060619929,9.26288747401227,7.647015217451693,6.5841050807076185,0.0,2.8818792827884088,1.6274800655335202,1.4468914538964894
2024-12-20,35.787281715912066,21.911025914170764,12.854454812188171,9.263294057259888,7.643037173781836,6.584394082040504,0.0,2.882005779395576,1.6275515018035096,1.4469549634476877
2024-12-23,35.787227549115876,21.910992750152207,12.854435355984723,9.263280036553725,7.643025605458761,6.58438411605496,0.0,2.8820014172587443,1.6277003960506558,1.4469527733703518
2024-12-27,35.78733588287222,21.911059078289714,12.854474268450517,9.267621784695852,7.638735035452569,6.584404048056218,0.0,2.8820101415456123,1.6274026071056362,1.4469571535316532
2024-12-30,35.787719850565956,21.911108824656385,12.854503452954466,9.267642825692079,7.639130774444183,6.582829733169633,0.0,2.882016684795426,1.629373962072515,1.4456738916493528
2025-01-02,35.786040729217085,21.910080778981538,12.853900333469149,9.267207997852045,7.638772354639184,6.582218171131234,0.0,2.8818814636703176,1.6342921088552116,1.4456060621842426
2025-01-03,35.78628370006777,21.90999787627586,12.85385169726708,9.267172932868725,7.638743451281747,6.582193265531789,0.0,2.8818705592937808,1.6342859250698096,1.4456005923434374
2025-01-06,35.78668992587568,21.91024658627501,12.853997606977465,9.26727812861476,7.638830162010246,6.581208515277852,0.0,2.881903272670952,1.6342288003079988,1.4456170019900345
2025-01-07,35.7881038200032,21.911158571248933,12.854532637590937,9.26766386678385,7.639148118191098,6.578682311251188,0.0,2.882023228074951,1.6330102729741427,1.4456771738816958
2025-01-08,35.787513548803176,21.91084351331104,12.854347803798047,9.267530608149558,7.639038275790681,6.577074150759309,0.0,2.881981787806412,1.6360139249198837,1.4456563866618972
2025-01-09,35.787383703901405,21.910810349844635,12.854328347918525,9.267516581147822,7.639026713616497,6.57388571130062,0.0,2.8819774257422064,1.6394169679600181,1.4456541985682718
2025-01-10,35.7873080256958,21.910810349844635,12.854328347918525,9.267516581147822,7.639026713616497,6.57388571130062,0.0,2.8819774257422064,1.6394926461656203,1.4456541985682718
2025-01-13,35.78682610507263,21.910561627046484,12.854182430699401,9.26741137998825,7.638939998425729,6.547324015879904,0.0,2.881944710681554,1.6649016237328444,1.4479081084732084
2025-01-14,35.78670183280592,21.91057820839068,12.854192158410946,9.267418393324583,7.638945779377199,6.547328970724737,0.0,2.8819468916624897,1.6649785610909733,1.4479092042124744
2025-01-15,35.78643657967929,21.910462139508322,12.854124064739327,9.26736930019317,7.638905312900659,6.547748348985855,0.0,2.881931624865258,1.6651210950556765,1.44790153407244
2025-01-16,35.78541305619357,21.909881813541894,12.853783607202516,9.267123842337872,7.638702986948796,6.547574923689559,0.0,2.881855293305261,1.6678012921893453,1.4478631845911876
2025-01-17,35.78517414758755,21.909550212505952,12.853589068135795,9.266983586544049,7.63858737693112,6.547475827644857,0.0,2.881811677086386,1.668986832050319,1.4478412715139743
2025-01-20,35.784193729589866,21.908903619355115,12.853209733892305,9.266710099956791,7.638361947461685,6.547282598985009,0.0,2.8817266292568173,1.6718130985812423,1.4477985429211653
2025-01-21,35.78477351713066,21.9093512567023,12.85347234752227,9.266899435105568,7.638518012600241,6.545902908137628,0.0,2.881785507988772,1.6714688908265323,1.447828123986027
2025-01-22,35.78120837038943,21.906566254804456,12.851838481486608,9.265721475420156,7.637547044226394,6.54000136963126,0.0,2.881419190519355,1.6880537298589047,1.4476440836634354
2025-01-23,35.78216707962236,21.907245862573017,12.852237184285153,9.266008926051295,7.638237979339997,6.5402042602023105,0.0,2.881508580834733,1.6847011331412562,1.4476889939498732
2025-01-24,35.78220527231302,21.90736189738186,12.852305257966995,9.266058004770784,7.6382784363417295,6.540238901314018,0.0,2.8815238431501995,1.684331724923151,1.447696661838239
2025-01-27,35.78181026679243,21.90721270999626,12.852217734794221,9.26569224053695,7.638226420275361,6.53981603391103,0.0,2.8815042202028667,1.6858335703513436,1.4476868031395451
2025-02-03,35.784490851577694,21.908853883001207,12.853180555262497,9.266386377403132,7.638798635973113,6.54030596248726,0.0,2.874152942511956,1.686186878468588,1.4476439133145544
2025-02-04,35.786392026048134,21.91006419839021,12.85389060619929,9.259633421988745,7.639220627720923,6.540667269974974,0.0,2.8743117199430004,1.6884746220675115,1.4473455076672141
2025-02-05,35.78593012709419,21.90931809775299,12.853452894292777,9.259318104866257,7.6389604903097945,6.538931080432375,0.0,2.8742138413705596,1.6925791424868437,1.447296221394213
2025-02-06,35.785773213482955,21.909268359517213,12.853423714558943,9.259297084488308,7.638943148445651,6.538537871441578,0.0,2.874207316369413,1.6932563559339155,1.4472929357620279
2025-02-07,35.78206362092321,21.906997220693107,12.852091314538011,9.25833725558177,7.638151287207982,6.535590128362978,0.0,2.873909372881861,1.7057168920245325,1.447142907786546
2025-02-10,35.78325493907325,21.90772658621206,12.852519208518952,9.255316127707811,7.6384055897087455,6.535807722496835,0.0,2.874005056027299,1.705773681691944,1.4471910885630945
2025-02-11,35.79278834080055,21.913563259226677,12.85594338636502,9.230988485267806,7.6404406194780226,6.537548997312023,0.0,2.8747707506185827,1.7063795106286122,1.4475766503027103
2025-02-12,35.79351812664427,21.913546673364156,12.85593365600273,9.229921871355875,7.640434836607561,6.537544049194385,0.0,2.874768574771968,1.706756657393183,1.4475755546658655
2025-02-14,35.799680105108365,21.917411858040058,12.858201228591607,9.216333973510505,7.641782482065773,6.538697163085698,0.0,2.8752756360709713,1.707057700842515,1.4455598526845086
2025-02-17,35.79745296221024,21.921362855298135,12.858298567206191,9.215873831556335,7.641840331566378,6.537232630461022,0.0,2.87529740236176,1.707070623538984,1.445570795800957
2025-02-18,35.80200246551252,21.924566123179822,12.86017749120765,9.209346390057133,7.642956998529682,6.535159380516623,0.0,2.8757175563403283,1.7073200699140225,1.4427535247422205
2025-02-19,35.78767190345667,21.92640884121273,12.861258364636857,9.200504104425908,7.643599374511345,6.537223028321703,0.0,2.8930717500966074,1.7074635669147429,1.4427990664234343
2025-02-20,35.790055889178895,21.927637491996467,12.861979047867933,9.201019656546668,7.644027685158569,6.531607206344055,0.0,2.8932338639611674,1.707559244983363,1.442879913962882
2025-02-21,35.790326905159326,21.92780353644725,12.862076443688514,9.201089330183695,7.644085568657381,6.530899427954688,0.0,2.8932557726336405,1.7075721752745128,1.4428908400009899
2025-02-24,35.7906521297538,21.928002793107623,12.86219332062028,9.201172939940992,7.644155030013122,6.530050079738061,0.0,2.89328206347859,1.707587691882386,1.442903951465145
2025-02-25,35.795070349316575,21.930709721457568,12.863781109351907,9.191024444892863,7.645098671810204,6.52972018166347,0.0,2.893639228119434,1.7078742209307305,1.4430820724572535
2025-02-26,35.795705056181234,21.93119139223757,12.864063640449142,9.190620425962683,7.6452665834139415,6.5282731499350435,0.0,2.8937027819889503,1.7080632025281828,1.4431137673032604
2025-02-27,35.79560780511951,21.93122461169196,12.864083125809866,9.190634347112274,7.645278163796422,6.528283038393372,0.0,2.893707165117339,1.7080657897532283,1.4431159532060287
2025-02-28,35.7959133441525,21.931922243481825,12.864265117887069,9.190926700995975,7.6455213599327,6.5337923660710295,0.0,2.8841804821974106,1.708347337424038,1.4451310478574497
2025-03-03,35.797014616006784,21.932736203334315,12.864742549606072,9.191116322324348,7.6461838125922315,6.535170967667201,0.0,2.876789178136854,1.7110616692983434,1.4451846810338527
2025-03-04,35.79646117152273,21.932304298746057,12.864489214076825,9.190935328704857,7.646033242146269,6.536557062829157,0.0,2.8767325277292644,1.7110279746704178,1.445459179574424
2025-03-05,35.796336804712375,21.932320910146448,12.86449895756653,9.190942289866102,7.646039033207614,6.536562013579659,0.0,2.876734706549838,1.711029270593107,1.4455360137783215
2025-03-06,35.796212437713635,21.932337521572006,12.864508701070998,9.190949251037894,7.646044824277729,6.536566964337663,0.0,2.8767368853737127,1.7111063059966014,1.445537108619765
2025-03-07,35.7967938658715,21.93301861168563,12.86490819746231,9.180933779162677,7.646282265705621,6.536769951872944,0.0,2.8768262199943475,1.7188851096980602,1.4455819985469143
2025-03-10,35.800188936015545,21.935145214000947,12.866155565371102,9.164628890143181,7.64702364115684,6.537328001007549,0.0,2.87710515402566,1.726702437628743,1.4457221606504314
2025-03-11,35.80264097735251,21.936740436385584,12.867091250052548,9.160295574048675,7.647579767098528,6.535682293753882,0.0,2.877314390048484,1.7268280111935967,1.4458273000662014
2025-03-12,35.80265220110066,21.936840145488564,12.867149734863917,9.160034190244007,7.647614527655628,6.535712000401538,0.0,2.8773274683103915,1.726835860147843,1.4458338717874455
2025-03-13,35.80290191605267,21.937039566413794,12.86726670608166,9.160117461238428,7.647684049717822,6.534938101625197,0.0,2.8773536251908776,1.7268515582703925,1.4458470154091583
2025-03-14,35.805077324901234,21.937072803587167,12.867286201491378,9.158540467427237,7.647695636851077,6.534266200336798,0.0,2.8773579847171944,1.7268541746518995,1.44584920603601
2025-03-17,35.80517555150799,21.937272228742486,12.867403175190296,9.157866160525842,7.647765160387962,6.53432560192896,0.0,2.877384142152516,1.7269456296274224,1.445862349936523
2025-03-18,35.80522980110013,21.937305466620884,12.86742267101355,9.157880035908281,7.647776747767003,6.532668856334419,0.0,2.8773885017713066,1.726948246179209,1.4473796733052096
2025-03-19,35.80486786908882,21.937455038320103,12.867510402949286,9.157942475649584,7.647828891407212,6.532637639857588,0.0,2.8774081202193504,1.7269600207603684,1.447389541747689
2025-03-20,35.80548147923094,21.93797024534066,12.867812599885308,9.155809025542606,7.6480085027217415,6.533018337397603,0.0,2.8774756969214774,1.7270005788800484,1.44742353407962
2025-03-21,35.043525278699256,22.208872863799325,13.02671171808813,9.233207281104336,7.742450491028362,6.620134122079868,0.0,2.9130084144942328,1.7483265709233462,1.4637632597831458
2025-03-24,35.05331103373031,22.215074596862213,13.030349371797897,9.220365726668337,7.744612537319159,6.609478080849858,0.0,2.9138218596747887,1.748814783664538,1.4641720094328965
2025-03-25,35.17426625006201,22.287827859959982,13.073023117139998,8.919988260731255,7.7699757577333495,6.627891174145123,0.0,2.923364481170505,1.7546959992029165,1.4689670998548618
2025-03-26,35.20934180904487,22.310150779518175,13.086270811827797,8.830999127030767,7.7777579671482275,6.632295219260971,0.0,2.926292448425209,1.75645345793265,1.4704383798113352
2025-03-27,35.278269927749385,22.353826595146494,13.111889354565944,8.725392802909058,7.808423220163657,6.641805259950531,0.0,2.932021150607235,1.6750546824028854,1.4733170065048133
2025-03-28,35.15139895589289,22.273435699826337,13.064735167336933,8.664400540027538,8.208581403587067,6.615073442723308,0.0,2.921476745407003,1.6328795173567814,1.468018527842147
2025-03-31,35.151804523712414,22.27369268501095,13.064885904898224,8.664500507657245,8.214829575212265,6.6150728474539315,0.0,2.921510452655893,1.6233604892660372,1.4703430141330411
2025-04-01,35.154025994824636,22.27514904640997,13.065740150118518,8.669528586928543,8.206443595448789,6.61542844948665,0.0,2.9217014750925516,1.6215435494431834,1.4704391522471554
2025-04-02,35.15806746406533,22.27502910356922,13.065669796291173,8.661789614548104,8.213860928701713,6.611162068304306,0.0,2.9216857428891885,1.622304047115291,1.4704312345156645
2025-04-03,35.15663415835479,22.274121006830136,13.065137141896837,8.661436495238268,8.219679651764764,6.606431201354453,0.0,2.921566633132545,1.6221609901040557,1.4728327213241468
2025-04-07,35.15714797149211,22.27444654243016,13.06532808847819,8.661563081868811,8.22595345351734,6.59660495903716,0.0,2.921609331739895,1.6221846979375134,1.4751618734988219
2025-04-08,35.17102660551949,22.283239601866477,13.070485756760455,8.626506691291603,8.233817805959417,6.587435492078179,0.0,2.9227626660979333,1.6289811720980243,1.4757442083284282
2025-04-09,33.62132631854568,21.386386549205547,12.544426473633155,8.27930812420189,7.902424132226714,6.308199069301443,4.172961020547842,2.8052015324047224,1.5635658489992992,1.4162009309337094
2025-04-10,33.615045315179074,21.382391228954276,12.542082973434306,8.277761416564344,7.9009478325677245,6.158896882800982,4.172033763783011,2.8046774757359847,1.7305221104533222,1.4156410005269808
2025-04-11,33.61588926608693,21.382928062634576,12.54239785929011,8.277969240894107,7.901146196485838,6.155433242893093,4.172138508299925,2.8010557814504646,1.7338884560735603,1.417153385891388
2025-04-14,33.609789499590704,21.379470694456874,12.540222240452717,8.27663079054972,7.911681514043203,6.1596060991949395,4.171463922533687,2.8006028836483305,1.7336081066866964,1.416924248843134
2025-04-15,33.70133365778999,21.352602965740253,12.52446285641474,8.266229491380711,7.901738849154557,6.143754158198647,4.166221614965667,2.7970833466309637,1.7314294693865937,1.4151435903378797
2025-04-17,33.70054658325808,21.35257147604944,12.524444385998576,8.266217300782154,7.901727196087545,6.143523885638952,4.166215470842127,2.7970792216402116,1.7325329763440385,1.4151415033588735
2025-04-22,33.70153722556199,21.353432752562114,12.524949571511998,8.26318079340001,7.902045919855836,6.143476729253998,4.166383519151242,2.79719204452154,1.7326028597284187,1.415198584452845
2025-04-23,33.70281321168518,21.353306784566204,12.524875684431885,8.263132047311434,7.901999304171152,6.142555608932672,4.166358940855649,2.7971755433491,1.732592638771794,1.415190235924926
2025-04-24,33.70266409782481,21.353212309544595,12.524820269693885,8.245103032664279,7.901964342768568,6.142528431967543,4.166340507324255,2.797163167597533,1.751019866020906,1.4151839745936263
2025-04-25,33.703361610973005,21.353747679054237,12.525134293026252,8.245309754571203,7.902162461473804,6.1426824379497305,4.16644496615893,2.7972332983044135,1.7510637677361822,1.4128597307522437
2025-04-28,33.70314038671194,21.353747679054237,12.525355517287315,8.245309754571203,7.902162461473804,6.1426824379497305,4.16644496615893,2.7972332983044135,1.7510637677361822,1.4128597307522437
2025-04-29,33.70376172752721,21.354141350232645,12.525586430920862,8.245240534247177,7.902308143330446,6.1433118820281765,4.166521777467382,2.7972848672442248,1.7510960498136547,1.410747237188223
2025-05-02,33.70383465065313,21.354094108924834,12.525558720835292,8.245222293478811,7.9022906612240345,6.143519519161445,4.1665125599608315,2.797278678871053,1.750944690668133,1.4107441162224403
