date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FIRST SHANGHAI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL
2024-06-24,27.533221806912493,11.99532695898359,10.961024518699091,6.9189827324237285,6.531552900029435,0.0,9.469807897054297,12.5626867560057,6.060987640573339,7.966408789318321
2024-06-25,27.646753410552762,12.558851351633196,10.947501847006123,7.156936329094171,6.502053266301242,0.22309203238000938,8.589443053140004,12.409994059275073,6.03361330583784,7.931761344779581
2024-06-26,27.61430404867028,12.536908150393472,10.968450135735669,7.13176919465793,6.495517608239355,0.2228677873330603,8.57814651938097,12.506690526922156,6.023554462423526,7.9217915662435825
2024-06-27,27.676236111547574,12.455570168952349,10.92864877247135,7.2885096495351105,6.477450859615441,0.22224789889106664,8.650541426550316,12.465265965879478,5.935771392784169,7.899757753773145
2024-06-28,27.572639158327206,12.104731295894466,10.894354324860663,7.247339393950056,6.453204637297269,0.22141598644849514,9.163764858497395,12.519129699731222,5.913552770684449,7.909867874308785
2024-07-02,27.527672566521378,12.171484402220232,10.895734891112705,7.229577799549617,6.44268048626847,0.2210548921685917,9.212205129907582,12.498712989102271,5.90390870607262,7.896968137076535
2024-07-03,27.585136606259375,12.209507156427243,10.93021423582167,7.123393724493472,6.450559716847545,0.22132523654927938,9.047627591123229,12.614480776085271,5.911129032784785,7.906625923608127
2024-07-04,27.565413646924004,12.308666371546732,10.920829016034112,7.163512185427753,6.445020948861006,0.22113519581039423,8.97777191019475,12.591760373146224,5.906053446527429,7.8998369055275965
2024-07-05,27.432581293898618,12.511725016682066,10.872572323279641,7.149991794347113,6.420424965571591,0.23213490006493853,8.86652673564363,12.622664180401873,6.031559529238319,7.859819260872214
2024-07-08,27.41936865126465,12.584812211803506,10.904814829085351,7.1441165283966335,6.4838764006802245,0.23205092354886317,8.553523328227994,12.792399127272787,6.029377567992401,7.855660431727586
2024-07-09,27.38243280362746,12.597682465952733,10.90715952731364,7.149235034612736,6.481361198150146,0.23196090717070456,8.545602876588763,12.824913421972116,6.027038673051062,7.852613091560638
2024-07-10,27.231901798407808,12.464919435867598,10.876987476136584,7.111453173308628,6.457204197616361,0.20620502357621687,9.02598952308171,12.797419141069089,6.004575000376318,7.823345230559683
2024-07-11,27.36701896221189,12.040794861157295,10.925437279027387,7.154315202300013,6.485966782043947,0.2071235309082589,9.066194351325487,12.863634538714644,6.0313214203615875,7.85819307194949
2024-07-12,27.3871301063117,12.016808777762924,10.948484961658794,7.140339157822267,6.484029933857212,0.20706167939887704,9.070985413767579,12.859793182742838,6.029520338988648,7.855846447689162
2024-07-15,27.163098355887115,12.34580848822072,10.928214514550778,7.120553873730079,6.5002563060620675,0.2066783174236768,9.03974719486379,12.835984065915834,6.018357052602797,7.841301830743143
2024-07-16,27.09181567793857,12.419607843188787,10.936543618308136,7.271843543483233,6.505210574588782,0.20683584042507155,8.869236476270508,12.845767205052649,6.022944034334644,7.830195186409619
2024-07-17,27.08487530961101,12.4407304048581,10.93374189981707,7.269980646097098,6.503544072868387,0.2067828533188195,8.868278100656664,12.842476382580175,6.021401079424886,7.828189250767786
2024-07-18,27.085352354688307,12.424954880167798,10.977806209833426,7.331312385897772,6.497355586513718,0.20658608785497323,8.79421488604487,12.82041236446873,6.0412649541782475,7.820740290352153
2024-07-19,27.198789113375938,12.204185701654026,11.097484301046673,7.416414467780838,6.6840998557805245,0.20735081836454294,8.345936306650097,12.858648907600404,6.137399794654188,7.84969073309277
2024-07-22,27.125103935505894,12.320931769973694,11.094004846455976,7.414529237449291,6.708741071200211,0.20729811040792184,8.341180765295631,12.848795204191141,6.091719694287177,7.847695365233062
2024-07-23,27.01934158384742,12.452710674501303,11.056653892369809,7.49588525672462,6.75178331793545,0.20660018550964052,8.299972128663665,12.778628373755435,6.064647376929753,7.873777209762902
2024-07-24,27.08873089425628,12.348131891755939,10.983987402985372,7.521240170162975,6.861406071984452,0.20713579388372483,8.299117983153254,12.732797800012577,6.063262113976326,7.894189877829098
2024-07-25,26.977764882936278,11.723708558628616,10.942411271456916,8.148286226719852,7.161469102138495,0.2063023182482474,8.257204413800089,12.681563406676736,6.0388646829541,7.862425136440673
2024-07-26,26.965777719264857,11.746200226962507,10.932237855514119,8.198981971196435,7.132549933545727,0.20611051415302234,8.249527497538917,12.680248817031718,6.033250209076463,7.8551152557162345
2024-07-29,26.886629443726978,11.491284454578512,10.962489647567333,8.510644074756135,7.253066464765022,0.20546264875711154,8.21772273815451,12.614284029633719,6.02799215816687,7.830424339893806
2024-07-30,26.924609661228594,11.453886311987231,10.948769191891685,8.555870836101755,7.250463749651629,0.20538891983931437,8.188676159845192,12.611062362052436,6.033658363691268,7.827614443710897
2024-07-31,12.779352652222395,5.467423337880429,5.172100271161408,4.041716570680419,3.4213554865032627,0.09702388180592635,3.868257102191297,5.952729520964617,2.8462393383143856,3.697694789003878
2024-08-01,26.99925046009059,11.61665335809796,10.92880402445074,8.53571036796332,7.16169714299811,0.20501439151533224,8.186769100574773,12.538570774601943,6.014189653004416,7.813340726702816
2024-08-02,26.968163785411136,11.531072224852133,10.916220705671362,8.709324275972612,7.153451234484236,0.20477833993667588,8.177342934167614,12.524133986025479,6.011167991381304,7.804344522097444
2024-08-05,27.04434315762896,11.634294809882858,10.949697918262839,8.78170836428457,7.136239136203431,0.20540634189862123,7.836369393056102,12.541662317768102,6.042000142035745,7.8282784189787735
2024-08-06,27.075790233442305,11.565512795089413,10.962430192016425,8.752724308795038,7.138004565950294,0.20564518773667975,7.852667321299493,12.528808944097145,6.0810353354612605,7.837381116111951
2024-08-07,27.123173841191274,11.264548998058102,10.964267497119621,8.822335931343765,7.129853723548293,0.20541036279359032,8.214978988242514,12.383347729024006,6.063651268641284,7.828431660037549
2024-08-08,27.055999485317965,11.359938828330419,10.950548425455917,8.875162991984501,7.120932473295069,0.20515334247842806,8.204699971838988,12.368504723310313,6.040423445883272,7.818636312105124
2024-08-09,27.064994916789963,11.388488333102687,10.954189204204283,8.96677364002977,7.123300002172167,0.20522155074530496,8.034671437819995,12.386307065313831,6.054818040064306,7.821235809757693
2024-08-12,26.98407533795609,11.341439518233756,10.92143810339691,9.22724767774499,7.0630048789512445,0.20460797437091435,7.976851168549421,12.409070669280483,6.07441298245137,7.797851689064828
2024-08-13,26.65201540276857,11.448534432719864,10.91313454687555,9.306923252941056,7.132338389970415,0.20350773377226877,7.886118623701245,12.34234324390138,6.359164153656459,7.755920219693192
2024-08-14,26.552330345706356,11.58984207682768,10.835521315459964,9.297859605195535,7.081613840793706,0.20206040507231696,8.074585399392417,12.35533906365003,6.310087135276154,7.700760812625844
2024-08-15,26.59678393157424,11.314766645849419,10.835469334501573,9.329479637202805,7.086617389899281,0.2022031718457956,7.671773328754172,12.89205801180738,6.4160325379075065,7.65481601065783
2024-08-16,26.570839906838096,11.276980276016928,10.732219588539454,9.427523905191618,7.060946990699503,0.20147071574506953,7.444304547025095,13.053356792682461,6.605269895367578,7.627087381894193
2024-08-19,26.786255509065814,11.219570837120827,10.723681036654806,9.347035566798516,6.99527690605687,0.226150364018113,7.203607031640449,13.281846775666953,6.577334623347658,7.639241349629988
2024-08-20,26.96546580907598,11.090003603202572,10.77664260200404,9.30437179899268,6.960385333212093,0.22370101763824804,7.203454959602277,13.250822033898633,6.581991983422626,7.643160858950853
2024-08-21,26.590936663963728,10.91081836403619,10.814513113678654,9.480917146829238,6.973633128831022,0.22454058372131497,7.381127938164717,13.274803259510422,6.649826037054011,7.698883764210705
2024-08-22,26.521906468764282,10.781828177285803,10.787222045159234,9.472402538297715,6.956034749916719,0.20214161982809462,7.7342928287974395,13.24130350214466,6.610570355166037,7.692297714640015
2024-08-23,26.507059575043808,10.783232675153632,10.790548649425585,9.463020195130897,6.951972464315725,0.20202357024652817,7.806786300301671,13.233570654554185,6.573980460264883,7.687805455563086
2024-08-26,26.50179177895879,10.818082094370626,10.796507315564439,9.468245784657432,6.8787586427054945,0.20213513000557184,7.811097298258514,13.253720516026075,6.577610688535822,7.6920507509172396
2024-08-27,26.05856802881665,12.457568360093958,10.589260592104052,9.292793804810847,6.746715922915886,0.19825500079660974,7.661787448193758,12.999305817798037,6.451348720331357,7.544396304138839
2024-08-28,26.001266001650798,12.68323461225471,10.551185120443163,9.312091369992528,6.722456968412622,0.19754214151821126,7.634238199753033,12.951309589562776,6.429406841065085,7.517269155347077
2024-08-29,25.996208957481375,12.671984301691527,10.549132996935393,9.336003406299247,6.7211495027755985,0.19750372110687758,7.635262976894787,12.948790660498243,6.428156371400402,7.515807104916548
2024-08-30,25.91118730115754,12.94070987689873,10.514631629384192,9.318601818012839,6.635382789134766,0.1968577771722796,7.735360012915072,12.844532220834253,6.411510221702504,7.491226352787822
2024-09-02,25.95403491730534,12.738492678429692,10.53201898005844,9.305198056413994,6.646355282654191,0.19718330785421828,7.622876175108849,13.082498627202044,6.417727876787642,7.503614098185587
2024-09-03,25.973638740893556,12.548662895663112,10.568484794918387,9.25451958258378,6.662631212386522,0.1976661802747462,7.68172972123631,13.152838240835795,6.437839304704313,7.521989326503477
2024-09-04,25.80580715912046,12.751726367226238,10.535595140146636,9.247905732232303,6.634013774275299,0.19681716139611194,7.774402917815667,13.153863591527315,6.4101873963216525,7.489680759938319
2024-09-05,25.89957212628281,12.710292877068518,10.607299810974006,9.326033439559387,6.655860772449939,0.1974653156375807,7.87966900246557,12.778163738415364,6.431297294056504,7.514345623090324
2024-09-09,25.89623603316592,12.776558562758595,10.595668664689976,9.315180646620384,6.648562469237053,0.19724879041314736,7.875414856876641,12.764778774766958,6.424245229821847,7.506105971649483
2024-09-10,25.87085457294161,12.742669038758573,10.65878255012722,9.333902680146307,6.644940123082567,0.19714132306201154,7.871124082915536,12.757824121408193,6.420745098761728,7.502016408796256
2024-09-11,25.48161765024835,12.85346413425339,10.713755708691911,9.407650929943962,6.670589423536172,0.19790228357232129,7.901506422375451,12.80769765952637,6.452444276142286,7.513371511709786
2024-09-12,25.419867381472056,12.869864204869605,10.71903569800274,9.413162051231293,6.675835465004078,0.19805792253018467,7.90772051047454,12.819657653986793,6.457518758784338,7.519280353644375
2024-09-13,25.46008122625969,12.861509449694585,10.715641212590386,9.431363016214195,6.6682418702820945,0.19783263663105552,7.899354116661504,12.805075616246464,6.450173493817749,7.510727361602276
2024-09-16,25.29832336548462,12.976756771047324,10.769038247049766,9.509938908040287,6.701470338263328,0.1988184550161435,7.938717331200511,12.869516066912187,6.189266504025423,7.548154012960412
2024-09-17,25.23899194576017,12.979355713115345,10.769407499783243,9.509485614940104,6.702486280804967,0.1988485958831948,7.936130841668625,12.871467084853434,6.190204796493433,7.603621626697487
2024-09-19,25.250475858092535,13.002956115822531,10.77430765315961,9.513812495322751,6.705535957472843,0.19893907334154357,7.8765464495372655,12.877323689582699,6.193021381615181,7.607081326053039
2024-09-20,25.232479864898938,13.003777894578658,10.774988582716125,9.513149774780796,6.705959743183508,0.1989516461675056,7.8770442423842315,12.87813752844746,6.193412776722748,7.622097946120027
2024-09-23,25.26524590635773,12.916534070462909,10.706411654301034,9.591071100393627,6.817665758329855,0.19852380774061482,7.798933372193885,12.860533707923627,6.239373726251889,7.605706896044824
2024-09-24,25.33607526986623,12.926390993429784,10.692655608301393,9.577488441745162,6.808906135889588,0.19826873603970493,7.788912976035016,12.84400995571062,6.2313571176290745,7.595934765353422
2024-09-25,25.459172221358845,12.974443275980367,10.643135354482176,9.536745536167542,6.801409671236133,0.19805044626717122,7.716795310749267,12.829868966729425,6.252807418551974,7.587571798477103
2024-09-26,25.48051167194481,12.68347328632318,10.703894703403716,9.832945451253657,6.751521218455617,0.19773173559558538,7.698095950166377,12.80985074884488,6.266613658481692,7.57536157553049
2024-09-27,25.501142745098466,12.638836449611828,10.696755116856695,9.934126202236866,6.699540682331544,0.1974955432069118,7.680117346983395,12.771964004467314,6.313709173207494,7.566312735999489
2024-09-30,12.541539351074196,6.141291181983886,5.252234353974434,4.917335529418146,3.27927159351555,0.09702388180592635,3.7422000257661896,6.260012907751493,3.104517651380988,3.717111893685496
2024-10-02,25.54083783714886,12.444889367767955,10.801019042414858,10.19597639413368,6.759542044195596,0.19952590161210465,7.290681515450181,12.798686566878109,6.384321797199516,7.584519533199138
2024-10-03,25.300126234859256,12.35291124248059,10.783249037760873,10.762620565667886,6.748421140407493,0.19919763849301242,7.1318829222587174,12.769403890689295,6.3738182116023365,7.578369115780539
2024-10-04,25.0968138757614,12.156045893037215,11.000219345932855,11.148686861587317,6.863185266986914,0.19854534378939884,7.096671563908245,12.515042111858454,6.371236829389293,7.553552907748908
2024-10-07,25.050636075395815,12.124419031653366,11.040358399849445,11.266853939313213,6.612224845151261,0.19949858932063266,7.180428260605135,12.694270148289686,6.211706711572354,7.619603998849094
2024-10-08,25.32155166597938,12.20875543967007,11.135576358642734,11.289362869777076,6.674616056046151,0.20138100542883017,7.207879099646764,12.366252274284358,5.8992863909262585,7.695338839598379
2024-10-09,25.84072198698348,11.806800711512881,11.294981487564701,11.604041059425137,6.754641308917912,0.20379546129381038,7.1078522481869815,11.76743996168231,5.872261341499032,7.747464432933755
2024-10-10,25.817738545388565,12.01642225044655,11.265403913782322,11.605217804273668,6.863158131846268,0.20283165097966593,7.572940046456179,11.12932372100308,5.803253221231432,7.723710714592272
2024-10-14,25.83716945653275,12.146856730464474,11.298899822748194,11.762349682260352,6.881203252790089,0.20336495089828197,7.603833602455966,10.897596431712575,5.62470760635693,7.744018463780386
2024-10-15,25.83353557357004,11.9657245972216,11.308532628928942,11.758931291160959,6.879203427535112,0.20330584868173013,7.611956972370851,11.023594444563061,5.673447330048485,7.7417678859192245
2024-10-16,25.857952728234263,12.158763885796418,11.367553912017735,11.768392281879155,6.882092437282202,0.20339122958152023,7.615153711371124,10.693545872947082,5.62543442732014,7.827719513570362
2024-10-17,26.081275998687136,12.233828947948716,11.327343109944294,11.717306938098297,6.8499615843185975,0.20244164429894426,7.62590214343901,10.659054174888823,5.606887574058562,7.695997884317617
2024-10-18,26.07725125539138,12.246086660381485,11.314664449908381,11.72064262448571,6.848904529557777,0.20241040442974786,7.624725349077896,10.658052299324968,5.612452154340479,7.694810273102173
2024-10-21,26.0528280733395,12.209040567699496,11.3113188871064,11.785955639898855,6.8468794195485625,0.20235055495539603,7.622470841432873,10.654900886088452,5.621720087448865,7.692535042481596
2024-10-22,26.055806919264224,12.139648396957753,11.321421267205881,11.78103157548516,6.9235789352308075,0.20224395449582977,7.618455241401994,10.650572673544682,5.618758504541385,7.688482531872279
2024-10-23,25.992874071472606,12.094953177463392,11.293947642883778,11.866350447396407,7.09794837241576,0.2014673556133445,7.589201047666089,10.60967541727454,5.5946230282742535,7.658959439539832
2024-10-24,26.074115250109642,12.07537197311468,11.301976381820511,11.746698060020801,7.127971391177406,0.20161057646522376,7.593315243971661,10.617217714868104,5.597319301749564,7.664404106702411
2024-10-25,26.040793033901345,12.035790192649051,11.28796086550129,11.737451982554676,7.250987968548574,0.20145188446527088,7.587338383017908,10.608860675556736,5.5909937236219145,7.6583712901832355
2024-10-28,25.979946600356087,11.835998280012234,11.267762029761348,11.855671927165705,7.278482941050816,0.39462270166928726,7.573332146441788,10.589276704877701,5.580672741897424,7.644233926767607
2024-10-29,25.87042816358324,11.875808979398059,11.229394850186626,11.814639355917693,7.492833775134436,0.39283361108284715,7.5389971292370825,10.54126837897611,5.5668172520364365,7.6769785044474705
2024-10-30,25.88140895598867,11.8930572887452,11.221865954931456,11.82546718856407,7.5251584418234,0.5841261200211029,7.274782308007424,10.538200365340403,5.571919106080574,7.684014270497694
2024-10-31,12.548628135323042,5.753565504373164,5.434385288368661,5.509094910191268,3.6753188874183937,0.28287331232998475,3.5158520626204703,5.103308243146532,2.6982994931211053,3.7211185978261474
2024-11-01,26.065326961681418,11.674090896984932,11.272228243769042,11.443815797257976,7.656742960604636,0.5848297091344199,7.402046681506305,10.585494451079718,5.596925161270244,7.71849913671131
2024-11-04,26.10822265598961,11.742609890556375,11.31639294287703,10.950368893457686,7.899869651638467,0.5857921630665059,7.466096574177547,10.572178194390045,5.627267567332576,7.731201466514159
2024-11-05,26.121305116787287,11.689866943265049,11.306256996834936,10.940560790398225,7.8927938410924074,0.8040710151323632,7.719798294870422,10.178842974821688,5.622227296928852,7.724276729868773
