date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,IFAST SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD
2024-11-06,98.93541818564988,0.0,0.5707929816280771,0.27039624806700424,0.027431503427087393,0.19596108122794728
2024-11-15,98.93541818564988,0.0,0.5590366230164683,0.27039624806700424,0.03918786203869627,0.19596108122794728
2024-11-19,98.93541818564988,0.0,0.5590366230164683,0.29216728253294666,0.03918786203869627,0.17419004676200492
2024-11-20,98.93541818564988,0.0,0.5590366230164683,0.313938316998889,0.03918786203869627,0.15241901229606256
2024-11-21,98.93541818564988,0.0,0.5115757678807139,0.313938316998889,0.03918786203869627,0.19987986743181693
2024-12-05,98.93541818564988,0.0,0.31563645768723253,0.313938316998889,0.03918786203869627,0.3958191776252983
2024-12-06,98.93541818564988,0.0,0.402720595551002,0.313938316998889,0.03918786203869627,0.3087350397615288
2024-12-12,98.93541818564988,0.0,0.31563645768723253,0.313938316998889,0.03918786203869627,0.3958191776252983
2024-12-13,98.93541818564988,0.0,0.29821963011447866,0.3313551445716429,0.03918786203869627,0.3958191776252983
2024-12-18,98.93541818564988,0.0,0.2929945818426525,0.3365801928434691,0.03918786203869627,0.3958191776252983
2024-12-19,98.93541818564988,0.0,0.2929945818426525,0.3583512273094115,0.03918786203869627,0.3740481431593559
2024-12-20,98.93541818564988,0.0,0.3839975059102916,0.3583512273094115,0.03526907583482665,0.2869640052955864
2025-01-08,98.83386645089178,0.0,0.42301226802351105,0.39253478022702626,0.038633435234980716,0.31195306562270536
2025-01-10,93.27297823511977,5.716524740061293,0.39921147968191817,0.3704488079583027,0.03645972472007596,0.20437701245864803
2025-01-13,86.46225876799063,12.492544216784447,0.370061371605415,0.34339892753552437,0.033797464313945896,0.2979392517700379
2025-01-21,86.46261953555832,12.49259634247322,0.3700629157027221,0.34340036038261396,0.033797605335348396,0.2975232405477799
2025-02-11,86.46261953555832,12.49259634247322,0.2866120383314915,0.34340036038261396,0.033797605335348396,0.38097411791901054
2025-02-18,86.46261953555832,12.49259634247322,0.28327400323664226,0.34673839547746316,0.033797605335348396,0.38097411791901054
2025-02-19,86.46225876799063,12.492544216784447,0.2832728212683688,0.34673694870233385,0.04464603310607668,0.3705412121481439
2025-02-20,86.46225876799063,12.492544216784447,0.28076930539326167,0.34924046457744096,0.04464603310607668,0.3705412121481439
2025-02-21,86.46225876799063,12.492544216784447,0.1973187762230249,0.34924046457744096,0.04464603310607668,0.45399174131838066
2025-02-28,87.59749902609906,11.102748820332938,0.9244503184438204,0.30111663467302424,0.03967916245075566,0.034506038000400134
2025-03-04,87.59749902609906,11.102748820332938,0.8502836596573612,0.30111663467302424,0.03967916245075566,0.10867269678685931
2025-03-05,87.59749902609906,11.102748820332938,0.8502836596573612,0.30111663467302424,0.04190416221434943,0.10644769702326552
2025-03-07,87.59749902609906,11.102748820332938,0.9429919831404352,0.30111663467302424,0.04190416221434943,0.01373937354019156
2025-03-11,87.59749902609906,11.102748820332938,0.9429919831404352,0.30334163443661805,0.04190416221434943,0.011514373776597786
2025-03-13,87.59749902609906,11.102748820332938,0.868825324353976,0.30334163443661805,0.04190416221434943,0.08568103256305695
2025-03-18,87.59749902609906,11.102748820332938,0.7946586655675167,0.30334163443661805,0.04190416221434943,0.15984769134951612
2025-03-19,87.59749902609906,11.102748820332938,0.868825324353976,0.30334163443661805,0.04190416221434943,0.08568103256305695
2025-03-20,87.59749902609906,11.102748820332938,0.8399003274272568,0.30334163443661805,0.04190416221434943,0.11460602948977602
2025-03-26,87.59749902609906,11.102748820332938,0.9140669862137161,0.30334163443661805,0.04190416221434943,0.040439370703316865
2025-04-02,87.59749902609906,11.102748820332938,0.8399003274272568,0.30334163443661805,0.04190416221434943,0.11460602948977602
2025-04-08,87.59749902609906,10.819061350474731,1.1977544560719224,0.30334163443661805,0.04190416221434943,0.040439370703316865
2025-04-09,87.59749902609906,10.819061350474731,1.1699419590270002,0.34227913029950907,0.04190416221434943,0.029314371885347988
2025-04-11,87.59749902609906,10.819061350474731,1.1977544560719224,0.34227913029950907,0.04190416221434943,0.0015018748404257982
2025-04-15,87.59749902609906,10.819061350474731,1.123587797285463,0.34227913029950907,0.04190416221434943,0.07566853362688497
2025-04-16,87.59749902609906,10.819061350474731,1.1977544560719224,0.34227913029950907,0.04190416221434943,0.0015018748404257982
2025-04-24,87.59749902609906,10.819061350474731,1.123587797285463,0.34227913029950907,0.04190416221434943,0.07566853362688497
2025-05-02,87.59749902609906,10.819061350474731,1.1784711247874429,0.34227913029950907,0.04190416221434943,0.020785206124905184
