date,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,PHILLIP SECURITIES (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FORTHRIGHT SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-10-23,0.02221579228559322,7.726890970309948,2.766245433570988,7.039046693260595,1.653938643232799,3.9492092803492107,3.620585478240986,4.489757436059157,3.2487074201829933,2.8301835674661104,37.346780714958385
2024-10-24,0.02221579228559322,7.7312257590486,2.7674375004741174,7.039046693260595,1.653938643232799,3.948233952883014,3.6221026542995145,4.489757436059157,3.242747085667346,2.8301835674661104,37.346889084676846
2024-10-25,0.02221579228559322,7.735560547787252,2.769388155406511,7.039046693260595,1.65155450942654,3.948233952883014,3.6221026542995145,4.489757436059157,3.2426387159488796,2.8301835674661104,37.350682024823165
2024-10-28,0.02221579228559322,7.735560547787252,2.7683044582218477,7.039046693260595,1.65155450942654,3.948233952883014,3.6221026542995145,4.489757436059157,3.2426387159488796,2.8301835674661104,37.3495983276385
2024-10-30,0.02221579228559322,7.735560547787252,2.7668956518817858,7.039046693260595,1.65155450942654,3.948233952883014,3.6221026542995145,4.489757436059157,3.2426387159488796,2.8301835674661104,37.348189521298444
2024-10-31,0.02221579228559322,7.73566891750572,2.8124109336376355,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2324519624130463,2.8301835674661104,37.383409679799996
2024-11-01,0.02221579228559322,7.7463975196338835,2.7529159581996323,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2314766349468496,2.8301835674661104,37.33366797902396
2024-11-04,2.7761070779514223,7.744338494983023,2.754974982850492,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2314766349468496,2.8301835674661104,40.08755926468979
2024-11-05,2.7761070779514223,7.746072410478484,2.7562754194720878,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2314766349468496,2.8301835674661104,40.09059361680684
2024-11-06,2.7761070779514223,7.746072410478484,2.7559503103166887,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2314766349468496,2.8301835674661104,40.090268507651444
2024-11-07,5.598704765124891,7.759510255568307,2.7312420145063703,7.039046693260595,1.65155450942654,3.9481255831645474,3.6219942845810484,4.489757436059157,3.2314766349468496,2.8301835674661104,42.90159574410441
2024-11-08,5.598704765124891,7.757776340072846,2.721488739844403,7.039046693260595,1.65155450942654,3.9481255831645474,3.622211024017981,4.489757436059157,3.2332105504423105,2.8301835674661104,42.89205920887938
2024-11-11,5.598704765124891,7.7574512309174475,2.7210552609705374,7.039046693260595,1.65155450942654,3.94628329795062,3.622211024017981,4.489757436059157,3.2332105504423105,2.8301835674661104,42.889458335636185
2024-11-12,5.598704765124891,7.7574512309174475,2.7210552609705374,7.039046693260595,1.65155450942654,3.94628329795062,3.622211024017981,4.489757436059157,3.2331021807238445,2.8301835674661104,42.889349965917724
2024-11-13,5.598704765124891,7.763303195714628,2.716070253921087,7.039046693260595,1.65155450942654,3.94628329795062,3.622211024017981,4.489757436059157,3.2331021807238445,2.8301835674661104,42.890216923665456
2024-11-14,5.598704765124891,7.752032744994132,2.717262320824217,7.021490798869054,1.65155450942654,3.94628329795062,3.6265458127566332,4.489757436059157,3.2331021807238445,2.8301835674661104,42.866917434195194
2024-11-15,5.598704765124891,7.791045843642003,2.711952204619368,7.009570129837759,1.65155450942654,3.94628329795062,3.630880601495285,4.489757436059157,3.2179304201385617,2.8301835674661104,42.87786277576029
2024-11-18,5.598704765124891,7.795380632380655,2.715636775047222,7.009570129837759,1.65155450942654,3.94628329795062,3.6629580381613125,4.489757436059157,3.2218317300033488,2.8301835674661104,42.92186088145762
2024-11-19,5.598704765124891,7.795380632380655,2.7154200356102893,7.009570129837759,1.65155450942654,3.94628329795062,3.6629580381613125,4.489757436059157,3.2218317300033488,2.8301835674661104,42.92164414202068
2024-11-20,5.598704765124891,7.795163892943722,2.715636775047222,7.009570129837759,4.176243840536126,3.94628329795062,3.6629580381613125,4.489757436059157,3.2215066208479497,2.8301835674661104,45.44600836397487
2024-11-22,5.598704765124891,7.795272262662188,2.714986556736424,7.009570129837759,4.176243840536126,3.94628329795062,3.6629580381613125,4.489757436059157,3.2215066208479497,2.8301835674661104,45.445466515382535
2024-11-25,5.598704765124891,7.796355959846851,2.710543398279306,4.902104214823461,4.176243840536126,3.94628329795062,3.6671844571814987,4.489757436059157,3.2215066208479497,2.8301835674661104,43.33886755811597
2024-11-26,5.598704765124891,7.798523354216178,2.7113019863085697,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.338217339805176
2024-11-27,5.598704765124891,7.805025537324156,2.707617415880715,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.341034952485295
2024-11-28,5.598704765124891,7.805025537324156,2.707942525036114,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.34136006164069
2024-11-29,5.598704765124891,7.805025537324156,2.7100015496869743,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.343419086291554
2024-12-02,5.598704765124891,7.805025537324156,2.710326658842373,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.34374419544695
2024-12-03,5.598704765124891,7.805025537324156,2.712385683493233,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.345803220097814
2024-12-04,5.598704765124891,7.805025537324156,2.7135777503963623,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.346995287000944
2024-12-05,5.598704765124891,7.80285814295483,2.7083760039099793,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.339626146145235
2024-12-06,5.598704765124891,7.80285814295483,2.708592743346912,4.902104214823461,4.176243840536126,3.94628329795062,3.667617936055364,4.489757436059157,3.217496941264696,2.8301835674661104,43.33984288558217
2024-12-09,5.598704765124891,7.802641403517898,2.697972510937214,4.902104214823461,4.176243840536126,3.94628329795062,3.66978533042469,4.489757436059157,3.217496941264696,2.8301835674661104,43.331173308104866
2024-12-10,5.598704765124891,7.802641403517898,2.703390996860529,4.902104214823461,4.176243840536126,3.94628329795062,3.6698937001431564,4.489757436059157,3.217496941264696,2.8301835674661104,43.33670016374664
2024-12-11,5.598704765124891,7.798848463371577,2.702307299675866,4.902104214823461,4.176243840536126,3.94628329795062,3.676395883251135,4.489757436059157,3.217496941264696,2.8301835674661104,43.33832570952364
2024-12-12,5.598704765124891,7.807518040848882,2.702957517986664,4.902104214823461,4.176243840536126,3.94628329795062,3.674228488881809,4.489757436059157,3.2094775820981893,2.8301835674661104,43.33745875177591
2024-12-13,5.598704765124891,7.807518040848882,2.7047998032005913,4.902104214823461,4.176243840536126,3.94628329795062,3.6720610945124825,4.489757436059157,3.2094775820981893,2.8301835674661104,43.337133642620515
2024-12-16,5.598704765124891,7.798956833090043,2.705775130666788,4.902104214823461,4.176243840536126,3.94628329795062,3.6713025064832183,4.489757436059157,3.2094775820981893,2.8301835674661104,43.328789174298606
2024-12-17,5.598704765124891,7.801124227459369,2.703607736297462,4.902104214823461,4.176243840536126,3.94628329795062,3.6713025064832183,4.489757436059157,3.2094775820981893,2.8301835674661104,43.328789174298606
2024-12-18,5.598704765124891,7.801124227459369,2.707942525036114,4.902104214823461,4.176243840536126,3.94628329795062,3.6713025064832183,4.489757436059157,3.189971032774254,2.8301835674661104,43.313617413713324
2024-12-19,5.598704765124891,7.801124227459369,2.7087011130653784,4.902104214823461,4.176243840536126,3.94628329795062,3.6713025064832183,4.489757436059157,3.189971032774254,2.8301835674661104,43.31437600174258
2024-12-20,5.598704765124891,7.801232597177836,2.7087011130653784,4.902104214823461,4.176243840536126,3.94628329795062,3.6713025064832183,4.489757436059157,3.189971032774254,2.8301835674661104,43.314484371461056
2024-12-23,5.598704765124891,7.804700428168758,2.7083760039099793,4.902104214823461,4.176243840536126,3.94628329795062,3.671410876201685,4.489757436059157,3.189971032774254,2.8301835674661104,43.31773546301504
2024-12-24,11.415341034085527,7.804700428168758,2.7083760039099793,4.902104214823461,4.176243840536126,3.94628329795062,3.671410876201685,4.489757436059157,3.189971032774254,2.8301835674661104,49.134371731975676
2024-12-27,11.415341034085527,7.804700428168758,2.721163630689004,4.902104214823461,4.176243840536126,3.94628329795062,3.671410876201685,4.489757436059157,3.189971032774254,2.8301835674661104,49.1471593587547
2024-12-30,11.415341034085527,7.804700428168758,2.720838521533605,4.902104214823461,4.176243840536126,3.94628329795062,3.6711941367647523,4.489757436059157,3.189971032774254,2.8301835674661104,49.14661751016237
2025-01-02,11.415341034085527,7.7966810690022506,2.724306352524527,4.902104214823461,4.176243840536126,3.94628329795062,3.6709773973278197,4.489757436059157,3.177508515150629,2.8301835674661104,49.12938672492623
2025-01-03,11.415341034085527,7.779341914047641,2.726690486330786,4.902104214823461,4.176243840536126,3.94628329795062,3.6710857670462858,4.489757436059157,3.162336754565345,2.8301835674661104,49.09936831291106
2025-01-06,11.415341034085527,7.765795699239353,2.726690486330786,4.902104214823461,4.176243840536126,3.94628329795062,3.6710857670462858,4.489757436059157,3.162336754565345,2.8301835674661104,49.085822098102774
2025-01-07,11.415341034085527,7.765145480928555,2.71422796870716,4.902104214823461,4.176243840536126,3.94628329795062,3.6710857670462858,4.489757436059157,3.1616865362545474,2.8301835674661104,49.07205914385755
2025-01-08,11.415341034085527,7.767312875297881,2.715528405328756,4.902104214823461,4.176027101099193,3.94628329795062,3.6710857670462858,4.489757436059157,3.1616865362545474,2.8301835674661104,49.07531023541154
2025-01-09,11.415341034085527,7.758643297820576,2.726690486330786,4.902104214823461,4.176027101099193,3.94628329795062,3.6710857670462858,4.489757436059157,3.160602839069884,2.8301835674661104,49.0767190417516
2025-01-10,11.415341034085527,7.758643297820576,2.7276658137969823,4.902104214823461,4.176027101099193,3.94628329795062,3.669135112113892,4.489757436059157,3.160602839069884,2.8301835674661104,49.0757437142854
2025-01-13,11.415341034085527,7.758643297820576,2.727882553233915,4.902104214823461,4.176027101099193,3.94628329795062,3.669135112113892,4.489757436059157,3.160602839069884,2.8301835674661104,49.07596045372234
2025-01-14,11.415341034085527,7.757559600635913,2.730049947603241,4.902104214823461,4.176027101099193,3.94628329795062,3.669135112113892,4.489757436059157,3.159410772166755,2.8301835674661104,49.07585208400388
2025-01-15,11.415341034085527,7.757559600635913,2.7295080990109093,4.902104214823461,4.176027101099193,3.94628329795062,3.669135112113892,4.489757436059157,3.159410772166755,2.8301835674661104,49.07531023541154
2025-01-16,11.415341034085527,7.757559600635913,2.7314587539433033,4.902104214823461,4.176027101099193,3.94628329795062,3.669135112113892,4.489757436059157,3.1578935961082264,2.8301835674661104,49.0757437142854
2025-01-17,11.415341034085527,7.751057417527934,2.7531326976365644,4.902104214823461,4.176027101099193,3.94628329795062,3.6366241965739996,4.489757436059157,3.1458645573584665,2.8301835674661104,49.04637552058104
2025-01-20,11.415341034085527,7.751057417527934,2.758767922996813,4.902104214823461,4.176027101099193,3.94628329795062,3.6366241965739996,4.489757436059157,3.1458645573584665,2.8301835674661104,49.05201074594128
2025-01-21,11.415341034085527,7.751057417527934,2.780766975845473,4.902104214823461,4.176027101099193,3.94628329795062,3.6383581120694606,4.489757436059157,3.1458645573584665,2.8301835674661104,49.0757437142854
2025-01-22,11.417508428454854,7.748890023158609,2.829641718873779,4.902104214823461,4.176027101099193,3.94628329795062,3.638141372632528,4.489757436059157,3.1458645573584665,2.8301835674661104,49.12440171787678
2025-01-23,11.417508428454854,7.748890023158609,2.8364690111371558,4.902104214823461,4.176027101099193,3.94628329795062,3.6301220134660217,4.489757436059157,3.148031951727793,2.8301835674661104,49.12537704534297
2025-01-24,11.417508428454854,7.746722628789282,2.8331095498647003,4.902104214823461,4.176027101099193,3.94628329795062,3.625787224727369,4.489757436059157,3.148031951727793,2.8301835674661104,49.115515400962536
2025-01-27,11.417508428454854,7.746722628789282,2.8418874970604713,4.902104214823461,4.176027101099193,3.94628329795062,3.625787224727369,4.489757436059157,3.148031951727793,2.8301835674661104,49.12429334815831
2025-02-03,11.417508428454854,7.769263530230274,2.8785164619020835,4.902104214823461,4.176027101099193,3.94628329795062,3.6303387529029534,4.489757436059157,3.148031951727793,2.8301835674661104,49.188014742616495
2025-02-04,11.417508428454854,7.7735983189689275,2.9109190077235096,4.902104214823461,4.176027101099193,3.94628329795062,3.6331563655830776,4.489757436059157,3.1736072052858417,2.8301835674661104,49.25314494341475
2025-02-05,11.417508428454854,7.773164840095062,2.9064758492663914,4.902104214823461,4.176027101099193,3.94628329795062,3.6331563655830776,4.489757436059157,3.1736072052858417,2.8301835674661104,49.24826830608377
2025-02-06,11.417508428454854,7.772081142910399,2.909835310538847,4.902104214823461,4.176027101099193,3.94628329795062,3.633047995864611,4.489757436059157,3.1736072052858417,2.8301835674661104,49.250435700453096
2025-02-10,11.417508428454854,7.772081142910399,2.9418043774864078,4.902104214823461,4.176027101099193,3.94628329795062,3.634023323330808,4.489757436059157,3.1736072052858417,2.8301835674661104,49.28338009486685
2025-02-11,11.417508428454854,7.772081142910399,2.944405250729599,4.902104214823461,4.176027101099193,3.94628329795062,3.634023323330808,4.489757436059157,3.1736072052858417,2.8301835674661104,49.285980968110046
2025-02-12,11.417508428454854,7.7844352908155585,2.9498237366529145,4.902104214823461,4.176027101099193,3.94628329795062,3.634023323330808,4.489757436059157,3.1736072052858417,2.8301835674661104,49.30375360193852
2025-02-13,11.417508428454854,7.7842185513786255,2.9537250465177016,4.902104214823461,4.175810361662261,3.94628329795062,3.634023323330808,4.489757436059157,3.1736072052858417,2.8301835674661104,49.30722143292944
2025-02-14,11.417508428454854,7.769805378822606,2.960552338781079,4.902104214823461,4.176785689128458,3.94628329795062,3.634023323330808,4.489757436059157,3.1736072052858417,2.8301835674661104,49.300610880102994
2025-02-17,11.417508428454854,7.763303195714628,2.960552338781079,4.902104214823461,4.177002428565391,3.94628329795062,3.634023323330808,4.489757436059157,3.174040684159707,2.8301835674661104,49.29475891530581
2025-02-18,11.417508428454854,7.760919061908369,2.9603355993441465,4.902104214823461,4.177977756031588,3.94628329795062,3.627846249378229,4.489757436059157,3.174040684159707,2.8301835674661104,49.28695629557624
2025-02-19,11.417508428454854,7.758860037257509,2.963261581742737,4.902104214823461,4.177977756031588,3.94628329795062,3.6277378796597626,4.489757436059157,3.174040684159707,2.8301835674661104,49.2877148836055
2025-02-20,11.417508428454854,7.750623938654069,2.9687884373845184,4.902104214823461,4.177977756031588,3.94628329795062,3.6277378796597626,4.489757436059157,3.174040684159707,2.8301835674661104,49.285005640643845
2025-02-21,11.417508428454854,7.708576487889142,2.984393676843667,4.902104214823461,4.177977756031588,3.94628329795062,3.6277378796597626,4.489757436059157,3.174040684159707,2.8301835674661104,49.25856342933807
2025-02-24,11.417508428454854,7.709768554792272,2.9839601979698016,4.902104214823461,4.177977756031588,3.94628329795062,3.627846249378229,4.489757436059157,3.174040684159707,2.8301835674661104,49.25943038708579
2025-02-25,11.417508428454854,7.675523723756918,2.9913293388255107,4.902104214823461,4.177977756031588,3.94628329795062,3.6273044007858974,4.489757436059157,3.176641557402898,2.8301835674661104,49.23461372155701
2025-02-26,11.417508428454854,7.672381001921395,2.9940385817871684,4.902104214823461,4.177977756031588,3.94628329795062,3.6273044007858974,4.489757436059157,3.176641557402898,2.8301835674661104,49.234180242683145
2025-02-27,11.417508428454854,7.669455019522804,2.9996738071474165,4.902104214823461,4.177977756031588,3.94628329795062,3.6273044007858974,4.489757436059157,3.176641557402898,2.8301835674661104,49.2368894856448
2025-02-28,11.417508428454854,7.665336970221085,3.0145204585773007,4.902104214823461,4.177977756031588,3.94628329795062,3.627412770504364,4.489757436059157,3.176641557402898,2.8301835674661104,49.24772645749144
2025-03-03,11.417508428454854,7.65991848429777,3.028825261414853,4.902104214823461,4.177977756031588,3.94628329795062,3.6273044007858974,4.489757436059157,3.176641557402898,2.8301835674661104,49.256504404687206
2025-03-04,11.417508428454854,7.657751089928444,3.0341353776197026,4.902104214823461,4.177977756031588,3.94628329795062,3.617442756405463,4.489757436059157,3.176641557402898,2.8301835674661104,49.24978548214229
2025-03-05,11.417508428454854,7.657751089928444,3.036411141707495,4.902104214823461,4.177977756031588,3.94628329795062,3.617442756405463,4.489757436059157,3.176641557402898,2.8301835674661104,49.25206124623009
2025-03-06,11.417508428454854,7.652115864568196,3.038795275513754,4.902104214823461,4.177977756031588,3.94628329795062,3.617442756405463,4.489757436059157,3.176641557402898,2.8301835674661104,49.2488101546761
2025-03-07,11.417508428454854,7.648648033577274,3.046597895243328,4.902104214823461,4.177977756031588,3.94628329795062,3.617442756405463,4.489757436059157,3.178808951772224,2.8301835674661104,49.255312337784076
2025-03-10,11.417508428454854,7.693729836459258,3.270489733594721,4.902104214823461,4.177977756031588,3.94628329795062,3.622644502891846,4.0555199741646595,3.196364846163766,2.8301835674661104,49.11280615800088
2025-03-11,11.417508428454854,7.804483688731826,3.4943815719461138,4.902104214823461,4.177977756031588,3.94628329795062,3.663066407879779,3.505868762103543,3.265613096263737,2.8301835674661104,49.00747079165163
2025-03-12,11.417508428454854,7.820088928190974,3.534369998060182,4.902104214823461,4.177977756031588,3.94628329795062,3.6577562916749295,3.325216441420207,3.2736324554302443,2.8301835674661104,48.88512137950317
2025-03-13,11.417508428454854,7.819872188754042,3.540221962857363,4.902104214823461,4.177977756031588,3.94628329795062,3.6577562916749295,3.325216441420207,3.2736324554302443,2.8301835674661104,48.89075660486342
2025-03-14,11.417508428454854,7.817704794384715,3.5456404487806776,4.902104214823461,4.177977756031588,3.94628329795062,3.6577562916749295,3.325216441420207,3.2736324554302443,2.8301835674661104,48.894007696417404
2025-03-17,11.417508428454854,7.823773498618827,3.550517086111662,4.902104214823461,4.177977756031588,3.94628329795062,3.6599236860442557,3.325216441420207,3.2749328920518397,2.8301835674661104,48.90842086897342
2025-03-18,11.417508428454854,7.823773498618827,3.551600783296325,4.902104214823461,4.177977756031588,3.94628329795062,3.659598576888857,3.325216441420207,3.2761249589549695,2.8301835674661104,48.910371523905816
2025-03-19,11.417508428454854,7.822147952841833,3.553117959354853,4.902104214823461,4.177977756031588,3.94628329795062,3.659381837451924,3.325216441420207,3.2782923533242956,2.8301835674661104,48.91221380911975
2025-03-20,11.417508428454854,7.8271329598912835,3.5475911037130716,4.902104214823461,4.177977756031588,3.94628329795062,3.659273467733458,3.325216441420207,3.2782923533242956,2.8301835674661104,48.911563590808946
2025-03-21,11.417508428454854,7.832659815533065,3.548891540334667,4.902104214823461,4.177977756031588,3.94628329795062,3.6590567282965254,3.325216441420207,3.277425395576565,2.8301835674661104,48.91730718588766
2025-03-24,11.417508428454854,7.839703847233376,3.548891540334667,4.902104214823461,4.177977756031588,3.94628329795062,3.658839988859593,3.325216441420207,3.2801346385382226,2.8301835674661104,48.9268437211127
2025-03-26,11.417508428454854,7.835802537368589,3.549866867800864,4.902104214823461,4.177977756031588,3.94628329795062,3.661007383228919,3.325216441420207,3.282302032907549,2.8301835674661104,48.928252527452756
2025-03-27,11.417508428454854,7.8553090866925235,3.696599466604246,4.902104214823461,4.177977756031588,3.94628329795062,3.7116160417526847,3.325216441420207,3.2933557441911123,2.8301835674661104,49.15615404538741
2025-03-28,11.417508428454854,7.850324079643073,3.7078699173247416,4.902104214823461,4.177977756031588,3.94628329795062,3.7111825628788195,3.325216441420207,3.2976905329297646,2.8301835674661104,49.16634079892324
2025-03-31,11.417508428454854,7.849132012739944,3.714263730714254,4.902104214823461,4.177977756031588,3.94628329795062,3.7107490840049544,3.325216441420207,3.2976905329297646,2.8301835674661104,49.171109066535756
2025-04-01,11.417508428454854,7.8502157099246075,3.7175148222682433,4.902104214823461,4.177977756031588,3.94628329795062,3.710532344568022,3.325216441420207,3.298774230114428,2.8301835674661104,49.17631081302214
2025-04-02,11.417508428454854,7.893563597311131,3.6960576180119142,4.902104214823461,4.177977756031588,3.94628329795062,3.7102072354126228,3.325216441420207,3.298774230114428,2.8301835674661104,49.19787638699694
2025-04-03,11.417508428454854,7.891396202941804,3.690964241243998,4.902104214823461,4.177977756031588,3.94628329795062,3.7102072354126228,3.325216441420207,3.3122120752042497,2.8301835674661104,49.20405346094952
2025-04-07,11.417508428454854,7.887061414203152,3.689230325748537,4.902104214823461,4.177977756031588,3.94628329795062,3.7097737565387576,3.325216441420207,3.3122120752042497,2.8301835674661104,49.197551277841534
2025-04-08,11.417508428454854,7.881317819124438,3.691397720117863,4.902104214823461,4.177977756031588,3.94628329795062,3.709557017101825,3.325216441420207,3.3122120752042497,2.8301835674661104,49.193758337695215
2025-04-09,11.417508428454854,7.8724315022102,3.684462058136019,4.902104214823461,4.184479939139566,3.94628329795062,3.7093402776648925,3.325216441420207,3.3111283780195864,2.8301835674661104,49.183138105285515
2025-04-10,11.417508428454854,7.871347805025537,3.670699103890798,4.902104214823461,4.184479939139566,3.94628329795062,3.6907006860886873,3.325216441420207,3.3111283780195864,2.8301835674661104,49.14965186227943
2025-04-11,11.417508428454854,7.871347805025537,3.671999540512394,4.902104214823461,4.184479939139566,3.94628329795062,3.6904839466517547,3.325216441420207,3.3111283780195864,2.8301835674661104,49.150735559464096
2025-04-14,11.417508428454854,7.861594530363569,3.6798021602419677,4.902104214823461,4.184479939139566,3.94628329795062,3.6903755769332887,3.325216441420207,3.3111283780195864,2.8301835674661104,49.14867653481323
2025-04-15,11.417508428454854,7.853791910633995,3.680127269397367,4.902104214823461,4.184479939139566,3.94628329795062,3.690267207214822,3.325216441420207,3.313729251262778,2.8301835674661104,49.14369152776378
2025-04-16,11.417508428454854,7.853791910633995,6.539787400286312,4.902104214823461,4.184479939139566,3.94628329795062,3.690267207214822,3.325216441420207,3.313729251262778,2.8301835674661104,52.00335165865273
2025-04-17,11.417508428454854,7.854767238100193,6.536861417887723,4.902104214823461,4.184479939139566,3.94628329795062,3.690267207214822,3.325216441420207,3.313729251262778,2.8301835674661104,52.00140100372034
2025-04-22,11.417508428454854,7.856934632469518,6.541846424937173,4.902104214823461,4.184479939139566,3.94628329795062,3.6904839466517547,3.325216441420207,3.3093944625241254,2.8301835674661104,52.00443535583739
2025-04-23,11.417508428454854,7.856934632469518,6.545097516491162,4.902104214823461,4.184479939139566,3.94628329795062,3.6903755769332887,3.325216441420207,3.3093944625241254,2.8301835674661104,52.00757807767291
2025-04-24,11.417508428454854,7.822256322560299,6.561027865105709,4.902104214823461,4.184479939139566,3.94628329795062,3.6903755769332887,3.325216441420207,3.3093944625241254,2.8301835674661104,51.98883011637824
2025-04-25,11.417508428454854,7.822256322560299,6.550190893259078,4.902104214823461,4.184479939139566,3.94628329795062,3.6903755769332887,3.325216441420207,3.3111283780195864,2.8301835674661104,51.97972706002707
2025-04-28,11.417508428454854,7.822039583123367,6.550190893259078,4.902104214823461,4.184479939139566,3.94628329795062,3.6903755769332887,3.325216441420207,3.317630561127565,2.8301835674661104,51.98601250369812
2025-04-29,11.417508428454854,7.822039583123367,6.54954067494828,4.902104214823461,4.183396241954903,3.94628329795062,3.720393988948456,3.325216441420207,3.317630561127565,2.8301835674661104,52.01429700021782
2025-04-30,11.417508428454854,7.822364692278766,6.5470481714235556,4.902104214823461,4.183396241954903,3.94628329795062,3.720393988948456,3.325216441420207,3.317630561127565,2.8301835674661104,52.0121296058485
2025-05-02,11.417508428454854,7.827674808483614,6.546939801705089,4.902104214823461,4.183396241954903,3.94628329795062,3.7210442072592538,3.325216441420207,3.3115618568934515,2.8301835674661104,52.01191286641157
