date,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,VALUABLE CAPITAL LTD
2024-08-09,23.374699018336727,1.907760696425264,23.430264863863677,8.909057232820892,17.02167067975551,7.5384330431561395,4.64900907575477,6.89016484534173,6.278940544545286
2024-08-27,23.516361619523018,1.9042336845997412,23.38694767979294,8.892586430024034,16.990201515991863,7.524496210020335,4.640414124607136,6.877426511369938,6.2673322240709926
2024-08-28,24.99537807358107,1.9042336845997412,21.907931225734885,8.892586430024034,16.990201515991863,7.524496210020335,4.640414124607136,6.877426511369938,6.2673322240709926
2024-09-04,24.879940893978574,1.9024750646472108,21.887698559290726,8.88437384558552,17.159216845216108,7.517547100110823,4.636128555596601,6.871074990764685,6.261544144809752
2024-09-11,25.08311784263022,1.9024750646472108,21.684521610639084,8.88437384558552,17.159216845216108,7.517547100110823,4.636128555596601,6.871074990764685,6.261544144809752
2024-09-13,25.221238938053098,1.898967551622419,21.644542772861357,8.867994100294984,17.12758112094395,7.503687315634218,4.627581120943953,6.8584070796460175,6.25
2024-09-17,25.405604719764014,1.898967551622419,21.552359882005902,8.867994100294984,17.035398230088493,7.503687315634218,4.627581120943953,6.8584070796460175,6.25
2024-09-23,25.442477876106196,1.898967551622419,21.552359882005902,8.867994100294984,17.035398230088493,7.503687315634218,4.627581120943953,6.8584070796460175,6.213126843657817
2024-09-26,25.460914454277283,1.898967551622419,21.552359882005902,8.867994100294984,17.035398230088493,7.503687315634218,4.627581120943953,6.8584070796460175,6.1946902654867255
2024-09-27,25.474654377880185,1.8986175115207373,21.548387096774192,8.866359447004609,17.032258064516128,7.502304147465439,4.626728110599078,6.857142857142858,6.193548387096774
2024-09-30,25.607958732498158,1.8975681650700076,21.53647752394989,8.861459100957996,17.022844509948413,7.498157700810612,4.624170965364775,6.853352984524687,6.0980103168754605
2024-10-02,24.705232129697862,1.8975681650700076,21.518054532056006,8.861459100957996,17.022844509948413,7.498157700810612,4.624170965364775,7.774502579218866,6.0980103168754605
2024-10-03,24.797347089167282,1.8975681650700076,21.42593957258659,8.861459100957996,17.022844509948413,7.498157700810612,4.624170965364775,8.179808400884303,5.692704495210022
2024-10-04,25.221075902726604,1.8975681650700076,21.42593957258659,8.861459100957996,15.364775239498895,7.498157700810612,4.624170965364775,9.837877671333825,5.2689756816507
2024-10-07,22.48019163442049,1.8979178183158283,21.429887599041827,8.863091947669062,15.367606412382532,7.499539340335361,4.625023032983232,12.603648424543948,5.233093790307721
2024-10-08,22.301239970824216,1.8781911013858497,21.207148067104303,8.770970094821298,15.207877461706785,7.421590080233406,4.576951130561634,13.457330415754923,5.178701677607585
2024-10-09,20.123277737490934,1.8672951414068166,20.54024655547498,8.720087019579404,15.119651921682378,7.378535170413343,4.550398839738942,16.551849166062365,5.148658448150834
2024-10-10,20.11598405219282,1.866618339978253,20.532801739760785,8.71692642261689,15.11417180137731,7.375860819137368,4.548749546937296,16.582094961942733,5.146792316056542
2024-10-14,19.20985864443639,1.866618339978253,20.532801739760785,8.71692642261689,15.11417180137731,7.375860819137368,4.548749546937296,17.488220369699167,5.146792316056542
2024-10-15,19.137368611815873,1.866618339978253,20.532801739760785,8.71692642261689,15.11417180137731,7.375860819137368,4.548749546937296,17.488220369699167,5.219282348677057
2024-10-17,18.956143530264587,1.866618339978253,20.532801739760785,8.71692642261689,15.11417180137731,7.375860819137368,4.548749546937296,17.488220369699167,5.400507430228344
2024-10-21,18.050018122508156,1.866618339978253,20.532801739760785,8.71692642261689,15.11417180137731,7.375860819137368,4.548749546937296,18.3943457774556,5.400507430228344
2024-10-22,17.95241528478731,1.8565248738284066,20.421773612112474,8.669790915645278,15.03244412400865,7.335976928622927,4.524152847873107,18.889689978370583,5.317231434751261
2024-10-23,12.889850369569137,20.408328826392644,20.425455201009555,8.671353884982874,15.035154137371551,7.337299441139354,4.524968451415179,4.848566792861006,5.859022895258699
2024-10-29,13.45356176735798,20.415689810640217,20.43282236248873,8.674481514878268,15.040577096483318,7.3399458972046885,4.526600541027953,4.850315599639314,5.266005410279531
2024-10-30,13.14027149321267,20.489592760180997,20.50678733031674,8.705882352941176,15.09502262443439,7.366515837104072,4.542986425339366,4.86787330316742,5.285067873303167
2024-10-31,14.283144450440727,20.364274150026983,20.38136355459615,8.652635366073035,14.391077531930202,7.321460694369492,4.515200575643101,4.838100377765786,5.252743299154524
2024-11-01,14.871426002517532,20.356950188814963,20.374033447221723,8.649523467002338,14.206078043517353,7.318827549001979,4.4955943175687825,4.836360366840496,4.891206617514835
2024-11-04,15.231073547923035,20.356950188814963,20.01438590181622,8.649523467002338,14.206078043517353,7.318827549001979,4.4955943175687825,4.836360366840496,4.891206617514835
2024-11-05,16.112210034166516,20.356950188814963,19.133249415572738,8.649523467002338,14.206078043517353,7.318827549001979,4.4955943175687825,4.836360366840496,4.891206617514835
2024-11-06,16.6159899839027,20.247719549275622,19.03058486853872,8.549454480414953,14.129851547129316,7.279556429976748,4.471472008585226,4.810409586835986,4.8649615453407264
2024-11-07,16.884278304417812,20.247719549275622,19.03058486853872,8.549454480414953,14.129851547129316,7.279556429976748,4.471472008585226,4.810409586835986,4.596673224825612
2024-11-08,17.092794564634364,20.240479170391563,18.84498480243161,8.546397282317182,14.124798855712498,7.276953334525299,4.469873055605221,4.8086894332200965,4.595029501162167
2024-11-11,17.128553549079207,20.240479170391563,18.84498480243161,8.546397282317182,14.124798855712498,7.276953334525299,4.469873055605221,4.8086894332200965,4.5592705167173255
2024-11-12,17.134680736898584,20.247719549275622,18.851725988195316,8.549454480414953,14.129851547129316,7.172241101770703,4.471472008585226,4.810409586835986,4.632445000894295
2024-11-13,18.038030922338724,20.118180202594633,18.731117824773413,8.281499911142705,14.039452639061667,7.126355073751554,4.4428647591967305,4.779633907943842,4.4428647591967305
2024-11-14,19.296999822474703,20.096751287058407,18.622403692526184,8.254926327001598,12.977099236641221,7.1187644239304095,4.438132433871827,4.774542872359311,4.42037990413634
2024-11-15,22.57259932300018,20.168359166221272,15.125601282736504,8.284339925173704,13.023338678068768,7.144129698913238,4.453946196329948,4.791555318011759,4.436130411544629
2024-11-18,23.579545454545457,20.384410511363637,14.0625,8.238636363636363,12.979403409090908,7.120028409090909,4.438920454545454,4.775390625,4.4211647727272725
2024-11-19,24.39067467326033,20.27640409749205,13.987990109501943,8.194984104556694,12.769339456022607,7.082303073119039,4.415400918403391,4.750088308018368,4.132815259625574
2024-11-20,24.425997880607557,20.241080890144826,13.987990109501943,8.194984104556694,12.769339456022607,7.082303073119039,4.415400918403391,4.750088308018368,4.132815259625574
2024-11-22,26.966484268125857,19.597298221614228,13.543091655266759,7.934336525307797,12.363201094391245,6.857045143638851,4.274965800273598,4.599008207934337,3.8645690834473325
2024-11-25,27.10740992522094,19.477396329027872,13.766145479265807,7.8857919782460915,12.287559483344664,6.815091774303195,4.2488103331067295,4.57087015635622,3.840924541128484
2024-11-26,27.704752275025278,19.313279406808224,13.667003707448602,7.819346140883048,12.1840242669363,6.757667677789013,4.213009774182676,4.532355915065723,3.808560835861139
2024-11-27,27.738456353218737,19.296427367711495,13.667003707448602,7.802494101786316,12.1840242669363,6.757667677789013,4.213009774182676,4.532355915065723,3.808560835861139
2024-11-28,31.276050016030776,18.35604360371914,13.000961846745751,7.42225072138506,11.590253286309714,6.428342417441487,4.007694773966015,4.311478037832639,3.606925296569413
2024-11-29,34.93106764988779,18.307951266431548,13.000961846745751,7.42225072138506,8.063481885219622,6.428342417441487,4.007694773966015,4.311478037832639,3.5267714010900932
2024-12-02,36.43299952312828,18.15371165156573,12.907327928787158,7.359720235256716,7.025910030201876,6.374185344142426,3.9739310125576224,4.2751549833094895,3.4970592910507072
2024-12-03,36.43299952312828,1.7962168176760451,12.907327928787158,7.359720235256716,7.025910030201876,6.374185344142426,3.9739310125576224,20.632649817199173,3.4970592910507072
2024-12-05,36.43299952312828,18.53250675568272,12.907327928787158,7.359720235256716,7.025910030201876,6.374185344142426,3.9739310125576224,3.8963598791924974,3.4970592910507072
