date,FUTU SECURITIES INTERNATIONAL,CINDA INTERNATIONAL SECURITIES LTD,GRAND CHINA SECURITIES LTD,BLUESTONE SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,SINOLINK SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD
2025-02-20,17.836653882793136,33.08373749186802,17.175700025712022,9.542054615634456,7.063077243073426,4.844024032926504,4.771027307817228,3.1760731964212483,2.5076522037539557
2025-02-21,17.969496760141897,33.06480711825232,17.165872163346776,9.5365946926442,7.0590357803722785,4.841252303016324,4.7682973463221,3.0884265000554745,2.5062173358486297
2025-02-24,18.080959118047744,33.017575827768724,17.141351642430035,9.522972182386038,7.0546661130391,4.834336835673347,4.761486091193019,3.0840148496672035,2.5026373397947848
2025-02-25,18.07312778569719,32.99024345518338,17.127161811772833,9.515088943920363,7.048826169983541,4.830334909660216,4.757544471960181,3.157106827303459,2.500565624518834
2025-02-26,17.92670251001628,33.04920586107226,17.15777263972389,9.532094957748127,7.061424311317033,4.838968012592891,4.766047478874063,3.1627494232557707,2.5050348053996885
2025-02-27,17.90760010411862,33.07994968325052,17.173733553073163,9.540962130944337,7.010747379703291,4.8434694330727295,4.770481065472168,3.165691551616486,2.5073650987486817
2025-03-03,17.906425226468972,33.08042311189414,17.173979337527488,9.541098677849751,7.010847715062159,4.843538751109368,4.770549338924876,3.1657368578842333,2.507400983279013
2025-03-04,17.766847434263376,33.15111573683195,17.210680007161937,9.561487936718855,6.989974262575428,4.853889358389865,4.7807439683594275,3.172502014653517,2.5127592810456427
2025-03-05,17.768886198359667,33.15491986160796,17.212654950471446,9.56258512733664,6.979301266042409,4.854446347207824,4.78129256366832,3.172866062536903,2.513047622768831
2025-03-06,17.692852472399494,33.14683713977749,17.20845873758632,9.560253898189137,6.971863653710285,4.8532628987293105,4.780126949094568,3.2022073634191877,2.5841368870942123
2025-03-07,17.741679201529568,33.141609242971896,17.20574463107643,9.558746061389982,6.827382850816386,4.8524974453770655,4.779373030694991,3.201702313432806,2.6912652227108715
2025-03-10,17.754407443218906,33.16538570785025,17.21808838239905,9.565603700327896,6.832280954205797,4.855978725789144,4.782801850163948,3.1322572448980934,2.693195991146918
2025-03-12,29.423322030465783,28.45991711011571,14.775204861909211,8.208446324660402,5.862924415912758,4.167017782993316,4.104223162330201,2.6878560177956508,2.311088293816966
2025-03-14,29.437223090258673,28.454311533020977,14.772294679506942,8.20682955682082,5.861769631284018,4.166197030798314,4.10341477841041,2.6873266071136377,2.310633092786211
2025-03-17,29.426797808866233,28.458515508793354,14.774477208817585,8.20804207298326,5.862635677102224,4.166812564629104,4.10402103649163,2.6877236455707325,2.310974476745884
2025-03-18,29.43042130127258,28.462019770980213,14.776296475946873,8.209052776842904,5.851043997063064,4.167325648444225,4.104526388421452,2.6880546005826687,2.3112590404460236
2025-03-19,29.310363926506046,28.512928725810433,14.802726287179699,8.223736003837262,5.855341738946323,4.174779588639145,4.111868001918631,2.6928626237427737,2.3153931034196913
2025-03-20,31.895991767617772,27.47384150943109,14.263275436638084,7.92404111683919,5.58847017670344,4.022639479025307,3.962020558419595,2.6089907986183833,2.2607291567071366
2025-03-21,31.783111361086185,27.529468398069092,14.292154602809829,7.940085096441315,5.57477400411433,4.0307842052825995,3.9700425482206576,2.614273279430631,2.2653065045453578
2025-03-26,31.678801178166548,27.580712813575442,14.318758571268543,7.95486507744038,5.562479735973547,4.0382872626480815,3.97743253872019,2.6191395886612043,2.2695232335460642
2025-03-27,31.657100743050908,27.59091872926324,14.324057058066911,7.957808680922891,5.560957051368026,4.039781582958231,3.9789043404614457,2.620108770204739,2.2703630437036053
2025-03-28,31.59980451481864,27.59091872926324,14.324057058066911,7.957808680922891,5.558569708525015,4.039781582958231,3.9789043404614457,2.6797923412800175,2.2703630437036053
2025-03-31,34.104664294783014,27.85458506087358,11.448245470821025,8.03385566736595,5.465874419158203,4.078386835684224,4.016927833682975,2.7054011665256,2.2920592511054307
2025-04-01,34.211284255480315,27.936729983368735,11.179848985742344,8.05754801279816,5.471115935541607,4.0904142548610105,4.02877400639908,2.725465887875566,2.2988186779331827
2025-04-02,34.37818670694826,27.918171440950644,11.051639200867204,8.052195333845741,5.465065780564353,4.087696967386721,4.026097666922871,2.723655344038857,2.2972915584753464
2025-04-03,34.367731345731,27.91850864891197,10.74981168504047,8.05229259180472,5.758637884355893,4.087746340389671,4.02614629590236,2.7418059016900975,2.2973193061738173
2025-04-07,34.81713388533013,27.85962101529632,10.727137444811289,8.03530814389329,5.395750134740078,4.07912418539444,4.017654071946645,2.775797475887685,2.2924736427001204
2025-04-08,34.85476814057572,27.84250619515145,10.720547512093379,8.030371865197475,5.310525597366976,4.076618283510733,4.015185932598738,2.8584111512581565,2.2910653222473716
2025-04-09,35.503689302048315,27.593224336295464,10.624563408039055,7.958473667103156,5.157927091810601,4.040119163193151,3.979236833551578,2.8328189850872674,2.3099472128714127
2025-04-10,36.64784977707477,27.289601666339475,10.507655783553057,7.870902421563655,4.666697866926986,3.9956636203280307,3.9354512107818276,2.801647997120383,2.2845296563118165
2025-04-11,37.118174003686015,27.112267898096874,10.4393747504227,7.819755585382191,4.57772447623311,3.9696989289013827,3.9098777926910957,2.783442278961019,2.2696842856256096
2025-04-14,37.19332539476857,27.06623372870184,10.42164963987697,7.8064783503460715,4.566439000070586,3.9629587405251394,3.9032391751730358,2.7787162466773085,2.3009597238604766
2025-04-15,37.20244920606369,27.06530966403439,10.419941435714323,7.8051987967941425,4.563348958874576,3.962309175163524,3.9025993983970713,2.778260789544954,2.3005825754133307
2025-04-16,37.20128649703035,27.108261944317853,10.409460454506519,7.797347875326197,4.5564196733282065,3.958323654874315,3.8986739376630983,2.7719574468742074,2.298268516079248
2025-04-17,37.2102352164147,27.10540871496831,10.408364826238547,7.796527180076453,4.553601137519666,3.9579070289301557,3.8982635900382263,2.7716656896837484,2.298026616130196
2025-04-22,37.1307945081789,27.142229751616036,9.813548664919402,7.80711828445866,5.162886873392622,3.963283603077885,3.90355914222933,2.7754308276681363,2.3011483444590244
2025-04-23,37.16336371790681,26.983913780875746,10.223167044710015,7.7615807025724575,5.149071960897277,3.940166449598517,3.8807903512862287,2.7429428945833956,2.155003097569552
2025-04-24,37.218314478763105,26.947834058698717,10.209497825717628,7.751202827899514,5.1421872262614,3.9348981215128593,3.875601413949757,2.8264763938411974,2.0939876533558195
2025-04-25,36.663807093502434,27.185845715733205,10.299671287885161,7.819663863582759,5.187604624180583,3.9696523663298318,3.9098319317913797,2.8514407129995245,2.112482403995123
2025-04-28,37.08094224477512,27.185526843178515,9.883158221035274,7.819572143935003,5.187543776901579,3.9696058048505782,3.9097860719675017,2.8514072674266258,2.112457625929804
2025-04-29,37.16138300255047,27.201479639708626,9.742254749035245,7.824160763610625,5.190587890441897,3.9719352176324176,3.9120803818053127,2.882421113556266,2.1136972416591346
2025-04-30,37.15085645139348,27.210101937154853,9.923790268482142,7.8266408581593225,4.769594549126038,3.9731942376319616,3.3861961145701995,2.8833347804793727,2.8762908030026315
2025-05-02,37.105070597794665,27.210101937154853,9.923790268482142,7.8266408581593225,4.769594549126038,3.9731942376319616,3.3861961145701995,2.92912063407819,2.8762908030026315
