date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA CITIC BANK INTERNATIONAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,VALUABLE CAPITAL LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-12-12,0.0,19.926499540622128,32.59307870674192,10.69081681760511,27.689548059675374,3.9847749048431553,5.011156319726998,0.0656254101588135,0.038500240626503916
2024-12-13,0.0,19.56014166411613,32.57312754142801,11.042805299287307,27.673472957019808,3.9858335883870404,5.059682567443487,0.06645970880153908,0.038476673516680514
2024-12-16,0.0,19.56354882601263,32.48874856086243,11.21829536336043,27.60178627498866,3.9755084952726514,5.031748246868785,0.08198723092488575,0.038377001709520984
2024-12-17,0.0,19.253386766563576,32.45110423835867,11.59559175850503,27.569804416953435,3.973515703271333,5.030273990503986,0.08886178507644728,0.03746134076752189
2024-12-18,0.0,19.67576852879075,33.32587767956197,12.053108112944209,25.591382457144903,4.080628422145081,5.164978706652829,0.07873170382564507,0.029524388934616896
2024-12-19,0.0,19.13675756410371,33.314253517095814,12.582840686515636,24.139843128135873,4.072944522453068,5.242775755516005,1.4837538345958805,0.02683099158401231
2024-12-20,0.0,18.398938133999053,32.74291942828009,12.823262600868478,23.724969673528946,4.003094179075614,5.095726165151808,3.1759286932367576,0.03516112585925001
2024-12-23,0.0,18.417634907214516,32.46750982767787,12.77118725321851,23.52541250098059,3.972909602796203,5.035431938427746,3.77069042160956,0.039223548074995424
2024-12-27,0.0,18.507691236862254,32.408470801141505,12.868030904155356,23.48263381360061,3.9656852509222524,5.006264355815411,3.7220714136562956,0.03915222384631447
2024-12-30,0.0,18.35713413889906,32.474586319331834,12.839357639797038,23.515718993565937,4.056598838729926,5.011246534498091,3.7113563843699326,0.0340011508081812
2025-01-02,0.0,18.158509981835405,32.37382560251697,13.034182462910332,23.42537306946871,4.272590583961272,4.997436098001894,3.6954953545572273,0.04258684674819006
2025-01-03,0.0,17.884446454508293,32.39691416544178,13.203510267270847,23.415987545335152,4.53742922497543,4.82531288866469,3.703349365525279,0.03305008827852527
2025-01-06,0.0,21.214488274550426,31.626449761415543,13.910068094211143,20.619300718300533,4.421029394284162,4.692726994854727,3.4751821222978827,0.04075464008558474
2025-01-07,0.0,21.965622076707202,31.123880796472005,15.06999198182547,19.548476546839503,4.3623880796472,4.6914673259387945,3.202258452492316,0.03591474007750902
2025-01-08,0.0,21.65086026017625,31.279060008392783,14.63197650020982,19.642467477968946,4.934955937893411,4.6101552664708345,3.21779269827948,0.032731850608476706
2025-01-09,0.0,20.18769798919212,31.588487404922837,15.23013331978113,19.823482576951093,5.255713099896664,4.6340058613271,3.24744625705138,0.033033490877674446
2025-01-10,0.0,20.07278976899358,31.419232000539182,15.067650676506766,19.717265665807343,5.902374092234073,4.557785303880436,3.230045999090128,0.03285649294849113
2025-01-13,89.09533785872334,2.094097242166487,3.2319674950073236,1.6450154713956402,2.4006202493483633,0.61235271946484,0.47282712105861413,0.3322615803040188,0.11552026253136598
2025-01-14,88.852964497559,1.9672055186635156,3.233646095426532,1.6987610420334802,2.402040483230579,0.6287115310220889,0.4832173993085231,0.3330410964909451,0.4004123362653436
2025-01-15,88.77054850144087,2.01709087518093,3.2309147059656236,1.7219300878364545,2.4000115326692137,0.6469799706159509,0.47631171377162534,0.3348389912199585,0.4013736212993707
2025-01-16,88.62279356427484,2.1138533350706217,3.232625836639348,1.7760632646736805,2.4014559662169015,0.6473226188669129,0.46858945870307056,0.33492964639819917,0.4023663091564287
2025-01-17,88.58426944785792,2.146387586348323,3.2329312861580926,1.7809989079776372,2.4016828788279603,0.6473837841215379,0.4694139248819131,0.33452785523902173,0.40240432858759756
2025-01-20,88.44313962979906,2.2601600408975067,3.232737921501558,1.796581920980353,2.401539231919361,0.6473450634893986,0.48134803663050757,0.33433448177271163,0.40281367300953874
2025-01-21,87.9851910599319,2.570018635518238,3.233789095212969,1.9491699756339447,2.402320128784129,0.6475555575441211,0.47404743346193223,0.3349634599347804,0.40294465397797674
2025-01-22,87.94902536058235,2.582264997063259,3.2338143317823094,1.971990280833198,2.402338876549281,0.64756061108356,0.47465811262338076,0.33539963091473085,0.4029477985679303
2025-01-23,87.97038385488788,2.5425615170655793,3.2345996662951975,1.9891218090527714,2.402922286553023,0.6477178717191112,0.4744264539774422,0.3352208856714468,0.4030456547775455
2025-01-24,87.91295852011122,2.5992938040122238,3.235042987713394,1.9804597643718695,2.4093237245599703,0.6486740886502055,0.47882869341389867,0.33535357404676314,0.40006484312045304
2025-01-27,87.90675126614886,2.5715219839888017,3.234916712908263,2.007619116218742,2.409229680405079,0.6482150639664142,0.48574927849751365,0.335947670646584,0.40004922721973807
2025-02-03,87.92108881941002,2.5787082951365132,3.2354443264305317,1.9856504999019147,2.409622624728053,0.6483207875640951,0.48470068782558534,0.33634948392693653,0.4001144750763558
2025-02-04,87.94100136937479,2.52384326843925,3.236177096550572,1.985926664655344,2.41016836104178,0.6484676205964076,0.505983500026449,0.3482270254855324,0.40020509382987185
2025-02-05,87.94130661273007,2.5238520287032395,3.2361883293264087,1.985933557809948,2.4101767267399854,0.6484698714285476,0.5059852562959803,0.34788113402342397,0.4002064829423875
2025-02-06,87.94206973038901,2.523873929629275,3.2362164116071575,1.9859507909058136,2.4100240896542497,0.6484754985772588,0.5059896470231495,0.3471899464482286,0.40020995576586615
2025-02-07,87.9152163421521,2.5312024504282964,3.2375986619430286,1.9728221588634989,2.4110534573428364,0.6487524749477195,0.5251309676112345,0.3578425935681119,0.4003808931431664
2025-02-10,87.87853107324995,2.487801015406569,3.2408848354258972,1.9559670691201292,2.413239981760529,0.6494109608821186,0.6342032908494181,0.3391744922150286,0.40078728109036943
2025-02-11,87.60957164004687,2.650475753135038,3.243751607567949,2.0200603605342846,2.4152876706857502,0.6498114511755282,0.6407657556967093,0.3691339578087192,0.40114180334915484
2025-02-12,87.47725545181127,2.751160925717768,3.2495690987350243,2.0355581265182967,2.413756858853206,0.6498442339636865,0.64766967823499,0.37402358533581215,0.40116204082994544
2025-02-13,87.3853541051044,2.8578923396354745,3.2463133545088536,2.0649747197876924,2.411338515153529,0.649193154836469,0.6077442009003164,0.376429493608832,0.40076011646443516
2025-02-14,87.35332188267502,2.8472029241081525,3.2451233767086607,2.1661083445751723,2.409238522883145,0.6490420479875563,0.5766849781302711,0.35266471022878454,0.40061321270324
2025-02-17,87.20417336004661,2.8425149920553525,3.239582598785721,2.0821985963768497,2.5401400751152363,0.6480205776580125,0.5962517719759794,0.3531031436134654,0.49401488437276825
2025-02-18,87.13394476560474,2.6539098737614526,3.23757245865511,2.0058580831401054,2.656249723767708,0.6479651295100045,0.7661708853815635,0.3508908398269371,0.5474382403523738
2025-02-19,86.98646358567062,2.711106476711437,3.237676273486001,2.0378147138507408,2.656334898113424,0.6479859069261712,0.8146405677552506,0.36052178317679173,0.5474557943095658
2025-02-20,86.92135730390706,2.787711776881337,3.235859073248714,2.0565058480190643,2.6551038312418984,0.6477088291911958,0.7895846064331293,0.36075251050833523,0.5454162205692645
2025-02-21,86.92896197129714,2.7643076395130786,3.2361421755004103,2.027407254412246,2.6553361237664173,0.6477654966244297,0.8307995290351571,0.3638158713322553,0.5454639385188599
2025-02-24,86.67417581958739,3.067673543677167,3.2363384140470823,2.0292627572754336,2.6554971424342,0.6496239665659967,0.7818184155564903,0.35941990095777043,0.5461900398984677
2025-02-25,86.67078791975226,3.0833125722117805,3.238024242009892,2.0903843429640667,2.635905491260602,0.6508290916044936,0.7605573683352552,0.3436592553218561,0.526539716539792
2025-02-26,86.51896390286625,3.150582890758052,3.2432878652688633,2.144950517723493,2.6349006400212813,0.6518805871208774,0.7780286645860551,0.3510659408577612,0.5263389907973591
2025-02-27,86.41729255484833,3.303714670116863,3.240358129940663,2.205015324492984,2.6318929968277067,0.6513086951173538,0.6873145977311504,0.337295679052801,0.5258073518721494
2025-02-28,86.43930029538109,3.5706483365702293,3.2440588352589663,2.182231361375122,2.3313585918757007,0.655085335609749,0.7040434327816417,0.34686595217537375,0.5264078589721198
2025-03-03,86.43305702764007,3.575739086015233,3.24403915819896,2.1985951589556656,2.331344450861238,0.6520485780609855,0.6898284026502998,0.3489434716081845,0.5264046660093671
2025-03-04,86.36974219922827,3.6474984109462114,3.241662801400695,2.2871222083497504,2.3311952455288987,0.6515709327565635,0.610008933059135,0.3351802100598881,0.5260190586705813
2025-03-05,86.35777819272455,3.6486380911167715,3.2412137636491476,2.3061117319921562,2.330872326479139,0.6514806766242811,0.6061151118998794,0.33184391142868697,0.5259461940853831
2025-03-06,86.3700413418643,3.6716690400959697,3.2416740289386126,2.2853983738395676,2.331203319651537,0.6513134260824895,0.590875142194484,0.3318044467891651,0.5260208805438877
2025-03-07,86.38904114372586,3.653336625779228,3.24238713690166,2.287027007964158,2.3317161410012126,0.6494647454358018,0.5883203114742501,0.3325702923687797,0.5261365953490461
2025-03-10,86.4311846910594,3.512321137634708,3.243968884933223,2.370372691282473,2.3333735269610223,0.6503014712704696,0.5887806125626702,0.3433037214088741,0.5263932628871555
2025-03-11,86.47711778728466,3.4383294774800346,3.24569286378965,2.4265971274499787,2.3346135778885486,0.6508204585840296,0.5596171653336768,0.3405385322123443,0.5266730099770854
2025-03-12,86.41746546481521,3.4724841908786934,3.243665339407583,2.4680552074994497,2.3331551879081895,0.6504139030646061,0.5564084301959372,0.33200826915459847,0.5263440070757269
2025-03-13,86.4212841538274,3.4710780292726398,3.243808673270989,2.471976640002706,2.3332582873688352,0.6504426441114726,0.5320858235631482,0.34969848296708456,0.5263672656157182
2025-03-14,86.4455519451885,3.4545455680032484,3.247319635262944,2.464350552713424,2.3339134850538015,0.6506252936350733,0.5276417726988578,0.34953667366860935,0.5265150737755522
2025-03-17,86.45544273100352,3.470109660804712,3.247691181771268,2.4374152885504445,2.334180522950744,0.6506997358160806,0.528742292324243,0.34914327106263127,0.5265753157163566
2025-03-18,86.46432716063555,3.5027875599574925,3.2485753538734485,2.398022235972879,2.3348159951013687,0.6508768864505171,0.5246378100322471,0.349238324047247,0.5267186739292516
2025-03-19,86.42606686178301,3.5453002613410596,3.2481247601703545,2.4076590414276517,2.3344921444066262,0.6507866065602341,0.5101743945127185,0.35075031439226156,0.5266456154060772
2025-03-20,86.41696903977326,3.5731902928815957,3.248890843857689,2.3905378369358554,2.3350427440547588,0.650853386196109,0.5046585008874706,0.35135330680344173,0.5285040486098167
2025-03-21,86.11560076464747,3.606757365546545,3.2478066036746362,2.6186675962691033,2.3342634789781753,0.6506361793312112,0.5349155159409678,0.363024822680404,0.5283276729314857
2025-03-24,86.04565216690196,3.683544864359235,3.2504977311104493,2.616835769766031,2.33472658626422,0.6507410975306066,0.5291064372807477,0.36048247848817777,0.5284128682985674
2025-03-25,85.9856331681506,3.804823120484974,3.2491568900203416,2.600764073997826,2.3339368245279877,0.6504726646705434,0.5025434295796005,0.3444749323295244,0.5281948962386042
2025-03-26,85.64502192144106,3.8283224023278937,3.2386852553189316,2.6018840470344204,2.671939090430885,0.6483762709418798,0.4992825534297982,0.342155396909244,0.5243330621658954
2025-03-27,85.6315861205673,3.8339556725991395,3.239065775090911,2.6167034716274666,2.9840389122613598,0.6484524499995301,0.49744060845953825,0.34046777317454674,0.2082892162202061
2025-03-28,85.60059449188917,3.8435217949430798,3.239118943060102,2.641886679614273,3.035923473130319,0.6484630940871398,0.4959800990080294,0.3397822207626859,0.15472920350520478
2025-03-31,85.5581363909494,3.8566237235992333,3.239166515880512,2.679766009377263,3.1569195224919264,0.6489045875437689,0.4873479933876182,0.3393552416285347,0.033780015141740595
2025-04-01,85.58084658712107,3.8682097933372495,3.240042665242694,2.657503855160786,3.1577734251895904,0.6490801071836844,0.47598631745010433,0.3367680971501555,0.0337891521646679
2025-04-02,85.54504853650194,3.922261138487208,3.2395051627998876,2.660605512444908,3.157249570689747,0.647503579068689,0.4590587824382099,0.3349841708098889,0.03378354675952194
2025-04-03,85.4903707637837,3.900950916308213,3.240177068724248,2.731849607111786,3.1622254586639897,0.6472921944028116,0.4562156868160805,0.33496722903942566,0.03595107514974228
2025-04-07,85.48141768734405,3.9799313968724324,3.2404679217010854,2.6665972490575904,3.162424967273815,0.6479380169891993,0.4506267601149373,0.33464265730054416,0.035953343346339456
2025-04-08,85.46847489746679,3.991480001990208,3.2410029278114356,2.6675561517112314,2.9334473611300176,0.6480449925268664,0.45035539696745025,0.33417926385339014,0.26545900654261795
2025-04-09,85.48953572670412,3.9778515109281933,3.2418015639085724,2.632850574027309,2.9363317573984906,0.6481182195300224,0.4497746768937001,0.33659608172763833,0.2871398888819643
2025-04-10,85.5208875431871,3.927154688377802,3.2429904388608337,2.6378813251287596,2.937408606554456,0.6483559057369396,0.4630001552040871,0.33507614445369577,0.28724519249631486
2025-04-11,85.53820004603774,3.892566648492416,3.2436469367390743,2.6510459468030136,2.938003243681541,0.6484871562862352,0.4647375938593457,0.33600908684841746,0.28730334125221274
2025-04-14,85.52547393414123,3.9235593755631037,3.2431643568642636,2.647451098056876,2.937393140095843,0.6483906763496698,0.45247220223921064,0.33483461955036975,0.28726059713944146
2025-04-15,85.51349080506779,3.916177236403601,3.242709951231568,2.6527882416953608,2.936549146106487,0.6483863152606567,0.4531871804676325,0.33392284423387963,0.3027882795330312
2025-04-16,85.54275092012146,3.8760762147047054,3.2438195079268386,2.6486780347570322,2.937553943888299,0.6486081733324667,0.46026350301837043,0.3340371024725429,0.30821259977828186
2025-04-17,85.5537784092845,3.8819203087883287,3.2445100324946408,2.6244931129121984,2.980407919645288,0.6487462450955439,0.4626979021643155,0.3371369042139841,0.2663091654011954
2025-04-22,85.51892297676737,3.9136408374949196,3.243188187888927,2.653438972947158,2.9789341762070403,0.6484819396330956,0.4426146572098907,0.33457758336678856,0.26620066848480056
2025-04-23,85.52321361975551,3.9111555929778006,3.2433509046558506,2.6457868130848627,2.9790836348600536,0.6485144751748256,0.44886509426199417,0.3338158409630055,0.2662140242660933
2025-04-24,84.58338150599336,4.613870726198399,3.23677111492128,3.115912322557441,2.7534222731747544,0.6471988331083597,0.45088962322595205,0.33287964525354613,0.2656739555669124
2025-04-25,84.71194383541939,4.58102600587121,3.241690838239787,3.0105861385381028,2.7576073314572467,0.6474908702079737,0.4503645270280858,0.3332126871119683,0.2660777661262372
2025-04-28,84.67615106840766,4.65983270916243,3.240337684254829,2.9676736475069765,2.7564562447140286,0.6472205930918125,0.45328775681219874,0.3330735967119569,0.2659666993380983
2025-04-29,84.73817953376836,4.66696511592332,3.24271135347891,2.910691059938463,2.758475452584676,0.6483865956428067,0.43511177306642124,0.33331758564857633,0.2661615299484748
2025-04-30,84.77953344996634,4.610836053117589,3.2442938610841456,2.9327052817444117,2.75982164344372,0.648703021191333,0.42433501612942476,0.33348025125668906,0.26629142206635104
2025-05-02,84.78929123071643,4.607299441254606,3.2446672661607856,2.8941871245927695,2.795360378501245,0.6487776842803491,0.4205761698816189,0.33351863348225497,0.2663220711299447
