date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,CCB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL
2025-02-26,52.273526956462355,29.880447700359376,3.630145520330344,3.0591827771496884,2.716801121895568,2.706588796228648,1.8751979887764132,1.5180890849289446,1.3540468852687286,0.9859731685999348
2025-02-27,52.27408889332522,29.880768913141814,3.6301845441480243,3.059215663156676,2.7168303273230254,2.706617891874298,1.8752181470273754,1.5181054042834552,1.3540614411807395,0.9849087745393725
2025-02-28,46.86946197590361,26.791363662650603,3.2548792289156627,2.7429397590361444,2.435951807228916,2.4267951807228916,1.6813493975903613,1.365686746987952,1.2143614457831324,0.8811566265060241
2025-03-04,52.283040040973624,29.862200838381536,3.630828558292835,3.0597583843696436,2.717312307547052,2.7070980603576813,1.8755508207514253,1.52665364044081,1.3546242140935112,0.9829331347918786
2025-03-05,52.2762390458413,29.8583163534246,3.6303562589136877,3.059360369987506,2.7169588386637935,2.7067459201470734,1.8753068484806397,1.5178547003954457,1.3544480041279283,1.0044136600180358
2025-03-06,52.28281889649069,29.84948783379282,3.6308132007753007,3.0597454423393926,2.7173008139800223,2.7070866099944206,1.875542887629783,1.518045748133737,1.354618484364116,1.004540082499717
2025-03-10,52.27624275499272,29.84035813968567,3.630356516498038,3.0593605870580345,2.7169590314399366,2.7067461121985805,1.8753069815391228,1.5304328244204857,1.354448100229959,1.0097889519374559
2025-03-11,52.276579952775414,29.840335608925457,3.6303799334098747,3.0593803208711794,2.716976556658139,2.706763571540325,1.8753190778437294,1.5304426961811128,1.3542418266221887,1.0095804551725789
2025-03-12,52.27629895432108,29.840175210364755,3.6303604192956986,3.0593638760092134,2.7169619522939366,2.7067490220732298,1.875308997579054,1.5304344697050798,1.354234547265727,1.010112551092226
2025-03-14,52.27697335568659,29.839270098821114,3.630407253522166,3.0594033439749424,2.716997003031792,2.706783941057035,1.875333190396335,1.5304542133961376,1.3542520178527075,1.0101255822611765
2025-03-17,52.252481270035865,29.825182760504067,3.6287063852489525,3.057969994568294,2.7157240731156262,2.7055157960236316,1.8744545851869183,1.5766952607456803,1.35361754239851,1.0096523321724538
2025-03-18,52.249168736820586,29.82329200036895,3.6284763442989822,3.0577761353116206,2.715551910455077,2.7053442805143013,1.8740134083902584,1.5819677433478456,1.3535317301469,1.0108777103454818
2025-03-20,52.249168736820586,29.823077102896516,3.6284763442989822,3.0577761353116206,2.715551910455077,2.7053442805143013,1.8740134083902584,1.5819677433478456,1.3535317301469,1.0110926078179194
2025-03-21,52.25107760298712,29.823736845714993,3.6286089067090104,3.0578878478144342,2.7146840462149084,2.7054431173052156,1.877412905932033,1.5884726985115178,1.3535811799465327,0.9990948488642423
2025-03-24,52.2562996259805,29.826609995283516,3.628971553376106,3.0581934560695188,2.7149553543516873,2.7057135018946634,1.8850155110308322,1.5886314520020977,1.3537164581526362,0.9818930918584295
2025-03-26,52.255232676229404,29.828042769543,3.6288974583804148,3.058131015009395,2.7148999213998644,2.705658257639558,1.8849770234830203,1.588599015914115,1.3536888184719007,0.9818730439293288
2025-03-28,52.254109618296404,29.82955088976762,3.628819466916786,3.0580652903322547,2.7148415733696702,2.7056001082291625,1.8849365119726642,1.5885648740945155,1.3536597252904423,0.9818519417304734
2025-04-01,52.254165770046576,29.82947548529597,3.628823366410349,3.0580685764990156,2.7148444907116147,2.7056030156403197,1.8849385375068255,1.5885665811506415,1.3536611799198153,0.9818529968188737
2025-04-02,52.25938841035784,29.832241908498077,3.629186055947472,3.0583742208813702,2.715115830920899,2.7058734321930964,1.8851269312137227,1.5887253534081558,1.353796474117739,0.9721713824616233
2025-04-03,52.258377495275255,29.833814181677532,3.629115852314535,3.058315059136043,2.7150633092280905,2.7058210892869248,1.885090464976644,1.5886946208169277,1.353770286033338,0.9719376412547044
2025-04-07,52.24973015356785,29.828877495962647,3.6285153322376624,3.0578089910827897,2.7146140400139007,2.70537334940904,1.884778533719278,1.588431735019217,1.353116474267537,0.9887538947200727
2025-04-09,52.25197594121048,29.832308685101395,3.6268445657157886,3.057940421228467,2.714730719021575,2.7054896312351655,1.880024091988659,1.5885000086801753,1.35317463365416,0.9890113021641299
2025-04-11,52.252593566657744,29.833306041714515,3.62688743551079,3.0579765664992693,2.7147628075071166,2.7055216104897957,1.878434477439515,1.5885187849658688,1.3531906283619823,0.9888080808534075
2025-04-15,52.25242512190593,29.833209869190075,3.6268757436480095,3.0579667086133995,2.714754056026738,2.7055128887999214,1.8784284219998184,1.588513664116659,1.3531862661314407,0.989127259568007
2025-04-17,52.257647414260944,29.82544488856775,3.6272382264499927,3.0582723326323227,2.7150253781580926,2.705783287336307,1.8786161587864798,1.5886724257960374,1.353321508357539,0.989978379654542
2025-04-25,52.255681912919464,29.824323101521454,3.6271017996885,3.058157305671297,2.714923261314205,2.7056815181035887,1.879620122056949,1.5886126730528773,1.3532706075732184,0.992627698098453
2025-05-02,52.25691735364568,29.824813285614837,3.627187552454849,3.0582296073224158,2.71498744814792,2.705745486441907,1.8775152670437107,1.5886502313952937,1.3533026019049539,0.9926511660284333
