date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,SOOCHOW SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,LONG BRIDGE HK LTD
2024-12-30,19.665199418354923,79.90526593711455,0.1458053380516466,0.007881369624413331,0.0,0.2600851976056399,0.0039406848122066655,0.011822054436619996
2025-01-02,18.921070890980992,79.23243460489947,0.14028808347520122,1.4407965329885533,0.0,0.25024360836116977,0.003791569823654088,0.011374709470962262
2025-01-09,18.921788323797173,79.23543887188937,0.1402934027975263,1.437059450277364,0.0,0.2502530968820739,0.003791713589122332,0.011375140767366995
2025-01-15,18.923940948718823,79.244453039973,0.14030936318509837,1.4334307914585727,0.0,0.25028156676260793,0.003792144950948605,0.003792144950948605
2025-01-16,18.9232233526599,79.24144808940022,0.14030404265242896,1.4371684368992048,0.0,0.2502720760827111,0.0037920011527683506,0.0037920011527683506
2025-02-06,18.922505811021413,79.23844336671432,0.14029872252325357,1.440905798887469,0.0,0.2502625861225604,0.0037918573654933396,0.0037918573654933396
2025-02-27,17.918942307347045,75.0359973141156,0.13285791743419045,1.3644867195943884,5.303544433791873,0.23698979866639378,0.0035907545252483906,0.0035907545252483906
2025-02-28,17.62279595865425,73.7958774318173,0.13066217471298464,6.557828606540878,1.652699939612887,0.23307306840694555,0.0035314101273779632,0.0035314101273779632
2025-03-03,17.546580029043295,73.47672141292462,0.13009708055118968,6.961951878144745,1.6455522621069398,0.23206506260482485,0.003516137312194316,0.003516137312194316
2025-03-06,17.547197012584697,73.47930504618608,0.13010165510402857,6.958680417591149,1.6456101240185237,0.2320732226179969,0.003516260948757529,0.003516260948757529
2025-03-11,18.387725549295673,76.99903829501866,0.13633365635812272,2.5019068288423063,1.7244365182594983,0.24318976539557027,0.003684693415084398,0.003684693415084398
2025-03-19,18.387048042947203,76.9962012210624,0.13632863306595727,2.5054992022932687,1.724372980401838,0.24318080492846428,0.0036845576504312776,0.0036845576504312776
2025-03-21,18.387048042947203,76.9962012210624,0.13632863306595727,2.468653625788956,1.724372980401838,0.2800263814327771,0.0036845576504312776,0.0036845576504312776
2025-04-01,18.387048042947203,76.9962012210624,0.13632863306595727,2.468653625788956,1.724372980401838,0.2800263814327771,0.0036845576504312776,0.0036845576504312776
2025-04-02,18.852449726674802,78.94508184644677,0.13977929981904247,0.03777818914028175,1.768019251765186,0.24933604832585954,0.003777818914028175,0.003777818914028175
2025-04-09,17.77786486072468,74.44523214928233,0.1318119150846268,5.735599548277005,1.6672426016109552,0.2351239566374424,0.0035624841914764,0.0035624841914764
2025-04-10,18.571806046080617,77.76987975571542,0.13769849983066806,1.5258482413668621,1.7416999438041258,0.2456243510492998,0.003721581076504542,0.003721581076504542
2025-04-11,18.571806046080617,77.76987975571542,0.10048268906562265,1.5258482413668621,1.7416999438041258,0.28284016181434524,0.003721581076504542,0.003721581076504542
2025-04-15,14.73355712822148,61.69712107657741,19.607148445688406,2.3501415694576075,1.3817415257615078,0.22438537597836453,0.0029524391576100594,0.0029524391576100594
2025-04-17,20.477839335180057,72.35803324099723,2.5173130193905817,2.7562326869806095,1.6204986149584488,0.2631578947368421,0.003462603878116344,0.003462603878116344
2025-04-22,20.484072022160664,72.35803324099723,2.511080332409972,2.7562326869806095,1.6204986149584488,0.2631578947368421,0.003462603878116344,0.003462603878116344
2025-04-30,46.74480609418283,46.05263157894737,2.555747922437673,2.7562326869806095,1.6204986149584488,0.2631578947368421,0.003462603878116344,0.003462603878116344
2025-05-02,47.0707810320781,46.373779637377964,2.573570432357043,2.078103207810321,1.6317991631799162,0.2649930264993027,0.003486750348675035,0.003486750348675035
