date,CHAOSHANG SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,LIVERMORE HOLDINGS LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GLORY SUN SECURITIES LTD,GRAND CHINA SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING
2024-07-17,0.0,0.0,22.8834161841621,14.332588626196758,13.784166247660911,35.87345853398094,8.353851656411825,4.028675544405107,0.00725700689934013,0.7365862002830232
2024-07-18,0.0,0.0,22.835830932293256,14.30278451678314,13.786539346882615,35.79886095003595,8.336480118353602,4.029609091708523,0.007241916211029439,0.9026531277318836
2024-07-19,0.0,0.0,22.78467946302767,14.213973461056087,13.818624743874933,35.71867274313172,8.54902891826191,4.004067033800767,0.00722569456989053,0.9037279422770227
2024-07-22,0.0,0.0,22.758368260154555,14.092392397036763,13.882058182155616,35.67948777432376,8.568026106187848,4.00562953339829,0.007217350510627549,1.006820396232543
2024-07-23,0.0,0.0,22.0334499573266,13.649499149027497,13.462834212588405,34.544991739827005,8.26216940591638,3.876042503705848,3.196262708438353,0.9747503231699101
2024-07-24,0.0,0.0,22.04225105977162,13.654951342876686,13.51115194303946,34.55978909421357,8.253486386490845,3.8815851886618167,3.1975394324916744,0.8992455524543262
2024-07-25,0.0,0.0,22.038509732269,13.6526336283716,13.50985707367969,34.55392311033233,8.266063610449645,3.8779310379256464,3.196996700164243,0.9040851068078457
2024-07-26,0.0,0.0,22.044232276878674,13.656178686813709,13.521354632204973,34.57487978188464,8.268209985968312,3.882932772731585,3.1978268359790474,0.8543850275390615
2024-07-29,0.0,0.0,22.048856502130167,13.65904334753445,13.541172416204256,34.52519491157183,8.288923628626655,3.8837472967101023,3.1984976450786387,0.8545642521439025
2024-07-30,0.0,0.0,22.02070083551565,13.641601197156753,13.529866566903603,34.51502681132311,8.245417134306022,3.897742860705824,3.194413268487343,0.9552313256016959
2024-07-31,0.0,0.0,4.716452991452991,2.9217948717948716,2.8967948717948717,7.392521367521368,1.8047008547008545,0.8348290598290599,0.6841880341880342,0.20416666666666664
2024-08-01,0.0,0.0,21.99195962876799,13.653686166476534,13.375710506782507,34.48293040147058,8.474770470815047,3.8926555642457545,3.190243951040416,0.9380433104011716
2024-08-02,0.0,0.0,21.941242836765223,13.555598630225496,13.426374620404472,34.587303244019665,8.410494977659157,3.8379530916844353,3.182886764976317,1.0581458342652372
2024-08-05,0.0,0.0,21.974225854782752,13.576971513048846,13.458504024410276,34.448155540843906,8.450017172808227,3.844717992623159,3.1876714169806717,1.0597364845021626
2024-08-06,0.0,0.0,21.97007022101455,13.606254696745745,13.403205979983776,34.46951034403818,8.41358236661242,3.810149449827558,3.1870685836854338,1.1401583580923373
2024-08-07,0.0,0.0,21.971601061103012,13.607202759265988,13.41508936259164,34.43408668992599,8.414168611856283,3.8104149350746304,3.1872906536334815,1.1601459265489766
2024-08-08,0.0,0.0,21.968320950670055,13.60517135847686,13.441949112479037,34.4209840111867,8.406940926485298,3.8098460834125394,3.1868148273476886,1.1599727299418272
2024-08-09,0.0,0.0,21.975538486810994,13.650460208973204,13.424462508773589,34.37853121406562,8.409702967339848,3.8110977813397584,3.1878618327716572,1.162344999925331
2024-08-12,0.0,0.0,21.97882075307308,13.652499041606717,13.42646758639231,34.33885799349786,8.433860906017713,3.80867980702689,3.1883379717908764,1.1724759405945524
2024-08-13,0.0,0.0,21.971163656452344,13.58105182479209,13.48748550468578,34.32689484240545,8.43092267340875,3.8073529192194178,3.187227201919105,1.2079013771170624
2024-08-14,0.0,0.0,21.926421869800382,13.7510740698431,13.463993205421756,34.258978727208614,8.41375405414802,3.799599676164838,3.1807367746613884,1.2054416227519036
2024-08-15,0.0,0.0,21.920107251917873,13.74711388068224,13.463094912981951,34.27791156682142,8.411330966508602,3.7955262047220635,3.179820750266889,1.2050944660989598
2024-08-16,0.0,0.0,21.930778898841016,13.75778079156669,13.476604221622775,34.30552864672598,8.414432405848075,3.712921702757617,3.181368823181667,1.2205845094561767
2024-08-19,0.0,0.0,21.913578714849468,13.727135092204215,13.521630140726218,34.32230522945571,8.407833014817205,3.7100096795810478,3.178873693877045,1.2186344344890918
2024-08-20,0.0,0.0,21.928600167894416,13.736544852148603,13.462350422468047,34.34583269172499,8.413596467263073,3.712552839551553,3.181052767525842,1.2194697914234764
2024-08-21,0.0,0.0,21.93361189639839,13.739684306233885,13.464433524948948,34.35368234867418,8.40359515280393,3.7034644832092054,3.181779789438121,1.2197484982933458
2024-08-22,0.0,0.0,21.92816447365153,13.736271923942361,13.457115750468157,34.34515028238484,8.417403052836018,3.7045315689868423,3.1809895639302406,1.230373383800001
2024-08-23,0.0,0.0,21.95368173974449,13.763197024173616,13.490678164177694,34.4219168817477,8.4441062823554,3.6740316380472136,3.1846912033100105,1.0676970664438776
2024-08-26,0.0,0.0,21.930778898841016,13.795535949368345,13.410035917077751,34.373090508055256,8.882397651231761,3.6264822625275093,3.181368823181667,0.8003099897166873
2024-08-27,0.0,0.0,22.63491168251852,14.256928243648575,13.833414515343401,35.49414207706309,9.263978260312252,3.721383341451534,0.007178198784833492,0.7880636808777911
2024-08-28,0.0,0.0,22.63143054879143,14.253710301694305,13.815907518006817,35.52456873349909,9.289211288544843,3.71773511393638,0.007177094814548996,0.760259400712583
2024-08-29,0.0,0.0,22.624007707721557,14.249035253601464,13.782677100789734,35.518041910735974,9.48398239113612,3.7021662592438846,0.0071747408124881494,0.632914635958776
2024-08-30,0.0,0.0,22.591821173243538,14.236951593341077,13.795821029952867,35.51152210514465,9.555440695573854,3.6825702252222285,0.007164533512105504,0.6187086440096823
2024-09-02,0.0,0.0,22.55027660433066,14.211792590170969,13.697916400619103,35.33486236188939,9.771820582631394,3.8035011007983983,0.007151358502709855,0.6226790010573795
2024-09-03,21.532305000809306,10.87428927620681,15.203204154656252,9.59455596766917,9.212977790634804,23.909247760638902,6.58807809266013,2.664159546514311,0.0048213849083764675,0.41636102530193925
2024-09-04,21.523113835943228,10.869647535086422,15.196714596019925,9.590460486683167,9.222814693439176,23.921761670516393,6.608674099904646,2.6526952085563704,0.0048193268777302345,0.40929854697294643
2024-09-05,21.511857945494395,10.863963061975097,15.18876720718117,9.572370797766377,9.178768893063454,23.909251365048565,6.602465516826138,2.6581890871807574,0.004816806526084728,0.509549318937963
2024-09-09,21.57138076295425,10.89402339855165,15.230794177617845,9.587817020704028,9.197956163079143,23.942976811904213,6.620734387452691,2.2894837621227753,0.004830134519246361,0.6600033810941635
2024-09-10,21.578974615610278,10.897858461750848,15.236155930214498,9.631917720754457,9.319228977204093,23.724309306459126,6.634109303007817,2.2323077188562355,0.004831834889299212,0.7403061312533434
2024-09-11,21.58657381673301,10.901696226043784,15.241521459175605,9.589736330586273,9.264508377554439,23.801024019223664,6.636445555390602,2.2289508118614987,0.0048335364569487265,0.7447098669741716
2024-09-12,21.62330408679202,10.920245823116643,15.267455412569902,9.579078059560576,9.30240600931693,23.808321603591203,6.604161839315791,2.13936662850898,0.004841760879263775,0.7508187763486898
2024-09-13,21.626744608360283,10.92198336244617,15.269884643987478,9.629719306134449,9.367530827899898,23.677902492174123,6.60521263900659,2.141782397398869,0.00484253126026876,0.7543971913318691
2024-09-16,21.66706518763407,10.942346144916085,15.298353588594676,9.647672810820364,9.424501069075813,23.407388925275583,6.617527298686267,2.1527063039086243,0.004851559603142425,0.8375871114853742
2024-09-17,21.65670840477304,10.937115740981278,15.292426525345942,9.668000207824596,9.451169879288548,23.290209729654837,6.609514902755407,2.171767028627838,0.004849240574288634,0.9182383401742263
2024-09-19,21.65970935167062,10.938631285400032,15.294545580517207,9.68250394055393,9.460100808896126,23.246323593092338,6.610430776159215,2.178996414528952,0.0048499125283633275,0.923908336653214
2024-09-20,21.65865892565791,10.938100797079109,15.293803844408496,9.682034370356,9.501903498349378,23.192542581898927,6.6101101915968945,2.1837404175572175,0.004849677323255242,0.9342556957728134
2024-09-23,21.676379735337658,10.947050197092667,15.308397152990366,9.68787594082713,9.533946048266035,23.129699802040612,6.615518490654999,2.1681926758493013,0.004853645260935437,0.9280863116802974
2024-09-24,21.641566317188577,10.929468652542168,15.28381105338396,9.672316697068608,9.541478745755555,22.79557089305555,6.701810617257456,2.1937855434447764,0.004845850048631566,1.2353456302547186
2024-09-25,21.633778645103476,10.925535706253395,15.278311206147862,9.668836134264785,9.559497735380313,22.78736795485293,6.699398984813727,2.1929961143347483,0.004844106279691777,1.2494334125690718
2024-09-26,21.628540097758066,10.922890124221238,15.274611614045892,9.666494857842611,9.556491087273116,22.781850069703648,6.697776747693553,2.217371601731003,0.0048429332955123305,1.2491308664353589
2024-09-27,21.619565630824237,10.918357820339487,15.268273622843628,9.66248387799489,9.546301707117195,22.772397052568973,6.694997596827121,2.249646439673445,0.004840923786570586,1.2631353280244535
2024-09-30,6.679914529914529,3.3735042735042735,4.716452991452991,2.9854700854700855,2.9299145299145297,7.036111111111111,2.0685897435897433,0.6982905982905983,0.0014957264957264958,0.39583333333333337
2024-10-02,21.625398186930823,10.921303389906718,15.270317477336635,9.665090636165232,9.491462111281358,22.77854062111973,6.696803782473204,2.2571708234903487,0.004842229777637891,1.2890707415183158
2024-10-03,21.62898901669117,10.923116838190781,15.273544927786906,9.666695494248897,9.448758972584969,22.78232292657615,6.697915765804723,2.2610049295165613,0.004843033814753957,1.3128080947850904
2024-10-04,21.649659451729402,10.933555864113103,15.279138778181364,9.675933780934145,9.36499087600719,22.804095582048415,6.704316843202365,2.2680133933981765,0.004847662214896866,1.3154477681709424
2024-10-07,21.646811177238373,10.932117422629373,15.277128622718003,9.674660794842765,9.366528526469947,22.801095427524867,6.703434809252277,2.269099872938716,0.004847024446314011,1.3242763219393638
2024-10-08,21.6465114024671,10.931966029753394,15.277609480648524,9.674526815791387,9.37401546179386,22.800779667706454,6.703341977073891,2.26976087189838,0.004846957322540775,1.316641335544469
2024-10-09,20.237644400855807,16.694017459192295,14.283263580720442,9.04485853652221,8.76002188063402,21.31678691305037,6.26705378557626,2.1505167519558244,0.004531492252766638,1.241305199240004
2024-10-10,20.232143492766145,16.689479764297015,14.27938116641265,9.04240000258872,8.76411257050218,21.310992677157454,6.265350302394889,2.156404008633382,0.004530260522339038,1.2552057547252236
2024-10-14,20.230834193487848,16.68839972431913,14.27845709311995,9.0418148343488,8.763545411304857,21.309613561427977,6.264944847647492,2.1562644594940026,0.004529967351878157,1.2615959074980667
2024-10-15,20.22939415999353,16.687211841785974,14.277440750626871,9.041171236754833,8.770039634392948,21.308096740273395,6.264498908032031,2.156110976300251,0.004529644908193804,1.2615061069319744
2024-10-16,20.23279820595878,16.690019836711183,14.279843247913584,9.042692615112792,8.77992900204839,21.31168230196458,6.265553049449394,2.147412975733198,0.004530407121799996,1.2455383579862989
2024-10-17,21.634826659100266,10.926064976453043,15.268670609037462,9.669304525652516,9.406326017225092,22.78847185264899,6.660968798984072,2.3017539974463403,0.004844340944715688,1.3387682225075
2024-10-18,21.628839374976216,10.923041265821908,15.265828827613404,9.66662861452139,9.439007600051196,22.78216530543765,6.659125423330116,2.296274003120276,0.004843000307876448,1.3342465848199614
2024-10-21,21.628240828821973,10.92273898680319,15.265406368369163,9.66636110486535,9.443589255755228,22.781534842693326,6.658941141878687,2.2941349430098414,0.004842866285002681,1.3342096615182386
2024-10-22,20.230834193487848,16.68839972431913,14.279104231313076,9.0418148343488,8.820493572299897,21.309613561427977,6.228705108832465,2.1387917282796156,0.004529967351878157,1.257713078339314
2024-10-23,20.230834193487848,16.68839972431913,14.279104231313076,9.0418148343488,8.820493572299897,21.309613561427977,6.228705108832465,2.1407331428589917,0.004529967351878157,1.2557716637599377
2024-10-24,20.23096511578995,16.68850772202646,14.279196637448187,9.006927659188936,8.911797729177385,21.309751464968567,6.17179688789229,2.140746996450424,0.004529996667216737,1.2557797903905827
2024-10-25,20.240002848698502,16.69596294102223,14.285575550397686,8.920310896595481,8.980522024000285,21.319271121642664,6.174554000640957,2.127459834969716,0.004532020342297022,1.2518087616901847
2024-10-28,20.24616361039962,16.701044948659245,14.2899238712644,8.923026109144839,8.996855763408341,21.325760396866773,6.1239755325935255,2.128755031264268,0.004533399823197407,1.2599613365757936
2024-10-29,19.84227479728979,16.367877374208597,14.004855524349027,8.745021500769584,8.851017914663366,20.90033480903191,5.898986052268292,2.1110423509623777,2.032338426873582,1.2462512495834723
2024-10-30,19.867621217465356,16.388785616914998,14.022745255049998,8.756192346434574,8.906810548358294,20.688712849893392,5.787679176874704,2.1658516124727125,2.034934525568552,1.3806668509674203
2024-10-31,6.679914529914529,5.51025641025641,4.714743589743589,2.9440170940170938,3.021581196581197,6.924786324786325,1.8645299145299146,0.7416666666666667,0.6841880341880342,0.4998931623931624
2024-11-01,19.921809034338388,16.43348510579996,14.060991502228791,8.780074367446558,9.05281873014558,20.652101183060537,5.2713583370240915,2.296660474689897,2.0404846947716564,1.4902165704945403
2024-11-04,19.927269482185487,16.43798942507195,14.064845535295975,8.782480932939404,9.066773754545657,20.65776179958631,5.203960976666953,2.2985648311931692,2.041043979334589,1.51930928318051
2024-11-05,19.922316856732273,16.43390400810607,14.061349927829237,8.78029817836534,9.084275695499922,20.652627621168815,5.202667609825419,2.2979935572060834,2.040536708312224,1.5240298369546168
2024-11-06,19.9207934672134,16.432647365251718,14.060274705842996,8.779626779837063,9.084855494276164,20.65104838735372,5.202269780126998,2.304190044701032,2.040380675645106,1.5239132997518026
