date,GRAND CHINA SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,BANK OF CHINA (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD
2025-03-19,56.85718269842515,0.0,21.893220383298036,6.872434439302428,4.004671390348698,3.768487288763389,3.561063612832379,3.0429401870299198
2025-03-20,56.86869082940134,0.0,21.888928099962097,6.871087061652878,4.003450574442223,3.7677484566085906,3.5577513756551515,3.042343602277728
2025-03-21,56.86992967994353,0.0,21.889404937217346,6.871236744190099,4.001359346816427,3.767830534763552,3.5578288791488397,3.0424098779201993
2025-03-24,56.870177456529035,0.0,21.889500307161434,6.871266681480126,4.000941090357745,3.7678469508236714,3.5578443802527873,3.042423133395201
2025-03-25,56.87067301617731,0.0,21.88969104954274,6.871326556842789,4.000104566506477,3.767879783373054,3.557875382865906,3.042449644691725
2025-03-26,56.85311271326074,0.0,21.899709695136305,6.874471479508661,4.000627686191775,3.7696042961632683,3.55863199281648,3.0438421369227684
2025-03-27,56.86350562189488,0.0,21.895319445655016,6.873093349603416,3.9980824544582934,3.768848601063366,3.5579185914756386,3.0432319358493856
2025-03-28,56.87075956372256,0.0,21.892743379799292,6.872284704580216,3.995433292517659,3.7684051819928794,3.5574999891061365,3.0428738882812536
2025-03-31,13.295609652668267,0.0,5.121443272276153,1.6076567314955357,0.9346651810971128,0.8815557297554621,0.8322179668968076,0.7118297480206282
2025-04-01,56.869240761243866,0.0,21.899709695136305,6.874471479508661,3.984935531397386,3.7696042961632683,3.5581960996277475,3.0438421369227684
2025-04-02,56.89174228754239,0.0,21.897800674703834,6.873872224692068,3.9845881604295785,3.769275695842813,3.5391441547460274,3.043576802043289
2025-04-03,56.93251319939361,0.0,21.886162853508512,6.87021903152172,3.98247050828556,3.767272473819024,3.5194026729861125,3.041959260485459
2025-04-07,56.88559553041438,0.0,21.912222013843156,6.878399183541736,3.9824147450966714,3.771758045733875,3.524029256421104,3.0455812249490806
2025-04-08,56.92050945755754,0.0,21.891598656203296,6.8719253678665275,3.9843310864099624,3.768208140340481,3.5207125085512354,3.0427147830709504
2025-04-09,56.906692030471476,0.0,21.920348345098997,6.880950095550572,3.9838916569952616,3.773156833829266,3.488250333772546,3.0467107042818875
2025-04-10,56.921338904833775,0.0,21.914229135225202,6.8790292329300105,3.9801624342455355,3.772103532203331,3.4872765656759515,3.0458601948862003
2025-04-11,56.93514060428442,0.0,21.91097969436885,6.878009210801758,3.972158258321122,3.7715442048705605,3.4867594724722633,3.045408554881027
2025-04-14,56.9255680379885,0.0,21.927619346898158,6.8832325136826675,3.9520430163842843,3.7744083937814787,3.4894073899494593,3.0477213013154563
2025-04-15,56.92979201676087,0.0,21.929246415399053,6.883743261823182,3.9449160865105517,3.7746884616224006,3.4896663102071104,3.0479474476768296
2025-04-16,56.9269719324283,0.0,21.930682264612162,6.884193984896765,3.945174385612641,3.7749356148238684,3.489894801169846,3.048147016456414
2025-04-17,56.90345686021882,0.0,21.94265499093748,6.887952307121176,3.947328194265499,3.7769964841788046,3.4918000567772367,3.049811106500994
2025-04-22,56.904586170301044,0.0,21.942080001397557,6.887771813897829,3.94722475772041,3.7768975110385155,3.4917085569788315,3.0497311886658136
2025-04-23,56.901574545216306,0.0,21.943613373807082,6.88825315018235,3.9475006005546946,3.777161450940141,3.491952567098338,3.0499443122010876
2025-04-24,56.949467539776364,0.0,21.918340102696547,6.880319694266182,3.94033653405695,3.772811154398196,3.4922933962716876,3.0464315785340657
2025-04-28,56.940074791965756,0.0,21.923122237300856,6.8818208396423595,3.9411962350928786,3.773634304814351,3.4930553434365033,3.047096247747296
2025-04-29,41.734549035153904,26.728282970370465,16.0619061624829,5.04194427038709,2.8859064693921916,2.764741237100219,2.5502244274223456,2.2324454276908914
2025-04-30,13.286435275277194,8.52207915856688,5.121443272276153,1.6076567314955357,0.9201900523245324,0.8815557297554621,0.8131556494286911,0.7118297480206282
2025-05-02,41.69413421229479,26.75317610163525,16.0776344843035,5.0468815002080065,2.888732439438062,2.7520880668181382,2.552721687093987,2.234631508208263
