date,ADVENT SECURITIES (HONG KONG) LTD,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,RIFA SECURITIES LTD,KGI ASIA LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,TOTAL_CCASS_PCT
2024-10-09,1.4022683307859856,16.508446310443343,6.3195944069486645,3.66605718087439,2.556294854359776,3.1458105910699046,0.8466964942442102,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.60841340995226
2024-10-10,1.4022683307859856,16.508446310443343,6.3175532594511585,3.6713386500241842,2.556294854359776,3.145810654855764,0.8465051366663192,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.61146243781252
2024-10-14,1.4022683307859856,16.508446310443343,6.3175532594511585,3.671925479929717,2.556294854359776,3.1450451607583405,0.8465051366663192,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.61128377362063
2024-10-15,1.4022683307859856,16.508446310443343,6.3100265280541095,3.671836179726701,2.556294854359776,3.1477496811925345,0.8465051366663192,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.606372262454755
2024-10-16,1.4022683307859856,16.508446310443343,6.3064162484178965,3.6745151858171767,2.556294854359776,3.1512977696159323,0.8465051366663192,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.60898907733242
2024-10-17,1.4022683307859856,16.508446310443343,6.301313379674134,3.6782785515157013,2.556294854359776,3.15327513125414,0.8455483487768636,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.608670148035934
2024-10-18,1.4022683307859856,16.508446310443343,6.293148789684114,3.6774620925166994,2.556294854359776,3.1614015135144413,0.8475894962743689,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.609856628804714
2024-10-21,1.4022683307859856,16.508446310443343,6.293148789684114,3.6779341078754975,2.556294854359776,3.167524956006957,0.8475894962743689,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.61645208665603
2024-10-22,1.4022683307859856,16.508446310443343,6.292132999874808,3.6777810218131846,2.556294854359776,3.179963198569878,0.8434179010763428,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.6235498581493
2024-10-23,1.4022683307859856,16.510487457940847,6.283968409884788,3.6769390484704636,2.556294854359776,3.179963198569878,0.8434179010763428,0.00450021994512431,1.1996018389708172,0.9591431823100462,36.61658444231407
2024-10-24,1.4022683307859856,16.510487457940847,6.290882797032587,3.6730736253970635,2.556294854359776,3.1799632623557375,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.61902112592508
2024-10-25,1.4022683307859856,16.510487457940847,6.289862223283834,3.6717596366955445,2.556294854359776,3.1798995402823,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.616622841401366
2024-10-28,1.4022683307859856,16.510487457940847,6.285448241820479,3.6889435471901653,2.556294854359776,3.1638637752550256,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.61335700540536
2024-10-29,1.4022683307859856,16.510487457940847,6.285448241820479,3.6880633023318663,2.556294854359776,3.172028429030905,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.62064141432294
2024-10-30,1.4022683307859856,16.510487457940847,6.37423815796195,3.6878974590976945,2.556294854359776,3.083238257745997,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.62047531594533
2024-10-31,1.4022683307859856,16.510487457940847,6.375258731710703,3.6878974590976945,2.556294854359776,3.083238257745997,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.62149588969408
2024-11-01,1.4022683307859856,16.510487457940847,6.37832045295696,3.6889052756745873,2.556294854359776,3.083238257745997,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.62556542751723
2024-11-04,1.4022683307859856,16.510487457940847,6.3813821742032175,3.688790461127853,2.556294854359776,3.083238257745997,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.62851233421676
2024-11-05,1.4022683307859856,16.510487457940847,6.3813821742032175,3.688790461127853,2.556294854359776,3.08834112648976,0.8434179010763428,0.00450021994512431,1.1989894947215658,0.9591431823100462,36.63361520296052
2024-11-06,1.4022683307859856,16.510487457940847,6.394649632937001,3.679860440826268,2.556294854359776,3.0880094400214153,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.63722548259673
2024-11-07,1.4022683307859856,16.510487457940847,6.395670206685754,3.6793501539518916,2.556294854359776,3.089030013770168,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.63875634321986
2024-11-08,1.4022683307859856,16.510487457940847,6.394649632937001,3.6794139398111887,2.556294854359776,3.0899868016596233,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.63875634321986
2024-11-11,1.4022683307859856,16.510487457940847,6.391587911690744,3.682029160042367,2.556294854359776,3.0899868016596233,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.638309842204784
2024-11-12,1.4022683307859856,16.510487457940847,6.391587911690744,3.6813913014493966,2.556294854359776,3.0894918233914783,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.637177005343666
2024-11-13,1.4022683307859856,16.510487457940847,6.2333989806341,3.6824118751981496,2.556294854359776,3.0986769871302515,0.8434179010763428,0.00450021994512431,1.198594022393924,0.9591431823100462,36.48919381177455
2024-11-14,1.4022683307859856,16.510487457940847,6.203802341920277,3.683304877228308,2.556294854359776,3.098995661283299,0.8433668723889052,0.00450021994512431,1.198594022393924,0.9591431823100462,36.460757820556495
2024-11-15,1.4022683307859856,16.510487457940847,6.203802341920277,3.6832538485408697,2.556294854359776,3.099863148969739,0.8433668723889052,0.00450021994512431,1.198594022393924,0.9591431823100462,36.4615742795555
2024-11-18,1.4022683307859856,16.510487457940847,6.203802341920277,3.682909404900666,2.556294854359776,3.1165750441055615,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,36.47777588781695
2024-11-19,0.1612506523029008,16.510487457940847,6.2007406206740185,3.685039852601187,2.556294854359776,3.1165750441055615,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.235826935788126
2024-11-20,0.1612506523029008,16.510487457940847,6.202781768171524,3.684912280882593,2.556294854359776,3.1165750441055615,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.237740511567026
2024-11-21,0.1612506523029008,16.510487457940847,6.193596604432751,3.684695408960983,2.556294854359776,3.1165750441055615,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.228338475906654
2024-11-22,0.1612506523029008,16.510487457940847,6.193596604432751,3.684695408960983,2.556294854359776,3.116562286933702,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.22832571873479
2024-11-25,0.1612506523029008,16.510487457940847,6.189514309437741,3.6846443802735456,2.556294854359776,3.1144445964050407,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.222074704523685
2024-11-26,0.1612506523029008,16.510487457940847,6.190534883186494,3.68455508007053,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.22287840635082
2024-11-27,0.1612506523029008,16.510487457940847,6.19061142621765,3.6844019940082164,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.22280186331967
2024-11-28,0.1612506523029008,16.333928199406657,6.187549704971393,3.6843760331634825,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.043154922694484
2024-11-29,0.1612506523029008,16.333928199406657,6.188570278720145,3.6839167749765442,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.0437162382563
2024-12-02,0.1612506523029008,16.333928199406657,6.188570278720145,3.6838657462891065,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.043665209568864
2024-12-03,0.1612506523029008,16.333928199406657,6.188570278720145,3.683610602851918,2.556294854359776,3.114317024686447,0.8432010291547328,0.00450021994512431,1.198594022393924,0.9591431823100462,35.04341006613168
2024-12-04,0.1612506523029008,16.333928199406657,6.1874859191120954,3.6833554594147304,2.556294854359776,3.1147124970140885,0.8472833241497431,0.00450021994512431,1.198594022393924,0.9591431823100462,35.04654833040909
2024-12-05,0.1612506523029008,16.333928199406657,6.190547640358353,3.683164101836839,2.556294854359776,3.1147124970140885,0.8472833241497431,0.00450021994512431,1.198594022393924,0.9591431823100462,35.04941869407745
2024-12-06,0.1612506523029008,16.333928199406657,6.190547640358353,3.684286732960467,2.556294854359776,3.1115869899085333,0.8472833241497431,0.00450021994512431,1.198594022393924,0.9591431823100462,35.04741581809553
2024-12-09,0.1612506523029008,16.331887051909156,6.192588787855858,3.684286732960467,2.556294854359776,3.1111404888934544,0.8472195382904459,0.00450021994512431,1.198594022393924,0.9591431823100462,35.04690553122115
2024-12-10,0.1612506523029008,16.331887051909156,6.192588787855858,3.6861620372237995,2.556294854359776,3.1111404888934544,0.8472195382904459,0.004168533476779737,1.198594022393924,0.9591431823100462,35.048449149016136
2024-12-11,0.1612506523029008,16.331887051909156,6.202794525343384,3.6990467808018006,2.556294854359776,3.148901717597298,0.8472195382904459,0.004168533476779737,1.2036968911376869,0.9591431823100462,35.11440372752927
2024-12-12,0.1612506523029008,16.331887051909156,6.239535180298475,3.700003568691256,2.556294854359776,3.146730446946827,0.8481890833517608,0.004168533476779737,1.198594022393924,0.9591431823100462,35.1457965760409
2024-12-13,0.1612506523029008,16.331887051909156,6.249740917786,3.700003568691256,2.556294854359776,3.146730446946827,0.8481890833517608,0.004168533476779737,1.2006351698914293,0.9591431823100462,35.158043461025926
2024-12-16,0.1612506523029008,16.12471058091239,6.276275835253567,3.7010241424400085,2.556294854359776,3.154895036936847,0.8471685096030083,0.004168533476779737,1.2006351698914293,0.9591431823100462,34.98556649748675
2024-12-17,0.1612506523029008,16.12471058091239,6.321181080198677,3.7008200276902583,2.556294854359776,3.144676542277463,0.8492096571005133,0.004168533476779737,1.2006351698914293,0.9591431823100462,35.02209028052023
2024-12-18,0.1612506523029008,16.12471058091239,6.34567485016874,3.703805205905359,2.556294854359776,3.1460798311819977,0.8492096571005133,0.004168533476779737,1.2016557436401818,0.9591431823100462,35.05199309135868
2024-12-19,0.1612506523029008,16.08490820471104,6.38649780011884,3.706433183308397,2.556294854359776,3.1531600615639683,0.8532919520955236,0.004168533476779737,1.2047174648864394,0.9591431823100462,35.06986588913371
2024-12-20,0.1612506523029008,15.329683630634165,6.432933905687081,3.712722469035085,2.556294854359776,3.1524329027679823,0.8532536805799453,0.004168533476779737,1.2047174648864394,0.9591431823100462,34.3666012760402
2024-12-23,0.1612506523029008,15.327642483136659,6.840142831439342,3.776993100862776,3.436029425784463,3.2697988838745236,0.8614182705699657,0.004168533476779737,1.2486021360827986,0.9591431823100462,35.88518949984025
2024-12-27,0.1612506523029008,15.134754044622428,7.184076184768948,3.8186707813274574,3.71668720669141,3.31266298132213,0.8695828605599859,0.004168533476779737,1.2618695948165815,0.9591431823100462,36.42286602219867
2024-12-30,0.1612506523029008,15.134754044622428,7.070792498657416,3.8431645512975185,3.71668720669141,3.3840521150473704,0.8757063030525012,2.3902699580602107,1.2486021360827986,0.9591431823100462,38.7844226481246
2025-01-02,0.1612506523029008,15.134754044622428,7.32593593584555,3.846073186481463,3.71668720669141,3.3786941028664197,0.8757063030525012,2.3902699580602107,1.274116479801612,0.9591431823100462,39.06263105203454
2025-01-03,0.1612506523029008,15.134754044622428,7.401394607393941,3.882596969514944,3.71668720669141,3.3939389232384105,0.8828503192937688,2.3902699580602107,1.2679930373090966,0.9591431823100462,39.19087890073716
2025-01-06,0.1612506523029008,15.134754044622428,7.488143376037907,3.8774303149118845,3.71668720669141,3.3745480220121125,0.8828503192937688,2.3902699580602107,1.2700341848066017,0.9591431823100462,39.25511126104927
2025-01-07,0.1612506523029008,15.134754044622428,7.574892144681872,3.8903788443491822,3.71668720669141,3.3725068745146074,0.8828503192937688,2.3902699580602107,1.2730959060528595,0.9591431823100462,39.355829132879286
2025-01-08,0.1612506523029008,15.134754044622428,7.590736552131255,3.8770858712716807,3.71668720669141,3.339810243038948,0.8828503192937688,2.3902699580602107,1.2730959060528595,0.9591431823100462,39.32568393577551
2025-01-09,0.1612506523029008,15.073519619697276,7.949978511692149,3.9668963611619033,3.71668720669141,3.264951158567949,0.9665373666914769,1.2717211294274304,1.2679930373090966,0.9591431823100462,38.59867822585164
2025-01-10,0.1612506523029008,15.041881833485949,7.98671916664724,3.899538493744236,3.71668720669141,3.2770959861781046,0.8910149092837891,1.7809874300549464,1.2679930373090966,0.9591431823100462,38.982311898007715
2025-01-13,0.1612506523029008,15.01942921101339,8.010192362868548,3.873271476885718,3.71668720669141,3.25354624692564,0.8981589255250568,1.9473409511016098,1.2679930373090966,0.9591431823100462,39.10701325293342
2025-01-14,0.1612506523029008,15.01942921101339,7.98671916664724,3.8741772360877356,3.71668720669141,3.259669689418155,0.9114263842588399,1.9473409511016098,1.2679930373090966,0.9591431823100462,39.103836717140425
2025-01-15,0.1612506523029008,14.556088729079741,8.043871296577382,3.8929557930647825,3.71668720669141,3.4790930453999502,0.9124469580075925,1.9473409511016098,1.2955485285254151,0.9591431823100462,38.96442634306083
2025-01-16,0.1612506523029008,14.48362799291831,7.915279004234561,3.947046201748667,3.71668720669141,3.5331834540838347,0.9359201542289008,2.0647069322081513,1.278198774796622,0.9591431823100462,38.99504355552341
2025-01-17,0.1612506523029008,14.463216517943259,7.872414906786955,3.973147375373013,3.71668720669141,3.5412842582145583,0.9369407279776534,2.0647069322081513,1.2730959060528595,0.9591431823100462,38.96188766586081
2025-01-20,0.1612506523029008,14.463216517943259,7.886728453613209,4.0078468828305995,3.71668720669141,3.5382225369683002,0.9488048978069016,1.9157031648902811,1.2730959060528595,0.9591431823100462,38.870699401409766
2025-01-21,0.1612506523029008,14.463216517943259,7.947962878538362,4.106842536459595,3.71668720669141,3.631923964275643,0.9508460453044065,1.7891520200449664,1.2730959060528595,0.9591431823100462,39.000120909923446
2025-01-22,0.1612506523029008,14.463216517943259,8.009197303463514,4.103104685104789,3.71668720669141,3.6298062737469814,0.9508460453044065,1.7697611188186684,1.2730959060528595,0.9591431823100462,39.036108891738834
2025-01-23,0.1612506523029008,15.258243468221485,7.97960066474969,4.0672825465235745,3.71668720669141,3.634437127131946,0.9488048978069016,1.6472922689683638,1.2730959060528595,0.9591431823100462,39.64583792075918
2025-01-24,0.1612506523029008,15.258243468221485,8.00409443471975,4.077309683605069,3.71668720669141,3.633352767523896,0.9488048978069016,1.5870784177919643,1.2730959060528595,0.9591431823100462,39.619060617026285
2025-01-27,0.1612506523029008,15.258243468221485,8.014300172207276,4.0934551603103335,3.71668720669141,3.631311620026391,0.9488048978069016,1.4962473541529886,1.2730959060528595,0.9591431823100462,39.55253962008259
2025-02-03,0.1612506523029008,15.258243468221485,8.025577512130992,4.095075321136479,3.71668720669141,3.638366336064643,0.9518666190531593,1.4962473541529886,1.2730959060528595,0.9591431823100462,39.575553558116965
2025-02-04,0.1612506523029008,15.258243468221485,8.025603026474712,4.107909036027042,3.71668720669141,3.6217820126474143,0.9549283402994168,1.4962473541529886,1.2730959060528595,0.9591431823100462,39.57489018518027
2025-02-05,0.1612506523029008,15.258243468221485,7.966409749047064,4.094258862137477,3.71668720669141,3.6513658941893783,0.9549283402994168,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.53194954470151
2025-02-06,0.1612506523029008,15.258243468221485,7.934771962835735,4.1003567902862725,3.71668720669141,3.6505877067059544,0.9579900615456743,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.50869322040182
2025-02-07,0.1612506523029008,15.258243468221485,8.010294420243422,4.1237662006482845,3.71668720669141,3.5670792597142778,0.9579900615456743,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.52411664117984
2025-02-10,0.1612506523029008,15.258243468221485,8.035808763962237,4.1307443736553795,3.71668720669141,3.5965100551939293,0.9579900615456743,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.586039953385395
2025-02-11,0.1612506523029008,15.258243468221485,8.023561878977207,4.13245383468454,3.71668720669141,3.598168487535652,0.9578880041707991,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.577058904396374
2025-02-12,0.1612506523029008,15.258243468221485,8.00519155149966,4.144624176638414,3.71668720669141,3.6014981093909575,0.9578880041707991,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.574188540728
2025-02-13,0.1612506523029008,15.258243468221485,8.0215207314797,4.144471090576101,3.71668720669141,3.6013960520160824,0.9576328607336111,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.59000743383368
2025-02-14,0.1612506523029008,15.258243468221485,8.068467123922318,4.139072446802778,3.71668720669141,3.5835360114129124,0.9576328607336111,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.6136951418998
2025-02-17,0.1612506523029008,15.125568880883655,8.076618956740479,4.150069128945587,3.71668720669141,3.57585619395355,0.9576328607336111,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.49248925206357
2025-02-18,0.1612506523029008,15.125568880883655,8.067433793001706,4.1650715630522495,3.71668720669141,3.5747080484862033,0.9882500731961872,1.4965662834494737,1.2730959060528595,0.9591431823100462,39.52777558942669
2025-02-19,0.1612506523029008,15.125568880883655,8.070495514247963,4.164586790521592,3.71668720669141,3.5744529050490152,0.9882500731961872,1.4965662834494737,1.2727769767563741,0.9591431823100462,39.52977846540862
2025-02-20,0.1612506523029008,15.125568880883655,8.066413219252953,4.161295440181865,3.71668720669141,3.5740497784182583,0.988148015821312,1.4965662834494737,1.2727769767563741,0.9591431823100462,39.52189963606825
2025-02-21,0.1612506523029008,15.125568880883655,8.07355723549422,4.157276931046152,3.71668720669141,3.58132136637812,0.9850225087157571,1.4965662834494737,1.2727769767563741,0.9591431823100462,39.52917122402811
2025-02-24,0.1612506523029008,14.48771028791332,8.17357346287197,4.084535537103815,3.71668720669141,3.517101763237866,1.021686620639692,2.134424876419809,1.2727769767563741,0.9591431823100462,39.528890566247206
2025-02-25,0.1612506523029008,14.48771028791332,8.184799774108248,4.083744592448531,3.71668720669141,3.5178289220338526,1.0265853746337044,2.134424876419809,1.2727769767563741,0.9591431823100462,39.5449518456182
2025-02-26,0.1612506523029008,14.48771028791332,8.174594036620721,4.0873166005691655,3.71668720669141,3.5218601883414253,1.0265853746337044,2.134424876419809,1.2727769767563741,0.9591431823100462,39.542349382558875
2025-02-27,0.1612506523029008,14.48771028791332,8.172552889123217,4.090453780486971,3.71668720669141,3.5218601883414253,1.0265853746337044,2.134424876419809,1.2727769767563741,0.9591431823100462,39.543445414979175
2025-02-28,0.1612506523029008,14.48771028791332,8.171532315374465,4.090453780486971,3.71668720669141,3.521847431169566,1.0265853746337044,2.134424876419809,1.2727769767563741,0.9591431823100462,39.54241208405856
2025-03-03,0.1612506523029008,14.48771028791332,8.170511741625711,4.09027518008094,3.71668720669141,3.5187857099233084,1.0265853746337044,2.134424876419809,1.2727769767563741,0.9591431823100462,39.53815118865753
2025-03-04,0.1612506523029008,14.48771028791332,8.172552889123217,4.090249665737221,3.71668720669141,3.518402994767526,1.027605948382457,2.134424876419809,1.2727769767563741,0.9591431823100462,39.54080468040428
2025-03-05,0.1612506523029008,14.48771028791332,8.185820347857002,4.089445963910078,3.71668720669141,3.520444142265031,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.55467172621546
2025-03-06,0.1612506523029008,14.48771028791332,8.187797709495207,4.100812604036809,3.71668720669141,3.5061561097824954,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.55372769549786
2025-03-07,0.1612506523029008,14.48771028791332,8.184740006758085,4.096972695307128,3.71668720669141,3.5121519805564168,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.55282595480497
2025-03-10,0.1612506523029008,14.48771028791332,8.18576058050684,4.080681786842666,3.71668720669141,3.5120626803534014,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.537466319886256
2025-03-11,0.1612506523029008,14.48771028791332,8.186781154255591,4.076686240616299,3.71668720669141,3.5120626803534014,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.53449134740864
2025-03-12,0.1612506523029008,14.48771028791332,8.195966317994365,4.075606983876994,3.71668720669141,3.5120626803534014,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.54259725440811
2025-03-13,0.1612506523029008,14.48771028791332,8.390832118146802,4.074012337394568,3.71668720669141,3.5099960185121772,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.7338017462369
2025-03-14,0.1612506523029008,14.48771028791332,8.395067499204124,4.064827173655796,3.71668720669141,3.509873549662327,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.7287294947056
2025-03-17,0.1612506523029008,14.48771028791332,8.396088072952876,4.064827173655796,3.71668720669141,3.4966060909285437,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.716482609720565
2025-03-18,0.1612506523029008,14.48771028791332,8.398320578028272,4.0658349902326885,3.71668720669141,3.497435307099405,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.720552147543714
2025-03-19,0.1612506523029008,14.48771028791332,8.398320578028272,4.074701224674976,3.71668720669141,3.487076483549567,1.0269680897894864,2.134424876419809,1.2727769767563741,0.9591431823100462,39.719059558436165
2025-03-20,0.1612506523029008,2.897542057582664,1.6876245143028934,0.8131934819353178,0.7433374413382821,0.6945193804263124,0.20539359244355357,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.076130038128968
2025-03-21,0.1612506523029008,2.897542057582664,1.7117789435014938,0.8126928905115547,0.7433374413382821,0.6934579837276099,0.20539359244355357,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.098722479205103
2025-03-24,0.1612506523029008,2.897542057582664,1.7158612384965042,0.8126724790365796,0.7433374413382821,0.6925853931724265,0.20531449797802523,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.101832677704426
2025-03-25,0.1612506523029008,2.897542057582664,1.7240258284865244,0.8119453202405934,0.7433374413382821,0.6925828417380545,0.20510783179390288,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.109060891279965
2025-03-26,0.1612506523029008,2.897542057582664,1.727495779232283,0.8115051978114438,0.7433374413382821,0.6925675331318233,0.20510783179390288,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.112075410990343
2025-03-27,0.1612506523029008,2.8981544018319156,1.7454578772103275,0.8114924406395845,0.7433374413382821,0.6925292616162451,0.20505935454083712,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.130550347277135
2025-03-28,0.17469671144271548,2.891622729839899,1.7540306966998491,0.8105611670938478,0.7433374413382821,0.6972570695073412,0.20504149450023393,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.149816228219212
2025-03-31,0.17469671144271548,2.891622729839899,1.7509689754535915,0.8105356527501291,0.7433374413382821,0.6971218434856314,0.20504149450023393,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.146593766607525
2025-04-01,0.17469671144271548,2.8865198610961365,1.7426002707138206,0.8104948298001788,0.7433374413382821,0.69706571192945,0.20504149450023393,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.133025238617861
2025-04-02,0.17469671144271548,2.8865198610961365,1.7405591232163156,0.8106938416811857,0.7433374413382821,0.6970606090607063,0.20504149450023393,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.13117800013262
2025-04-03,0.17469671144271548,2.866108386121086,1.7654611226858776,0.8094742560514264,0.7433374413382821,0.6887633444833482,0.20504149450023393,0.4268849497696181,0.25475944631516606,0.19182863646200923,8.126355789169763
2025-04-07,0.17469671144271548,2.866108386121086,1.7654611226858776,0.8082495675529233,0.7433374413382821,0.6887046614927949,0.20504149450023393,0.4268849497696181,0.25475944631516606,0.19182863646200923,8.125072417680707
2025-04-08,0.17469671144271548,2.866108386121086,1.7695434176808875,0.8082495675529233,0.7433374413382821,0.6876356104909765,0.3989505067632159,0.4268849497696181,0.25475944631516606,0.19182863646200923,8.32199467393688
2025-04-09,0.17469671144271548,2.866108386121086,1.768522843932135,0.8058001905559171,0.7433374413382821,0.6876024418441422,0.3989505067632159,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.318287439794537
2025-04-10,0.17469671144271548,2.866108386121086,1.768522843932135,0.8068922044670823,0.7433374413382821,0.6872324838602194,0.3989505067632159,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.31900949572178
2025-04-11,0.17469671144271548,2.866108386121086,1.7899548926559383,0.8063564032489874,0.7433374413382821,0.6872324838602194,0.39882293504462185,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.339778171508893
2025-04-14,0.17469671144271548,2.866108386121086,1.7879137451584333,0.8069253731139169,0.7433374413382821,0.6872324838602194,0.3988152807415062,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.338298339573203
2025-04-15,0.17469671144271548,2.866108386121086,1.7889343189071858,0.8055904626505486,0.7433374413382821,0.6872324838602194,0.3988152807415062,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.337984002858587
2025-04-16,0.17469671144271548,2.866108386121086,1.7883219746579342,0.8066084849649293,0.7433374413382821,0.6872324838602194,0.39876425205406857,0.4268849497696181,0.25455533156541554,0.19182863646200923,8.338338652236278
2025-04-17,3.8912440995305464,2.866108386121086,1.7883219746579342,0.8066033820961854,0.7433374413382821,0.6872324838602194,0.39876425205406857,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.054880937455364
2025-04-22,3.8912440995305464,2.8926433035886516,1.7893425484066867,0.805580256913061,0.7433374413382821,0.6872324838602194,0.39876425205406857,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.081413303488558
2025-04-23,3.8912440995305464,2.8926433035886516,1.7852602534116766,0.8028400163976604,0.7433374413382821,0.6872324838602194,0.39876425205406857,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.074590767978147
2025-04-24,3.8912440995305464,2.8926433035886516,1.7852602534116766,0.8028400163976604,0.7433374413382821,0.6851913363627142,0.39876425205406857,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.072549620480643
2025-04-25,3.8912440995305464,2.8926433035886516,1.7873014009091817,0.8028400163976604,0.7433374413382821,0.6850305959972858,0.39873618627597796,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.07440196183463
2025-04-28,3.8044953308865805,2.8926433035886516,1.7872248578780252,0.8028399526118012,0.7433374413382821,0.6849948759160794,0.48548495491994353,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.074289634936406
2025-04-29,3.8044953308865805,2.8926433035886516,1.7888577758760293,0.8024853032341097,0.7433374413382821,0.6849846701785919,0.48548495491994353,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.075557697819232
2025-04-30,3.8044953308865805,2.8926433035886516,1.7868166283785243,0.8024853032341097,0.7433374413382821,0.6826628649001799,0.48548495491994353,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.071194745043314
2025-05-02,3.8044953308865805,2.8926433035886516,1.7878372021272768,0.802480200365366,0.7433374413382821,0.6821959524101257,0.48548495491994353,0.4268849497696181,0.25455533156541554,0.19182863646200923,12.07174330343327
