date,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,KGI ASIA LTD
2024-11-20,23.74114627770551,22.91327240692307,15.133356488344601,10.8296307277932,10.613410480709554,6.810730007875206,5.143355720225438,3.550624694609366,1.2644731958140576
2024-11-21,23.593749949340886,22.77810129136698,14.99994666136216,11.457162386418565,10.54788325041271,6.831566147718917,5.1004959901541875,3.4470189922977466,1.2440753309278452
2024-11-22,23.181428497865895,22.8249969317747,15.057124109635314,11.6095174321687,10.572404433233533,6.950271509898413,5.112763522881786,3.444526068522101,1.2469674940195596
2024-11-25,23.288624747846363,22.82105898968758,15.051109389239853,11.722432925193758,10.57055117854174,6.80621672294693,5.111457210882783,3.381799924686889,1.2467489109741041
2024-11-26,23.416845264113604,22.78305453136364,15.019389442097694,11.579995050475723,10.552918611235574,6.78031383051286,5.102930870885826,3.5198831702530455,1.2446692290620325
2024-11-27,23.434174940767964,22.825982597850402,15.047785192397825,11.546975929046482,10.572714842754614,6.758136945780456,5.1125034644655925,3.4547219815119075,1.2470041054247578
2024-11-28,23.438320399945045,22.835831464219535,15.058098133786835,11.47733797976823,10.57727671671552,6.794701451107719,5.114836911127513,3.456054785413851,1.2475421579157486
2024-11-29,23.03768687169226,22.860913577923387,15.082633008934964,11.79854888759147,10.588894443781927,6.806182766748068,5.120327213383071,3.4559008134377267,1.2489124165071304
2024-12-02,23.260105051037613,22.887664857282136,15.090319628126766,11.736803191190118,10.600596623495964,6.735886675147761,5.125985876765146,3.3055439751470668,1.257094121807428
2024-12-03,23.504565779455813,22.874004232386696,15.081234389834721,11.516340279282183,10.593903534428623,6.7480734364399,5.122749391004044,3.3028285494525513,1.256300407715465
2024-12-04,23.459846946531933,22.868992555127384,15.082219998354093,11.41009446227492,10.592109446216428,6.862643978659991,5.122134724167764,3.349031185717657,1.2529267029498308
2024-12-05,23.328896810041233,22.901765968343675,15.10656788370973,11.324501075282651,10.607362240822086,6.861669252923061,5.129257434026784,3.4852483988770118,1.2547309359737695
2024-12-06,23.460134642417156,22.897054250619405,15.109108802474609,11.333489530142128,10.60481347304349,6.834402888412833,5.128025594115021,3.3821808244522362,1.2507899943231207
2024-12-09,23.431336454296833,22.927557649803273,15.125975630136738,11.25323408229851,10.618941179389383,6.870572451132959,5.1352044547691715,3.384721804505369,1.2524562936677621
2024-12-10,23.54287636358677,22.888758768172682,15.102182129535805,11.217139163457446,10.60097140484321,6.879034627876806,5.126514467251413,3.3921862355956476,1.2503368396802188
2024-12-11,23.26166444186643,22.919662459492937,15.125773374487942,11.259327233011074,10.6158420735189,7.0118671780581145,5.13370576087841,3.420066710600187,1.2520907680860058
2024-12-12,23.383559206343023,22.867149854712164,15.056133697565532,11.244082237499512,10.593569474410003,7.067148335034519,5.122934974202872,3.4159584049149214,1.249463815317455
2024-12-13,22.962613032943782,22.88711832819055,15.07737193905639,10.906122353149863,10.602966772201338,7.378858505167128,5.130739152839305,3.8036377321769255,1.2505721842747173
2024-12-16,23.1709849211783,22.894176477713685,15.073341709557278,11.010445688124522,10.603759092970952,7.398928077101787,5.134032718113044,3.4636656802988655,1.250665634941572
2024-12-17,23.45314076688289,22.8574018731307,15.05420831587823,11.007584546044226,10.588921814783996,7.218631101578647,5.129219568511754,3.4419763683959896,1.2489156447935694
2024-12-18,23.63106615968593,22.829251818146325,15.044112317276777,11.102227035340258,10.576158823973692,6.970472211002847,5.1268581234038955,3.4724432036694104,1.247410307500863
2024-12-19,23.57603185257932,22.823058704792384,15.041229549874272,11.145724830971584,10.573289726424289,6.9036527189021175,5.121201931877723,3.568738774213491,1.2470719103648216
2024-12-20,23.666454406761694,22.818608006168102,15.03965511367078,11.058373945062488,10.571227841264713,6.890194854277292,5.121685969331099,3.568042838539038,1.2657570249247916
2024-12-23,23.52697131155722,22.867041735077812,15.071578226872301,11.025604395396646,10.593665843765487,6.929669007657531,5.136382967257562,3.580642849787151,1.2684436626282918
2024-12-27,23.549714200507736,22.864010431404246,15.069684477092487,11.026210464079039,10.592334745452021,6.8941921181475605,5.137548208817089,3.598021072320651,1.2682842821791676
2024-12-30,23.413201735341882,22.810620618836275,15.037901141894638,10.897686166672308,10.567600555953046,6.9414518901443625,5.148165591720755,3.8991277815170777,1.284244517919654
2025-01-02,23.489820718936677,22.850764665722608,15.064366103922621,10.891307023861813,10.58619830738134,6.850710201373245,5.1751067532049575,3.805221586262486,1.2865046393342512
2025-01-03,23.631658326492357,22.82533710254711,15.053128718645944,10.918917423131546,10.574418341582073,6.816518116914335,5.1703288503844185,3.724620060106385,1.2850730601958376
2025-01-06,23.516539866020956,22.819313522209118,15.064837596031348,11.090360412824502,10.571496226061623,6.775010195714096,5.168584611366132,3.72649101074752,1.267366559024712
2025-01-07,23.617601743123256,22.85928687445933,15.073019358305284,10.989979403553551,10.58972186007887,6.784573194850189,5.133456590457959,3.6828094312992428,1.2695515438723193
2025-01-08,23.797835923278495,22.862480361818616,15.081888939701177,10.899191320778199,10.591201265061372,6.797910870855685,5.134173744445356,3.565588671339861,1.269728902721245
2025-01-09,23.742818141332986,22.865445768363,15.087549676081471,10.879265877452044,10.592911831767845,6.859072161181262,5.135668386194614,3.5673341831735463,1.2699339744532314
2025-01-10,23.70214990433334,22.780874657440894,15.035182323234913,10.906804523608415,10.55373243720944,6.861168875455453,5.116927706348416,3.777922629764971,1.2652369426041592
2025-01-13,23.721432981495425,22.76836744370371,15.032472933341138,10.930846141425064,10.547938200188161,6.842576742360458,5.115817405048814,3.776005853436848,1.264542299000378
2025-01-14,23.905261753899048,22.758221501380866,15.02296821845287,10.885072423217327,10.542902630919897,6.860956406576822,5.113217808563039,3.6679113677031037,1.2434878892870302
2025-01-15,23.916593684238226,22.78301297421223,15.039334934503332,10.751193741477888,10.554387451213183,6.921124675019323,5.12133752395004,3.668172543262762,1.2448424721230185
2025-01-16,23.98541901020573,22.789690965714964,15.044247411209705,10.800281021000794,10.557481076704928,6.907400269572296,5.12923440183177,3.5410384924410265,1.2452073513187811
2025-01-17,23.95189241553379,22.77848108127995,15.036847386560614,10.83288328203826,10.552288020644063,6.933068502817798,5.12305849770192,3.5264170350729325,1.265063778350669
2025-01-20,23.99665240369812,22.775533321784266,15.036601745824326,10.850373347218746,10.550922450784377,6.938097069549534,5.118894216064545,3.4680253784212023,1.2649000666548817
2025-01-21,23.916709750675746,22.79504143658061,15.052127520086792,10.872020417324897,10.559959719131475,6.961719702858887,5.123278744610439,3.4531592068232952,1.26598350190786
2025-01-22,23.88423195928519,18.07724949261913,15.061086532459411,10.833249782351519,10.565360200255993,11.731146347983826,5.126119554122754,3.454925190938048,1.2666309399841267
2025-01-23,24.147386415758135,18.087387096644495,15.0708920670179,10.965672117197771,10.571285185588483,11.298391244219752,5.132208449949871,3.4594361652405854,1.267341258383011
2025-01-24,24.434498793899927,18.086706631854508,15.076218883592265,10.895869806302226,10.570684676805458,11.075578041983144,5.135136135214437,3.458037764115777,1.2672692662322567
2025-01-27,24.4629361178972,18.090193395997993,15.077549280277552,11.014679814577857,10.57272249856336,10.914655137413238,5.138079924253864,3.4821788226260106,1.2470050083929243
2025-02-03,24.45627573869829,18.095280432907145,15.103248716162748,11.023773684298629,10.575695591686417,10.856339985791712,5.143723109974405,3.479370764785069,1.2662919756955815
2025-02-04,24.51823287215617,18.080574245218976,15.092268683906948,11.137611306202649,10.567100634295125,10.730015701158381,5.1392081777908665,3.4697255297903804,1.2652628494805083
2025-02-05,24.54437096181875,18.099849356652847,15.117415845084055,11.149484750935244,10.578365876178294,10.631186723840775,5.136038736262699,3.4766760442245372,1.2666117050028005
2025-02-06,24.5520596672072,18.10567715990108,15.128940835692475,11.152977409338115,10.581679627377692,10.596780875250314,5.1371423844688655,3.477733560294833,1.267008480469423
2025-02-07,24.865494446262147,18.1036681471356,15.095276788350997,11.018305138968897,10.580505480215788,10.511987715737114,5.134697607830894,3.423196782767931,1.2668678927306296
2025-02-10,24.975675431210274,18.103290885264013,15.095183237691256,11.143614560630082,10.580284993336146,10.293401467516865,5.136832374426099,3.404875557421837,1.2668414925034277
2025-02-11,25.21615440732492,18.16426846475528,15.146028564192687,11.288705244877931,10.615922722040303,9.518286215158005,5.1519805643089684,3.627545204108795,1.2711086132331093
2025-02-12,25.355200289154556,18.2129446137821,15.213680674889424,11.492046379560824,10.644371004308198,8.56900665993668,5.1658502429370134,4.072385237358881,1.2745148980723287
2025-02-13,25.485183146290307,18.19326035164056,15.18657631333849,11.588178119958704,10.63286673667747,8.47638776050161,5.241879514909041,3.941569306242481,1.2540987504413383
2025-02-14,25.61594956852665,18.175543195425135,15.166081118969055,11.920365073548417,10.629042369386367,8.100505748629537,5.155083345987136,3.9845521090022062,1.2528774705254966
2025-02-17,25.964808904591585,18.129794166215436,15.122468089320154,11.770968604833802,10.60206648104209,7.847288899196371,5.142000045731668,4.170907068342126,1.2496977407267618
2025-02-18,26.076417474771183,18.1058797849918,15.092633862399204,11.877330198222984,10.588247864239417,7.6087736254571405,5.170993626615853,4.23165466486118,1.2480688984412365
2025-02-19,25.751244268270707,18.09403002031985,15.082493123873517,11.81118965214767,10.581133622019314,7.841845804972526,5.131847613444538,4.4400511724287846,1.266164722523093
2025-02-20,26.201212147563034,18.133353796847047,15.119435945165321,12.09983890865331,10.604055634999222,7.3331829352151505,5.175254623283004,4.083733799935517,1.2499322083383948
2025-02-21,26.262059059890934,18.137306480143103,15.139876523883924,12.20401703618812,10.606367092330752,7.282587634878487,5.201974592455091,3.915606913403017,1.2502046668265736
2025-02-24,25.935535010433732,18.15809356636018,15.182626683722114,12.401366625993417,10.666026271923872,7.315572538586661,5.170915671027432,3.8865572648002527,1.2833063671523455
2025-02-25,25.91051310285409,18.13597527582223,15.16294640091274,12.44790610641242,10.732053558719342,7.307230857913067,5.144155825270206,3.8774824008315742,1.2817364712643382
2025-02-26,25.77688468318285,18.12901856819647,15.14641161316866,12.46441015827715,10.762716661898176,7.283939459848016,5.146419406998827,4.008954633431482,1.281244814998367
2025-02-27,26.08264839516891,18.124417147147742,15.173007602310829,12.579847022870469,10.763145915190748,7.169875372646704,5.140877434445019,3.7168714418312367,1.249309668388342
2025-02-28,25.822740085838696,18.1612243608757,15.140472787738316,12.198983376638008,10.816677940338055,7.558919381696951,5.151317570143873,3.8978177201082613,1.2518467766221377
2025-03-03,25.542408920167293,18.19568883248937,15.189071384796298,12.085517390114452,10.837204700121504,7.793627324914533,5.162457774408588,3.9398012725179883,1.2542224004699716
2025-03-04,25.84351922294954,18.15440241326265,15.139451010419332,12.216645077463884,10.812237701317747,7.640484192527458,5.150564386709021,3.7913631009881725,1.2513328943621993
2025-03-05,25.84202807959457,18.106992355913704,15.099914471331097,12.066416945289962,10.784001640563941,7.7248031987207435,5.137334783689709,3.9904434750454962,1.2480650498507768
2025-03-06,26.244074755225018,18.09699040022883,15.091575934936216,12.267959687686737,10.778044764656867,7.49486624624347,5.164077893020886,3.615034675374392,1.2473756426275848
2025-03-07,26.168654619364023,18.114151891625173,15.129084443447463,12.307535660360879,10.788265653235985,7.49057171492617,5.142017206499425,3.6111602736372017,1.2485585369036794
2025-03-10,25.91417633505783,18.142119784656032,15.190727509877888,12.149925347351264,10.804922522493973,7.534852478106865,5.150430975354673,3.862358760457607,1.2504862866438715
2025-03-11,26.09069141663892,18.14805987842686,15.061315030203321,12.174254476256198,10.805200312801512,7.554505531885974,5.179811147406646,3.7352664854539377,1.250895720926633
2025-03-12,26.28355879161179,18.122695961709447,15.034639340069495,12.336160288450598,10.790098852773012,7.404881567944625,5.1828120827139825,3.5960056586342546,1.2491474560927995
2025-03-13,26.523610227275285,18.12045379338601,15.038088355615686,12.293393517402034,10.836166783673876,7.28324604205388,5.169722539835689,3.486325831144099,1.2489929096134418
2025-03-14,26.676805499991257,18.145746999893348,15.049997616103528,12.400934196273687,10.8512923101829,7.039326975233863,5.178331848806874,3.406828252927055,1.2507363005874905
2025-03-17,26.60427823831968,18.13850122021044,15.043988000354162,12.684225983980182,10.846959279784379,6.9341284103404845,5.230293948073854,3.267388049961354,1.25023686897547
2025-03-18,26.581773333118136,18.158740204143527,15.058050610360349,12.524074528804405,10.90656539906151,6.924073258256009,5.23381810745258,3.361272672478097,1.2516318863253906
2025-03-19,26.377192761869683,18.152114437691935,15.052556224437158,12.480566448195567,10.902585808279836,7.02392522710692,5.153964850254462,3.6059190516488293,1.251175190515608
2025-03-20,26.114468243339438,18.119933248713057,15.033673996646016,12.39245718996145,10.883257031158085,7.093730246248821,5.188252605363469,3.9252704086650367,1.2489570299046298
2025-03-21,26.058118056630203,18.119973331393826,15.033707252284836,12.279731897387599,10.883281105756556,7.133120902032262,5.296813842228745,3.946293819592691,1.24895979269328
2025-03-24,26.32461943740323,18.17885717775305,15.074952858211537,12.32391692585517,10.91864812538706,7.073490863409095,5.305086245620542,3.5474098725201477,1.2530184938401727
2025-03-25,26.49138037721211,18.171071297278893,15.068496358775963,12.399258568262466,10.913971742905344,6.99186961699809,5.2389900322757175,3.472480171721384,1.2524818345700353
2025-03-26,26.624364126006387,18.15791700893178,15.057588067084296,12.381225735826659,10.906070968703885,6.937470502731435,5.204100198073696,3.4796882468923105,1.2515751457495516
2025-03-27,26.739602046345894,18.139721766601962,15.048984811545182,12.423105638652723,10.895142479271748,6.843963945789776,5.204769610003379,3.4543887039169654,1.2503209978723646
2025-03-28,26.571735142678538,18.142869446017805,15.069536634856314,12.378116219570991,10.897033049378388,6.872299538359498,5.155553379074897,3.662318631329356,1.2505379587342147
2025-03-31,26.558042802327286,18.09381174295915,15.011780721582223,12.404885603890934,10.8675678419509,7.369964546878335,5.15858978009396,3.28820041376951,1.2471565465476973
2025-04-01,26.72865566556138,18.083665703893054,15.088648315872282,12.750868842819987,10.86147389284585,7.1494124044292295,5.152953333280833,2.937864633243011,1.246457208054373
2025-04-02,26.801264278143726,18.081501290334216,15.021882333216846,12.97295029747039,10.860173895281884,7.113900833665769,5.133916311530369,2.768102739360287,1.2463080209965163
2025-04-03,26.806645450881977,18.121143022107606,15.049064411560531,12.973360104538239,10.883983649442028,7.175922294857444,5.1451718665919115,2.595668783771712,1.2490404162485513
2025-04-07,26.836884594385644,18.12195054383019,15.047048647926289,12.98702250942071,10.884468665934335,7.1344292609952245,5.148814438457032,2.590285262556565,1.2490960764940047
2025-04-08,27.040505047803048,18.133538670321187,15.060528740529985,13.019899526042522,10.8914287665804,6.944246163834905,5.148691387428918,2.506523170490794,1.2546385269682376
2025-04-09,27.20502562708126,18.13097307646204,15.059563607972768,13.25571543720285,10.889887810715754,6.581085003234739,5.190464855811074,2.437566606732432,1.2497179747870841
2025-04-10,27.097750008001363,18.155747404325712,15.116964816156809,13.273733177871536,10.904767853275162,6.574692171088242,5.179951149069746,2.444967819324308,1.2514256008871247
2025-04-11,26.96057519756623,18.111932625128567,15.13441815931251,13.310269100701033,10.878394753414842,6.511979531684628,5.142533151445397,2.7014984433577673,1.2483990373890264
2025-04-14,26.757456645425066,18.12917208667192,15.1583402449351,13.256510942278238,10.888749124308685,6.739038178520963,5.166777550021409,2.654367928123241,1.249587299715376
2025-04-15,26.969337270764303,18.101849259805963,15.035277690457912,13.44621522905634,10.872338479316847,6.00739637626811,5.147941336940233,3.171940334929978,1.2477040224603093
2025-04-16,26.77717765254532,18.120950547171947,15.051158264171626,13.377668141219212,10.88381110063045,6.2454785124608785,5.189147687244222,3.1055874799214642,1.2490206146348795
2025-04-17,26.708822980655672,18.126463855556203,15.108808229748199,13.440537086035173,10.887122505671677,6.209508018874428,5.161643219290181,3.10769347437882,1.2494006297896498
2025-04-22,26.728415991025518,18.114504579448678,15.090815695266906,13.44547487666918,10.87993952143938,6.269352156116445,5.146232998993735,3.076687866859974,1.2485763141801833
2025-04-23,26.559017458569507,18.122519798196553,15.085672598230873,13.521366850091066,10.884753624681645,6.356607343650012,5.145539174579927,3.0753943737858105,1.2491287782146079
2025-04-24,26.58464889016162,18.13381611112354,15.094759702038068,13.391625191045076,10.891538419756877,6.4006701985018735,5.148778169340079,3.104255920193501,1.2499073978393593
2025-04-25,26.41471407695543,18.100066270578367,15.059058559169072,13.192645210930532,10.871267579757957,6.514952329725079,5.141973322299132,3.4577415240116824,1.2475811265727486
2025-04-28,26.26957010666255,18.10380621812622,15.056360771832617,13.182079035747481,10.873513868247688,6.571298192274061,5.167473084812472,3.528059812801976,1.247838909494939
2025-04-29,26.254379383605038,18.097709442349302,15.113411751941424,13.207118741082208,10.873008230979437,6.503302513109603,5.138494753640186,3.5651565055405814,1.2474186777522194
2025-04-30,26.282142101231475,18.098766227276357,15.032994548679532,13.108463523241214,10.873643141781098,6.447113361123745,5.271685326260585,3.6377002517641213,1.2474915186418676
2025-05-02,26.248701513331664,18.090003878739125,15.025795079054168,13.103857820991092,10.868435632175293,6.464469406886826,5.321784102383973,3.6300584854699856,1.2468940809678717
