date,WELL LINK INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD,HANG SENG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-12-30,94.3832674604003,1.661724314416974,1.5219858594567623,0.0,0.80628371595695,0.611233622271923,0.5614799216007902,0.4540251058962939
2025-01-02,94.3837007673802,1.6612728502709222,1.521992846787398,0.0,0.8062874175490998,0.6112364284027342,0.5614824993158413,0.4540271902938013
2025-01-03,94.38300747812207,1.6608015578666837,1.5219816670891761,0.0,0.806281495017974,0.6112319386058037,0.5614783749831203,0.4552174883151772
2025-01-06,94.38222753988084,1.6601451135817666,1.5219690901249923,0.0,0.8067339181146729,0.6112268876630979,0.5614737351812324,0.4562237154533957
2025-01-07,94.3817075882145,1.6601359678427785,1.5219607055976807,0.0,0.8064540238310661,0.6120498703743381,0.561470642022575,0.45622120211706896
2025-01-08,94.38188090480007,1.6594044817646154,1.5219635004298535,0.0,0.8064555047521196,0.6128773457813843,0.5614716730716741,0.45594658940028165
2025-01-09,94.38214088087194,1.6587663330288482,1.5219676926973584,0.0,0.8066413603113766,0.6130626681271802,0.5614732196524228,0.455947845310867
2025-01-10,94.38205422202218,1.658489359001067,1.5219662952722905,0.0,0.8066406196774832,0.6130621052314337,0.5614727041245599,0.45631469467097885
2025-01-13,94.38248751786234,1.658313338069937,1.5216978301604245,0.0,0.8066443228605502,0.6130649197205031,0.5614752817733414,0.4563167895528993
2025-01-14,94.38300747812207,1.6576797483560037,1.521706213308822,0.0,0.8066487667251129,0.6130682971414979,0.5614783749831203,0.4564111213633784
2025-01-15,94.3832674604003,1.6572252236116076,1.5217104049176584,0.0,0.806559170496054,0.6132536222253528,0.5614799216007902,0.4565041967482305
2025-01-16,94.3832674604003,1.6564906781739968,1.5217104049176584,0.0,0.806559170496054,0.6139881676629637,0.5614799216007902,0.4565041967482305
2025-01-17,94.38318079948175,1.6557546124526403,1.5217090077121471,0.0,0.8065584299287853,0.6139876039107222,0.5614794060606202,0.45733014045333253
2025-01-20,94.38274749727609,1.6557470110757897,1.5217020217230772,0.0,0.8061874564173639,0.6139847851650434,0.5614768283739706,0.4581543999686733
2025-01-21,94.38188090480007,1.6557318085314687,1.5216880499373673,0.0,0.8061800542596337,0.6139791477513283,0.5614716730716741,0.4590683616484565
2025-01-22,94.38199993241912,1.6551813847433154,1.521476024439745,0.0,0.8059966529707194,0.6139793247645446,0.5614718349467266,0.45989484571582845
2025-01-23,94.38130666882184,1.6550774107655,1.5214648487500726,0.0,0.8059907326878325,0.6148011605514099,0.5614677107706723,0.4598914676526878
2025-01-24,94.38112819548968,1.6540659140536569,1.5214634518004073,0.0,0.8062654409543148,0.6157187570507303,0.5614671952529255,0.45989104539828446
2025-01-27,94.38164814077224,1.6532486768570818,1.5214718335368782,0.0,0.8062698826676163,0.6157221490430623,0.5614702883736062,0.4601690287495068
2025-02-03,94.38164814077224,1.6520550610000044,1.5214718335368782,0.0,0.8066371490851786,0.6166403150869679,0.5614702883736062,0.46007721214511627
2025-02-04,94.38138816741487,1.6510405305636517,1.521467642657099,0.0,0.8066349272107787,0.6177404127748416,0.561468741809006,0.4602595775697509
2025-02-05,94.3756252724897,1.6562193873136986,1.5213747423689499,0.0,0.806585674361051,0.6177026937588473,0.5614344587217824,0.46105777098596973
2025-02-06,94.37493210186209,1.6557481723497727,1.5213635681671156,0.0,0.8069469904295199,0.6176981568525998,0.5614303350947867,0.4618806752441217
2025-02-07,94.37406565289645,1.6557329710536302,1.5213496006456495,0.0,0.8072150095954231,0.6176924858135096,0.5614251806462239,0.4625190993491232
2025-02-10,94.37735824360793,1.6489966175639341,1.5204845542808718,0.0,0.8062332355550529,0.6177140363160473,0.561444768054292,0.46776854462188083
2025-02-11,94.37688409638567,1.6480702133875442,1.5204769154409923,0.0,0.8020491697168133,0.6177109329510039,0.5614419473832946,0.4733667247346772
2025-02-12,94.37523778885378,1.6469397400811752,1.5204503922873414,0.0,0.8020351787951836,0.6205462790359471,0.5614321536068254,0.47335846733974685
2025-02-13,94.37411140100399,1.6466446556996206,1.5204322453995749,0.0,0.8013829414332126,0.6226504859556602,0.5614254527987415,0.47335281770920073
2025-02-14,94.37298504004121,1.6461659620083076,1.5204140989449773,0.0,0.8010061441704195,0.6244792181174991,0.5614187521506065,0.473530784566972
2025-02-17,94.37194534609282,1.645229754775717,1.520397348755958,0.0,0.800997319598002,0.6256658314662816,0.5614125670789053,0.4743518322323206
2025-02-18,94.37185870596451,1.6447692089332697,1.5203959529235322,0.0,0.800996584225744,0.6256652570607449,0.561412051662415,0.47490223922979
2025-02-19,94.3709923134309,1.6438360465442936,1.520381994740237,0.0,0.8009892305774263,0.627128412873952,0.561406897549563,0.475265104283624
2025-02-20,94.3693084384082,1.6438067153441829,1.520354866348311,0.0,0.8009231606183649,0.6285860965333668,0.5613968802865335,0.4756238424610443
2025-02-21,94.36809555887038,1.6437855883531922,1.5203353260195946,0.0,0.8009128667704077,0.6294960518451957,0.5613896649450208,0.47598494319621154
2025-02-24,94.36896189821603,1.6428826363763618,1.5203492833459955,0.0,0.800920219491948,0.6295018308873012,0.5613948187414614,0.4759893129408989
2025-02-25,94.36835545900388,1.641954042060455,1.520339513190607,0.0,0.8009150725726947,0.6310584479871547,0.5613912110740171,0.4759862541111934
2025-02-26,94.36852872655487,1.6409472145574275,1.5203423046507616,0.0,0.7999985046990291,0.6328038796479694,0.5613922418314126,0.4759871280585262
2025-02-27,93.22870173768484,1.6035966557462398,1.5035207179177585,1.217847818142233,0.7938743064200249,0.6273372598266918,0.5546114851828073,0.4705100190793966
2025-02-28,72.37856824990416,1.2442561581832763,1.1639564781217715,0.9456230595036702,0.6160466369679273,0.487036415071306,0.43057539667806355,0.3664797990722503
2025-03-03,93.23216857090665,1.6025679072442192,1.4948695853293987,1.2194349776313163,0.7935410342330166,0.6307164276883271,0.5546321091482405,0.47206938781883523
2025-03-04,93.2325068123426,1.6016667343399853,1.4927889386833586,1.2194394016776966,0.7935439131584242,0.633348978011473,0.5546341213245516,0.4720711004619074
2025-03-05,93.23183033192491,1.6012923207555037,1.491871126885507,1.2194305536170362,0.793538155328498,0.6353397393138196,0.5546300969865294,0.4720676751881897
2025-03-06,93.23216857090665,1.601298130139296,1.4918765392963653,1.2194349776313163,0.7931782407744672,0.6353420442848334,0.5546321091482405,0.47206938781883523
2025-03-07,93.2332678645469,1.6005914154552954,1.4918941299028785,1.2194493558994202,0.7925526970423619,0.6355309344242438,0.5546386487746335,0.4720749539542555
2025-03-10,93.23360611395928,1.5986018275973242,1.4909925448495274,1.220632876970582,0.7914671752586951,0.6371658358604646,0.5546406609983958,0.4728929645057216
2025-03-11,93.23411349267975,1.5982477261862866,1.4909099585972192,1.2206395196734987,0.79056447986824,0.6371693033267569,0.5546436793614157,0.47371184030682983
2025-03-12,93.23588936169051,1.594831493273062,1.490666250627549,1.2206627697030759,0.790398134110706,0.638814075473513,0.554654243890699,0.47408367123087763
2025-03-13,93.23512826668784,1.5933672545826967,1.490654082152064,1.2212877140035079,0.7903916820022515,0.6402600806650424,0.5546497161860121,0.4742612037205883
2025-03-14,93.2345363124986,1.593357138219488,1.4898283119073201,1.2212799599907018,0.7902052624324422,0.6417979269803605,0.5546461946890274,0.47434889328205837
2025-03-17,93.23369067669587,1.5926170877318708,1.4898147991875674,1.2212688830003486,0.7901980952829303,0.6431526035637318,0.5546411640566178,0.4746166904810599
2025-03-18,93.2335215513761,1.591707201926165,1.4898120966730313,1.2212666676263904,0.7896524637835449,0.6446933314634203,0.5546401579410865,0.47470652921026035
2025-03-19,93.2335215513761,1.5907095054368436,1.4898120966730313,1.2212666676263904,0.789017566017613,0.6463259257186738,0.5546401579410865,0.47470652921026035
2025-03-20,93.23242225175353,1.590600051056788,1.4897945305675326,1.2212522678915692,0.788645468408226,0.6479508800119844,0.5546336182791051,0.474700932031266
2025-03-21,93.2331833025773,1.5896153421625066,1.4898066916733728,1.2212622369025854,0.7886519060751761,0.6479561691972173,0.5546381457209744,0.47488620569086337
2025-03-24,93.2335215513761,1.5895304095858271,1.4898120966730313,1.2212666676263904,0.7884733679325285,0.6478678202930799,0.5546401579410865,0.47488792857195516
2025-03-25,93.2335215513761,1.5894397099049797,1.4898120966730313,1.2212666676263904,0.7869314733581224,0.6495004145483333,0.5546401579410865,0.47488792857195516
2025-03-26,93.2335215513761,1.588804812139048,1.4898120966730313,1.2212666676263904,0.7860244765496482,0.6510423091227393,0.5546401579410865,0.47488792857195516
2025-03-27,93.23098474520765,1.5877639127456822,1.4897715601315193,1.2246799320748982,0.7856403006289002,0.6515687780837571,0.554625066646126,0.4749657044814596
2025-03-28,93.2299700613935,1.5875652397905906,1.4902995234878338,1.225754957923699,0.7851782689462927,0.6515616867042685,0.5546190303580875,0.47505123139571903
2025-03-31,72.37856824990416,1.2318637324130655,1.1569857386260278,0.9516080378586016,0.6095687780425897,0.5058362882567967,0.43057539667806355,0.36887379041422297
2025-04-01,93.23005461753444,1.5866597165722955,1.4903008751344817,1.2257560696381926,0.7845441069170453,0.6529227222686986,0.5546195333770721,0.4751423585577833
2025-04-02,93.2306465148155,1.5860349117411208,1.490310336729668,1.2257638516961122,0.7845490878164526,0.6529268675326444,0.5546230545355139,0.475145375132978
2025-04-03,93.23098474520765,1.5860406656989685,1.490315743409429,1.2257682986307175,0.7841891452211415,0.6529292362785312,0.554625066646126,0.47514709890742945
2025-04-07,93.22971639389101,1.5859283925932035,1.4902954685626004,1.2257516227923175,0.784178476800792,0.6543714892357405,0.5546175213066077,0.47514063481772634
2025-04-08,93.22802531248388,1.5858089313153596,1.490268436291609,1.225729389046906,0.7841642526918569,0.6544503140124437,0.5546074611732659,0.47694590298467726
2025-04-09,93.22641884197027,1.5839677498247016,1.4902427565424967,1.2302429062944005,0.7830624270122716,0.654439036769055,0.5545979043846284,0.47702837720217645
2025-04-10,93.22650339166965,1.5833343363962922,1.4902441080861755,1.230969564864178,0.7815213586857442,0.6558000230998325,0.5545984073652929,0.47702880983282336
2025-04-11,93.22599609577371,1.582418797017504,1.4902359988608749,1.233683637289503,0.7792497970069185,0.6567940704957808,0.5545953894949908,0.47702621406071277
2025-04-14,93.22557335341114,1.5814140099500242,1.4902292412405398,1.2336780430308483,0.7792462634227894,0.6582421633776422,0.5545928746281612,0.477024050938867
2025-04-15,93.22523516228148,1.5814082731101076,1.4902238351883978,1.2342177173784168,0.7782458287622943,0.6590560000726694,0.5545908627511191,0.4770223204555151
2025-04-16,93.22362878792325,1.581381023688903,1.4902888470332913,1.2341964504361536,0.7782324187221743,0.6590446438056962,0.5545813065345038,0.4786465218560244
2025-04-22,93.22396696739817,1.5812960699451852,1.490294253228119,1.2342009276262498,0.777963170692315,0.6590470345662198,0.5545833183422125,0.4786482582015361
2025-04-23,93.2242206036145,1.581300372207416,1.4901169266346301,1.234204285540139,0.7776932154134549,0.6590488276479957,0.5545848272075729,0.4788309417342867
2025-04-24,93.2241360580557,1.5803013420627077,1.4901155752393873,1.236107667792446,0.7754252463585223,0.6590482299529863,0.5545843242515405,0.480281556286702
2025-04-25,93.22616519379226,1.578975351360797,1.490148009401753,1.2361345731664082,0.7746258917043178,0.659062574932431,0.5545963954481088,0.4802920101939268
2025-04-28,93.22717979478583,1.5743671666154953,1.4901642270124182,1.2424965720936254,0.7715507427403163,0.6590697476563327,0.5546024312434532,0.48056931785252655
2025-04-29,93.22692614246705,1.5743628830805503,1.4901601725766582,1.2443070568051966,0.7684650725073787,0.6603376601663007,0.5546009222823005,0.48084009011456913
2025-04-30,72.37856824990416,1.221794886474769,1.1568449156059117,0.9660423974204952,0.5966130601919145,0.5126662047324243,0.43057539667806355,0.37330971554787806
2025-05-02,93.22751800002466,1.5723776135416323,1.4900789391206277,1.2443149563741949,0.7684699511607865,0.6614301784508693,0.5546044432044299,0.4812059181228052
