date,ROOFER SECURITIES LTD,CMBC SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CINDA INTERNATIONAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,FIRST SHANGHAI SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD
2025-02-28,47.53731953285447,17.16289810056094,6.723390994267965,4.389451420747719,4.061468667940452,2.7993481215068816,2.7600106262324897,1.9022488786259464,1.8005844427869337
2025-03-03,53.332530969799606,19.253859225318006,7.542503775406985,4.9242196298238525,4.55627863793059,3.1403935593132912,3.096263564958492,2.1340004412999436,2.019950196149228
2025-03-04,53.3374784387661,19.25181802032057,7.541704154083311,4.923697586860971,4.555795602367867,3.1400606293301547,3.095935313433007,2.1337742044549377,2.019736050383088
2025-03-07,53.33988493627946,19.250825158155312,7.54131521041533,4.92344366003484,4.555560649124415,3.1398986889153755,3.0957756486659944,2.1336641606307873,2.0196318877784907
2025-03-11,53.34028599506628,19.25065969108407,7.541250390370946,4.9234013414434985,4.555521492606589,3.139871700470164,3.095749039472591,2.1336458210969353,2.0196145283889213
2025-03-17,53.338757782126244,19.250108154722852,7.541034331603813,4.923260284726261,4.555390975741827,3.1397817423367727,3.0956603454648075,2.136449717365208,2.01955666591221
2025-03-21,53.3389105994797,19.25016330693682,7.541055936923412,4.9232743900342655,4.555404027091761,3.1397907379181516,3.0956692146368856,2.136169334968313,2.0195624520106805
2025-03-24,53.32777725271861,19.24294105685818,7.538226693816999,4.921427282646985,4.553694936806743,3.1386127555009495,3.094507785672758,2.164007480661116,2.0188047553176562
2025-03-31,47.56337423751673,17.16289810056094,6.723390994267965,4.389451420747719,4.061468667940452,2.7993481215068816,2.7600106262324897,1.9556354793554782,1.8005844427869337
2025-04-01,53.30319928548527,19.23407227591261,7.534752438968534,4.919159071130856,4.551596207575688,3.137166216278111,3.093081573764485,2.2090986121925527,2.0178743186918884
2025-04-02,53.28123569270213,19.226146872996978,7.531647742880689,4.917132130757257,4.549720721545646,3.135873546378537,3.0918070689497297,2.2493933705704605,2.01704285321857
2025-04-08,53.28138815524035,19.22620188799643,7.5316692944478945,4.917146200972327,4.549733740424814,3.1358825195795936,3.0918159160559817,2.2491136603609454,2.0170486249216673
2025-04-24,53.27376609702994,19.223451523656664,7.530591867155335,4.9164427888453055,4.549082887723484,3.135433922425262,3.0913736227580033,2.2630972101819347,2.016760080224078
2025-04-29,53.29127246519396,19.216249299303307,7.527770468923387,4.91460080308421,4.547378536373308,3.134259206296546,3.0902154141832447,2.2622493221831994,2.0160044844588336
2025-04-30,48.27119371417478,17.16289810056094,6.723390994267965,4.389451420747719,4.061468667940452,2.7993481215068816,2.7600106262324897,2.0205168027301244,1.8005844427869337
