date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MERRILL LYNCH FAR EAST LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA INTERNATIONAL CAPITAL CORPORATION,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-12-17,44.98610852867525,13.45219661810767,9.361599934808003,9.172581412591539,7.175750614592159,7.722827482927803,0.0,3.200603535368856,4.928331872928713
2024-12-18,44.97776642576423,13.456362151333703,9.360712777660295,9.170880473777176,7.188131876406373,7.721395382580969,0.0,3.200010024061862,4.924740888415391
2024-12-19,44.971511878653594,13.453511641679386,9.357713660224597,9.169605183594326,7.2131813177339215,7.71431536707215,0.0,3.19956503501415,4.920595916027879
2024-12-20,44.914313949597656,13.4507184211798,9.356537015904696,9.168324263265626,7.28685015591551,7.713237739063326,0.0,3.1991180814306213,4.910900373642763
2024-12-23,44.90314329228564,13.453238803683773,9.358290234688573,9.170042214927411,7.296703110450683,7.7140301494418235,0.0,3.199717529057737,4.904834665464359
2024-12-27,44.8688670886568,13.451706017660328,9.35581626941625,9.16864146720197,7.354731190719713,7.712851811334698,0.0,3.199228763908589,4.8881573911016485
2024-12-30,44.82263811187601,13.438190657703908,9.347757224113305,9.160807571416909,7.461022229151236,7.701957050073262,0.0,3.1964952700950624,4.871131885570306
2025-01-02,44.80014029194364,13.433027294761226,9.346342957784032,9.159421589583342,7.502216810044827,7.6986397476315345,0.0,3.196011657232235,4.86419965101916
2025-01-03,44.46696829061479,13.33580675182651,9.278828973443904,9.093130952307964,8.134824903911499,7.639036935080093,0.0,3.292004688640185,4.759398504175057
2025-01-06,44.44987450814663,13.330680263819424,9.275456198858004,9.089635413744656,8.177775814426665,7.636100372488707,0.0,3.29073919170628,4.749738236809642
2025-01-07,44.44504228687634,13.328583969519467,9.27483610433732,9.088647264057585,8.189375697781069,7.635270239062003,0.0,3.290381449865767,4.747862988500457
2025-01-08,44.445329889686874,13.319157883465083,9.274896121580946,9.08870607647766,8.199329284611775,7.635319646713949,0.0,3.2904027418457953,4.74685835561792
2025-01-09,44.447371976676834,13.313298572542545,9.275322266346889,9.089123666547986,8.202876935358105,7.635670459430457,0.0,3.290553922828083,4.745782200269103
2025-01-10,44.446480338151424,13.31303150051152,9.275136198323056,9.088941333769625,8.205041992901558,7.635517283716211,0.0,3.290487912521578,4.7453634401050255
2025-01-13,44.4378534261054,13.31064158259301,9.27333592564479,9.087177200887082,8.22441185793506,7.63500573869331,0.0,3.2898492399069217,4.741725028234428
2025-01-14,44.43012080884958,13.30800196383847,9.271722275302366,9.0855959439673,8.246009522703119,7.63251279655319,0.0,3.2892767742489255,4.736759914537048
2025-01-15,44.43017829049797,13.306337300865135,9.272381147651561,9.085607698493778,8.24750800815963,7.632263920339061,0.0,3.289281029764047,4.73644260422882
2025-01-16,44.42905742518171,13.304966637221352,9.271500367329551,9.085378490713431,8.25292763170215,7.631553888325284,0.0,3.2891980492052575,4.735417510321261
2025-01-17,44.42891372859012,13.304923605060242,9.27166443816329,9.085349105936933,8.253224368620556,7.631529205643591,0.0,3.289187410974871,4.735208137010398
2025-01-20,44.42394239892586,13.301882576748996,9.270626994377468,9.084332509722216,8.268147144824601,7.630675283178697,0.0,3.2888193705801094,4.731573721642054
2025-01-21,44.42388493341173,13.299989692181184,9.270809037783255,9.084320758495062,8.270594233886227,7.630665412360065,0.0,3.2888151162594483,4.730920815623028
2025-01-22,44.420523459559625,13.271114139159925,9.288405000387751,9.083633364613604,8.291310716127457,7.629441277458676,0.0,3.2885662576547974,4.727005785038165
2025-01-23,44.41762208353118,13.269535957908587,9.284112160858925,9.08304005697014,8.303250358176438,7.628942951993127,0.0,3.288351461282201,4.725144969279406
2025-01-24,44.414173099109306,13.268505591566191,9.26936425719419,9.082334767893636,8.328148056798906,7.628350572118597,0.0,3.2880961240436997,4.72102753127547
2025-01-27,44.40969320632638,13.263999010682756,9.26901121172114,9.081418666497624,8.345153601478989,7.625900023908542,0.0,3.2877644659925007,4.717059813392065
2025-02-03,44.407625868301125,13.259954843618399,9.269290928843912,9.080995912797317,8.353946113155315,7.6250277878537,0.0,3.2876114156107508,4.7155471298194795
2025-02-04,44.39825347952222,13.223510526793827,9.26707604684826,9.098471702468196,8.392325181387953,7.623418498379642,0.0,3.2869175534251776,4.710027011174729
2025-02-05,44.394895883374645,13.232464500578613,9.264436138776198,9.087829639723479,8.40390678285082,7.62284198109404,0.0,3.2866689818970243,4.706956091705176
2025-02-06,44.39360463545887,13.233049144476727,9.263132526734571,9.078193319929742,8.41988559869863,7.622620266894142,0.0,3.2865733874736507,4.702941120333665
2025-02-07,44.392973386037156,13.232860978755816,9.263000810756587,9.07806423367215,8.421510978584216,7.62244724444526,0.0,3.28652665444606,4.702615713302758
2025-02-10,44.39211262030144,13.232604397760058,9.2628212040959,9.077888212873294,8.423480553410284,7.622299447600176,0.0,3.286462929732036,4.702330634226811
2025-02-11,44.39191177976608,13.232544530292746,9.262779296877259,9.077847142335738,8.42395949947618,7.622264962494348,0.0,3.286448060987675,4.702244727769968
2025-02-12,44.3917396321822,13.23352732355508,9.263195798869834,9.077811939313616,8.425284098659391,7.620748874113513,0.0,3.2864353164567333,4.701257016849629
2025-02-13,44.390333810220746,13.233108236952637,9.26219152030406,9.07752445818555,8.429864508958765,7.620184387603334,0.0,3.2863312398203797,4.700461837954531
2025-02-14,44.38990347435961,13.232721434184603,9.261520067709027,9.077436457398683,8.432755723780987,7.6192703369585555,0.0,3.286299380943398,4.700093124665129
2025-02-17,44.385657941114815,13.207089127692988,9.260634278638376,9.097380720164775,8.447070953928815,7.619187844549422,0.0,3.2859850731350413,4.696994060775767
2025-02-18,44.38508428269207,13.206853811815828,9.260514590407979,9.097263141890236,8.448965064009077,7.619089371045046,0.0,3.28594260371808,4.696287134421685
2025-02-19,44.384481957307024,13.206545346578752,9.260388921095721,9.097139687972929,8.450659800572476,7.618921355433972,0.0,3.2858980120117445,4.695964919027379
2025-02-20,44.3840230537004,13.206279559396991,9.259646970309406,9.097045630094394,8.452640282920969,7.618842581269345,0.0,3.2858640381906654,4.695657884117823
2025-02-21,44.38373624376511,13.206194220305909,9.259845614732713,9.09698684490799,8.453231862739804,7.618793348243642,0.0,3.285842804909242,4.695369060395593
2025-02-24,44.38517033051017,13.206039327232254,9.259757077367095,9.097280778437664,8.454021973231985,7.617747076271554,0.0,3.28594897406064,4.69403446288864
2025-02-25,44.38382228635649,13.205638240022816,9.259411224454315,9.097004480384138,8.458030145806394,7.617515713874296,0.0,3.285849174864855,4.6927287342367
2025-02-26,44.38660450993203,13.206466042500132,9.260896395243844,9.084649878709632,8.469934211920414,7.616829985207442,0.0,3.2860551500731416,4.688563826413366
2025-02-27,44.37957963673486,13.217298719742063,9.258396889258156,9.075325302097582,8.480547308776723,7.6182090642750095,0.0,3.285535080538582,4.685107998577018
2025-02-28,44.378834087912416,13.217076677497024,9.259275161223682,9.075172842381928,8.481374035174422,7.618081083189035,0.0,3.2854798856306884,4.684706226990804
2025-03-03,44.38333643690037,13.21841758455386,9.262928558079567,9.076093542443166,8.47215385030043,7.618013903932938,0.0,3.285813206172835,4.683242917616835
2025-03-04,44.384541041835924,13.21877634467288,9.263179962555988,9.076339876043892,8.470574397222123,7.618026800128345,0.0,3.285902386192257,4.682659191348589
2025-03-05,44.38393873119473,13.218596962179133,9.263054258611964,9.07621670757212,8.47478901462069,7.61540322655115,0.0,3.2858577955774475,4.682143303692762
2025-03-06,44.37960831218983,13.213430415464433,9.26202125969779,9.0753311660351,8.494444814575406,7.614660212573458,0.0,3.28553720345669,4.674966616007293
2025-03-07,44.38198850413889,13.214139085547169,9.262518005596926,9.075817899266825,8.495546568792115,7.610028438115016,0.0,3.2857134152237024,4.674248083319356
2025-03-10,44.38204586131193,13.214350015745053,9.26259459365921,9.07582962842262,8.496849900515675,7.60997365533002,0.0,3.285717661523593,4.672638683491899
2025-03-11,44.385659662112396,16.181357950551355,9.259729917309008,9.076568626360627,8.503616306372862,7.602192321055077,0.0,3.2859852005449444,1.7048900156937323
2025-03-12,44.385028638614,16.181709500594266,9.259986005079119,9.076439586302834,8.505498692855934,7.60143802228968,0.0,3.2859384842430415,1.7039610700211256
2025-03-13,44.38491390899652,16.181667672946563,9.259962069200629,9.076416124868341,8.505735194429969,7.601418373545423,0.0,3.2859299905126793,1.703956665499877
2025-03-14,44.39667678095641,16.185826854126706,9.262222223831014,9.078821553004362,8.489114814575387,7.600847341337309,0.0,3.286800826351785,1.6996896058170274
2025-03-17,44.39495499563281,16.185199137794122,9.261863017704671,9.078469459495592,8.497317598303802,7.599906202214093,0.0,3.286673358130406,1.695616230724507
2025-03-18,44.39331942326971,16.184602852373768,9.263202282672555,9.078134995956914,8.499913076914293,7.599626211018072,0.0,3.2865522724775063,1.694648885317183
2025-03-19,44.39268818195898,16.184372718875064,9.264427862042236,9.078005911357966,8.500050746693171,7.599518149758569,0.0,3.2865055400503933,1.6944308892636188
2025-03-20,44.3925447205283,16.18432041671991,9.264397922695691,9.077976574461077,8.500411075001638,7.599493590809992,0.0,3.2864949192295776,1.6943607805538137
2025-03-21,44.39225780044861,16.18421581342373,9.264338044583118,9.077917901236136,8.501842682045218,7.599444473389029,0.0,3.28647367779388,1.6935096070802724
2025-03-25,44.38861423806346,16.182887469183253,9.263060642384806,9.077172817254393,8.511937620597967,7.598820737372812,0.0,3.286203935445428,1.6913025396978798
2025-03-26,44.382085100209736,16.187070343500086,9.265041115917459,9.080570688845125,8.514089484788698,7.6012773069566215,0.0,3.287434065048377,1.6824318947339
2025-03-27,44.354457986831704,16.192137068437333,9.271627454293482,9.083413003913712,8.534862537667255,7.603656587485391,0.0,3.288463066825938,1.67138229454518
2025-03-28,44.3365862254939,16.19183087639737,9.267137103860273,9.082878465885024,8.56158542862481,7.6032091297290005,0.0,3.288528219554665,1.6682445504549603
2025-03-31,44.30459287436522,16.186965900465353,9.267489439628983,9.083160412169459,8.603433885824183,7.60396250337924,0.0,3.2886303004441375,1.6617646837234303
2025-04-01,44.28958587142677,16.18734276016599,9.27113278244274,9.083371883370106,8.616374438838037,7.604139536372966,0.0,3.2887068652703166,1.659345862113069
2025-04-02,44.23618615031359,16.195543759259774,9.274530720533342,9.085686961954726,8.660876318849326,7.607112607969689,0.0,3.289286306618091,1.6507771745014566
2025-04-03,44.19853242543908,16.23320540957889,9.27583205569061,9.087215325209149,8.65592805185051,7.608392250492148,0.0,3.2898396191353902,1.6510548626042176
2025-04-07,44.178096282154726,16.23399314811534,9.276864494594845,9.087656294784786,8.671488320145883,7.610767214789704,0.0,3.2899992631108916,1.651134982303824
2025-04-08,44.169125173408595,16.246385460210615,9.277337500843725,9.086850793788855,8.668905240712549,7.610664375304547,0.0,3.289731070081434,1.6510003856496809
2025-04-09,44.1742408521792,16.245808366764997,9.28067664592421,9.087903235047651,8.671526876562751,7.598540331076756,0.0,3.290112087530391,1.6511916049140418
2025-04-10,44.17398361098767,16.239890431842056,9.280622601479472,9.08785031318614,8.677882042636082,7.598496082267248,0.0,3.2900929281212568,1.651181989480076
2025-04-11,44.17407250177175,16.16654188538977,9.281288314759136,9.087868600559702,8.750755983014734,7.59818785363457,0.0,3.290099548736293,1.6511853121340392
2025-04-14,44.15453085500647,16.1594548348348,9.277182475122855,9.083848325588804,8.791057984334767,7.594826580953949,0.0,3.2886440804137504,1.6504548637446035
2025-04-15,44.1541596168623,16.16921418964012,9.27710447533578,9.083771951297674,8.781929623264448,7.594762725914149,0.0,3.288616430473833,1.6504409872116912
2025-04-16,44.4536218701924,16.27887700188301,9.339958521545947,9.14537989131684,8.843508920159609,7.646271910533328,0.0,2.6307472795839364,1.6616346047849266
2025-04-22,44.32542375137892,16.316199150764522,9.361567784002881,9.166347260862185,8.864436823663784,7.663802315032386,0.0,2.6367787239905076,1.6654441903048174
2025-04-23,44.32478734666049,16.315769105190824,9.361694421234876,9.166215654525374,8.865680045928514,7.663692281567582,0.0,2.636740866294419,1.6654202785979166
2025-04-24,44.32461378490887,16.31570521783491,9.361657763820839,9.166179762543933,8.86603689890291,7.663662272989178,0.0,2.6367305416568803,1.6654137573424737
2025-04-25,44.32227083428909,16.31484278749682,9.361162916827555,9.165695248304061,8.870854140545829,7.663257180180938,0.0,2.6365911669634703,1.6653257253922373
2025-04-28,44.327014843129625,16.316393242655593,9.361969088849213,9.166676293238565,8.861491774045366,7.664077412518447,0.0,2.6368733729869778,1.6655039725762135
2025-04-29,42.97487206740105,15.817245599768567,9.075463920814157,8.889060189283983,8.58609328964667,7.431968058636379,3.053218581477039,2.557014710041699,1.6150635829304556
2025-04-30,42.95380731638303,15.8100513458688,9.071399331966633,8.885017124040504,8.629442899189664,7.4285877314579505,3.0515135698350186,2.5558516875082593,1.6143289937501475
2025-05-02,42.94853652154327,15.808111319075918,9.07028619467391,8.883926857418418,8.638251270585844,7.4276761810197485,3.0535426908051466,2.555538062925775,1.6141309019519687
