date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CMB INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA MERCHANTS BANK CO LTD
2024-12-23,83.42399330679055,5.358027400326209,0.5039110007752763,0.3922526663393618,3.3521503975686455,3.5356541243621393,0.0,1.711377111042972,0.0,1.7226339927948506
2024-12-27,83.43013930134397,5.349564966036272,0.5110669715023047,0.3864043768987299,3.3524801337614742,3.5359146023149415,0.0,1.7115031912506726,0.0,1.7229264568916376
2024-12-30,83.42771085509193,5.349961138261741,0.5237301623335866,0.37514542369145165,3.353131249535155,3.5359028946169566,0.0,1.7114975243257842,0.0,1.722920752143397
2025-01-02,83.42992080058089,5.352006776968027,0.5234956979853652,0.37002305028377336,3.353965084641531,3.5359965583717368,0.0,1.7115428607756815,0.0,1.723049170393007
2025-01-03,83.33017543356283,5.335782590197452,0.489829323338081,0.5311721089000392,3.3510808265100853,3.5319968561292145,0.0,1.7091107551313527,0.0,1.7208521062309488
2025-01-06,83.22858487292542,5.350626040614887,0.5341941973310388,0.5685169395345347,3.3548619632352152,3.5324304632614947,0.0,1.709520677942804,0.0,1.7212648451546027
2025-01-07,83.2246593323036,5.3281501617859615,0.5493142937459427,0.5846285369602633,3.349642807181296,3.5329129780546786,0.0,1.709474021639361,0.0,1.7212178683289008
2025-01-08,83.21967007067055,5.345219614067301,0.5123026041525134,0.609253783236438,3.3482900380554055,3.533754665620388,0.0,1.7098812898163167,0.0,1.7216279343810925
2025-01-09,83.20968922395711,5.3407737471814025,0.5123238747102619,0.6269639926225031,3.345820641896158,3.533330849188402,0.0,1.7096762173492268,0.0,1.7214214530949254
2025-01-10,83.2129929632905,5.3364364044470385,0.5066367972911433,0.6305456825714915,3.3481868213470856,3.5339674330558055,0.0,1.7097440979604788,0.0,1.7214898000364531
2025-01-13,83.21932586368398,5.33651164234494,0.49484603624974705,0.6381214181930037,3.3454636238736657,3.5342363846095273,0.0,1.7098742175329775,0.0,1.7216208135121591
2025-01-14,83.20294490396711,5.341085222271116,0.49259826853693556,0.6611535524990368,3.3378577773024927,3.533540702648092,0.0,1.7095376445027635,0.0,1.7212819282724487
2025-01-15,83.19095744718243,5.3431326879742755,0.4963855120766121,0.6679122618345084,3.3374937254001464,3.533417963672305,0.0,1.7094782630162564,0.0,1.7212221388434608
2025-01-16,83.18848018727971,5.344409285295985,0.5008858757254667,0.6639880796439972,3.337640130288224,3.533660527492543,0.0,1.7095956161237447,0.0,1.7213402981503325
2025-01-17,83.1741025564374,5.342327874116453,0.5098957273161007,0.6708196788822913,3.3396268160332023,3.5330497979002735,0.0,1.7093001433058383,0.0,1.7208774060084424
2025-01-20,83.18056843568725,5.341585365566222,0.5093564580117723,0.6657443557387184,3.338976722806834,3.533324453985218,0.0,1.7094330227477403,0.0,1.7210111854562398
2025-01-21,83.1730708601969,5.3397807963461945,0.5180760796170057,0.666924753728835,3.3390065351596903,3.5330059737521076,0.0,1.7092789410508396,0.0,1.720856060148426
2025-01-22,83.10286398357121,5.386379540960987,0.47671470077648626,0.6538274541899726,3.3442860466972673,3.535965082634479,0.0,1.7107105668489535,0.06695524182780858,1.7222973824928263
2025-01-23,80.73598375674811,5.246315636787361,0.46217236206862655,0.6059378776181575,3.251207282575664,3.4352560885560197,2.848615595575383,1.661987251906491,0.06762125200064631,1.684902896163547
2025-01-24,80.7333222725443,5.23946923167624,0.4632023669713315,0.6101792679995548,3.2521453461649745,3.4338563944821434,2.848521690168431,1.6619324640335744,0.07252361308941868,1.6848473528700316
2025-01-27,80.63519735571172,5.24280793445694,0.48229137129033967,0.6408573239719919,3.2868422302140425,3.4340946790709945,2.8487193567979583,1.6620477900252288,0.08064992420877137,1.6864920342520147
2025-02-03,80.62908362300716,5.221184139766737,0.5423155474872438,0.6346177340721743,3.2477826872052966,3.437854437280885,2.8485033678840734,1.6619217741380772,0.09005091374139557,1.6866857754169609
2025-02-04,80.59697938238048,5.236786739868948,0.5392062714905426,0.6117809119967222,3.292655984060005,3.436485580025729,2.8473691737020332,1.661260043480327,0.09146172856703494,1.6860141844281713
2025-02-05,80.59911705584892,5.234273335417291,0.5392205728570381,0.6117971382602138,3.292743315165857,3.43657672592357,2.847444694467006,1.6613041050760138,0.09146415440621693,1.686058902577872
2025-02-06,80.61304709890874,5.232042903427056,0.5393137670019992,0.6119028759009117,3.294357429913708,3.4370099004229355,2.846087929751942,1.6615912302774365,0.09147996226684678,1.6731669021284261
2025-02-07,80.62315749373506,5.232457910100692,0.5270807132218881,0.6124620002020047,3.29428822424747,3.43744096621645,2.8464448827975817,1.6617996251214806,0.09149143557756385,1.6733767487798015
2025-02-10,80.62322231213885,5.232301323313733,0.5260359791404826,0.612864476385129,3.295014443558731,3.4374437298075002,2.846447171246949,1.6618009611544822,0.09149150913371071,1.6733780941204348
2025-02-11,80.59123546622858,5.229851310007143,0.5422995802575529,0.6329641610387177,3.2943409459403834,3.437779064353904,2.8457264916286733,1.661380216974006,0.09146834479518232,1.6729544187758567
2025-02-12,80.59240145712629,5.230328863116341,0.541905538405618,0.6308031245041961,3.294227853210023,3.4378288020092977,2.845767663490196,1.66140425375914,0.09235382136280852,1.6729786230160977
2025-02-13,80.57503015273515,5.221151252760868,0.5617511275827864,0.6291773358863569,3.2982924123889443,3.4372900540548437,2.845321698436131,1.6611438922941626,0.09812562614858115,1.6727164477121768
2025-02-14,80.57256957217899,5.218580935100945,0.5680022490574622,0.6289973971947873,3.297950602400218,3.4367832743621154,2.845234808698281,1.6610931646884188,0.09812262961221864,1.6726653667065674
2025-02-17,80.48483309016136,5.246770060655713,0.612648247233296,0.6415808681179853,3.299558061449141,3.4370346243183967,2.845442895617847,1.661214649129244,0.09812980583390457,1.6727876974831202
2025-02-18,80.46635843695358,5.243568266649764,0.6357861684031924,0.6382775564983129,3.2992745310932348,3.43699042825571,2.845406306701431,1.6611932879400815,0.10037883002598752,1.672766187478706
2025-02-19,80.48608722219748,5.243165759240089,0.6170510911309781,0.6385144367969463,3.299601126631111,3.4378331114261877,2.8465862673318227,1.6616005802080926,0.10522666470693727,1.6643337403303506
2025-02-20,80.47332613552301,5.23739209544291,0.6277861174014538,0.6374319988468027,3.2992467442758744,3.437631382431572,2.8459369381047983,1.661503078961338,0.1155094303080524,1.664236078704187
2025-02-21,80.48004508117516,5.2273529071928495,0.636856502674335,0.6215803083165363,3.2997721507370925,3.438430146871684,2.8465982170413873,1.6618891440826289,0.12510399168807793,1.6623715502202436
2025-02-24,80.4747320264424,5.229242620076975,0.650238099953295,0.6103570442371042,3.299949914700774,3.438615380561718,2.846751567805912,1.6619786726888346,0.12511073123869504,1.6630239422942994
2025-02-25,80.43700794248724,5.230071905166702,0.6637494016104161,0.6250742396268171,3.299161777374398,3.4386319696270204,2.8467653015162666,1.6619866906465535,0.13379515497028857,1.6637556169742855
2025-02-26,80.31354333426451,5.240502523831,0.733091469964576,0.6961072545463148,3.2736658677942136,3.437200420317568,2.8465785801815984,1.6618776797727337,0.1337863792521446,1.663646490075346
2025-02-27,80.30274898152632,5.1967311242750736,0.7492811583886708,0.7524165623776363,3.2571219797165893,3.436965536724686,2.846384057162113,1.6617641141516981,0.13377723686252666,1.6628092488146868
2025-02-28,80.3054512576202,5.195189084594689,0.7537836841052922,0.7490393660593979,3.2527526995672256,3.4377006911868304,2.8469928883878675,1.6621195594683582,0.13380585132827036,1.6631649176818604
2025-03-03,80.26108973033682,5.2837740305490355,0.6916987344768427,0.7649705422801455,3.252512223663842,3.4384665811185466,2.8476271737386765,1.662489865306551,0.13383566211272863,1.6635354564168068
2025-03-04,80.23048387036442,5.273705076260899,0.6878710776275503,0.8004113229323033,3.255220562188802,3.4390336147415974,2.8480967727053463,1.662764024624192,0.13860389039320187,1.6638097881616913
2025-03-05,80.22204122208962,5.279309098169186,0.6807417937365238,0.8023919050862017,3.2567150841350916,3.43959253327386,2.8485596510154387,1.663034260316032,0.14353425836496378,1.6640801938130863
2025-03-06,80.14506747844001,5.276157883812858,0.6879916850325487,0.8292254235077832,3.304606476718656,3.438430269678103,2.8475971017743027,1.6624723088172528,0.14493348333278613,1.6635178888856912
2025-03-07,80.08193263009595,5.312806538623962,0.6976371996630425,0.8314207170799751,3.3071100477149415,3.439193718034448,2.8482293650911,1.6628414341599502,0.15494110315394602,1.6638872463826924
2025-03-10,80.03524781702956,5.3374925391425645,0.728999810489029,0.7983095318705499,3.308281800093086,3.441416839467367,2.8500704825932055,1.6639163077305907,0.17130207560961283,1.6649627959744464
2025-03-11,79.96616474873122,5.3799413770572135,0.7308499318412978,0.818149251523498,3.308928502485349,3.4429273207875837,2.85132141452795,1.6646466216153857,0.17137726225435612,1.66569356917615
2025-03-12,79.88056797038844,5.465129396616147,0.7467252795358789,0.7870321606508459,3.3142840863483674,3.4469638591897485,2.854130251750814,1.666286465292736,0.1715460860252996,1.6673344442017253
2025-03-13,79.6026554380038,5.425372713703418,0.9147426054170358,0.8863029242727506,3.360767071534934,3.4540919254927402,2.852991469352481,1.665292377485479,0.17144374355535072,1.6663397311820107
2025-03-14,79.41214038479097,5.386638978002452,1.0488374680666883,0.9845850882012653,3.349760337010746,3.4570521372510163,2.855643412287335,1.6663697513403877,0.17155466041859432,1.6674177826305387
2025-03-17,79.10977012607276,5.4099118893396065,1.132084009034806,1.0417817449425775,3.405695870133992,3.4563191581300523,2.8559703559597533,1.6665605346306844,0.25502326903903505,1.666883042716728
2025-03-18,78.91554837495707,5.299678417258616,1.3396156223227393,1.139556249603621,3.393429497032916,3.4583419496886565,2.8563091900268507,1.666758256390238,0.26287527410895867,1.6678871686103376
2025-03-19,78.69234931183192,5.302319316815556,1.4710821080334648,1.2007367757655343,3.396989975070529,3.461872854814832,2.8571870116256965,1.668071050142724,0.2801907443684344,1.6692008515313064
2025-03-20,78.19601817496466,5.550128086746695,1.4654206182572178,1.1942648816485604,3.509453320382388,3.4649113851983535,2.86062838338186,1.6700801775032637,0.41788363222287755,1.6712113396941224
2025-03-21,77.76186972403283,5.752328739335185,1.5908323181178359,1.228225043127916,3.4966851624667714,3.4663509542282034,2.865211787019101,1.6707740468215875,0.49581654587342133,1.6719056789771511
2025-03-24,77.60963078447777,5.728521545380789,1.6892063518164788,1.221494471186824,3.592971389649936,3.463539334989141,2.859495619701766,1.6694188521179352,0.49597973734185974,1.669741913337503
2025-03-25,77.40621461129422,5.765550350978059,1.6588907241453985,1.2264704072659154,3.6131921636290762,3.465504180351289,2.8611177946398985,1.6703659035505352,0.6620047161047888,1.6706891480408208
2025-03-26,77.14812621855484,5.648244450118928,1.8598577587313925,1.2480379938700554,3.58864002015604,3.464581908928241,2.8603563680068174,1.6699213706171705,0.8419893819338244,1.6702445290826988
2025-03-27,76.9873031536198,5.63673724228072,1.9173438565571161,1.2453726435873493,3.588309310328805,3.463192746511492,2.860543560802524,1.6700306567374146,0.9608129932230931,1.670353836351684
2025-03-28,76.22145894522997,5.892663509786556,2.1043782616852114,1.2605241962577134,3.875020894163102,3.4585561868834116,2.8633940182538398,1.6725035530995456,0.9794821340226592,1.6720183006179885
2025-03-31,75.59379742642518,6.00894639080542,2.1966946049880103,1.6138567647910365,3.9182945883012605,3.4651239974144605,2.8668204684876146,1.6817924341332513,0.9806542209815987,1.6740191036721634
2025-04-01,75.05834464281045,6.066999627878582,2.4363509891768254,1.9206868309298086,3.8372078089585586,3.467598226400695,2.870611560178559,1.6840164413192673,0.9819510409637769,1.6762328313834636
2025-04-02,74.77136185846169,5.942011174904252,2.6447846751896313,2.0928556923109323,3.8020562998202743,3.4684225654863656,2.869884805231363,1.6868324473058793,1.045982023067519,1.6758084582220927
2025-04-03,74.58491680914541,5.9666489777683225,2.732579308337457,2.18309633590113,3.784521411640078,3.4688443357300107,2.870233791547384,1.6870375710238967,1.0461092175152504,1.6760122413910636
2025-04-07,74.47887780138961,5.957167044728149,2.7112082241398854,2.316874248832894,3.7871911196118475,3.4689877609808497,2.870352466230269,1.6871073244528145,1.0461524706746332,1.6760815389590333
2025-04-08,73.8364986235633,5.955887017649347,3.0851871783109623,2.943355301578058,3.731896036765088,3.461167059188206,2.4676966573608614,1.7071606383709563,1.0440379562814608,1.7671135309317563
2025-04-09,72.96083403088222,5.604269065316281,4.530005356975686,3.5324517484205895,3.0193159737840336,3.3668642956273165,2.457623995228632,1.6768247652691093,1.0421937296487582,1.8096170388473645
2025-04-10,72.28570437508351,5.980895909219011,4.914202432652434,3.795060216661101,2.7131200511162206,3.3419681657444187,2.530201818678349,1.6838371847626203,1.0455472946576922,1.7094625514246342
2025-04-11,72.02148071426129,5.716922725664475,5.39337323307541,4.011729563120541,2.7163323005115734,3.1446671251615905,2.545667517541892,1.6835347849343711,1.0549569452060905,1.7113350905227653
2025-04-14,71.72054708003883,6.043534807404771,4.939054331475068,4.062324039731501,3.077596226250092,3.1345422729149077,2.56637713857644,1.684741585292609,1.0588532049035098,1.7124293134122666
2025-04-15,71.54253317866898,6.017749712123154,5.0722985997846175,4.230169341194636,3.0631294030824154,3.1407030340826396,2.4712719297126187,1.6893776962133802,1.0597300186462733,1.7130370864912845
2025-04-16,71.31645441236756,6.105309070759142,5.308655928045343,4.343654279699397,2.9388676619690797,3.1393477528028306,2.4711618050555226,1.6893024142756605,1.0596827950269239,1.6275638799985355
2025-04-17,70.91282666781251,6.098300296612039,5.1632590902089515,4.319922218618989,3.262124131323018,3.1340136974534576,2.463910755827567,1.6871729880478274,1.3356819815361636,1.622788172559481
2025-04-22,71.23045071978432,5.959996485413248,5.000318416106753,4.272163911393593,3.2421032237504788,3.151134728216597,2.4749468032499737,1.6971643406548589,1.3416646047519691,1.6300567666782122
2025-04-23,71.41413636930643,6.064205553235626,5.100425611393587,4.213459482259543,2.8861762203951304,3.1583658168461697,2.481329076652624,1.7025171667904742,1.3451244247008027,1.6342602784196036
2025-04-24,71.42097388228981,6.2980111759224915,4.8928729448494535,4.267837213648737,2.676840737999015,3.1759432241940493,2.493468604250373,1.718040744863003,1.4137558220754658,1.64225564990759
2025-04-25,71.47563691545177,6.380270906284675,4.937895256358568,4.203398456532122,2.3381859168727233,3.186247888612552,2.4962256454414944,1.7215772607167816,1.6164902532168839,1.6440715005124178
2025-04-28,70.57914078196502,6.74236297654258,4.7858887796294685,3.9855583321352945,3.2908179863155107,3.1348515733611477,2.4685145221778586,1.9800723863961085,1.5985452566404883,1.4342474048365192
2025-04-29,70.16950748038734,6.780260576484835,4.997035703788496,4.139364819290306,3.396856695700313,3.115833574350859,2.4633978102742393,1.969381982496545,1.5899147163821483,1.3784466408449148
2025-04-30,69.87330677185443,6.694092302815931,4.983459364949437,4.14442761065772,3.8309357311906616,3.103270438371019,2.4521864721473823,1.9611880366487644,1.5832996080870527,1.3738336632776018
2025-05-02,69.90070764781952,6.702090424610745,4.970417271349495,4.179333546463439,3.7700467569706917,3.1040062218058884,2.453148099133006,1.9619571181853215,1.5839205003588102,1.3743724133030877
