date,UPBEST SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CHONG HING SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,HANG SENG SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-02,69.81738366172033,8.907138638678205,3.8439181365414035,5.03066857017964,1.8308136587906494,3.6397710204100613,0.0,4.305225515134324,2.625080798545394
2024-10-03,69.81738366172033,8.907138638678205,3.8439181365414035,5.043224315363116,1.8182579136071724,3.6397710204100613,0.0,4.305225515134324,2.625080798545394
2024-10-04,68.07746545931069,8.768143214063853,3.7481238975772775,4.866303613452618,1.9203126912944315,3.5458902587774386,2.3161646345057743,4.197935040378712,2.5596611906392126
2024-10-07,68.02348762187829,8.381963826162602,4.723802964949799,4.82438653086375,1.909275435862119,3.543078763275218,2.0103120809018087,4.027420348689695,2.556272427416724
2024-10-08,67.96590296923029,8.409273016174813,4.7198040733547915,4.844748052277286,1.894530984748686,3.5400794028039964,2.008610269851833,4.024010973340757,2.5930402582175565
2024-10-09,67.64833105039291,8.353759642419437,5.289362699156514,4.844639896186289,1.8000684882128182,3.52353831735275,1.9992250018023214,3.9601506740681995,2.5809242304087663
2024-10-10,67.65107445241003,8.354098419750638,5.289577203314604,4.84483636511105,1.7960861003843607,3.5236812104881334,1.9993060781247889,3.9603112735268806,2.5810288968895176
2024-10-14,67.66174535359545,8.204441800515566,5.527013141528311,4.823067077677429,1.7814973049952227,3.5242370162060825,1.9996214374560597,3.8969408541092063,2.5814360139166803
2024-10-15,67.67669027194908,8.206253972403907,5.528233931203599,4.824132381909729,1.781890796644474,3.5250154388463915,2.000063107693278,3.897801598427717,2.559918500921823
2024-10-16,67.67211459582255,8.212460222304358,5.5278601628068404,4.823806218391945,1.781770321557032,3.5247771096827702,1.9999278817982673,3.897538064888352,2.5597454227478837
2024-10-18,67.67180957274665,8.212423205729765,5.527835246710748,4.8237844757255735,1.781762290463763,3.524761222217715,2.000369604117931,3.89752049725276,2.5597338850350897
2024-10-22,67.68645378272493,8.2074378637669,5.529031472740306,4.824828344852149,1.7672703337526092,3.5255239821289295,2.0008024849984896,3.8983639224384725,2.560287812597211
2024-10-31,23.61424834568158,2.863024149266646,1.9287079465315105,1.6830587446004748,0.6180546501849997,1.2298186677981418,0.6979456838475899,1.3598774962212956,0.893112559389469
2024-11-07,67.59932470455824,8.195835678109173,5.521215531795161,4.818007878446821,1.8863252673044457,3.531795160382668,1.9979741136747327,3.892853123241418,2.5566685424873383
2024-11-08,67.60688301397492,8.196315372424722,5.5215386831868605,4.818289871776401,1.8769809825673536,3.532001872928973,1.9980910531623688,3.893080968160208,2.556818181818182
2024-11-12,67.62210553809297,8.198160873990147,5.522781925768479,4.8193747692086,1.8548873737965073,3.5327971467428014,1.998540948023525,3.893957543388783,2.5573938809881924
2024-11-14,67.73191040225167,8.21237517027361,5.53174982634347,4.827200476315054,1.694617098627888,3.5385337074090444,2.0017861814507762,3.90028055678343,2.561546580545056
2024-11-15,67.69313299884145,8.297833015520965,5.52858282731293,4.824436840990131,1.6607386770891093,3.5365078506417102,2.000640132714839,3.898047595219741,2.5600800616691237
2024-11-18,67.68214905460528,8.27395037522818,5.527685754850923,4.863317783336714,1.65956775516643,3.535934013927388,2.0003155071777883,3.8974150947648347,2.559664660942465
2024-11-20,67.88316878232253,8.298524465661277,5.54410328740371,4.877762106252939,1.6753462804238544,3.5306137210227475,2.0062565549166393,3.627807312574591,2.5564174894217206
2024-11-21,67.90005109584767,8.300588280511683,5.545482087061898,4.878975189122463,1.6508932729829575,3.5314917726641735,2.006755504108016,3.6287095359321375,2.557053261769002
2024-11-27,67.90772765095329,8.301526717557252,5.546109040917478,4.879526789913535,1.6397742483991173,3.5318910314388043,2.0069823812452516,3.629119785825404,2.5573423537498643
2024-12-05,67.9464439235844,8.21576275327825,5.549271047320839,4.882308757386811,1.6741929937285638,3.533904670545968,2.008126623288477,3.6311888580193843,2.5588003728473043
2024-12-10,68.02339276654345,8.225067043560195,5.555555555555555,4.887837935783141,1.676089004856128,3.537906791331449,2.010400811770675,3.6353011524244403,2.4484489381749652
2024-12-11,68.02370091188715,8.225104303038265,5.555580722171134,4.887860077644043,1.675643598443495,3.5379228180166797,2.0104099188678646,3.6353176203052304,2.44846002962614
2024-12-12,68.01753853540546,8.224359177609378,5.555077433177365,4.887417278537489,1.6845509600445712,3.5376023118978486,2.0102277925995717,3.634988291034601,2.44823821969371
2025-01-02,68.03633727515745,8.221648316795797,5.556612749762131,4.888768066693851,1.6850165375379458,3.538580037152825,2.0107833809070725,3.6359929319015905,2.4262607040913418
2025-01-03,68.04250305858896,8.222393402510308,5.557116317005755,4.88921111060764,1.6761067560831937,3.538900720467624,2.010965607866238,3.6363224432461823,2.4264805836240884
2025-02-03,68.04281137709629,8.222430660341024,5.557141497763821,4.8892332649112555,1.6756612246192606,3.5389167561591197,2.0109747200812005,3.63633892038117,2.4264915786468744
2025-02-06,68.0502118596062,8.223324949584212,5.55774590442526,4.88976502843677,1.6758434731380147,3.5284254412797678,2.011193438016903,3.6367344164230846,2.4267554890897967
2025-02-07,68.07365734465453,8.226158149318415,5.559660726509481,4.891449709641007,1.6764208550743689,3.4951878833486707,2.0118863587939564,3.6379873883103873,2.4275915843491744
2025-02-10,68.07334874654336,8.226120857699804,5.5596355229158165,4.891427535246385,1.6768665850673194,3.495172038623691,2.011877238315427,3.6379708962328303,2.4275805793553653
2025-02-12,68.0708800623759,8.225822536922365,5.559433902392588,4.8912501473268115,1.6768057733977642,3.4986717921286687,2.011804277463984,3.637838964995149,2.4274925429967635
2025-02-13,68.07057148944466,8.25298392105132,5.559408700855398,4.8912279747415,1.6767981722491943,3.50726884528035,2.0117951577296362,3.6024641997470526,2.427481538900902
2025-02-17,68.07026291931098,8.252946509519491,5.559383499546691,4.891205802357208,1.6772438803263827,3.5072529465095195,2.011786038077969,3.6024478694469626,2.4274705349048054
2025-02-19,68.05823086580341,8.251487724291716,5.558400826689751,4.890341236136857,1.6946233440144307,3.506633006857355,2.011430436142296,3.601811103204783,2.4270414568593948
2025-02-25,68.06131560221004,8.251861722620326,5.558652760969773,4.890562890644476,1.6901676570169832,3.506791944848592,2.011521604140888,3.6019743551391703,2.4271514624097468
2025-02-26,68.06100711598604,8.251824321261841,5.558627566514073,4.890540724289535,1.6906132438924897,3.506776050401124,2.0115124869691337,3.60195802927979,2.4271404614059735
2025-03-04,68.09125206319264,8.255491266573559,5.561097709175993,4.892713982551285,1.6469265231349643,3.508334391380843,2.012406362795422,3.6035586672228974,2.4282190339723937
2025-03-06,68.09032579862607,8.25537896479017,5.561022059990477,4.892647425578707,1.648264447820074,3.5082866665155192,2.0123789874623075,3.6035096469948082,2.4281860022218695
2025-03-07,68.10514905640696,8.256269077088445,5.562232693991029,4.89371255448167,1.6622295192006784,3.50905042020618,1.978347929809921,3.6042941307197247,2.428714618095398
2025-03-10,68.11997876963694,8.258066857497992,5.563443855216183,4.894778147242548,1.6494358983664414,3.5011953420220556,1.9787787097564407,3.605078956083089,2.4292434641782985
2025-03-11,68.12276005988296,8.25840402848977,5.563671006668783,4.894977997550242,1.6490495849022364,3.4977090232726944,1.9788595018826838,3.605226148890804,2.4293426484598286
2025-03-21,68.14130780051731,8.23342560239597,5.565185823841721,4.896310750102101,1.649498570585833,3.49866134228797,1.9793982847029996,3.606207741525616,2.4300040840404775
2025-03-26,68.13666991855163,8.232865213149715,5.564807042221567,4.895523742541461,1.6566463234793656,3.4984232139210922,1.9792635614946572,3.6059622932595228,2.4298386913809926
2025-03-27,68.11040050800563,8.229691114437339,5.562661586610424,4.893636322402141,1.6945616183607748,3.497074431895496,1.9785004762552727,3.604572050619132,2.428901891413798
2025-03-28,68.11379893767095,8.230101742274073,5.56293914061118,4.893880494785878,1.698728561773391,3.497248921568183,1.9695272136769197,3.6047519039821467,2.429023083657279
2025-04-07,68.11410790263905,8.230139074109353,5.562964374166508,4.893902693483565,1.698282666086057,3.4972647851291403,1.9695361474748023,3.604768255177857,2.4290341017336634
2025-04-09,68.11472584098415,8.23021373879595,5.56301484196393,4.893039880973981,1.6982980730848787,3.497296512682803,1.9695540153137132,3.6048009580142972,2.4290561381863047
2025-04-11,68.11410790263905,8.230139074109353,5.562964374166508,4.892995491204674,1.698282666086057,3.4981719874080324,1.9695361474748023,3.604768255177857,2.4290341017336634
2025-04-28,65.06616155749934,8.236912877603352,5.536842293362401,5.73519294514979,4.935536038169099,3.6172189809065163,2.0817883723631425,2.616977743627315,2.173369191319032
2025-04-29,65.08564253124734,8.05348133649717,5.527328301583259,5.6363644488535565,4.593371138489314,3.4976472323140237,2.726350551213474,2.6177612733992017,2.2620531864026563
2025-04-30,22.905451320647536,2.9276603989424816,1.9452208570326361,1.8730358482705716,1.6924946934582612,1.215192947068573,0.9928190856534104,0.9212631401485313,0.7465408204651891
2025-05-02,65.32442893600226,8.34944227914299,5.547606980593018,5.296890487574061,4.407945784240294,3.4656285179919357,2.831436888065626,2.627365323980427,2.14925480240939
