date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,KGI ASIA LTD,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-11-29,29.397235330782117,20.829331789072533,14.704709763094801,11.022629788198778,6.914818800066833,3.216186333260401,4.596500142904574,3.5062746787992856,2.9624651016628727,2.8498482721578067
2024-12-03,29.392425201238737,20.81380319697287,14.738664864865978,11.020220188418458,6.913687361214742,3.2156600840153766,4.595748039487884,3.498428731107755,2.9619803676140277,2.84938196506417
2024-12-04,29.396878970899763,20.80483484251188,14.740292071176707,11.021890058189223,6.914734977081904,3.216147345928074,4.594019978225818,3.4989588403327403,2.962429189996241,2.8498137256576492
2024-12-05,29.398660856714248,20.806095923326453,14.741791698927376,11.016496668228951,6.9151541123302005,3.216342292042547,4.594298443808466,3.49856478105069,2.962608757036514,2.849986466534553
2024-12-06,29.402225276473658,20.792856785965917,14.74479149989262,11.016013691196202,6.915992535280058,3.2167322551798017,4.6009176907555505,3.4971702977048054,2.962967956431495,2.850332011119896
2024-12-09,29.404970468741816,20.782672587869122,14.746168174183103,11.01679971014089,6.9166382595086136,3.2170325912405118,4.604378654060545,3.4974968173736882,2.9632445993266603,2.850598137555056
2024-12-10,29.41007004320153,20.789308751173095,14.746300004374449,11.014101792891978,6.917837781604811,3.2175905070274293,4.591836740881461,3.4981033728355198,2.96375850178042,2.8510925042293107
2024-12-11,29.41060506610115,20.78968694667664,14.74656826650968,11.013089371072287,6.917963629711381,3.217649040876562,4.591313880554236,3.498167009726115,2.963812417961683,2.851144370810263
2024-12-12,29.41078341139352,20.789813014902315,14.742412904069758,11.013156154215283,6.918005580097759,3.21766855263287,4.594980109603025,3.498188222537503,2.963830390458033,2.851161660089938
2024-12-13,29.408893061338993,20.791266020563743,14.742071708467574,11.01184193517948,6.9175609318868405,3.2174617400553585,4.598322925202558,3.4979633798257423,2.963639893086309,2.850978404393405
2024-12-16,29.412031889005654,20.788876264361463,14.744251561701585,11.00088876236466,6.918299247048636,3.217805141553166,4.5988137067898744,3.503794532220022,2.9639562040358927,2.8512826909190525
2024-12-17,29.412174578910417,20.7889771197796,14.74432309215073,11.000456990946937,6.918332810573402,3.2178207524538656,4.5988360175330545,3.5038115305732815,2.9639705834106356,2.8512965236680836
2024-12-18,29.416848438563065,20.792280675629208,14.746666097990746,11.002205062717445,6.91943219601667,3.2183320931758512,4.584039826432054,3.5040044040359444,2.9644415850526347,2.8517496203863812
2024-12-19,29.417954300841505,20.791776248048087,14.746914847250112,11.001938145596936,6.9192643283113515,3.2182540153786956,4.583928616115232,3.503919395734386,2.964369666722874,2.85168043600082
2024-12-23,29.417775879607195,20.791043640416984,14.747431911099143,11.001264913780343,6.9192223626576785,3.2182344965213385,4.584507318939194,3.504504648863518,2.9643516876856686,2.8516631404289376
2024-12-27,29.414921434169877,20.802368063763545,14.74660739411843,11.000197446594298,6.918550981422615,3.21792222700061,4.578604466780729,3.5053774935940836,2.9640640527473865,2.8513864398084254
2024-12-30,29.41563499359596,20.80044685459363,14.74696512346788,11.000464293969511,6.918718814516396,3.2180002886994195,4.580534917741104,3.5036431472380016,2.964135956248781,2.8514556099293147
2025-01-02,29.415099820780867,20.80006842204574,14.746696824828707,11.00026415722438,6.918592938932694,3.2179417420702587,4.58045158186319,3.505398751934437,2.9640820282956915,2.8514037320240364
2025-01-03,29.418489577530334,20.801858874828383,14.747789695167175,11.00092529367451,6.919390228326729,3.218312573371395,4.568849041489084,3.508228786494068,2.964423605143046,2.8517323239752788
2025-01-06,29.4170622163121,20.800849585532724,14.748287124083493,11.000391537715098,6.919054505133336,3.2181564234595075,4.5686273646447795,3.5116975091619693,2.964279773717668,2.851593960239326
2025-01-07,29.41634876604537,20.800345103760346,14.74792882827469,11.000124745870997,6.918886697714434,3.218078373702472,4.568516561996033,3.5140382407196977,2.9642078812159736,2.8515248006999885
2025-01-08,29.438839127501154,20.751275912303306,14.756768947808263,11.006265770291968,6.922749295017481,3.2198749258632935,4.5722806488423595,3.5129659494191277,2.9658627054482363,2.8531167175048116
2025-01-09,29.434373832079743,20.73417375165393,14.754530634927374,11.004596335300388,6.921699249511382,3.219386533888945,4.599496320296768,3.513646544619061,2.9654128421536337,2.852683955568777
2025-01-10,29.427589176762986,20.72939450195814,14.751129699501004,11.002059763825791,6.920103790274432,3.218644461776644,4.622699404235352,3.5116234816096914,2.964729311254669,2.8520264088012937
2025-01-13,29.42723217628102,20.72914302353143,14.750950746329522,11.001926292455959,6.920019839109642,3.218605414825933,4.62264332400719,3.5127940293128685,2.964693344672879,2.851991809473554
2025-01-14,29.42723217628102,20.724290427828553,14.750950746329522,11.001926292455959,6.920019839109642,3.218605414825933,4.62264332400719,3.517646625015746,2.964693344672879,2.851991809473554
2025-01-15,29.43044549248096,20.71563389090711,14.752561481199649,11.003127651380042,6.920775472929354,3.218956871492286,4.623148095050237,3.518030735584423,2.9650170753280496,2.8523032336478895
2025-01-16,29.43354966899526,20.71525688937018,14.752293000959973,11.002927406673196,6.920649522499654,3.218898290051126,4.622457329230066,3.5167534520154518,2.964963115309239,2.852251324895855
2025-01-17,29.433371117436778,20.715131225240523,14.75220350971831,11.00286066005723,6.920607540041819,3.2188787633778997,4.622429288203094,3.517338744453232,2.9649451290727495,2.852234022398366
2025-01-20,29.431942782951246,20.714125967087003,14.751487618870252,11.000506926662194,6.920271698714951,3.2187225585203545,4.622204972234226,3.5238406179481445,2.9648012470363136,2.8520956099753128
2025-01-21,29.431050144292502,20.71216325837182,14.751040222372517,11.000173293309446,6.920061814437423,3.218624938182863,4.622064785808979,3.528101106337267,2.9647113278546913,2.8520091090324877
2025-01-22,29.436049618294096,20.702334662678982,14.753545992357845,11.002041900787715,6.921237330396285,3.219171688353871,4.61678312751199,3.5311271521795016,2.965214945535106,2.852493581904608
2025-01-23,29.435335303733417,20.70183228619568,14.753187973097084,11.001774917995226,6.921069375094295,3.219093569814184,4.616671093612936,3.532254796443049,2.9663563225968557,2.8524243614172726
2025-01-24,29.435513879123437,20.70135120789026,14.753277476283277,11.00184166247857,6.921111363155591,3.2191130990936645,4.616699101577942,3.5322762255781828,2.9663743185949234,2.852441666224151
2025-01-27,29.449449438391767,20.66198823533346,14.760262072289215,11.007050228470584,6.924388002320106,3.220637113302083,4.618884770366273,3.5357693716463667,2.9677786795073433,2.8537920883727965
2025-02-03,29.478434725846174,20.566281607177448,14.774789693254176,11.01788379313755,6.9312032528772685,3.223806988946471,4.631936621881761,3.5483627338289114,2.9706996820988025,2.8566009009514377
2025-02-04,29.46697693278248,20.558287824572087,14.76783233313325,11.013601319061985,6.928509205744425,3.222553947063475,4.669004652977515,3.547590860950696,2.9701523375501546,2.8554905861639304
2025-02-06,29.459283729293055,20.541384450331428,14.763976764932425,11.010725901054492,6.920628718350545,3.221712606490027,4.667785674764366,3.5903801830345876,2.969376893690424,2.8547450780586505
2025-02-07,29.45445516588199,20.537410526639512,14.762163916042049,11.00892117325786,6.91949438341837,3.221184547364231,4.660949989862393,3.6122529363077382,2.968890193988072,2.8542771672377865
2025-02-10,29.45377571735127,20.538150867462495,14.761823385873473,11.00854581271725,6.919334766129046,3.22111024182724,4.660842472150573,3.6133837027350015,2.9688217083186275,2.8542113254350228
2025-02-11,29.451093989735938,20.535673904537553,14.761086332480634,11.006936507823106,6.918704769781543,3.2208169639680464,4.666488021048951,3.6166966563844576,2.9685514009992326,2.8539514532405414
2025-02-12,29.447662090884513,20.517986511325038,14.75936624170072,11.005532499285762,6.9178985418376495,3.220441646227961,4.66594424108325,3.6433438623320735,2.9682054794471493,2.853618885875886
2025-02-13,29.44851999061115,20.50583856035085,14.760403165010333,11.005853123832916,6.918100081207725,3.2205354674623736,4.6643807472381535,3.654374891559111,2.968291952276862,2.8537020204505277
2025-02-14,29.448310790083898,20.484977854734073,14.763035119694102,11.006755960697328,6.919049153568969,3.220977282579921,4.652515996821418,3.6815851680764426,2.968699162901014,2.854093510842839
2025-02-17,29.45031301095522,20.485156523932314,14.76403887360214,11.007140083690032,6.919519586821448,3.2211962801308225,4.640691071474892,3.6887559979998743,2.9689010078036637,2.854287563589594
2025-02-18,29.455856292279364,20.39793579007307,14.766817832892881,11.0092119011962,6.920822012492897,3.2218025893803857,4.665851644885902,3.737417296496933,2.9694598288085094,2.854824811493856
2025-02-19,29.46372775930485,20.401564697837394,14.770763958868288,11.012153884874994,6.922671458719141,3.2226635493400373,4.654951711943899,3.7256619194661953,2.970253355396025,2.855587704249178
2025-02-20,29.47070825931227,20.405790721291527,14.774870908161361,11.014762867041238,6.924311567145468,3.223427057715959,4.643297409756875,3.7228996985613967,2.9709570631460687,2.848974447867835
2025-02-21,29.480297333402223,20.376959894127708,14.755041750044425,10.998921200853758,6.91473423450501,3.2189685880363914,4.636875052326742,3.806320249665587,2.9668477962856237,2.845033900752529
2025-02-24,29.47418613126141,20.271485830269004,14.752893812834394,10.994651213548034,6.913727635187204,3.218499992791098,4.7211176913590736,3.842402049363584,2.9664159030462756,2.844619740339922
2025-02-25,29.49841243763037,20.291790296329417,14.765019953442543,11.003688266769217,6.857855183718839,3.221145438759534,4.7249982138978615,3.8212781855006437,2.9688541485050277,2.846957875446546
2025-02-26,29.498054299893155,20.291543935415042,14.76484069258072,11.003554671918131,6.8577719230775145,3.2211063311044654,4.7249408480931,3.8224458832495194,2.968818103897233,2.846923310771121
2025-02-27,29.56176026360733,20.170502213320667,14.796727826418236,11.026710325027334,6.87258242430075,3.2280628469804826,4.716894441231611,3.798458181745268,2.9752297613061605,2.853071716062167
2025-02-28,29.554927885904185,20.136645986079355,14.793307974813356,11.023796878270778,6.870994018248469,3.2273167701425893,4.7644615579721785,3.801594500791384,2.9745421197955877,2.8524123079821178
2025-03-03,29.589878143553864,20.160458629714643,14.810801840039712,11.036833098242642,6.879119330283546,3.231133242071367,4.721259162065495,3.7366714459776738,2.9780596723972383,2.8557854356538193
2025-03-04,29.592292796203413,20.16210380393977,14.812010460829953,11.037490154004484,6.879680693991663,3.2313969154939524,4.721644435735415,3.729059566608057,2.9783026940022475,2.856018479191048
2025-03-05,29.61736357862117,20.070084577598784,14.824559292175682,11.046841187261517,6.885509204103081,3.234134575922351,4.725644643529978,3.7565988928498397,2.9808259313644134,2.8584381165731867
2025-03-06,29.627367662025243,20.07686380355886,14.829566696943292,11.05057256329354,6.887834975206053,3.235226994292125,4.72724086066208,3.724090023206117,2.9818327877360566,2.8594036330766284
2025-03-07,29.634568677012048,20.0719488604328,14.821885241522514,11.044848560545944,6.8842671975097165,3.2335512034588114,4.743073966658054,3.727645530051176,2.980288250656904,2.8579225121520357
2025-03-10,29.603143183724068,20.050663890806113,14.80616761592623,10.269283119654029,6.911056603956668,4.074451426024823,4.731956802414204,3.721257629727147,2.9771278527635507,2.8548918750031693
2025-03-11,29.626769223595307,20.066056940009066,14.817984303913148,10.277478955174878,6.916572264839842,4.077703214230125,4.656533343890084,3.724227536692277,2.979503875502577,2.8571703421526977
2025-03-12,29.56288760016784,20.08722825964153,14.83361848071953,10.288322530104745,6.923869810272796,4.082005522270657,4.651078514685459,3.7281568991873133,2.9826474940561876,2.8601848888939414
2025-03-13,29.561625580458184,20.086126810432155,14.832985243562813,10.286053786073218,6.923574234945858,4.081831264211238,4.650879963284253,3.734340160651272,2.9825201668486643,2.860062789532341
2025-03-17,29.572085568622995,20.05785034892661,14.838233698174156,10.28969336944363,6.926024049634114,4.083275565932678,4.652525615321876,3.7356615072659056,2.9835754919545736,2.8610747847234617
2025-03-18,29.589636423862224,19.94549895759572,14.86544027606938,10.308559991298237,6.938723230456004,4.090762437821336,4.661056233125689,3.7449557403792597,2.9890460136271186,2.866320695765031
2025-03-19,29.582802005442893,19.92500502015759,14.862617795737783,9.063322214449853,6.937120570079459,5.34856141253202,4.66731214154176,3.759244564522631,2.9883556235581388,2.8656586519778675
2025-03-20,29.588225888477183,19.904212077427843,14.865342794556103,9.064983936675631,6.938392462125384,5.349542048899663,4.6681678737045065,3.766045333561383,2.9889035260646035,2.866184058507704
2025-03-21,29.588406718831685,19.904333723306163,14.865433645059186,9.06442818144876,6.938434866559273,5.34957474297158,4.668196403514123,3.7660683499907996,2.988921792941645,2.86620157537679
2025-03-24,29.586417706491197,19.90299570041831,14.865045465975813,9.063818846188376,6.937968446291889,5.349215130158317,4.667882594786852,3.771926338523416,2.988720869573672,2.866008901592158
2025-03-25,29.58777727526245,19.90226594557126,14.864500430487498,9.063486516028869,6.93771406166665,5.349018998092174,4.6677114441721255,3.7730102246059385,2.9886112863946424,2.8659038177183973
2025-03-26,29.590127976762638,19.89773573349551,14.864459108187699,9.064206595511418,6.938265251933529,5.349443969081593,4.668082286367949,3.772698842701468,2.988848726773116,2.866131509185081
2025-03-27,29.58994714030937,19.897614130913695,14.863757128074331,8.473792098539661,6.938222849572815,5.917769418458577,4.691276993856739,3.772675786313253,2.988830460789152,2.8661139931724056
2025-03-28,29.59030881542625,19.897857337563657,14.863327661110862,8.473895672896626,6.93830765481252,5.917841750792798,4.691334334890404,3.772110754114684,2.9888669929803426,2.8661490254118536
2025-04-02,29.587958085194714,19.8962766006042,14.862757976842381,8.473222484831526,6.937756457808744,5.917371622224832,4.699516997107942,3.7705888945236756,2.988629549699765,2.8659213311622205
2025-04-03,29.586692462073643,19.895425538573612,14.862122223267086,8.472860043251208,6.937459695695046,5.917118507010883,4.699315975552069,3.7747051017749946,2.98850171125118,2.8657987415502766
2025-04-07,29.577294078876527,19.879942495266974,14.857401184578636,7.570347570560522,6.935255971682358,6.8511016310822885,4.697823210777527,3.778393056616928,2.987552396477195,2.864888404081043
2025-04-08,29.576321852846775,19.877867007479438,14.857830535057523,7.570255080748603,6.9351712410257464,6.851017928571224,4.697765815686861,3.781401239517938,2.9875158964147253,2.864853402651163
2025-04-09,29.57036085938321,19.92394186185428,14.8554467425597,7.568118579194266,6.933773484041556,6.849637132362208,4.699872728499438,3.7476588354733735,2.986913774121782,2.86427600251019
2025-04-10,29.539064101470064,19.92123998153807,14.839785295103376,7.499129643750892,6.9264635100652585,6.882072489133946,4.751657343586277,3.7955665120653985,2.9837648016310414,2.8612563216556786
2025-04-11,29.55291136425922,19.928137068190857,14.849183411649063,7.502645070594149,6.941918243521139,6.885298653170955,4.7007810604125355,3.7913639877223875,2.985163524866392,2.8625976156133
2025-04-14,29.553091752783224,19.92825870788948,14.8492740498351,7.502690866118444,6.94196061641531,6.885340680463835,4.70630327907132,3.7852832126937845,2.9851817460573775,2.862615088672124
2025-04-15,29.546211047275605,19.930205145041377,14.851945313986592,7.503423670547324,6.942638653079168,6.886013186933185,4.706762954132988,3.7844320270095904,2.9854733153681168,2.8628946866260567
2025-04-17,29.549097173022243,19.932151962456064,14.853396078068993,7.494388442646412,6.943316822206648,6.886685824785757,4.7072227189983895,3.7848016969714036,2.98576494164086,2.863174339203227
2025-04-22,29.555232062759686,19.93629021256244,14.856479893003572,7.495944403780383,6.944758371600422,6.888115616631649,4.708200017633996,3.764825802980512,2.986384836678316,2.8637687823690277
2025-04-23,29.556495444530317,19.92798246119761,14.857114955040396,7.496264828925186,6.945055235489344,6.888410059242879,4.70840127655364,3.7698720465709816,2.9865124940810643,2.86389119836858
2025-04-24,29.55721742546625,19.926026530046272,14.857477872010053,7.4964479413076175,6.945224883392574,6.888578323465914,4.708516289376008,3.769964133799443,2.986585446068545,2.863961155067326
2025-04-25,29.552525179767343,19.925916157069505,14.855119228581682,7.49525787070309,6.944122320146584,6.8874847529330525,4.7205910241264615,3.7693656472187467,2.986111321846633,2.863506497606907
2025-04-28,29.54675215290748,19.940948007145415,14.852827773182725,7.493793687025183,6.942765799699398,6.886139296521675,4.71966886608376,3.768629309156478,2.98552799095485,2.8629471173230394
2025-04-29,29.55223647484631,19.92608784204252,14.858026984899439,7.4951846479304685,6.944054481534693,6.887417467625637,4.718102604349531,3.769328823481862,2.986082149888294,2.863478523401244
2025-04-30,29.51612072775533,20.04321667550381,14.839259181142339,7.486024793197467,6.9355681622114655,6.879000364318329,4.691846341638971,3.7665518209052786,2.9824328630463306,2.8599790702806773
2025-05-02,29.511441520257943,20.060160400866746,14.836296971930107,7.484838029406214,6.9344686626246945,6.877909832456903,4.691102540555459,3.7622963094796265,2.9819600562590853,2.8595256761632233
