date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,HANG SENG SECURITIES LTD
2024-12-27,57.910881498224086,14.772360348724572,5.456893768162739,5.424604455925089,3.5679690022602517,4.020019373587343,3.3257991604778816,5.521472392638037
2024-12-30,58.07648862352751,14.684524770050025,5.454252057447151,5.421978376633855,3.5662417298692914,4.018073261255446,3.340325964176214,5.438115217040504
2025-01-02,59.65762273901809,14.696382428940568,5.4586563307493545,5.426356589147287,3.569121447028424,4.021317829457365,3.343023255813953,3.827519379844961
2025-01-03,61.0563721531255,13.293490550799547,5.459538039089,5.427233080277823,3.569697948635116,4.0219673719916,3.343563236956873,3.828137619124536
2025-01-06,61.1066301016293,13.276334892724634,5.452492337473786,5.42022906920471,3.5650911437328605,4.016776899499919,3.33924826584933,3.8231972898854654
2025-01-08,61.262853470437015,13.223007712082262,5.430591259640103,5.3984575835475574,3.550771208226221,4.000642673521851,3.3258354755784065,3.807840616966581
2025-01-09,61.269076305220885,13.204819277108435,5.461847389558233,5.381526104417671,3.5502008032128516,4.0,3.3253012048192767,3.8072289156626504
2025-01-10,60.74121610781326,13.187871009144875,5.727579014920584,5.37461896358094,3.545644152093695,3.994866035616878,3.33707684902936,4.091127867800417
2025-01-13,60.82143430129954,13.187871009144875,5.727579014920584,5.37461896358094,3.545644152093695,3.994866035616878,3.33707684902936,4.010909674314134
2025-01-14,60.78998073217726,13.19845857418112,5.732177263969172,5.37893384714194,3.5484906872190107,3.998073217726397,3.339755940912011,4.014129736673089
2025-01-16,60.83747793999679,13.187871009144875,5.727579014920584,5.37461896358094,3.545644152093695,3.9788223969196213,3.33707684902936,4.010909674314134
2025-01-17,61.15452081007814,13.107957263594322,5.692871950247169,5.342050709615691,3.524158826343486,3.8749800669749637,3.31685536597034,3.986605007175889
2025-01-20,61.78272082527402,13.088330109606705,5.754352030947776,5.093488072211477,3.5622179239200515,3.9168278529980656,3.352675693101225,3.4493874919406835
2025-01-21,62.80458286267548,12.102630304986285,5.760852025173471,5.018557366467646,3.5662417298692914,3.8889785380022595,3.4048733258028077,3.4532838470227527
2025-01-22,63.40714401163731,12.12219169225796,5.28527557782447,5.010505899466623,3.5720058186520123,3.8952642637788912,3.4103765960885726,3.297236140294165
2025-01-23,63.413057530704585,12.120232708468002,5.284421460892049,5.009696186166774,3.571428571428571,3.894634776987718,3.409825468648998,3.296703296703297
2025-01-24,63.607137116219256,12.055939559556341,5.256389647966564,4.983121684616621,3.5524835235492684,3.8739752451374376,3.391737662755184,3.279215560199325
2025-01-27,63.59691417550627,12.054001928640307,5.2555448408871746,4.998392799742848,3.551912568306011,3.873352619736419,3.3911925425908067,3.278688524590164
2025-02-03,65.52555448408872,10.446801671488268,5.2555448408871746,4.67695274831244,3.551912568306011,3.873352619736419,3.3911925425908067,3.278688524590164
2025-02-04,65.70831994860264,10.4400899453903,5.2521683263732735,4.673947960167042,3.5496305814327016,3.7102473498233217,3.3890138130420815,3.2765820751686476
2025-02-06,65.8981748318924,10.406660262568042,5.235350624399616,4.658981748318924,3.5382644892731343,3.682356708293308,3.314121037463977,3.266090297790586
2025-02-07,65.968,10.4,5.232,4.64,3.5360000000000005,3.6479999999999997,3.312,3.2640000000000002
2025-02-10,66.07114372308183,10.368479821343117,5.21614292550646,4.625937151060775,3.5252831392566595,3.6369436911788164,3.3019620354123465,3.2541075131599935
2025-02-11,66.09818297736692,10.360216767612368,5.211985973860376,4.622250557857826,3.5224737009882054,3.6340452661778775,3.299330570608862,3.2515141855275744
2025-02-12,66.13057324840764,10.35031847133758,5.207006369426752,4.617834394904459,3.519108280254777,3.6305732484076434,3.2961783439490446,3.248407643312102
2025-02-13,66.21557076898583,10.348670593854482,5.206177360292947,4.617099188027384,3.5185480019105237,3.629995223690495,3.2956535583505806,3.1682853048877564
2025-02-14,66.9411019632679,10.13299556681444,5.018999366687777,4.591513616212793,3.499050031665611,3.4673844205193163,3.277390753641545,3.0715642811906267
2025-02-18,66.89895470383276,10.167880899588216,5.02058916693063,4.5929680076021535,3.5001583782071584,3.4684827367754196,3.278428888184986,3.0725372188786824
2025-02-19,66.92526915769474,10.164661177960735,5.018999366687777,4.607346421785941,3.499050031665611,3.4357188093730207,3.277390753641545,3.0715642811906267
2025-02-20,66.9411019632679,10.164661177960735,5.018999366687777,4.607346421785941,3.499050031665611,3.4198860037998733,3.277390753641545,3.0715642811906267
2025-02-24,66.95156695156696,10.161443494776828,5.017410572966129,4.605887939221272,3.4979423868312756,3.418803418803419,3.276353276353276,3.0705919594808484
2025-02-25,66.97799588412221,10.163052081684345,5.018204844071553,4.60661706506253,3.4984961215766974,3.3876840272281146,3.2768719328795313,3.07107804337502
2025-02-26,66.9884475391676,10.15983541699636,5.016616553252097,4.605159044152556,3.497388827346099,3.3866118056654537,3.275834783984808,3.070106029435037
2025-02-27,67.02009811679062,10.128184839373318,5.016616553252097,4.605159044152556,3.497388827346099,3.3866118056654537,3.275834783984808,3.070106029435037
2025-02-28,67.06776440785308,10.13299556681444,5.018999366687777,4.607346421785941,3.499050031665611,3.3882203926535785,3.214059531348955,3.0715642811906267
2025-03-03,67.10609911054638,10.165184243964422,5.034942820838627,4.479034307496824,3.5101651842439643,3.3989834815756037,3.2242693773824653,3.0813214739517156
2025-03-04,66.91550190597204,10.165184243964422,5.034942820838627,4.479034307496824,3.5101651842439643,3.3195679796696314,3.2242693773824653,3.3513341804320205
2025-03-05,66.91024622716442,10.16679904686259,5.035742652899127,4.479745830023829,3.5107227958697376,3.3200953137410645,3.224781572676728,3.35186656076251
2025-03-06,67.11960815294675,10.112182019276347,4.992889872017696,4.455680202243641,3.491862853531363,3.286459156264813,3.2074577342392163,3.3338600094801705
2025-03-07,67.07278481012658,10.126582278481013,5.0,4.462025316455696,3.4968354430379747,3.2911392405063293,3.212025316455696,3.3386075949367084
2025-03-10,66.66138990026911,10.131391483299035,5.002374544878898,4.464144372328637,3.4984961215766974,3.577647617539972,3.324362830457496,3.340193129650151
2025-03-11,66.17763054109481,10.09622968922543,4.985013409055056,4.448651206814954,3.4863543145606566,3.6914339801230476,3.3128253667770937,3.8018614923489507
2025-03-12,66.15093148089674,10.10419955794127,4.988948531733501,4.452162930217872,3.4891064098515945,3.6943479633722762,3.315440479949479,3.8048626460372588
2025-03-13,66.38774865803599,10.10419955794127,4.988948531733501,4.452162930217872,3.4891064098515945,3.4575307862330282,3.315440479949479,3.8048626460372588
2025-03-14,66.19851664825627,10.099416127505128,5.144390089947925,4.450055231181947,3.487454631529115,3.5032349692283415,3.3138709168376206,3.80306138551365
2025-03-17,65.2167035748181,10.12337867763366,5.156596013919645,4.460613729832332,3.4957291996203734,3.6222714330907944,3.3217336285985453,4.602973742486554
2025-03-18,65.2490118577075,10.118577075098814,5.154150197628458,4.458498023715415,3.494071146245059,3.604743083003953,3.320158102766799,4.600790513833992
2025-03-19,65.05223171889838,10.129787907565685,5.159860715416271,4.46343779677113,3.4979423868312756,3.767014878125989,3.323836657169991,4.605887939221272
2025-03-20,65.22702104097453,10.124980224647999,5.236513209935137,4.208194905869324,3.4962822338237625,3.781047302641987,3.322259136212625,4.603701945894637
2025-03-21,65.25866160417655,10.124980224647999,5.236513209935137,4.208194905869324,3.4962822338237625,3.749406739439962,3.322259136212625,4.603701945894637
2025-03-24,64.96835443037975,10.126582278481013,5.237341772151899,4.208860759493671,3.4968354430379747,3.860759493670886,3.354430379746835,4.746835443037975
2025-03-25,65.01260239445494,10.097668557025836,5.21424070573409,4.221802142407057,3.4814114681789543,3.843730308758664,3.402646502835539,4.725897920604915
2025-03-26,65.08036558462024,10.100850929719508,5.215884021430823,4.2073747242357395,3.4825086668767726,3.844941695556256,3.3406870469587138,4.727387330601954
2025-03-27,65.09612354238891,10.100850929719508,5.215884021430823,4.191616766467066,3.4825086668767726,3.844941695556256,3.3406870469587138,4.727387330601954
2025-03-28,65.12763945792625,10.100850929719508,5.215884021430823,4.191616766467066,3.4825086668767726,3.844941695556256,3.309171131421368,4.727387330601954
2025-03-31,65.61663254055757,10.096078122538984,5.213419436131674,4.189636163175303,3.4808631280516615,3.3706095448102062,3.307607497243661,4.725153567490943
2025-04-01,66.01544036552703,10.099259492673704,5.215062234126359,4.190956357334174,3.48195998109343,3.371671655900425,3.308649755790137,4.317000157554751
2025-04-02,66.12572869072002,10.099259492673704,5.215062234126359,4.190956357334174,3.48195998109343,3.261383330707421,3.308649755790137,4.317000157554751
2025-04-03,66.27302786962683,10.092898756101402,5.211777672807432,4.188316800503858,3.4797669658321526,3.259329239489844,3.1806014800818767,4.314281215556606
2025-04-08,66.294080604534,10.091309823677582,5.21095717884131,4.187657430730479,3.479219143576826,3.2430730478589425,3.1801007556675067,4.31360201511335
2025-04-09,66.56230432060113,10.03443957420163,5.181590482154038,4.164057608015028,3.4596117720726363,3.1465247338760176,3.1621790857858483,4.289292423293676
2025-04-10,66.23662680931403,10.084959093769665,5.207677784770296,4.185022026431718,3.477029578351164,3.319697923222152,3.1780994336060417,4.310887350534927
2025-04-11,66.64044059795437,10.08654602675059,5.208497246262786,4.185680566483084,3.4775767112509834,3.383162863886703,3.178599527930763,3.839496459480724
2025-04-14,67.49528005034612,10.084959093769665,5.207677784770296,4.185022026431718,3.477029578351164,3.319697923222152,3.1780994336060417,3.052234109502832
2025-04-17,66.66666666666666,10.097668557025836,6.001890359168241,4.190296156269691,3.4814114681789543,3.323881537492124,3.1821045998739765,3.0560806553245117
2025-04-22,66.66666666666666,10.097668557025836,6.001890359168241,4.206049149338374,3.4814114681789543,3.323881537492124,3.166351606805293,3.0560806553245117
2025-04-23,66.65089877010408,10.10722169662567,6.007568590350047,4.194260485651214,3.4847051403342792,3.327026174708294,3.1693472090823085,3.0589719331441185
2025-04-25,66.79227508243052,10.064374313078977,5.982100800753651,4.176479824148218,3.469932485476527,3.312921965771707,3.1559114460668862,3.0460040822735124
