date,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,CMB WING LUNG BANK LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-29,31.677177008034935,7.583572549531405,21.652596118719156,11.145459545546247,8.650042867535344,3.84717457048541,2.544193215523768,8.040803256926068,2.2020008996718956,2.6569799680257717
2024-05-30,31.689266885305923,7.556091619861529,21.65975136706565,11.147857711962757,8.652562451259369,3.846598611040137,2.53483962537943,8.031746591241907,2.2230010676806686,2.6582840692026255
2024-05-31,23.272698115925124,5.544281905582764,15.906457861666166,8.186631322314328,6.354256689929755,2.8381754725790787,1.8289914913387522,5.890283261025773,1.6322129293624226,1.9529656304796454
2024-06-03,31.83828300236624,7.582529789692964,21.758437478381097,11.196625707514618,8.691985237179582,3.88233911722179,2.109516311020791,8.057316165521165,2.2115062701492754,2.6714609209524784
2024-06-04,31.834053077512802,7.583891374280907,21.75554672716016,11.195138162305245,8.690830449894799,3.8869355257003293,2.1028990466576936,8.050015201134759,2.2285193932858274,2.672171042067481
2024-06-05,31.850150081287225,7.524062466156257,21.77226555078612,11.19947802158143,8.700706809749057,3.9476922295335624,2.0983863951902975,8.04010702503416,2.1917544069694737,2.6753970137124172
2024-06-06,31.875974948593633,7.480511502700087,21.788533641774162,11.206992870860708,8.70720791959962,3.9590151769988826,2.100967619699332,8.031341338247886,2.1667256435602043,2.6827293379654864
2024-06-07,31.78128004357011,7.431268655411549,21.721783229324704,11.173235474396686,8.681021618818589,3.9824684102039836,2.4016662598654404,7.985493293645749,2.163027512628518,2.6787555021346736
2024-06-11,31.782824915283808,7.40570627659701,21.68487036210331,11.174619918541651,8.682097259762523,4.003542158602561,2.432208683164882,7.986429574584476,2.174994918050543,2.6727059333092313
2024-06-12,31.76804271516504,7.402952886785248,21.67478472326861,11.16942259991666,8.678059214073178,4.113410481038922,2.4225727718137824,7.911754073080707,2.1871124432489712,2.671888091608886
2024-06-13,31.766323930255634,7.374292876914446,21.672316027895377,11.163175458772008,8.676921855809589,4.172874728771274,2.4158031779686873,7.910717147812911,2.176143180182466,2.6714316156176072
2024-06-14,31.89443996076942,7.391333884220987,21.75961542387728,11.208197404995525,8.711916549803307,4.196427827604641,2.0290688950277658,7.9193559796515975,2.20610432661137,2.6835397474381097
2024-06-17,31.934281934521398,7.396728021678644,21.78623841162243,11.150722386887752,8.722682573405692,4.217855697112847,2.037132854957493,7.8836222227428685,2.183879881381835,2.686856015689039
2024-06-18,31.92130186014807,7.395051519641766,21.78229582285415,11.145779797423366,8.71881621950568,4.215986120559191,2.035962870227663,7.872384210868696,2.2230182426274623,2.6894033361439553
2024-06-19,31.925284644092343,7.373845793094219,21.7794079483722,11.14722639101925,8.719947821236207,4.248846894693803,2.0435444064934916,7.8472346199280825,2.2249090914090166,2.6897523896613875
2024-06-20,31.922423721268668,7.371977253411888,21.77767483256522,11.146339340539823,8.719253923613241,4.250057581435634,2.052300698286033,7.84661016923626,2.223450282955742,2.68991219668749
2024-06-21,31.93916904154614,7.371980803621089,21.79252575697288,11.153940401913049,8.725199874313043,4.273798630561816,2.089186421549409,7.732996786860098,2.2294557449352137,2.6917465377272647
2024-06-24,31.93828607268267,7.363974531952835,21.791923295409937,11.153632047551447,8.72495866328446,4.273680479988937,2.0883126123596547,7.732248589803066,2.2413115834606527,2.691672123506341
2024-06-25,32.03850044316047,7.101718716006196,21.860515348910614,11.17538787213606,8.752335405978044,4.287090222701828,2.094650779062793,7.756510456048538,2.233172837158206,2.7001179188372486
2024-06-26,32.03436165699346,7.101069316015451,21.857476962225302,11.173783410129392,8.751204764899146,4.287501251494081,2.086179030302179,7.755508457274071,2.2535212538962592,2.6993938967706566
2024-06-27,32.019225955653056,7.08661187912343,21.847113112826985,11.160073718550054,8.747055330433588,4.3068990783861105,2.078921356062047,7.749688060938027,2.242808887022907,2.761602621003801
2024-06-28,32.02265730674482,7.079012422094512,21.849454366033275,11.16126969159423,8.747992711552648,4.30736062867078,2.075714853630857,7.7431241507100275,2.251515299893677,2.7618985690751794
2024-07-02,32.00239525387957,7.004144006393455,21.834423663400003,11.15359161767377,8.741974782002435,4.325815826861903,2.063417126560002,7.737797491535292,2.2873414081624137,2.8490988235311505
2024-07-03,31.98864102404631,7.00540079192131,21.830311185919253,11.15135412167234,8.740221074829911,4.324948035037771,2.062628443804891,7.736245230027011,2.2867219447409965,2.8735281480002066
2024-07-04,31.98552777822267,6.958186593971247,21.82809652350295,11.150196642664492,8.73935582023146,4.353747130697505,2.060068940342746,7.726165186689982,2.3032503830375908,2.8954050006393595
2024-07-05,31.99044628581093,6.939046371437476,21.832549237138398,11.125968532254719,8.74113856151556,4.36057826766886,2.0660038643953222,7.727741247206274,2.3044697926988196,2.9120578398736456
2024-07-08,31.98324139929528,6.937032110516632,21.827559048408087,11.119410875327578,8.739140630322735,4.362953877876945,2.0655316451831314,7.725974944661221,2.3058165638342367,2.933338904574151
2024-07-09,31.989913306812745,6.9008902021356215,21.83171556534318,11.120834299536813,8.74089052508387,4.363827500405399,2.083773782204558,7.690205168080001,2.299425259195951,2.9785243912018617
2024-07-10,31.975652765168682,6.885451872375088,21.821983369885352,11.111381541755645,8.736993989568328,4.353854887872283,2.0813464440678535,7.681907117434165,2.2897842526437575,3.061643759228847
2024-07-11,31.97342913858287,6.882279958930088,21.821597999402268,11.111185317681969,8.736839696553918,4.353777999940835,2.083022147364917,7.681771456976236,2.293971449621223,3.0621248349456778
2024-07-12,31.98478338671894,6.858148458018013,21.829274106908393,11.106635618422398,8.739913024216557,4.355309513260173,2.0853555268472586,7.684473646959887,2.2945107260736055,3.0615959925747767
2024-07-15,31.99074311696606,6.843095676228664,21.83387699088035,11.10849094715386,8.74154153372928,4.353711596936223,2.0868149545727572,7.685905496270018,2.293653226974642,3.0621664602881515
2024-07-16,31.992869293589898,6.835223731118418,21.835176770101814,11.105557538056548,8.742224939713996,4.3540519662577655,2.0851898329752463,7.686506373563096,2.3007936968698615,3.0624058577533564
2024-07-17,31.993888435676247,6.829993901309297,21.83653915244725,11.106283086585888,8.74279608694604,4.354336425276591,2.084854708169837,7.687008548566555,2.3016937241020785,3.062605930920212
2024-07-18,31.99509209030125,6.8398139190273515,21.837287571674498,11.106663740120187,8.737740467701842,4.35020145069693,2.081873661511183,7.684915693258472,2.303700507918186,3.062710897790107
2024-07-19,32.01588941755561,6.824807652284026,21.851696511661693,11.111043114549107,8.743420140304679,4.339900218605851,2.084405837687522,7.68991101273259,2.2710091362264664,3.0679169583924595
2024-07-22,31.9802927050432,6.930223989990471,21.827240224390852,11.098689354754926,8.733698810715785,4.335074921441701,2.080803631439085,7.681361022195199,2.268109430336409,3.064505909692374
2024-07-23,31.99268054642931,6.919754309464474,21.83558554983843,11.10293277599164,8.715618665348572,4.3345904391,2.080099841917079,7.684083684549581,2.268441125062517,3.0662130622983983
2024-07-24,31.992070179962013,6.909934503379485,21.835298152555257,11.100082930968425,8.715525324917413,4.350287069082853,2.0803988517313794,7.684001391403024,2.2662213714910404,3.066180224509109
2024-07-25,31.992310016431198,6.8978844131693275,21.83546184627008,11.073284951210463,8.7155906630093,4.388553093865031,2.080414447956078,7.684058996420534,2.266238360780232,3.066203210887758
2024-07-26,31.988199031605518,6.888645595726348,21.83303079706283,11.046429918879896,8.714470716967764,4.436925930289662,2.0779519225463288,7.68285743606774,2.265679444489926,3.0658092063639857
2024-07-29,31.995580281092884,6.882856258810048,21.837730426134243,11.048997366735957,8.716496163136643,4.437957175320942,2.0793453009247633,7.666541940675725,2.2683481915810244,3.066146895587765
2024-07-30,32.01042593411377,6.8768343198876645,21.84813082390624,11.054070420609943,8.685714441735191,4.43819467370433,2.0799350476398906,7.670099145155889,2.2690256338875416,3.0675695593595442
2024-07-31,23.261640572572304,4.964501112004183,15.876807370645674,8.031708910339436,6.258943781029394,3.2404909495674072,1.507573468739794,5.5730018498211,1.657481752024324,2.226717698485543
2024-08-01,32.04254716969232,6.8374502228304905,21.870054585826498,11.063553785464181,8.608618428647539,4.4685526674652145,2.0768198426937654,7.676669515875684,2.2884648730748736,3.067268908429436
2024-08-02,32.0390782219755,6.8149798300743445,21.867650317231277,11.062337521699792,8.607672046421788,4.507155121088817,2.074768228839221,7.675825586778,2.283601415445512,3.066931710445741
2024-08-05,32.03662563805474,6.795184966616369,21.865903156160982,11.061400051213054,8.606984318692142,4.535268396053537,2.0729401730265415,7.674676088935003,2.28433053964292,3.066686671604713
2024-08-06,32.03082446575856,6.7820298247035575,21.862084957364324,11.053837970860334,8.605396964267324,4.568583009367776,2.0744879111636783,7.6732606766840075,2.283373125956261,3.0661210938741794
2024-08-07,32.03176897903242,6.773329906219583,21.8622470936118,11.05346694193092,8.6056507170756,4.607480563176864,2.072029230426029,7.673486942997278,2.2536847524035197,3.066854873125985
2024-08-08,32.0247294016982,6.764122638534295,21.857442457963487,11.051037736868913,8.599310490888502,4.640934133829667,2.070716229844072,7.671800551440394,2.253725484238047,3.0661808746944184
2024-08-09,32.04283666962761,6.7171348004299105,21.869727777699858,11.056820088833934,8.551047963219824,4.71830596953426,2.072094637421233,7.672197455121614,2.232573954905568,3.067260683206191
2024-08-12,31.253468355782683,9.032200638310073,21.331043195702325,10.775005507138433,8.325147809934135,4.60240080068671,2.0214742916206907,7.483219589410411,2.184330413336606,2.9917093980779326
2024-08-13,31.26501505621547,9.014448419608462,21.33892402233237,10.778986369656995,8.315925894038813,4.6041011733529436,2.0154181657312877,7.485984290399372,2.1883819133499527,2.9928146953143324
2024-08-14,31.229836473442273,9.032404315816354,21.31491401934146,10.766858134198468,8.306569030244788,4.5989207583129454,2.013464099347218,7.477561255338454,2.2700246559948343,2.989447257963202
2024-08-15,31.231550623713034,9.02986816748678,21.31608395712415,10.767187735426376,8.307024963069294,4.599173184907294,2.0123723013306685,7.4779716853982245,2.2691560381292,2.9896113434149787
2024-08-16,31.232366951886476,9.008043774237501,21.316641115495543,10.746506545299615,8.307242091530078,4.642107331818454,2.012424900582778,7.478167144120096,2.2668106593538946,2.9896894856755623
2024-08-19,31.23166490708838,9.004443435482507,21.316161957542803,10.74616043468697,8.307055360370514,4.634736803984358,2.0136342576363964,7.47799904900419,2.262368631702852,3.005775162501025
2024-08-20,31.234163024090083,8.976462570267756,21.31791924531375,10.742419443588167,8.302491926905777,4.674944021587544,2.012854301848481,7.4774993329660315,2.255701058820618,3.005545074611794
2024-08-21,31.226376095839147,8.961367269649525,21.312604516454375,10.729653965142132,8.300422048840247,4.683290903002357,2.0140772537364278,7.4756351321946735,2.2629785701501417,3.0335942449909723
2024-08-22,31.217353341507163,8.94785750939531,21.306446312436833,10.725404152209057,8.295411133523995,4.6889392808227255,2.0126070304998094,7.4734750730489585,2.2626381946677534,3.069867971888389
2024-08-23,31.220860664370452,8.944159721825457,21.30878787139373,10.724518905375882,8.296343137105806,4.689884143998627,2.0128854069373467,7.474314730713244,2.24679737102404,3.0814480472554155
2024-08-26,31.220341658810547,8.933985493352543,21.30857630375389,10.719448096950487,8.296260765562788,4.686858982733683,2.010984202521613,7.4742405208080855,2.247245368136108,3.1020586073702594
2024-08-27,31.252583059560145,8.732962943694684,21.33054607284278,10.730500163315373,8.30481445449641,4.692214371892487,2.0115405973986173,7.481946682684704,2.2487253847780617,3.214166269336733
2024-08-28,31.264505576544433,8.71041172874563,21.338862024616404,10.714431719725697,8.304284393364284,4.710109104371733,2.0156216316092523,7.477171040417328,2.2491834326273463,3.2154193479778956
2024-08-29,31.271886051866062,8.696765143837832,21.343899396602943,10.716961028839481,8.265574461851513,4.7521006577832265,2.006675762343579,7.478936143537361,2.2510229553540753,3.2161783979839274
2024-08-30,31.29257321089385,8.650874222354831,21.35801893644644,10.71881284105419,8.227935802809828,4.769805195049055,2.009993568974182,7.483464633945733,2.270215605542483,3.2183059829294107
2024-09-02,31.241403566260495,8.83172799532248,21.323094284143643,10.681571460824795,8.214481474581262,4.762110188568429,2.040644133193166,7.437760983320403,2.2520708401271268,3.2151350736581965
2024-09-03,31.251378653319684,8.822195095026043,21.330009654262305,10.684094084342474,8.205114553375287,4.7584237408055925,2.041515176500616,7.4376623353838545,2.2481980561915234,3.221408650792621
2024-09-04,31.25057766230937,8.733360394973163,21.329462953709587,10.68350640094117,8.159972272774068,4.811132162094774,2.04883818189957,7.426696398043668,2.3434966585374166,3.212956914717214
2024-09-05,31.22415322148352,8.708426096275513,21.30777976669601,10.672436340752618,8.151517053971695,4.856884721407541,2.103723667983433,7.418530708735448,2.3469207170488544,3.2096277056453673
2024-09-09,31.227749480281936,8.707173406295079,21.310340889318567,10.67345783433446,8.152496838583874,4.857363983644007,2.1030881187781185,7.419370131493008,2.33894582529698,3.2100134919739722
2024-09-10,31.08906979036274,8.676686010811583,21.215571353251818,10.625159649241077,8.116140838708583,4.837262355599205,2.5255569532105073,7.386520251307678,2.3329603001518215,3.1950724973549844
2024-09-11,31.087073406098163,8.666890564407872,21.21935807639623,10.626535738920838,8.117589471783107,4.838229823069643,2.526319958372996,7.387838655923164,2.3341572647818007,3.196007040246186
2024-09-12,31.094415554245263,8.653956323560388,21.225214903918104,10.626866012722733,8.107738856275407,4.843554000093571,2.5271882779012134,7.388467792440127,2.33575613642994,3.1968421424132485
2024-09-13,31.099158459222465,8.642730153967717,21.22814008332374,10.628486953808308,8.091848193777343,4.858348683035599,2.5283546383783646,7.388970066999319,2.3366330031572824,3.197329764329863
2024-09-16,31.1085745638918,8.625529749670337,21.234496380814406,10.631669419379424,8.07229571448973,4.870739035996332,2.5292158471444357,7.391182530819093,2.338374144641491,3.1979226131529557
2024-09-17,31.13413634561501,8.608274436491364,21.235839074888414,10.63062305153112,8.059955491231982,4.873627003145522,2.5292592131741833,7.391144937376517,2.339031308959947,3.1981091375859436
2024-09-19,31.153946275904243,8.570042707258176,21.250234742223444,10.637725147655207,8.044495279408954,4.876622409812601,2.533137672550764,7.396082806169141,2.337467231844972,3.2002457271724953
2024-09-20,31.176218602155654,8.549627759587427,21.26187743421206,10.64371001157716,7.987441983304826,4.879366034141709,2.5557844521638016,7.400243897806309,2.341597952998871,3.204131872052181
2024-09-23,31.14337205083127,8.511458356079965,21.235392095570205,10.63034728017496,7.953380772893494,4.943122681753515,2.6490695855578648,7.391025616576338,2.3426909878649886,3.2001405726974053
2024-09-24,31.28067346835266,7.7187404863221785,21.32263011114715,10.673390774394077,7.9777924866687275,5.0391987449146205,3.0467028910377847,7.4213890026144504,2.3061948285383673,3.2132872060099884
2024-09-25,31.28616567492839,7.697281032057271,21.321704724453262,10.67292755696969,7.97796913909117,5.044313452255002,3.043224216198265,7.421066919710167,2.3221995326627995,3.2131477516739815
2024-09-26,31.30782995612983,7.683678212499003,21.335185395854165,10.677059460085642,7.9830132189056355,5.047450403673078,2.985481038752696,7.4257588974803115,2.3393641487248567,3.215179267894783
2024-09-27,31.30813136515192,7.673798250490354,21.33899260884205,10.67896475590073,7.978262748418628,5.048194117130291,2.9759139696022343,7.427084006458502,2.3545388542766683,3.2161193237286203
2024-09-30,23.29440707718723,5.685807989186347,15.876316547662848,7.943509115510664,5.935765237738649,3.765706175472511,2.2146018456907948,5.525692554063758,1.757987916020611,2.3927676844174797
2024-10-02,31.354663592016045,7.602002872558586,21.376041293471054,10.665607417555204,7.9775092910230185,5.0576058545312,2.9869006785918413,7.401059897449888,2.357328212617227,3.221280890185935
2024-10-03,31.413535113756147,7.6064138762804285,21.41614590011188,10.554161141825356,7.906790332694477,5.058898812469403,2.993059094319459,7.394115352216186,2.4379273501203134,3.2189530262063566
2024-10-04,31.43979189472745,7.556067324963705,21.42751205071476,10.559840220506207,7.891759862150999,5.062514262513038,2.976540649459038,7.398094044818683,2.458786938910362,3.229092751235759
2024-10-07,31.479844478514284,7.581587646071308,21.446636777836336,10.5692652093797,7.898803505552782,5.074921914495632,2.9680998320374785,7.404697075982172,2.346272528675671,3.229871031454632
2024-10-08,31.44493162644664,7.6115653646898815,21.426645923765403,10.559413378501674,7.875677176498333,5.124891481832934,2.987293392227477,7.397795004565621,2.3486569898195993,3.2231296616524387
2024-10-09,31.44488699682368,7.585407617538848,21.431127850495006,10.561622147771416,7.799593322494244,5.156341213504795,2.9703117903097955,7.399342441121444,2.423673568509125,3.2276930514316513
2024-10-10,31.455562873650134,7.662509176399965,21.429807739561273,10.47741168483759,7.799112884483911,5.158651263579203,2.9395339236609375,7.37234719579505,2.4621183288511386,3.242944929180797
2024-10-14,31.47700656942781,7.651495330753491,21.439294617631504,10.443195839085202,7.804142815810396,5.161565894807581,2.938311562469123,7.334127919413936,2.5022727520984676,3.2485866985024905
